osmid,highway,oneway,reversed,length,geometry,lanes,name,access,ref,width
281978462,primary,False,True,13.539,"LINESTRING (124.7248301 7.6350724, 124.7248262 7.6351941)",2,Wao-Bumbaran Road,,944,
281978510,unclassified,False,True,41.781,"LINESTRING (124.7248301 7.6350724, 124.7249132 7.6350312, 124.7251638 7.6348942)",,Claro M. Recto Jr. Street,,,
557996912,residential,False,False,87.967,"LINESTRING (124.720044 7.6388876, 124.72015 7.6396717)",,,,,
557996911,residential,False,True,122.06700000000001,"LINESTRING (124.720044 7.6388876, 124.7205717 7.6387963, 124.721138 7.638717)",,,,,
557996912,residential,False,True,92.644,"LINESTRING (124.720044 7.6388876, 124.7199603 7.6384344, 124.7198841 7.6380697)",,,,,
281978491,residential,False,True,126.128,"LINESTRING (124.7198841 7.6380697, 124.721016 7.6379022)",,,,,
557996912,residential,False,False,92.644,"LINESTRING (124.7198841 7.6380697, 124.7199603 7.6384344, 124.720044 7.6388876)",,,,,
557996912,residential,False,True,87.967,"LINESTRING (124.72015 7.6396717, 124.720044 7.6388876)",,,,,
864544592,residential,False,True,46.001,"LINESTRING (124.72015 7.6396717, 124.7202049 7.6400818)",,,,,
557996913,residential,False,True,124.904,"LINESTRING (124.72015 7.6396717, 124.7207422 7.639571, 124.7212628 7.6394601)",,,,,
281978446,residential,False,False,50.067,"LINESTRING (124.7212628 7.6394601, 124.7213569 7.6399006)",,Mamaco Saripada Street,,,
281978446,residential,False,True,40.419,"LINESTRING (124.7212628 7.6394601, 124.721197 7.6391025)",,Mamaco Saripada Street,,,
557996913,residential,False,False,124.904,"LINESTRING (124.7212628 7.6394601, 124.7207422 7.639571, 124.72015 7.6396717)",,,,,
864544592,residential,False,False,46.001,"LINESTRING (124.7202049 7.6400818, 124.72015 7.6396717)",,,,,
864544592,residential,False,True,35.996,"LINESTRING (124.7202049 7.6400818, 124.7202479 7.6404027)",,,,,
557996914,residential,False,True,128.552,"LINESTRING (124.7202049 7.6400818, 124.7203914 7.6400536, 124.7208482 7.6399844, 124.7213569 7.6399006)",,,,,
281978446,residential,False,False,37.426,"LINESTRING (124.7213569 7.6399006, 124.7214344 7.6402283)",,Mamaco Saripada Street,,,
281978446,residential,False,True,50.067,"LINESTRING (124.7213569 7.6399006, 124.7212628 7.6394601)",,Mamaco Saripada Street,,,
557996914,residential,False,False,128.552,"LINESTRING (124.7213569 7.6399006, 124.7208482 7.6399844, 124.7203914 7.6400536, 124.7202049 7.6400818)",,,,,
281978446,residential,False,False,43.356,"LINESTRING (124.721138 7.638717, 124.721197 7.6391025)",,Mamaco Saripada Street,,,
281978446,residential,False,True,91.594,"LINESTRING (124.721138 7.638717, 124.721016 7.6379022)",,Mamaco Saripada Street,,,
557996911,residential,False,False,122.06700000000001,"LINESTRING (124.721138 7.638717, 124.7205717 7.6387963, 124.720044 7.6388876)",,,,,
557996948,residential,False,True,53.893,"LINESTRING (124.7207206 7.6392112, 124.7210424 7.6391435, 124.721197 7.6391025)",,,,,
281978501,unclassified,False,False,10.534,"LINESTRING (124.7259087 7.6403496, 124.7259298 7.6402572)",,Magsaysay Avenue,,,
281978501,unclassified,False,True,11.217,"LINESTRING (124.7259087 7.6403496, 124.72587 7.6404429)",,Magsaysay Avenue,,,
281978512,residential,False,True,90.288,"LINESTRING (124.7259087 7.6403496, 124.7267157 7.6402097)",,Busran Kalaw Street,,,
281978501,unclassified,False,False,11.217,"LINESTRING (124.72587 7.6404429, 124.7259087 7.6403496)",,Magsaysay Avenue,,,
745481105,unclassified,False,True,24.313,"LINESTRING (124.72587 7.6404429, 124.7256508 7.6404676)",,,,,
281978501,unclassified,False,True,37.555,"LINESTRING (124.72587 7.6404429, 124.725834 7.6405431, 124.7257689 7.6407653)",,Magsaysay Avenue,,,
281978462,primary,False,False,9.744,"LINESTRING (124.7256508 7.6404676, 124.7256173 7.6403865)",2,Wao-Bumbaran Road,,944,
745481105,unclassified,False,False,24.313,"LINESTRING (124.7256508 7.6404676, 124.72587 7.6404429)",,,,,
281978462,primary,False,True,35.582,"LINESTRING (124.7256508 7.6404676, 124.7257085 7.6406018, 124.7257689 7.6407653)",2,Wao-Bumbaran Road,,944,
281978501,unclassified,False,True,10.534,"LINESTRING (124.7259298 7.6402572, 124.7259087 7.6403496)",,Magsaysay Avenue,,,
745481106,unclassified,False,True,38.681,"LINESTRING (124.7259298 7.6402572, 124.7255824 7.6403068)",,,,,
281978501,unclassified,False,False,183.63899999999998,"LINESTRING (124.7259298 7.6402572, 124.7259351 7.6401778, 124.7259325 7.6400994, 124.7257072 7.6386227)",,Magsaysay Avenue,,,
281978462,primary,False,True,9.661,"LINESTRING (124.7255824 7.6403068, 124.7256173 7.6403865)",2,Wao-Bumbaran Road,,944,
