osmid,highway,oneway,reversed,length,bridge,lanes,geometry,name
644296248,residential,False,True,120.12100000000001,,,"LINESTRING (125.020144 8.9097452, 125.0203153 8.9097559, 125.0212353 8.9098132)",
274202276,residential,False,False,25.833,,,"LINESTRING (125.0212353 8.9098132, 125.0212387 8.9100455)",
274202276,residential,False,True,74.273,,,"LINESTRING (125.0212353 8.9098132, 125.021287 8.9091472)",
644296248,residential,False,False,120.12100000000001,,,"LINESTRING (125.0212353 8.9098132, 125.0203153 8.9097559, 125.020144 8.9097452)",
274202286,residential,False,True,46.988,,,"LINESTRING (125.0232226 8.9071386, 125.0231335 8.9075519)",
274202286,residential,False,False,54.246,,,"LINESTRING (125.0230122 8.9080248, 125.0231335 8.9075519)",
274202286,residential,False,True,6.929,,,"LINESTRING (125.0230122 8.9080248, 125.0229971 8.9080853)",
644296252,residential,False,False,147.85399999999998,,,"LINESTRING (125.0230122 8.9080248, 125.0235786 8.9081455, 125.0243264 8.9083117)",
274202300,residential,False,True,48.906,,,"LINESTRING (125.0244425 8.9078871, 125.0243264 8.9083117)",Alaba Street
644296253,residential,False,True,148.552,,,"LINESTRING (125.0244425 8.9078871, 125.0236738 8.9076919, 125.0231335 8.9075519)",
274202286,residential,False,False,46.988,,,"LINESTRING (125.0231335 8.9075519, 125.0232226 8.9071386)",
274202286,residential,False,True,54.246,,,"LINESTRING (125.0231335 8.9075519, 125.0230122 8.9080248)",
644296253,residential,False,False,148.552,,,"LINESTRING (125.0231335 8.9075519, 125.0236738 8.9076919, 125.0244425 8.9078871)",
644296253,residential,False,True,158.976,,,"LINESTRING (125.0231335 8.9075519, 125.0224265 8.9073736, 125.021732 8.9071956)",
274202276,residential,False,False,61.565,,,"LINESTRING (125.021732 8.9071956, 125.0216166 8.9077374)",
644296253,residential,False,False,158.976,,,"LINESTRING (125.021732 8.9071956, 125.0224265 8.9073736, 125.0231335 8.9075519)",
274202294,residential,False,True,34.583999999999996,,,"LINESTRING (125.0256018 8.9101048, 125.0255807 8.9101949, 125.0255205 8.9104052)",Ragot Street
708707385,residential,False,False,77.834,,,"LINESTRING (125.0205302 8.9100393, 125.0212387 8.9100455)",
644296245,residential,False,False,11.149,,,"LINESTRING (125.0230086 8.9102612, 125.0230455 8.9101678)",
644296245,residential,False,True,46.565,,,"LINESTRING (125.0230086 8.9102612, 125.0228731 8.910658)",
708707386,residential,False,False,45.823,,,"LINESTRING (125.0230086 8.9102612, 125.0226385 8.9100711)",
708707386,residential,False,True,45.823,,,"LINESTRING (125.0226385 8.9100711, 125.0230086 8.9102612)",
708707401,residential,False,False,40.564,,,"LINESTRING (125.0216708 8.9149468, 125.0215709 8.915298)",
643391955,residential,False,False,76.517,,,"LINESTRING (125.0215709 8.915298, 125.0209057 8.9150939)",
708707401,residential,False,True,40.564,,,"LINESTRING (125.0215709 8.915298, 125.0216708 8.9149468)",
643391955,residential,False,True,23.979,,,"LINESTRING (125.0215709 8.915298, 125.0216527 8.9153231, 125.0217809 8.9153567)",
"[708707403, 849734531, 644296255]","['unclassified', 'residential']",False,True,159.24200000000002,yes,2,"LINESTRING (125.0202181 8.9073627, 125.0203928 8.9073989, 125.0206774 8.9074878, 125.0216166 8.9077374)",
1011969882,residential,False,False,283.57900000000006,,,"LINESTRING (125.0206811 8.9136279, 125.0210412 8.9138167, 125.0210693 8.9138273, 125.0210928 8.9138279, 125.0211109 8.913822, 125.0211217 8.9138047, 125.0211552 8.9137127, 125.0211766 8.9136391, 125.0211874 8.9135735, 125.0211934 8.9134755, 125.0211961 8.9134218, 125.0212135 8.9133635, 125.0212457 8.9133033, 125.0212947 8.9132244, 125.0213114 8.9131688, 125.0213101 8.9131151, 125.021298 8.9130403, 125.0212705 8.9129555, 125.0212377 8.912872, 125.0212128 8.9128362, 125.0211726 8.9128137, 125.0211129 8.9128038, 125.0210097 8.9128021, 125.0209607 8.9128011, 125.0209352 8.9127928, 125.0209212 8.9127822, 125.0209165 8.912764, 125.0209195 8.9127428, 125.0210385 8.9120611)",
1011969883,residential,False,True,67.405,,,"LINESTRING (125.021125 8.9117399, 125.0208648 8.9117561, 125.0208085 8.9117624, 125.020782 8.9117753, 125.0207696 8.9117899, 125.0207626 8.9118233, 125.0207409 8.9120325)",
274202277,tertiary,False,False,32.846,,2,"LINESTRING (125.0207409 8.9120325, 125.0210385 8.9120611)",
1011969883,residential,False,False,67.405,,,"LINESTRING (125.0207409 8.9120325, 125.0207626 8.9118233, 125.0207696 8.9117899, 125.020782 8.9117753, 125.0208085 8.9117624, 125.0208648 8.9117561, 125.021125 8.9117399)",
