osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,name,geometry,width,access
370372822,False,2,,tertiary,40,False,49.713,Loyola Street,"LINESTRING (120.9893868 14.6041371, 120.9891929 14.6037313)",,
9160651,False,2,,tertiary,40,True,48.272,Loyola Street,"LINESTRING (120.9893868 14.6041371, 120.9894209 14.6042735, 120.9894155 14.6044513, 120.9894613 14.6045584)",7,
832779573,False,2,,residential,30,True,155.885,Castaños Street,"LINESTRING (120.9959112 14.6025052, 120.9944798 14.6022892)",,
825090424,False,2,,residential,30,False,57.578,Jhocson Street,"LINESTRING (120.9959112 14.6025052, 120.9958455 14.6027724, 120.9958052 14.6030124)",,
825090424,False,2,,residential,30,True,101.2,Jhocson Street,"LINESTRING (120.9959112 14.6025052, 120.9959831 14.6020994, 120.9960151 14.6018704, 120.9960305 14.6016035)",,
825090425,False,2,,unclassified,40,False,122.002,G. Tuazon Street,"LINESTRING (120.9958052 14.6030124, 120.9946854 14.6028404)",7.3,
832779575,False,2,,unclassified,40,True,18.996,G. Tuazon Street,"LINESTRING (120.9958052 14.6030124, 120.995976 14.6030556)",7.3,
825090424,False,2,,residential,30,True,57.578,Jhocson Street,"LINESTRING (120.9958052 14.6030124, 120.9958455 14.6027724, 120.9959112 14.6025052)",,
825090424,False,2,,residential,30,False,33.072,Jhocson Street,"LINESTRING (120.9958188 14.6006479, 120.9959091 14.6009322)",,
825090424,False,2,,residential,30,True,8.782,Jhocson Street,"LINESTRING (120.9958188 14.6006479, 120.9957923 14.6005732)",,
"[1250769552, 119883577]",True,2,180,secondary,60,False,257.52299999999997,Legarda Street,"LINESTRING (120.9958188 14.6006479, 120.9957251 14.600679, 120.9956239 14.6007125, 120.994382 14.6011254, 120.9941495 14.601212, 120.9939128 14.601291, 120.9935548 14.6013976)",,
825090424,False,2,,residential,30,True,33.072,Jhocson Street,"LINESTRING (120.9959091 14.6009322, 120.9958188 14.6006479)",,
105691112,False,,,residential,,False,257.73199999999997,Lavanderos Street,"LINESTRING (120.9959091 14.6009322, 120.9945264 14.601351, 120.9944626 14.6013709, 120.9942202 14.6014346, 120.9936183 14.6016084)",,
825090424,False,2,,residential,30,False,75.94,Jhocson Street,"LINESTRING (120.9959091 14.6009322, 120.9959914 14.6012585, 120.9960305 14.6016035)",,
12254885,False,2,,residential,30,False,114.658,M. F. Jhocson Street,"LINESTRING (120.9952406 14.6038018, 120.995976 14.6030556)",,
12254885,False,2,,residential,30,True,164.861,M. F. Jhocson Street,"LINESTRING (120.9952406 14.6038018, 120.9942098 14.6048987)",,
98114955,False,1,,residential,20,False,43.956,Sor Petronilla Street,"LINESTRING (120.9952406 14.6038018, 120.9949538 14.6035203)",,
98114955,False,1,,residential,20,False,65.392,Sor Petronilla Street,"LINESTRING (120.9949538 14.6035203, 120.9945065 14.6031222)",,
98114955,False,1,,residential,20,True,43.956,Sor Petronilla Street,"LINESTRING (120.9949538 14.6035203, 120.9952406 14.6038018)",,
"[12449345, 98114954]",False,"['1', '2']",,residential,"['20', '30']",True,107.761,"['Mansanas Street', 'San Anton Street']","LINESTRING (120.9949538 14.6035203, 120.9944851 14.6039889, 120.9944703 14.6040008, 120.994452 14.6040098, 120.9944359 14.6040115, 120.9944126 14.6040071, 120.9941782 14.6039292)",,
9160262,False,2,,residential,30,False,65.151,Galicia Street,"LINESTRING (120.9923433 14.6047227, 120.9921896 14.6048892, 120.9919423 14.6051617)",,
98114955,False,1,,residential,20,True,65.392,Sor Petronilla Street,"LINESTRING (120.9945065 14.6031222, 120.9949538 14.6035203)",,
98114956,False,2,,residential,30,True,96.438,M. Arenas Street,"LINESTRING (120.9945065 14.6031222, 120.9941782 14.6039292)",,
98114956,False,2,,residential,30,False,36.856,M. Arenas Street,"LINESTRING (120.9945065 14.6031222, 120.9946571 14.6028712, 120.9946854 14.6028404)",,
98114956,False,2,,residential,30,False,96.438,M. Arenas Street,"LINESTRING (120.9941782 14.6039292, 120.9945065 14.6031222)",,
"[12449345, 98114954]",False,"['1', '2']",,residential,"['20', '30']",False,107.761,"['Mansanas Street', 'San Anton Street']","LINESTRING (120.9941782 14.6039292, 120.9944126 14.6040071, 120.9944359 14.6040115, 120.994452 14.6040098, 120.9944703 14.6040008, 120.9944851 14.6039889, 120.9949538 14.6035203)",,
12449345,False,2,,residential,30,True,45.46,San Anton Street,"LINESTRING (120.9941782 14.6039292, 120.9938113 14.6038032, 120.9937808 14.6037906)",,
126342423,False,2,,unclassified,30,False,25.492,Manrique Street,"LINESTRING (120.9936183 14.6016084, 120.9936375 14.6018369)",,
126342423,False,2,,unclassified,30,True,24.416,Manrique Street,"LINESTRING (120.9936183 14.6016084, 120.9935548 14.6013976)",,
105691112,False,,,residential,,True,257.73199999999997,Lavanderos Street,"LINESTRING (120.9936183 14.6016084, 120.9942202 14.6014346, 120.9944626 14.6013709, 120.9945264 14.601351, 120.9959091 14.6009322)",,
"[119883577, 1074607189]",True,2,180,secondary,60,False,142.956,Legarda Street,"LINESTRING (120.9970886 14.6008567, 120.9968632 14.6007932, 120.9967909 14.6007728, 120.9965967 14.6007069, 120.9964837 14.6006473, 120.9964712 14.6006425, 120.9964196 14.6006228, 120.9963409 14.6005963, 120.9962724 14.6005844, 120.9961807 14.6005755, 120.9960704 14.6005903, 120.9959686 14.6006127, 120.9959132 14.6006246, 120.9958458 14.6006398, 120.9958188 14.6006479)",,
119420241,True,2,,secondary,60,False,63.199,Legarda Street,"LINESTRING (120.9971175 14.6007827, 120.9972103 14.6007887, 120.9972972 14.6007851, 120.9973944 14.6007591, 120.9974366 14.6007514, 120.9974753 14.6007489, 120.9975332 14.6007578, 120.9975948 14.6007776, 120.9976915 14.6008066)",,
908668114,True,2,,secondary,60,False,105.89,Legarda Street,"LINESTRING (120.9980392 14.6010858, 120.9975957 14.601012, 120.9973469 14.6009602, 120.9970886 14.6008567)",,
1083920535,False,2,,tertiary,30,True,110.11099999999999,Santa Teresita Street,"LINESTRING (120.9980392 14.6010858, 120.9978924 14.6016744, 120.9978081 14.6020504)",,
126342423,False,2,,unclassified,30,False,24.416,Manrique Street,"LINESTRING (120.9935548 14.6013976, 120.9936183 14.6016084)",,
1250769552,True,2,180,secondary,60,False,100.008,Legarda Street,"LINESTRING (120.9935548 14.6013976, 120.9930572 14.6015336, 120.9928467 14.6015761, 120.9927755 14.6015762, 120.9927563 14.6015781, 120.9926515 14.6015581)",,
12449031,False,2,,residential,30,True,145.75,Sulucan Street,"LINESTRING (120.9927415 14.6059635, 120.9924401 14.6072414)",,
9160850,False,2,,residential,30,False,67.146,Moret Street,"LINESTRING (120.9927415 14.6059635, 120.992262 14.6058873, 120.9922308 14.6058906, 120.9922084 14.6059058, 120.992155 14.6059626)",,
12449031,False,2,,residential,30,False,142.72799999999998,Sulucan Street,"LINESTRING (120.9927415 14.6059635, 120.9929025 14.6053267, 120.9930289 14.6049434, 120.9930955 14.604803, 120.9931339 14.6047423)",,
136953967,False,,,residential,,True,167.691,Mabini Street,"LINESTRING (120.9968277 14.6017695, 120.9967488 14.6020749, 120.9967141 14.6022096, 120.9964499 14.6032326)",,
1068109073,False,2,,unclassified,30,False,110.021,Lardizabal Street,"LINESTRING (120.9968277 14.6017695, 120.9970663 14.6018379, 120.9978081 14.6020504)",,
1068109073,False,2,,unclassified,30,True,87.924,Lardizabal Street,"LINESTRING (120.9968277 14.6017695, 120.9965462 14.6016986, 120.9962816 14.601632, 120.9960305 14.6016035)",,
12255029,False,2,,unclassified,40,False,54.659,G. Tuazon Street,"LINESTRING (120.9964499 14.6032326, 120.995976 14.6030556)",7.3,
12255029,False,2,,unclassified,40,True,31.166,G. Tuazon Street,"LINESTRING (120.9964499 14.6032326, 120.996713 14.6033498)",7.3,
136953967,False,,,residential,,False,167.691,Mabini Street,"LINESTRING (120.9964499 14.6032326, 120.9967141 14.6022096, 120.9967488 14.6020749, 120.9968277 14.6017695)",,
12450193,False,2,,residential,30,False,18.012,P. Guevarra Street,"LINESTRING (120.9967803 14.6041338, 120.9968986 14.6042484)",,
12450193,False,2,,residential,30,True,63.414,P. Guevarra Street,"LINESTRING (120.9967803 14.6041338, 120.9963505 14.6037436)",,
12450193,False,2,,residential,30,True,8.135,P. Guevarra Street,"LINESTRING (120.9969528 14.6042994, 120.9968986 14.6042484)",,
12450193,False,2,,residential,30,False,68.132,P. Guevarra Street,"LINESTRING (120.9969528 14.6042994, 120.9971335 14.6044588, 120.9974276 14.6047047)",,
"[160192386, 1068359718]",True,1,,residential,,False,123.833,Santa Teresita Street,"LINESTRING (120.9969528 14.6042994, 120.9966659 14.6046079, 120.996654 14.6046172, 120.9966401 14.6046203, 120.9966244 14.6046194, 120.9966098 14.604613, 120.9964871 14.6045019, 120.9964816 14.6044935, 120.9964797 14.6044829, 120.9964816 14.604473, 120.9964874 14.6044627, 120.9965528 14.6043892, 120.9967803 14.6041338)",,destination
435468253,True,2,145,secondary,60,False,221.101,C. M. Recto Avenue,"LINESTRING (120.9890317 14.6012249, 120.9891294 14.6011639, 120.9899116 14.6008058, 120.9907029 14.6004331, 120.9908797 14.6003579)",,
806499495,True,2,145,secondary,60,False,223.683,C. M. Recto Avenue,"LINESTRING (120.9890317 14.6012249, 120.9891601 14.6012253, 120.9905702 14.6006008, 120.9906374 14.6005627, 120.9906929 14.6005148, 120.9908797 14.6003579)",6.6,
182992394,False,,,residential,,True,57.863,,"LINESTRING (120.9978144 14.6003, 120.9976915 14.6008066)",,
182992394,False,,,residential,,False,57.863,,"LINESTRING (120.9976915 14.6008066, 120.9978144 14.6003)",,
182994407,False,,,residential,,False,96.234,Santa Clara Street,"LINESTRING (120.9900918 14.6047477, 120.9907389 14.6053451)",,
9160739,False,2,,residential,30,False,28.511,P. Noval Street,"LINESTRING (120.9909015 14.605176, 120.9910829 14.6049891)",8,
9160739,False,2,,residential,30,True,25.684,P. Noval Street,"LINESTRING (120.9909015 14.605176, 120.9907389 14.6053451)",8,
"[740677853, 182994406]",False,2,,residential,30,False,113.045,"['M. V. delos Santos Street', 'San Antonio Street']","LINESTRING (120.9909015 14.605176, 120.9903797 14.6047268, 120.9904297 14.6044391, 120.9904374 14.6043906)",,
182994406,False,,,residential,30,True,81.04599999999999,San Antonio Street,"LINESTRING (120.9909015 14.605176, 120.9912028 14.605456, 120.9914556 14.6056694)",,
9160739,False,2,,residential,30,False,25.684,P. Noval Street,"LINESTRING (120.9907389 14.6053451, 120.9909015 14.605176)",8,
9160739,False,2,,residential,30,True,31.775,P. Noval Street,"LINESTRING (120.9907389 14.6053451, 120.9905425 14.6055585)",8,
182994407,False,,,residential,,True,96.234,Santa Clara Street,"LINESTRING (120.9907389 14.6053451, 120.9900918 14.6047477)",,
184098306,False,2,,residential,30,False,82.131,Moret Street,"LINESTRING (120.9936733 14.6043925, 120.9931405 14.6049214)",,
832779572,False,2,,unclassified,30,False,39.97,F. Jhocson Street,"LINESTRING (120.9936733 14.6043925, 120.9939414 14.6046413)",,
832779572,False,2,,unclassified,30,True,72.97900000000001,F. Jhocson Street,"LINESTRING (120.9936733 14.6043925, 120.9933996 14.6041532, 120.9933021 14.6040828, 120.9931408 14.6039899)",,
832779572,False,2,,unclassified,30,False,40.66,F. Jhocson Street,"LINESTRING (120.9939414 14.6046413, 120.9942098 14.6048987)",,
832779572,False,2,,unclassified,30,True,39.97,F. Jhocson Street,"LINESTRING (120.9939414 14.6046413, 120.9936733 14.6043925)",,
184098307,False,1,,residential,20,False,113.12,Centro Extension,"LINESTRING (120.9939414 14.6046413, 120.9934149 14.6052061, 120.9931498 14.6052143)",,
184098306,False,2,,residential,30,True,82.131,Moret Street,"LINESTRING (120.9931405 14.6049214, 120.9936733 14.6043925)",,
256019242,False,4,,tertiary,50,False,32.584,M. Earnshaw Street,"LINESTRING (120.9931405 14.6049214, 120.9931498 14.6052143)",12.2,
256019242,False,4,,tertiary,50,True,19.928,M. Earnshaw Street,"LINESTRING (120.9931405 14.6049214, 120.9931339 14.6047423)",12.2,
256019242,False,4,,tertiary,50,False,82.376,M. Earnshaw Street,"LINESTRING (120.9931498 14.6052143, 120.9931813 14.6059545)",12.2,
256019242,False,4,,tertiary,50,True,32.584,M. Earnshaw Street,"LINESTRING (120.9931498 14.6052143, 120.9931405 14.6049214)",12.2,
184098307,False,1,,residential,20,True,113.12,Centro Extension,"LINESTRING (120.9931498 14.6052143, 120.9934149 14.6052061, 120.9939414 14.6046413)",,
704746732,True,2,180,secondary,60,False,12.469,Legarda Street,"LINESTRING (120.9909673 14.6004313, 120.9908797 14.6003579)",,
825090424,False,2,,residential,30,False,8.782,Jhocson Street,"LINESTRING (120.9957923 14.6005732, 120.9958188 14.6006479)",,
"[940612553, 310627474, 1074607188]",True,2,180,secondary,60,False,148.972,Legarda Street,"LINESTRING (120.9957923 14.6005732, 120.9958215 14.6005657, 120.9958937 14.6005489, 120.9960911 14.6005037, 120.996186 14.6004957, 120.9962823 14.6005039, 120.9963617 14.6005236, 120.9964401 14.6005484, 120.9964978 14.6005692, 120.9965107 14.6005739, 120.9968025 14.6006959, 120.9971175 14.6007827)",,
136822601,False,1,,residential,,False,5.695,Main Street,"LINESTRING (120.9922329 14.6013225, 120.9922053 14.6013662)",4,
136822601,False,1,,residential,,True,7.117,Main Street,"LINESTRING (120.9922329 14.6013225, 120.9922669 14.6012676)",4,
5019952,True,2,180,secondary,60,False,76.268,Legarda Street,"LINESTRING (120.9922329 14.6013225, 120.9920976 14.6012452, 120.9916111 14.6009935)",,
1072780237,True,2,,residential,30,False,230.575,M. V. delos Santos Street,"LINESTRING (120.9916111 14.6009935, 120.9908257 14.6029228)",,
5019952,True,2,180,secondary,60,False,57.158,Legarda Street,"LINESTRING (120.9916111 14.6009935, 120.9915683 14.600959, 120.9914509 14.6008714, 120.9912264 14.600641)",,
825090426,True,2,180,secondary,60,False,36.353,Legarda Street,"LINESTRING (120.9912264 14.600641, 120.9911181 14.6005492, 120.9909673 14.6004313)",,
12449345,False,2,,residential,30,False,45.46,San Anton Street,"LINESTRING (120.9937808 14.6037906, 120.9938113 14.6038032, 120.9941782 14.6039292)",,
12449345,False,2,,residential,30,True,88.861,San Anton Street,"LINESTRING (120.9937808 14.6037906, 120.9935885 14.6037113, 120.9933852 14.6035789, 120.9932257 14.6034418, 120.9931158 14.6033314)",,
836645491,False,,,residential,,False,120.543,Manzanas Street,"LINESTRING (120.9937808 14.6037906, 120.9939864 14.6032372, 120.9941458 14.6027658)",,
836645491,False,,,residential,,True,120.543,Manzanas Street,"LINESTRING (120.9941458 14.6027658, 120.9939864 14.6032372, 120.9937808 14.6037906)",,
12254923,False,2,,residential,30,False,86.156,San Anton Street,"LINESTRING (120.9924189 14.6032194, 120.9917957 14.6031568, 120.9916232 14.6031337)",,
12254923,False,2,,residential,30,True,76.038,San Anton Street,"LINESTRING (120.9924189 14.6032194, 120.9927577 14.6032653, 120.9928578 14.6032843, 120.9931158 14.6033314)",,
"[836645498, 836645499]",False,,,residential,,"[False, True]",170.847,Palmera Street,"LINESTRING (120.9924189 14.6032194, 120.9924247 14.6025283, 120.9924008 14.6023617, 120.9924115 14.602335, 120.9924357 14.6023126, 120.992586 14.6022455, 120.9925607 14.6020532, 120.9925651 14.6020296, 120.9925852 14.6020134, 120.9927941 14.601947)",,
5019469,False,4,,tertiary,50,True,9.137,J. Figueras Street,"LINESTRING (120.9927941 14.601947, 120.9927674 14.601869)",12,
"[5019469, 1250769558]",False,4,,tertiary,50,False,112.87,J. Figueras Street,"LINESTRING (120.9927941 14.601947, 120.9928362 14.6020609, 120.9928867 14.6021943, 120.992955 14.6023933, 120.9930464 14.6026795, 120.9930835 14.6028101, 120.9930982 14.6029165)",12,
"[836645498, 836645499]",False,,,residential,,"[False, True]",170.847,Palmera Street,"LINESTRING (120.9927941 14.601947, 120.9925852 14.6020134, 120.9925651 14.6020296, 120.9925607 14.6020532, 120.992586 14.6022455, 120.9924357 14.6023126, 120.9924115 14.602335, 120.9924008 14.6023617, 120.9924247 14.6025283, 120.9924189 14.6032194)",,
894197954,False,,,residential,,True,56.32,Concepcion Street,"LINESTRING (120.9921661 14.6056759, 120.9917827 14.6053311)",,
9160262,False,2,,residential,30,False,24.137,Galicia Street,"LINESTRING (120.9917827 14.6053311, 120.9916301 14.6054902)",,
9160262,False,2,,residential,30,True,25.49,Galicia Street,"LINESTRING (120.9917827 14.6053311, 120.9919423 14.6051617)",,
894197954,False,,,residential,,False,56.32,Concepcion Street,"LINESTRING (120.9917827 14.6053311, 120.9921661 14.6056759)",,
894197955,False,,,residential,,True,85.624,Concepcion Street,"LINESTRING (120.9917827 14.6053311, 120.9912069 14.6047996)",,
9160850,False,2,,residential,30,False,27.434,Moret Street,"LINESTRING (120.992155 14.6059626, 120.9919888 14.6061497)",,
9160850,False,2,,residential,30,True,67.146,Moret Street,"LINESTRING (120.992155 14.6059626, 120.9922084 14.6059058, 120.9922308 14.6058906, 120.992262 14.6058873, 120.9927415 14.6059635)",,
894197956,False,,,residential,,False,77.142,San Perfecto Street,"LINESTRING (120.992155 14.6059626, 120.9920486 14.605873, 120.9916301 14.6054902)",,
9160262,False,2,,residential,30,False,27.379,Galicia Street,"LINESTRING (120.9916301 14.6054902, 120.9914556 14.6056694)",,
9160262,False,2,,residential,30,True,24.137,Galicia Street,"LINESTRING (120.9916301 14.6054902, 120.9917827 14.6053311)",,
894197956,False,,,residential,,True,77.142,San Perfecto Street,"LINESTRING (120.9916301 14.6054902, 120.9920486 14.605873, 120.992155 14.6059626)",,
894197957,False,,,residential,,True,81.07300000000001,San Perfecto Street,"LINESTRING (120.9916301 14.6054902, 120.9913832 14.6052709, 120.9910829 14.6049891)",,
9160739,False,2,,residential,30,True,28.511,P. Noval Street,"LINESTRING (120.9910829 14.6049891, 120.9909015 14.605176)",8,
9160739,False,2,,residential,30,False,25.075999999999997,P. Noval Street,"LINESTRING (120.9910829 14.6049891, 120.9911434 14.604914, 120.9911812 14.6048572, 120.9912069 14.6047996)",8,
894197957,False,,,residential,,False,81.07300000000001,San Perfecto Street,"LINESTRING (120.9910829 14.6049891, 120.9913832 14.6052709, 120.9916301 14.6054902)",,
9160262,False,2,,residential,30,False,29.342,Galicia Street,"LINESTRING (120.9914556 14.6056694, 120.9912668 14.6058598)",,
9160262,False,2,,residential,30,True,27.379,Galicia Street,"LINESTRING (120.9914556 14.6056694, 120.9916301 14.6054902)",,
182994406,False,,,residential,30,False,81.04599999999999,San Antonio Street,"LINESTRING (120.9914556 14.6056694, 120.9912028 14.605456, 120.9909015 14.605176)",,
894197958,False,,,residential,30,True,78.396,San Antonio Street,"LINESTRING (120.9914556 14.6056694, 120.9917334 14.6059112, 120.9919888 14.6061497)",,
9160850,False,2,,residential,30,False,27.649,Moret Street,"LINESTRING (120.9919888 14.6061497, 120.9918125 14.6063306)",,
9160850,False,2,,residential,30,True,27.434,Moret Street,"LINESTRING (120.9919888 14.6061497, 120.992155 14.6059626)",,
894197958,False,,,residential,30,False,78.396,San Antonio Street,"LINESTRING (120.9919888 14.6061497, 120.9917334 14.6059112, 120.9914556 14.6056694)",,
9160850,False,2,,residential,30,False,28.579,Moret Street,"LINESTRING (120.9918125 14.6063306, 120.9916371 14.6065236)",,
9160850,False,2,,residential,30,True,27.649,Moret Street,"LINESTRING (120.9918125 14.6063306, 120.9919888 14.6061497)",,
894197959,False,,,residential,,True,78.667,Santa Clara Street,"LINESTRING (120.9918125 14.6063306, 120.9915409 14.6060965, 120.9912668 14.6058598)",,
9160262,False,2,,residential,30,False,26.919,Galicia Street,"LINESTRING (120.9912668 14.6058598, 120.9910969 14.6060375)",,
9160262,False,2,,residential,30,True,29.342,Galicia Street,"LINESTRING (120.9912668 14.6058598, 120.9914556 14.6056694)",,
894197959,False,,,residential,,False,78.667,Santa Clara Street,"LINESTRING (120.9912668 14.6058598, 120.9915409 14.6060965, 120.9918125 14.6063306)",,
894202510,False,,,residential,,True,122.61600000000001,Main Street,"LINESTRING (120.9918716 14.6020579, 120.9917839 14.602406, 120.9917031 14.6027237, 120.9916232 14.6031337)",,
12254923,False,2,,residential,30,False,32.28,San Anton Street,"LINESTRING (120.9916232 14.6031337, 120.9913317 14.6030651)",,
12254923,False,2,,residential,30,True,86.156,San Anton Street,"LINESTRING (120.9916232 14.6031337, 120.9917957 14.6031568, 120.9924189 14.6032194)",,
894202510,False,,,residential,,False,122.61600000000001,Main Street,"LINESTRING (120.9916232 14.6031337, 120.9917031 14.6027237, 120.9917839 14.602406, 120.9918716 14.6020579)",,
894200612,False,,,residential,,True,49.408,La Paz Street,"LINESTRING (120.9922768 14.6054659, 120.9921387 14.6053377, 120.9920521 14.6052547, 120.9919423 14.6051617)",,
9160262,False,2,,residential,30,False,25.49,Galicia Street,"LINESTRING (120.9919423 14.6051617, 120.9917827 14.6053311)",,
1068150543,False,,,residential,,True,63.732,La Paz Street,"LINESTRING (120.9919423 14.6051617, 120.9915233 14.6047566)",,
9160262,False,2,,residential,30,True,65.151,Galicia Street,"LINESTRING (120.9919423 14.6051617, 120.9921896 14.6048892, 120.9923433 14.6047227)",,
894200612,False,,,residential,,False,49.408,La Paz Street,"LINESTRING (120.9919423 14.6051617, 120.9920521 14.6052547, 120.9921387 14.6053377, 120.9922768 14.6054659)",,
136822601,False,1,,residential,,True,5.695,Main Street,"LINESTRING (120.9922053 14.6013662, 120.9922329 14.6013225)",4,
12254885,False,2,,residential,30,False,161.339,M. F. Jhocson Street,"LINESTRING (120.9931813 14.6059545, 120.9942098 14.6048987)",,
256019242,False,4,,tertiary,50,False,4.093,M. Earnshaw Street,"LINESTRING (120.9931813 14.6059545, 120.9931821 14.6059913)",12.2,
256019242,False,4,,tertiary,50,True,82.376,M. Earnshaw Street,"LINESTRING (120.9931813 14.6059545, 120.9931498 14.6052143)",12.2,
1068150543,False,,,residential,,False,63.732,La Paz Street,"LINESTRING (120.9915233 14.6047566, 120.9919423 14.6051617)",,
160192339,False,2,,tertiary,40,True,57.131,G. Tuazon Street,"LINESTRING (120.9978605 14.6039305, 120.9973911 14.6036904)",7.3,
1085084602,True,4,140,primary,60,False,7.312,Lacson Avenue,"LINESTRING (120.9978605 14.6039305, 120.9978929 14.6038727)",11.8,
12255066,True,2,,residential,40,False,110.592,Manrique Street,"LINESTRING (120.9930982 14.6029165, 120.9931686 14.6028181, 120.9932294 14.6027031, 120.9934439 14.6022524, 120.9935579 14.6020286)",7.3,
"[1250769558, 1171111975]",False,4,,tertiary,50,False,46.179,J. Figueras Street,"LINESTRING (120.9930982 14.6029165, 120.9931025 14.6029738, 120.9931055 14.6030229, 120.9931158 14.6033314)","['12.2', '12']",
"[5019469, 1250769558]",False,4,,tertiary,50,True,112.87,J. Figueras Street,"LINESTRING (120.9930982 14.6029165, 120.9930835 14.6028101, 120.9930464 14.6026795, 120.992955 14.6023933, 120.9928867 14.6021943, 120.9928362 14.6020609, 120.9927941 14.601947)",12,
