osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,access,bridge
94093069,False,,,residential,,True,56.79,"LINESTRING (121.1735679 14.5831949, 121.1737857 14.5827297)",,,
23212221,False,2,Santo Niño Street,secondary,40,True,38.354,"LINESTRING (121.1786848 14.5845762, 121.178803 14.5842508)",6,,
94093057,False,,Apple Compound,residential,,True,51.977,"LINESTRING (121.1786848 14.5845762, 121.1782315 14.5844148)",,,
23212221,False,2,Santo Niño Street,secondary,40,False,72.72200000000001,"LINESTRING (121.1786848 14.5845762, 121.1785805 14.5848631, 121.1784622 14.5851937)",6,,
128636344,True,1,Dela Paz Street,residential,,False,41.772,"LINESTRING (121.17534 14.5882156, 121.1757281 14.5882082)",,,
51767110,True,2,A. Masangkay Street,tertiary,,False,50.405,"LINESTRING (121.17534 14.5882156, 121.175311 14.5877983, 121.175309 14.5877633)",,,
182107976,True,2,Santo Niño Street,tertiary,30,False,131.663,"LINESTRING (121.1780139 14.5881042, 121.1780002 14.5892882)",,,
189315429,False,,Dela Paz Street,residential,,True,65.678,"LINESTRING (121.1780139 14.5881042, 121.1774041 14.5881289)",,,
189315430,False,,Dela Paz Street,residential,,False,157.89600000000002,"LINESTRING (121.1780139 14.5881042, 121.1784553 14.5881074, 121.1788025 14.5881349, 121.1791289 14.5881922, 121.1794471 14.5883232)",,,
189315429,False,,Dela Paz Street,residential,,False,65.678,"LINESTRING (121.1774041 14.5881289, 121.1780139 14.5881042)",,,
861330099,True,2,San Jose Street,tertiary,,False,138.301,"LINESTRING (121.1774041 14.5881289, 121.1774665 14.5868866)",,,
189315429,False,,Dela Paz Street,residential,,True,86.814,"LINESTRING (121.1774041 14.5881289, 121.1770441 14.5881568, 121.1766001 14.5881932)",,,
189315429,False,,Dela Paz Street,residential,,False,33.445,"LINESTRING (121.1762893 14.5881936, 121.1766001 14.5881932)",,,
889437000,False,,M.H. Del Pilar Street,residential,,False,81.508,"LINESTRING (121.1762893 14.5881936, 121.176294 14.5889266)",,,
"[1081562682, 23212251, 189315429]",False,4,"['Dela Paz Street', 'Pascual Oliveros Street']","['residential', 'living_street']",,"[False, True]",116.132,"LINESTRING (121.1762893 14.5881936, 121.1760552 14.588194, 121.1760524 14.5877012, 121.1757176 14.587727)",9.8,,
189315430,False,,Dela Paz Street,residential,,True,157.89600000000002,"LINESTRING (121.1794471 14.5883232, 121.1791289 14.5881922, 121.1788025 14.5881349, 121.1784553 14.5881074, 121.1780139 14.5881042)",,,
163058617,False,,,residential,,True,135.536,"LINESTRING (121.1778454 14.5838315, 121.1774393 14.5849853)",,,
55916457,True,2,J. Sumulong Street,secondary,40,False,26.156,"LINESTRING (121.1774393 14.5849853, 121.1776757 14.58504)",7,,
163058617,False,,,residential,,False,135.536,"LINESTRING (121.1774393 14.5849853, 121.1778454 14.5838315)",,,
51758709,False,2,Topaz Lane,residential,30,True,57.499,"LINESTRING (121.171517 14.5836874, 121.1716949 14.5831998)",,,
"[134381152, 862451420, 23212220]",False,2,Juan Sumulong Street,tertiary,30,False,181.303,"LINESTRING (121.171517 14.5836874, 121.1715798 14.5837008, 121.1717846 14.5837458, 121.1731602 14.5840474)",,yes,yes
235473974,False,,General Luna Street,residential,,False,108.519,"LINESTRING (121.1725339 14.5909207, 121.1725447 14.5904336, 121.1726459 14.5899548)",,,
163042516,False,,Haji Alarcon Street,residential,,False,29.381999999999998,"LINESTRING (121.1745059 14.5908873, 121.1744785 14.5907654, 121.1744549 14.5906278)",,,
235561506,False,,,residential,,False,100.899,"LINESTRING (121.1770147 14.5829925, 121.1778661 14.583129, 121.1779353 14.583156)",,,
1081570073,False,2,F. Manalo Street,residential,,True,101.096,"LINESTRING (121.1770147 14.5829925, 121.1769729 14.583294, 121.1769037 14.5837302, 121.1768628 14.583889)",,,
235587413,False,,,residential,,True,16.836,"LINESTRING (121.1795176 14.5863795, 121.1795448 14.5865286)",,,
235587412,False,,,residential,,True,36.082,"LINESTRING (121.1802177 14.586525, 121.1798827 14.5865113)",,,
235587412,False,,,residential,,False,36.082,"LINESTRING (121.1798827 14.5865113, 121.1802177 14.586525)",,,
235587412,False,,,residential,,True,32.925,"LINESTRING (121.1798827 14.5865113, 121.1798175 14.5868006)",,,
235587409,False,,,residential,,True,37.947,"LINESTRING (121.1798827 14.5865113, 121.1798031 14.5864743, 121.1795448 14.5865286)",,,
235587413,False,,,residential,,False,16.836,"LINESTRING (121.1795448 14.5865286, 121.1795176 14.5863795)",,,
235587413,False,,,residential,,True,33.34,"LINESTRING (121.1795448 14.5865286, 121.1795967 14.5868242)",,,
235587409,False,,,residential,,False,37.947,"LINESTRING (121.1795448 14.5865286, 121.1798031 14.5864743, 121.1798827 14.5865113)",,,
235587412,False,,,residential,,False,32.925,"LINESTRING (121.1798175 14.5868006, 121.1798827 14.5865113)",,,
235587408,False,,,residential,,False,98.146,"LINESTRING (121.1798175 14.5868006, 121.1800665 14.5873521, 121.1800683 14.5876329)",,,
235587414,False,,,residential,,True,23.914,"LINESTRING (121.1798175 14.5868006, 121.1797389 14.5868061, 121.1795967 14.5868242)",,,
235587413,False,,,residential,,False,33.34,"LINESTRING (121.1795967 14.5868242, 121.1795448 14.5865286)",,,
235587414,False,,,residential,,False,23.914,"LINESTRING (121.1795967 14.5868242, 121.1797389 14.5868061, 121.1798175 14.5868006)",,,
235587414,False,,,residential,,True,79.245,"LINESTRING (121.1795967 14.5868242, 121.1793162 14.5868892, 121.1792299 14.5869284, 121.1792284 14.5870104, 121.1792345 14.5872696)",,,
235587408,False,,,residential,,True,98.146,"LINESTRING (121.1800683 14.5876329, 121.1800665 14.5873521, 121.1798175 14.5868006)",,,
235618928,False,,,residential,,True,62.925000000000004,"LINESTRING (121.1791417 14.5854454, 121.1791303 14.5855714, 121.1791173 14.5856791, 121.1790708 14.585842, 121.1790261 14.5859981)",,,
235618891,False,,,residential,,True,24.519,"LINESTRING (121.1785468 14.585994, 121.1785481 14.5862145)",,,
1085190381,False,2,M. Santos Street,tertiary,,True,51.58,"LINESTRING (121.1785468 14.585994, 121.1790261 14.5859981)",,,
1085190381,False,2,M. Santos Street,tertiary,,False,39.699,"LINESTRING (121.1785468 14.585994, 121.1784207 14.5859929, 121.1781779 14.5859909)",,,
1085190381,False,2,M. Santos Street,tertiary,,False,51.58,"LINESTRING (121.1790261 14.5859981, 121.1785468 14.585994)",,,
235618928,False,,,residential,,False,62.925000000000004,"LINESTRING (121.1790261 14.5859981, 121.1790708 14.585842, 121.1791173 14.5856791, 121.1791303 14.5855714, 121.1791417 14.5854454)",,,
1085190381,False,2,M. Santos Street,tertiary,,True,55.024,"LINESTRING (121.1790261 14.5859981, 121.1792568 14.586, 121.1795374 14.5860024)",,,
235618891,False,,,residential,,False,24.519,"LINESTRING (121.1785481 14.5862145, 121.1785468 14.585994)",,,
889436997,False,,San Jose Street,residential,,False,37.995,"LINESTRING (121.1774571 14.589719, 121.1774316 14.5893782)",,,
889436997,False,,San Jose Street,residential,,True,64.669,"LINESTRING (121.1774571 14.589719, 121.1774839 14.5903)",,,
902933479,False,,,residential,,False,33.41,"LINESTRING (121.1774571 14.589719, 121.1776046 14.5897347, 121.1776771 14.5897425, 121.1777662 14.5897451)",,,
652774870,False,,Villa Carmen,residential,,True,54.919000000000004,"LINESTRING (121.1740685 14.5828287, 121.1739698 14.5831147, 121.1739499 14.583194, 121.1739236 14.5833018)",,,
1084900607,False,,,residential,,False,10.826,"LINESTRING (121.1719157 14.5914603, 121.1718151 14.5914591)",,,
"[55916432, 1184818284]",False,2,J.P. Rizal Street,secondary,40,False,222.225,"LINESTRING (121.1719157 14.5914603, 121.171916 14.5913779, 121.1719133 14.5912655, 121.1719123 14.591225, 121.1718937 14.5904466, 121.1718829 14.5901917, 121.1718556 14.5896938, 121.1718485 14.5895264, 121.1718494 14.5894631)",,,
874068031,False,,,residential,,True,14.772,"LINESTRING (121.1795374 14.5860024, 121.1795734 14.5858742)",,,
1085190381,False,2,M. Santos Street,tertiary,,False,55.024,"LINESTRING (121.1795374 14.5860024, 121.1792568 14.586, 121.1790261 14.5859981)",,,
874068031,False,,,residential,,False,14.772,"LINESTRING (121.1795734 14.5858742, 121.1795374 14.5860024)",,,
"[1085183809, 874067298]",True,,East Crest Loop,residential,10,False,134.78100000000003,"LINESTRING (121.1795734 14.5858742, 121.1797406 14.585871, 121.1799042 14.5858679, 121.1799761 14.5858666, 121.1801916 14.5858625, 121.1801748 14.5857638, 121.1801064 14.5856405, 121.1800689 14.5856159, 121.1799227 14.5856055, 121.1797853 14.5856276, 121.1797303 14.5856276)",,,
889437002,False,,,residential,,False,54.047,"LINESTRING (121.1756239 14.5911773, 121.1761259 14.5911928)",,,
1081562679,False,2,M. L. Quezon Street,tertiary,,True,50.127,"LINESTRING (121.1756239 14.5911773, 121.1756243 14.5916281)",,,
"[1078911819, 1081562678, 1081562679]",False,2,M. L. Quezon Street,tertiary,,"[False, True]",186.551,"LINESTRING (121.1756239 14.5911773, 121.1756257 14.5910233, 121.175626 14.590861, 121.1756403 14.5903494, 121.1756428 14.5902589, 121.1756597 14.5900813, 121.175696 14.5898138, 121.1757177 14.5895036)",,,yes
889449409,False,,,residential,,True,64.043,"LINESTRING (121.1798657 14.5883713, 121.1799194 14.5877977)",,,
889449409,False,,,residential,,False,64.043,"LINESTRING (121.1799194 14.5877977, 121.1798657 14.5883713)",,,
"[190043729, 529152707, 1085183807]",False,2,J.P. Carigma Street,residential,,False,96.934,"LINESTRING (121.1799194 14.5877977, 121.1798713 14.5877583, 121.1797773 14.5876863, 121.1796659 14.5875485, 121.1796123 14.5874706, 121.1795278 14.5873811, 121.1792345 14.5872696)",,,yes
893230136,False,,,residential,,True,72.81299999999999,"LINESTRING (121.179796 14.5844271, 121.1791845 14.5843051, 121.1791704 14.5843538)",,,
893230137,False,,,residential,,True,96.03899999999999,"LINESTRING (121.1797652 14.5847074, 121.1791281 14.5845828, 121.1791228 14.5845621, 121.1791704 14.5843538)",,,
893230137,False,,,residential,,True,41.162,"LINESTRING (121.1791704 14.5843538, 121.178803 14.5842508)",,,
893230136,False,,,residential,,False,72.81299999999999,"LINESTRING (121.1791704 14.5843538, 121.1791845 14.5843051, 121.179796 14.5844271)",,,
893230137,False,,,residential,,False,96.039,"LINESTRING (121.1791704 14.5843538, 121.1791228 14.5845621, 121.1791281 14.5845828, 121.1797652 14.5847074)",,,
235561506,False,,,residential,,True,100.899,"LINESTRING (121.1779353 14.583156, 121.1778661 14.583129, 121.1770147 14.5829925)",,,
55916453,False,2,General Luna Street,secondary,30,False,45.773,"LINESTRING (121.1729414 14.5862039, 121.1729939 14.5857954)",,,
894524769,False,,,residential,,True,82.613,"LINESTRING (121.1729414 14.5862039, 121.1721745 14.5861701)",,,
1185731660,False,2,General Luna Street,secondary,30,True,95.562,"LINESTRING (121.1729414 14.5862039, 121.1729263 14.5863652, 121.1729006 14.5866422, 121.1728674 14.5870603)",,,
894524769,False,,,residential,,False,82.613,"LINESTRING (121.1721745 14.5861701, 121.1729414 14.5862039)",,,
1149086179,False,,,residential,,True,42.277,"LINESTRING (121.1752584 14.5834465, 121.1752573 14.5830663)",,,
51767107,False,,F. Dimanlig Street,residential,,False,119.662,"LINESTRING (121.1752584 14.5834465, 121.1752611 14.5843106, 121.1752273 14.5845201)",,,
894619524,False,,F. Dimanlig Street,residential,,True,52.012,"LINESTRING (121.1752584 14.5834465, 121.1753711 14.5833998, 121.1754334 14.5833895, 121.1754924 14.5833927, 121.1757308 14.5833969)",,,
60968114,False,2,M. L. Quezon Street,secondary,40,False,43.701,"LINESTRING (121.1757308 14.5833969, 121.1757274 14.5837899)",,,
894619524,False,,F. Dimanlig Street,residential,,False,52.012,"LINESTRING (121.1757308 14.5833969, 121.1754924 14.5833927, 121.1754334 14.5833895, 121.1753711 14.5833998, 121.1752584 14.5834465)",,,
1078909916,False,,,residential,,True,8.419,"LINESTRING (121.1741909 14.5842207, 121.1741717 14.5842941)",,,
134381154,False,2,Juan Sumulong Street,secondary,30,True,16.827,"LINESTRING (121.1741717 14.5842941, 121.1740199 14.5842578)",,yes,
1078909916,False,,,residential,,False,8.419,"LINESTRING (121.1741717 14.5842941, 121.1741909 14.5842207)",,,
134381154,False,2,Juan Sumulong Street,secondary,30,False,116.34100000000001,"LINESTRING (121.1741717 14.5842941, 121.1746999 14.5844072, 121.1748641 14.5844424, 121.1752273 14.5845201)",,yes,
182107976,True,2,Santo Niño Street,tertiary,30,False,19.142,"LINESTRING (121.1780928 14.5867594, 121.1780714 14.5869303)",,,
1085183808,False,,,residential,,False,7.388,"LINESTRING (121.1780928 14.5867594, 121.1781607 14.5867692)",,,
895004397,False,,,residential,,True,70.162,"LINESTRING (121.1798564 14.5850176, 121.1798537 14.5850942, 121.1798161 14.5854375, 121.1798101 14.5854712, 121.1797987 14.5855056, 121.1797303 14.5856276)",,,
874067298,True,,East Crest Loop,residential,10,False,38.379,"LINESTRING (121.1797303 14.5856276, 121.1796451 14.5856211, 121.1795734 14.5858742)",,,
895004397,False,,,residential,,False,70.162,"LINESTRING (121.1797303 14.5856276, 121.1797987 14.5855056, 121.1798101 14.5854712, 121.1798161 14.5854375, 121.1798537 14.5850942, 121.1798564 14.5850176)",,,
896955368,False,,Dannica Street,residential,,False,51.313,"LINESTRING (121.1728879 14.5900724, 121.17278 14.5905219)",,,
1073541812,False,,Dennis Street,residential,,False,27.64,"LINESTRING (121.1728879 14.5900724, 121.1731014 14.5902106)",,,
1073541812,False,,Dennis Street,residential,,True,29.14,"LINESTRING (121.1728879 14.5900724, 121.1726459 14.5899548)",,,
1073541812,False,,Dennis Street,residential,,False,29.14,"LINESTRING (121.1726459 14.5899548, 121.1728879 14.5900724)",,,
235473974,False,,General Luna Street,residential,,False,52.692,"LINESTRING (121.1726459 14.5899548, 121.1726818 14.5897535, 121.1727204 14.5894865)",,,
235473974,False,,General Luna Street,residential,,True,108.519,"LINESTRING (121.1726459 14.5899548, 121.1725447 14.5904336, 121.1725339 14.5909207)",,,
896955368,False,,Dannica Street,residential,,True,51.313,"LINESTRING (121.17278 14.5905219, 121.1728879 14.5900724)",,,
896958401,False,,,residential,,True,29.817999999999998,"LINESTRING (121.1741654 14.5900293, 121.1743096 14.5900144, 121.1744413 14.5900047)",,,
163042516,False,,Haji Alarcon Street,residential,,False,54.769,"LINESTRING (121.1744413 14.5900047, 121.1743972 14.589514)",,,
163042516,False,,Haji Alarcon Street,residential,,True,69.301,"LINESTRING (121.1744413 14.5900047, 121.1744549 14.5906278)",,,
896958401,False,,,residential,,False,29.817999999999998,"LINESTRING (121.1744413 14.5900047, 121.1743096 14.5900144, 121.1741654 14.5900293)",,,
902933479,False,,,residential,,True,33.41,"LINESTRING (121.1777662 14.5897451, 121.1776771 14.5897425, 121.1776046 14.5897347, 121.1774571 14.589719)",,,
889437002,False,,,residential,,True,54.047,"LINESTRING (121.1761259 14.5911928, 121.1756239 14.5911773)",,,
1084900607,False,,,residential,,True,10.826,"LINESTRING (121.1718151 14.5914591, 121.1719157 14.5914603)",,,
1073541812,False,,Dennis Street,residential,,True,27.64,"LINESTRING (121.1731014 14.5902106, 121.1728879 14.5900724)",,,
1073541813,False,,Darby Street,residential,,False,37.268,"LINESTRING (121.1731014 14.5902106, 121.1730232 14.5905371)",,,
"[1073541812, 1073541814]",False,,"['Vivian Street', 'Dennis Street']",residential,,False,45.69199999999999,"LINESTRING (121.1731014 14.5902106, 121.1732108 14.5902715, 121.1731653 14.5905569)",,,
1073541813,False,,Darby Street,residential,,True,37.268,"LINESTRING (121.1730232 14.5905371, 121.1731014 14.5902106)",,,
"[1073541812, 1073541814]",False,,"['Vivian Street', 'Dennis Street']",residential,,True,45.69199999999999,"LINESTRING (121.1731653 14.5905569, 121.1732108 14.5902715, 121.1731014 14.5902106)",,,
1078909917,False,,,residential,,False,9.0,"LINESTRING (121.1740521 14.5841831, 121.1740199 14.5842578)",,,
1078909918,False,,,residential,,False,8.934,"LINESTRING (121.1729778 14.5850046, 121.173057 14.5850287)",,,
1085183808,False,,,residential,,True,7.388,"LINESTRING (121.1781607 14.5867692, 121.1780928 14.5867594)",,,
