osmid,lanes,name,highway,oneway,reversed,length,maxspeed,access,geometry
165690439,,,residential,False,False,179.15099999999998,,,"LINESTRING (124.7377262 11.3272506, 124.7383672 11.3275408, 124.7388527 11.327654, 124.7392622 11.3278066)"
165690439,,,residential,False,True,179.151,,,"LINESTRING (124.7392622 11.3278066, 124.7388527 11.327654, 124.7383672 11.3275408, 124.7377262 11.3272506)"
247402698,,,residential,False,False,67.317,,,"LINESTRING (124.7361841 11.3268773, 124.7364002 11.3263102)"
134861361,2,Burgos Street,tertiary,False,False,64.37,15,,"LINESTRING (124.7355299 11.3252667, 124.736073 11.3254937)"
154661749,,Arellano Street,residential,False,False,71.044,20,yes,"LINESTRING (124.7355299 11.3252667, 124.7357704 11.3246729)"
134861361,2,Burgos Street,tertiary,False,True,121.316,15,,"LINESTRING (124.7355299 11.3252667, 124.7353651 11.3252027, 124.7348414 11.3249991, 124.7344955 11.3248647)"
154661459,2,Bagahupi – Babatngon – Santa Cruz – Barugo – Carigara Road,primary,False,True,8.477,,,"LINESTRING (124.7363662 11.3203742, 124.7364349 11.3204099)"
335848873,,,residential,False,False,58.034,,,"LINESTRING (124.7334439 11.3273578, 124.7336536 11.3268781)"
956446136,,,unclassified,False,True,134.484,,,"LINESTRING (124.7334439 11.3273578, 124.7345893 11.3278066)"
"[956446136, 165690442]",,,"['unclassified', 'residential']",False,"[False, True]",123.291,,,"LINESTRING (124.7334439 11.3273578, 124.7329076 11.3271477, 124.7330982 11.3266384)"
165690437,,,residential,False,True,61.348,,,"LINESTRING (124.7339965 11.3259427, 124.7342408 11.3254457)"
956446136,,,unclassified,False,False,134.484,,,"LINESTRING (124.7345893 11.3278066, 124.7334439 11.3273578)"
