osmid,oneway,ref,name,highway,maxspeed,access,reversed,length,tunnel,geometry,bridge
197202704,False,,興泰街,unclassified,,,True,129.169,,"LINESTRING (121.8387363 24.5945153, 121.8388099 24.5948039, 121.8389289 24.5956625)",
657959809,False,,民昌街,residential,,,False,148.054,,"LINESTRING (121.8418285 24.5935449, 121.8415708 24.5929645, 121.8414946 24.592818, 121.8412621 24.5923173)",
"[762891235, 657959811]",False,,志成路,unclassified,,,False,256.62299999999993,,"LINESTRING (121.8418285 24.5935449, 121.8421019 24.5934432, 121.8422443 24.5933814, 121.8425151 24.5932753, 121.8426224 24.5932436, 121.8426559 24.5933521, 121.8428423 24.5939844, 121.8428812 24.594113, 121.8429233 24.5942734, 121.8430407 24.5947203)",
762891235,False,,志成路,unclassified,,,True,125.672,,"LINESTRING (121.8418285 24.5935449, 121.8411163 24.5938521, 121.8407039 24.5940262)",
145608448,False,,,residential,,,False,96.495,,"LINESTRING (121.846733 24.5957998, 121.8464414 24.5966261)",
413278544,False,2戊;9丁,中山路一段,primary,,,False,53.68,,"LINESTRING (121.846733 24.5957998, 121.8472626 24.5958339)",
413278544,False,2戊;9丁,中山路一段,primary,,,True,167.568,,"LINESTRING (121.846733 24.5957998, 121.8463519 24.5957764, 121.8456213 24.5957287, 121.8451479 24.5956977, 121.8450798 24.5956933)",
145608448,False,,,residential,,,True,96.495,,"LINESTRING (121.8464414 24.5966261, 121.846733 24.5957998)",
657959811,False,,志成路,unclassified,,,False,9.993,,"LINESTRING (121.8430407 24.5947203, 121.8430694 24.5948063)",
295452915,True,9,蘇港路,primary,50,,False,73.082,,"LINESTRING (121.8430407 24.5947203, 121.8431264 24.5947067, 121.8437565 24.5946293)",
"[657959811, 762891235]",False,,志成路,unclassified,,,True,256.62300000000005,,"LINESTRING (121.8430407 24.5947203, 121.8429233 24.5942734, 121.8428812 24.594113, 121.8428423 24.5939844, 121.8426559 24.5933521, 121.8426224 24.5932436, 121.8425151 24.5932753, 121.8422443 24.5933814, 121.8421019 24.5934432, 121.8418285 24.5935449)",
657959811,False,,志成路,unclassified,,,True,9.993,,"LINESTRING (121.8430694 24.5948063, 121.8430407 24.5947203)",
145608561,True,9,蘇港路,primary,50,,False,143.069,,"LINESTRING (121.8430694 24.5948063, 121.8417908 24.5950004, 121.841678 24.5950341)",
"[444967635, 444967637]",False,,民昌街86巷,residential,,,True,359.128,,"LINESTRING (121.8409338 24.5915229, 121.8408233 24.5915131, 121.8403445 24.5914781, 121.8403848 24.5921293, 121.8406105 24.5923536, 121.8407714 24.5926463, 121.8407446 24.592817, 121.8408304 24.5929536, 121.8407875 24.593295, 121.8407181 24.5939023, 121.8407039 24.5940262)",
444967649,False,,民貴街14巷,residential,,,False,53.486000000000004,,"LINESTRING (121.8409338 24.5915229, 121.8410198 24.5915296, 121.8414087 24.5917219)",
657959809,False,,民昌街,residential,,,True,70.87,,"LINESTRING (121.8409338 24.5915229, 121.8409708 24.5916276, 121.8410117 24.59179, 121.8411654 24.5921226)",
444967644,False,,民貴街,residential,,,True,50.896,,"LINESTRING (121.8414087 24.5917219, 121.8411654 24.5921226)",
444967649,False,,民貴街14巷,residential,,,True,53.486000000000004,,"LINESTRING (121.8414087 24.5917219, 121.8410198 24.5915296, 121.8409338 24.5915229)",
"[762891232, 762891231]",False,,"['民貴街', '民貴街32巷']",residential,,,False,94.95400000000001,,"LINESTRING (121.8414087 24.5917219, 121.8416099 24.5913888, 121.8411738 24.5911293)",
762891233,False,,民貴街13巷,residential,,,False,91.30199999999999,,"LINESTRING (121.8414087 24.5917219, 121.8417407 24.5918593, 121.8419948 24.5919772, 121.8422329 24.5918995)",
762891233,False,,民貴街13巷,residential,,,True,91.30199999999999,,"LINESTRING (121.8422329 24.5918995, 121.8419948 24.5919772, 121.8417407 24.5918593, 121.8414087 24.5917219)",
444967641,False,,民昌街41巷,residential,,,True,52.681,,"LINESTRING (121.8417393 24.5921271, 121.8412621 24.5923173)",
444967644,False,,民貴街,residential,,,False,50.896,,"LINESTRING (121.8411654 24.5921226, 121.8414087 24.5917219)",
657959809,False,,民昌街,residential,,,True,23.755,,"LINESTRING (121.8411654 24.5921226, 121.8412621 24.5923173)",
657959809,False,,民昌街,residential,,,False,70.86999999999999,,"LINESTRING (121.8411654 24.5921226, 121.8410117 24.59179, 121.8409708 24.5916276, 121.8409338 24.5915229)",
444967641,False,,民昌街41巷,residential,,,False,52.681,,"LINESTRING (121.8412621 24.5923173, 121.8417393 24.5921271)",
657959809,False,,民昌街,residential,,,False,23.755,,"LINESTRING (121.8412621 24.5923173, 121.8411654 24.5921226)",
657959809,False,,民昌街,residential,,,True,148.054,,"LINESTRING (121.8412621 24.5923173, 121.8414946 24.592818, 121.8415708 24.5929645, 121.8418285 24.5935449)",
145608501,False,,中山路一段308巷,residential,,,False,134.256,,"LINESTRING (121.8428789 24.5956032, 121.8427286 24.5959073, 121.8426602 24.596011, 121.8425851 24.5960914, 121.842471 24.5961829, 121.8420743 24.5965424)",
"[413278545, 657959815]",False,2戊;9丁,"['湧泉橋', '中山路一段']",primary,,,False,100.269,,"LINESTRING (121.8428789 24.5956032, 121.8429639 24.5956003, 121.8433126 24.5955857, 121.8438691 24.5956174)",yes
145608332,False,,,residential,,,True,32.912,,"LINESTRING (121.8465976 24.5989735, 121.8465525 24.5988445, 121.8465494 24.5986839)",
395300468,True,2,蘇港路,primary,50,,False,129.057,,"LINESTRING (121.8462324 24.5942044, 121.8475004 24.5940712)",
762640305,True,9,蘇花改,primary,60,no,False,13.391,,"LINESTRING (121.8462324 24.5942044, 121.8461627 24.5943068)",
611250817,False,,,primary_link,,,True,10.411,,"LINESTRING (121.8446946 24.5945591, 121.8446718 24.5944678)",
657959813,True,9,蘇港路,primary,50,,False,95.102,,"LINESTRING (121.8446946 24.5945591, 121.8437711 24.5947215)",
611250817,False,,,primary_link,,,False,10.411,,"LINESTRING (121.8446718 24.5944678, 121.8446946 24.5945591)",
1213244227,True,9,蘇港路,primary,50,,False,145.11700000000002,,"LINESTRING (121.8446718 24.5944678, 121.8448977 24.594427, 121.8460822 24.5942259)",
611250818,False,,,primary_link,,,True,9.078,,"LINESTRING (121.8416433 24.5949588, 121.841678 24.5950341)",
295452915,True,9,蘇港路,primary,50,,False,143.887,,"LINESTRING (121.8416433 24.5949588, 121.8417652 24.5949218, 121.8430407 24.5947203)",
611250818,False,,,primary_link,,,False,9.078,,"LINESTRING (121.841678 24.5950341, 121.8416433 24.5949588)",
145608561,True,9,蘇港路,primary,50,,False,288.395,,"LINESTRING (121.841678 24.5950341, 121.8408008 24.5952961, 121.8403016 24.5954647, 121.840028 24.5955599, 121.8398 24.5956169, 121.8389493 24.5957697)",
145583301,False,,,residential,,,False,136.852,,"LINESTRING (121.8464164 24.5938587, 121.8468602 24.5936052, 121.8470157 24.5936656, 121.8473211 24.5938932, 121.8475004 24.5940712)",
"[762891232, 762891231]",False,,"['民貴街', '民貴街32巷']",residential,,,True,94.95400000000001,,"LINESTRING (121.8411738 24.5911293, 121.8416099 24.5913888, 121.8414087 24.5917219)",
"[444967635, 444967637]",False,,民昌街86巷,residential,,,False,359.12800000000004,,"LINESTRING (121.8407039 24.5940262, 121.8407181 24.5939023, 121.8407875 24.593295, 121.8408304 24.5929536, 121.8407446 24.592817, 121.8407714 24.5926463, 121.8406105 24.5923536, 121.8403848 24.5921293, 121.8403445 24.5914781, 121.8408233 24.5915131, 121.8409338 24.5915229)",
762891235,False,,志成路,unclassified,,,False,125.672,,"LINESTRING (121.8407039 24.5940262, 121.8411163 24.5938521, 121.8418285 24.5935449)",
"[762891234, 762891235, 762891229]",False,,志成路,unclassified,,,True,161.157,,"LINESTRING (121.8407039 24.5940262, 121.8397229 24.5944405, 121.8395056 24.5945005, 121.8393444 24.5945056, 121.8392206 24.5945096)",yes
