osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,tunnel,access,width,junction
"[274988315, 194011454]",False,Via San Clemente,"['unclassified', 'residential']",30,False,21.746000000000002,"LINESTRING (9.1936408 45.4630686, 9.1936373 45.4631433, 9.1936368 45.463188, 9.1936367 45.463193, 9.1936356 45.4632287, 9.1936346 45.4632641)",,,,,
"[274988315, 194011454]",False,Via San Clemente,"['residential', 'unclassified']",30,True,21.746,"LINESTRING (9.1936346 45.4632641, 9.1936356 45.4632287, 9.1936367 45.463193, 9.1936368 45.463188, 9.1936373 45.4631433, 9.1936408 45.4630686)",,,,,
194011466,True,Piazza Fontana,residential,30,False,20.022000000000002,"LINESTRING (9.1936346 45.4632641, 9.1936544 45.4633152, 9.1936593 45.463323, 9.1936695 45.4633348, 9.1936825 45.4633471, 9.1937011 45.4633581, 9.1937201 45.4633665, 9.1937335 45.4633706, 9.1937969 45.4633839)",,,,,
"[168734353, 196928988, 196928982]",True,"['Corso di Porta Romana', 'Piazza Giuseppe Missori']",residential,,False,92.588,"LINESTRING (9.1891103 45.4601044, 9.1890874 45.4601339, 9.1890052 45.4602397, 9.1888891 45.4603089, 9.1886821 45.4604289, 9.1886156 45.4604724, 9.1885736 45.4605157, 9.1884989 45.460628, 9.1884705 45.4607699)",1,,,,
288931912,False,Corso di Porta Romana,residential,30,False,62.623000000000005,"LINESTRING (9.1891103 45.4601044, 9.1892797 45.4600374, 9.1893373 45.46001, 9.1896947 45.4598113, 9.1897288 45.4597919, 9.189759 45.4597747)",,,,,
"[279157050, 196928983]",True,"['Corso di Porta Romana', 'Piazza Giuseppe Missori']",residential,30,False,79.846,"LINESTRING (9.1883818 45.4605914, 9.1884153 45.4605284, 9.1884614 45.460473, 9.1884957 45.4604444, 9.1885352 45.460417, 9.188648 45.460357, 9.188773 45.4602885, 9.1888231 45.4602611, 9.1891103 45.4601044)",2,,,,
289381223,True,Piazza Giuseppe Missori,unclassified,,False,21.137999999999998,"LINESTRING (9.1883818 45.4605914, 9.1884002 45.4606151, 9.1884206 45.4606427, 9.1884373 45.4606768, 9.1884705 45.4607699)",,,,,
196928993,True,Piazza Giuseppe Missori,unclassified,,False,18.435,"LINESTRING (9.1883598 45.4607554, 9.1883633 45.4606383, 9.1883818 45.4605914)",2,,,,
196929000,False,Piazza Giuseppe Missori,unclassified,,False,32.008,"LINESTRING (9.1883598 45.4607554, 9.1883105 45.4605852, 9.1882748 45.4604738)",,,,,
196929008,False,Piazza Giuseppe Missori,residential,,True,22.714,"LINESTRING (9.1884948 45.4614269, 9.1884873 45.4612227)",,,no,,
183791752,False,Piazza Giuseppe Missori,unclassified,,True,21.991,"LINESTRING (9.1884948 45.4614269, 9.1885118 45.4614177, 9.1887187 45.4613067)",,,no,,
"[277611272, 400608141]",False,Via Giuseppe Mazzini,residential,30,True,58.23400000000001,"LINESTRING (9.1884948 45.4614269, 9.188495 45.4614412, 9.188498 45.4617208, 9.1885005 45.4619506)",,,no,,
23227427,False,Piazza Filippo Meda,residential,30,True,19.966,"LINESTRING (9.1927607 45.4668713, 9.1926869 45.4669557, 9.1926446 45.4669798, 9.1925868 45.466992)",2,,,,
299735473,False,Piazza Filippo Meda,residential,,False,17.77,"LINESTRING (9.1927607 45.4668713, 9.1928131 45.466796, 9.1928607 45.4667277)",2,,,,
173512377,False,Via Torino,residential,30,False,64.24,"LINESTRING (9.1881507 45.4636198, 9.1876777 45.4632343, 9.1876134 45.4631819)",,,,,
251231855,True,Via Torino,residential,30,False,26.587000000000003,"LINESTRING (9.1881507 45.4636198, 9.1881707 45.4636269, 9.1881951 45.4636355, 9.1882203 45.4636411, 9.1882496 45.4636452, 9.188285 45.463648, 9.1883177 45.4636486, 9.1883621 45.46365, 9.1883817 45.4636525, 9.188401 45.4636556, 9.1884401 45.4636643, 9.1884581 45.4636693, 9.1884774 45.4636767)",,,no,,
4520076,True,Via Gaetano Negri,unclassified,30,False,134.613,"LINESTRING (9.1835692 45.4649805, 9.1835694 45.4649942, 9.1835782 45.4650159, 9.1836134 45.4650261, 9.1843953 45.4651717, 9.1851028 45.4653216, 9.1851872 45.4653397)",1,,,,
234305177,True,Corso Europa,residential,30,False,52.569,"LINESTRING (9.1954368 45.4632775, 9.1951163 45.4631128, 9.1948766 45.4630158)",,,,,
"[443251776, 443251777, 443251780]",True,,unclassified,30,False,48.528000000000006,"LINESTRING (9.1954368 45.4632775, 9.1953855 45.4632235, 9.1953518 45.4631786, 9.1953411 45.4631542, 9.1953366 45.4631308, 9.1953393 45.4631128, 9.1953435 45.4631006, 9.1953663 45.4630723, 9.1953975 45.4630441, 9.1954673 45.4629897, 9.195483 45.4629783, 9.1955069 45.462966, 9.1955822 45.4629317)",,,,,
4868903,False,Piazza Filippo Meda,residential,,True,20.89,"LINESTRING (9.1930868 45.4668284, 9.1929656 45.4667725, 9.1928607 45.4667277)",,,,,
"[235640906, 274938341]",False,Piazza Filippo Meda,residential,30,False,54.745,"LINESTRING (9.1930868 45.4668284, 9.1935987 45.4669632, 9.1936636 45.4669771, 9.193709 45.466981, 9.1937506 45.4669816)",,,,,
274938342,True,Piazza Filippo Meda,residential,30,False,25.918,"LINESTRING (9.1930868 45.4668284, 9.1929172 45.4668438, 9.1928446 45.4668565, 9.1927607 45.4668713)",,,,,
"[168734374, 24606606]",True,Via Laghetto,residential,,False,91.01200000000001,"LINESTRING (9.1949796 45.4618658, 9.1950213 45.4618502, 9.1951317 45.461801, 9.1953736 45.4617001, 9.1955584 45.461569, 9.1955888 45.4615237, 9.1955955 45.4614814, 9.1956391 45.4614235, 9.19579 45.461312)",,,,,
"[275186712, 274988313, 274988314, 4868921]",True,"['Via Festa del Perdono', 'Largo Francesco Richini']",residential,30,False,249.033,"LINESTRING (9.1949796 45.4618658, 9.1949397 45.4618124, 9.1948274 45.4616129, 9.1948109 45.461569, 9.1947316 45.4614141, 9.1946159 45.4612283, 9.1945581 45.4611711, 9.1945249 45.4611382, 9.1938115 45.4603494, 9.1937816 45.4603415, 9.1931552 45.4604665, 9.1931166 45.4604749)",1,,,,
"[275186708, 275186709]",True,Piazza Santo Stefano,residential,,False,68.431,"LINESTRING (9.1943367 45.4623261, 9.1944213 45.4622384, 9.1945887 45.4621194, 9.1946298 45.4620996, 9.1948929 45.4619697, 9.1949879 45.4619224)",,,,,
275186710,False,Piazza Santo Stefano,residential,,False,47.858000000000004,"LINESTRING (9.1943367 45.4623261, 9.1946294 45.4624546, 9.1948977 45.4624575)",,,,,
275186710,False,Piazza Santo Stefano,residential,,True,47.858000000000004,"LINESTRING (9.1948977 45.4624575, 9.1946294 45.4624546, 9.1943367 45.4623261)",,,,,
324009323,False,Via Giuseppe Mazzini,unclassified,,True,30.508999999999997,"LINESTRING (9.1888916 45.4619449, 9.1886111 45.4619487, 9.1885826 45.4619491, 9.1885183 45.4619503, 9.1885005 45.4619506)",,,,,
277611272,False,Via Giuseppe Mazzini,residential,30,True,42.178,"LINESTRING (9.1885005 45.4619506, 9.1885046 45.4623299)",,,no,,
"[277611272, 400608141]",False,Via Giuseppe Mazzini,residential,30,False,58.23400000000001,"LINESTRING (9.1885005 45.4619506, 9.188498 45.4617208, 9.188495 45.4614412, 9.1884948 45.4614269)",,,no,,
324009323,False,Via Giuseppe Mazzini,unclassified,,False,30.509,"LINESTRING (9.1885005 45.4619506, 9.1885183 45.4619503, 9.1885826 45.4619491, 9.1886111 45.4619487, 9.1888916 45.4619449)",,,,,
277611282,False,Via Giuseppe Mazzini,residential,,False,30.955000000000002,"LINESTRING (9.1889015 45.4623276, 9.1886137 45.4623293, 9.1885797 45.4623295, 9.1885229 45.4623298, 9.1885046 45.4623299)",,,,,
277611272,False,Via Giuseppe Mazzini,residential,30,False,42.178,"LINESTRING (9.1885046 45.4623299, 9.1885005 45.4619506)",,,no,,
277611282,False,Via Giuseppe Mazzini,residential,,True,30.955000000000002,"LINESTRING (9.1885046 45.4623299, 9.1885229 45.4623298, 9.1885797 45.4623295, 9.1886137 45.4623293, 9.1889015 45.4623276)",,,,,
1007383230,False,Via Giuseppe Mazzini,residential,30,True,44.637,"LINESTRING (9.1885046 45.4623299, 9.1885093 45.4626413, 9.1885117 45.4627313)",,,no,,
273715467,True,Via Santa Maria Segreta,residential,30,False,70.748,"LINESTRING (9.1851872 45.4653397, 9.1852146 45.4652892, 9.1854424 45.4648143, 9.1854664 45.4647349)",1,,,,
400609070,True,Piazza Giuseppe Missori,residential,,False,18.953,"LINESTRING (9.1880435 45.4608496, 9.1881064 45.4608521, 9.1882109 45.4608532, 9.1882516 45.4608516, 9.1882863 45.4608506)",,,,,
196929008,False,Piazza Giuseppe Missori,residential,,False,22.714,"LINESTRING (9.1884873 45.4612227, 9.1884948 45.4614269)",,,no,,
"[529192417, 379871047]",True,Piazza Giuseppe Missori,residential,,False,52.936,"LINESTRING (9.1884873 45.4612227, 9.1884806 45.4611777, 9.1884751 45.4611458, 9.1884571 45.4610879, 9.1884373 45.4610207, 9.1883598 45.4607554)",2,,,,
379871048,True,Piazza Giuseppe Missori,unclassified,,False,44.981,"LINESTRING (9.1884873 45.4612227, 9.1884589 45.4611995, 9.1884319 45.4611756, 9.1883859 45.4611203, 9.1883392 45.4610341, 9.1882863 45.4608506)",,,,,
"[147175268, 138141246]",True,Via Alberico Albricci,residential,30,False,82.597,"LINESTRING (9.1885545 45.4610685, 9.188675 45.4610444, 9.1889322 45.4610027, 9.1895803 45.4608842)",,,,,
138141249,True,Piazza Giuseppe Missori,unclassified,,False,29.956000000000003,"LINESTRING (9.1885545 45.4610685, 9.1885854 45.4611506, 9.1886105 45.4611998, 9.1886374 45.4612399, 9.1886607 45.4612615, 9.1886905 45.4612857, 9.1887187 45.4613067)",,,,,
43160119,False,Via Paolo da Cannobio,unclassified,30,True,43.64,"LINESTRING (9.1892542 45.4605762, 9.1895319 45.4607859, 9.1895677 45.4608262, 9.189576 45.4608524, 9.1895803 45.4608842)",,,,,
379872550,False,Piazza Giuseppe Missori,unclassified,,False,10.606,"LINESTRING (9.1882748 45.4604738, 9.1882509 45.4603799)",,,,,
138141254,True,Piazza Giuseppe Missori,unclassified,,False,15.567,"LINESTRING (9.1882748 45.4604738, 9.1883181 45.4605316, 9.1883638 45.4605721, 9.1883818 45.4605914)",,,,,
196929000,False,Piazza Giuseppe Missori,unclassified,,True,32.008,"LINESTRING (9.1882748 45.4604738, 9.1883105 45.4605852, 9.1883598 45.4607554)",,,,,
"[400378403, 400378404, 400378406]",False,Piazza Santo Stefano,residential,,False,51.575,"LINESTRING (9.1951007 45.4623751, 9.1950978 45.4623268, 9.1950947 45.462301, 9.1950796 45.4621788, 9.1950114 45.4620642, 9.1949879 45.4619224)",,,,,
86059925,False,Via Cordusio,residential,30,False,13.954,"LINESTRING (9.1854664 45.4647349, 9.1853361 45.4646489)",,,,,
"[1072254389, 4520078]",True,Via Cordusio,unclassified,30,False,75.841,"LINESTRING (9.1854664 45.4647349, 9.1860965 45.4651506, 9.1861834 45.4651949)",,,,,
444718770,True,Via Verziere,unclassified,30,False,26.904,"LINESTRING (9.1955822 45.4629317, 9.195923 45.4629692)",,,,,
319913619,False,Via Pattari,residential,,True,45.885000000000005,"LINESTRING (9.1936722 45.463721, 9.1936417 45.4637465, 9.1936262 45.4637677, 9.1936154 45.4637942, 9.1936123 45.4638604, 9.1936093 45.4639515, 9.1936055 45.4641221)",,,no,,
"[360721275, 360721283]",True,Piazza Fontana,residential,30,False,28.693,"LINESTRING (9.1936722 45.463721, 9.1936579 45.4637115, 9.1936454 45.4637019, 9.1936291 45.4636871, 9.1936149 45.4636714, 9.1936068 45.4636618, 9.1935955 45.463642, 9.1935871 45.4636228, 9.1935814 45.463603, 9.1935788 45.463583, 9.1935789 45.4635643, 9.1935816 45.463546, 9.1935865 45.4635284, 9.193596 45.4635067, 9.1936094 45.4634853)",,,,,roundabout
37634056,True,Via Larga,unclassified,,False,7.9030000000000005,"LINESTRING (9.1936621 45.4625355, 9.1936713 45.4625217, 9.193686 45.4624996, 9.1937002 45.4624877, 9.1937174 45.4624773)",1,,,,
194011463,True,Via San Clemente,unclassified,,False,9.956999999999999,"LINESTRING (9.1936621 45.4625355, 9.1936649 45.4624744, 9.1936619 45.4624603, 9.1936554 45.4624469)",1,,,,
"[183444436, 274408453, 183444438]",True,Passaggio Centrale,residential,,False,50.274,"LINESTRING (9.1867984 45.4642225, 9.186732 45.4642629, 9.1867172 45.4642775, 9.1866293 45.4643484, 9.1866233 45.464355, 9.1863699 45.4645593)",,building_passage,,,
"[279628107, 682256303]",True,Via Cesare Cantù,residential,30,False,39.319,"LINESTRING (9.1867984 45.4642225, 9.1870311 45.464404, 9.1870685 45.464432, 9.1870847 45.4644441, 9.1871379 45.4644839)",,,,,
1007721410,True,Via Spadari,residential,30,False,33.18,"LINESTRING (9.1868031 45.4637924, 9.1865995 45.4639592, 9.186519 45.4640142)",,,,,
1182211431,False,Piazza Velasca,residential,30,True,35.513999999999996,"LINESTRING (9.1900709 45.4600074, 9.1898169 45.4598179, 9.189772 45.4597844, 9.189759 45.4597747)",1,,no,,
