osmid,highway,oneway,reversed,length,geometry,name,ref,bridge,maxspeed
12063842,residential,False,True,93.57900000000001,"LINESTRING (-79.600427 40.6313216, -79.6008027 40.6310101, -79.6011757 40.6307008)",1st Street,,,
12064025,primary,False,True,78.888,"LINESTRING (-79.6070208 40.6298703, -79.606845 40.6291735)",Pershing Avenue,PA 66,,
12068189,residential,False,False,51.353,"LINESTRING (-79.6070208 40.6298703, -79.6064233 40.6299578)",Kirkpatrick Avenue,,,
12064025,primary,False,False,172.244,"LINESTRING (-79.6070208 40.6298703, -79.6070989 40.6301323, -79.6073989 40.6313923)",Pershing Avenue,PA 66,,
372286237,tertiary,False,False,93.182,"LINESTRING (-79.607029 40.6227902, -79.606603 40.6227867, -79.605925 40.6227811)",South Gosser Hill Road,,,
372286237,tertiary,False,True,69.46000000000001,"LINESTRING (-79.607029 40.6227902, -79.6071141 40.6227904, -79.6074103 40.622791, -79.607852 40.622792)",South Gosser Hill Road,,,
12073747,residential,False,True,149.673,"LINESTRING (-79.606789 40.631274, -79.6065397 40.6303502, -79.6064648 40.6300474, -79.6064233 40.6299578)",Cogley Avenue,,,
12077525,residential,False,False,46.296,"LINESTRING (-79.6003015 40.6288963, -79.60012 40.6292892)",Pitt Street,,,
12078139,residential,False,True,82.522,"LINESTRING (-79.6003015 40.6288963, -79.6012244 40.6291416)",Harrison Avenue,,,
12077525,residential,False,True,93.418,"LINESTRING (-79.6003015 40.6288963, -79.6004811 40.6284965, -79.600659 40.6281012)",Pitt Street,,,
12077525,residential,False,False,12.648,"LINESTRING (-79.60012 40.6292892, -79.6000526 40.6293908)",Pitt Street,,,
12077525,residential,False,True,46.296,"LINESTRING (-79.60012 40.6292892, -79.6003015 40.6288963)",Pitt Street,,,
12080790,residential,False,False,82.44999999999999,"LINESTRING (-79.60012 40.6292892, -79.6009383 40.6295053, -79.6010291 40.6295532)",Anderson Avenue,,,
12078139,residential,False,False,78.193,"LINESTRING (-79.6020989 40.629374, -79.6012244 40.6291416)",Harrison Avenue,,,
12078139,residential,False,True,40.032,"LINESTRING (-79.6020989 40.629374, -79.6025466 40.629493)",Harrison Avenue,,,
12078134,residential,False,True,95.507,"LINESTRING (-79.6020989 40.629374, -79.6022869 40.6289632, -79.6024701 40.6285626)",Harrison Avenue,,,
12078543,residential,False,False,228.72200000000004,"LINESTRING (-79.6102836 40.6252792, -79.610233 40.6254856, -79.6102192 40.6255654, -79.6101802 40.6256026, -79.6101353 40.6256238, -79.6100634 40.6256197, -79.6099885 40.6255927, -79.6098975 40.6255184, -79.6097796 40.625352, -79.609662 40.624801, -79.609646 40.6246652, -79.6097311 40.6244355, -79.6098545 40.6242299, -79.6097845 40.6241316)",Bridge Street,,,
372286237,tertiary,False,False,38.454,"LINESTRING (-79.6098106 40.6228256, -79.6093555 40.622809)",South Gosser Hill Road,,,
"[12093485, 372286237]","['tertiary', 'primary']",False,True,1215.504,"LINESTRING (-79.6098106 40.6228256, -79.6100934 40.6227985, -79.6105438 40.6226855, -79.6110125 40.6226071, -79.6116941 40.6225604, -79.6128395 40.6224277, -79.6133007 40.6223757, -79.613976 40.622353, -79.6143339 40.6222897, -79.6146037 40.6222414, -79.6149334 40.6221111, -79.6152488 40.6219608, -79.6155427 40.6217327, -79.6163497 40.6211558, -79.6158859 40.6217589, -79.6156513 40.6219779, -79.6153166 40.6222339, -79.6150898 40.6223791, -79.6147576 40.6225713, -79.6144003 40.6227073, -79.6140362 40.6228304, -79.613554 40.6229559, -79.6122325 40.6232288, -79.6110147 40.6234963, -79.6107689 40.6235714, -79.6105221 40.623662, -79.6102814 40.6237896)","['South Leechburg Hill Road', 'South Gosser Hill Road']",,,35 mph
"[372286237, 12093485]","['tertiary', 'primary']",False,False,1215.5040000000001,"LINESTRING (-79.6102814 40.6237896, -79.6105221 40.623662, -79.6107689 40.6235714, -79.6110147 40.6234963, -79.6122325 40.6232288, -79.613554 40.6229559, -79.6140362 40.6228304, -79.6144003 40.6227073, -79.6147576 40.6225713, -79.6150898 40.6223791, -79.6153166 40.6222339, -79.6156513 40.6219779, -79.6158859 40.6217589, -79.6163497 40.6211558, -79.6155427 40.6217327, -79.6152488 40.6219608, -79.6149334 40.6221111, -79.6146037 40.6222414, -79.6143339 40.6222897, -79.613976 40.622353, -79.6133007 40.6223757, -79.6128395 40.6224277, -79.6116941 40.6225604, -79.6110125 40.6226071, -79.6105438 40.6226855, -79.6100934 40.6227985, -79.6098106 40.6228256)","['South Leechburg Hill Road', 'South Gosser Hill Road']",,,35 mph
12093485,primary,False,True,56.67099999999999,"LINESTRING (-79.6102814 40.6237896, -79.6100698 40.6239198, -79.6097845 40.6241316)",South Leechburg Hill Road,,,35 mph
372286237,tertiary,False,False,69.493,"LINESTRING (-79.6093555 40.622809, -79.6085322 40.6227997)",South Gosser Hill Road,,,
372286237,tertiary,False,True,38.454,"LINESTRING (-79.6093555 40.622809, -79.6098106 40.6228256)",South Gosser Hill Road,,,
"[12061548, 12101758]",residential,False,False,170.197,"LINESTRING (-79.6093555 40.622809, -79.6084897 40.6237492, -79.6084537 40.6237552, -79.6083878 40.6237523, -79.60803 40.6236125)","['Ridge Avenue', 'Abbey Avenue']",,,
607550950,unclassified,False,False,46.802,"LINESTRING (-79.6053707 40.6227906, -79.605543 40.622785, -79.605751 40.622785, -79.6058051 40.6227838, -79.605925 40.6227811)",South Gosser Hill Road,,,
12060230,residential,False,False,60.989,"LINESTRING (-79.6085626 40.6268404, -79.6080652 40.6264425)",River Avenue,,,
12060236,residential,True,False,50.904,"LINESTRING (-79.6076313 40.627203, -79.6078397 40.6267734)",River Avenue,,,
12078662,secondary,False,True,19.932,"LINESTRING (-79.6076313 40.627203, -79.607854 40.6272627)",Market Street,PA 66,,
12078662,secondary,False,False,185.52800000000002,"LINESTRING (-79.6076313 40.627203, -79.6074991 40.6271693, -79.606706 40.6269674, -79.6055591 40.6266464)",Market Street,PA 66,,
386521263,residential,False,True,49.727,"LINESTRING (-79.6076313 40.627203, -79.6076276 40.6272884, -79.6075248 40.6275076, -79.6075156 40.6276365)",,,,
12056050,residential,False,False,80.126,"LINESTRING (-79.60157 40.6283333, -79.6024701 40.6285626)",Penn Avenue,,,
12056050,residential,False,True,81.097,"LINESTRING (-79.60157 40.6283333, -79.600659 40.6281012)",Penn Avenue,,,
12057695,residential,False,False,94.49199999999999,"LINESTRING (-79.60157 40.6283333, -79.6014013 40.6287277, -79.6012244 40.6291416)",Mulberry Street,,,
12057695,residential,False,False,48.645,"LINESTRING (-79.6012244 40.6291416, -79.6010291 40.6295532)",Mulberry Street,,,
12078139,residential,False,False,82.522,"LINESTRING (-79.6012244 40.6291416, -79.6003015 40.6288963)",Harrison Avenue,,,
12078139,residential,False,True,78.193,"LINESTRING (-79.6012244 40.6291416, -79.6020989 40.629374)",Harrison Avenue,,,
12057695,residential,False,True,94.49199999999999,"LINESTRING (-79.6012244 40.6291416, -79.6014013 40.6287277, -79.60157 40.6283333)",Mulberry Street,,,
12078054,residential,False,False,7.937,"LINESTRING (-79.6067557 40.6291511, -79.606845 40.6291735)",Siberian Avenue,,,
55334348,residential,False,False,95.792,"LINESTRING (-79.6067557 40.6291511, -79.6065543 40.6295793, -79.6063657 40.6299601)",3rd Street,,,
12064025,primary,False,False,78.888,"LINESTRING (-79.606845 40.6291735, -79.6070208 40.6298703)",Pershing Avenue,PA 66,,
12078054,residential,False,True,7.937,"LINESTRING (-79.606845 40.6291735, -79.6067557 40.6291511)",Siberian Avenue,,,
"[12064025, 55334347]",primary,False,True,81.896,"LINESTRING (-79.606845 40.6291735, -79.60681 40.6290347, -79.6069152 40.6287937, -79.6070566 40.6284697)","['Pershing Avenue', '3rd Street']",PA 66,,
12078054,residential,False,False,187.15300000000002,"LINESTRING (-79.606845 40.6291735, -79.6073666 40.6293045, -79.6089527 40.629697)",Siberian Avenue,,,
12077525,residential,False,True,12.648,"LINESTRING (-79.6000526 40.6293908, -79.60012 40.6292892)",Pitt Street,,,
224808462,residential,False,True,84.772,"LINESTRING (-79.6000526 40.6293908, -79.6002074 40.6294829, -79.600806 40.6298946)",Summit Avenue,,,
12057695,residential,False,True,48.645,"LINESTRING (-79.6010291 40.6295532, -79.6012244 40.6291416)",Mulberry Street,,,
12057695,residential,False,False,42.627,"LINESTRING (-79.6010291 40.6295532, -79.6009616 40.6296995, -79.6008871 40.6298041, -79.600806 40.6298946)",Mulberry Street,,,
12080790,residential,False,False,100.285,"LINESTRING (-79.6010291 40.6295532, -79.6019007 40.6297912, -79.6021473 40.6298585)",Anderson Avenue,,,
12080790,residential,False,True,82.44999999999999,"LINESTRING (-79.6010291 40.6295532, -79.6009383 40.6295053, -79.60012 40.6292892)",Anderson Avenue,,,
12063842,residential,False,False,10.11,"LINESTRING (-79.602228 40.6297913, -79.6021473 40.6298585)",1st Street,,,
12063842,residential,False,True,42.698,"LINESTRING (-79.602228 40.6297913, -79.6025466 40.629493)",1st Street,,,
12068533,residential,False,True,60.323,"LINESTRING (-79.602228 40.6297913, -79.6029031 40.6299696)",Floral Avenue,,,
12057695,residential,False,False,47.317,"LINESTRING (-79.600806 40.6298946, -79.6004402 40.6302171)",Mulberry Street,,,
224808462,residential,False,True,81.381,"LINESTRING (-79.600806 40.6298946, -79.6015268 40.6303808)",Summit Avenue,,,
12057695,residential,False,True,42.626999999999995,"LINESTRING (-79.600806 40.6298946, -79.6008871 40.6298041, -79.6009616 40.6296995, -79.6010291 40.6295532)",Mulberry Street,,,
224808462,residential,False,False,84.772,"LINESTRING (-79.600806 40.6298946, -79.6002074 40.6294829, -79.6000526 40.6293908)",Summit Avenue,,,
12068189,residential,False,False,4.868,"LINESTRING (-79.6064233 40.6299578, -79.6063657 40.6299601)",Kirkpatrick Avenue,,,
12068189,residential,False,True,51.353,"LINESTRING (-79.6064233 40.6299578, -79.6070208 40.6298703)",Kirkpatrick Avenue,,,
12073747,residential,False,False,149.673,"LINESTRING (-79.6064233 40.6299578, -79.6064648 40.6300474, -79.6065397 40.6303502, -79.606789 40.631274)",Cogley Avenue,,,
12063842,residential,False,False,14.67,"LINESTRING (-79.6015268 40.6303808, -79.6014212 40.6304856)",1st Street,,,
224808462,residential,False,False,81.381,"LINESTRING (-79.6015268 40.6303808, -79.600806 40.6298946)",Summit Avenue,,,
12063842,residential,False,True,78.199,"LINESTRING (-79.6015268 40.6303808, -79.601827 40.6301253, -79.6021473 40.6298585)",1st Street,,,
12057119,residential,False,False,50.478,"LINESTRING (-79.6019853 40.6306366, -79.6014212 40.6304856)",Wallace Avenue,,,
12057119,residential,False,True,48.363,"LINESTRING (-79.6019853 40.6306366, -79.6022166 40.6306985, -79.6025258 40.6307812)",Wallace Avenue,,,
12075405,residential,False,True,124.483,"LINESTRING (-79.6019853 40.6306366, -79.6021121 40.6307617, -79.6026454 40.6311241, -79.603058 40.6314016)",Summit Avenue,,,
12054692,residential,False,False,95.69800000000001,"LINESTRING (-79.6025258 40.6307812, -79.6027159 40.6303723, -79.6029031 40.6299696)",Spring Avenue,,,
12057119,residential,False,False,48.363,"LINESTRING (-79.6025258 40.6307812, -79.6022166 40.6306985, -79.6019853 40.6306366)",Wallace Avenue,,,
12057119,residential,False,True,83.739,"LINESTRING (-79.6025258 40.6307812, -79.6029251 40.6308881, -79.6034616 40.6310317)",Wallace Avenue,,,
12055281,residential,False,False,6.976,"LINESTRING (-79.6034182 40.6310851, -79.6034616 40.6310317)",2nd Street,,,
12055281,residential,False,True,46.503,"LINESTRING (-79.6034182 40.6310851, -79.603058 40.6314016)",2nd Street,,,
12070430,residential,False,True,44.401,"LINESTRING (-79.6034182 40.6310851, -79.603814 40.6313482)",Linden Avenue,,,
12078543,residential,False,True,228.72199999999998,"LINESTRING (-79.6097845 40.6241316, -79.6098545 40.6242299, -79.6097311 40.6244355, -79.609646 40.6246652, -79.609662 40.624801, -79.6097796 40.625352, -79.6098975 40.6255184, -79.6099885 40.6255927, -79.6100634 40.6256197, -79.6101353 40.6256238, -79.6101802 40.6256026, -79.6102192 40.6255654, -79.610233 40.6254856, -79.6102836 40.6252792)",Bridge Street,,,
12093485,primary,False,False,56.67099999999999,"LINESTRING (-79.6097845 40.6241316, -79.6100698 40.6239198, -79.6102814 40.6237896)",South Leechburg Hill Road,,,35 mph
"[12049418, 12046276, 12093485]",primary,False,"[False, True]",384.764,"LINESTRING (-79.6097845 40.6241316, -79.6095169 40.6244623, -79.6091657 40.6250626, -79.6087088 40.6258471, -79.6080848 40.6268452, -79.6078927 40.6272017, -79.607854 40.6272627)","['South Leechburg Hill Road', '3rd Street', 'State Route 4093']",,yes,35 mph
12063214,residential,False,True,74.181,"LINESTRING (-79.6003671 40.6266927, -79.6012093 40.6268837)",Center Avenue,,,
12078662,secondary,False,False,31.049,"LINESTRING (-79.6003671 40.6266927, -79.6000578 40.6268439)",Market Street,PA 66,,
12078662,secondary,False,True,66.526,"LINESTRING (-79.6003671 40.6266927, -79.6005129 40.6266215, -79.6010416 40.6263832)",Market Street,PA 66,,
12060239,residential,False,True,210.46499999999997,"LINESTRING (-79.6058373 40.6260018, -79.6059006 40.6258768, -79.6059364 40.625837, -79.6059748 40.6258292, -79.6060337 40.6258389, -79.6068628 40.6260886, -79.6070949 40.6261547, -79.6079167 40.6266055)",River Avenue,,,
