osmid,oneway,lanes,name,highway,width,reversed,length,geometry,ref
9532159,False,2,Beach Street,tertiary,15.2,False,67.747,"LINESTRING (-71.013658 42.406211, -71.013212 42.4061027, -71.0131322 42.4060875, -71.012864 42.406049)",
9532159,False,2,Beach Street,tertiary,15.2,True,78.709,"LINESTRING (-71.013658 42.406211, -71.0142342 42.4063951, -71.0145388 42.4064904)",
9531874,False,2,McClure Street,residential,12.2,False,72.762,"LINESTRING (-71.008245 42.413324, -71.00812 42.413314, -71.007921 42.413291, -71.007787 42.413237, -71.007685 42.413106, -71.007683 42.412957)",
9531874,False,2,McClure Street,residential,12.2,True,102.193,"LINESTRING (-71.008245 42.413324, -71.008467 42.413355, -71.008603 42.413375, -71.00869 42.413385, -71.008981 42.413425, -71.009087 42.413439, -71.009466 42.413502)",
"[9531298, 818257087]",False,2,Mill Street Place,residential,10.7,False,96.462,"LINESTRING (-71.01081 42.405303, -71.0099722 42.405223, -71.0096447 42.4051926)",
9531995,False,2,Mill Street,residential,12.2,False,118.548,"LINESTRING (-71.01081 42.405303, -71.010808 42.405392, -71.010834 42.40549, -71.010935 42.405625, -71.011467 42.406232)",
9531707,False,,Zolla Circle,residential,,False,48.577999999999996,"LINESTRING (-71.009737 42.405678, -71.009742 42.405768, -71.0096284 42.4061045)",
9531494,True,2,Harrington Street,residential,10.7,False,126.789,"LINESTRING (-71.0096284 42.4061045, -71.010901 42.4067504)",
9532419,False,1,Lowe Street Place,residential,9.1,False,74.985,"LINESTRING (-71.0096284 42.4061045, -71.009308 42.406736)",
9531707,False,,Zolla Circle,residential,,True,48.577999999999996,"LINESTRING (-71.0096284 42.4061045, -71.009742 42.405768, -71.009737 42.405678)",
34263140,False,2,Mountain Avenue,tertiary,15.2,True,53.946,"LINESTRING (-71.00926 42.411205, -71.009868 42.411389)",
9532108,False,2,East Mountain Avenue,residential,13.7,False,58.742999999999995,"LINESTRING (-71.00926 42.411205, -71.009046 42.411217, -71.008912 42.411222, -71.008655 42.411242, -71.008547 42.411248)",
9532255,True,2,School Street,tertiary,12.2,False,199.89700000000002,"LINESTRING (-71.00926 42.411205, -71.009407 42.411457, -71.009733 42.412084, -71.009721 42.41233, -71.009703 42.412403, -71.009607 42.412862, -71.009592 42.412928)",
9531818,False,2,A Street,residential,12.2,False,75.89,"LINESTRING (-71.014715 42.4120051, -71.014395 42.4126454)",
710759012,True,2,Fernwood Avenue,residential,15.2,False,138.353,"LINESTRING (-71.014715 42.4120051, -71.0162941 42.4124397)",
9531593,False,2,Suffolk Avenue,residential,12.2,False,144.859,"LINESTRING (-71.014868 42.40722, -71.016631 42.407271)",
9531622,False,2,Prospect Avenue,residential,14.6,False,58.728,"LINESTRING (-71.014868 42.40722, -71.0142089 42.4070148)",
9531874,False,2,McClure Street,residential,12.2,False,102.193,"LINESTRING (-71.009466 42.413502, -71.009087 42.413439, -71.008981 42.413425, -71.00869 42.413385, -71.008603 42.413375, -71.008467 42.413355, -71.008245 42.413324)",
34263140,False,2,Mountain Avenue,tertiary,15.2,False,53.946,"LINESTRING (-71.009868 42.411389, -71.00926 42.411205)",
"[9532417, 9531410]",False,2,"['Emmet Terrace', 'Grand Avenue']",residential,"['9.1', '12.2']","[False, True]",240.21500000000003,"LINESTRING (-71.009868 42.411389, -71.009908 42.411283, -71.009968 42.411144, -71.010008 42.411071, -71.010048 42.410973, -71.010035 42.41091, -71.00996 42.410755, -71.00992 42.410684, -71.009713 42.410298, -71.009665 42.410182, -71.009584 42.410033, -71.009523 42.409963, -71.009367 42.409875, -71.009158 42.409825, -71.008877 42.409798, -71.008713 42.409789)",
34263140,False,2,Mountain Avenue,tertiary,15.2,True,120.32300000000001,"LINESTRING (-71.009868 42.411389, -71.0106946 42.4116262, -71.0109568 42.411699, -71.0110534 42.4117292, -71.011234 42.411781)",
570158377,False,2,Broadway,secondary,18.9,True,20.912,"LINESTRING (-71.012414 42.409955, -71.012517 42.409783)",MA 107
"[426655377, 426655369, 426655383]",False,"['4', '3']",Broadway,secondary,18.9,True,56.054,"LINESTRING (-71.012414 42.409955, -71.0123691 42.4100217, -71.0122737 42.4101635, -71.0122228 42.4102404, -71.012109 42.410406)",MA 107
"[426655409, 34263135, 591493161]",False,"['3', '2']",Park Avenue,secondary,19.8,False,173.44800000000004,"LINESTRING (-71.012414 42.409955, -71.0129617 42.4101087, -71.0130217 42.4101255, -71.0131827 42.4101707, -71.013483 42.410255, -71.0135262 42.4102671, -71.0135958 42.4102866, -71.013876 42.4103649, -71.0143892 42.4105085)",
9531551,False,2,Barrett Street,residential,12.2,True,221.507,"LINESTRING (-71.0167995 42.4133105, -71.0177419 42.4114439)",
34263140,False,2,Mountain Avenue,tertiary,15.2,False,71.714,"LINESTRING (-71.0167995 42.4133105, -71.0159816 42.413084)",
34263140,False,2,Mountain Avenue,tertiary,15.2,True,56.914,"LINESTRING (-71.0167995 42.4133105, -71.0174495 42.4134885)",
34263140,False,2,Mountain Avenue,tertiary,15.2,False,55.705,"LINESTRING (-71.0182752 42.4137146, -71.017639 42.4135404)",
34263140,False,2,Mountain Avenue,tertiary,15.2,True,18.056,"LINESTRING (-71.0182752 42.4137146, -71.0184814 42.4137711)",
9531393,False,2,Library Street,residential,12.2,False,90.935,"LINESTRING (-71.009252 42.40833, -71.008289 42.407926)",
591493044,False,2,Beach Street,tertiary,15.2,False,74.9,"LINESTRING (-71.009252 42.40833, -71.00897 42.408613, -71.0088051 42.4087681, -71.0087787 42.4087882, -71.008736 42.40888)",
591493044,False,2,Beach Street,tertiary,15.2,True,63.622,"LINESTRING (-71.009252 42.40833, -71.00939 42.4081981, -71.0096786 42.4079326, -71.0097348 42.4078825)",
543647705,False,2,Broadway,secondary,18.9,False,29.878,"LINESTRING (-71.0136787 42.4079374, -71.0138191 42.4076895)",MA 107
543647705,False,2,Broadway,secondary,18.9,True,35.703,"LINESTRING (-71.0136787 42.4079374, -71.0135089 42.408233)",MA 107
"[426655416, 9531681]",False,2,Winthrop Avenue,secondary,15.2,False,61.528000000000006,"LINESTRING (-71.0121461 42.4091181, -71.0121803 42.409157, -71.0122243 42.4091981, -71.0122686 42.4092299, -71.0123161 42.4092603, -71.0124399 42.4093256, -71.0127149 42.4094718)",
9531681,False,2,Winthrop Avenue,secondary,15.2,True,256.903,"LINESTRING (-71.0121461 42.4091181, -71.0121123 42.409076, -71.0119816 42.4088931, -71.011866 42.408741, -71.011623 42.408422, -71.011376 42.408108, -71.011126 42.407813, -71.010815 42.40754, -71.01038 42.40723)",
9532453,True,2,Pleasant Street,residential,10.7,False,164.344,"LINESTRING (-71.012342 42.407728, -71.0114521 42.4069535, -71.011047 42.406601)",
9531648,False,2,Cambridge Street,residential,12.2,False,221.537,"LINESTRING (-71.0185722 42.411671, -71.017639 42.4135404)",
34263135,False,2,Park Avenue,secondary,19.8,True,72.693,"LINESTRING (-71.0185722 42.411671, -71.0184624 42.411641, -71.0177419 42.4114439)",
629365665,False,2,Beach Street,tertiary,15.2,True,43.45,"LINESTRING (-71.007991 42.4089917, -71.0074841 42.409104)",
629365665,False,2,Beach Street,tertiary,15.2,False,62.778999999999996,"LINESTRING (-71.007991 42.4089917, -71.0084865 42.4088885, -71.0086114 42.4088824, -71.008736 42.40888)",
34263140,False,2,Mountain Avenue,tertiary,15.2,False,18.056,"LINESTRING (-71.0184814 42.4137711, -71.0182752 42.4137146)",
591493043,False,2,Broadway,secondary,18.9,False,70.032,"LINESTRING (-71.0145388 42.4064904, -71.0150923 42.4060112)",MA 107
9532159,False,2,Beach Street,tertiary,15.2,False,78.709,"LINESTRING (-71.0145388 42.4064904, -71.0142342 42.4063951, -71.013658 42.406211)",
9532291,False,2,Fenno Street,tertiary,15.2,False,163.11399999999998,"LINESTRING (-71.0145388 42.4064904, -71.014622 42.406542, -71.0147067 42.4065815, -71.0148215 42.4066127, -71.0150212 42.4066352, -71.0152466 42.4066374, -71.0164744 42.4066567)",
543647705,False,2,Broadway,secondary,18.9,True,64.442,"LINESTRING (-71.0145388 42.4064904, -71.0145106 42.4065181, -71.014483 42.4065504, -71.0144506 42.4065983, -71.0144213 42.406645, -71.0142089 42.4070148)",MA 107
591493043,False,2,Broadway,secondary,18.9,True,8.862,"LINESTRING (-71.0161848 42.4050653, -71.0161147 42.4051259)",MA 107
9532123,False,2,Belgrade Street,residential,10.7,False,147.01500000000001,"LINESTRING (-71.009592 42.412928, -71.008591 42.412793, -71.008226 42.412767, -71.008053 42.412769, -71.008001 42.41277, -71.007941 42.41278, -71.0078305 42.4128145)",
9532255,True,2,School Street,tertiary,12.2,False,64.66,"LINESTRING (-71.009592 42.412928, -71.009575 42.413014, -71.009466 42.413502)",
9531404,True,2,Allston Street,residential,12.2,False,76.098,"LINESTRING (-71.0159816 42.413084, -71.0162941 42.4124397)",
34263140,False,2,Mountain Avenue,tertiary,15.2,False,139.084,"LINESTRING (-71.0159816 42.413084, -71.014395 42.4126454)",
34263140,False,2,Mountain Avenue,tertiary,15.2,True,71.714,"LINESTRING (-71.0159816 42.413084, -71.0167995 42.4133105)",
9531450,True,1,Cheever Street,residential,10.7,False,143.042,"LINESTRING (-71.0141674 42.407087, -71.0137543 42.4069863, -71.0131365 42.4068286, -71.012507 42.406699)",
543647705,False,2,Broadway,secondary,18.9,False,8.721,"LINESTRING (-71.0141674 42.407087, -71.014191 42.4070459, -71.0142089 42.4070148)",MA 107
543647705,False,2,Broadway,secondary,18.9,True,72.84299999999999,"LINESTRING (-71.0141674 42.407087, -71.0139943 42.4073881, -71.0138191 42.4076895)",MA 107
9532451,False,2,Fernwood Avenue,residential,15.2,True,125.73500000000001,"LINESTRING (-71.0130729 42.4115532, -71.0122565 42.4113285, -71.0121096 42.4112881, -71.0116378 42.4111583)",
710759012,True,2,Fernwood Avenue,residential,15.2,False,143.87199999999999,"LINESTRING (-71.0130729 42.4115532, -71.0132176 42.411593, -71.014715 42.4120051)",
"[9531298, 818257087]",False,2,Mill Street Place,residential,10.7,True,96.462,"LINESTRING (-71.0096447 42.4051926, -71.0099722 42.405223, -71.01081 42.405303)",
591493043,False,2,Broadway,secondary,18.9,False,8.862,"LINESTRING (-71.0161147 42.4051259, -71.0161848 42.4050653)",MA 107
591493043,False,2,Broadway,secondary,18.9,True,58.465,"LINESTRING (-71.0161147 42.4051259, -71.0157507 42.4054411, -71.0156527 42.405526)",MA 107
742448437,False,2,Olive Street,residential,14.0,True,79.751,"LINESTRING (-71.0163393 42.4058547, -71.017305 42.4057776)",
9531376,True,2,Page Street,residential,15.2,False,84.309,"LINESTRING (-71.0163393 42.4058547, -71.0162534 42.405345, -71.016249 42.405324, -71.0162422 42.4053008, -71.0162341 42.4052803, -71.0162242 42.405261, -71.0162107 42.40524, -71.0161897 42.4052132, -71.0161147 42.4051259)",
9531622,False,2,Prospect Avenue,residential,14.6,True,58.728,"LINESTRING (-71.0142089 42.4070148, -71.014868 42.40722)",
543647705,False,2,Broadway,secondary,18.9,False,64.442,"LINESTRING (-71.0142089 42.4070148, -71.0144213 42.406645, -71.0144506 42.4065983, -71.014483 42.4065504, -71.0145106 42.4065181, -71.0145388 42.4064904)",MA 107
543647705,False,2,Broadway,secondary,18.9,True,8.721,"LINESTRING (-71.0142089 42.4070148, -71.014191 42.4070459, -71.0141674 42.407087)",MA 107
