osmid,oneway,lanes,highway,reversed,length,geometry,ref,maxspeed,bridge,name,junction
357261731,False,,residential,False,175.08999999999997,"LINESTRING (-73.4751281 41.0820826, -73.4750189 41.0821437, -73.4748898 41.0821425, -73.4747111 41.0821638, -73.4744618 41.0822284, -73.4743641 41.0822516, -73.4742919 41.082282, -73.4742198 41.0823513, -73.474039 41.0824253, -73.4739671 41.0824731, -73.4739297 41.0825095, -73.4738791 41.0825723, -73.4738474 41.0826206, -73.4738232 41.0826574, -73.4737114 41.082692, -73.4735546 41.0827145, -73.473484 41.0828642)",,,,Rock Spring Lane,
357261731,False,,residential,True,175.08999999999997,"LINESTRING (-73.473484 41.0828642, -73.4735546 41.0827145, -73.4737114 41.082692, -73.4738232 41.0826574, -73.4738474 41.0826206, -73.4738791 41.0825723, -73.4739297 41.0825095, -73.4739671 41.0824731, -73.474039 41.0824253, -73.4742198 41.0823513, -73.4742919 41.082282, -73.4743641 41.0822516, -73.4744618 41.0822284, -73.4747111 41.0821638, -73.4748898 41.0821425, -73.4750189 41.0821437, -73.4751281 41.0820826)",,,,Rock Spring Lane,
10177504,False,,residential,True,114.88499999999999,"LINESTRING (-73.4669924 41.082156, -73.4671545 41.0819983, -73.4682047 41.0817368)",,,,Fairview Avenue,
358922568,False,,residential,False,74.134,"LINESTRING (-73.4669924 41.082156, -73.4669393 41.0821675, -73.466896 41.0821934, -73.4668692 41.0822298, -73.4668629 41.0822712, -73.4668781 41.0823113, -73.4669125 41.0823439, -73.4669609 41.0823641, -73.4670158 41.0823688, -73.4670689 41.0823574, -73.4671122 41.0823315, -73.467139 41.082295, -73.4671453 41.0822536, -73.4671301 41.0822136, -73.4670957 41.0821809, -73.4670474 41.0821607, -73.4669924 41.082156)",,,,Fairview Avenue,
358922568,False,,residential,True,74.134,"LINESTRING (-73.4669924 41.082156, -73.4670474 41.0821607, -73.4670957 41.0821809, -73.4671301 41.0822136, -73.4671453 41.0822536, -73.467139 41.082295, -73.4671122 41.0823315, -73.4670689 41.0823574, -73.4670158 41.0823688, -73.4669609 41.0823641, -73.4669125 41.0823439, -73.4668781 41.0823113, -73.4668629 41.0822712, -73.4668692 41.0822298, -73.466896 41.0821934, -73.4669393 41.0821675, -73.4669924 41.082156)",,,,Fairview Avenue,
556810664,True,,tertiary,False,14.300999999999998,"LINESTRING (-73.466949 41.0785033, -73.4669206 41.0785025, -73.4668933 41.0785086, -73.4668702 41.078521, -73.4668535 41.0785384, -73.4668451 41.0785589, -73.4668459 41.0785803)",,,,Old Kings Highway North,circular
556810663,True,,tertiary,False,12.946,"LINESTRING (-73.4668459 41.0785803, -73.4667693 41.0786814)",,,,Old Kings Highway North,
556810664,True,,tertiary,False,9.894,"LINESTRING (-73.4668459 41.0785803, -73.4668564 41.0786011, -73.4668754 41.0786181, -73.4669008 41.0786294, -73.4669298 41.0786336)",,,,Old Kings Highway North,circular
10180058,False,,tertiary,False,118.799,"LINESTRING (-73.4669895 41.0786171, -73.4672858 41.0787149, -73.4674181 41.0787767, -73.4676478 41.0788783, -73.4677272 41.0789125, -73.4681192 41.0790852, -73.4682284 41.0791332)",,,,Sedgewick Avenue,
556810664,True,,tertiary,False,16.164,"LINESTRING (-73.4669895 41.0786171, -73.467007 41.078601, -73.467017 41.0785817, -73.4670185 41.0785609, -73.4670114 41.0785409, -73.4669963 41.0785235, -73.4669748 41.0785105, -73.466949 41.0785033)",,,,Old Kings Highway North,circular
556810664,True,,tertiary,False,5.441,"LINESTRING (-73.4669298 41.0786336, -73.4669513 41.0786319, -73.4669717 41.0786263, -73.4669895 41.0786171)",,,,Old Kings Highway North,circular
398027538,False,,tertiary,True,171.452,"LINESTRING (-73.4706129 41.0743818, -73.4707006 41.0744074, -73.4709075 41.0744677, -73.4713488 41.0745963, -73.4714211 41.0746174, -73.4716551 41.0746856, -73.4725206 41.0749379)",,,,Corbin Drive,
10178013,False,,tertiary,False,99.67699999999999,"LINESTRING (-73.4702088 41.0763042, -73.4699729 41.0761768, -73.4699354 41.0761565, -73.4697553 41.0760945, -73.4695667 41.0760297, -73.4693533 41.0759562, -73.4691596 41.0758896)",,,,Center Street,
10178013,False,,tertiary,True,60.349999999999994,"LINESTRING (-73.4702088 41.0763042, -73.4706891 41.0765762, -73.4707794 41.0766349)",,,,Center Street,
10178013,False,,tertiary,False,60.349999999999994,"LINESTRING (-73.4707794 41.0766349, -73.4706891 41.0765762, -73.4702088 41.0763042)",,,,Center Street,
589550327,False,2,primary,False,126.033,"LINESTRING (-73.4707794 41.0766349, -73.4708279 41.0765851, -73.4709578 41.0764588, -73.4713905 41.0760176, -73.4716131 41.0757939, -73.4716808 41.0757278)",US 1,,,Post Road,
589550327,False,2,primary,True,41.525,"LINESTRING (-73.4707794 41.0766349, -73.4705894 41.0768171, -73.470469 41.0769259)",US 1,,,Post Road,
10169974,False,,residential,False,36.914,"LINESTRING (-73.4721448 41.076419, -73.4722808 41.0762818, -73.4724164 41.0761578)",,,,Grove Street,
"[398001642, 398001643, 121787356]",False,2,primary,False,266.847,"LINESTRING (-73.4654446 41.0818926, -73.4656075 41.0817336, -73.4657223 41.0816284, -73.4658502 41.0815068, -73.4667503 41.0806168, -73.4667931 41.0805745, -73.4669542 41.0804152, -73.4673286 41.0800398, -73.4673807 41.0799877)",US 1,,yes,Post Road,
467552147,False,,residential,False,167.664,"LINESTRING (-73.4654446 41.0818926, -73.4653746 41.0817514, -73.4652943 41.0816224, -73.4652588 41.081558, -73.4651225 41.0813301, -73.4650406 41.081175, -73.4649764 41.0810462, -73.4648731 41.0807818, -73.4648041 41.0805918, -73.4647263 41.0804897)",,,,Brookside Road,
10163372,False,,residential,True,161.287,"LINESTRING (-73.4636066 41.0745622, -73.4635747 41.0746894, -73.4635024 41.0748247, -73.4634336 41.0749672, -73.4634084 41.0752056, -73.4633752 41.0753818, -73.4633718 41.0755908, -73.4633496 41.0759113, -73.4633275 41.0759859)",,,,Tokeneke Ridge Road,
