osmid,highway,oneway,reversed,length,name,ref,lanes,maxspeed,geometry
9572420,residential,False,True,99.937,North Henderson Street,,,,"LINESTRING (-83.8403952 31.5277642, -83.8404206 31.5271944, -83.8404492 31.5270422, -83.8405006 31.5268734)"
9572420,residential,False,True,83.682,North Henderson Street,,,,"LINESTRING (-83.8403146 31.5292643, -83.8403381 31.528512)"
9572862,residential,False,False,126.4,West Pope Street,,,,"LINESTRING (-83.8403146 31.5292643, -83.8416473 31.5293065)"
9572862,residential,False,True,128.389,West Pope Street,,,,"LINESTRING (-83.8403146 31.5292643, -83.8389622 31.5291984)"
9572439,residential,False,True,134.109,East Gasline Railroad Street,,,,"LINESTRING (-83.8405719 31.5248943, -83.8391576 31.5248595)"
9572835,residential,False,False,67.72,South Henderson Street,,,,"LINESTRING (-83.8405719 31.5248943, -83.8405487 31.525503)"
9572835,residential,False,True,105.261,South Henderson Street,,,,"LINESTRING (-83.8405719 31.5248943, -83.8405965 31.5239479)"
9571942,residential,False,True,133.079,West Liberty Avenue,,,,"LINESTRING (-83.8390745 31.5269856, -83.8376729 31.5269149)"
9572441,residential,False,False,79.423,North Washington Street,,,,"LINESTRING (-83.8390745 31.5269856, -83.8390411 31.5276993)"
9572441,residential,False,True,59.645,North Washington Street,,,,"LINESTRING (-83.8390745 31.5269856, -83.8390802 31.5266502, -83.839101 31.5265576, -83.839092 31.5264512)"
9572441,residential,False,True,84.167,North Washington Street,,,,"LINESTRING (-83.8389622 31.5291984, -83.8390037 31.5284423)"
9572862,residential,False,False,128.389,West Pope Street,,,,"LINESTRING (-83.8389622 31.5291984, -83.8403146 31.5292643)"
9572862,residential,False,True,131.681,West Pope Street,,,,"LINESTRING (-83.8389622 31.5291984, -83.8375743 31.5291446)"
9572630,tertiary,False,False,133.928,West Kelly Street,,,,"LINESTRING (-83.8418071 31.5278123, -83.8403952 31.5277642)"
974444357,tertiary,False,False,87.272,North Livingston Street,,,,"LINESTRING (-83.8418071 31.5278123, -83.8417333 31.527957, -83.8416924 31.5285831)"
9572441,residential,False,False,82.694,North Washington Street,,,,"LINESTRING (-83.8390411 31.5276993, -83.8390037 31.5284423)"
9572441,residential,False,True,79.423,North Washington Street,,,,"LINESTRING (-83.8390411 31.5276993, -83.8390745 31.5269856)"
9572630,tertiary,False,False,131.949,West Kelly Street,,,,"LINESTRING (-83.8390411 31.5276993, -83.8376504 31.5276453)"
9572630,tertiary,False,True,128.546,West Kelly Street,,,,"LINESTRING (-83.8390411 31.5276993, -83.8403952 31.5277642)"
9572650,residential,False,True,129.592,West Martin Luther King Jr Drive,,,,"LINESTRING (-83.8405965 31.5239479, -83.8392307 31.5238948)"
9572835,residential,False,False,105.261,South Henderson Street,,,,"LINESTRING (-83.8405965 31.5239479, -83.8405719 31.5248943)"
9572835,residential,False,True,63.331,South Henderson Street,,,,"LINESTRING (-83.8405965 31.5239479, -83.8406161 31.5233786)"
9572835,residential,False,False,88.63,South Henderson Street,,,,"LINESTRING (-83.8406353 31.5225817, -83.8406161 31.5233786)"
9572974,residential,False,True,125.915,West Crockett Street,,,,"LINESTRING (-83.8406353 31.5225817, -83.83931 31.5225043)"
9569933,residential,False,True,133.451,,,,,"LINESTRING (-83.8405487 31.525503, -83.8391419 31.5254545)"
9572835,residential,False,True,67.72,South Henderson Street,,,,"LINESTRING (-83.8405487 31.525503, -83.8405719 31.5248943)"
9572835,residential,False,False,151.433,South Henderson Street,,,,"LINESTRING (-83.8405487 31.525503, -83.8405081 31.5260616, -83.8404567 31.5268626)"
9572862,residential,False,True,126.4,West Pope Street,,,,"LINESTRING (-83.8416473 31.5293065, -83.8403146 31.5292643)"
974444357,tertiary,False,True,80.552,North Livingston Street,,,,"LINESTRING (-83.8416473 31.5293065, -83.8416924 31.5285831)"
974444357,tertiary,False,False,80.552,North Livingston Street,,,,"LINESTRING (-83.8416924 31.5285831, -83.8416473 31.5293065)"
974444357,tertiary,False,True,87.272,North Livingston Street,,,,"LINESTRING (-83.8416924 31.5285831, -83.8417333 31.527957, -83.8418071 31.5278123)"
9572441,residential,False,False,84.167,North Washington Street,,,,"LINESTRING (-83.8390037 31.5284423, -83.8389622 31.5291984)"
9572441,residential,False,True,82.694,North Washington Street,,,,"LINESTRING (-83.8390037 31.5284423, -83.8390411 31.5276993)"
930522895,residential,False,True,126.712,,,,,"LINESTRING (-83.8390037 31.5284423, -83.8403381 31.528512)"
9572420,residential,False,False,83.682,North Henderson Street,,,,"LINESTRING (-83.8403381 31.528512, -83.8403146 31.5292643)"
9572420,residential,False,True,83.328,North Henderson Street,,,,"LINESTRING (-83.8403381 31.528512, -83.8403952 31.5277642)"
930522895,residential,False,False,126.712,,,,,"LINESTRING (-83.8403381 31.528512, -83.8390037 31.5284423)"
9571370,residential,False,False,4.331,West Railroad Street,,,,"LINESTRING (-83.8404567 31.5268626, -83.8405006 31.5268734)"
9571370,residential,False,True,137.216,West Railroad Street,,,,"LINESTRING (-83.8404567 31.5268626, -83.8393188 31.5265269, -83.839092 31.5264512)"
9572835,residential,False,True,151.433,South Henderson Street,,,,"LINESTRING (-83.8404567 31.5268626, -83.8405081 31.5260616, -83.8405487 31.525503)"
