osmid,lanes,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,width,access,bridge
42403097,,,Skinnergate,unclassified,,,True,False,182.87399999999997,"LINESTRING (-1.5574789 54.5253207, -1.5575398 54.5250205, -1.5575571 54.5249081, -1.5575876 54.5247101, -1.557601 54.5246239, -1.5576218 54.5244902, -1.5576279 54.5244479, -1.557636 54.5243975, -1.5576678 54.5241834, -1.5577212 54.5238665, -1.5577037 54.523812, -1.5576916 54.5237751, -1.5577033 54.5236848)",,,
372001430,,,Duke Street,residential,20 mph,,False,True,63.036,"LINESTRING (-1.5574789 54.5253207, -1.5583734 54.5253753, -1.5584502 54.5253808)",,,
28293450,2,B6280,Grange Road,secondary,,,False,True,58.977999999999994,"LINESTRING (-1.5617448 54.5225729, -1.5615109 54.5225413, -1.5611553 54.5224658, -1.5608782 54.5224069)",,,
1179917246,2,B6280,Grange Road,secondary,,,False,False,16.576,"LINESTRING (-1.5617448 54.5225729, -1.5618704 54.5225709, -1.5619993 54.5225567)",,,
32936107,,,Coniscliffe Road,unclassified,,,True,False,17.639,"LINESTRING (-1.5579614 54.5236326, -1.5577033 54.5236848)",,,
38295777,2,,Coniscliffe Road,unclassified,20 mph,,True,False,154.981,"LINESTRING (-1.5579614 54.5236326, -1.5592998 54.5233573, -1.5596133 54.5232913, -1.5599342 54.5232189, -1.5600841 54.523173, -1.5601916 54.5231263)",,,
38295776,,,Grange Road,residential,,,True,False,101.69999999999999,"LINESTRING (-1.5585614 54.5223749, -1.5584836 54.5224216, -1.5584371 54.5224667, -1.5583012 54.5226427, -1.5581723 54.522861, -1.5580184 54.5231808, -1.5579992 54.5232207)",,,
"[1179917275, 1052324995]",2,A167,Victoria Road,primary,,,True,False,139.766,"LINESTRING (-1.5585614 54.5223749, -1.5584298 54.5223611, -1.5583717 54.522355, -1.5566919 54.5221765, -1.5566194 54.522169, -1.5564309 54.5221492)",,,
38295776,,,Grange Road,residential,,,True,False,46.923,"LINESTRING (-1.5579992 54.5232207, -1.5579232 54.5234311, -1.55791 54.5234868, -1.5579087 54.5235289, -1.5579233 54.5235771, -1.5579413 54.5236034, -1.5579614 54.5236326)",,,
"[65083042, 32936122, 391075539]",2,,"['Houndgate', 'Blackwellgate']",unclassified,,,True,False,121.18700000000001,"LINESTRING (-1.5577033 54.5236848, -1.5576185 54.5236956, -1.5574649 54.5237078, -1.5572088 54.5237076, -1.5571672 54.5237052, -1.5568829 54.5236948, -1.5566209 54.5236717, -1.5561155 54.523602, -1.5558507 54.5235753)",,,
38171722,,,Feethams,unclassified,,,False,True,93.23899999999999,"LINESTRING (-1.5537785 54.5224565, -1.5537704 54.5225255, -1.5536864 54.5229412, -1.5536473 54.5231026, -1.5536291 54.523178, -1.5536023 54.5232886)",,,
38356605,2,,Feethams,unclassified,30 mph,,True,False,43.217,"LINESTRING (-1.5537785 54.5224565, -1.5536159 54.5223502, -1.553528 54.522302, -1.5533844 54.5222482, -1.5532628 54.5222171)",,,
38356606,2,,Beaumont Street,unclassified,,,True,False,73.648,"LINESTRING (-1.5537559 54.5223586, -1.5539147 54.5223912, -1.5548318 54.5225794)",,,
1052325000,,,Feethams,unclassified,,,True,False,11.098,"LINESTRING (-1.5537559 54.5223586, -1.5537782 54.5224016, -1.5537785 54.5224565)",5,,
62267206,,,Beaumont Street West,unclassified,,,False,False,66.574,"LINESTRING (-1.5559573 54.5228376, -1.5560065 54.5228261, -1.5561018 54.5228038, -1.5561595 54.5227988, -1.556219 54.5228032, -1.5569681 54.5228684)",,,
383599249,2,,Beaumont Street,unclassified,,,True,False,82.936,"LINESTRING (-1.5559573 54.5228376, -1.5559824 54.5228806, -1.5559937 54.522935, -1.5559186 54.523285, -1.5558507 54.5235753)",,,
391075539,,,Houndgate,unclassified,,,True,False,23.821,"LINESTRING (-1.5558507 54.5235753, -1.5554893 54.5235317)",,,
38356608,,,Chancery Lane,unclassified,,,False,False,34.681,"LINESTRING (-1.5554893 54.5235317, -1.5554559 54.5236617, -1.555443 54.523842)",,,
391075539,,,Houndgate,unclassified,,,True,False,124.74600000000001,"LINESTRING (-1.5554893 54.5235317, -1.5553219 54.5235118, -1.5548842 54.5234521, -1.5545518 54.5234069, -1.5536023 54.5232886)",,,
38356608,,,Chancery Lane,unclassified,,,False,False,4.226,"LINESTRING (-1.555443 54.523842, -1.5554418 54.52388)",,,
1015436784,,,,unclassified,,,False,False,12.015,"LINESTRING (-1.555443 54.523842, -1.555257 54.5238372)",,,
38356608,,,Chancery Lane,unclassified,,,False,True,34.681,"LINESTRING (-1.555443 54.523842, -1.5554559 54.5236617, -1.5554893 54.5235317)",,,
32935952,,,Priestgate,unclassified,,,False,False,81.414,"LINESTRING (-1.5514199 54.526008, -1.5516202 54.5259727, -1.5522623 54.5258686, -1.5526304 54.5258019)",,yes,
38356610,2,,Priestgate,unclassified,,,False,True,53.583,"LINESTRING (-1.5534545 54.5257439, -1.5534284 54.5257455, -1.5529333 54.5257755, -1.5526304 54.5258019)",,,
62265261,,,Raby Street,residential,,,False,True,100.717,"LINESTRING (-1.5622598 54.5248752, -1.5611073 54.5248928, -1.5606997 54.5249006)",,,
62267235,,,Huntley Street,residential,,,False,True,51.232,"LINESTRING (-1.5480113 54.5217216, -1.5482767 54.5217562, -1.5487854 54.5218237)",,,
62267251,,,Temperance Place,residential,,,False,False,48.811,"LINESTRING (-1.557535 54.5271759, -1.5582121 54.5273716)",,,
62910693,,,Archer Street,residential,,,False,False,16.324,"LINESTRING (-1.557535 54.5271759, -1.5576464 54.5270441)",,,
62910693,,,Archer Street,residential,,,False,True,15.544,"LINESTRING (-1.557535 54.5271759, -1.5574303 54.5273018)",,,
62267184,,,Barnard Street,residential,,,False,False,45.366,"LINESTRING (-1.5595566 54.5258034, -1.5595753 54.5257801, -1.5595753 54.5257513, -1.5595753 54.52571, -1.5595753 54.5256213, -1.5595861 54.5253979)",,,
62267184,,,Barnard Street,residential,,,False,True,43.018,"LINESTRING (-1.5595566 54.5258034, -1.5595692 54.5258415, -1.5596246 54.5260744, -1.5596512 54.5261863)",,,
62267249,,,Winston Street,residential,,,False,False,78.864,"LINESTRING (-1.5595566 54.5258034, -1.5595002 54.5258252, -1.5593289 54.5258324, -1.5591596 54.525833, -1.5583463 54.5258339)",,,
62267252,,,Napier Street,residential,,,False,False,71.978,"LINESTRING (-1.561828 54.5259503, -1.5607126 54.5259466)",,,
62267252,,,Napier Street,residential,,,False,True,35.842,"LINESTRING (-1.561828 54.5259503, -1.5623833 54.5259571)",,,
395531331,,,Outram Street,residential,20 mph,,False,False,60.54599999999999,"LINESTRING (-1.561828 54.5259503, -1.5617895 54.5257638, -1.5618015 54.5254072)",,,
395531331,,,Outram Street,residential,20 mph,,False,True,47.298,"LINESTRING (-1.561828 54.5259503, -1.5618748 54.5261743, -1.5619143 54.5263727)",,,
62267215,,,,residential,,,False,False,44.729,"LINESTRING (-1.5584762 54.5203395, -1.5585532 54.5201734, -1.5584413 54.5199525)",,,
62267274,,,Quaker Lane,residential,,,False,False,42.330999999999996,"LINESTRING (-1.5584762 54.5203395, -1.5584114 54.520286, -1.5580009 54.5201907, -1.5579053 54.5201716)",,,
62267274,,,Quaker Lane,residential,,,False,True,24.725,"LINESTRING (-1.5584762 54.5203395, -1.5585532 54.520403, -1.558655 54.5205351)",,,
62267188,2,,Polam Lane,residential,,,False,True,24.568,"LINESTRING (-1.558655 54.5205351, -1.5590073 54.5204514)",,,
62267274,,,Quaker Lane,residential,,,False,True,25.332,"LINESTRING (-1.558655 54.5205351, -1.5588151 54.5207431)",,,
62267274,,,Quaker Lane,residential,,,False,False,24.725,"LINESTRING (-1.558655 54.5205351, -1.5585532 54.520403, -1.5584762 54.5203395)",,,
62267177,,,Eskdale Street,residential,,,False,True,73.739,"LINESTRING (-1.5607717 54.5263632, -1.5619143 54.5263727)",,,
952720827,,,Larchfield Street,unclassified,,,False,False,46.495999999999995,"LINESTRING (-1.5607717 54.5263632, -1.5607529 54.5261655, -1.5607126 54.5259466)",,,
"[952720827, 38297803]",,,"['Larchfield Street', 'Portland Place']","['unclassified', 'residential']",,,False,True,69.194,"LINESTRING (-1.5607717 54.5263632, -1.5608012 54.5265694, -1.5607499 54.5266339, -1.5606534 54.5266846, -1.5604783 54.5267008, -1.5603769 54.5268559)",,,
62267277,,,South Arden Street,unclassified,,,True,False,39.985,"LINESTRING (-1.5563164 54.5225026, -1.5564309 54.5221492)",,,
62267243,,,Elwin Lane,unclassified,,,True,False,87.318,"LINESTRING (-1.5563164 54.5225026, -1.5562426 54.5224965, -1.5553563 54.5224112, -1.5549858 54.522362)",,,
62267245,,,Sun Street,residential,,,False,False,15.872,"LINESTRING (-1.5571787 54.5284424, -1.557202 54.5283003)",,,
62267245,,,Sun Street,residential,,,False,True,65.502,"LINESTRING (-1.5571787 54.5284424, -1.5576188 54.5284454, -1.5581935 54.5284561)",,,
62910661,,,Grace Court,residential,,,False,False,36.541,"LINESTRING (-1.5571787 54.5284424, -1.5572116 54.5286065, -1.5569312 54.5286216)",,,
62267171,,,Raby Terrace,residential,,,False,False,51.32,"LINESTRING (-1.5586183 54.5249297, -1.5585386 54.5251442, -1.5584502 54.5253808)",,,
"[62267171, 62287541]",2,,"['Raby Terrace', 'Powlett Street']",residential,,,False,True,116.841,"LINESTRING (-1.5586183 54.5249297, -1.5586869 54.5247335, -1.558717 54.5246656, -1.5587355 54.5246381, -1.5587771 54.5245992, -1.5588069 54.5245735, -1.5588412 54.5245532, -1.55891 54.524526, -1.5595411 54.5245275, -1.5599394 54.5245252)",,,
62267241,,,East Raby Street,residential,,,False,False,134.293,"LINESTRING (-1.5586183 54.5249297, -1.5602781 54.5249411, -1.5606992 54.5249395)",,,
62267202,,,Greenwell Street,residential,,,False,True,121.824,"LINESTRING (-1.551099 54.5197414, -1.5529531 54.5199468)",,,
395531331,,,Outram Street,residential,20 mph,,False,True,60.54599999999999,"LINESTRING (-1.5618015 54.5254072, -1.5617895 54.5257638, -1.561828 54.5259503)",,,
395590744,,,Duke Street,residential,20 mph,,True,False,71.30799999999999,"LINESTRING (-1.5618015 54.5254072, -1.5614775 54.5254057, -1.5606965 54.5254042)",4,,
23131025,,,Victoria Road,residential,20 mph,,False,True,6.077,"LINESTRING (-1.5522705 54.5215898, -1.5523612 54.5216045)",,,
23131025,,,Victoria Road,residential,20 mph,,False,False,54.163,"LINESTRING (-1.5522705 54.5215898, -1.5517638 54.5215331, -1.5514454 54.5215008)",,,
62267245,,,Sun Street,residential,,,False,True,15.872,"LINESTRING (-1.557202 54.5283003, -1.5571787 54.5284424)",,,
62267258,,,Primrose Street,residential,,,False,True,57.51,"LINESTRING (-1.5599146 54.5240082, -1.5599394 54.5245252)",,,
389850365,2,A167,Grange Road,primary,30 mph,,False,False,62.164,"LINESTRING (-1.5603445 54.5205669, -1.5602757 54.520647, -1.5599403 54.5210743)",,,
62267236,,,South Terrace,residential,,,False,False,97.877,"LINESTRING (-1.5542012 54.5212088, -1.5556588 54.5214519)",,,
62267236,,,South Terrace,residential,,,False,True,43.623,"LINESTRING (-1.5542012 54.5212088, -1.5535536 54.5210964)",,,
62267198,,,Feethams South,residential,,,False,True,62.959,"LINESTRING (-1.5542012 54.5212088, -1.5540674 54.5214813, -1.5539631 54.5217576)",,,
"[392608202, 621573318]",,,Greener Drive,residential,,,False,False,248.50699999999998,"LINESTRING (-1.5542012 54.5212088, -1.554198 54.5211718, -1.5541608 54.5211085, -1.554029 54.5210403, -1.5539529 54.52098, -1.5538962 54.5209219, -1.5537848 54.5207797, -1.5537608 54.5206892, -1.5537581 54.5206331, -1.5537867 54.5205705, -1.5542369 54.5201093, -1.5543656 54.5200031, -1.5544666 54.5199537, -1.5545445 54.5199297, -1.5552348 54.519779, -1.5553728 54.5197486, -1.5555285 54.5197363, -1.5557387 54.519766)",,,
62267227,,,Beaumont Street West,residential,,,False,True,54.319,"LINESTRING (-1.5570379 54.5231268, -1.5570698 54.5231297, -1.5572397 54.5231453, -1.5573463 54.5231551, -1.5574616 54.5231657, -1.557477 54.5231091, -1.557526 54.5229291)",,,
62267190,,,George Street,residential,,,False,False,94.968,"LINESTRING (-1.5521886 54.520712, -1.5507426 54.5205537)",,,
62267238,,,Bedford Street,residential,30 mph,,False,False,48.384,"LINESTRING (-1.5521886 54.520712, -1.5520205 54.5208866, -1.551817 54.5210899)",,,
62267238,,,Bedford Street,residential,30 mph,,False,True,50.962,"LINESTRING (-1.5521886 54.520712, -1.5523727 54.5205199, -1.5525815 54.5203145)",,,
62267259,,,Four Riggs,residential,,,False,False,78.021,"LINESTRING (-1.5581935 54.5284561, -1.5583872 54.5277635)",,,
62267245,,,Sun Street,residential,,,False,False,65.502,"LINESTRING (-1.5581935 54.5284561, -1.5576188 54.5284454, -1.5571787 54.5284424)",,,
62267245,,,Sun Street,residential,,,False,True,57.129,"LINESTRING (-1.5581935 54.5284561, -1.5586377 54.5284649, -1.5590785 54.5284706)",,,
62267176,,,Wycombe Street,residential,,,False,False,109.094,"LINESTRING (-1.5603769 54.5268559, -1.5619509 54.527214)",,,
"[38297803, 952720827]",,,"['Larchfield Street', 'Portland Place']","['residential', 'unclassified']",,,False,False,69.194,"LINESTRING (-1.5603769 54.5268559, -1.5604783 54.5267008, -1.5606534 54.5266846, -1.5607499 54.5266339, -1.5608012 54.5265694, -1.5607717 54.5263632)",,,
38297803,,,Portland Place,residential,,,False,True,72.113,"LINESTRING (-1.5603769 54.5268559, -1.5602105 54.527113, -1.5601861 54.5271525, -1.560108 54.5272791, -1.5600355 54.5273958, -1.5599584 54.527454)",,,
23129785,3,B6280,Parkgate,secondary,30 mph,,False,True,40.677,"LINESTRING (-1.5485959 54.5243972, -1.5489231 54.5244642, -1.5491956 54.5245093)",,,
62267193,,,Park Place,residential,30 mph,,False,False,52.146,"LINESTRING (-1.5485959 54.5243972, -1.5486268 54.5243356, -1.5487576 54.5240637, -1.5488137 54.5239456)",,,
1122970770,2,B6280,Parkgate,secondary,30 mph,,False,False,28.178,"LINESTRING (-1.5485959 54.5243972, -1.5483449 54.524343, -1.5481895 54.5243047)",,,
62267188,2,,Polam Lane,residential,,,False,False,24.568,"LINESTRING (-1.5590073 54.5204514, -1.558655 54.5205351)",,,
62267205,2,,Polam Lane,residential,,,False,True,34.727,"LINESTRING (-1.5590073 54.5204514, -1.5588151 54.5207431)",,,
62267256,,,Westcliffe Court,residential,,,False,True,76.006,"LINESTRING (-1.5620016 54.5221115, -1.562211 54.5222973, -1.5626588 54.5221213, -1.5628096 54.5222402)",,,
62267245,,,Sun Street,residential,,,False,False,57.129,"LINESTRING (-1.5590785 54.5284706, -1.5586377 54.5284649, -1.5581935 54.5284561)",,,
62267270,,,Swan Street,residential,,,False,False,104.641,"LINESTRING (-1.5483464 54.5226024, -1.5482257 54.5228857, -1.5482418 54.5229324, -1.5482928 54.5229791, -1.5483706 54.5230009, -1.5492084 54.5230997)",,,
23131025,,,Victoria Road,residential,20 mph,,False,True,27.177,"LINESTRING (-1.5495562 54.5213137, -1.5499719 54.5213527)",,,
23131025,,,Victoria Road,residential,20 mph,,False,False,108.618,"LINESTRING (-1.5495562 54.5213137, -1.5482478 54.5211786, -1.5478992 54.5211426)",,,
"[1176690331, 62267260]",,,Hargreave Terrace,residential,"['20 mph', '30 mph']",,False,True,75.446,"LINESTRING (-1.5495562 54.5213137, -1.5492694 54.5214967, -1.5491045 54.5216045, -1.5487854 54.5218237)",,,
"[38705930, 38705931, 23157903]",2,A68,St Augustines Way,primary,30 mph,,True,False,275.28200000000004,"LINESTRING (-1.5571836 54.527087, -1.5565053 54.5275486, -1.5561109 54.5277938, -1.5557293 54.5279698, -1.555624 54.5280137, -1.5554268 54.5280741, -1.5552128 54.5281283, -1.554903 54.5281784, -1.5545988 54.5282126, -1.5539846 54.5282393, -1.5536629 54.5282444)",,,yes
62267242,,,,residential,,,True,False,31.673000000000002,"LINESTRING (-1.5571836 54.527087, -1.5571997 54.5271913, -1.5572319 54.5272286, -1.5572855 54.5272613, -1.5574303 54.5273018)",,,
"[62267193, 379567561]",,,Park Place,residential,"['20 mph', '30 mph']",,False,False,200.437,"LINESTRING (-1.5492084 54.5230997, -1.5494485 54.5225603, -1.5496155 54.5221851, -1.5498924 54.5215744, -1.5499719 54.5213527)",,,
62267193,,,Park Place,residential,30 mph,,False,True,97.448,"LINESTRING (-1.5492084 54.5230997, -1.5491969 54.5231242, -1.5490587 54.5234198, -1.5489772 54.5235947, -1.5488301 54.5239103, -1.5488137 54.5239456)",,,
62267270,,,Swan Street,residential,,,False,True,104.641,"LINESTRING (-1.5492084 54.5230997, -1.5483706 54.5230009, -1.5482928 54.5229791, -1.5482418 54.5229324, -1.5482257 54.5228857, -1.5483464 54.5226024)",,,
62267258,,,Primrose Street,residential,,,False,False,57.51,"LINESTRING (-1.5599394 54.5245252, -1.5599146 54.5240082)",,,
"[62267171, 62287541]",2,,"['Raby Terrace', 'Powlett Street']",residential,,,False,False,116.84099999999998,"LINESTRING (-1.5599394 54.5245252, -1.5595411 54.5245275, -1.55891 54.524526, -1.5588412 54.5245532, -1.5588069 54.5245735, -1.5587771 54.5245992, -1.5587355 54.5246381, -1.558717 54.5246656, -1.5586869 54.5247335, -1.5586183 54.5249297)",,,
62287541,2,,Powlett Street,residential,,,False,True,49.385,"LINESTRING (-1.5599394 54.5245252, -1.5603029 54.5245231, -1.5607046 54.5245193)",,,
"[1052324995, 382418460]",2,A167,Victoria Road,primary,,,True,False,186.06199999999998,"LINESTRING (-1.5564309 54.5221492, -1.5550961 54.522003, -1.5544738 54.5219138, -1.5543582 54.5218972, -1.5540552 54.5218538, -1.5539384 54.5218587, -1.5537943 54.5218797, -1.5537183 54.5218976, -1.5536359 54.5219352)",,,
62267259,,,Four Riggs,residential,,,False,True,78.021,"LINESTRING (-1.5583872 54.5277635, -1.5581935 54.5284561)",,,
62267195,,,Upper Archer Street,residential,,,False,False,76.89,"LINESTRING (-1.5583872 54.5277635, -1.55764 54.527583, -1.5572871 54.5274978)",,,
391075535,,,Four Riggs,residential,,,True,False,89.413,"LINESTRING (-1.5583872 54.5277635, -1.558602 54.5273732, -1.5586163 54.527347, -1.5588087 54.5269975)",,,
38297801,,,Larchfield Street,unclassified,,,False,False,42.4,"LINESTRING (-1.5606997 54.5249006, -1.5607046 54.5245193)",,,
38297801,,,Larchfield Street,unclassified,,,False,True,4.326,"LINESTRING (-1.5606997 54.5249006, -1.5606992 54.5249395)",,,
62265261,,,Raby Street,residential,,,False,False,100.717,"LINESTRING (-1.5606997 54.5249006, -1.5611073 54.5248928, -1.5622598 54.5248752)",,,
62267215,,,,residential,,,False,True,44.729,"LINESTRING (-1.5584413 54.5199525, -1.5585532 54.5201734, -1.5584762 54.5203395)",,,
62267227,,,Beaumont Street West,residential,,,False,True,17.179,"LINESTRING (-1.557526 54.5229291, -1.5575823 54.5227781)",,,
62267206,,,Beaumont Street West,unclassified,,,False,True,36.631,"LINESTRING (-1.557526 54.5229291, -1.5570218 54.5228742, -1.5569681 54.5228684)",,,
62267227,,,Beaumont Street West,residential,,,False,False,54.319,"LINESTRING (-1.557526 54.5229291, -1.557477 54.5231091, -1.5574616 54.5231657, -1.5573463 54.5231551, -1.5572397 54.5231453, -1.5570698 54.5231297, -1.5570379 54.5231268)",,,
62267223,,,Clifton Road,residential,30 mph,,False,True,72.129,"LINESTRING (-1.5502602 54.520726, -1.5501172 54.5210281, -1.5499719 54.5213527)",,,
62267237,,,Tannery Yard,residential,,,False,True,99.026,"LINESTRING (-1.5489575 54.5253238, -1.5490427 54.5253019, -1.5490975 54.525279, -1.5491261 54.5251861, -1.5490288 54.524934, -1.5490087 54.5248803, -1.5490101 54.5248111, -1.5491438 54.5245935, -1.5491956 54.5245093)",,,
62267253,,,Park Street,residential,,,False,True,27.834,"LINESTRING (-1.5506049 54.5216656, -1.5507056 54.5214222)",,,
62267198,,,Feethams South,residential,,,False,False,62.959,"LINESTRING (-1.5539631 54.5217576, -1.5540674 54.5214813, -1.5542012 54.5212088)",,,
"[1170031472, 4020832, 1170031471]","['3', '2']",A167,Victoria Road,primary,,,True,False,331.033,"LINESTRING (-1.5539631 54.5217576, -1.5544631 54.5218067, -1.5559575 54.5219533, -1.5566804 54.5220303, -1.5567446 54.5220372, -1.5569311 54.5220599, -1.5577152 54.522165, -1.5579669 54.5222033, -1.5583046 54.5222432, -1.558366 54.5222496, -1.5585277 54.5222529, -1.5586561 54.5222384, -1.5587362 54.522213, -1.5588158 54.522175, -1.5589094 54.5221019)",,,
62267274,,,Quaker Lane,residential,,,False,False,53.254000000000005,"LINESTRING (-1.5579053 54.5201716, -1.5575905 54.5201084, -1.5574337 54.5200131, -1.5574105 54.5199345, -1.5573889 54.5198615)",,,
62267274,,,Quaker Lane,residential,,,False,True,42.330999999999996,"LINESTRING (-1.5579053 54.5201716, -1.5580009 54.5201907, -1.5584114 54.520286, -1.5584762 54.5203395)",,,
62267276,,,,residential,,,False,False,28.893,"LINESTRING (-1.5579053 54.5201716, -1.5578442 54.5202774, -1.557777 54.520351, -1.5576875 54.52039)",,,
62267202,,,Greenwell Street,residential,,,False,False,121.824,"LINESTRING (-1.5529531 54.5199468, -1.551099 54.5197414)",,,
62267238,,,Bedford Street,residential,30 mph,,False,False,47.406,"LINESTRING (-1.5529531 54.5199468, -1.5527815 54.5201224, -1.5525815 54.5203145)",,,
62910693,,,Archer Street,residential,,,False,False,15.544,"LINESTRING (-1.5574303 54.5273018, -1.557535 54.5271759)",,,
62910693,,,Archer Street,residential,,,False,True,23.672,"LINESTRING (-1.5574303 54.5273018, -1.5572871 54.5274978)",,,
62267252,,,Napier Street,residential,,,False,True,35.492,"LINESTRING (-1.5601627 54.5259404, -1.5607126 54.5259466)",,,
62267236,,,South Terrace,residential,,,False,False,43.623,"LINESTRING (-1.5535536 54.5210964, -1.5542012 54.5212088)",,,
62267175,,,Rockingham Street,residential,,,False,False,108.56,"LINESTRING (-1.5525815 54.5203145, -1.5509281 54.520135)",,,
62267238,,,Bedford Street,residential,30 mph,,False,False,50.962,"LINESTRING (-1.5525815 54.5203145, -1.5523727 54.5205199, -1.5521886 54.520712)",,,
62267238,,,Bedford Street,residential,30 mph,,False,True,47.406,"LINESTRING (-1.5525815 54.5203145, -1.5527815 54.5201224, -1.5529531 54.5199468)",,,
395590744,,,Duke Street,residential,20 mph,,True,False,73.326,"LINESTRING (-1.5595861 54.5253979, -1.5584502 54.5253808)",4,,
62267184,,,Barnard Street,residential,,,False,True,45.36599999999999,"LINESTRING (-1.5595861 54.5253979, -1.5595753 54.5256213, -1.5595753 54.52571, -1.5595753 54.5257513, -1.5595753 54.5257801, -1.5595566 54.5258034)",,,
62267171,,,Raby Terrace,residential,,,False,True,51.32,"LINESTRING (-1.5584502 54.5253808, -1.5585386 54.5251442, -1.5586183 54.5249297)",,,
372001429,,,Raby Terrace,residential,20 mph,,False,False,50.952,"LINESTRING (-1.5584502 54.5253808, -1.5584157 54.5254658, -1.5583671 54.5256276, -1.5583463 54.5258339)",4.9,,
372001430,,,Duke Street,residential,20 mph,,False,False,63.036,"LINESTRING (-1.5584502 54.5253808, -1.5583734 54.5253753, -1.5574789 54.5253207)",,,
62910693,,,Archer Street,residential,,,False,True,16.324,"LINESTRING (-1.5576464 54.5270441, -1.557535 54.5271759)",,,
62267236,,,South Terrace,residential,,,False,True,97.877,"LINESTRING (-1.5556588 54.5214519, -1.5542012 54.5212088)",,,
62267185,,,Herbert Street,residential,,,False,False,81.983,"LINESTRING (-1.551817 54.5210899, -1.550567 54.5209586)",,,
62267238,,,Bedford Street,residential,30 mph,,False,False,51.608000000000004,"LINESTRING (-1.551817 54.5210899, -1.5516418 54.5212759, -1.5514454 54.5215008)",,,
62267238,,,Bedford Street,residential,30 mph,,False,True,48.384,"LINESTRING (-1.551817 54.5210899, -1.5520205 54.5208866, -1.5521886 54.520712)",,,
62267274,,,Quaker Lane,residential,,,False,True,53.254000000000005,"LINESTRING (-1.5573889 54.5198615, -1.5574105 54.5199345, -1.5574337 54.5200131, -1.5575905 54.5201084, -1.5579053 54.5201716)",,,
28618371,2,B6280,Coniscliffe Road,secondary,,,False,True,19.757,"LINESTRING (-1.5628096 54.5222402, -1.5626902 54.5222897, -1.5625604 54.5223434)",,,
62267256,,,Westcliffe Court,residential,,,False,False,76.006,"LINESTRING (-1.5628096 54.5222402, -1.5626588 54.5221213, -1.562211 54.5222973, -1.5620016 54.5221115)",,,
62267251,,,Temperance Place,residential,,,False,True,48.811,"LINESTRING (-1.5582121 54.5273716, -1.557535 54.5271759)",,,
62267252,,,Napier Street,residential,,,False,False,35.492,"LINESTRING (-1.5607126 54.5259466, -1.5601627 54.5259404)",,,
62267252,,,Napier Street,residential,,,False,True,71.978,"LINESTRING (-1.5607126 54.5259466, -1.561828 54.5259503)",,,
"[952720827, 952720828]",2,,Larchfield Street,unclassified,20 mph,,False,False,60.323,"LINESTRING (-1.5607126 54.5259466, -1.56071 54.5257581, -1.560698 54.5254432, -1.5606965 54.5254042)",,,
952720827,,,Larchfield Street,unclassified,,,False,True,46.495999999999995,"LINESTRING (-1.5607126 54.5259466, -1.5607529 54.5261655, -1.5607717 54.5263632)",,,
62267205,2,,Polam Lane,residential,,,False,False,34.727,"LINESTRING (-1.5588151 54.5207431, -1.5590073 54.5204514)",,,
62267274,,,Quaker Lane,residential,,,False,False,25.332,"LINESTRING (-1.5588151 54.5207431, -1.558655 54.5205351)",,,
62267205,2,,Polam Lane,residential,,,False,True,81.424,"LINESTRING (-1.5588151 54.5207431, -1.559845 54.5210462, -1.5599403 54.5210743)",,,
23131025,,,Victoria Road,residential,20 mph,,False,False,47.978,"LINESTRING (-1.5507056 54.5214222, -1.5499719 54.5213527)",,,
23131025,,,Victoria Road,residential,20 mph,,False,True,48.538,"LINESTRING (-1.5507056 54.5214222, -1.5514454 54.5215008)",,,
62267253,,,Park Street,residential,,,False,False,27.834,"LINESTRING (-1.5507056 54.5214222, -1.5506049 54.5216656)",,,
62267243,,,Elwin Lane,unclassified,,,True,False,26.137,"LINESTRING (-1.5549858 54.522362, -1.5548318 54.5225794)",,,
114310724,,,Elwin Lane,unclassified,,,False,False,41.355,"LINESTRING (-1.5549858 54.522362, -1.5543795 54.5222416)",,,
62267180,,,West Powlett Street,residential,,,False,False,96.507,"LINESTRING (-1.5622022 54.5244677, -1.5611241 54.524486, -1.5607072 54.5244881)",,,
62267185,,,Herbert Street,residential,,,False,True,81.983,"LINESTRING (-1.550567 54.5209586, -1.551817 54.5210899)",,,
62267276,,,,residential,,,False,True,28.893,"LINESTRING (-1.5576875 54.52039, -1.557777 54.520351, -1.5578442 54.5202774, -1.5579053 54.5201716)",,,
62267227,,,Beaumont Street West,residential,,,False,False,17.179,"LINESTRING (-1.5575823 54.5227781, -1.557526 54.5229291)",,,
62267175,,,Rockingham Street,residential,,,False,True,108.56,"LINESTRING (-1.5509281 54.520135, -1.5525815 54.5203145)",,,
529793461,2,A68,Bondgate,primary,30 mph,,False,True,15.622,"LINESTRING (-1.5588087 54.5269975, -1.5586228 54.5269075)",,,
391075536,2,A68,Bondgate,primary,30 mph,,False,True,89.928,"LINESTRING (-1.5588087 54.5269975, -1.5592651 54.5271909, -1.5597211 54.5273684, -1.5599584 54.527454)",,,
62267184,,,Barnard Street,residential,,,False,False,43.018,"LINESTRING (-1.5596512 54.5261863, -1.5596246 54.5260744, -1.5595692 54.5258415, -1.5595566 54.5258034)",,,
62267193,,,Park Place,residential,30 mph,,False,False,97.448,"LINESTRING (-1.5488137 54.5239456, -1.5488301 54.5239103, -1.5489772 54.5235947, -1.5490587 54.5234198, -1.5491969 54.5231242, -1.5492084 54.5230997)",,,
