osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,bridge,tunnel
"[88515745, 16076147, 88515743]",West 7th Street,secondary,False,True,125.567,3,"LINESTRING (-96.4097358 42.4990661, -96.4095829 42.498991, -96.4092004 42.4988083, -96.4089798 42.4987008, -96.4087628 42.4985951, -96.4086454 42.4985507, -96.4085333 42.4985289, -96.4084151 42.4985147)",30 mph,yes,
232087361,Wesley Parkway,primary,False,False,122.68199999999999,4,"LINESTRING (-96.4097358 42.4990661, -96.4101373 42.4986012, -96.410547 42.498139)",30 mph,,
232087369,Wesley Parkway,primary,True,False,226.075,2,"LINESTRING (-96.4097358 42.4990661, -96.409604 42.4991643, -96.409461 42.4993553, -96.4093808 42.4995016, -96.4093267 42.4996641, -96.4093067 42.4997957, -96.4093027 42.5000026, -96.4093407 42.5002021, -96.409449 42.5004223, -96.4095953 42.500641, -96.4097817 42.5008154, -96.4098812 42.5008984)",35 mph,,
"[35373272, 460802079]",6th Street,secondary,True,False,115.28800000000001,"['4', '3']","LINESTRING (-96.4093617 42.496327, -96.4098357 42.4963237, -96.410104 42.4963218, -96.4105727 42.4963186, -96.4107676 42.4963116)",25 mph,,
227527809,Water Street,unclassified,False,False,121.24199999999999,,"LINESTRING (-96.4093617 42.496327, -96.4093628 42.4964394, -96.4093707 42.4968779, -96.4093752 42.4974173)",,,
227527809,Water Street,unclassified,False,True,122.06400000000002,,"LINESTRING (-96.4093617 42.496327, -96.4093594 42.4962089, -96.4093553 42.4958872, -96.409354 42.4957822, -96.40935 42.4953543, -96.4093488 42.4952293)",,,
"[227527809, 16077922]","['Water Street', 'West 6th Street']","['residential', 'unclassified']",False,True,70.31099999999999,,"LINESTRING (-96.4099191 42.4978254, -96.4093722 42.4975749, -96.4093752 42.4974173)",,,
35373292,West 6th Street,residential,False,False,118.5,,"LINESTRING (-96.410547 42.498139, -96.4111423 42.4984348, -96.4117533 42.498726)",,,
232087361,Wesley Parkway,primary,False,False,208.723,4,"LINESTRING (-96.410547 42.498139, -96.4105993 42.4980726, -96.4107744 42.4977875, -96.4108322 42.4976148, -96.4108639 42.4974283, -96.4108843 42.4971702, -96.4108328 42.4967419, -96.4107676 42.4963116)",30 mph,,
232087361,Wesley Parkway,primary,False,True,122.68199999999999,4,"LINESTRING (-96.410547 42.498139, -96.4101373 42.4986012, -96.4097358 42.4990661)",30 mph,,
227527809,Water Street,unclassified,False,False,122.06400000000001,,"LINESTRING (-96.4093488 42.4952293, -96.40935 42.4953543, -96.409354 42.4957822, -96.4093553 42.4958872, -96.4093594 42.4962089, -96.4093617 42.496327)",,,
"[227527809, 434840316]","['Water Street', '4th Street']","['unclassified', 'residential']",False,True,234.73400000000004,2,"LINESTRING (-96.4093488 42.4952293, -96.4093505 42.4951249, -96.4093548 42.4948485, -96.4093571 42.4947041, -96.4093544 42.4942567, -96.4092948 42.4941833, -96.4091451 42.4941533, -96.4085984 42.4941565, -96.4078724 42.4941571)",25 mph,,
585163093,5th Street,secondary,True,False,120.135,3,"LINESTRING (-96.4093488 42.4952293, -96.4086206 42.4952396, -96.4078837 42.4952452)",25 mph,,
16077222,7th Street,residential,False,False,120.456,2,"LINESTRING (-96.4093752 42.4974173, -96.4086452 42.4974224, -96.4080476 42.4974245, -96.40802 42.4974246, -96.407906 42.497425)",,,
"[227527809, 16077922]","['Water Street', 'West 6th Street']","['unclassified', 'residential']",False,False,70.31099999999999,,"LINESTRING (-96.4093752 42.4974173, -96.4093722 42.4975749, -96.4099191 42.4978254)",,,
227527809,Water Street,unclassified,False,True,121.24199999999999,,"LINESTRING (-96.4093752 42.4974173, -96.4093707 42.4968779, -96.4093628 42.4964394, -96.4093617 42.496327)",,,
585163093,5th Street,secondary,True,False,72.559,3,"LINESTRING (-96.4102338 42.4952282, -96.4093488 42.4952293)",25 mph,,
16071169,Bluff Street,residential,False,False,13.378,2,"LINESTRING (-96.4099558 42.5007914, -96.4098812 42.5008984)",,,
16071169,Bluff Street,residential,False,True,151.686,2,"LINESTRING (-96.4099558 42.5007914, -96.4100391 42.5007019, -96.4105476 42.5001031, -96.4108781 42.4997508, -96.4109713 42.4996515)",,,
173107449,Wesley Parkway,primary,True,False,206.373,2,"LINESTRING (-96.4099558 42.5007914, -96.4098542 42.5006999, -96.4097366 42.5005858, -96.4096207 42.5004384, -96.4095509 42.5003068, -96.4095056 42.5001639, -96.4094741 42.4999969, -96.4094616 42.4998752, -96.4094624 42.4997746, -96.4094814 42.4996536, -96.4095378 42.4995194, -96.4097197 42.49922, -96.4097358 42.4990661)",35 mph,,
"[518650033, 463672451]",Wesley Parkway,primary,False,False,151.607,"['4', '5']","LINESTRING (-96.4107491 42.4946227, -96.4108865 42.4943531, -96.4111391 42.4940129, -96.411601 42.4934156)",35 mph,,
"[518650033, 1034519905]",Wesley Parkway,primary,False,True,69.626,"['4', '5']","LINESTRING (-96.4107491 42.4946227, -96.410681 42.4948362, -96.410631 42.4950524, -96.4106274 42.4952399)",35 mph,,
1034306515,,primary_link,True,False,82.65500000000002,1,"LINESTRING (-96.4107491 42.4946227, -96.410571 42.4948224, -96.4105023 42.4950413, -96.4104407 42.4951254, -96.4103602 42.4951689, -96.4102338 42.4952282)",,,
"[1034306528, 282544940, 282544941, 460802073, 173107453, 1034306527]",3rd Street,secondary,False,"[False, True]",315.73800000000006,4,"LINESTRING (-96.411601 42.4934156, -96.4112851 42.493265, -96.4110143 42.4931785, -96.4108468 42.4931384, -96.4106265 42.4930971, -96.410151 42.4930527, -96.4093285 42.4930591, -96.4091279 42.4930607, -96.4085691 42.4930675, -96.4080931 42.4930668, -96.4078543 42.4930707)",25 mph,yes,building_passage
"[518650033, 463672451]",Wesley Parkway,primary,False,True,151.607,"['4', '5']","LINESTRING (-96.411601 42.4934156, -96.4111391 42.4940129, -96.4108865 42.4943531, -96.4107491 42.4946227)",35 mph,,
16071169,Bluff Street,residential,False,True,13.378,2,"LINESTRING (-96.4098812 42.5008984, -96.4099558 42.5007914)",,,
16073471,10th Street,residential,False,False,121.00800000000001,,"LINESTRING (-96.4064748 42.5007355, -96.4057385 42.5007402, -96.4049988 42.500745)",,,
16073471,10th Street,residential,False,True,120.656,,"LINESTRING (-96.4064748 42.5007355, -96.4072066 42.5007308, -96.4079465 42.500726)",,,
585505099,Pearl Street,secondary,False,False,29.868,,"LINESTRING (-96.4079193 42.4982478, -96.4079224 42.4985164)",,,
227670974,Pearl Street,secondary,False,True,91.499,,"LINESTRING (-96.4079193 42.4982478, -96.4079162 42.4979738, -96.407906 42.497425)",,,
