osmid,oneway,lanes,highway,reversed,length,ref,name,maxspeed,geometry,bridge
8825670,False,,unclassified,False,320.777,,Howard Avenue,,"LINESTRING (-77.2291024 38.9168257, -77.2293175 38.9169647, -77.2295439 38.9171212, -77.2299008 38.9173679, -77.2301275 38.9175201, -77.2301759 38.9175402, -77.2302068 38.917553, -77.2302872 38.9175737, -77.2303757 38.9175612, -77.2304723 38.9175236, -77.2305956 38.9174464, -77.2308236 38.9172648, -77.2309176 38.917189, -77.2310567 38.9170768, -77.2312308 38.9169364, -77.2317795 38.9164941, -77.2318614 38.9164315)",
8825670,False,,unclassified,True,121.764,,Howard Avenue,,"LINESTRING (-77.2291024 38.9168257, -77.2289683 38.9167429, -77.2288033 38.9166409, -77.2287148 38.9165844, -77.2280375 38.9161525, -77.2280102 38.9161351)",
227892592,True,,unclassified,False,25.247,,,,"LINESTRING (-77.2291024 38.9168257, -77.229032 38.916871, -77.2289891 38.9168898, -77.2289488 38.9168987, -77.2289113 38.9168981, -77.2288407 38.9168878)",
136339473,True,,unclassified,False,15.26,,,,"LINESTRING (-77.2281461 38.9166967, -77.2280336 38.9168024)",
535528894,True,4,trunk,False,66.814,VA 7,Leesburg Pike,45 mph,"LINESTRING (-77.2281461 38.9166967, -77.2287459 38.9170752)",
8816548,False,,unclassified,False,20.955,,Watson Street,,"LINESTRING (-77.2280102 38.9161351, -77.2278646 38.9162857)",
8825670,False,,unclassified,False,121.76399999999998,,Howard Avenue,,"LINESTRING (-77.2280102 38.9161351, -77.2280375 38.9161525, -77.2287148 38.9165844, -77.2288033 38.9166409, -77.2289683 38.9167429, -77.2291024 38.9168257)",
"[136339516, 8825670]",False,,unclassified,"[False, True]",57.704,,Howard Avenue,,"LINESTRING (-77.2280102 38.9161351, -77.2279822 38.9161171, -77.2276872 38.9159269, -77.2275318 38.9160768)",
38263375,False,2,unclassified,False,251.877,,,,"LINESTRING (-77.2294208 38.9177171, -77.2298052 38.9180248, -77.2299484 38.9181394, -77.2301187 38.9182777, -77.2302155 38.9183532, -77.2302413 38.9183953, -77.2302405 38.9184367, -77.2302368 38.9184437, -77.2302167 38.9184813, -77.2301654 38.9185246, -77.230074 38.9185652, -77.2297345 38.9186941, -77.2296987 38.9187077, -77.2296039 38.9187437, -77.2290368 38.918959, -77.2287994 38.9190433)",
38263375,False,2,unclassified,True,78.791,,,,"LINESTRING (-77.2294208 38.9177171, -77.2293645 38.9176711, -77.2292828 38.9176044, -77.2290536 38.9174556, -77.2288222 38.9173054, -77.2287371 38.9172502)",
136339532,True,,unclassified,False,29.647000000000002,,,,"LINESTRING (-77.2294208 38.9177171, -77.2294745 38.9177333, -77.2295281 38.9177396, -77.2295845 38.9177396, -77.2296408 38.9177417, -77.2296891 38.9177521, -77.229752 38.9177722)",
"[1085132968, 564667801]",False,2,"['unclassified', 'residential']","[False, True]",107.744,,Pinnacle Drive,,"LINESTRING (-77.2274791 38.9198803, -77.2277496 38.9198372, -77.2286988 38.9196844)",
38263375,False,2,unclassified,False,12.569,,,,"LINESTRING (-77.2286251 38.9171782, -77.2287371 38.9172502)",
38263375,False,2,unclassified,True,66.069,,,,"LINESTRING (-77.2286251 38.9171782, -77.2285558 38.9171352, -77.2282018 38.9169091, -77.2280336 38.9168024)",
136339530,True,,unclassified,False,109.083,,,,"LINESTRING (-77.2263614 38.9201913, -77.226388 38.9201027, -77.2264229 38.9200678, -77.2264826 38.9200397, -77.2265282 38.9200324, -77.2274791 38.9198803)",
468897348,True,5,primary,False,35.915,SR 6034,International Drive,40 mph,"LINESTRING (-77.2263614 38.9201913, -77.2263355 38.9200162, -77.2263143 38.9198704)",
136339511,True,1,trunk_link,False,334.183,,,,"LINESTRING (-77.2304923 38.9183265, -77.2305069 38.9183476, -77.2305742 38.918445, -77.230613 38.9185006, -77.230629 38.918535, -77.230636 38.918578, -77.2306196 38.9186282, -77.230596 38.918664, -77.230546 38.918697, -77.2287733 38.9192111, -77.228199 38.919366, -77.2274184 38.9195671)",
534348236,True,3,trunk,False,37.144000000000005,VA 7,Leesburg Pike,35 mph,"LINESTRING (-77.2304923 38.9183265, -77.2305128 38.9183417, -77.2305992 38.9184057, -77.2307998 38.9185596)",
"[136339516, 8825670]",False,,unclassified,"[False, True]",57.704,,Howard Avenue,,"LINESTRING (-77.2275318 38.9160768, -77.2276872 38.9159269, -77.2279822 38.9161171, -77.2280102 38.9161351)",
"[965939260, 572980997]",True,"['4', '6']",trunk,False,48.994,VA 7,Leesburg Pike,35 mph,"LINESTRING (-77.2275318 38.9160768, -77.2273136 38.9159364, -77.2270954 38.915796)",
227892598,False,,unclassified,True,23.756,,,,"LINESTRING (-77.228988 38.9169744, -77.2287459 38.9170752)",
535528614,True,3,trunk,False,15.973,VA 7,Leesburg Pike,35 mph,"LINESTRING (-77.228988 38.9169744, -77.2288407 38.9168878)",
227892594,True,,unclassified,False,19.65,,,,"LINESTRING (-77.228988 38.9169744, -77.2290457 38.916928, -77.2290738 38.916893, -77.2291024 38.9168257)",
535528615,True,3,trunk,False,91.12,VA 7,Leesburg Pike,45 mph,"LINESTRING (-77.2289765 38.9172181, -77.22903 38.917254, -77.229297 38.917436, -77.229541 38.91761, -77.229752 38.9177722)",
38263375,False,2,unclassified,True,12.569,,,,"LINESTRING (-77.2287371 38.9172502, -77.2286251 38.9171782)",
38263375,False,2,unclassified,False,78.791,,,,"LINESTRING (-77.2287371 38.9172502, -77.2288222 38.9173054, -77.2290536 38.9174556, -77.2292828 38.9176044, -77.2293645 38.9176711, -77.2294208 38.9177171)",
136339528,True,,unclassified,False,23.545,,,,"LINESTRING (-77.2287371 38.9172502, -77.2287543 38.9172304, -77.2287691 38.9172168, -77.2287905 38.9172054, -77.2288187 38.917197, -77.2288482 38.9171949, -77.2288831 38.917196, -77.2289218 38.9172025, -77.2289765 38.9172181)",
8839384,False,2,residential,True,12.083,,Boone Boulevard,,"LINESTRING (-77.2275953 38.9141484, -77.2277075 38.9142131)",
"[171849722, 468897366, 468897367]",True,"['4', '3']",primary,False,125.214,SR 950,Gallows Road,35 mph,"LINESTRING (-77.2275953 38.9141484, -77.2275236 38.9142202, -77.2274638 38.91428, -77.2272921 38.9144826, -77.2272151 38.9145734, -77.2270583 38.9147584, -77.2269886 38.9148483, -77.2268705 38.9150004, -77.2267931 38.9150847)",
172592432,True,,secondary_link,False,59.730999999999995,,,,"LINESTRING (-77.2346755 38.9150795, -77.2347764 38.915165, -77.2348294 38.9152211, -77.2348485 38.9152607, -77.2348506 38.9152986, -77.2348357 38.9153465, -77.2348301 38.9153552, -77.2348145 38.9153795, -77.2347573 38.915424, -77.2346431 38.9155078)",
"[1156971547, 468897332]",False,"['4', '5']",secondary,True,132.149,SR 677,Old Courthouse Road,35 mph,"LINESTRING (-77.2346755 38.9150795, -77.2346328 38.9150643, -77.2344638 38.9150052, -77.2343525 38.9149663, -77.2339921 38.9148343, -77.2337791 38.9147557, -77.2337038 38.9147279, -77.233292 38.914576)",
"[469113454, 469113455]",False,"['4', '5']",secondary,False,47.772999999999996,SR 677,Old Courthouse Road,35 mph,"LINESTRING (-77.2346755 38.9150795, -77.2348345 38.9151336, -77.2351815 38.9152515)",
228029175,False,,residential,False,216.46900000000002,,Howard Avenue,,"LINESTRING (-77.2346431 38.9155078, -77.2342686 38.9156302, -77.2330287 38.9160344, -77.2327853 38.9161143, -77.2323363 38.9162617)",
698134482,False,,residential,True,56.961,,Howard Avenue,,"LINESTRING (-77.2346431 38.9155078, -77.2348595 38.9154365, -77.2349005 38.915423, -77.235116 38.915352, -77.2351815 38.9152515)",
227892593,True,,unclassified,False,15.505,,,,"LINESTRING (-77.2287459 38.9170752, -77.2286251 38.9171782)",
227892598,False,,unclassified,False,23.756,,,,"LINESTRING (-77.2287459 38.9170752, -77.228988 38.9169744)",
535528615,True,3,trunk,False,25.505,VA 7,Leesburg Pike,45 mph,"LINESTRING (-77.2287459 38.9170752, -77.2289765 38.9172181)",
"[1209763480, 577258222]",True,4,trunk,False,102.21199999999999,VA 7,Leesburg Pike,35 mph,"LINESTRING (-77.2322271 38.9194251, -77.2319218 38.9192399, -77.2316232 38.9190041, -77.2315867 38.9189753, -77.2313561 38.9188062)",
"[469112064, 469112058, 1061706840, 469112059]",True,"['4', '3', '2']",primary,False,169.519,VA 123,Chain Bridge Road,"['35 mph', '45 mph']","LINESTRING (-77.2341633 38.9176476, -77.2343937 38.9175384, -77.2346418 38.9174267, -77.2350089 38.9172809, -77.2350374 38.917271, -77.2353393 38.9171664, -77.2354749 38.9171159, -77.2359068 38.9169551)",
228029161,True,,residential,False,42.733000000000004,,,,"LINESTRING (-77.2322683 38.9165866, -77.2322189 38.9165352, -77.2321969 38.9164958, -77.2321889 38.9164582, -77.2321889 38.9164482, -77.2321889 38.9164248, -77.2321996 38.9163915, -77.2322157 38.9163622, -77.2322452 38.9163288, -77.2322813 38.9162911, -77.2323363 38.9162617)",
228029168,False,2,residential,False,333.929,,Boone Boulevard,,"LINESTRING (-77.2322683 38.9165866, -77.2324667 38.9166603, -77.2328939 38.916824, -77.2335004 38.9170606, -77.2340615 38.9172765, -77.2341549 38.9172669, -77.2344205 38.917148, -77.2349518 38.9169564, -77.2352251 38.9168579, -77.2352587 38.9168475, -77.2354849 38.9167772, -77.2357562 38.916693)",
228029168,False,2,residential,True,39.201,,Boone Boulevard,,"LINESTRING (-77.2322683 38.9165866, -77.2320027 38.9164844, -77.2319901 38.9164797, -77.2318614 38.9164315)",
228029175,False,,residential,False,45.282000000000004,,Howard Avenue,,"LINESTRING (-77.2323363 38.9162617, -77.2319864 38.9163761, -77.2319528 38.916391, -77.2318614 38.9164315)",
228029175,False,,residential,True,216.46900000000002,,Howard Avenue,,"LINESTRING (-77.2323363 38.9162617, -77.2327853 38.9161143, -77.2330287 38.9160344, -77.2342686 38.9156302, -77.2346431 38.9155078)",
592551099,False,2,residential,False,122.343,,Greensboro Station Place,,"LINESTRING (-77.2329882 38.9226687, -77.232956 38.9225596, -77.2328856 38.9224026, -77.2327542 38.9221318, -77.2326214 38.921823, -77.2325953 38.9217631, -77.2325539 38.9216743, -77.2325346 38.9216274)",
54781332,False,,residential,True,27.331,,Boone Boulevard,,"LINESTRING (-77.2360115 38.917187, -77.2359068 38.9169551)",
"[171861018, 468897348, 1072935538]",True,"['4', '5']",primary,False,323.285,SR 6034,International Drive,40 mph,"LINESTRING (-77.226555 38.9230846, -77.2264892 38.9225257, -77.2264737 38.9224051, -77.2264489 38.9222127, -77.2263738 38.9217495, -77.2263283 38.9214434, -77.2263192 38.9213661, -77.2263128 38.9212684, -77.2263061 38.9211666, -77.2263122 38.9210107, -77.2263658 38.9206873, -77.2263819 38.9205078, -77.2263792 38.9203325, -77.2263614 38.9201913)",
128825840,True,,trunk_link,False,66.10300000000001,,,,"LINESTRING (-77.2262427 38.9158928, -77.2263591 38.9158499, -77.2264484 38.9158305, -77.2265576 38.9158134, -77.2267042 38.9158352, -77.2268169 38.9158728, -77.2269548 38.9159348)",
468897365,True,4,primary,False,35.881,SR 950,International Drive,35 mph,"LINESTRING (-77.2262427 38.9158928, -77.2264 38.9157228, -77.2264848 38.9156308)",
1251343833,False,,unclassified,False,13.513,,Center Street,,"LINESTRING (-77.2325346 38.9216274, -77.2324845 38.9215123)",
"[592551099, 1191307014]",False,2,residential,False,92.21000000000001,,Greensboro Station Place,,"LINESTRING (-77.2325346 38.9216274, -77.23256 38.9216083, -77.2325997 38.9215803, -77.2326876 38.9215268, -77.2331749 38.9212418, -77.2333766 38.9211195)",
592551099,False,2,residential,True,122.34300000000002,,Greensboro Station Place,,"LINESTRING (-77.2325346 38.9216274, -77.2325539 38.9216743, -77.2325953 38.9217631, -77.2326214 38.921823, -77.2327542 38.9221318, -77.2328856 38.9224026, -77.232956 38.9225596, -77.2329882 38.9226687)",
227892683,True,3,trunk,False,130.628,VA 7,Leesburg Pike,35 mph,"LINESTRING (-77.2326848 38.9200586, -77.232872 38.9202102, -77.2330746 38.9203905, -77.2331461 38.9204579, -77.2333066 38.9206174, -77.233548 38.920867, -77.2336426 38.9209652)",
765870344,False,2,residential,False,90.191,,Tysons Central Street,,"LINESTRING (-77.2326848 38.9200586, -77.2325762 38.9201417, -77.2320005 38.9205796, -77.2319397 38.9206259)",
765870344,False,2,residential,True,69.205,,Tysons Central Street,,"LINESTRING (-77.2315118 38.9211464, -77.2316468 38.9210412, -77.2319397 38.9206259)",
8804818,False,2,unclassified,True,214.903,,Greensboro Station Place,,"LINESTRING (-77.2348251 38.9226829, -77.2348053 38.9226448, -77.2347743 38.9225843, -77.2347573 38.922556, -77.2347298 38.922514, -77.2346639 38.9224283, -77.2345305 38.9222848, -77.2344115 38.9221621, -77.234267 38.922013, -77.2340522 38.9217914, -77.2339885 38.9217258, -77.2338977 38.9216322, -77.2333766 38.9211195)",
765870344,False,2,residential,False,69.205,,Tysons Central Street,,"LINESTRING (-77.2319397 38.9206259, -77.2316468 38.9210412, -77.2315118 38.9211464)",
765870344,False,2,residential,True,90.191,,Tysons Central Street,,"LINESTRING (-77.2319397 38.9206259, -77.2320005 38.9205796, -77.2325762 38.9201417, -77.2326848 38.9200586)",
765870347,False,2,residential,False,59.608000000000004,,William Tyson Street,,"LINESTRING (-77.2319397 38.9206259, -77.2314897 38.9202914, -77.2314415 38.9202556)",
469112061,True,4,primary,False,57.764,VA 123,Chain Bridge Road,35 mph,"LINESTRING (-77.2364709 38.9166631, -77.2358572 38.9168677)",
1035507571,False,,residential,False,19.863,,,,"LINESTRING (-77.2364709 38.9166631, -77.2363814 38.9164986)",
1035507571,False,,residential,True,19.863,,,,"LINESTRING (-77.2363814 38.9164986, -77.2364709 38.9166631)",
228029168,False,2,residential,False,54.67099999999999,,Boone Boulevard,,"LINESTRING (-77.2363814 38.9164986, -77.2367643 38.9163782, -77.2369675 38.9163148)",
228029168,False,2,residential,True,58.25,,Boone Boulevard,,"LINESTRING (-77.2363814 38.9164986, -77.2361361 38.9165758, -77.2358052 38.9166777, -77.2357562 38.916693)",
1085199326,False,2,unclassified,True,28.707,,Greenboro Station Place,,"LINESTRING (-77.2336426 38.9209652, -77.2335132 38.9210379, -77.2333766 38.9211195)",
"[572980986, 1085199327]",True,"['4', '3']",trunk,False,230.635,VA 7,Leesburg Pike,35 mph,"LINESTRING (-77.2336426 38.9209652, -77.2338709 38.9212153, -77.2342979 38.9216736, -77.2345599 38.9219478, -77.2347205 38.922124, -77.2351866 38.9226558)",
1251343833,False,,unclassified,True,13.513,,Center Street,,"LINESTRING (-77.2324845 38.9215123, -77.2325346 38.9216274)",
