osmid,lanes,name,highway,width,oneway,reversed,length,geometry,ref,maxspeed
9456353,2,Upland Road,residential,9.1,False,False,150.731,"LINESTRING (-71.522019 42.305484, -71.521792 42.305609, -71.521447 42.305797, -71.521038 42.305976, -71.520648 42.306149, -71.520468 42.306197)",,
9456244,2,Marlboro Road,secondary,15.2,False,False,279.856,"LINESTRING (-71.5294501 42.3058246, -71.529518 42.3059763, -71.5296235 42.306212, -71.5299583 42.3069605, -71.5302391 42.3076204, -71.530356 42.307895, -71.530384 42.3079594, -71.5304966 42.3082194)",MA 85,
9456282,2,Main Street,secondary,12.2,False,True,65.895,"LINESTRING (-71.5294501 42.3058246, -71.5296406 42.3058361, -71.5296752 42.3058373, -71.5297059 42.3058372, -71.5297713 42.3058359, -71.5298308 42.3058336, -71.5298914 42.3058297, -71.5299951 42.3058199, -71.530244 42.3057808)",MA 30,
847228422,2,Main Street,secondary,12.2,False,False,323.876,"LINESTRING (-71.5294501 42.3058246, -71.5291999 42.3058088, -71.528413 42.3057593, -71.5283378 42.3057545, -71.5280106 42.3057339, -71.5269828 42.305669, -71.5268445 42.3056603, -71.5259716 42.3056052, -71.5259449 42.3056035, -71.5257347 42.3055903, -71.5256646 42.305588, -71.5255966 42.3055867, -71.5255253 42.305586)",MA 30,
9456324,2,East Main Street,residential,12.2,False,False,170.389,"LINESTRING (-71.520748 42.307066, -71.520655 42.307083, -71.520478 42.307115, -71.520301 42.307145, -71.520124 42.307176, -71.519946 42.307206, -71.519769 42.307237, -71.519593 42.30727, -71.519418 42.307306, -71.519244 42.307346, -71.519071 42.307387, -71.518898 42.307429, -71.518748 42.307463)",,
9456324,2,East Main Street,residential,12.2,False,True,192.78699999999998,"LINESTRING (-71.520748 42.307066, -71.520832 42.307051, -71.521009 42.307019, -71.521184 42.306983, -71.521294 42.30695, -71.521352 42.306932, -71.521518 42.306877, -71.521683 42.306819, -71.5217669 42.3067886, -71.521846 42.30676, -71.5219953 42.306705, -71.522009 42.3067, -71.522174 42.306642, -71.522339 42.306586, -71.522484 42.30653, -71.522487 42.306529, -71.5225 42.306524, -71.52266 42.306459, -71.522797 42.306405, -71.522821 42.306395, -71.522886 42.30637)",,
9456363,2,Walker Street,residential,9.1,False,True,99.36,"LINESTRING (-71.520748 42.307066, -71.520598 42.306557, -71.520468 42.306197)",,
9456244,2,Marlboro Road,secondary,15.2,False,True,279.856,"LINESTRING (-71.5304966 42.3082194, -71.530384 42.3079594, -71.530356 42.307895, -71.5302391 42.3076204, -71.5299583 42.3069605, -71.5296235 42.306212, -71.529518 42.3059763, -71.5294501 42.3058246)",MA 85,
9455716,2,Lyman Street,residential,9.1,False,True,73.708,"LINESTRING (-71.5238351 42.3087709, -71.5237375 42.3086745, -71.523651 42.308476, -71.523538 42.308178, -71.523527 42.308155)",,
9456353,2,Upland Road,residential,9.1,False,True,150.731,"LINESTRING (-71.520468 42.306197, -71.520648 42.306149, -71.521038 42.305976, -71.521447 42.305797, -71.521792 42.305609, -71.522019 42.305484)",,
9456363,2,Walker Street,residential,9.1,False,False,99.36,"LINESTRING (-71.520468 42.306197, -71.520598 42.306557, -71.520748 42.307066)",,
9456363,2,Walker Street,residential,9.1,False,True,95.39999999999999,"LINESTRING (-71.520468 42.306197, -71.520428 42.306089, -71.5202 42.305492, -71.5201502 42.3053719)",,
9456324,2,East Main Street,residential,12.2,False,False,8.837,"LINESTRING (-71.5229832 42.3063361, -71.522886 42.30637)",,
9455716,2,Lyman Street,residential,9.1,False,False,82.934,"LINESTRING (-71.5229832 42.3063361, -71.522997 42.3063808, -71.5230851 42.3065865, -71.5232147 42.3069832, -71.523224 42.307059)",,
9456324,2,East Main Street,residential,12.2,False,True,42.4,"LINESTRING (-71.5229832 42.3063361, -71.5231345 42.3062834, -71.5232564 42.3062407, -71.523455 42.3061828)",,
