osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,bridge,geometry,name,junction
"[1030950568, 302363618, 25440988]",False,2,,residential,30,False,470.60499999999996,,"LINESTRING (19.0420917 47.4919333, 19.0419765 47.4918804, 19.0419283 47.4918618, 19.0416646 47.4917504, 19.0411047 47.4915065, 19.0409438 47.4914418, 19.0408214 47.4914098, 19.0407014 47.4913857, 19.0404687 47.4913545, 19.0402551 47.4913178, 19.0396974 47.4911806, 19.0393311 47.491083, 19.0389508 47.4909336, 19.03875 47.4908385, 19.0386674 47.4908046, 19.0386179 47.490794, 19.038563 47.4908026, 19.0385281 47.490823, 19.0383592 47.4909779, 19.038317 47.4910166, 19.0382436 47.4910839, 19.0379601 47.491365, 19.0376359 47.4916493, 19.0372001 47.4920639)","['Kereszt utca', 'Naphegy utca']",
639488548,True,3,,secondary,50,False,33.22,,"LINESTRING (19.0420917 47.4919333, 19.0421637 47.4919084, 19.0422537 47.4918774, 19.0424791 47.4917895)",Krisztina körút,
335949265,True,,,residential,30,False,144.98,,"LINESTRING (19.0361207 47.493369, 19.0365736 47.4927642, 19.0368055 47.4924677, 19.0370499 47.4922285)",Naphegy utca,
202161464,False,,,residential,30,True,21.502,,"LINESTRING (19.0370499 47.4922285, 19.0372001 47.4920639)",Gellérthegy utca,
37390247,False,2,,residential,30,True,142.701,,"LINESTRING (19.0363195 47.4899338, 19.0359382 47.4911241, 19.0358809 47.4911769)",Czakó utca,
838564431,False,2,,residential,50,True,31.109,,"LINESTRING (19.0363195 47.4899338, 19.0362634 47.4898975, 19.0360687 47.4898323, 19.0359529 47.4898136)",Aladár utca,
20830852,False,,,residential,30,False,76.123,,"LINESTRING (19.036606 47.491655, 19.0360007 47.4912589, 19.0358809 47.4911769)",Czakó utca,
20830852,False,,,residential,30,True,63.730000000000004,,"LINESTRING (19.036606 47.491655, 19.0367814 47.4917704, 19.0370179 47.4919313, 19.0372001 47.4920639)",Czakó utca,
315050843,False,,,residential,30,True,153.126,,"LINESTRING (19.036606 47.491655, 19.0360497 47.4921939, 19.0354401 47.4927845)",Lisznyai utca,
315050843,False,,,residential,30,False,153.126,,"LINESTRING (19.0354401 47.4927845, 19.0360497 47.4921939, 19.036606 47.491655)",Lisznyai utca,
"[26469304, 645087297]",True,,,residential,"['50', '30']",False,109.50299999999999,,"LINESTRING (19.0435397 47.4934849, 19.0439043 47.4936184, 19.0439396 47.4936231, 19.0439709 47.4936209, 19.0440001 47.4936154, 19.0440323 47.4936091, 19.0440736 47.4935829, 19.0441055 47.4935495, 19.0441617 47.4934805, 19.0443378 47.4932629, 19.0444164 47.4931678, 19.0444335 47.4931468, 19.0444416 47.4930688)",Várkert rakpart,
813153220,True,,,residential,30,False,21.675,,"LINESTRING (19.0435397 47.4934849, 19.0435083 47.4935159, 19.0434535 47.4935455, 19.0433796 47.4935651, 19.0432963 47.4935632)",Döbrentei utca,
26469305,False,,,residential,30,False,36.108,,"LINESTRING (19.0447917 47.4919741, 19.0451948 47.4921509)",Fátyol utca,
277829991,True,,,residential,30,False,19.543,,"LINESTRING (19.0447917 47.4919741, 19.0448202 47.4919372, 19.044859 47.491887, 19.0449121 47.4918183)",Döbrentei utca,
26469305,False,,,residential,30,True,36.108,,"LINESTRING (19.0451948 47.4921509, 19.0447917 47.4919741)",Fátyol utca,
1082623720,True,,,residential,50,False,106.97700000000002,,"LINESTRING (19.0451948 47.4921509, 19.0457157 47.4915125, 19.0457298 47.4914748, 19.045727 47.4914415, 19.045717 47.4914104, 19.0456908 47.4913782, 19.0456745 47.4913545, 19.0456689 47.4913512, 19.0456141 47.4913026)",Várkert rakpart,
257686309,False,,,residential,30,False,41.835,,"LINESTRING (19.0444416 47.4930688, 19.0439486 47.4928939)",Fogas utca,
26469304,True,,,residential,50,False,116.73,,"LINESTRING (19.0444416 47.4930688, 19.0448834 47.4925117, 19.0449771 47.4923964, 19.0451948 47.4921509)",Várkert rakpart,
383263739,True,1,,secondary_link,50,False,73.537,,"LINESTRING (19.0450706 47.4911988, 19.0449839 47.4911539, 19.0449141 47.4911031, 19.0448651 47.4910482, 19.044848 47.4910219, 19.0448256 47.4909479, 19.0448222 47.4908831, 19.0448291 47.4908185, 19.0448657 47.490746, 19.0448984 47.4906897, 19.0449418 47.4906119)",,
"[672660652, 464432629]",True,"['1', '2']",,secondary,50,False,126.451,,"LINESTRING (19.0450706 47.4911988, 19.0448253 47.4911681, 19.0446942 47.4911642, 19.0445909 47.4911728, 19.0444777 47.4911981, 19.0444152 47.4912285, 19.0443418 47.4912687, 19.0437331 47.4917235)",Attila út,
25427802,False,,,residential,,True,40.295,,"LINESTRING (19.0425839 47.4934409, 19.0422285 47.4931695)",Váralja utca,
8034419,True,1,3;4;5;6;7,tertiary,50,False,35.966,,"LINESTRING (19.0406713 47.497886, 19.0406643 47.4980143, 19.0406692 47.4981029, 19.040686 47.4981599, 19.040701 47.4982071)",Lánchíd utca,
"[293068528, 156974365]",False,2,3;4;5;6;7,tertiary,50,"[False, True]",40.444,,"LINESTRING (19.0406713 47.497886, 19.0407508 47.4976755, 19.0408342 47.4975403)",Lánchíd utca,
225111778,False,,,residential,50,False,62.866,,"LINESTRING (19.0373417 47.4955311, 19.0379053 47.4951674, 19.0379483 47.4951417)",Váralja utca,
1133079650,True,1,2;3;4;5;6;7;10,tertiary,50,False,19.2,,"LINESTRING (19.0401835 47.498232, 19.0402385 47.498188, 19.0403086 47.4981553, 19.0403888 47.498136)",Clark Ádám tér,roundabout
1133079649,True,1,2;3;4;5;6;7;10,tertiary,50,False,15.707,,"LINESTRING (19.040701 47.4982071, 19.0407406 47.4982458, 19.040767 47.4982894, 19.040779 47.4983358)",Clark Ádám tér,roundabout
191056076,True,3,,secondary,50,False,16.128,,"LINESTRING (19.0435127 47.4919478, 19.0433643 47.4920526)",Attila út,
"[647393228, 24256095]",True,1,3,primary_link,50,False,41.766,,"LINESTRING (19.0436902 47.4918484, 19.0436339 47.4919417, 19.0435636 47.4920052, 19.0435369 47.4920253, 19.0434339 47.492103, 19.0433848 47.492158)",Apród utca,
301287933,True,2,,primary_link,50,False,17.321,,"LINESTRING (19.0436902 47.4918484, 19.043564 47.491919, 19.0435127 47.4919478)",Attila út,
"[46696017, 331418834, 53864814, 331418831]",True,2,,primary,50,False,84.059,,"LINESTRING (19.0354286 47.4893776, 19.0357549 47.4894988, 19.0359194 47.4895657, 19.0360823 47.4896326, 19.0361854 47.4896732, 19.0362266 47.4896895, 19.0363941 47.4897592)",Hegyalja út,
25440784,False,,,tertiary,50,True,10.632,,"LINESTRING (19.0363941 47.4897592, 19.0363918 47.4898548)",Sánc utca,
"[293201868, 46696013, 293201862, 287891663]",True,"['3', '2']",,primary,"['50', '40']",False,723.6199999999999,,"LINESTRING (19.0363941 47.4897592, 19.0376316 47.4902679, 19.0378656 47.4903509, 19.0381037 47.4904213, 19.0384035 47.4904956, 19.0386824 47.490553, 19.0389281 47.4905888, 19.0391618 47.4906141, 19.0394054 47.4906297, 19.0397036 47.4906357, 19.0399893 47.4906313, 19.0402761 47.4906214, 19.040513 47.4906073, 19.0407533 47.4905882, 19.0409893 47.4905638, 19.0412009 47.4905377, 19.0414216 47.4905076, 19.0416445 47.4904706, 19.042369 47.490352, 19.0428602 47.4902691, 19.0431155 47.490233, 19.0432227 47.4902197, 19.0433884 47.4902069, 19.0435772 47.4901976, 19.0438995 47.4901822, 19.0440763 47.4901752, 19.044301 47.4901836, 19.0445023 47.4901842, 19.0446821 47.4901856, 19.0448589 47.4901966, 19.0449649 47.4902047, 19.0450891 47.4901925, 19.0451697 47.4901956, 19.0452976 47.4901909, 19.0454252 47.4901756, 19.0455148 47.4901556, 19.0456276 47.4901141)",Hegyalja út,
838564431,False,2,,residential,50,False,31.109,,"LINESTRING (19.0359529 47.4898136, 19.0360687 47.4898323, 19.0362634 47.4898975, 19.0363195 47.4899338)",Aladár utca,
25440784,False,,,tertiary,50,False,10.632,,"LINESTRING (19.0363918 47.4898548, 19.0363941 47.4897592)",Sánc utca,
173522050,True,1,,residential,,False,10.328,,"LINESTRING (19.0363918 47.4898548, 19.0363195 47.4899338)",Czakó utca,
155220689,True,3,3,primary,50,False,30.218,yes,"LINESTRING (19.046544 47.4899404, 19.0467251 47.4900034, 19.0468953 47.4900724)",Erzsébet híd,
"[8107876, 672659437]",True,1,,primary_link,50,False,106.434,,"LINESTRING (19.0449773 47.4905888, 19.045017 47.490478, 19.0450135 47.4903944, 19.0449776 47.4903445, 19.0449128 47.4903023, 19.0448329 47.4902677, 19.0447538 47.4902467, 19.0446584 47.4902323, 19.0441688 47.490237, 19.0439851 47.4902497)",,
287891664,True,4,3,secondary,50,False,71.951,,"LINESTRING (19.0449773 47.4905888, 19.0452008 47.490436, 19.0452669 47.490389, 19.0456276 47.4901141)",Krisztina körút,
761798782,True,2,3;4;5;6;7,tertiary,50,False,48.050999999999995,,"LINESTRING (19.0433198 47.4923758, 19.0432795 47.4925154, 19.0431941 47.4927995)",Apród utca,
305816975,True,2,3;4;5;6;7,tertiary,30,False,62.062,,"LINESTRING (19.0431941 47.4927995, 19.04306 47.4926057, 19.0430465 47.492582, 19.0429887 47.4925087, 19.0428773 47.4924038, 19.0428483 47.4923795, 19.0427784 47.4923207)",Apród utca,
"[1184194536, 1206278370]",False,"['4', '2']",3;4;5;6;7,tertiary,30,True,60.144000000000005,,"LINESTRING (19.0431941 47.4927995, 19.043218 47.4929781, 19.0432661 47.4933382)",Apród utca,
25428009,True,,,residential,50,False,74.463,,"LINESTRING (19.0383362 47.494617, 19.0382677 47.4945847, 19.0381857 47.4945938, 19.0379654 47.4946712, 19.0378319 47.4947031, 19.0377135 47.4947189, 19.0375896 47.4947225, 19.037508 47.4947134, 19.037404 47.4946959)",Dózsa György tér,
423524206,False,2,,residential,50,False,70.763,,"LINESTRING (19.0383362 47.494617, 19.038341 47.4946911, 19.0383101 47.4947301, 19.0382241 47.4947974, 19.0380332 47.4949514, 19.0379754 47.494988, 19.0379209 47.4950314, 19.037911 47.4950611, 19.0379124 47.4951011, 19.0379483 47.4951417)",Palota út,
78414957,True,1,,secondary,50,False,63.727999999999994,,"LINESTRING (19.0361026 47.495155, 19.036178 47.494976, 19.0362015 47.4949202, 19.0362189 47.494879, 19.0363033 47.4947319, 19.036372 47.4946122)",Krisztina körút,
78414962,True,1,,tertiary,50,False,60.149,,"LINESTRING (19.0361026 47.495155, 19.0356372 47.4952452, 19.0354415 47.4952965, 19.0353551 47.4953386)",Krisztina körút,
156974368,True,1,,tertiary,50,False,34.617999999999995,,"LINESTRING (19.0397241 47.4982159, 19.0398069 47.4982202, 19.0399482 47.4982273, 19.0400779 47.4982243, 19.0401354 47.498227, 19.0401835 47.498232)",Clark Ádám tér,
277829991,True,,,residential,30,False,64.45,,"LINESTRING (19.0435469 47.4933942, 19.0436008 47.4933702, 19.0436168 47.4933534, 19.0436468 47.4933219, 19.0438589 47.4929642, 19.0438845 47.4929379, 19.0439159 47.4929171, 19.0439486 47.4928939)",Döbrentei utca,
320124460,True,,,residential,30,False,10.509,,"LINESTRING (19.0435469 47.4933942, 19.0435624 47.4934347, 19.0435545 47.4934596, 19.0435397 47.4934849)",Döbrentei utca,
259814574,False,,,residential,,False,60.031,,"LINESTRING (19.0363936 47.4960589, 19.0358866 47.4957511, 19.0357988 47.4956984)",Sarló utca,
305817428,True,1,,tertiary_link,,False,51.76499999999999,,"LINESTRING (19.0437331 47.4917235, 19.0434668 47.4918015, 19.0434325 47.4918198, 19.0434125 47.4918472, 19.043414 47.4919111, 19.0433643 47.4920526)",,
305817719,True,1,,secondary,50,False,30.294000000000004,,"LINESTRING (19.0437331 47.4917235, 19.0435539 47.4918715, 19.0435127 47.4919478)",Attila út,
25440373,False,,,residential,,True,200.054,,"LINESTRING (19.041436 47.4960032, 19.0412698 47.4963254, 19.0407111 47.4971661, 19.0406258 47.4972588, 19.0405205 47.4974361, 19.0408342 47.4975403)",Öntőház utca,
672659436,True,4,3,secondary,50,False,3.703,,"LINESTRING (19.0449418 47.4906119, 19.0449773 47.4905888)",Krisztina körút,
"[24256096, 8034435, 341528499, 988450023]",False,2,3;4;5;6;7,tertiary,30,"[False, True]",485.223,,"LINESTRING (19.0432963 47.4935632, 19.0433097 47.4937456, 19.0433111 47.4938338, 19.0432958 47.4939078, 19.0432641 47.4940114, 19.0431598 47.4942398, 19.0430738 47.4943962, 19.0429747 47.4945732, 19.0427754 47.494956, 19.0427125 47.4950726, 19.0425471 47.4954161, 19.0425166 47.4954796, 19.042466 47.495572, 19.0424013 47.4956913, 19.0423643 47.4957535, 19.042315 47.4958271, 19.0422579 47.4959102, 19.0421916 47.4959911, 19.0421221 47.4960741, 19.0420527 47.496153, 19.042023 47.4961892, 19.0420071 47.4962087, 19.0416097 47.4966379, 19.0415765 47.4966724, 19.0414976 47.4967422, 19.0414096 47.4968292, 19.0412845 47.4969772, 19.0411633 47.4971261, 19.0409404 47.497403, 19.0408342 47.4975403)","['Ybl Miklós tér', 'Lánchíd utca']",
