osmid,name,highway,oneway,reversed,length,geometry,ref,tunnel,bridge,lanes,maxspeed
16270252,Grand Avenue,residential,False,True,231.864,"LINESTRING (-83.703882 37.574594, -83.703773 37.574752, -83.703707 37.574825, -83.702792 37.575735, -83.702677 37.575837, -83.702279 37.576244)",,,,,
16270253,Grand Avenue,residential,False,False,66.87100000000001,"LINESTRING (-83.703882 37.574594, -83.703681 37.574753, -83.703325 37.575002)",,,,,
16270255,Mason Street West,residential,False,False,52.012,"LINESTRING (-83.70453 37.571732, -83.704507 37.571809, -83.704469 37.572057, -83.704458 37.572102, -83.704434 37.572193)",,,,,
16270256,Mason Street West,residential,False,False,65.425,"LINESTRING (-83.704529 37.570822, -83.704521 37.570904, -83.70448 37.571071, -83.704483 37.571407)",,,,,
16270379,Sycamore Street,residential,False,True,40.093,"LINESTRING (-83.703097 37.573247, -83.703094 37.573276, -83.703063 37.573317, -83.702882 37.573474, -83.702821 37.573526)",,,,,
16270381,Bradford Street,residential,False,True,88.973,"LINESTRING (-83.706973 37.572035, -83.706948 37.572066, -83.706899 37.572086, -83.70685 37.57209, -83.706728 37.572051, -83.70669 37.572022, -83.706682 37.571987, -83.706718 37.571773, -83.706765 37.571603, -83.70677 37.571494)",,,,,
"[427536962, 436940958, 436940959]",,primary,False,False,154.056,"LINESTRING (-83.7085045 37.5738423, -83.7077871 37.5734208, -83.70761 37.5733294, -83.7074559 37.573261, -83.7073673 37.5732295, -83.7072734 37.5732039, -83.707096 37.5731673, -83.7070133 37.573145)",,,yes,,
427536962,,primary,False,True,132.036,"LINESTRING (-83.7085045 37.5738423, -83.7095555 37.5744464, -83.7096903 37.5745634)",,,,,
16269122,Madison Street,residential,False,False,78.30699999999999,"LINESTRING (-83.7096903 37.5745634, -83.70959 37.574819, -83.709567 37.574926, -83.709491 37.575025, -83.709407 37.575099, -83.709311 37.575182)",,,,,
427536962,,primary,False,False,132.036,"LINESTRING (-83.7096903 37.5745634, -83.7095555 37.5744464, -83.7085045 37.5738423)",,,,,
427536962,,primary,False,True,102.786,"LINESTRING (-83.7096903 37.5745634, -83.7100061 37.5748375, -83.7104532 37.5752623)",,,,,
16270315,Fairgrounds Ridge Road,secondary,False,False,84.46900000000001,"LINESTRING (-83.7104532 37.5752623, -83.7103118 37.5754814, -83.7102624 37.5756636, -83.7102945 37.5758027, -83.7103985 37.5759692)",KY 1144,,,,
427536962,,primary,False,False,102.786,"LINESTRING (-83.7104532 37.5752623, -83.7100061 37.5748375, -83.7096903 37.5745634)",,,,,
16270315,Fairgrounds Ridge Road,secondary,False,True,84.46900000000001,"LINESTRING (-83.7103985 37.5759692, -83.7102945 37.5758027, -83.7102624 37.5756636, -83.7103118 37.5754814, -83.7104532 37.5752623)",KY 1144,,,,
16269110,Main Street,tertiary,False,True,4.269,"LINESTRING (-83.7078465 37.5716283, -83.707809 37.571604)",KY 52,,,,
16269110,Main Street,tertiary,False,False,69.446,"LINESTRING (-83.7078465 37.5716283, -83.707917 37.571674, -83.708014 37.571758, -83.708105 37.571855, -83.708322 37.572122)",KY 52,,,,
16270124,Lumber Street,residential,False,True,185.859,"LINESTRING (-83.7078465 37.5716283, -83.707796 37.57168, -83.707576 37.571985, -83.707419 37.572234, -83.707346 37.572399, -83.7072935 37.5725885, -83.7072828 37.5727022, -83.7072627 37.5727628, -83.707201 37.5728627, -83.7070722 37.5730371, -83.7070133 37.573145)",,,,,
