osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,tunnel,access
"[41552555, 851791442, 60183836, 142915517, 142915519]",False,,"['Rua das Canastras', 'Beco do Arco Escuro', 'Arco Escuro']",residential,"[False, True]",71.65,"LINESTRING (-9.1335958 38.7093798, -9.133908 38.7094215, -9.1339257 38.7093572, -9.1341072 38.7093733, -9.1341165 38.7093283, -9.1341287 38.7092688, -9.1341359 38.709217, -9.1341399 38.7091862)",,building_passage,
851791442,False,,Rua das Canastras,residential,True,44.292,"LINESTRING (-9.1330911 38.7093201, -9.1335958 38.7093798)",,,
"[96628602, 974865790]",False,,Arco das Portas do Mar,residential,True,27.168999999999997,"LINESTRING (-9.1330911 38.7093201, -9.1331247 38.7091679, -9.1331476 38.7090798)",,building_passage,
"[181484824, 181484819]",False,,"['Travessa do Almargem', 'Rua Afonso de Albuquerque']",residential,False,110.17399999999999,"LINESTRING (-9.1330911 38.7093201, -9.1328693 38.7092906, -9.1326402 38.7092384, -9.1325679 38.7092194, -9.1322866 38.7091716, -9.1321905 38.7091979, -9.1321527 38.7092698, -9.1320963 38.7094522)",,,
667522137,False,,Largo do Marquês do Lavradio,residential,False,30.539,"LINESTRING (-9.1314076 38.7092854, -9.1314368 38.7095591)",,,
667522137,False,,Largo do Marquês do Lavradio,residential,True,12.89,"LINESTRING (-9.1314076 38.7092854, -9.1313665 38.709174)",,,
"[60183832, 667524277]",False,,"['Largo do Marquês do Lavradio', 'Travessa dos Machados']",residential,False,64.215,"LINESTRING (-9.1314076 38.7092854, -9.1315205 38.7092943, -9.1318211 38.7093181, -9.1320963 38.7094522)",,,
181484819,False,,Travessa do Almargem,residential,False,8.154,"LINESTRING (-9.1320963 38.7094522, -9.1320728 38.7095232)",,,
"[60183832, 667524277]",False,,"['Largo do Marquês do Lavradio', 'Travessa dos Machados']",residential,True,64.215,"LINESTRING (-9.1320963 38.7094522, -9.1318211 38.7093181, -9.1315205 38.7092943, -9.1314076 38.7092854)",,,
"[181484824, 181484819]",False,,"['Rua Afonso de Albuquerque', 'Travessa do Almargem']",residential,True,110.174,"LINESTRING (-9.1320963 38.7094522, -9.1321527 38.7092698, -9.1321905 38.7091979, -9.1322866 38.7091716, -9.1325679 38.7092194, -9.1326402 38.7092384, -9.1328693 38.7092906, -9.1330911 38.7093201)",,,
667522137,False,,Largo do Marquês do Lavradio,residential,True,30.539,"LINESTRING (-9.1314368 38.7095591, -9.1314076 38.7092854)",,,
60183833,True,,Rua de São João da Praça,residential,False,55.337,"LINESTRING (-9.1314368 38.7095591, -9.1319098 38.7095319, -9.1319758 38.7095271, -9.1320166 38.7095247, -9.1320466 38.7095231, -9.1320728 38.7095232)",,,
"[41552555, 851791442, 60183836, 142915517, 142915519]",False,,"['Rua das Canastras', 'Beco do Arco Escuro', 'Arco Escuro']",residential,"[False, True]",71.65,"LINESTRING (-9.1341399 38.7091862, -9.1341359 38.709217, -9.1341287 38.7092688, -9.1341165 38.7093283, -9.1341072 38.7093733, -9.1339257 38.7093572, -9.133908 38.7094215, -9.1335958 38.7093798)",,building_passage,
"[23735184, 481834620]",False,,Largo do Chão do Loureiro,residential,True,23.424999999999997,"LINESTRING (-9.1351118 38.7120384, -9.1352412 38.7120022, -9.1353677 38.7119714)",,,
5011578,True,1,Rua da Madalena,secondary,False,37.814,"LINESTRING (-9.1353652 38.7105936, -9.1354988 38.7109173)",,,
96896587,True,,Travessa das Pedras Negras,residential,False,48.975,"LINESTRING (-9.1353652 38.7105936, -9.1353092 38.7105801, -9.1348242 38.710468)",,,
23658441,True,,Travessa do Almada,residential,False,37.025,"LINESTRING (-9.1348242 38.710468, -9.1347201 38.7107316, -9.1346985 38.7107862)",,,
5011578,True,1,Rua da Madalena,secondary,False,38.115,"LINESTRING (-9.1352389 38.7102653, -9.1353652 38.7105936)",,,
"[27175698, 19744975]",True,,"['Largo do Carmo', 'Calçada do Sacramento']",residential,False,68.514,"LINESTRING (-9.1403269 38.711422, -9.140504 38.7117035, -9.1405286 38.7117419, -9.1408271 38.7116272)",,,
98387466,True,,Travessa da Mata,residential,False,91.32499999999999,"LINESTRING (-9.1344476 38.711179, -9.1343969 38.7112724, -9.1344023 38.7113142, -9.1344211 38.7113435, -9.1346276 38.7114231, -9.1346303 38.7114482, -9.1345954 38.7114712, -9.1345606 38.7114587, -9.1342119 38.7113121, -9.1341743 38.7113101, -9.1341297 38.7113199)",,,
238712797,True,,Rua de São Mamede,residential,False,50.159,"LINESTRING (-9.1344476 38.711179, -9.1341587 38.7110626, -9.1339339 38.7109721)",,,
23735178,True,,Calçada do Conde de Penafiel,residential,False,44.042,"LINESTRING (-9.1341297 38.7113199, -9.1339662 38.7111638, -9.13393 38.7110157, -9.1339339 38.7109721)",,,
"[96628602, 974865790]",False,,Arco das Portas do Mar,residential,False,27.168999999999997,"LINESTRING (-9.1331476 38.7090798, -9.1331247 38.7091679, -9.1330911 38.7093201)",,building_passage,
49695163,False,2,Rua Augusto Rosa,tertiary,False,43.548,"LINESTRING (-9.1318452 38.7102864, -9.132289 38.7101394, -9.1323071 38.7101332)",,,
49695163,False,2,Rua Augusto Rosa,tertiary,True,49.699,"LINESTRING (-9.1318452 38.7102864, -9.1316579 38.7103507, -9.1314448 38.7104229, -9.1313235 38.7104706)",,,
23735227,True,,Rua das Damas,residential,False,81.78399999999999,"LINESTRING (-9.1315683 38.711806, -9.1316532 38.7116721, -9.1317269 38.7116083, -9.1321082 38.7112062)",,,
"[246017662, 98618239]",False,,Rua das Damas,residential,False,14.302000000000001,"LINESTRING (-9.1315683 38.711806, -9.1315179 38.7118899, -9.1315025 38.7119238)",,building_passage,
23658409,True,,Rua da Padaria,residential,False,27.119,"LINESTRING (-9.1344879 38.7100973, -9.1344952 38.7100868, -9.1344975 38.7100835, -9.1345053 38.7098554)",,,
41552558,False,2,Largo de Santo António da Sé,tertiary,True,48.541,"LINESTRING (-9.1344879 38.7100973, -9.1342415 38.7100022, -9.1340676 38.709935, -9.1339865 38.7099037)",,,
353326749,False,,Rua de Santo António da Sé,tertiary,False,40.459,"LINESTRING (-9.1344879 38.7100973, -9.1348814 38.710254, -9.1349059 38.7102534)",,,
"[243303984, 102019556]",False,,Largo Adelino Amaro da Costa,residential,True,11.908999999999999,"LINESTRING (-9.1358493 38.7118024, -9.135788 38.7118163, -9.1357366 38.7118572)",,,
23658541,True,,Largo da Academia Nacional de Belas Artes,residential,False,92.06400000000001,"LINESTRING (-9.1399698 38.7091655, -9.1401155 38.7091589, -9.140151 38.7091531, -9.1401893 38.7091353, -9.1402154 38.7091102, -9.1402208 38.7090877, -9.1402221 38.7090584, -9.1401973 38.7088758, -9.1401779 38.7087403, -9.1401631 38.7086349, -9.1401591 38.7086074, -9.1401514 38.7085757, -9.1401347 38.7085447, -9.140114 38.7085277, -9.1400847 38.7085226)",,,
97030527,True,,Rua Ivens,residential,False,62.72,"LINESTRING (-9.1399698 38.7091655, -9.1400059 38.7093026, -9.1401404 38.7097135)",,,
146283159,False,,Travessa do Ferragial,residential,True,58.172,"LINESTRING (-9.1407993 38.7076488, -9.1409814 38.7076052, -9.1410411 38.7079562, -9.1410441 38.7079765)",,,
20614543,False,2,Rua Vítor Cordon,tertiary,True,18.567,"LINESTRING (-9.1410441 38.7079765, -9.1412577 38.7079864)",,,
20614543,False,2,Rua Vítor Cordon,tertiary,False,84.38600000000001,"LINESTRING (-9.1410441 38.7079765, -9.1405599 38.7080032, -9.1404572 38.7080052, -9.14037 38.7080041, -9.140315 38.708002, -9.1402118 38.7079957, -9.1401578 38.7079922, -9.1401266 38.7079926, -9.1400958 38.7079947, -9.1400737 38.7079969)",,,
146283159,False,,Travessa do Ferragial,residential,False,58.172,"LINESTRING (-9.1410441 38.7079765, -9.1410411 38.7079562, -9.1409814 38.7076052, -9.1407993 38.7076488)",,,
146838931,False,,Largo da Boa-Hora,residential,True,11.257,"LINESTRING (-9.1392869 38.7098656, -9.1391597 38.7098855)",,,
146838931,False,,Largo da Boa-Hora,residential,False,59.662,"LINESTRING (-9.1392869 38.7098656, -9.1394537 38.7098382, -9.1394661 38.7098153, -9.1394588 38.7097968, -9.1394252 38.7097116, -9.1393944 38.7097025, -9.1392609 38.7097384, -9.1392468 38.7097612, -9.13927 38.7098214, -9.1392869 38.7098656)",,,
146838931,False,,Largo da Boa-Hora,residential,True,59.662000000000006,"LINESTRING (-9.1392869 38.7098656, -9.13927 38.7098214, -9.1392468 38.7097612, -9.1392609 38.7097384, -9.1393944 38.7097025, -9.1394252 38.7097116, -9.1394588 38.7097968, -9.1394661 38.7098153, -9.1394537 38.7098382, -9.1392869 38.7098656)",,,
"[246017662, 98618239]",False,,Rua das Damas,residential,True,14.302000000000001,"LINESTRING (-9.1315025 38.7119238, -9.1315179 38.7118899, -9.1315683 38.711806)",,building_passage,
394617819,False,,Largo do Contador-Mor,residential,False,48.281,"LINESTRING (-9.1315025 38.7119238, -9.1309933 38.7118031, -9.1309705 38.7117966)",,,delivery
"[49695184, 1086886039]",True,,Rua Bartolomeu de Gusmão,residential,False,98.053,"LINESTRING (-9.1325936 38.7122019, -9.1325904 38.7121948, -9.1325905 38.71218, -9.1326 38.7121673, -9.1326163 38.71216, -9.1326804 38.7121388, -9.1328365 38.7121097, -9.13286 38.7120876, -9.1328348 38.7118579, -9.132833 38.7118307, -9.1328971 38.7114701)",,,
172016439,True,1,Largo do Contador-Mor,residential,False,47.548,"LINESTRING (-9.1309397 38.7118856, -9.1309824 38.7118955, -9.1310696 38.7119156, -9.1311273 38.7119289, -9.1313766 38.7119865, -9.1314652 38.7120069)",,,
172016439,True,1,Largo do Contador-Mor,residential,False,10.251000000000001,"LINESTRING (-9.1309705 38.7117966, -9.1309466 38.7118655, -9.1309397 38.7118856)",,,
394617819,False,,Largo do Contador-Mor,residential,True,48.281,"LINESTRING (-9.1309705 38.7117966, -9.1309933 38.7118031, -9.1315025 38.7119238)",,,delivery
95015007,True,,Costa do Castelo,residential,False,25.917,"LINESTRING (-9.1345442 38.7121643, -9.1345094 38.7121014, -9.1344491 38.7119437)",,,
"[1101865552, 41552561, 628686533]",False,"['4', '2']",Largo José Saramago,secondary,False,125.636,"LINESTRING (-9.1331236 38.7076212, -9.1331909 38.7077834, -9.1332896 38.7080703, -9.1333736 38.7083147, -9.1334079 38.7084142, -9.1334162 38.7084384, -9.133434 38.7084901, -9.1334895 38.7086515, -9.1335024 38.7086897, -9.133515 38.7087083)",,,
667522137,False,,Largo do Marquês do Lavradio,residential,False,12.89,"LINESTRING (-9.1313665 38.709174, -9.1314076 38.7092854)",,,
"[31000165, 708582966]",True,,"['Largo do Corpo Santo', 'Calçada do Ferragial']","['residential', 'tertiary']",False,108.374,"LINESTRING (-9.141247 38.7078286, -9.1412329 38.7075716, -9.141239 38.7075528, -9.1412477 38.7075439, -9.1412624 38.7075361, -9.1412778 38.707533, -9.1412933 38.7075319, -9.1413127 38.7075335, -9.1415635 38.7075691, -9.1415836 38.7075701, -9.1415997 38.7075691, -9.1416171 38.7075659, -9.1417705 38.707528, -9.1418923 38.7074812, -9.1419267 38.7074728, -9.1420886 38.7074334)",,,
628933834,False,2,Rua da Alfândega,secondary,True,46.069,"LINESTRING (-9.1346332 38.7087214, -9.135164 38.7087119)",50,,
394617822,True,1,Rua da Madalena,secondary,False,60.171,"LINESTRING (-9.1346332 38.7087214, -9.1346382 38.7087431, -9.1346513 38.7087909, -9.134804 38.7091741, -9.1348302 38.7092399)",,,
"[983758083, 686204907]",False,2,Rua da Alfândega,secondary,"[False, True]",98.08600000000001,"LINESTRING (-9.1346332 38.7087214, -9.1336449 38.708739, -9.1335998 38.7087391, -9.1335658 38.7087357, -9.1335466 38.7087285, -9.1335385 38.7087255, -9.133515 38.7087083)",50,,
19657233,True,,Rua Garrett,residential,False,102.78800000000001,"LINESTRING (-9.140477 38.7108358, -9.1408268 38.7107832, -9.1410454 38.7107508, -9.1412472 38.7107186, -9.1416404 38.7106616)",,,
20939333,True,,Rua Ivens,residential,False,128.17,"LINESTRING (-9.140477 38.7108358, -9.1404643 38.7107923, -9.1402693 38.7101486, -9.1401632 38.7097983, -9.1401404 38.7097135)",,,
19657233,True,,Rua Garrett,residential,False,41.998999999999995,"LINESTRING (-9.1400031 38.7109127, -9.1400404 38.7109066, -9.1403538 38.7108562, -9.140477 38.7108358)",,,
19744975,True,,Calçada do Sacramento,residential,False,63.218,"LINESTRING (-9.1400031 38.7109127, -9.1400362 38.7109669, -9.1403269 38.711422)",,,
628933834,False,2,Rua da Alfândega,secondary,False,46.069,"LINESTRING (-9.135164 38.7087119, -9.1346332 38.7087214)",50,,
"[99714005, 695507710]",False,2,Rua da Alfândega,secondary,True,74.73200000000001,"LINESTRING (-9.135164 38.7087119, -9.1352276 38.7087103, -9.1352542 38.7087084, -9.1352797 38.7087049, -9.1353087 38.7086978, -9.1356283 38.7086176, -9.1357059 38.7085961, -9.1357478 38.7085839, -9.1357928 38.7085647, -9.1358513 38.7085373, -9.1358971 38.7085175, -9.1359268 38.7085085, -9.1359471 38.7085024, -9.1359722 38.7084961)",50,,
673223380,False,,Largo do Corpo Santo,living_street,True,40.539,"LINESTRING (-9.1420886 38.7074334, -9.1420685 38.707387, -9.1420234 38.7072828, -9.1419713 38.7071624, -9.1419391 38.707088)",,,
"[512397889, 537316848, 23819636, 481786203, 932493439]",False,2,Rua do Arsenal,"['residential', 'secondary']",True,346.663,"LINESTRING (-9.1419391 38.707088, -9.1417846 38.7071214, -9.1417675 38.7071251, -9.1415921 38.7071653, -9.141514 38.7071832, -9.1414923 38.7071888, -9.1414084 38.7072089, -9.1410441 38.7072949, -9.1402517 38.7074828, -9.1401494 38.7075092, -9.1400632 38.7075393, -9.1399559 38.7075817, -9.1398791 38.7076092, -9.1398018 38.7076316, -9.1397334 38.707649, -9.1395752 38.7076839, -9.1394105 38.707721, -9.1393296 38.70774, -9.1389651 38.7078285, -9.1389154 38.7078375, -9.1388681 38.7078429, -9.1388174 38.7078498, -9.1387639 38.7078573, -9.138706 38.7078675, -9.1386471 38.7078802, -9.1385335 38.7079082, -9.138127 38.7080072)",,,
673223380,False,,Largo do Corpo Santo,living_street,False,40.539,"LINESTRING (-9.1419391 38.707088, -9.1419713 38.7071624, -9.1420234 38.7072828, -9.1420685 38.707387, -9.1420886 38.7074334)",,,
"[47183897, 695507711]",True,1,Praça do Comércio,secondary_link,False,150.471,"LINESTRING (-9.1375665 38.7081082, -9.1375101 38.7080913, -9.1374512 38.7080799, -9.1373902 38.7080758, -9.1373456 38.7080773, -9.1372948 38.7080824, -9.1372304 38.7080922, -9.1371859 38.7081009, -9.1367252 38.708211, -9.1363514 38.7083018, -9.1362632 38.7083246, -9.1361595 38.7083531, -9.136154 38.7083551, -9.1361061 38.7083735, -9.1360597 38.7084024, -9.1360332 38.7084242, -9.1360143 38.7084411, -9.1359898 38.7084702, -9.1359722 38.7084961)",,,
182583063,False,2,Praça do Comércio,secondary,True,144.908,"LINESTRING (-9.1375665 38.7081082, -9.1374361 38.7081388, -9.1373293 38.7081669, -9.1367612 38.7083056, -9.1363919 38.7083949, -9.13629 38.7084195, -9.135982 38.7084937, -9.1359722 38.7084961)",,,
"[689203546, 23819636]",False,2,Rua do Arsenal,secondary,False,50.12499999999999,"LINESTRING (-9.1375665 38.7081082, -9.1375987 38.7081016, -9.137644 38.7080962, -9.1376881 38.7080937, -9.1377429 38.7080914, -9.1377892 38.7080862, -9.1378445 38.7080744, -9.1380711 38.7080197, -9.138127 38.7080072)",,,
"[97780016, 41683196, 238163767]",False,2,Rua da Alfândega,tertiary,False,227.31999999999996,"LINESTRING (-9.133515 38.7087083, -9.1334745 38.7087303, -9.1334491 38.708739, -9.1334142 38.7087437, -9.1333491 38.7087454, -9.1332228 38.7087481, -9.1325793 38.7087621, -9.1325315 38.7087632, -9.1324937 38.7087642, -9.1318671 38.7087799, -9.1317065 38.7087822, -9.1316416 38.7087861, -9.1315998 38.7087915, -9.1315435 38.708804, -9.1314911 38.7088194, -9.1314317 38.7088422, -9.1311869 38.7089495, -9.1310322 38.7090166, -9.130985 38.7090353)",,,
"[983758083, 686204907]",False,2,Rua da Alfândega,secondary,"[False, True]",98.086,"LINESTRING (-9.133515 38.7087083, -9.1335385 38.7087255, -9.1335466 38.7087285, -9.1335658 38.7087357, -9.1335998 38.7087391, -9.1336449 38.708739, -9.1346332 38.7087214)",50,,
"[1101865552, 41552561, 628686533]",False,"['4', '2']",Largo José Saramago,secondary,True,125.636,"LINESTRING (-9.133515 38.7087083, -9.1335024 38.7086897, -9.1334895 38.7086515, -9.133434 38.7084901, -9.1334162 38.7084384, -9.1334079 38.7084142, -9.1333736 38.7083147, -9.1332896 38.7080703, -9.1331909 38.7077834, -9.1331236 38.7076212)",,,
