osmid,oneway,lanes,highway,reversed,length,geometry,name,maxspeed,bridge,junction,ref
90571486,True,1,trunk_link,False,71.978,"LINESTRING (-79.063397 43.0882256, -79.0635015 43.088246, -79.0636004 43.0882759, -79.0636872 43.0883161, -79.063746 43.0883601, -79.0637779 43.0884092, -79.0637922 43.0884556, -79.0637948 43.0885065, -79.0637838 43.0885518, -79.0637676 43.0885858, -79.063738 43.0886207, -79.0637054 43.0886485, -79.0636641 43.0886764)",,,,,
5717925,False,,unclassified,True,211.966,"LINESTRING (-79.0590751 43.0861729, -79.0616814 43.0860696)",Old Falls Street,20 mph,,,
178872179,False,2,tertiary,False,104.402,"LINESTRING (-79.0590751 43.0861729, -79.0590155 43.085235)",3rd Street,,,,
178872179,False,2,tertiary,True,112.372,"LINESTRING (-79.0590751 43.0861729, -79.0591297 43.0871827)",3rd Street,,,,
51217924,True,1,tertiary,False,29.484,"LINESTRING (-79.0617714 43.0845299, -79.0617885 43.0844627, -79.0617877 43.0844076, -79.0618148 43.0843358, -79.061833 43.0842699)",1st Street,30 mph,,,
776620427,True,1,secondary,False,16.151999999999997,"LINESTRING (-79.0617714 43.0845299, -79.0617486 43.0845129, -79.0617221 43.0844988, -79.0616931 43.0844879, -79.0616621 43.0844804, -79.0616298 43.0844764, -79.0615945 43.0844738)",Centennial Circle,,,roundabout,
51217925,True,1,secondary,False,56.303000000000004,"LINESTRING (-79.0614855 43.0845056, -79.0614444 43.0845095, -79.0613995 43.0845109, -79.0613041 43.0845063, -79.0611983 43.0844744, -79.0609815 43.0843956, -79.0608278 43.084383)",Rainbow Boulevard,30 mph,,,
311292796,True,1,secondary,False,16.378,"LINESTRING (-79.0614855 43.0845056, -79.06146 43.0845216, -79.0614383 43.0845403, -79.0614209 43.0845614, -79.0614083 43.0845841, -79.0614007 43.084608, -79.0613984 43.0846325)",Centennial Circle,,,roundabout,
672181335,True,1,secondary,False,9.602,"LINESTRING (-79.0615945 43.0844738, -79.0615335 43.0844864, -79.0615041 43.0844967, -79.0614855 43.0845056)",Centennial Circle,,,roundabout,
"[358830433, 587046199]",False,,residential,True,82.041,"LINESTRING (-79.0586304 43.0817712, -79.058296 43.0817749, -79.0583331 43.0822677)",Hillcrest Street,,,,
586720939,True,1,tertiary,False,37.494,"LINESTRING (-79.0634127 43.084145, -79.0634637 43.0840908, -79.0635603 43.0840192, -79.0635814 43.0840051, -79.0636069 43.0839919, -79.0636362 43.0839799, -79.0636778 43.0839667, -79.0636978 43.0839621, -79.0637251 43.083958, -79.063747 43.0839567, -79.0637714 43.083957)",Old Main Street,,,,
672181337,False,,residential,True,107.659,"LINESTRING (-79.0634127 43.084145, -79.0633304 43.0841127, -79.0629046 43.0839456, -79.0623443 43.0837258, -79.0622449 43.0836868)",Buffalo Avenue,,,,
"[825838506, 846918715]",False,2,tertiary,"[False, True]",204.29699999999997,"LINESTRING (-79.0634127 43.084145, -79.0634137 43.0842391, -79.0634244 43.0844383, -79.0634378 43.0846603, -79.0634548 43.0849182, -79.0634874 43.0854144, -79.0634874 43.0854696, -79.0634819 43.0855248, -79.0634744 43.0855437, -79.063459 43.0855591, -79.0634299 43.0855768, -79.0633851 43.0855971, -79.0632693 43.0856493, -79.0632159 43.0856682, -79.0631673 43.085685, -79.06313 43.0856968, -79.0630825 43.0857126, -79.0630516 43.0857232, -79.0629539 43.0857507)",Old Main Street,,,,
586720940,True,1,tertiary,False,46.43,"LINESTRING (-79.0633744 43.0837493, -79.0634049 43.0837778, -79.063419 43.0837929, -79.0634261 43.0838039, -79.0634405 43.0838199, -79.0634539 43.0838411, -79.0634626 43.0838607, -79.0634665 43.0838838, -79.0634674 43.0839083, -79.0634623 43.0839352, -79.0634288 43.0840746, -79.0634127 43.084145)",Old Main Street,,,,
776620430,True,2,secondary,False,39.713,"LINESTRING (-79.0633744 43.0837493, -79.0634035 43.0837693, -79.0634274 43.0837834, -79.0634428 43.0837906, -79.0634733 43.0838093, -79.0637714 43.083957)",Riverway,35 mph,,,
937900549,False,,unclassified,False,17.685,"LINESTRING (-79.0646731 43.0869598, -79.0648905 43.0869504)",,,,,
162248603,False,2,unclassified,False,128.17999999999998,"LINESTRING (-79.0646731 43.0869598, -79.0642484 43.0869767, -79.0637513 43.0869964, -79.0635537 43.0870052, -79.0630971 43.0870237)",Mayor Michael O'Laughlin Drive,,,,
"[586720706, 1013170142]",True,2,secondary,False,140.354,"LINESTRING (-79.0646731 43.0869598, -79.0646777 43.0870293, -79.0647054 43.08745, -79.0647267 43.0877728, -79.0647304 43.0878284, -79.064732 43.0878556, -79.0647295 43.0878746, -79.0647236 43.0878928, -79.0647136 43.0879109, -79.0646995 43.0879275, -79.0646789 43.0879443, -79.0646518 43.0879595, -79.0646203 43.0879724, -79.0645815 43.0879837, -79.0645406 43.087993, -79.0644949 43.0880007, -79.0644543 43.0880061, -79.0643978 43.0880114, -79.064334 43.0880167)",Prospect Street,,,,
1152312496,True,1,tertiary_link,False,32.192,"LINESTRING (-79.0640498 43.0886174, -79.0640063 43.0886215, -79.0637597 43.08865, -79.0637133 43.0886582, -79.0636641 43.0886764)",,,,,
586714667,True,1,tertiary_link,False,24.135,"LINESTRING (-79.0641203 43.0884448, -79.0641406 43.0884733, -79.0641493 43.0884949, -79.0641517 43.0885125, -79.0641513 43.0885333, -79.064147 43.0885526, -79.0641397 43.088569, -79.0641288 43.0885878, -79.064112 43.0886007, -79.0640859 43.0886114, -79.0640498 43.0886174)",,,,,
776620430,True,2,secondary,False,250.58100000000002,"LINESTRING (-79.0637714 43.083957, -79.0638201 43.0839828, -79.0638682 43.0840104, -79.0639072 43.0840354, -79.0639471 43.0840627, -79.0639864 43.0840957, -79.0640302 43.0841333, -79.0640661 43.0841719, -79.0640968 43.0842064, -79.0641277 43.0842479, -79.0641509 43.0842841, -79.0641726 43.0843224, -79.0641913 43.084363, -79.064226 43.0844516, -79.0642434 43.0844949, -79.0642622 43.0845368, -79.0642851 43.0845817, -79.0643077 43.0846207, -79.06433 43.084653, -79.0643591 43.0846907, -79.0643915 43.0847295, -79.064528 43.0848758, -79.0645599 43.0849119, -79.0645916 43.0849488, -79.0646205 43.0849864, -79.0646511 43.0850285, -79.0646756 43.0850668, -79.0646978 43.0851034, -79.0647204 43.0851446, -79.06474 43.0851863, -79.0647572 43.0852264, -79.0647727 43.0852686, -79.0647859 43.0853136, -79.0647972 43.0853563, -79.0648062 43.0854013, -79.0648124 43.0854415, -79.0648172 43.0854861, -79.0648199 43.0855276, -79.0648217 43.0855722, -79.0648218 43.085616, -79.0648216 43.0856593, -79.0648199 43.085704, -79.0648182 43.085745, -79.0648148 43.0857791, -79.0648093 43.0858338, -79.0648058 43.0858718, -79.0648031 43.0859112, -79.0648027 43.0859465, -79.0648056 43.0859927)",Riverway,35 mph,,,
937900549,False,,unclassified,True,17.685,"LINESTRING (-79.0648905 43.0869504, -79.0646731 43.0869598)",,,,,
