osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,access,bridge,tunnel
"[1135342276, 194923798]",False,3,Worth Street,residential,25 mph,"[False, True]",91.486,"LINESTRING (-74.0030368 40.7155879, -74.0029457 40.715555, -74.0029028 40.7155372, -74.0025842 40.7153816, -74.0022433 40.7152194, -74.0021902 40.7151941, -74.0021128 40.7151572)",,,,
"[1135342277, 256902831]",False,"['4', '2']",Worth Street,residential,25 mph,True,148.128,"LINESTRING (-74.0030368 40.7155879, -74.0030885 40.7156087, -74.0031372 40.7156283, -74.0034768 40.7157865, -74.0035611 40.7158337, -74.0036619 40.7158934, -74.0037307 40.7159317, -74.0038169 40.7159741, -74.0039501 40.7160364, -74.0044347 40.7162598, -74.0045248 40.7162939)",,,,
46139039,True,2,Lafayette Street,secondary,25 mph,False,78.12200000000001,"LINESTRING (-74.0025781 40.7161929, -74.0026377 40.7161244, -74.0028555 40.7158718, -74.0029812 40.7157232, -74.0029975 40.7156961, -74.0030104 40.7156702, -74.0030252 40.7156313, -74.0030368 40.7155879)",,,,
46332301,True,1,Leonard Street,residential,25 mph,False,143.469,"LINESTRING (-74.0025781 40.7161929, -74.0026845 40.7162401, -74.003302 40.7165204, -74.003944 40.7168275, -74.004026 40.716871)",,,,
46139039,True,2,Lafayette Street,secondary,25 mph,False,72.173,"LINESTRING (-74.0021044 40.7167336, -74.0021259 40.7167082, -74.0024896 40.7162921, -74.002527 40.7162503, -74.0025781 40.7161929)",,,,
46160244,False,2,Gold Street,residential,25 mph,False,66.35,"LINESTRING (-74.0036162 40.7109496, -74.0036431 40.7108866, -74.0036901 40.7107947, -74.0037642 40.7106632, -74.0037916 40.7106217, -74.0038478 40.7105457, -74.0038994 40.7104855, -74.003965 40.7104183)",,,,
524363437,True,,Frankfort Street,secondary,25 mph,False,24.253999999999998,"LINESTRING (-74.0036162 40.7109496, -74.0035563 40.7109075, -74.0034015 40.7108044)",,,,
524363437,True,,Frankfort Street,secondary,25 mph,False,48.484,"LINESTRING (-74.0034015 40.7108044, -74.0029673 40.7105184)",,,,
5673038,True,1,Beekman Street,unclassified,25 mph,False,116.21000000000001,"LINESTRING (-74.0056176 40.7104144, -74.0056488 40.7104448, -74.0059867 40.7107599, -74.0060819 40.7108512, -74.0064466 40.7112006, -74.006478 40.711231)",,,,
483707770,True,4,Church Street,secondary,25 mph,False,73.69999999999999,"LINESTRING (-74.008378 40.7143576, -74.0083268 40.7144231, -74.0079756 40.714872, -74.007932 40.7149277)",,,,
588168462,True,1,Warren Street,residential,25 mph,False,159.755,"LINESTRING (-74.008378 40.7143576, -74.0082759 40.7143118, -74.0068719 40.7136712, -74.006753 40.713618)",,,,
46171887,True,2,West Broadway,secondary,25 mph,False,73.59700000000001,"LINESTRING (-74.0097093 40.7149648, -74.0097537 40.7149112, -74.0097936 40.7148609, -74.0101042 40.714459, -74.0101245 40.714437, -74.010163 40.7143998)",,,,
413050335,True,1,Warren Street,residential,25 mph,False,130.952,"LINESTRING (-74.0097093 40.7149648, -74.0095684 40.7149004, -74.0085142 40.7144201, -74.0084777 40.7144034, -74.008378 40.7143576)",,,,
524817694,False,2,Worth Street,residential,25 mph,False,168.646,"LINESTRING (-74.0062368 40.7170784, -74.0061324 40.7170302, -74.0053223 40.7166557, -74.0050927 40.7165477, -74.0049722 40.7164919, -74.0046314 40.7163338, -74.0045248 40.7162939)",,,,
"[5672337, 1080873869]",True,2,,motorway_link,,False,285.916,"LINESTRING (-74.001064 40.7091509, -74.0017175 40.7096372, -74.0018721 40.7097561, -74.0020125 40.7098632, -74.0021948 40.7100054, -74.0030246 40.7106668, -74.0030453 40.7106833, -74.0030962 40.7107216, -74.0031513 40.7107572, -74.00321 40.7107898, -74.0032745 40.7108203, -74.0033394 40.7108457, -74.0034058 40.7108675, -74.0034649 40.7108842, -74.0035219 40.710898)",,,yes,
5672377,True,3,Church Street,secondary,25 mph,False,63.839999999999996,"LINESTRING (-74.0107773 40.7110135, -74.0107459 40.7110608, -74.0104815 40.7114636, -74.0104404 40.7115277)",,,,
222299238,True,1,Barclay Street,secondary,25 mph,False,135.066,"LINESTRING (-74.009634 40.712713, -74.009712 40.7127485, -74.0097489 40.7127652, -74.0097957 40.7127865, -74.010911 40.7132947, -74.0110084 40.7133376)",,,,
"[1149017059, 222299277]",True,4,Church Street,secondary,25 mph,False,68.106,"LINESTRING (-74.009634 40.712713, -74.0096207 40.7127384, -74.0095998 40.7127819, -74.0095865 40.7128077, -74.0095696 40.7128331, -74.0093392 40.7131321, -74.0092984 40.7131863, -74.0092488 40.7132501)",,,,
891074599,True,1,Barclay Street,secondary,25 mph,False,59.989999999999995,"LINESTRING (-74.0110084 40.7133376, -74.0111099 40.7133823, -74.0115412 40.7135827, -74.011617 40.7136173)",,,,
1124499625,True,2,West Broadway,unclassified,25 mph,False,17.284,"LINESTRING (-74.0110084 40.7133376, -74.0110659 40.7132878, -74.0111434 40.7132206)",,,,
46154327,True,1,Maiden Lane,residential,25 mph,False,128.90800000000002,"LINESTRING (-74.0088957 40.7090594, -74.0089345 40.709103, -74.0089662 40.7091369, -74.0090858 40.7092589, -74.0091508 40.7093215, -74.0092232 40.7093898, -74.0093285 40.70947, -74.0094377 40.7095386, -74.009561 40.709605, -74.0099193 40.709781, -74.00994 40.7097906, -74.0100172 40.7098263)",,,,
1135576553,True,1,Nassau Street,residential,25 mph,False,66.347,"LINESTRING (-74.0088957 40.7090594, -74.0088528 40.7091024, -74.0084885 40.7094712, -74.0084633 40.709498, -74.0084241 40.7095371)",,,,
46160153,True,1,Beekman Street,residential,25 mph,False,66.495,"LINESTRING (-74.006478 40.711231, -74.0065225 40.7112736, -74.0067993 40.7115397, -74.0069012 40.7116377, -74.0069661 40.7117008)",,,,
480682397,True,,Nassau Street,residential,25 mph,False,73.558,"LINESTRING (-74.006478 40.711231, -74.0064178 40.7112739, -74.005899 40.711651, -74.0058474 40.7116883)",,,,
40879221,True,2,Beekman Street,residential,25 mph,False,107.05199999999999,"LINESTRING (-74.004822 40.7096642, -74.0049099 40.709738, -74.0055492 40.7103505, -74.0055902 40.7103888, -74.0056176 40.7104144)",,,,
480682392,False,,Gold Street,residential,25 mph,False,37.324,"LINESTRING (-74.004822 40.7096642, -74.0048611 40.7096309, -74.0050493 40.7094798, -74.0051228 40.7094179)",,,,
480682392,False,,Gold Street,residential,25 mph,True,75.149,"LINESTRING (-74.004822 40.7096642, -74.0047833 40.7097015, -74.0046859 40.7097856, -74.0044324 40.7100085, -74.0042988 40.7101294, -74.0042431 40.7101781)",,,,
5673591,True,1,Gold Street,residential,25 mph,False,64.10799999999999,"LINESTRING (-74.003965 40.7104183, -74.0038993 40.7104554, -74.0038313 40.7104966, -74.0037797 40.7105302, -74.0036819 40.7106047, -74.0035744 40.7106872, -74.0035057 40.7107346, -74.0034666 40.7107616, -74.0034015 40.7108044)",,,,
46160244,False,2,Gold Street,residential,25 mph,True,66.35,"LINESTRING (-74.003965 40.7104183, -74.0038994 40.7104855, -74.0038478 40.7105457, -74.0037916 40.7106217, -74.0037642 40.7106632, -74.0036901 40.7107947, -74.0036431 40.7108866, -74.0036162 40.7109496)",,,,
480682391,False,2,Gold Street,residential,25 mph,False,35.537,"LINESTRING (-74.003965 40.7104183, -74.0041872 40.7102264, -74.0042431 40.7101781)",,,,
46116329,True,1,Barclay Street,secondary,25 mph,False,150.149,"LINESTRING (-74.0081342 40.7119884, -74.0081483 40.7120006, -74.008182 40.7120267, -74.0082019 40.7120411, -74.0082296 40.7120565, -74.0088791 40.71236, -74.0095569 40.7126768, -74.009634 40.712713)",,,,
388318981,True,4,Broadway,secondary,25 mph,False,52.623,"LINESTRING (-74.0081342 40.7119884, -74.0081901 40.711926, -74.008263 40.7118453, -74.0084808 40.7115948)",,,,
196116979,True,3,Broadway,secondary,25 mph,False,72.417,"LINESTRING (-74.0063041 40.7141733, -74.0063641 40.7140988, -74.006426 40.7140224, -74.0065001 40.7139308, -74.0065935 40.7138153, -74.0066313 40.7137685, -74.0067023 40.7136809, -74.006753 40.713618)",,,,
837450654,False,3,Chambers Street,unclassified,25 mph,False,160.817,"LINESTRING (-74.0063041 40.7141733, -74.0064152 40.7142247, -74.006935 40.714465, -74.0078289 40.7148782, -74.007932 40.7149277)",,,,
"[1010159653, 837450655]",False,"['4', '3']",Chambers Street,unclassified,25 mph,True,147.00900000000001,"LINESTRING (-74.0063041 40.7141733, -74.0062038 40.7141268, -74.0058972 40.7139851, -74.0057551 40.7139194, -74.0048174 40.7134819)",,,,
"[25564137, 1188167855]",True,1,,motorway_link,30 mph,False,191.56000000000003,"LINESTRING (-74.0001093 40.7082374, -74.0002797 40.7084187, -74.0003448 40.7084838, -74.0004079 40.7085395, -74.000484 40.7085986, -74.0009298 40.7089512, -74.0015435 40.7094337, -74.0015822 40.709456, -74.001657 40.7094916)",,,yes,
"[46224850, 46177171]",True,1,,motorway_link,30 mph,False,130.66,"LINESTRING (-74.0001093 40.7082374, -74.0002297 40.7084409, -74.0002791 40.7084976, -74.0003251 40.7085426, -74.0003703 40.7085845, -74.0007068 40.7088501, -74.0007638 40.7088951, -74.001064 40.7091509)",,,yes,
"[25562090, 32922459]",True,1,,motorway_link,,False,132.32999999999998,"LINESTRING (-74.0009031 40.7095901, -74.0006353 40.7093672, -74.0004638 40.7092217, -74.0004228 40.7091837, -74.0003854 40.7091429, -74.0003527 40.7090985, -74.0003268 40.7090554, -74.0003047 40.7090103, -74.000288 40.7089628, -74.0001685 40.708574)",,,yes,
"[32922464, 5669420]",True,,,motorway_link,,False,223.98000000000002,"LINESTRING (-74.0015481 40.7096039, -74.0016837 40.7096952, -74.0021411 40.7100555, -74.0024682 40.7103154, -74.0027826 40.7105657, -74.0029184 40.710674, -74.0029649 40.7107085, -74.0030143 40.7107412, -74.0030621 40.7107709, -74.0031079 40.7107977, -74.0031577 40.7108235, -74.0032076 40.7108415, -74.0032573 40.7108552, -74.0033208 40.7108673, -74.0035219 40.710898)",,,yes,
25562090,True,1,,motorway_link,,False,57.547999999999995,"LINESTRING (-74.0015481 40.7096039, -74.001374 40.7096489, -74.0013172 40.7096604, -74.0012775 40.7096654, -74.0012274 40.7096683, -74.0011694 40.7096683, -74.0011236 40.7096644, -74.0010835 40.7096594, -74.001033 40.7096495, -74.0009855 40.7096344, -74.000944 40.7096143, -74.0009031 40.7095901)",,,,
524361790,False,4,Pearl Street,primary,25 mph,True,15.532,"LINESTRING (-74.0015481 40.7096039, -74.0015788 40.7095666, -74.001619 40.7095243, -74.001657 40.7094916)",,,,
"[414744944, 630828599]",False,4,Pearl Street,primary,25 mph,True,57.783,"LINESTRING (-74.0015481 40.7096039, -74.001449 40.7097331, -74.001287 40.7099517, -74.0012473 40.7100053, -74.0012106 40.7100562)",,,,
"[32922456, 1238347037, 25564255]",True,1,,motorway_link,30 mph,False,224.542,"LINESTRING (-74.0027433 40.7116882, -74.0026517 40.7115838, -74.0026115 40.7115302, -74.0025731 40.7114766, -74.0025414 40.7114277, -74.0023089 40.711063, -74.0022629 40.710996, -74.0022182 40.7109371, -74.0021698 40.7108799, -74.0021142 40.7108178, -74.002062 40.7107648, -74.0020025 40.7107095, -74.0019052 40.7106242, -74.0015756 40.710338, -74.001374 40.710174, -74.0013342 40.7101466, -74.0012106 40.7100562)",,,yes,
"[1049640883, 533472710]",True,1,,motorway_link,,False,422.21399999999994,"LINESTRING (-74.0027433 40.7116882, -74.0025942 40.7113297, -74.0025698 40.7112751, -74.0025404 40.7112191, -74.0025048 40.7111594, -74.002472 40.711105, -74.0024361 40.7110497, -74.0023921 40.7109867, -74.002344 40.7109253, -74.0022933 40.7108621, -74.0022139 40.7107749, -74.0021268 40.7106861, -74.0019217 40.7105127, -74.0017086 40.7103425, -74.0003853 40.7093117, -74.0003448 40.7092767, -74.0003142 40.7092444, -74.0002811 40.7092067, -74.000253 40.709167, -74.0002275 40.7091185, -74.0002071 40.7090707, -74.0001962 40.7090287, -74.0001902 40.7089807, -74.0001685 40.708574)",,,yes,
"[46177164, 1080873869]",True,2,,motorway_link,,False,186.37200000000004,"LINESTRING (-74.0035219 40.710898, -74.0036022 40.7109133, -74.0040899 40.7109851, -74.0041373 40.7109926, -74.0041706 40.7110012, -74.0042017 40.7110119, -74.0042275 40.7110229, -74.0042522 40.7110358, -74.0042753 40.7110507, -74.0042982 40.7110673, -74.0043201 40.711087, -74.0043393 40.7111088, -74.0043555 40.7111326, -74.0043678 40.7111572, -74.0043762 40.711185, -74.0043808 40.7112042, -74.0043813 40.7112317, -74.0043796 40.7112609, -74.0043738 40.7112876, -74.0043655 40.7113123, -74.0043518 40.7113334, -74.0043321 40.7113605, -74.0043121 40.71138, -74.0042833 40.7114055, -74.0042595 40.7114225, -74.0042299 40.7114397, -74.0041912 40.7114563, -74.004157 40.711466, -74.0041216 40.7114733, -74.0040781 40.7114782, -74.0040392 40.7114798, -74.0039997 40.7114753, -74.0039633 40.7114695, -74.0039242 40.7114602, -74.003883 40.7114477, -74.0036642 40.7113619, -74.0036053 40.7113363, -74.0035501 40.7113098, -74.0034826 40.7112711)",,,yes,
507432922,True,1,Centre Street,secondary,25 mph,False,85.073,"LINESTRING (-74.004813 40.712497, -74.0048471 40.7124757, -74.0048984 40.7124434, -74.0049722 40.7124016, -74.0050362 40.7123672, -74.005115 40.712331, -74.0051959 40.7122976, -74.0052842 40.712266, -74.0056926 40.7121302)",,,,
"[122660460, 122660459, 5669636, 1238347039]",True,"['1', '2']",Brooklyn Bridge,trunk,30 mph,False,163.234,"LINESTRING (-74.004813 40.712497, -74.0048394 40.7124695, -74.0048533 40.71245, -74.0048584 40.7124369, -74.0048604 40.7124243, -74.0048597 40.7124174, -74.0048578 40.7123974, -74.0048468 40.7123722, -74.0048252 40.7123472, -74.0044702 40.7120623, -74.0042694 40.7119069, -74.0036437 40.7114021)",,,yes,
"[432550257, 808611020]",True,3,Brooklyn Bridge,trunk,30 mph,False,336.927,"LINESTRING (-74.0034826 40.7112711, -74.0010181 40.7093054, -74.0007289 40.7090747)",,,yes,
"[122660461, 5669206]",True,1,,trunk_link,30 mph,False,187.26500000000001,"LINESTRING (-74.0038416 40.7117782, -74.0040027 40.711937, -74.0040619 40.7119919, -74.0041115 40.7120386, -74.0041412 40.71209, -74.004154 40.7121331, -74.0041578 40.7121733, -74.0041625 40.7122138, -74.0041507 40.7122572, -74.0041336 40.7122947, -74.0041092 40.7123289, -74.0040813 40.7123593, -74.0040485 40.7123856, -74.004009 40.7124104, -74.0039754 40.7124274, -74.0039358 40.7124397, -74.0038925 40.712448, -74.0038468 40.7124513, -74.0038101 40.7124501, -74.0037686 40.7124463, -74.0037273 40.7124388, -74.0036891 40.7124286, -74.0036512 40.7124133, -74.0036146 40.712391, -74.0035879 40.7123696, -74.0035637 40.7123432, -74.0035449 40.7123144, -74.0035329 40.7122861, -74.0035256 40.712256, -74.0035222 40.7122231, -74.0035267 40.7121891, -74.0035361 40.7121617, -74.0035538 40.7121344, -74.0035808 40.7121009, -74.0036224 40.7120604, -74.003668 40.7120248, -74.003753 40.7119764, -74.0038149 40.7119414, -74.0038768 40.7119124)",,,yes,
"[32922453, 533472709, 1111954748, 356140743]",True,"['1', '3']",Brooklyn Bridge,"['trunk', 'secondary_link']","['25 mph', '30 mph']",False,179.54,"LINESTRING (-74.0038416 40.7117782, -74.0040452 40.7119254, -74.0043087 40.7121397, -74.0043536 40.7121788, -74.0043944 40.712218, -74.0044293 40.7122539, -74.0044576 40.712306, -74.0044764 40.7123604, -74.0044845 40.7124126, -74.0044837 40.7124606, -74.0044805 40.7124942, -74.0044698 40.7125422, -74.0044523 40.7125934, -74.004446 40.7126068, -74.0044326 40.7126357, -74.0044121 40.712668, -74.0043635 40.7127366, -74.0043151 40.7127964, -74.0042624 40.7128545, -74.004091 40.7130221, -74.0040125 40.7131054)",,,yes,
1238347014,False,1,Avenue of the Finest,residential,25 mph,False,38.866,"LINESTRING (-74.0014499 40.7104266, -74.0013154 40.7103092, -74.0012806 40.7102815, -74.0012524 40.7102618, -74.0011862 40.7102266, -74.0011123 40.7101928)",,,,
46116183,True,4,Robert F. Wagner Sr. Place,secondary,25 mph,False,57.708,"LINESTRING (-74.000623 40.7098325, -74.0007355 40.7099265, -74.0008343 40.7100087, -74.0009391 40.7100909, -74.000995 40.7101303, -74.0011123 40.7101928)",,,,
455501322,True,2,Park Row,secondary,25 mph,False,86.689,"LINESTRING (-74.0079458 40.7114635, -74.0070999 40.7116677, -74.0069661 40.7117008)",,,,
46154330,False,2,Fulton Street,residential,25 mph,False,97.744,"LINESTRING (-74.0047821 40.7084065, -74.0050039 40.7086755, -74.0050876 40.7087749, -74.0051472 40.7088457, -74.0051918 40.7088939, -74.0052457 40.708943, -74.0053124 40.7089892, -74.0053916 40.7090401, -74.0054837 40.7090968)",,,,
"[25564592, 526503345, 414749641]",True,1,Park Row,unclassified,"['25 mph', '10 mph']",False,317.66,"LINESTRING (-74.0041198 40.7117173, -74.0040239 40.711749, -74.0039733 40.7117707, -74.0037916 40.71185, -74.0036995 40.7118902, -74.0036076 40.7119345, -74.0035314 40.7119801, -74.0034612 40.712022, -74.0032294 40.7121786, -74.0030026 40.7123207, -74.002979 40.7123349, -74.0027065 40.7124999, -74.0026497 40.7125342, -74.0025836 40.7125699, -74.00252 40.7126028, -74.0024501 40.7126327, -74.0024206 40.7126451, -74.0023712 40.7126625, -74.0023026 40.7126847, -74.0022378 40.7127041, -74.0021641 40.7127232, -74.0020864 40.7127422, -74.001991 40.712764, -74.0009419 40.7129959, -74.0008309 40.7130206)",,no,,yes
"[122660458, 25564540, 959785458]",True,"['1', '2']",,trunk_link,30 mph,False,227.07100000000003,"LINESTRING (-74.0060472 40.7119157, -74.0059782 40.7119427, -74.0059597 40.7119508, -74.005896 40.7119728, -74.0058368 40.7119913, -74.0056278 40.7120478, -74.0055614 40.7120628, -74.0054952 40.7120745, -74.0054319 40.7120812, -74.0053622 40.7120864, -74.0052982 40.7120861, -74.0052306 40.7120806, -74.0051629 40.7120713, -74.0050973 40.7120562, -74.0050279 40.7120347, -74.0049609 40.7120057, -74.0049002 40.7119739, -74.0047315 40.7118776, -74.0046636 40.7118441, -74.0045904 40.7118111, -74.0045133 40.7117811, -74.0044548 40.7117587, -74.00426 40.7116953, -74.0040736 40.711631, -74.0039668 40.7115862, -74.0038667 40.7115315, -74.0038082 40.7114973, -74.0037373 40.7114557, -74.0036437 40.7114021)",,,yes,
494221658,True,1,Spruce Street,residential,25 mph,False,30.576,"LINESTRING (-74.0060472 40.7119157, -74.0060289 40.7118798, -74.0060023 40.7118403, -74.0059688 40.711804, -74.0058671 40.7117083, -74.0058474 40.7116883)",,,,
"[520532096, 5671593, 526503346]",True,1,"['Frankfort Street', 'Park Row']",secondary,25 mph,False,249.38899999999995,"LINESTRING (-74.0060472 40.7119157, -74.0059702 40.7119268, -74.0057802 40.7119516, -74.0057243 40.7119594, -74.0056944 40.7119636, -74.005613 40.711977, -74.005554 40.7119864, -74.0054892 40.711998, -74.0053946 40.712013, -74.0053491 40.7120155, -74.0053128 40.712013, -74.0052699 40.7120075, -74.0052297 40.711996, -74.0051919 40.7119812, -74.0051474 40.7119565, -74.005097 40.7119272, -74.0050865 40.7119211, -74.0049982 40.711866, -74.0048475 40.7117696, -74.0045229 40.7115522, -74.0044863 40.7115277, -74.0044545 40.7115065, -74.0044141 40.7114795, -74.0036905 40.7109994, -74.0036162 40.7109496)",,,,
388167518,True,1,William Street,residential,,False,68.486,"LINESTRING (-74.0060881 40.7099123, -74.00606 40.7099398, -74.0056584 40.7103704, -74.0056176 40.7104144)",,,,
388167519,True,1,Ann Street,residential,25 mph,False,98.22500000000001,"LINESTRING (-74.0060881 40.7099123, -74.0060546 40.7098932, -74.0059937 40.7098595, -74.0052616 40.7094946, -74.0052064 40.7094665, -74.0051228 40.7094179)",,,,
"[1135577205, 46160365]",True,1,Nassau Street,residential,25 mph,False,104.47,"LINESTRING (-74.0073814 40.710588, -74.0073421 40.7106199, -74.0070682 40.7108069, -74.0069496 40.7108922, -74.0065269 40.7111972, -74.006478 40.711231)",,,,
847920086,True,1,Ann Street,residential,25 mph,False,132.402,"LINESTRING (-74.0073814 40.710588, -74.0073422 40.7105667, -74.0065899 40.7101764, -74.0065442 40.7101527, -74.0061771 40.7099625, -74.0061388 40.7099416, -74.0060881 40.7099123)",,,,
196116978,True,3,Broadway,secondary,25 mph,False,75.16199999999999,"LINESTRING (-74.006753 40.713618, -74.0068145 40.7135429, -74.0071936 40.7130847, -74.0072254 40.7130447)",,,,
25026344,True,,Murray Street,secondary,25 mph,False,158.324,"LINESTRING (-74.0072254 40.7130447, -74.0073505 40.7131034, -74.0087211 40.7137468, -74.0088231 40.7137935)",,,,
1061993519,True,3,Broadway,secondary,25 mph,False,67.051,"LINESTRING (-74.0072254 40.7130447, -74.0073003 40.7129586, -74.007408 40.7128347, -74.0075319 40.7126923, -74.0075952 40.7126176, -74.0076683 40.712544)",,,,
587038049,True,3,Broadway,secondary,25 mph,False,73.217,"LINESTRING (-74.0076683 40.712544, -74.0077381 40.7124645, -74.0077799 40.7124155, -74.0078971 40.7122694, -74.0080006 40.7121444, -74.0080532 40.7120791, -74.0081342 40.7119884)",,,,
"[587038050, 1096304299]",False,2,Park Place,residential,25 mph,"[False, True]",154.62800000000001,"LINESTRING (-74.0076683 40.712544, -74.0077424 40.7125773, -74.007782 40.7125955, -74.007827 40.7126154, -74.0086804 40.7129968, -74.0091403 40.7132021, -74.0092488 40.7132501)",,,,
"[672746385, 413056164]",True,2,Park Row,secondary,25 mph,False,67.485,"LINESTRING (-74.0070888 40.7117881, -74.0071947 40.7117611, -74.0074911 40.7116844, -74.0075513 40.7116733, -74.0076083 40.7116679, -74.007665 40.7116686, -74.0077106 40.7116763, -74.0077749 40.7116957, -74.0078441 40.7117314)",,,,
46160098,True,,Spruce Street,residential,25 mph,False,13.781,"LINESTRING (-74.0060831 40.7120337, -74.0060888 40.7120164, -74.0060871 40.7119995, -74.0060819 40.7119851, -74.0060472 40.7119157)",,,,
455501328,True,3,Park Row,secondary,25 mph,False,89.08800000000001,"LINESTRING (-74.0060831 40.7120337, -74.0061426 40.7120237, -74.0061897 40.7120142, -74.0069624 40.7118202, -74.0070888 40.7117881)",,,,
420888147,True,3,Park Row,secondary,25 mph,False,34.621,"LINESTRING (-74.0056926 40.7121302, -74.0057576 40.7121132, -74.0060343 40.712045, -74.0060831 40.7120337)",,,,
496990645,False,4,Pearl Street,primary,25 mph,True,17.302,"LINESTRING (-74.0012106 40.7100562, -74.0011123 40.7101928)",,,,
25562074,True,1,Robert F. Wagner Sr. Place,secondary,25 mph,False,124.34,"LINESTRING (-74.0012106 40.7100562, -74.0011006 40.709977, -74.000759 40.7096925, -74.0002737 40.7092911, -74.0002125 40.7092334)",,,,
25562079,True,1,,motorway_link,,False,58.336,"LINESTRING (-74.0012106 40.7100562, -74.0011459 40.7099356, -74.0010908 40.7098216, -74.0010547 40.7097614, -74.0010305 40.7097272, -74.0010131 40.7097026, -74.0009662 40.7096492, -74.0009031 40.7095901)",,,,
"[414744944, 630828599]",False,4,Pearl Street,primary,25 mph,False,57.783,"LINESTRING (-74.0012106 40.7100562, -74.0012473 40.7100053, -74.001287 40.7099517, -74.001449 40.7097331, -74.0015481 40.7096039)",,,,
496990645,False,4,Pearl Street,primary,25 mph,False,17.302,"LINESTRING (-74.0011123 40.7101928, -74.0012106 40.7100562)",,,,
"[420890074, 420890077]",False,4,Pearl Street,primary,25 mph,False,104.09,"LINESTRING (-74.0011123 40.7101928, -74.0010455 40.7102903, -74.0008579 40.7105451, -74.000653 40.7108282, -74.000597 40.7108966, -74.0004898 40.7109994)",,,,
1238347014,False,1,Avenue of the Finest,residential,25 mph,True,38.866,"LINESTRING (-74.0011123 40.7101928, -74.0011862 40.7102266, -74.0012524 40.7102618, -74.0012806 40.7102815, -74.0013154 40.7103092, -74.0014499 40.7104266)",,,,
46160083,True,1,,secondary_link,25 mph,False,71.689,"LINESTRING (-74.0078441 40.7117314, -74.0079132 40.7117412, -74.0079733 40.7117431, -74.0080154 40.7117399, -74.0080494 40.7117364, -74.0080823 40.7117294, -74.0081097 40.7117189, -74.00814 40.7117031, -74.0081653 40.7116811, -74.0081856 40.7116567, -74.0082037 40.7116273, -74.0082173 40.7115942, -74.0082206 40.7115665, -74.0082133 40.7115386, -74.0081982 40.7115158, -74.0081762 40.7114986, -74.0081467 40.7114865, -74.0081086 40.7114791, -74.0080276 40.7114678, -74.0079458 40.7114635)",,,,
"[1190239185, 194923759]",True,2,Park Row,secondary,25 mph,False,37.694,"LINESTRING (-74.0078441 40.7117314, -74.0079014 40.711774, -74.0079908 40.7118444, -74.0080524 40.7119042, -74.0080954 40.7119475, -74.0081342 40.7119884)",,,,
420888150,True,2,,trunk_link,30 mph,False,164.24999999999997,"LINESTRING (-74.0038768 40.7119124, -74.0039038 40.7119043, -74.0040836 40.7118549, -74.004161 40.7118409, -74.0042335 40.7118344, -74.0042999 40.711836, -74.0043633 40.7118428, -74.0044379 40.7118566, -74.0045138 40.711878, -74.004575 40.7119041, -74.0046296 40.7119337, -74.0048739 40.7120699, -74.0049324 40.7120956, -74.0049862 40.7121138, -74.0050495 40.7121318, -74.0051181 40.7121464, -74.0051846 40.7121568, -74.0052544 40.7121649, -74.0053318 40.7121687, -74.0053995 40.7121685, -74.0054722 40.7121635, -74.00554 40.7121552, -74.0056161 40.7121442, -74.0056926 40.7121302)",,,,
414743429,True,,Frankfort Street,secondary,,False,77.283,"LINESTRING (-74.0029673 40.7105184, -74.0030742 40.7106629, -74.0031367 40.7107254, -74.0032173 40.7107868, -74.0034618 40.7109451, -74.0034904 40.710954, -74.0035213 40.7109603, -74.003543 40.7109595, -74.0035813 40.7109555, -74.0036162 40.7109496)",,,,
414743582,False,,Frankfort Street,secondary,25 mph,False,158.859,"LINESTRING (-74.0029673 40.7105184, -74.0024423 40.7101038, -74.0023784 40.7100525, -74.0017847 40.7095853, -74.001657 40.7094916)",,,,
122660460,True,1,Brooklyn Bridge,trunk,30 mph,False,19.914,"LINESTRING (-74.0036437 40.7114021, -74.0034826 40.7112711)",,,yes,
"[432550259, 808611021]",True,2,Brooklyn Bridge,trunk,30 mph,False,301.231,"LINESTRING (-74.0005853 40.7091794, -74.0008738 40.7094096, -74.0017161 40.7100781, -74.0030492 40.7111417)",,,yes,
"[25562077, 1238347038, 414746383]",True,2,,motorway_link,,False,122.86800000000001,"LINESTRING (-74.0030492 40.7111417, -74.0032485 40.711342, -74.0032788 40.7113781, -74.0032973 40.7114096, -74.0033161 40.7114491, -74.0033305 40.7114895, -74.0033374 40.7115284, -74.0033367 40.711559, -74.0033334 40.7115885, -74.003325 40.711618, -74.0033147 40.7116474, -74.0032981 40.711676, -74.0032719 40.7117045, -74.0032382 40.7117311, -74.0031984 40.711756, -74.0031524 40.7117765, -74.0031034 40.7117899, -74.0030608 40.7117956, -74.0030119 40.7117985, -74.002964 40.7117955, -74.0029186 40.7117875, -74.0028722 40.7117747, -74.0028331 40.7117574, -74.0028038 40.7117403, -74.0027721 40.7117156, -74.0027433 40.7116882)",,,yes,
46116316,True,2,Brooklyn Bridge,trunk,30 mph,False,97.384,"LINESTRING (-74.0030492 40.7111417, -74.0033113 40.7113297, -74.0038416 40.7117782)",,,yes,
