osmid,highway,oneway,reversed,length,name,maxspeed,geometry,ref,bridge,lanes
5595648,residential,False,True,99.816,21st Street,,"LINESTRING (-73.7025727 42.7312369, -73.7019696 42.7311898, -73.7015255 42.731155, -73.7013575 42.7311419)",,,
360739105,residential,True,False,90.87499999999999,3rd Avenue,,"LINESTRING (-73.7025727 42.7312369, -73.7026426 42.730706, -73.702671 42.7305258, -73.7026756 42.7304965, -73.702687 42.730424)",,,
5593911,residential,True,False,49.175,23rd Street,30 mph,"LINESTRING (-73.7023497 42.7327937, -73.701751 42.7327469)",,,
360739105,residential,True,False,174.065,3rd Avenue,,"LINESTRING (-73.7023497 42.7327937, -73.7023969 42.7324454, -73.7025554 42.7313558, -73.7025727 42.7312369)",,,
39474327,residential,True,False,50.21,23rd Street,30 mph,"LINESTRING (-73.7023361 42.732894, -73.7029474 42.7329418)",,,
360739105,residential,True,False,11.208,3rd Avenue,,"LINESTRING (-73.7023361 42.732894, -73.7023497 42.7327937)",,,
162800535,residential,False,False,60.513,15th Street,30 mph,"LINESTRING (-73.703777 42.726117, -73.7038965 42.7261346, -73.7043774 42.7262053, -73.7045034 42.7262238)",,,
162800535,residential,False,True,38.229,15th Street,30 mph,"LINESTRING (-73.703777 42.726117, -73.703543 42.726084, -73.703316 42.726058)",,,
162800535,residential,False,False,31.982,15th Street,30 mph,"LINESTRING (-73.7045034 42.7262238, -73.7048873 42.7262803)",,,
5596245,residential,False,False,218.29299999999998,4th Avenue,,"LINESTRING (-73.7045034 42.7262238, -73.7044886 42.726319, -73.7042155 42.7280793, -73.7042115 42.7280999, -73.7042059 42.7281202, -73.7041892 42.7281729)",,,
162800535,residential,False,True,60.513000000000005,15th Street,30 mph,"LINESTRING (-73.7045034 42.7262238, -73.7043774 42.7262053, -73.7038965 42.7261346, -73.703777 42.726117)",,,
162800535,residential,False,False,15.92,15th Street,30 mph,"LINESTRING (-73.7048873 42.7262803, -73.7050784 42.7263084)",,,
162800535,residential,False,True,31.982,15th Street,30 mph,"LINESTRING (-73.7048873 42.7262803, -73.7045034 42.7262238)",,,
5592446,residential,False,False,54.485,18th Street,30 mph,"LINESTRING (-73.7039848 42.7293019, -73.7046478 42.7293558)",,,
5592446,residential,False,True,92.172,18th Street,30 mph,"LINESTRING (-73.7039848 42.7293019, -73.7034514 42.7292591, -73.702863 42.729212)",,,
5596245,residential,False,False,159.867,4th Avenue,,"LINESTRING (-73.7039848 42.7293019, -73.7038232 42.7303645, -73.7037941 42.7305569, -73.7037799 42.7306513, -73.7037788 42.7306564, -73.7037773 42.7306614, -73.7037753 42.7306663, -73.7037729 42.7306711, -73.7037416 42.7307259)",,,
5596245,residential,False,True,115.84200000000001,4th Avenue,,"LINESTRING (-73.7039848 42.7293019, -73.7041176 42.7284142, -73.7041215 42.7283936, -73.7041271 42.7283732, -73.7041391 42.7283346, -73.7041604 42.7282689)",,,
162800545,tertiary,False,True,54.958999999999996,16th Street,30 mph,"LINESTRING (-73.701248 42.7279759, -73.7010301 42.7279583, -73.7005792 42.7279218)",,,
669246279,tertiary,True,False,45.661,16th Street,30 mph,"LINESTRING (-73.701248 42.7279759, -73.701444 42.7280252, -73.7016732 42.7280608, -73.7017885 42.7280777)",,,
669246280,primary,False,False,9.615,2nd Avenue,30 mph,"LINESTRING (-73.7017885 42.7280777, -73.7018108 42.7279928)",NY 32,,
5592566,residential,True,False,100.637,16th Street,30 mph,"LINESTRING (-73.7017885 42.7280777, -73.7019045 42.7280926, -73.7024128 42.7281306, -73.7030127 42.7281781)",,,
669246281,primary,False,True,117.476,2nd Avenue,30 mph,"LINESTRING (-73.7017885 42.7280777, -73.7017809 42.7281387, -73.7017237 42.7285156, -73.7016977 42.7286871, -73.701656 42.7289728, -73.7016333 42.729128)",NY 32,,
5592566,residential,True,False,51.551,16th Street,30 mph,"LINESTRING (-73.7041604 42.7282689, -73.7047879 42.7283185)",,,
5596245,residential,False,True,10.931,4th Avenue,,"LINESTRING (-73.7041604 42.7282689, -73.7041892 42.7281729)",,,
5596245,residential,False,False,115.84200000000001,4th Avenue,,"LINESTRING (-73.7041604 42.7282689, -73.7041391 42.7283346, -73.7041271 42.7283732, -73.7041215 42.7283936, -73.7041176 42.7284142, -73.7039848 42.7293019)",,,
162800542,tertiary,True,False,36.566,16th Street,30 mph,"LINESTRING (-73.7005792 42.7279218, -73.7004575 42.7278887, -73.7002626 42.7278745, -73.7001506 42.7279101)",,,
162800545,tertiary,False,False,54.958999999999996,16th Street,30 mph,"LINESTRING (-73.7005792 42.7279218, -73.7010301 42.7279583, -73.701248 42.7279759)",,,
669246280,primary,False,True,9.615,2nd Avenue,30 mph,"LINESTRING (-73.7018108 42.7279928, -73.7017885 42.7280777)",NY 32,,
38286733,primary,False,False,226.626,2nd Avenue,30 mph,"LINESTRING (-73.7018108 42.7279928, -73.7018297 42.7279363, -73.7021973 42.7268868, -73.7022514 42.7267323, -73.7024974 42.7260181)",NY 32,,
669246278,tertiary,True,False,46.158,16th Street,30 mph,"LINESTRING (-73.7018108 42.7279928, -73.7016956 42.7279829, -73.7014959 42.7279668, -73.7013512 42.7279721, -73.701248 42.7279759)",,,
5596245,residential,False,False,10.931,4th Avenue,,"LINESTRING (-73.7041892 42.7281729, -73.7041604 42.7282689)",,,
5596245,residential,False,True,218.29299999999998,4th Avenue,,"LINESTRING (-73.7041892 42.7281729, -73.7042059 42.7281202, -73.7042115 42.7280999, -73.7042155 42.7280793, -73.7044886 42.726319, -73.7045034 42.7262238)",,,
122209370,residential,True,False,95.628,16th Street,30 mph,"LINESTRING (-73.7041892 42.7281729, -73.7036133 42.7281273, -73.7030252 42.7280808)",,,
139199404,primary,False,False,11.373,19th Street,30 mph,"LINESTRING (-73.7037416 42.7307259, -73.7038713 42.7307631)",NY 2,,
5596245,residential,False,True,159.86700000000002,4th Avenue,,"LINESTRING (-73.7037416 42.7307259, -73.7037729 42.7306711, -73.7037753 42.7306663, -73.7037773 42.7306614, -73.7037788 42.7306564, -73.7037799 42.7306513, -73.7037941 42.7305569, -73.7038232 42.7303645, -73.7039848 42.7293019)",,,
139199404,primary,False,True,92.44800000000001,19th Street,30 mph,"LINESTRING (-73.7037416 42.7307259, -73.703463 42.7306461, -73.7032645 42.7305887, -73.7027684 42.7304472, -73.702687 42.730424)",NY 2,,
5595648,residential,False,False,63.492000000000004,21st Street,,"LINESTRING (-73.7005839 42.7310858, -73.7006286 42.731089, -73.7007037 42.7310945, -73.7010595 42.7311203, -73.7011728 42.7311285, -73.7013575 42.7311419)",,,
5595648,residential,False,True,57.756,21st Street,,"LINESTRING (-73.7005839 42.7310858, -73.7005222 42.7310813, -73.7004575 42.7310766, -73.7002924 42.7310646, -73.7002789 42.7310636, -73.699987 42.7310424, -73.6998802 42.7310347)",,,
5593492,residential,True,False,189.787,Whitehall Street,15 mph,"LINESTRING (-73.7003456 42.7327836, -73.7003586 42.732694, -73.7003796 42.7325438, -73.7003815 42.7325302, -73.7004804 42.7318247, -73.7005001 42.7316836, -73.7005839 42.7310858)",,,
68235505,tertiary,False,False,63.577000000000005,23rd Street,30 mph,"LINESTRING (-73.7003456 42.7327836, -73.7004559 42.7327893, -73.700468 42.7327898, -73.7005646 42.732794, -73.7006641 42.7327955, -73.7007623 42.7327937, -73.7009119 42.7327893, -73.7009772 42.7327864, -73.701123 42.73278)",,,
68235505,tertiary,False,True,58.543,23rd Street,30 mph,"LINESTRING (-73.7003456 42.7327836, -73.7002862 42.732779, -73.6996339 42.7327211)",,,
104010315,residential,True,False,140.191,Whitehall Street,15 mph,"LINESTRING (-73.7003456 42.7327836, -73.7003391 42.7328646, -73.700338 42.732878, -73.7003714 42.7332927, -73.7003741 42.7333251, -73.7003767 42.7333724, -73.7003754 42.7334041, -73.7003733 42.7334239, -73.7003729 42.7334274, -73.700369 42.7334507, -73.7003521 42.7335081, -73.7003395 42.7335508, -73.70033 42.73358, -73.700211 42.733888, -73.7001814 42.7339596, -73.7001557 42.7340218)",,,
46204446,residential,False,False,6.523,23rd Street,30 mph,"LINESTRING (-73.7034495 42.7329313, -73.703529 42.7329369)",,,
5593911,residential,True,False,42.671,23rd Street,30 mph,"LINESTRING (-73.7034495 42.7329313, -73.7033357 42.7328704, -73.7030565 42.732848, -73.7029563 42.73284)",,,
46204446,residential,False,True,6.523,23rd Street,30 mph,"LINESTRING (-73.703529 42.7329369, -73.7034495 42.7329313)",,,
46204446,residential,False,False,49.870000000000005,23rd Street,30 mph,"LINESTRING (-73.703529 42.7329369, -73.7036081 42.7329393, -73.7040266 42.7329266, -73.7041391 42.7329295)",,,
878043115,residential,True,False,148.207,4th Avenue,,"LINESTRING (-73.703529 42.7329369, -73.7034729 42.7333349, -73.703357 42.7341763, -73.7033451 42.7342629)",,,
5595648,residential,False,False,40.783,21st Street,,"LINESTRING (-73.6993832 42.7309995, -73.6995024 42.7310073, -73.6997799 42.7310274, -73.6998364 42.7310315, -73.6998802 42.7310347)",,,
5595648,residential,False,False,51.42,21st Street,,"LINESTRING (-73.7037533 42.7313291, -73.7042592 42.7313714, -73.7043788 42.7313814)",,,
5595648,residential,False,True,96.97200000000001,21st Street,,"LINESTRING (-73.7037533 42.7313291, -73.7031579 42.7312826, -73.7025727 42.7312369)",,,
878043115,residential,True,False,179.717,4th Avenue,,"LINESTRING (-73.7037533 42.7313291, -73.70371 42.731658, -73.7035514 42.7327786, -73.703529 42.7329369)",,,
262245084,tertiary,False,False,111.863,River Street,30 mph,"LINESTRING (-73.6953108 42.725903, -73.695128 42.7269)",,,
"[43085560, 43085561]",residential,False,True,340.78799999999995,"['Front Street', 'Division Street']",30 mph,"LINESTRING (-73.6953712 42.7293744, -73.6955025 42.7291134, -73.695822 42.7284241, -73.6959562 42.7280337, -73.6960243 42.7278108, -73.696128 42.7274719, -73.6961478 42.727353, -73.6961399 42.7272745, -73.6961009 42.7272066, -73.6960452 42.7271447, -73.695913 42.727061, -73.695884 42.7270423, -73.695838 42.727025, -73.6958026 42.7270144, -73.6957529 42.7269996, -73.6956368 42.7269649, -73.6955239 42.726948, -73.69547 42.72694, -73.6953278 42.7269234, -73.695128 42.7269)",,,
262245084,tertiary,False,True,111.863,River Street,30 mph,"LINESTRING (-73.695128 42.7269, -73.6953108 42.725903)",,,
"[43085560, 43085561]",residential,False,False,340.788,"['Division Street', 'Front Street']",30 mph,"LINESTRING (-73.695128 42.7269, -73.6953278 42.7269234, -73.69547 42.72694, -73.6955239 42.726948, -73.6956368 42.7269649, -73.6957529 42.7269996, -73.6958026 42.7270144, -73.695838 42.727025, -73.695884 42.7270423, -73.695913 42.727061, -73.6960452 42.7271447, -73.6961009 42.7272066, -73.6961399 42.7272745, -73.6961478 42.727353, -73.696128 42.7274719, -73.6960243 42.7278108, -73.6959562 42.7280337, -73.695822 42.7284241, -73.6955025 42.7291134, -73.6953712 42.7293744)",,,
5580349,unclassified,False,True,60.64300000000001,20th Street,,"LINESTRING (-73.7007077 42.7305166, -73.7005118 42.7305008, -73.7004093 42.7304925, -73.7003759 42.7304898, -73.7000971 42.7304673, -73.6999697 42.730457)",,,
"[958016736, 247573562, 106208372]",primary_link,True,False,222.933,,,"LINESTRING (-73.696256 42.7284779, -73.6957819 42.7282874, -73.6956366 42.7282217, -73.6955354 42.728171, -73.6954224 42.7281069, -73.695276 42.727986, -73.695163 42.72786, -73.695113 42.727772, -73.695077 42.727667, -73.695056 42.727517, -73.69505 42.727362, -73.6951097 42.7270084, -73.695128 42.7269)",,yes,"['1', '2']"
5592181,residential,True,False,36.638,15th Street,30 mph,"LINESTRING (-73.70029 42.7257676, -73.7001903 42.7257156, -73.7001197 42.7256996, -73.7000552 42.725684, -73.700026 42.7256752, -73.6999958 42.7256651, -73.6998877 42.7256273)",,,
512236566,residential,False,False,63.304,15th Street,30 mph,"LINESTRING (-73.70029 42.7257676, -73.7004546 42.7258, -73.7006225 42.7258348, -73.7006943 42.7258481, -73.7007644 42.7258595, -73.7009112 42.7258793, -73.7010443 42.7258959)",,,
5571775,residential,True,False,115.759,6th Avenue,30 mph,"LINESTRING (-73.7059189 42.7284083, -73.7059109 42.7284702, -73.7057703 42.7294436)",,,
5592566,residential,True,False,88.048,16th Street,30 mph,"LINESTRING (-73.7059189 42.7284083, -73.7059914 42.7284141, -73.7064602 42.7284513, -73.7068058 42.7284788, -73.7069906 42.7284934)",,,
5571775,residential,True,False,11.105,6th Avenue,30 mph,"LINESTRING (-73.7059346 42.7283091, -73.7059189 42.7284083)",,,
122209370,residential,True,False,93.01,16th Street,30 mph,"LINESTRING (-73.7059346 42.7283091, -73.7058453 42.7283022, -73.7056682 42.7282885, -73.7053723 42.7282655, -73.7048022 42.7282213)",,,
38286734,tertiary,False,False,18.708999999999996,Broadway,30 mph,"LINESTRING (-73.6998877 42.7256273, -73.6998852 42.7256498, -73.6998852 42.7256728, -73.6998859 42.7256954, -73.6998896 42.7257414, -73.6998973 42.7257951)",,,
139199404,primary,False,False,48.929,19th Street,30 mph,"LINESTRING (-73.7038713 42.7307631, -73.7044294 42.730923)",NY 2,,
139199404,primary,False,True,11.373,19th Street,30 mph,"LINESTRING (-73.7038713 42.7307631, -73.7037416 42.7307259)",NY 2,,
878043115,residential,True,False,63.837999999999994,4th Avenue,,"LINESTRING (-73.7038713 42.7307631, -73.7038367 42.7308433, -73.7038262 42.730877, -73.7038167 42.7309104, -73.7037648 42.7312531, -73.7037533 42.7313291)",,,
