osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,junction,bridge,ref
396851642,2,Homer Avenue,tertiary,25 mph,True,False,170.46299999999997,"LINESTRING (-122.1566678 37.4447511, -122.156724 37.4446939, -122.1572361 37.4441755, -122.1572727 37.4441384, -122.1576334 37.4437728, -122.1578017 37.4436023, -122.1578146 37.4435894, -122.157859 37.4435446)",,,,
614540725,,Waverley Street,residential,25 mph,False,False,139.51600000000002,"LINESTRING (-122.1566678 37.4447511, -122.1566009 37.4447083, -122.1565893 37.4447006, -122.1564648 37.4446215, -122.1555017 37.4440091, -122.1554336 37.4439675)",,,,
614540726,2,Waverley Street,residential,25 mph,False,True,139.15200000000002,"LINESTRING (-122.1566678 37.4447511, -122.1567422 37.444798, -122.1567631 37.4448111, -122.1568956 37.4448945, -122.1574995 37.4452746, -122.1578378 37.4454875, -122.1578579 37.4455002, -122.157903 37.4455285)",,,,
"[396707997, 396707989]",2,Homer Avenue,tertiary,25 mph,True,False,84.92099999999999,"LINESTRING (-122.1554598 37.4459343, -122.1554987 37.4458949, -122.1558175 37.4455719, -122.1559004 37.4454879, -122.1560535 37.4453334)",,,,
672183914,,Cowper Street,residential,25 mph,False,False,138.149,"LINESTRING (-122.1554598 37.4459343, -122.1554307 37.445916, -122.1554109 37.4459036, -122.1543267 37.4452226, -122.1543123 37.4452136, -122.1542325 37.4451635)",,,,
699923426,,Cowper Street,residential,25 mph,False,True,143.389,"LINESTRING (-122.1554598 37.4459343, -122.155542 37.4459858, -122.1555827 37.4460112, -122.1559798 37.4462599, -122.1564404 37.4465483, -122.1566562 37.4466834, -122.1566781 37.4466971, -122.1567352 37.4467328)",,,,
"[396707992, 396707996, 396707990, 396707991]",2,Homer Avenue,tertiary,25 mph,True,False,172.00800000000004,"LINESTRING (-122.1542751 37.4471624, -122.1543282 37.4471074, -122.1543405 37.4470946, -122.15441 37.4470225, -122.1544715 37.4469587, -122.1547031 37.4467184, -122.1548084 37.4466076, -122.1548515 37.4465622, -122.1553445 37.4460551, -122.1554165 37.4459796, -122.1554598 37.4459343)",,,,
676850223,,Webster Street,residential,25 mph,False,True,140.84400000000002,"LINESTRING (-122.1542751 37.4471624, -122.1543516 37.4472105, -122.1543678 37.4472206, -122.15449 37.4472975, -122.1545009 37.4473044, -122.1545229 37.4473186, -122.1546265 37.4473853, -122.1547813 37.4474824, -122.1548041 37.4474969, -122.1548946 37.4475535, -122.1551686 37.4477256, -122.1554432 37.4478978, -122.1554639 37.4479108, -122.1555252 37.4479494)",,,,
"[435715040, 435715042, 417332619]",2,Channing Avenue,tertiary,25 mph,True,False,86.25099999999999,"LINESTRING (-122.1584329 37.4409509, -122.1581728 37.4412054, -122.1580565 37.4413241, -122.1579938 37.4413882, -122.157877 37.4415094, -122.1578256 37.4415584)",,,,
"[158923704, 674517033]",3,High Street,residential,25 mph,False,False,142.258,"LINESTRING (-122.1584329 37.4409509, -122.1583274 37.4408855, -122.1581346 37.4407651, -122.1580671 37.4407229, -122.1578901 37.4406123, -122.1577565 37.4405288, -122.1577091 37.4404996, -122.1576208 37.440444, -122.1575302 37.4403874, -122.1574535 37.4403394, -122.1572441 37.4402087, -122.1571663 37.4401601)",,,,
"[417332624, 417332604]",2,Channing Avenue,tertiary,25 mph,True,False,85.04599999999999,"LINESTRING (-122.1578256 37.4415584, -122.1577774 37.4416051, -122.1576185 37.4417659, -122.1575939 37.4417907, -122.1573582 37.4420295, -122.1572725 37.4421175, -122.1572318 37.4421606)",,,,
526851067,,Emerson Street,residential,25 mph,False,False,142.10500000000002,"LINESTRING (-122.1578256 37.4415584, -122.1577592 37.4415163, -122.1577508 37.4415103, -122.1570787 37.4410845, -122.1566648 37.4408214, -122.1566545 37.440815, -122.1565684 37.4407604)",,,,
526851067,,Emerson Street,residential,25 mph,False,True,139.967,"LINESTRING (-122.1578256 37.4415584, -122.1578865 37.4415956, -122.1579009 37.4416045, -122.157982 37.4416544, -122.1582491 37.4418225, -122.1584124 37.4419253, -122.158664 37.4420837, -122.1589895 37.4422887, -122.1590127 37.4423033, -122.1590693 37.442339)",,,,
"[396709696, 396709698]",2,Channing Avenue,tertiary,25 mph,True,False,85.89399999999999,"LINESTRING (-122.1554336 37.4439675, -122.1553773 37.4440244, -122.1550346 37.4443707, -122.1549532 37.4444529, -122.1548325 37.4445749)",,,,
614540725,,Waverley Street,residential,25 mph,False,True,139.51600000000002,"LINESTRING (-122.1554336 37.4439675, -122.1555017 37.4440091, -122.1564648 37.4446215, -122.1565893 37.4447006, -122.1566009 37.4447083, -122.1566678 37.4447511)",,,,
672183914,,Cowper Street,residential,25 mph,False,True,138.14899999999997,"LINESTRING (-122.1542325 37.4451635, -122.1543123 37.4452136, -122.1543267 37.4452226, -122.1554109 37.4459036, -122.1554307 37.445916, -122.1554598 37.4459343)",,,,
"[667699179, 240216044]",3,Lytton Avenue,tertiary,25 mph,False,False,84.366,"LINESTRING (-122.1646745 37.4448997, -122.1646313 37.4449415, -122.1646279 37.4449448, -122.1643513 37.4452125, -122.164128 37.4454286, -122.1640684 37.4454863)",,,,
"[776076894, 506448454]",2,High Street,tertiary,25 mph,True,False,142.867,"LINESTRING (-122.1646745 37.4448997, -122.1645802 37.4448405, -122.1643549 37.4446991, -122.1639968 37.4444744, -122.1638315 37.4443707, -122.1636829 37.4442706, -122.1635296 37.4441673, -122.1634162 37.444092)",,,,
"[645066411, 677151125, 619117710]","['3', '2']",Lytton Avenue,tertiary,25 mph,False,True,89.309,"LINESTRING (-122.1646745 37.4448997, -122.1647325 37.4448414, -122.1648869 37.4446911, -122.1650231 37.4445497, -122.1652223 37.4443496, -122.1653022 37.4442699)",,,,
27833022,2,University Avenue,secondary,25 mph,True,False,46.331,"LINESTRING (-122.1634162 37.444092, -122.1634832 37.4440528, -122.1635595 37.4440047, -122.1637722 37.4437899)",,,,
"[776297600, 158923708, 506448452]",2,High Street,tertiary,25 mph,True,False,142.148,"LINESTRING (-122.1634162 37.444092, -122.1633248 37.4440342, -122.1631866 37.4439468, -122.1629109 37.4437725, -122.162895 37.4437652, -122.1627444 37.4436699, -122.1626771 37.443629, -122.1625907 37.4435731, -122.162245 37.443354, -122.1622299 37.4433443, -122.1621551 37.4432975)",,,,
506448453,2,University Avenue,tertiary,25 mph,False,True,85.705,"LINESTRING (-122.1634162 37.444092, -122.1633585 37.4441502, -122.1628835 37.4446297, -122.162816 37.4446978)",,,,
"[506448451, 678462140, 678462141]","['3', '2']",Hamilton Avenue,tertiary,25 mph,False,False,85.776,"LINESTRING (-122.1621551 37.4432975, -122.1620996 37.4433458, -122.162089 37.4433604, -122.1619225 37.443529, -122.1618237 37.443631, -122.161788 37.4436656, -122.161607 37.4438502, -122.1615537 37.4439029)",,,,
506448455,2,High Street,tertiary,25 mph,True,False,141.079,"LINESTRING (-122.1621551 37.4432975, -122.1620851 37.4432549, -122.1618191 37.4430854, -122.1616959 37.4430082, -122.1615344 37.4429071, -122.1612868 37.442752, -122.161001 37.4425677, -122.1609873 37.4425586, -122.1609072 37.4425051)",,,,
506448456,2,Hamilton Avenue,tertiary,25 mph,False,False,86.685,"LINESTRING (-122.1621551 37.4432975, -122.1621981 37.4432522, -122.1622076 37.4432406, -122.1622788 37.4431745, -122.1626976 37.4427579, -122.1627601 37.442684)",,,,
8959807,,Addison Avenue,residential,25 mph,False,False,85.11100000000002,"LINESTRING (-122.1571663 37.4401601, -122.1571208 37.4402101, -122.1571076 37.4402221, -122.1568753 37.4404571, -122.1566136 37.4407152, -122.1565684 37.4407604)",,,,
"[158923704, 674517033]",3,High Street,residential,25 mph,False,True,142.25799999999998,"LINESTRING (-122.1571663 37.4401601, -122.1572441 37.4402087, -122.1574535 37.4403394, -122.1575302 37.4403874, -122.1576208 37.440444, -122.1577091 37.4404996, -122.1577565 37.4405288, -122.1578901 37.4406123, -122.1580671 37.4407229, -122.1581346 37.4407651, -122.1583274 37.4408855, -122.1584329 37.4409509)",,,,
526860529,2,Urban Lane,unclassified,,False,True,73.09599999999999,"LINESTRING (-122.1615438 37.4407641, -122.161627 37.4408304, -122.1617027 37.4409125, -122.161763 37.4409969, -122.161872 37.4412277, -122.1618995 37.4412907, -122.1619078 37.4413421)",,,,
650345512,,Wells Avenue,unclassified,,False,True,166.41699999999997,"LINESTRING (-122.1615438 37.4407641, -122.1615901 37.44073, -122.161607 37.4407184, -122.1616925 37.4406803, -122.1622662 37.4405186, -122.1631762 37.4402681, -122.1632075 37.4402596, -122.1632876 37.440217)",,,,
675214188,2,University Avenue,tertiary,25 mph,False,False,84.95800000000001,"LINESTRING (-122.1592298 37.4483073, -122.1592817 37.448255, -122.1597634 37.4477702, -122.1598258 37.4477074)",,,,
"[699687744, 699923426]",,Cowper Street,residential,25 mph,False,False,142.95300000000003,"LINESTRING (-122.1592298 37.4483073, -122.1591561 37.4482609, -122.1587776 37.4480225, -122.1585108 37.4478538, -122.1580586 37.4475678, -122.1579625 37.447507)",,,,
"[776349577, 526857050]",2,Hamilton Avenue,tertiary,25 mph,False,False,171.951,"LINESTRING (-122.1579625 37.447507, -122.1579007 37.4475703, -122.1578192 37.4476528, -122.1575874 37.4478911, -122.1575665 37.4479118, -122.1574224 37.4480548, -122.1573945 37.4480825, -122.1571918 37.4482837, -122.156823 37.4486728, -122.1567718 37.4487306)",,,,
"[675216578, 675216579, 675216580]","['3', '2']",Hamilton Avenue,tertiary,25 mph,False,True,168.407,"LINESTRING (-122.1579625 37.447507, -122.1580025 37.4474665, -122.1582267 37.4472399, -122.1583648 37.4471002, -122.1583962 37.4470684, -122.1584454 37.4470187, -122.1584926 37.446971, -122.1586383 37.4468237, -122.1590796 37.4463774, -122.1591438 37.4463179)",,,,
699923426,,Cowper Street,residential,25 mph,False,False,138.38400000000001,"LINESTRING (-122.1579625 37.447507, -122.1578919 37.4474628, -122.1576459 37.4473056, -122.1575589 37.4472499, -122.1575222 37.4472265, -122.1574712 37.4471937, -122.1572106 37.4470306, -122.156825 37.4467903, -122.1567867 37.4467658, -122.1567352 37.4467328)",,,,
"[699687744, 699923426]",,Cowper Street,residential,25 mph,False,True,142.953,"LINESTRING (-122.1579625 37.447507, -122.1580586 37.4475678, -122.1585108 37.4478538, -122.1587776 37.4480225, -122.1591561 37.4482609, -122.1592298 37.4483073)",,,,
392686954,2,Emerson Street,residential,25 mph,False,True,137.08700000000002,"LINESTRING (-122.1640684 37.4454863, -122.1641755 37.4455537, -122.1650182 37.4460843, -122.1652476 37.4462328, -122.16526 37.4462408, -122.1652822 37.4462552)",,,,
596085792,,Emerson Street,residential,25 mph,False,False,141.111,"LINESTRING (-122.1640684 37.4454863, -122.1639914 37.4454379, -122.1639243 37.4453962, -122.1637904 37.4453113, -122.1636621 37.4452324, -122.1635306 37.4451492, -122.1633859 37.4450567, -122.1632464 37.4449688, -122.1629116 37.444758, -122.162816 37.4446978)",,,,
"[667699177, 667699178]",3,Lytton Avenue,tertiary,25 mph,False,False,85.062,"LINESTRING (-122.1640684 37.4454863, -122.1640062 37.4455501, -122.1637804 37.4457815, -122.1636231 37.445936, -122.1635239 37.4460358, -122.1634935 37.4460663, -122.1634725 37.4460874)",,,,
"[667699179, 240216044]",3,Lytton Avenue,tertiary,25 mph,False,True,84.366,"LINESTRING (-122.1640684 37.4454863, -122.164128 37.4454286, -122.1643513 37.4452125, -122.1646279 37.4449448, -122.1646313 37.4449415, -122.1646745 37.4448997)",,,,
"[678459745, 8962316, 776322348]",,Florence Street,residential,25 mph,False,False,141.096,"LINESTRING (-122.1622594 37.4473068, -122.1621852 37.4472595, -122.1619816 37.4471296, -122.1618482 37.4470445, -122.1617128 37.4469581, -122.1616985 37.4469489, -122.1615023 37.4468229, -122.1614043 37.4467596, -122.1611167 37.4465779, -122.1610135 37.446512)",,,,
"[678459761, 678459762]","['3', '2']",Lytton Avenue,tertiary,25 mph,False,True,88.902,"LINESTRING (-122.1622594 37.4473068, -122.1622779 37.447288, -122.1625373 37.447025, -122.1628036 37.4467598, -122.1628836 37.4466794)",,,,
"[678459768, 678459769, 678459766]","['3', '2']",Lytton Avenue,tertiary,25 mph,False,False,85.093,"LINESTRING (-122.1622594 37.4473068, -122.1622334 37.447333, -122.1621973 37.4473696, -122.1620169 37.4475558, -122.1618646 37.4477037, -122.1617364 37.4478325, -122.161662 37.4479073)",,,,
526857047,,Waverley Street,residential,25 mph,False,True,141.07099999999997,"LINESTRING (-122.161662 37.4479073, -122.1617714 37.4479749, -122.1621992 37.4482381, -122.1628564 37.448644, -122.1628869 37.4486635, -122.162923 37.4486866)",,,,
"[526857048, 678452209, 678459773]","['3', '2']",Lytton Avenue,tertiary,25 mph,False,False,83.769,"LINESTRING (-122.161662 37.4479073, -122.1616079 37.4479663, -122.1615369 37.4480381, -122.1614014 37.4481728, -122.1613311 37.4482441, -122.1612748 37.4483024, -122.1612502 37.4483276, -122.1611345 37.4484444, -122.1611168 37.4484623, -122.1610783 37.4485012)",,,,
"[678459768, 678459769, 678459766]","['3', '2']",Lytton Avenue,tertiary,25 mph,False,True,85.093,"LINESTRING (-122.161662 37.4479073, -122.1617364 37.4478325, -122.1618646 37.4477037, -122.1620169 37.4475558, -122.1621973 37.4473696, -122.1622334 37.447333, -122.1622594 37.4473068)",,,,
"[526857049, 678459770, 678459771, 678459772]","['3', '2']",Waverley Street,residential,25 mph,False,False,141.03599999999997,"LINESTRING (-122.161662 37.4479073, -122.1615942 37.4478646, -122.1614282 37.4477607, -122.1613646 37.44772, -122.1611841 37.4476106, -122.1610628 37.4475324, -122.160904 37.4474299, -122.1608353 37.4473852, -122.1605066 37.4471793, -122.1604104 37.4471191)",,,,
506448453,2,University Avenue,tertiary,25 mph,False,False,85.705,"LINESTRING (-122.162816 37.4446978, -122.1628835 37.4446297, -122.1633585 37.4441502, -122.1634162 37.444092)",,,,
596085792,,Emerson Street,residential,25 mph,False,True,141.111,"LINESTRING (-122.162816 37.4446978, -122.1629116 37.444758, -122.1632464 37.4449688, -122.1633859 37.4450567, -122.1635306 37.4451492, -122.1636621 37.4452324, -122.1637904 37.4453113, -122.1639243 37.4453962, -122.1639914 37.4454379, -122.1640684 37.4454863)",,,,
678459756,2,University Avenue,tertiary,25 mph,False,True,85.686,"LINESTRING (-122.162816 37.4446978, -122.1627452 37.4447699, -122.1622813 37.4452413, -122.1622192 37.4453055)",,,,
"[776357261, 776357262]",,Emerson Street,residential,25 mph,False,False,142.238,"LINESTRING (-122.162816 37.4446978, -122.1627395 37.4446497, -122.1624459 37.444463, -122.1623856 37.4444253, -122.1622507 37.4443392, -122.1621894 37.4443019, -122.162131 37.4442652, -122.1618972 37.4441184, -122.1616282 37.4439495, -122.1615537 37.4439029)",,,,
675214190,2,University Avenue,tertiary,25 mph,False,True,85.975,"LINESTRING (-122.1610135 37.446512, -122.1609629 37.4465629, -122.160488 37.447041, -122.1604104 37.4471191)",,,,
678459757,2,University Avenue,tertiary,25 mph,False,False,86.303,"LINESTRING (-122.1610135 37.446512, -122.161072 37.4464531, -122.1615515 37.4459781, -122.1616243 37.445906)",,,,
"[678459745, 776322348, 8962316]",,Florence Street,residential,25 mph,False,True,141.096,"LINESTRING (-122.1610135 37.446512, -122.1611167 37.4465779, -122.1614043 37.4467596, -122.1615023 37.4468229, -122.1616985 37.4469489, -122.1617128 37.4469581, -122.1618482 37.4470445, -122.1619816 37.4471296, -122.1621852 37.4472595, -122.1622594 37.4473068)",,,,
"[526857049, 675218388, 675218385]","['3', '2']",Waverley Street,residential,25 mph,False,False,142.971,"LINESTRING (-122.1604104 37.4471191, -122.1603328 37.4470699, -122.1600334 37.4468832, -122.1600193 37.446874, -122.1597908 37.4467313, -122.1596101 37.4466162, -122.1594589 37.4465199, -122.1594015 37.4464838, -122.1593125 37.4464278, -122.159245 37.4463843, -122.1591438 37.4463179)",,,,
"[526857049, 678459770, 678459771, 678459772]","['3', '2']",Waverley Street,residential,25 mph,False,True,141.036,"LINESTRING (-122.1604104 37.4471191, -122.1605066 37.4471793, -122.1608353 37.4473852, -122.160904 37.4474299, -122.1610628 37.4475324, -122.1611841 37.4476106, -122.1613646 37.44772, -122.1614282 37.4477607, -122.1615942 37.4478646, -122.161662 37.4479073)",,,,
675214189,2,University Avenue,tertiary,25 mph,False,True,83.322,"LINESTRING (-122.1604104 37.4471191, -122.1603484 37.4471815, -122.1598747 37.4476581, -122.1598258 37.4477074)",,,,
675214190,2,University Avenue,tertiary,25 mph,False,False,85.97499999999998,"LINESTRING (-122.1604104 37.4471191, -122.160488 37.447041, -122.1609629 37.4465629, -122.1610135 37.446512)",,,,
"[776338197, 676850223]",,Webster Street,residential,25 mph,False,False,140.21900000000002,"LINESTRING (-122.1567718 37.4487306, -122.1567064 37.4486865, -122.1565861 37.4486101, -122.1564415 37.4485216, -122.1562985 37.4484347, -122.1562434 37.4483976, -122.1561563 37.4483463, -122.1560249 37.4482654, -122.1558696 37.4481643, -122.1557523 37.4480911, -122.1556123 37.4480038, -122.1555943 37.4479925, -122.1555252 37.4479494)",,,,
"[776349577, 526857050]",2,Hamilton Avenue,tertiary,25 mph,False,True,171.951,"LINESTRING (-122.1567718 37.4487306, -122.156823 37.4486728, -122.1571918 37.4482837, -122.1573945 37.4480825, -122.1574224 37.4480548, -122.1575665 37.4479118, -122.1575874 37.4478911, -122.1578192 37.4476528, -122.1579007 37.4475703, -122.1579625 37.447507)",,,,
8959807,,Addison Avenue,residential,25 mph,False,False,85.653,"LINESTRING (-122.1565684 37.4407604, -122.1565204 37.4408062, -122.156271 37.4410529, -122.1560231 37.4413183, -122.1560108 37.4413328, -122.1559741 37.441369)",,,,
8959807,,Addison Avenue,residential,25 mph,False,True,85.111,"LINESTRING (-122.1565684 37.4407604, -122.1566136 37.4407152, -122.1568753 37.4404571, -122.1571076 37.4402221, -122.1571208 37.4402101, -122.1571663 37.4401601)",,,,
526851067,,Emerson Street,residential,25 mph,False,False,138.835,"LINESTRING (-122.1565684 37.4407604, -122.1565197 37.4407301, -122.1565112 37.4407246, -122.1554205 37.4400413, -122.155415 37.4400374, -122.1553339 37.439987)",,,,
526851067,,Emerson Street,residential,25 mph,False,True,142.10500000000002,"LINESTRING (-122.1565684 37.4407604, -122.1566545 37.440815, -122.1566648 37.4408214, -122.1570787 37.4410845, -122.1577508 37.4415103, -122.1577592 37.4415163, -122.1578256 37.4415584)",,,,
78456455,,Scott Street,residential,25 mph,False,True,86.456,"LINESTRING (-122.1547762 37.4425737, -122.1548578 37.4426262, -122.1548655 37.4426309, -122.1555392 37.4430611)",,,,
817361273,,Addison Avenue,residential,25 mph,False,True,79.30299999999998,"LINESTRING (-122.1547762 37.4425737, -122.1553212 37.4420462, -122.1553345 37.4420351, -122.1553472 37.4420232)",,,,
8960829,,Lincoln Avenue,residential,25 mph,False,False,85.741,"LINESTRING (-122.1553339 37.439987, -122.1552859 37.4400379, -122.1552738 37.4400492, -122.1550323 37.4402895, -122.1547683 37.4405554, -122.154733 37.4405927)",,,,
526851067,,Emerson Street,residential,25 mph,False,True,138.83499999999998,"LINESTRING (-122.1553339 37.439987, -122.155415 37.4400374, -122.1554205 37.4400413, -122.1565112 37.4407246, -122.1565197 37.4407301, -122.1565684 37.4407604)",,,,
392686968,,,residential,25 mph,True,False,9.587,"LINESTRING (-122.1653755 37.4463177, -122.1653858 37.4463059, -122.1653913 37.4462922, -122.1653915 37.4462778, -122.1653864 37.446264, -122.1653765 37.446252, -122.1653625 37.4462429)",,roundabout,,
392686944,,Everett Avenue,residential,25 mph,False,True,171.157,"LINESTRING (-122.162923 37.4486866, -122.1629698 37.44864, -122.162987 37.4486229, -122.1639392 37.4476622, -122.1640544 37.447546, -122.1640684 37.4475316, -122.1641217 37.4474768)",,,,
526857047,,Waverley Street,residential,25 mph,False,False,141.071,"LINESTRING (-122.162923 37.4486866, -122.1628869 37.4486635, -122.1628564 37.448644, -122.1621992 37.4482381, -122.1617714 37.4479749, -122.161662 37.4479073)",,,,
"[776310392, 675215265, 693386572]","['3', '2']",Hamilton Avenue,tertiary,25 mph,False,True,87.38300000000001,"LINESTRING (-122.1591438 37.4463179, -122.1592167 37.4462427, -122.1593622 37.4461036, -122.159375 37.4460899, -122.1595255 37.4459547, -122.159632 37.4458505, -122.159718 37.4457567, -122.1597677 37.4457083)",,,,
"[675216578, 675216579, 675216580]","['3', '2']",Hamilton Avenue,tertiary,25 mph,False,False,168.40699999999998,"LINESTRING (-122.1591438 37.4463179, -122.1590796 37.4463774, -122.1586383 37.4468237, -122.1584926 37.446971, -122.1584454 37.4470187, -122.1583962 37.4470684, -122.1583648 37.4471002, -122.1582267 37.4472399, -122.1580025 37.4474665, -122.1579625 37.447507)",,,,
"[675218376, 675218381, 614540726]","['3', '2']",Waverley Street,residential,25 mph,False,False,140.372,"LINESTRING (-122.1591438 37.4463179, -122.1590677 37.44627, -122.1589612 37.446201, -122.1589448 37.4461904, -122.1587177 37.4460432, -122.1586119 37.4459747, -122.1584269 37.4458583, -122.1580031 37.4455916, -122.1579849 37.44558, -122.157903 37.4455285)",,,,
"[526857049, 675218385, 675218388]","['3', '2']",Waverley Street,residential,25 mph,False,True,142.97099999999998,"LINESTRING (-122.1591438 37.4463179, -122.159245 37.4463843, -122.1593125 37.4464278, -122.1594015 37.4464838, -122.1594589 37.4465199, -122.1596101 37.4466162, -122.1597908 37.4467313, -122.1600193 37.446874, -122.1600334 37.4468832, -122.1603328 37.4470699, -122.1604104 37.4471191)",,,,
"[84077026, 678459748, 678459749]","['3', '2']",Hamilton Avenue,tertiary,25 mph,False,False,85.83000000000001,"LINESTRING (-122.1615537 37.4439029, -122.1614959 37.4439583, -122.1613064 37.4441497, -122.1612547 37.4442027, -122.1611977 37.4442611, -122.1610021 37.4444581, -122.1609497 37.4445077)",,,,
596085793,,Emerson Street,residential,25 mph,False,False,140.869,"LINESTRING (-122.1615537 37.4439029, -122.1614771 37.4438547, -122.1612487 37.4437109, -122.1606534 37.4433361, -122.1603979 37.4431753, -122.1603794 37.4431637, -122.1603034 37.4431158)",,,,
"[506448451, 678462140, 678462141]","['3', '2']",Hamilton Avenue,tertiary,25 mph,False,True,85.776,"LINESTRING (-122.1615537 37.4439029, -122.161607 37.4438502, -122.161788 37.4436656, -122.1618237 37.443631, -122.1619225 37.443529, -122.162089 37.4433604, -122.1620996 37.4433458, -122.1621551 37.4432975)",,,,
"[776357261, 776357262]",,Emerson Street,residential,25 mph,False,True,142.238,"LINESTRING (-122.1615537 37.4439029, -122.1616282 37.4439495, -122.1618972 37.4441184, -122.162131 37.4442652, -122.1621894 37.4443019, -122.1622507 37.4443392, -122.1623856 37.4444253, -122.1624459 37.444463, -122.1627395 37.4446497, -122.162816 37.4446978)",,,,
526860529,2,Urban Lane,unclassified,,False,False,73.09599999999999,"LINESTRING (-122.1619078 37.4413421, -122.1618995 37.4412907, -122.161872 37.4412277, -122.161763 37.4409969, -122.1617027 37.4409125, -122.161627 37.4408304, -122.1615438 37.4407641)",,,,
"[78459876, 693634644]",4,Alma Street,secondary,25 mph,False,False,66.042,"LINESTRING (-122.1647188 37.4438983, -122.1649318 37.4440388, -122.1651781 37.4441891, -122.1652202 37.4442156, -122.1653022 37.4442699)",,,,
645084111,2,Alma Street,secondary,25 mph,True,False,19.241,"LINESTRING (-122.1647188 37.4438983, -122.1646978 37.4438338, -122.1646374 37.4437388)",,,,
"[385248321, 435715057, 385248326]","['1', '3', '2']",,primary_link,25 mph,True,False,176.084,"LINESTRING (-122.1637682 37.4406481, -122.1638324 37.4408361, -122.1640695 37.4410795, -122.164159 37.4411892, -122.1642761 37.4413295, -122.1648561 37.4419616)",,,,
8925601,1,,secondary_link,25 mph,True,False,47.175000000000004,"LINESTRING (-122.1642742 37.4436721, -122.1642036 37.4437272, -122.1641725 37.4437457, -122.164145 37.4437553, -122.1641149 37.4437588, -122.1640815 37.4437593, -122.1640404 37.4437509, -122.1640169 37.4437396, -122.1639986 37.4437262, -122.1639857 37.4437088, -122.1639753 37.4436649, -122.1640034 37.4436012, -122.1639959 37.4435691)",,,,
94842320,1,,secondary_link,25 mph,True,False,30.020000000000007,"LINESTRING (-122.1650077 37.4425178, -122.1650822 37.442488, -122.1651143 37.4424834, -122.165147 37.4424853, -122.1652038 37.4425023, -122.1652354 37.4425181, -122.1652613 37.4425418, -122.1652832 37.4425506, -122.1653117 37.4425552)",,,,
614540724,2,University Avenue,secondary,25 mph,True,False,22.871000000000002,"LINESTRING (-122.1650077 37.4425178, -122.1651165 37.4423985, -122.1651567 37.4423496)",,,,
"[34539116, 256750252, 396869269]","['3', '2']",Palm Drive,secondary,25 mph,True,False,76.482,"LINESTRING (-122.165439 37.441548, -122.1653749 37.4417041, -122.1651781 37.4420445, -122.1650958 37.4421785)",,,yes,
256750260,1,,primary_link,25 mph,True,False,25.892000000000003,"LINESTRING (-122.165439 37.441548, -122.1653939 37.4415091, -122.1652357 37.4413802)",,,,
27833056,2,University Avenue,secondary,25 mph,True,False,16.675,"LINESTRING (-122.1650958 37.4421785, -122.1650083 37.4423114)",,,,
385248328,1,,primary_link,25 mph,True,False,14.253,"LINESTRING (-122.1650958 37.4421785, -122.1652184 37.4422619)",,,,
497135198,2,University Avenue,secondary,25 mph,True,False,11.17,"LINESTRING (-122.1651567 37.4423496, -122.1652184 37.4422619)",,,,
94842321,1,,secondary_link,25 mph,True,False,27.57,"LINESTRING (-122.1653117 37.4425552, -122.1653128 37.4425299, -122.1653088 37.4425072, -122.1652965 37.4424872, -122.1652788 37.4424688, -122.1652275 37.442423, -122.1652034 37.4424055, -122.1651567 37.4423496)",,,,
"[608449611, 256750262]",2,,secondary_link,25 mph,False,True,65.458,"LINESTRING (-122.1653117 37.4425552, -122.1653162 37.4425904, -122.1653179 37.4426148, -122.1653142 37.4426484, -122.1652838 37.4427172, -122.1652394 37.4427864, -122.165191 37.4428461, -122.1651257 37.4429089, -122.1650723 37.4429558, -122.1649977 37.4430075, -122.1649456 37.4430361)",,,,
8926711,2,,secondary_link,25 mph,False,False,22.858000000000004,"LINESTRING (-122.1650083 37.4423114, -122.1649094 37.4422653, -122.164885 37.4422577, -122.1648618 37.4422493, -122.1648305 37.4422411, -122.164802 37.4422365, -122.1647718 37.4422333)",,,,
"[256750256, 27833060, 27833061]",2,University Avenue,secondary,25 mph,True,False,171.443,"LINESTRING (-122.1650083 37.4423114, -122.1649322 37.4424268, -122.1648599 37.4425269, -122.1645035 37.4429512, -122.16407 37.4433748, -122.1638815 37.4435629)",yes,,,
596085795,2,University Avenue,secondary,25 mph,True,False,25.855,"LINESTRING (-122.1638815 37.4435629, -122.1636972 37.4437436)",,,,
8925602,1,,secondary_link,25 mph,True,False,40.521,"LINESTRING (-122.1638815 37.4435629, -122.1638239 37.443572, -122.1637973 37.4435735, -122.163772 37.443571, -122.1637356 37.4435559, -122.1637129 37.443538, -122.1636913 37.4435138, -122.1636833 37.4434962, -122.1636792 37.4434763, -122.1636792 37.4434517, -122.1636861 37.4434302, -122.1637176 37.4433885, -122.1637591 37.4433452)",,,,
8926710,2,,primary_link,25 mph,True,False,32.116,"LINESTRING (-122.1648561 37.4419616, -122.1650076 37.4421077, -122.1650252 37.4421216, -122.1650958 37.4421785)",,,,
27833322,1,,primary_link,25 mph,True,False,32.284,"LINESTRING (-122.1648561 37.4419616, -122.1648621 37.4420285, -122.1648624 37.4420837, -122.1648458 37.4421386, -122.1648132 37.4421859, -122.1647718 37.4422333)",,,,
650795577,2,Alma Street,secondary,25 mph,True,False,30.534,"LINESTRING (-122.1635651 37.4430791, -122.1634923 37.4430596, -122.1634081 37.4430333, -122.1633212 37.4429905, -122.163246 37.4429803)",,,,
