osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,ref,tunnel
497205266,False,1st Avenue South,residential,True,118.51100000000001,"LINESTRING (-96.794233 46.873701, -96.7940718 46.8736927, -96.7937488 46.873676, -96.7934392 46.87366, -96.7928209 46.8736177, -96.79268 46.873608)",25 mph,,,
9633702,False,Broadway,tertiary,False,112.898,"LINESTRING (-96.7876899 46.8759207, -96.7876913 46.8760082, -96.7876876 46.8768667, -96.7876859 46.876936)",25 mph,,,
"[9637435, 9633702]",False,Broadway,tertiary,"[False, True]",171.489,"LINESTRING (-96.7876899 46.8759207, -96.7876913 46.8758206, -96.787692 46.8757777, -96.787805 46.875228, -96.787836 46.875009, -96.7878702 46.8748648, -96.787879 46.8748278, -96.7878929 46.8747237, -96.7879078 46.8746122, -96.7879224 46.8745035, -96.7879377 46.8743891)",25 mph,,,
184486106,False,Northern Pacific Avenue,tertiary,False,116.381,"LINESTRING (-96.7876899 46.8759207, -96.7875564 46.8759196, -96.7874952 46.8759219, -96.786887 46.875926, -96.786752 46.875927, -96.7862965 46.8759316, -96.786159 46.875933)",,,,
184486106,False,Northern Pacific Avenue,tertiary,True,241.64700000000002,"LINESTRING (-96.7876899 46.8759207, -96.7878328 46.8759204, -96.7884488 46.8759191, -96.78868 46.8759186, -96.7893434 46.8759172, -96.7894211 46.8759171, -96.7900952 46.8759156, -96.7907181 46.8759143, -96.790869 46.875914)",,,,
9633702,False,Broadway,tertiary,False,120.313,"LINESTRING (-96.7876859 46.876936, -96.787686 46.8770557, -96.7876869 46.8779104, -96.787687 46.878018)",25 mph,,,
9633702,False,Broadway,tertiary,True,112.898,"LINESTRING (-96.7876859 46.876936, -96.7876876 46.8768667, -96.7876913 46.8760082, -96.7876899 46.8759207)",25 mph,,,
184455206,False,1st Avenue North,tertiary,False,168.836,"LINESTRING (-96.7876859 46.876936, -96.7878422 46.8769356, -96.788463 46.8769339, -96.788797 46.876933, -96.7891043 46.8769324, -96.7897743 46.8769316, -96.789907 46.876936)",,,,
184455206,False,1st Avenue North,tertiary,True,114.691,"LINESTRING (-96.7876859 46.876936, -96.7875668 46.8769363, -96.786921 46.876938, -96.7863043 46.8769397, -96.786177 46.87694)",,,,
9633702,False,Broadway,tertiary,False,114.065,"LINESTRING (-96.787687 46.878018, -96.7876875 46.8781023, -96.787689 46.878451, -96.7876899 46.8789473, -96.7876911 46.8790438)",25 mph,,,
9633702,False,Broadway,tertiary,True,120.313,"LINESTRING (-96.787687 46.878018, -96.7876869 46.8779104, -96.787686 46.8770557, -96.7876859 46.876936)",25 mph,,,
184474997,False,2nd Avenue North,residential,False,144.575,"LINESTRING (-96.787687 46.878018, -96.7878387 46.8780173, -96.7884684 46.8780145, -96.7891034 46.8780199, -96.7894223 46.8780226, -96.789589 46.878024)",,,,
184474997,False,2nd Avenue North,residential,True,113.328,"LINESTRING (-96.787687 46.878018, -96.7875569 46.8780177, -96.7869317 46.878016, -96.786305 46.8780143, -96.786196 46.878014)",,,,
9633702,False,Broadway,tertiary,False,115.017,"LINESTRING (-96.7876911 46.8790438, -96.7876921 46.8791358, -96.7877084 46.8800006, -96.7877099 46.8800781)",25 mph,,,
9633702,False,Broadway,tertiary,True,114.065,"LINESTRING (-96.7876911 46.8790438, -96.7876899 46.8789473, -96.787689 46.878451, -96.7876875 46.8781023, -96.787687 46.878018)",25 mph,,,
9635980,False,3rd Avenue North,residential,True,114.741,"LINESTRING (-96.7876911 46.8790438, -96.7875711 46.8790439, -96.7875313 46.8790439, -96.786925 46.8790521, -96.786856 46.8790523, -96.7863032 46.8790537, -96.7861816 46.8790541)",,,,
9634263,False,9th Street South,residential,False,118.266,"LINESTRING (-96.7925635 46.8746686, -96.7925755 46.8745593, -96.7926202 46.8741525, -96.792668 46.8737176, -96.79268 46.873608)",25 mph,,,
971504390,False,Main Avenue,primary,False,107.51500000000001,"LINESTRING (-96.7925635 46.8746686, -96.7931903 46.8747053, -96.7933174 46.8747125, -96.7934859 46.8747243, -96.7939728 46.8747507)",30 mph,5,I 94 Business;US 10,
971504390,False,Main Avenue,primary,True,116.476,"LINESTRING (-96.7925635 46.8746686, -96.7916172 46.8746062, -96.7911893 46.8745757, -96.7910387 46.874565)",30 mph,5,I 94 Business;US 10,
9634263,False,9th Street South,residential,True,118.266,"LINESTRING (-96.79268 46.873608, -96.792668 46.8737176, -96.7926202 46.8741525, -96.7925755 46.8745593, -96.7925635 46.8746686)",25 mph,,,
497205266,False,1st Avenue South,residential,False,118.511,"LINESTRING (-96.79268 46.873608, -96.7928209 46.8736177, -96.7934392 46.87366, -96.7937488 46.873676, -96.7940718 46.8736927, -96.794233 46.873701)",25 mph,,,
497205266,False,1st Avenue South,residential,True,115.16700000000002,"LINESTRING (-96.79268 46.873608, -96.7925578 46.8736, -96.791927 46.873559, -96.7916646 46.8735472, -96.7913066 46.8735237, -96.791171 46.873516)",25 mph,,,
184455207,False,1st Avenue North,tertiary,False,117.208,"LINESTRING (-96.784635 46.876944, -96.7847787 46.8769436, -96.785388 46.876942, -96.7860213 46.8769404, -96.786177 46.87694)",,,,
184455217,False,4th Street North,tertiary,False,118.53699999999999,"LINESTRING (-96.784635 46.876944, -96.7846354 46.8770553, -96.7846358 46.8770848, -96.7846401 46.8773668, -96.7846366 46.8779109, -96.784636 46.87801)",,,,
184455218,False,4th Street North,tertiary,True,113.308,"LINESTRING (-96.784635 46.876944, -96.784635 46.8768753, -96.784635 46.876848, -96.784635 46.876782, -96.784633 46.87644, -96.7846314 46.8760172, -96.784631 46.875925)",,,,
9637515,False,5th Street North,residential,False,111.98100000000001,"LINESTRING (-96.786177 46.87694, -96.7861759 46.8768741, -96.7861729 46.8767034, -96.786171 46.876592, -96.786168 46.876439, -96.786166 46.8763279, -96.7861604 46.8760135, -96.786159 46.875933)",,,,
184455206,False,1st Avenue North,tertiary,False,114.691,"LINESTRING (-96.786177 46.87694, -96.7863043 46.8769397, -96.786921 46.876938, -96.7875668 46.8769363, -96.7876859 46.876936)",,,,
184455207,False,1st Avenue North,tertiary,True,117.208,"LINESTRING (-96.786177 46.87694, -96.7860213 46.8769404, -96.785388 46.876942, -96.7847787 46.8769436, -96.784635 46.876944)",,,,
184475003,False,5th Street North,residential,True,119.43300000000002,"LINESTRING (-96.786177 46.87694, -96.7861789 46.8770464, -96.7861941 46.8779079, -96.786196 46.878014)",,,,
9638428,False,7th Street North,residential,True,136.346,"LINESTRING (-96.791372 46.877119, -96.7914014 46.8770315, -96.7914073 46.8770138, -96.791566 46.876542, -96.7917381 46.8760304, -96.7917391 46.8760275, -96.791774 46.875924)",,2,,
184455206,False,1st Avenue North,tertiary,False,115.941,"LINESTRING (-96.791372 46.877119, -96.7915187 46.8771394, -96.7920986 46.8772198, -96.792136 46.877225, -96.792867 46.877326)",,,,
184455206,False,1st Avenue North,tertiary,True,113.34100000000001,"LINESTRING (-96.791372 46.877119, -96.7912699 46.8771048, -96.790115 46.876944, -96.7900262 46.8769406, -96.789907 46.876936)",,,,
9634858,False,8th Street North,residential,False,124.319,"LINESTRING (-96.792867 46.877326, -96.7928296 46.8774471, -96.7927946 46.8775603, -96.7927663 46.877652, -96.7926977 46.8778742, -96.7925562 46.8783321, -96.7925291 46.8784199)",,,,
9634858,False,8th Street North,residential,True,159.242,"LINESTRING (-96.792867 46.877326, -96.7928926 46.8772518, -96.7930063 46.8769215, -96.7931609 46.8764725, -96.7931769 46.8764259, -96.7932874 46.8761051, -96.7933168 46.8760196, -96.793347 46.875932)",,,,
184455206,False,1st Avenue North,tertiary,False,89.289,"LINESTRING (-96.792867 46.877326, -96.792896 46.87733, -96.7929959 46.8773312, -96.793306 46.877335, -96.7938262 46.8773399, -96.7939166 46.8773408, -96.794041 46.877342)",,,,
184455206,False,1st Avenue North,tertiary,True,115.94100000000002,"LINESTRING (-96.792867 46.877326, -96.792136 46.877225, -96.7920986 46.8772198, -96.7915187 46.8771394, -96.791372 46.877119)",,,,
"[497205266, 9634660]",False,1st Avenue South,residential,False,225.07900000000004,"LINESTRING (-96.785121 46.873178, -96.7852756 46.8731858, -96.785595 46.873202, -96.786541 46.873255, -96.7866545 46.8732625, -96.786799 46.873272, -96.787243 46.873303, -96.7877155 46.8733293, -96.7879396 46.8733417, -96.788071 46.873351)",25 mph,,,
184470121,False,4th Street South,tertiary,True,114.01199999999999,"LINESTRING (-96.785121 46.873178, -96.7851157 46.8732176, -96.7851104 46.8732571, -96.7851056 46.8732868, -96.785084 46.873455, -96.785035 46.873817, -96.7850179 46.8739441, -96.7849961 46.8741063, -96.7849837 46.874199)",25 mph,,,
9637436,False,Broadway,residential,True,115.875,"LINESTRING (-96.788071 46.873351, -96.7880604 46.8734336, -96.7880066 46.8738526, -96.7879516 46.8742811, -96.7879377 46.8743891)",25 mph,,,
497205266,False,1st Avenue South,residential,False,122.468,"LINESTRING (-96.788071 46.873351, -96.788201 46.8733551, -96.7886004 46.8733679, -96.788905 46.873378, -96.7895234 46.8734164, -96.789678 46.873426)",25 mph,,,
"[497205266, 9634660]",False,1st Avenue South,residential,True,225.079,"LINESTRING (-96.788071 46.873351, -96.7879396 46.8733417, -96.7877155 46.8733293, -96.787243 46.873303, -96.786799 46.873272, -96.7866545 46.8732625, -96.786541 46.873255, -96.785595 46.873202, -96.7852756 46.8731858, -96.785121 46.873178)",25 mph,,,
9638685,False,7th Street South,residential,True,116.93299999999999,"LINESTRING (-96.789678 46.873426, -96.7896641 46.8735378, -96.7896242 46.8738594, -96.789612 46.873958, -96.78956 46.8743837, -96.789549 46.8744739)",25 mph,,,
497205266,False,1st Avenue South,residential,False,113.92999999999999,"LINESTRING (-96.789678 46.873426, -96.7897986 46.8734334, -96.79028 46.8734632, -96.7903129 46.8734652, -96.790569 46.873481, -96.7910377 46.8735083, -96.791171 46.873516)",25 mph,,,
