osmid,oneway,highway,reversed,length,geometry,lanes,ref,name,bridge
15234135,False,secondary,False,144.189,"LINESTRING (-96.9033734 29.6821033, -96.9048657 29.6820788)",4,US 90,Summit Street,
15234135,False,secondary,True,147.483,"LINESTRING (-96.9033734 29.6821033, -96.9018468 29.6821156)",4,US 90,Summit Street,
31276474,False,trunk,False,108.703,"LINESTRING (-96.9033734 29.6821033, -96.903395 29.682596, -96.903399 29.682866, -96.90337 29.683019, -96.903355 29.683077)",4,US 77,Kessler Avenue,
194644122,False,trunk,True,90.392,"LINESTRING (-96.9033734 29.6821033, -96.903366 29.681561, -96.9033585 29.6812905)",2,US 77,Kessler Avenue,
15234870,False,residential,False,192.187,"LINESTRING (-96.902947 29.683768, -96.903072 29.683822, -96.903146 29.683826, -96.904247 29.683812, -96.9049216 29.6838119)",,,Wolf Street,
31276474,False,trunk,False,97.578,"LINESTRING (-96.902947 29.683768, -96.902757 29.684028, -96.902685 29.684151, -96.902628 29.684281, -96.902587 29.684415, -96.90256 29.684567)",4,US 77,Kessler Avenue,
31276474,False,trunk,True,86.76100000000001,"LINESTRING (-96.902947 29.683768, -96.903141 29.6835, -96.903229 29.683366, -96.9033 29.683224, -96.903355 29.683077)",4,US 77,Kessler Avenue,
15235611,False,residential,False,147.54,"LINESTRING (-96.904735 29.675878, -96.903208 29.675897)",,,Black Street,
15233919,False,tertiary,False,102.83,"LINESTRING (-96.904735 29.675878, -96.904745 29.676314, -96.9047641 29.6768024)",2,Loop 222,Lyons Avenue,
15235611,False,residential,True,146.545,"LINESTRING (-96.904735 29.675878, -96.905028 29.675874, -96.906251 29.675835)",,,Black Street,
15233919,False,tertiary,False,123.57,"LINESTRING (-96.9047641 29.6768024, -96.9048057 29.6779131)",2,Loop 222,Lyons Avenue,
642348021,False,tertiary,False,147.497,"LINESTRING (-96.9047641 29.6768024, -96.9032375 29.6768199)",,,Baumgarten Street,
642348021,False,tertiary,True,146.879,"LINESTRING (-96.9047641 29.6768024, -96.9062843 29.6767849)",,,Baumgarten Street,
15233919,False,tertiary,True,102.83,"LINESTRING (-96.9047641 29.6768024, -96.904745 29.676314, -96.904735 29.675878)",2,Loop 222,Lyons Avenue,
15233919,False,tertiary,False,131.228,"LINESTRING (-96.9048057 29.6779131, -96.904834 29.679093)",2,Loop 222,Lyons Avenue,
15233919,False,tertiary,True,123.57,"LINESTRING (-96.9048057 29.6779131, -96.9047641 29.6768024)",2,Loop 222,Lyons Avenue,
15235528,False,residential,False,146.77499999999998,"LINESTRING (-96.9048057 29.6779131, -96.9044354 29.6779259, -96.9032874 29.6779601)",,,Simpson Street,
15235528,False,residential,True,146.46699999999998,"LINESTRING (-96.9048057 29.6779131, -96.9049868 29.6779011, -96.905556 29.677869, -96.90632 29.677861)",,,Simpson Street,
15233919,False,tertiary,True,131.228,"LINESTRING (-96.904834 29.679093, -96.9048057 29.6779131)",2,Loop 222,Lyons Avenue,
15235732,False,residential,False,124.151,"LINESTRING (-96.904834 29.679093, -96.9035489 29.679092)",,,South Main Street,
15235732,False,residential,True,147.233,"LINESTRING (-96.904834 29.679093, -96.906358 29.679085)",,,South Main Street,
15233919,False,tertiary,False,82.498,"LINESTRING (-96.904834 29.679093, -96.9048435 29.6794258, -96.9048483 29.6798348)",2,Loop 222,Lyons Avenue,
150869138,False,residential,False,146.331,"LINESTRING (-96.9048483 29.6798348, -96.906363 29.679831)",,,North Main Street,
150869138,False,residential,True,140.354,"LINESTRING (-96.9048483 29.6798348, -96.9033955 29.679843)",,,North Main Street,
15233919,False,tertiary,False,127.465,"LINESTRING (-96.9048483 29.6798348, -96.9048613 29.6804137, -96.904857 29.680981)",2,Loop 222,Lyons Avenue,
15233919,False,tertiary,True,82.498,"LINESTRING (-96.9048483 29.6798348, -96.9048435 29.6794258, -96.904834 29.679093)",2,Loop 222,Lyons Avenue,
15235771,False,residential,False,138.592,"LINESTRING (-96.904857 29.680981, -96.9034224 29.6809862)",,,Anderson Street,
15235771,False,residential,True,147.35,"LINESTRING (-96.904857 29.680981, -96.906382 29.680956)",,,Anderson Street,
15233919,False,tertiary,False,122.075,"LINESTRING (-96.904857 29.680981, -96.904862 29.681256, -96.904866 29.681532, -96.9048657 29.6820788)",2,Loop 222,Lyons Avenue,
15233919,False,tertiary,True,127.465,"LINESTRING (-96.904857 29.680981, -96.9048613 29.6804137, -96.9048483 29.6798348)",2,Loop 222,Lyons Avenue,
15234135,False,secondary,False,149.067,"LINESTRING (-96.9048657 29.6820788, -96.9064085 29.6820542)",4,US 90,Summit Street,
15234135,False,secondary,True,144.189,"LINESTRING (-96.9048657 29.6820788, -96.9033734 29.6821033)",4,US 90,Summit Street,
27926331,False,unclassified,False,108.825,"LINESTRING (-96.9048657 29.6820788, -96.9048973 29.6830571)",,,Lyons Avenue,
15233919,False,tertiary,True,122.07499999999999,"LINESTRING (-96.9048657 29.6820788, -96.904866 29.681532, -96.904862 29.681256, -96.904857 29.680981)",2,Loop 222,Lyons Avenue,
27926331,False,unclassified,False,80.659,"LINESTRING (-96.9049216 29.6838119, -96.904945 29.684537)",,,Lyons Avenue,
27926331,False,unclassified,True,83.963,"LINESTRING (-96.9049216 29.6838119, -96.9048973 29.6830571)",,,Lyons Avenue,
15234870,False,residential,False,146.81799999999998,"LINESTRING (-96.9049216 29.6838119, -96.905072 29.683812, -96.906441 29.683783)",,,Wolf Street,
15234870,False,residential,True,192.18699999999998,"LINESTRING (-96.9049216 29.6838119, -96.904247 29.683812, -96.903146 29.683826, -96.903072 29.683822, -96.902947 29.683768)",,,Wolf Street,
15234135,False,secondary,False,145.559,"LINESTRING (-96.9003404 29.6821437, -96.9018468 29.6821156)",4,US 90,Summit Street,
15236890,False,residential,False,124.09100000000001,"LINESTRING (-96.9003404 29.6821437, -96.900322 29.681594, -96.900314 29.681028)",2,,Herder Avenue,
15236890,False,residential,True,104.019,"LINESTRING (-96.9003404 29.6821437, -96.9003299 29.6826238, -96.90034 29.683079)",2,,Herder Avenue,
15234135,False,secondary,False,147.483,"LINESTRING (-96.9018468 29.6821156, -96.9033734 29.6821033)",4,US 90,Summit Street,
15234135,False,secondary,True,145.559,"LINESTRING (-96.9018468 29.6821156, -96.9003404 29.6821437)",4,US 90,Summit Street,
15236534,False,residential,False,106.044,"LINESTRING (-96.9018468 29.6821156, -96.90186 29.682611, -96.901873 29.683069)",,,Kellett Avenue,
15236534,False,residential,True,122.82900000000001,"LINESTRING (-96.9018468 29.6821156, -96.901841 29.681576, -96.901837 29.681011)",,,Kellett Avenue,
15234135,False,secondary,True,149.067,"LINESTRING (-96.9064085 29.6820542, -96.9048657 29.6820788)",4,US 90,Summit Street,
15234135,False,secondary,False,149.54,"LINESTRING (-96.9064085 29.6820542, -96.9070416 29.6820495, -96.9079564 29.6820426)",4,US 90,Summit Street,
15238092,False,residential,True,122.141,"LINESTRING (-96.9064085 29.6820542, -96.906394 29.681501, -96.906382 29.680956)",2,,South Upton Avenue,
1049458031,False,unclassified,False,109.405,"LINESTRING (-96.9064085 29.6820542, -96.906416 29.682565, -96.906425 29.683038)",,,North Upton Avenue,
15234135,False,secondary,False,144.437,"LINESTRING (-96.9079564 29.6820426, -96.909451 29.682008)",4,US 90,Summit Street,
15234135,False,secondary,True,149.54,"LINESTRING (-96.9079564 29.6820426, -96.9070416 29.6820495, -96.9064085 29.6820542)",4,US 90,Summit Street,
194644112,False,residential,False,109.095,"LINESTRING (-96.9079564 29.6820426, -96.9079654 29.6825296, -96.9079734 29.6830236)",2,,Wolters Avenue,
194644112,False,residential,True,123.906,"LINESTRING (-96.9079564 29.6820426, -96.9079434 29.6814826, -96.9079264 29.6809286)",2,,Wolters Avenue,
1049458031,False,unclassified,False,81.738,"LINESTRING (-96.906441 29.683783, -96.906454 29.684518)",,,North Upton Avenue,
1049458031,False,unclassified,True,82.855,"LINESTRING (-96.906441 29.683783, -96.906425 29.683038)",,,North Upton Avenue,
15234870,False,residential,False,149.215,"LINESTRING (-96.906441 29.683783, -96.90746 29.683768, -96.9079854 29.6837606)",,,Wolf Street,
15234870,False,residential,True,146.81799999999998,"LINESTRING (-96.906441 29.683783, -96.905072 29.683812, -96.9049216 29.6838119)",,,Wolf Street,
194644112,False,residential,False,81.097,"LINESTRING (-96.9079854 29.6837606, -96.9080104 29.6844896)",2,,Wolters Avenue,
194644112,False,residential,True,81.959,"LINESTRING (-96.9079854 29.6837606, -96.9079734 29.6830236)",2,,Wolters Avenue,
15234870,False,residential,True,149.215,"LINESTRING (-96.9079854 29.6837606, -96.90746 29.683768, -96.906441 29.683783)",,,Wolf Street,
15238092,False,residential,True,119.707,"LINESTRING (-96.90632 29.677861, -96.9062843 29.6767849)",2,,South Upton Avenue,
15235528,False,residential,False,146.46699999999998,"LINESTRING (-96.90632 29.677861, -96.905556 29.677869, -96.9049868 29.6779011, -96.9048057 29.6779131)",,,Simpson Street,
15238092,False,residential,False,136.153,"LINESTRING (-96.90632 29.677861, -96.906339 29.67849, -96.906358 29.679085)",2,,South Upton Avenue,
15235528,False,residential,False,144.44,"LINESTRING (-96.901743 29.678, -96.900248 29.678015)",,,Simpson Street,
15235528,False,residential,True,149.268,"LINESTRING (-96.901743 29.678, -96.9032874 29.6779601)",,,Simpson Street,
15236533,False,residential,False,122.055,"LINESTRING (-96.901743 29.678, -96.901773 29.678658, -96.901786 29.679097)",,,Kellett Avenue,
15236533,False,residential,True,125.78699999999999,"LINESTRING (-96.901743 29.678, -96.901723 29.677524, -96.901722 29.677426, -96.9017215 29.6768691)",,,Kellett Avenue,
15235528,False,residential,True,144.44,"LINESTRING (-96.900248 29.678015, -96.901743 29.678)",,,Simpson Street,
15236890,False,residential,True,122.069,"LINESTRING (-96.900248 29.678015, -96.9002816 29.6791124)",2,,Herder Avenue,
15236890,False,residential,False,125.081,"LINESTRING (-96.900248 29.678015, -96.900236 29.677415, -96.900225 29.6768903)",2,,Herder Avenue,
15235531,False,residential,True,149.708,"LINESTRING (-96.9078494 29.6778766, -96.909399 29.677868)",,,Simpson Street,
194644112,False,residential,False,133.05700000000002,"LINESTRING (-96.9078494 29.6778766, -96.9078659 29.6784609, -96.9078588 29.679073)",2,,Wolters Avenue,
194644112,False,residential,True,123.42500000000001,"LINESTRING (-96.9078494 29.6778766, -96.9078334 29.6774976, -96.9078418 29.6767669)",2,,Wolters Avenue,
15235611,False,residential,False,149.227,"LINESTRING (-96.9077954 29.6758146, -96.906457 29.675829, -96.906251 29.675835)",,,Black Street,
15235611,False,residential,True,148.602,"LINESTRING (-96.9077954 29.6758146, -96.908165 29.675816, -96.90886 29.675797, -96.909333 29.675809)",,,Black Street,
194644112,False,residential,False,106.036,"LINESTRING (-96.9077954 29.6758146, -96.9078274 29.6762706, -96.9078444 29.6765146, -96.9078418 29.6767669)",2,,Wolters Avenue,
15235611,False,residential,False,146.545,"LINESTRING (-96.906251 29.675835, -96.905028 29.675874, -96.904735 29.675878)",,,Black Street,
15235611,False,residential,True,149.227,"LINESTRING (-96.906251 29.675835, -96.906457 29.675829, -96.9077954 29.6758146)",,,Black Street,
15238092,False,residential,False,105.673,"LINESTRING (-96.906251 29.675835, -96.906267 29.676297, -96.9062843 29.6767849)",2,,South Upton Avenue,
15235611,False,residential,False,145.619,"LINESTRING (-96.901713 29.675929, -96.900206 29.675954)",,,Black Street,
15235611,False,residential,True,144.478,"LINESTRING (-96.901713 29.675929, -96.902791 29.675903, -96.903208 29.675897)",,,Black Street,
15236533,False,residential,False,104.538,"LINESTRING (-96.901713 29.675929, -96.901719 29.676359, -96.9017215 29.6768691)",,,Kellett Avenue,
15235611,False,residential,True,145.619,"LINESTRING (-96.900206 29.675954, -96.901713 29.675929)",,,Black Street,
15236890,False,residential,True,104.128,"LINESTRING (-96.900206 29.675954, -96.90021 29.676178, -96.900215 29.676401, -96.900225 29.6768903)",2,,Herder Avenue,
15235732,False,residential,False,145.001,"LINESTRING (-96.9078588 29.679073, -96.907292 29.679083, -96.906358 29.679085)",,,South Main Street,
194644112,False,residential,False,80.70400000000001,"LINESTRING (-96.9078588 29.679073, -96.907871 29.6793989, -96.9078744 29.6797986)",2,,Wolters Avenue,
194644112,False,residential,True,133.05700000000002,"LINESTRING (-96.9078588 29.679073, -96.9078659 29.6784609, -96.9078494 29.6778766)",2,,Wolters Avenue,
15235732,False,residential,False,147.233,"LINESTRING (-96.906358 29.679085, -96.904834 29.679093)",,,South Main Street,
15235732,False,residential,True,145.001,"LINESTRING (-96.906358 29.679085, -96.907292 29.679083, -96.9078588 29.679073)",,,South Main Street,
15238092,False,residential,False,82.953,"LINESTRING (-96.906358 29.679085, -96.9063613 29.67941, -96.906363 29.679831)",2,,South Upton Avenue,
15238092,False,residential,True,136.153,"LINESTRING (-96.906358 29.679085, -96.906339 29.67849, -96.90632 29.677861)",2,,South Upton Avenue,
150869139,False,residential,False,145.347,"LINESTRING (-96.901786 29.679097, -96.9002816 29.6791124)",,,South Main Street,
150869139,False,residential,True,133.428,"LINESTRING (-96.901786 29.679097, -96.9031671 29.679089)",,,South Main Street,
15236533,False,residential,True,122.055,"LINESTRING (-96.901786 29.679097, -96.901773 29.678658, -96.901743 29.678)",,,Kellett Avenue,
15236890,False,residential,False,122.069,"LINESTRING (-96.9002816 29.6791124, -96.900248 29.678015)",2,,Herder Avenue,
150869139,False,residential,True,145.347,"LINESTRING (-96.9002816 29.6791124, -96.901786 29.679097)",,,South Main Street,
15236890,False,residential,True,90.02799999999999,"LINESTRING (-96.9002816 29.6791124, -96.9002848 29.6793871, -96.9002853 29.6794308, -96.900291 29.679922)",2,,Herder Avenue,
642348021,False,tertiary,False,150.483,"LINESTRING (-96.9078418 29.6767669, -96.9062843 29.6767849)",,,Baumgarten Street,
642348021,False,tertiary,True,145.642,"LINESTRING (-96.9078418 29.6767669, -96.9093492 29.6767496)",,,Baumgarten Street,
194644112,False,residential,False,123.42500000000001,"LINESTRING (-96.9078418 29.6767669, -96.9078334 29.6774976, -96.9078494 29.6778766)",2,,Wolters Avenue,
194644112,False,residential,True,106.036,"LINESTRING (-96.9078418 29.6767669, -96.9078444 29.6765146, -96.9078274 29.6762706, -96.9077954 29.6758146)",2,,Wolters Avenue,
15238092,False,residential,False,119.707,"LINESTRING (-96.9062843 29.6767849, -96.90632 29.677861)",2,,South Upton Avenue,
642348021,False,tertiary,False,146.879,"LINESTRING (-96.9062843 29.6767849, -96.9047641 29.6768024)",,,Baumgarten Street,
642348021,False,tertiary,True,150.483,"LINESTRING (-96.9062843 29.6767849, -96.9078418 29.6767669)",,,Baumgarten Street,
15238092,False,residential,True,105.673,"LINESTRING (-96.9062843 29.6767849, -96.906267 29.676297, -96.906251 29.675835)",2,,South Upton Avenue,
642348025,False,residential,False,144.596,"LINESTRING (-96.9017215 29.6768691, -96.900225 29.6768903)",,,Baumgarten Street,
642348025,False,residential,True,146.563,"LINESTRING (-96.9017215 29.6768691, -96.9032375 29.6768199)",,,Baumgarten Street,
15236533,False,residential,False,125.78699999999999,"LINESTRING (-96.9017215 29.6768691, -96.901722 29.677426, -96.901723 29.677524, -96.901743 29.678)",,,Kellett Avenue,
15236533,False,residential,True,104.538,"LINESTRING (-96.9017215 29.6768691, -96.901719 29.676359, -96.901713 29.675929)",,,Kellett Avenue,
642348025,False,residential,True,144.596,"LINESTRING (-96.900225 29.6768903, -96.9017215 29.6768691)",,,Baumgarten Street,
15236890,False,residential,False,104.128,"LINESTRING (-96.900225 29.6768903, -96.900215 29.676401, -96.90021 29.676178, -96.900206 29.675954)",2,,Herder Avenue,
15236890,False,residential,True,125.081,"LINESTRING (-96.900225 29.6768903, -96.900236 29.677415, -96.900248 29.678015)",2,,Herder Avenue,
15235771,False,residential,False,149.22899999999998,"LINESTRING (-96.9079264 29.6809286, -96.9071667 29.6809421, -96.906382 29.680956)",,,Anderson Street,
15235771,False,residential,True,145.901,"LINESTRING (-96.9079264 29.6809286, -96.908252 29.680931, -96.90931 29.680899, -96.909436 29.680901)",,,Anderson Street,
194644112,False,residential,False,123.906,"LINESTRING (-96.9079264 29.6809286, -96.9079434 29.6814826, -96.9079564 29.6820426)",2,,Wolters Avenue,
194644112,False,residential,True,125.752,"LINESTRING (-96.9079264 29.6809286, -96.9078984 29.6803816, -96.9078744 29.6797986)",2,,Wolters Avenue,
15235771,False,residential,False,147.35,"LINESTRING (-96.906382 29.680956, -96.904857 29.680981)",,,Anderson Street,
15235771,False,residential,True,149.22899999999998,"LINESTRING (-96.906382 29.680956, -96.9071667 29.6809421, -96.9079264 29.6809286)",,,Anderson Street,
15238092,False,residential,False,122.141,"LINESTRING (-96.906382 29.680956, -96.906394 29.681501, -96.9064085 29.6820542)",2,,South Upton Avenue,
15238092,False,residential,True,125.11,"LINESTRING (-96.906382 29.680956, -96.906376 29.680682, -96.906369 29.680409, -96.906363 29.679831)",2,,South Upton Avenue,
150869134,False,residential,True,139.73,"LINESTRING (-96.901837 29.681011, -96.9032831 29.6809856)",,,Anderson Street,
15236534,False,residential,False,122.82900000000001,"LINESTRING (-96.901837 29.681011, -96.901841 29.681576, -96.9018468 29.6821156)",,,Kellett Avenue,
