osmid,bridge,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access
20189839,,Glen Place,residential,,False,False,87.275,"LINESTRING (-76.492042 42.441508, -76.4920466 42.4415904, -76.4920831 42.4422923)",,,
20189089,,East Buffalo Street,tertiary,,False,False,52.715,"LINESTRING (-76.491437 42.441525, -76.490795 42.441542)",,,
20189089,,East Buffalo Street,tertiary,,False,True,49.685,"LINESTRING (-76.491437 42.441525, -76.491786 42.441518, -76.492042 42.441508)",,,
20190395,,Dewitt Place,residential,,False,False,116.952,"LINESTRING (-76.491437 42.441525, -76.4914418 42.4416064, -76.4914917 42.442576)",,,
345319819,,North Geneva Street,residential,,False,True,142.198,"LINESTRING (-76.500894 42.442541, -76.5008907 42.4424736, -76.500836 42.4413449, -76.500832 42.441263)",,,
493038052,,West Court Street,tertiary,,False,False,141.817,"LINESTRING (-76.500894 42.442541, -76.4992767 42.4425869, -76.499167 42.44259)",,,
"[493038052, 399317767]",,West Court Street,tertiary,15 mph,False,True,80.636,"LINESTRING (-76.500894 42.442541, -76.5013219 42.4425292, -76.5017724 42.4425168, -76.501876 42.442514)",,,
20192433,,East Court Street,tertiary,30 mph,False,False,92.572,"LINESTRING (-76.499167 42.44259, -76.4990634 42.442591, -76.498929 42.442593, -76.498855 42.442599, -76.4983339 42.4426143, -76.49804 42.442623)",,,
116771863,,North Cayuga Street,tertiary,30 mph,False,True,142.19500000000002,"LINESTRING (-76.499167 42.44259, -76.4991636 42.4425188, -76.4991098 42.4413949, -76.499106 42.441312)",,,
493038052,,West Court Street,tertiary,,False,True,141.817,"LINESTRING (-76.499167 42.44259, -76.4992767 42.4425869, -76.500894 42.442541)",,,
20190849,,Fayette Street,residential,,False,False,194.517,"LINESTRING (-76.5025657 42.4367709, -76.5025694 42.4368502, -76.5025703 42.4368668, -76.5026514 42.4384488, -76.502655 42.438519)",,,
20190849,,Fayette Street,residential,,False,True,134.963,"LINESTRING (-76.5025657 42.4367709, -76.5025615 42.436695, -76.50256 42.4366649, -76.5025085 42.4356463, -76.502504 42.435558)",,,
345319826,,West Clinton Street,primary,,False,False,80.212,"LINESTRING (-76.5025657 42.4367709, -76.5024651 42.4367739, -76.5016951 42.4367978, -76.5015893 42.4368034)",2,NY 96B,
"[345319824, 625603724]",,West Clinton Street,primary,,False,False,141.032,"LINESTRING (-76.500604 42.4368334, -76.5005037 42.4368368, -76.4998908 42.4368552, -76.4996744 42.4368604, -76.499392 42.4368695, -76.4989938 42.4368821, -76.498887 42.4368868)","['3', '2']",NY 96B,
345319825,,South Geneva Street,residential,,False,True,194.459,"LINESTRING (-76.500604 42.4368334, -76.5006082 42.4369091, -76.5006564 42.4378712, -76.5006886 42.4385126, -76.500692 42.438581)",,,
677344819,,West Clinton Street,primary,,False,True,80.93100000000001,"LINESTRING (-76.500604 42.4368334, -76.5007208 42.4368277, -76.5014864 42.4368056, -76.5015893 42.4368034)",2,NY 96B,
"[24543875, 20190595, 24543871]",yes,East Clinton Street,primary,,False,True,171.662,"LINESTRING (-76.498887 42.4368868, -76.4987931 42.4368927, -76.4982398 42.436911, -76.498178 42.4369113, -76.4981487 42.436912, -76.497872 42.4369191, -76.4977558 42.4369211, -76.497672 42.4369234, -76.4975841 42.4369242, -76.4967967 42.4369407)",,NY 96B,
24573599,,South Cayuga Street,tertiary,,False,True,154.225,"LINESTRING (-76.498887 42.4368868, -76.4988854 42.4368158, -76.4988639 42.4359281, -76.4988302 42.4355007)",,,
35281998,,South Cayuga Street,tertiary,,False,False,194.53500000000003,"LINESTRING (-76.498887 42.4368868, -76.4988899 42.4369554, -76.4989074 42.4372599, -76.4989338 42.4377838, -76.4989592 42.4382514, -76.4989656 42.4384286, -76.4989696 42.4385563, -76.4989762 42.438635)",,,
"[345319824, 625603724]",,West Clinton Street,primary,,False,True,141.032,"LINESTRING (-76.498887 42.4368868, -76.4989938 42.4368821, -76.499392 42.4368695, -76.4996744 42.4368604, -76.4998908 42.4368552, -76.5005037 42.4368368, -76.500604 42.4368334)","['3', '2']",NY 96B,
44320052,,North Aurora Street,tertiary,,True,False,98.595,"LINESTRING (-76.4956788 42.4405207, -76.4956843 42.4405823, -76.4956894 42.440829, -76.4957235 42.4413372, -76.4957286 42.4414065)",,,
"[345319818, 738266571, 345087356]",,East Seneca Street,primary,30 mph,True,False,95.465,"LINESTRING (-76.4956788 42.4405207, -76.4957874 42.4405168, -76.4959864 42.4405098, -76.4963041 42.4405019, -76.4963391 42.440501, -76.4966333 42.4404929, -76.4966449 42.4404926, -76.4967413 42.4404894, -76.4968412 42.4404861)",2,NY 79,
345084325,,East Court Street,tertiary,30 mph,False,False,100.365,"LINESTRING (-76.4957945 42.442688, -76.4956885 42.4426927, -76.4945726 42.442728)",,,
345084325,,East Court Street,tertiary,30 mph,False,True,96.021,"LINESTRING (-76.4957945 42.442688, -76.4959017 42.4426854, -76.496857 42.4426539, -76.4969636 42.4426511)",,,
20190395,,Dewitt Place,residential,,False,True,116.952,"LINESTRING (-76.4914917 42.442576, -76.4914418 42.4416064, -76.491437 42.441525)",,,
20190389,,Dewitt Place,residential,5 mph,False,True,5.627,"LINESTRING (-76.4917041 42.443197, -76.4917036 42.4431464)",,,
20191353,,Cascadilla Park Road,residential,,False,False,381.2970000000001,"LINESTRING (-76.4917041 42.443197, -76.49179 42.443204, -76.4919017 42.4432197, -76.4919624 42.4432536, -76.4919975 42.4432973, -76.492072 42.443489, -76.492112 42.4435609, -76.4921639 42.4436299, -76.4922328 42.443682, -76.4922944 42.4437045, -76.4923754 42.4437052, -76.4924185 42.4436935, -76.4924452 42.4436609, -76.4924548 42.4436195, -76.49244 42.4434814, -76.4924391 42.4433964, -76.492453 42.443335, -76.492491 42.443303, -76.492539 42.443289, -76.492594 42.443293, -76.492646 42.44331, -76.492718 42.443363, -76.492782 42.443426, -76.493016 42.443625, -76.493061 42.443647, -76.49311 42.443651, -76.493165 42.443646, -76.493214 42.443627, -76.493245 42.443591, -76.49324 42.443546, -76.493203 42.443506, -76.493095 42.443422, -76.4930607 42.4433992, -76.4930352 42.4433633, -76.4930246 42.4433233, -76.4930289 42.4432873, -76.4930542 42.4432469, -76.4931054 42.4432184, -76.4931565 42.4432096, -76.4932082 42.4432169, -76.4932638 42.443233, -76.4933129 42.4432587, -76.4933428 42.443288, -76.4934351 42.4433785, -76.4943556 42.4434694)",,,
20190628,,Columbia Street,residential,,False,True,169.183,"LINESTRING (-76.49468 42.435805, -76.4947874 42.4358019, -76.4948217 42.4358009, -76.49674 42.435746)",,,
24543612,,Columbia Street,residential,,True,False,194.327,"LINESTRING (-76.49468 42.435805, -76.494591 42.4358077, -76.492413 42.435873, -76.492314 42.435876)",,,
139324149,,South Aurora Street,primary,,False,False,97.62599999999999,"LINESTRING (-76.49468 42.435805, -76.4946838 42.4358653, -76.4947327 42.4366306, -76.494736 42.436682)",,NY 96B,
305605337,,West Green Street,primary,,True,False,140.929,"LINESTRING (-76.500692 42.438581, -76.500589 42.4385843, -76.4999785 42.4386035, -76.4997483 42.4386108, -76.4995518 42.438617, -76.499266 42.4386259, -76.4990779 42.4386314, -76.4989762 42.438635)",2,NY 79,
345319825,,South Geneva Street,residential,,False,False,194.459,"LINESTRING (-76.500692 42.438581, -76.5006886 42.4385126, -76.5006564 42.4378712, -76.5006082 42.4369091, -76.500604 42.4368334)",,,
677164999,,South Geneva Street,residential,,False,True,101.15,"LINESTRING (-76.500692 42.438581, -76.5006957 42.4386516, -76.5007349 42.4394075, -76.500739 42.43949)",,,
20190651,,Cottage Place,residential,,False,False,76.809,"LINESTRING (-76.491194 42.435913, -76.4911738 42.4358522, -76.4910821 42.4356077, -76.4910369 42.4354809, -76.4910097 42.4353321, -76.4910097 42.4352389)",,,
24543694,,Columbia Street,residential,,False,False,49.44499999999999,"LINESTRING (-76.491194 42.435913, -76.491163 42.435918, -76.491076 42.43595, -76.490989 42.436001, -76.490738 42.436194)",,,
24543694,,Columbia Street,residential,,False,True,92.095,"LINESTRING (-76.491194 42.435913, -76.491211 42.435908, -76.49152 42.435895, -76.4922262 42.4358781, -76.492314 42.435876)",,,
20190651,,Cottage Place,residential,,False,True,76.80900000000001,"LINESTRING (-76.4910097 42.4352389, -76.4910097 42.4353321, -76.4910369 42.4354809, -76.4910821 42.4356077, -76.4911738 42.4358522, -76.491194 42.435913)",,,
20190849,,Fayette Street,residential,,False,False,134.963,"LINESTRING (-76.502504 42.435558, -76.5025085 42.4356463, -76.50256 42.4366649, -76.5025615 42.436695, -76.5025657 42.4367709)",,,
20191779,,Center Street,residential,,False,False,80.425,"LINESTRING (-76.502504 42.435558, -76.502409 42.435564, -76.5016327 42.435586, -76.501525 42.435589)",,,
20190849,,Fayette Street,residential,,False,True,194.51700000000002,"LINESTRING (-76.502655 42.438519, -76.5026514 42.4384488, -76.5025703 42.4368668, -76.5025694 42.4368502, -76.5025657 42.4367709)",,,
305605335,,West Green Street,primary,,True,False,80.577,"LINESTRING (-76.502655 42.438519, -76.5017842 42.4385465, -76.501674 42.43855)",2,NY 79,
20191353,,Cascadilla Park Road,residential,,False,True,381.2969999999999,"LINESTRING (-76.4943556 42.4434694, -76.4934351 42.4433785, -76.4933428 42.443288, -76.4933129 42.4432587, -76.4932638 42.443233, -76.4932082 42.4432169, -76.4931565 42.4432096, -76.4931054 42.4432184, -76.4930542 42.4432469, -76.4930289 42.4432873, -76.4930246 42.4433233, -76.4930352 42.4433633, -76.4930607 42.4433992, -76.493095 42.443422, -76.493203 42.443506, -76.49324 42.443546, -76.493245 42.443591, -76.493214 42.443627, -76.493165 42.443646, -76.49311 42.443651, -76.493061 42.443647, -76.493016 42.443625, -76.492782 42.443426, -76.492718 42.443363, -76.492646 42.44331, -76.492594 42.443293, -76.492539 42.443289, -76.492491 42.443303, -76.492453 42.443335, -76.4924391 42.4433964, -76.49244 42.4434814, -76.4924548 42.4436195, -76.4924452 42.4436609, -76.4924185 42.4436935, -76.4923754 42.4437052, -76.4922944 42.4437045, -76.4922328 42.443682, -76.4921639 42.4436299, -76.492112 42.4435609, -76.492072 42.443489, -76.4919975 42.4432973, -76.4919624 42.4432536, -76.4919017 42.4432197, -76.49179 42.443204, -76.4917041 42.443197)",,,
20193239,,University Avenue,tertiary,30 mph,False,True,12.904,"LINESTRING (-76.4943556 42.4434694, -76.4943704 42.443456, -76.494446 42.4433745)",,,
20192051,,Fountain Place,residential,,False,True,97.82,"LINESTRING (-76.493555 42.442348, -76.4935579 42.4423267, -76.493575 42.4422, -76.493578 42.442137, -76.493536 42.4415536, -76.49353 42.44147)",,,
20192680,,East Seneca Street,residential,30 mph,True,False,46.558,"LINESTRING (-76.491112 42.440633, -76.4916789 42.440616)",,,
"[810886768, 562577764]",,Sage Place,residential,,True,False,203.45400000000004,"LINESTRING (-76.491112 42.440633, -76.4911065 42.4405589, -76.4910802 42.4402067, -76.49108 42.4398964, -76.4912195 42.4398967, -76.4913972 42.439897, -76.4915381 42.439897, -76.491585 42.439906, -76.4916093 42.4399283, -76.4916199 42.4399764, -76.4916352 42.4401709, -76.4916443 42.4402639, -76.4916482 42.4403504, -76.4916558 42.4404398, -76.4916619 42.4405058, -76.4916665 42.4405413, -76.4916695 42.440565, -76.4916789 42.440616)",,,
20192423,,Willets Place,residential,,False,True,92.613,"LINESTRING (-76.492886 42.442321, -76.492839 42.4415685, -76.492834 42.441489)",,,
20192680,,East Seneca Street,residential,30 mph,True,False,101.7,"LINESTRING (-76.494206 42.440543, -76.4945911 42.4405447, -76.494847 42.4405459, -76.4949275 42.4405462, -76.4949804 42.4405457, -76.495159 42.440544, -76.495272 42.4405409, -76.4953529 42.4405353, -76.4954438 42.4405249)",,,
20193322,,Parker Street,residential,,False,False,100.658,"LINESTRING (-76.494206 42.440543, -76.4942085 42.4406253, -76.494232 42.4413822, -76.494234 42.441448)",,,
24573599,,South Cayuga Street,tertiary,,False,False,154.225,"LINESTRING (-76.4988302 42.4355007, -76.4988639 42.4359281, -76.4988854 42.4368158, -76.498887 42.4368868)",,,
"[992563699, 24573599]",yes,South Cayuga Street,tertiary,,False,True,32.266,"LINESTRING (-76.4988302 42.4355007, -76.4988289 42.4353939, -76.4988218 42.4352106)",,,
20190389,,Dewitt Place,residential,5 mph,False,False,5.627,"LINESTRING (-76.4917036 42.4431464, -76.4917041 42.443197)",,,
139324072,,East State Street,secondary,,False,True,89.858,"LINESTRING (-76.4953285 42.4396153, -76.4952088 42.4396025, -76.495148 42.4395959, -76.4946978 42.4395473, -76.494427 42.439518, -76.4943165 42.4395029, -76.4942465 42.439492)",,,
677344830,,East State Street,secondary,,False,False,25.933999999999997,"LINESTRING (-76.4953285 42.4396153, -76.4955296 42.4396375, -76.4956414 42.439648)",,,
24543956,,South Aurora Street,secondary,,False,True,47.666,"LINESTRING (-76.4954549 42.4392424, -76.4955584 42.4394481, -76.4956013 42.4395372, -76.495612 42.4395675, -76.4956414 42.439648)",,,
116421862,,,secondary_link,,True,False,44.589,"LINESTRING (-76.4954549 42.4392424, -76.4954683 42.4394332, -76.4954241 42.4395066, -76.495391 42.4395471, -76.4953285 42.4396153)",,,
"[1187505141, 345087362, 677344829, 1187505142]",yes,South Aurora Street,secondary,,False,"[False, True]",103.08099999999999,"LINESTRING (-76.4954549 42.4392424, -76.4953046 42.4389808, -76.4951403 42.4386989, -76.4950194 42.4384913, -76.4949631 42.4383894)",,,
20192680,,East Seneca Street,residential,30 mph,True,False,40.826,"LINESTRING (-76.4916789 42.440616, -76.4920756 42.440604, -76.492176 42.440601)",,,
86875235,,South Aurora Street,secondary,,False,False,56.004000000000005,"LINESTRING (-76.4948125 42.4379015, -76.4948363 42.4380698, -76.494871 42.4382114, -76.4949631 42.4383894)",,,
86875235,,South Aurora Street,secondary,,False,True,32.187,"LINESTRING (-76.4948125 42.4379015, -76.4947779 42.4376568, -76.4947718 42.4376136)",,,
949183725,,,secondary_link,,True,False,39.659,"LINESTRING (-76.4948125 42.4379015, -76.4948564 42.4377706, -76.4948832 42.4377048, -76.4948987 42.4376841, -76.4949089 42.4376706, -76.4949127 42.4376655, -76.4949455 42.4376262, -76.4950023 42.4375805)",,,
20190595,,East Clinton Street,primary,,False,False,165.87,"LINESTRING (-76.4950023 42.4375805, -76.49526 42.437526, -76.4954249 42.4374788, -76.495473 42.437465, -76.495659 42.4373815, -76.4961034 42.4371599, -76.4964348 42.4370053, -76.4965828 42.4369648, -76.4967012 42.4369353, -76.4967967 42.4369407)",,NY 96B,
20190595,,East Clinton Street,primary,,False,True,19.273,"LINESTRING (-76.4950023 42.4375805, -76.4949174 42.437594, -76.4948877 42.437598, -76.4947718 42.4376136)",,NY 96B,
