osmid,name,highway,oneway,reversed,length,geometry,lanes,access,ref,maxspeed,bridge
181009982,Main Street,secondary,False,False,12.911,"LINESTRING (-120.7960735 38.7288438, -120.7962096 38.7287968)",,,,,
181009982,Main Street,secondary,False,True,13.551,"LINESTRING (-120.7960735 38.7288438, -120.7959488 38.7289172)",,,,,
10329374,Clark Street,residential,False,True,63.143,"LINESTRING (-120.7982397 38.7272926, -120.7981579 38.7272104, -120.797993 38.7267648)",,,,,
10329669,Pacific Street,tertiary,False,False,241.18900000000005,"LINESTRING (-120.7982397 38.7272926, -120.7981812 38.7272892, -120.7981137 38.7272935, -120.7980662 38.7273004, -120.7979822 38.7273185, -120.7978938 38.72734, -120.7978053 38.7273668, -120.7977467 38.7273909, -120.797676 38.7274228, -120.79755 38.7274823, -120.7973654 38.7275737, -120.7972018 38.7276556, -120.797078 38.7277169, -120.7969476 38.7277772, -120.7968182 38.7278333, -120.796354 38.728017, -120.7962158 38.728073, -120.7960754 38.7281239, -120.7957626 38.7282383)",2,yes,,,
10329669,Pacific Street,tertiary,False,True,60.562,"LINESTRING (-120.7982397 38.7272926, -120.7983038 38.7272995, -120.7983602 38.7273047, -120.7985548 38.7273211, -120.7987239 38.7273297, -120.798935 38.7273392)",2,yes,,,
10337209,Lewis Street,residential,False,False,51.807,"LINESTRING (-120.7982397 38.7272926, -120.798274 38.7273159, -120.7982917 38.7273349, -120.7982994 38.7273538, -120.7983558 38.7277384)",,,,,
10329667,Pacific Street,primary,False,False,24.101999999999997,"LINESTRING (-120.8040669 38.7276551, -120.8040246 38.727583, -120.8039835 38.7275142, -120.8039534 38.7274573)",2,,CA 49,,
790170785,Main Street,secondary,False,True,86.677,"LINESTRING (-120.8040669 38.7276551, -120.8032685 38.7279646, -120.8032257 38.7279848, -120.8031796 38.7280118)",,,,,
10329667,Pacific Street,primary,False,False,60.479,"LINESTRING (-120.8035643 38.7266769, -120.8035123 38.7266502, -120.8034504 38.7266208, -120.8033554 38.7265907, -120.8032791 38.72657, -120.8031818 38.7265484, -120.8030209 38.7265192, -120.8029098 38.7265041)",2,,CA 49,,
10329667,Pacific Street,primary,False,True,96.74900000000002,"LINESTRING (-120.8035643 38.7266769, -120.8036306 38.7267183, -120.8037113 38.7267838, -120.8037677 38.7268433, -120.8038053 38.7268899, -120.8038373 38.7269434, -120.8038605 38.7269951, -120.8038793 38.7270451, -120.8038926 38.7270969, -120.8039003 38.7271477, -120.8039058 38.727215, -120.8039092 38.7272952, -120.8039169 38.7273487, -120.8039302 38.7274021, -120.8039534 38.7274573)",2,,CA 49,,
10331780,Chapel Street,residential,False,True,116.75399999999999,"LINESTRING (-120.8035643 38.7266769, -120.8036117 38.7264515, -120.8036021 38.7264232, -120.8035903 38.7263888, -120.8035366 38.7263218, -120.8034643 38.7257487, -120.8034561 38.7256471)",,,,,
10329667,Pacific Street,primary,False,True,60.479,"LINESTRING (-120.8029098 38.7265041, -120.8030209 38.7265192, -120.8031818 38.7265484, -120.8032791 38.72657, -120.8033554 38.7265907, -120.8034504 38.7266208, -120.8035123 38.7266502, -120.8035643 38.7266769)",2,,CA 49,,
96187672,Sacramento Street,tertiary,False,False,174.014,"LINESTRING (-120.8029098 38.7265041, -120.8028922 38.726582, -120.8028778 38.7266622, -120.8028712 38.7267364, -120.8028723 38.7268037, -120.802879 38.726877, -120.8028911 38.7269899, -120.8028944 38.7270555, -120.80289 38.7271245, -120.8028767 38.7272115, -120.8028646 38.7272995, -120.8028591 38.727353, -120.8028591 38.727397, -120.8028657 38.7274452, -120.8028756 38.7274918, -120.8028922 38.7275349, -120.8029154 38.7275824, -120.8029453 38.7276289, -120.8031796 38.7280118)",,,,,
96187674,Pacific Street,tertiary,False,False,40.25299999999999,"LINESTRING (-120.8029098 38.7265041, -120.8028084 38.7264928, -120.8027105 38.7264891, -120.8026381 38.7264891, -120.8025873 38.7264919, -120.8025137 38.7265004, -120.8024507 38.7265153)",,,,,
"[10331724, 307660485]",Sacramento Street,primary,False,True,104.32,"LINESTRING (-120.8029098 38.7265041, -120.8029992 38.7261838, -120.8030241 38.7261125, -120.8030608 38.726017, -120.803085 38.72592, -120.8031091 38.7258191, -120.8031618 38.7255874)",2,,CA 49,"['35 mph', '25 mph']",
96187674,Pacific Street,tertiary,False,False,56.690999999999995,"LINESTRING (-120.8024507 38.7265153, -120.8023784 38.7265352, -120.8023156 38.7265579, -120.8022528 38.7265861, -120.8021864 38.7266219, -120.8020946 38.7266775, -120.8020294 38.7267114, -120.8019571 38.7267442, -120.8018874 38.7267683)",,,,,
96187674,Pacific Street,tertiary,False,True,40.253,"LINESTRING (-120.8024507 38.7265153, -120.8025137 38.7265004, -120.8025873 38.7264919, -120.8026381 38.7264891, -120.8027105 38.7264891, -120.8028084 38.7264928, -120.8029098 38.7265041)",,,,,
790170785,Main Street,secondary,False,False,115.26299999999998,"LINESTRING (-120.7997435 38.7296312, -120.7998256 38.7296109, -120.7999023 38.7295843, -120.7999624 38.7295599, -120.800748 38.7292136, -120.8008348 38.729173, -120.8009055 38.7291329)",,,,,
790170785,Main Street,secondary,False,True,47.294000000000004,"LINESTRING (-120.7997435 38.7296312, -120.7996927 38.7296411, -120.7996253 38.729652, -120.7995546 38.7296567, -120.7994711 38.7296572, -120.7993857 38.7296557, -120.7992017 38.72965)",,,,,
"[10332881, 790170786]",Bedford Avenue,tertiary,False,False,82.17,"LINESTRING (-120.7992017 38.72965, -120.7991457 38.7298742, -120.7991117 38.7300371, -120.7991075 38.7301579, -120.7990907 38.7302302, -120.7990907 38.730284, -120.7990907 38.7303814)",,,,,
181009982,Main Street,secondary,False,True,235.90500000000003,"LINESTRING (-120.7992017 38.72965, -120.7987539 38.729626, -120.7985466 38.7295869, -120.7983982 38.7295234, -120.7979718 38.729352, -120.7976401 38.7292295, -120.7966822 38.7289106)",,,,,
790170785,Main Street,secondary,False,False,47.29400000000001,"LINESTRING (-120.7992017 38.72965, -120.7993857 38.7296557, -120.7994711 38.7296572, -120.7995546 38.7296567, -120.7996253 38.729652, -120.7996927 38.7296411, -120.7997435 38.7296312)",,,,,
96186999,,residential,True,False,43.764,"LINESTRING (-120.8009055 38.7291329, -120.801385 38.7290105)",,,,,
790170785,Main Street,secondary,False,False,40.124,"LINESTRING (-120.8009055 38.7291329, -120.8009696 38.7290918, -120.801031 38.729047, -120.8012446 38.7288877)",,,,,
790170785,Main Street,secondary,False,True,115.263,"LINESTRING (-120.8009055 38.7291329, -120.8008348 38.729173, -120.800748 38.7292136, -120.7999624 38.7295599, -120.7999023 38.7295843, -120.7998256 38.7296109, -120.7997435 38.7296312)",,,,,
96187672,Sacramento Street,tertiary,False,True,174.014,"LINESTRING (-120.8031796 38.7280118, -120.8029453 38.7276289, -120.8029154 38.7275824, -120.8028922 38.7275349, -120.8028756 38.7274918, -120.8028657 38.7274452, -120.8028591 38.727397, -120.8028591 38.727353, -120.8028646 38.7272995, -120.8028767 38.7272115, -120.80289 38.7271245, -120.8028944 38.7270555, -120.8028911 38.7269899, -120.802879 38.726877, -120.8028723 38.7268037, -120.8028712 38.7267364, -120.8028778 38.7266622, -120.8028922 38.726582, -120.8029098 38.7265041)",,,,,
790170785,Main Street,secondary,False,False,86.677,"LINESTRING (-120.8031796 38.7280118, -120.8032257 38.7279848, -120.8032685 38.7279646, -120.8040669 38.7276551)",,,,,
790170785,Main Street,secondary,False,True,58.588,"LINESTRING (-120.8031796 38.7280118, -120.8031538 38.7280268, -120.8031164 38.7280447, -120.8026782 38.72821, -120.8025768 38.7282482)",,,,,
10330435,Benson Court,residential,False,True,34.691,"LINESTRING (-120.7981104 38.7335886, -120.797717 38.7336448)",,,,,
10331062,Cottage Court,residential,False,True,52.645,"LINESTRING (-120.8038424 38.7302096, -120.8034186 38.7305485)",,,,,
10331534,Chamberlain Street,residential,False,False,26.379,"LINESTRING (-120.8031618 38.7255874, -120.8034561 38.7256471)",,,,,
"[10331724, 307660485]",Sacramento Street,primary,False,False,104.32000000000001,"LINESTRING (-120.8031618 38.7255874, -120.8031091 38.7258191, -120.803085 38.72592, -120.8030608 38.726017, -120.8030241 38.7261125, -120.8029992 38.7261838, -120.8029098 38.7265041)",2,,CA 49,"['35 mph', '25 mph']",
10331534,Chamberlain Street,residential,False,True,26.379,"LINESTRING (-120.8034561 38.7256471, -120.8031618 38.7255874)",,,,,
10331780,Chapel Street,residential,False,False,116.754,"LINESTRING (-120.8034561 38.7256471, -120.8034643 38.7257487, -120.8035366 38.7263218, -120.8035903 38.7263888, -120.8036021 38.7264232, -120.8036117 38.7264515, -120.8035643 38.7266769)",,,,,
31824648,Spring Street,tertiary,False,False,185.79299999999998,"LINESTRING (-120.799807 38.7323, -120.7996863 38.732254, -120.7996037 38.7321997, -120.7995843 38.732187, -120.7994958 38.7320698, -120.7994698 38.7320121, -120.7994046 38.7318669, -120.7993698 38.7317392, -120.799351 38.7316074, -120.7993563 38.7311492, -120.7993242 38.7308793, -120.7992423 38.7307794)",,,,,
31824648,Spring Street,tertiary,False,True,75.637,"LINESTRING (-120.799807 38.7323, -120.8003756 38.7324611, -120.8005043 38.7324611, -120.8006401 38.7324405)",,,,,
10332357,Pierson Court,residential,False,True,35.75,"LINESTRING (-120.7928908 38.7315384, -120.7929764 38.7318529)",,,,,
10336444,Edythe Court,residential,False,False,55.175,"LINESTRING (-120.7940449 38.7281234, -120.7939166 38.7276374)",2,yes,,,
10332417,Thompson Way,residential,False,True,121.934,"LINESTRING (-120.7940449 38.7281234, -120.7946095 38.7277395, -120.7951406 38.7274382)",2,yes,,,
10333438,Elstner Street,residential,False,True,160.334,"LINESTRING (-120.8020171 38.7314693, -120.8019328 38.7316968, -120.8018642 38.7318062, -120.8018132 38.7318397, -120.8011078 38.7319066, -120.8010595 38.7317267, -120.8008611 38.7314777)",,,,,
10334487,Blue Bell Court,residential,False,True,150.858,"LINESTRING (-120.800875 38.7259749, -120.8007295 38.7259168, -120.8006111 38.7258458, -120.8004972 38.7257713, -120.8002648 38.725617, -120.8001569 38.7255725, -120.8000409 38.7255384, -120.7998623 38.7255005, -120.799687 38.7254726, -120.7993266 38.7254428)",2,yes,,,
10334794,Elm Court,residential,False,True,53.303,"LINESTRING (-120.7932686 38.7332254, -120.7933455 38.7327498)",,,,,
10336444,Edythe Court,residential,False,True,55.175,"LINESTRING (-120.7939166 38.7276374, -120.7940449 38.7281234)",2,yes,,,
10337136,De Bernardi Court,residential,False,True,89.67099999999999,"LINESTRING (-120.8011045 38.7276658, -120.8008069 38.7276656, -120.8004483 38.7276163, -120.8000853 38.7275529)",,,,,
10337209,Lewis Street,residential,False,True,161.868,"LINESTRING (-120.7995354 38.7285049, -120.7991565 38.7284826, -120.799111 38.7284789, -120.7989782 38.7284681, -120.7988089 38.7284324, -120.7986444 38.7283927, -120.7984866 38.7283459, -120.7984669 38.7282916, -120.7984201 38.7281071, -120.7983558 38.7277384)",,,,,
456509342,Bedford Avenue,tertiary,False,False,28.636,"LINESTRING (-120.7990954 38.7304999, -120.7991001 38.7307574)",4,,,,
790170786,Bedford Avenue,tertiary,False,True,13.183,"LINESTRING (-120.7990954 38.7304999, -120.7990907 38.7303814)",,,,,
117519207,,trunk,True,False,249.123,"LINESTRING (-120.7990954 38.7304999, -120.7991621 38.7304995, -120.7993852 38.7304995, -120.7995998 38.7304794, -120.7997972 38.7304392, -120.8000319 38.7303787, -120.8002723 38.7302946, -120.8005525 38.7301513, -120.8016677 38.7296058)",2,,US 50,40 mph,
39622570,,trunk_link,True,False,172.607,"LINESTRING (-120.8016677 38.7296058, -120.8021633 38.7294396, -120.8029108 38.7291354, -120.8030463 38.729109, -120.8031603 38.729109, -120.8032774 38.7291234, -120.8033606 38.7291715, -120.8034682 38.7292305)",,,,,
10337495,Center Street,residential,True,False,33.311,"LINESTRING (-120.8025768 38.7282482, -120.8027027 38.7284303, -120.8027602 38.7285114)",,,,,
790170785,Main Street,secondary,False,False,58.587999999999994,"LINESTRING (-120.8025768 38.7282482, -120.8026782 38.72821, -120.8031164 38.7280447, -120.8031538 38.7280268, -120.8031796 38.7280118)",,,,,
790170785,Main Street,secondary,False,True,136.06,"LINESTRING (-120.8025768 38.7282482, -120.8023025 38.7283576, -120.8022204 38.7283909, -120.8021196 38.7284336, -120.8020142 38.728482, -120.8018974 38.7285367, -120.8016424 38.7286565, -120.8015483 38.7287028, -120.8014702 38.7287434, -120.8013994 38.7287846, -120.8013307 38.7288293, -120.8012446 38.7288877)",,,,,
790170786,Bedford Avenue,tertiary,False,False,13.183,"LINESTRING (-120.7990907 38.7303814, -120.7990954 38.7304999)",,,,,
"[10332881, 790170786]",Bedford Avenue,tertiary,False,True,82.17,"LINESTRING (-120.7990907 38.7303814, -120.7990907 38.730284, -120.7990907 38.7302302, -120.7991075 38.7301579, -120.7991117 38.7300371, -120.7991457 38.7298742, -120.7992017 38.72965)",,,,,
10331876,Conrad Court,residential,False,False,90.138,"LINESTRING (-120.802158 38.7301635, -120.8022384 38.7301677, -120.8023243 38.7301384, -120.8024047 38.7300882, -120.8028661 38.7296153)",,,,,
10329667,Pacific Street,primary,False,False,96.74900000000002,"LINESTRING (-120.8039534 38.7274573, -120.8039302 38.7274021, -120.8039169 38.7273487, -120.8039092 38.7272952, -120.8039058 38.727215, -120.8039003 38.7271477, -120.8038926 38.7270969, -120.8038793 38.7270451, -120.8038605 38.7269951, -120.8038373 38.7269434, -120.8038053 38.7268899, -120.8037677 38.7268433, -120.8037113 38.7267838, -120.8036306 38.7267183, -120.8035643 38.7266769)",2,,CA 49,,
10329667,Pacific Street,primary,False,True,24.102,"LINESTRING (-120.8039534 38.7274573, -120.8039835 38.7275142, -120.8040246 38.727583, -120.8040669 38.7276551)",2,,CA 49,,
96186997,,residential,True,False,131.67100000000002,"LINESTRING (-120.8027602 38.7285114, -120.8025254 38.7285987, -120.8016133 38.7289464, -120.801385 38.7290105)",,,,,
96186998,Center Street,residential,False,True,41.58,"LINESTRING (-120.8027602 38.7285114, -120.8028529 38.728634, -120.8030004 38.728835)",,,,,
96186997,,residential,True,False,18.297,"LINESTRING (-120.801385 38.7290105, -120.8012446 38.7288877)",,,,,
790170785,Main Street,secondary,False,False,136.06,"LINESTRING (-120.8012446 38.7288877, -120.8013307 38.7288293, -120.8013994 38.7287846, -120.8014702 38.7287434, -120.8015483 38.7287028, -120.8016424 38.7286565, -120.8018974 38.7285367, -120.8020142 38.728482, -120.8021196 38.7284336, -120.8022204 38.7283909, -120.8023025 38.7283576, -120.8025768 38.7282482)",,,,,
790170785,Main Street,secondary,False,True,40.124,"LINESTRING (-120.8012446 38.7288877, -120.801031 38.729047, -120.8009696 38.7290918, -120.8009055 38.7291329)",,,,,
10321008,Adams Way,residential,False,True,85.988,"LINESTRING (-120.7968654 38.7271741, -120.7970639 38.7271616, -120.7973053 38.7271281, -120.7974271 38.7270214, -120.7974761 38.7269363, -120.7975761 38.7267625)",2,yes,,,
181009982,Main Street,secondary,False,True,12.911,"LINESTRING (-120.7962096 38.7287968, -120.7960735 38.7288438)",,,,,
942777413,Cedar Ravine Road,secondary_link,False,True,34.982,"LINESTRING (-120.7962096 38.7287968, -120.7959587 38.7285505)",1,,,,
181009982,Main Street,secondary,False,False,43.612,"LINESTRING (-120.7962096 38.7287968, -120.7963559 38.7287987, -120.7966822 38.7289106)",,,,,
327202158,Bedford Court,residential,False,False,115.385,"LINESTRING (-120.7989449 38.7324147, -120.7987636 38.7324786, -120.7986158 38.7325304, -120.7985515 38.7326189, -120.7985108 38.7327551, -120.798483 38.732806, -120.7984166 38.7328353, -120.7983138 38.7328461, -120.7981103 38.7328261, -120.7979079 38.7328428)",,,,,
10325443,Garden Street,residential,False,True,101.40199999999999,"LINESTRING (-120.8006401 38.7324405, -120.8006492 38.7316137, -120.8007409 38.7315676)",,,,,
31824648,Spring Street,tertiary,False,False,75.637,"LINESTRING (-120.8006401 38.7324405, -120.8005043 38.7324611, -120.8003756 38.7324611, -120.799807 38.7323)",,,,,
31824648,Spring Street,tertiary,False,True,209.78600000000003,"LINESTRING (-120.8006401 38.7324405, -120.8011387 38.7323647, -120.8018812 38.7322618, -120.8023604 38.7321745, -120.8026957 38.7320949, -120.8028459 38.7320426, -120.802968 38.7319755)",,,,,
10327513,Lincoln Alley,residential,False,False,106.697,"LINESTRING (-120.796312 38.7309985, -120.7975378 38.7310781)",,,,,
665233083,Clay Street,residential,False,True,22.602,"LINESTRING (-120.796312 38.7309985, -120.7961917 38.7311788)",,,,,
"[665233083, 778062428, 778062429]",Clay Street,residential,False,False,236.58299999999997,"LINESTRING (-120.796312 38.7309985, -120.7963952 38.7305884, -120.7964193 38.7303332, -120.7964471 38.7300079, -120.7964576 38.7296038, -120.7964612 38.729473, -120.7964628 38.7294398, -120.7964763 38.7293017, -120.796495 38.729239, -120.7965251 38.7291863, -120.7966822 38.7289106)",,,,,yes
665233083,Clay Street,residential,False,False,22.602,"LINESTRING (-120.7961917 38.7311788, -120.796312 38.7309985)",,,,,
10328596,Grandview Street,residential,False,False,120.2,"LINESTRING (-120.7961917 38.7311788, -120.7956978 38.7311534, -120.7953672 38.7310614, -120.7951852 38.7310107, -120.7949608 38.730954, -120.7948556 38.7309274)",,,,,
665233083,Clay Street,residential,False,True,173.203,"LINESTRING (-120.7961917 38.7311788, -120.7961635 38.7312186, -120.7961303 38.7313766, -120.796125 38.7316339, -120.7961752 38.732618, -120.7962005 38.7326796, -120.7962182 38.7327226)",,,,,
10325943,Green Street,residential,False,False,46.25,"LINESTRING (-120.8034672 38.7328197, -120.8032536 38.7329005, -120.8031094 38.7329624, -120.8029787 38.7329715)",,,,,
327202158,Bedford Court,residential,False,True,115.38500000000002,"LINESTRING (-120.7979079 38.7328428, -120.7981103 38.7328261, -120.7983138 38.7328461, -120.7984166 38.7328353, -120.798483 38.732806, -120.7985108 38.7327551, -120.7985515 38.7326189, -120.7986158 38.7325304, -120.7987636 38.7324786, -120.7989449 38.7324147)",,,,,
359619394,Adams Way,residential,False,True,25.959,"LINESTRING (-120.7974642 38.7265512, -120.7975175 38.7267085, -120.7975761 38.7267625)",,,,,
31824648,Spring Street,tertiary,False,False,12.575,"LINESTRING (-120.7992423 38.7307794, -120.7991001 38.7307574)",,,,,
10321855,Union Street,residential,False,False,186.03,"LINESTRING (-120.7992423 38.7307794, -120.7993 38.7307433, -120.7996138 38.7306052, -120.8002254 38.7304336, -120.8004453 38.7304022, -120.8007538 38.7302558, -120.8011668 38.7300716)",,,,,
31824648,Spring Street,tertiary,False,True,185.79299999999995,"LINESTRING (-120.7992423 38.7307794, -120.7993242 38.7308793, -120.7993563 38.7311492, -120.799351 38.7316074, -120.7993698 38.7317392, -120.7994046 38.7318669, -120.7994698 38.7320121, -120.7994958 38.7320698, -120.7995843 38.732187, -120.7996037 38.7321997, -120.7996863 38.732254, -120.799807 38.7323)",,,,,
181009982,Main Street,secondary,False,False,13.551,"LINESTRING (-120.7959488 38.7289172, -120.7960735 38.7288438)",,,,,
181009982,Main Street,secondary,False,True,220.26700000000002,"LINESTRING (-120.7959488 38.7289172, -120.7958615 38.7289686, -120.7956564 38.7290522, -120.7955078 38.7291127, -120.7952523 38.729184, -120.7949209 38.7292764, -120.794646 38.7293479, -120.7943221 38.7294321, -120.794097 38.7294907, -120.7935856 38.7296237)",,,,,
10329293,Cedar Ravine Road,secondary,False,True,38.659,"LINESTRING (-120.7959587 38.7285505, -120.7957626 38.7282383)",2,,,,
942777411,Cedar Ravine Road,secondary,True,False,34.1,"LINESTRING (-120.7959587 38.7285505, -120.7960735 38.7288438)",1,,,,
942777412,Cedar Ravine Road,secondary_link,True,False,40.784,"LINESTRING (-120.7959587 38.7285505, -120.7959488 38.7289172)",,,,,
942777413,Cedar Ravine Road,secondary_link,False,False,34.982,"LINESTRING (-120.7959587 38.7285505, -120.7962096 38.7287968)",1,,,,
10325528,Victor Lane,residential,False,True,102.346,"LINESTRING (-120.7937463 38.7272565, -120.7941228 38.7270967, -120.7947655 38.7267933)",2,yes,,,
