osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,bridge,junction
896482128,Main Street,primary,True,False,20.94,"LINESTRING (-73.186518 44.49158, -73.1865236 44.4914458, -73.1865118 44.4913924)",1,,US 2;US 7,,
51772569,Main Street,primary,True,False,70.503,"LINESTRING (-73.185744 44.490464, -73.1857482 44.4907022, -73.185755 44.491098)",2,,US 2;US 7,,circular
574903288,Main Street,primary,True,False,10.0,"LINESTRING (-73.185978 44.491285, -73.186104 44.491288)",1,,US 2;US 7,,circular
32333924,East Allen Street,primary,True,False,36.447,"LINESTRING (-73.185755 44.491098, -73.185741 44.491175, -73.185711 44.491227, -73.1856919 44.4912478, -73.18566 44.491282, -73.185602 44.491317, -73.1855203 44.4913622)",1,,VT 15,,
121796710,Main Street,primary,True,False,28.691999999999997,"LINESTRING (-73.185755 44.491098, -73.185777 44.491158, -73.185825 44.491211, -73.185891 44.491253, -73.185978 44.491285)",1,,US 2;US 7,,circular
574903289,Main Street,primary,True,False,13.279,"LINESTRING (-73.186155 44.49026, -73.1860835 44.4902625, -73.1859878 44.4902659)",2,,US 2;US 7,,circular
32333923,Winooski Falls Way,unclassified,True,False,44.512,"LINESTRING (-73.1859878 44.4902659, -73.1858813 44.4902551, -73.1857623 44.4902261, -73.1856866 44.4902213, -73.185436 44.490239)",1,,,,
574903278,Main Street,primary,True,False,30.951999999999998,"LINESTRING (-73.1859878 44.4902659, -73.185897 44.490293, -73.1858364 44.4903269, -73.185791 44.490374, -73.185744 44.490464)",2,,US 2;US 7,,circular
574903286,Main Street,primary,True,False,36.386,"LINESTRING (-73.1864288 44.4902027, -73.186496 44.489879)",2,,US 2;US 7,,
19693347,West Canal Street,residential,True,False,68.001,"LINESTRING (-73.1864288 44.4902027, -73.1866223 44.4902047, -73.1871494 44.4902127, -73.1872005 44.4902135, -73.1872444 44.4902187, -73.1872806 44.4902323)",1,,,,
"[897474905, 32333926]",Main Street,primary,True,False,51.43,"LINESTRING (-73.186104 44.491288, -73.18622 44.491298, -73.186296 44.49132, -73.186364 44.491346, -73.1864182 44.4913891, -73.186472 44.491446, -73.186505 44.491505, -73.186518 44.49158)",1,,US 2;US 7,,
32333929,Main Street,primary,True,False,33.805,"LINESTRING (-73.186104 44.491288, -73.186205 44.491271, -73.186282 44.491232, -73.186354 44.491167, -73.186388 44.491091)",1,,,,circular
32333941,Main Street,primary,True,False,35.332,"LINESTRING (-73.1865118 44.4913924, -73.1864858 44.4913429, -73.18645 44.491293, -73.186418 44.491245, -73.186397 44.491166, -73.186388 44.491091)",1,,US 2;US 7,,
19690468,Cascade Way,residential,False,False,57.477000000000004,"LINESTRING (-73.1841762 44.4897254, -73.184176 44.4898122, -73.1841753 44.4901682, -73.1841751 44.4902423)",2,25 mph,,,
"[111348017, 111348018, 19693646]",Main Street,primary,False,False,116.27799999999999,"LINESTRING (-73.1865141 44.491765, -73.1865136 44.4917876, -73.1865082 44.4920402, -73.186508 44.492288, -73.1865211 44.4928106)",2,,US 2;US 7,yes,
19693646,Main Street,primary,False,True,20.573,"LINESTRING (-73.1865141 44.491765, -73.1865156 44.4916947, -73.186518 44.49158)",2,,US 2;US 7,,
19701203,Newell Lane,residential,False,False,77.848,"LINESTRING (-73.1865141 44.491765, -73.1860895 44.4917716, -73.1855329 44.4917801)",,,,,
574903287,West Center Street,tertiary,False,False,7.679,"LINESTRING (-73.1863927 44.4907472, -73.1864895 44.4907464)",1,,,,
51772566,Main Street,primary,True,False,32.938,"LINESTRING (-73.1863927 44.4907472, -73.1863931 44.4907057, -73.1863969 44.490451)",2,,US 2;US 7,,circular
574903287,West Center Street,tertiary,False,True,7.679,"LINESTRING (-73.1864895 44.4907464, -73.1863927 44.4907472)",1,,,,
19690636,West Center Street,tertiary,True,False,62.59100000000001,"LINESTRING (-73.1864895 44.4907464, -73.1866123 44.4907453, -73.1872173 44.4907399, -73.1872785 44.4907394)",1,,,,
574903282,East Allen Street,primary,False,False,16.951,"LINESTRING (-73.183959 44.4913609, -73.1841727 44.4913611)",2,25 mph,VT 15,,
"[552903082, 574903283]",East Allen Street,primary,False,True,167.90800000000002,"LINESTRING (-73.183959 44.4913609, -73.1831368 44.4913435, -73.1829163 44.4913601, -73.182676 44.4913968, -73.182448 44.491449, -73.1819124 44.4916209)",3,25 mph,VT 15,,
19690347,Mayo Street,residential,True,False,58.661,"LINESTRING (-73.1888803 44.4912813, -73.1889251 44.4912266, -73.1890262 44.4911037, -73.1890828 44.4910383, -73.189224 44.4908753, -73.1892632 44.49083)",1,,,,
1226067275,West Center Street,tertiary,False,False,4.584,"LINESTRING (-73.1888803 44.4912813, -73.188887 44.4912927, -73.1889027 44.4913193)",,,,,
1226067276,West Center Street,tertiary,True,False,8.079,"LINESTRING (-73.1889027 44.4913193, -73.1889153 44.4913914)",,,,,
1226067275,West Center Street,tertiary,False,True,4.584,"LINESTRING (-73.1889027 44.4913193, -73.188887 44.4912927, -73.1888803 44.4912813)",,,,,
"[1226067273, 19690998]",West Allen Street,tertiary,True,False,74.621,"LINESTRING (-73.1889153 44.4913914, -73.188805 44.4914278, -73.1887706 44.4914314, -73.1885385 44.4914269, -73.1880915 44.4914193, -73.1879864 44.4914175)",1,,,,
1226067277,Malletts Bay Avenue,tertiary,True,False,22.532,"LINESTRING (-73.1889153 44.4913914, -73.1889919 44.4914498, -73.1890595 44.4914983, -73.1891284 44.4915213)",1,,,,
1228054077,Chase Street,residential,False,True,97.63000000000001,"LINESTRING (-73.182714 44.4869781, -73.1828248 44.4872201, -73.1828953 44.4873739, -73.1829106 44.487402, -73.1829256 44.4874225, -73.18295 44.4874474, -73.1829793 44.4874706, -73.1830109 44.4874911, -73.1830498 44.4875072, -73.1830966 44.4875207, -73.1831468 44.4875314, -73.1832176 44.4875454, -73.1832835 44.4875557, -73.1833631 44.4875649, -73.1834362 44.4875726)",,,,,
