osmid,lanes,ref,name,highway,maxspeed,junction,oneway,reversed,length,geometry,bridge,tunnel,width,access
34344505,,,,primary_link,,,True,False,126.80699999999997,"LINESTRING (-2.9371316 54.8966242, -2.9376309 54.8966507, -2.9379417 54.8967009, -2.9384236 54.8968272, -2.9385192 54.896846, -2.9386118 54.8968542, -2.9387293 54.8968518, -2.9388512 54.8968336, -2.9389256 54.8968145, -2.9390122 54.8967759)",,,,
88797774,,,St Pauls Square,unclassified,,,True,False,39.426,"LINESTRING (-2.9312108 54.8941371, -2.9310875 54.8937897)",,,,
267251954,2,,Lonsdale Street,unclassified,30 mph,,True,False,59.533,"LINESTRING (-2.9312108 54.8941371, -2.9302873 54.8942048)",,,,
88797774,,,St Pauls Square,unclassified,,,True,False,68.151,"LINESTRING (-2.9310875 54.8937897, -2.9300335 54.8938804)",,,,
171260645,,,,unclassified,,,False,True,91.448,"LINESTRING (-2.9310875 54.8937897, -2.9325012 54.8936657)",,,,
267251951,2,A7,Spencer Street,primary,30 mph,,True,False,60.895,"LINESTRING (-2.9300335 54.8938804, -2.9296427 54.893381)",,,,
38358943,,,English Damside,unclassified,30 mph,,False,True,19.004,"LINESTRING (-2.9383386 54.8929342, -2.9383045 54.8928566, -2.9382506 54.8928086, -2.9382187 54.8927803)",,,,
23467610,2,A7,English Street,primary,30 mph,,True,False,84.31299999999999,"LINESTRING (-2.933605 54.8921532, -2.9337581 54.8922333, -2.933903 54.8923023, -2.9341036 54.8923971, -2.9342101 54.8924583, -2.9343074 54.8925406, -2.9343513 54.8925901, -2.9344762 54.8927103)",,,,
4785014,,,Corporation Road,residential,,,False,True,15.705,"LINESTRING (-2.9366329 54.8976677, -2.9368506 54.8976023)",,,,
"[4785013, 4785014]",2,,"['Rickergate', 'Corporation Road']","['residential', 'unclassified']",,,False,"[False, True]",214.61400000000003,"LINESTRING (-2.9366329 54.8976677, -2.936185 54.8978003, -2.9356381 54.8979621, -2.9355649 54.8979747, -2.9354852 54.8979626, -2.9353993 54.8979237, -2.9353586 54.897858, -2.9353239 54.8977675, -2.9353077 54.8976774, -2.9352661 54.8970999, -2.9352643 54.8967984)",,,,
112515156,,,Clifford Street,residential,,,False,True,27.904,"LINESTRING (-2.9366329 54.8976677, -2.9366552 54.8976936, -2.9368265 54.8978926)",,,,
112515156,,,Clifford Street,residential,,,False,False,27.904,"LINESTRING (-2.9368265 54.8978926, -2.9366552 54.8976936, -2.9366329 54.8976677)",,,,
112515153,,,Spring Gardens Lane,residential,,,False,True,56.713,"LINESTRING (-2.9338468 54.8965254, -2.9334831 54.8965858, -2.9331195 54.8966519, -2.9330525 54.8966676, -2.9330019 54.8966795)",,,,
1031152941,,,Lowther Street,tertiary,30 mph,,False,False,25.86,"LINESTRING (-2.9338468 54.8965254, -2.9338864 54.8966603, -2.9338984 54.8966978, -2.933924 54.8967322, -2.9339438 54.8967489)",,,,
"[1101726808, 1031152941]",,,Lowther Street,tertiary,30 mph,,False,True,121.55199999999999,"LINESTRING (-2.9338468 54.8965254, -2.9338403 54.8964605, -2.9338067 54.8961984, -2.9337941 54.896124, -2.9337834 54.8960509, -2.9337623 54.8958932, -2.9337555 54.8958483, -2.933752 54.8957868, -2.9336678 54.8954377)",,,,
112515153,,,Spring Gardens Lane,residential,,,False,False,56.713,"LINESTRING (-2.9330019 54.8966795, -2.9330525 54.8966676, -2.9331195 54.8966519, -2.9334831 54.8965858, -2.9338468 54.8965254)",,,,
58784358,,,Duke's Road,unclassified,,,False,True,14.335999999999999,"LINESTRING (-2.9341888 54.8983156, -2.9340843 54.8983055, -2.9339667 54.8982985)",,,,
663450311,3,A7,Hardwicke Circus,primary,30 mph,roundabout,True,False,4.785,"LINESTRING (-2.9341888 54.8983156, -2.9342062 54.8982936, -2.9342197 54.8982764)",,,,
"[157589642, 1124968811]",,,Strand Road,residential,30 mph,,False,False,89.643,"LINESTRING (-2.9315466 54.8961634, -2.9311836 54.8962576, -2.9310392 54.8962997, -2.9308686 54.8963383, -2.930771 54.8963511, -2.9302271 54.8964236)",,,,
169725409,,,Castle Street,unclassified,,,True,False,119.73200000000001,"LINESTRING (-2.9403652 54.896063, -2.9403291 54.8960126, -2.9402834 54.8959876, -2.9398144 54.8957306, -2.9397781 54.8957125, -2.9396738 54.8956578, -2.9394895 54.8955613, -2.9392025 54.8954163, -2.9390094 54.8953284)",,,,
"[1033799089, 194098812]",,,Annetwell Street,residential,,,False,False,131.175,"LINESTRING (-2.9403652 54.896063, -2.9404324 54.8960637, -2.9405108 54.8960537, -2.9408907 54.8959372, -2.9412061 54.8958655, -2.9422397 54.895597)",,,,
"[589014354, 169725492]",,,"['Fisher Street', ""St Mary's Gate""]",unclassified,,,True,False,118.76799999999999,"LINESTRING (-2.9375797 54.8949012, -2.9375472 54.8949352, -2.9372663 54.8952161, -2.9368293 54.8953835, -2.9370839 54.8955585, -2.9372886 54.8956882)",,,,
1032958389,,,Castle Street,unclassified,,,False,False,64.705,"LINESTRING (-2.9375797 54.8949012, -2.937458 54.8948658, -2.9374386 54.8948601, -2.9371553 54.8947777, -2.936672 54.8946441)",,,,
170975220,1,,Backhouses Walk,unclassified,20 mph,,True,False,31.003,"LINESTRING (-2.9379254 54.8930023, -2.9382187 54.8927803)",,,,
229878702,,,Backhouses Walk,unclassified,30 mph,,False,False,191.974,"LINESTRING (-2.9379254 54.8930023, -2.9379026 54.8930101, -2.937871 54.8930144, -2.9378381 54.8930083, -2.9378146 54.8929958, -2.9377636 54.8929552, -2.936884 54.892629, -2.9356389 54.8922169, -2.9355271 54.8921789, -2.93539 54.8921152)",,,,
38358943,,,English Damside,unclassified,30 mph,,False,False,19.003999999999998,"LINESTRING (-2.9382187 54.8927803, -2.9382506 54.8928086, -2.9383045 54.8928566, -2.9383386 54.8929342)",,,,
38358943,,,English Damside,unclassified,30 mph,,False,True,85.969,"LINESTRING (-2.9382187 54.8927803, -2.9381042 54.892699, -2.9378919 54.8925839, -2.9371985 54.8922811)",,,,
285223546,2,,Court Square Brow,unclassified,30 mph,,False,False,4.103,"LINESTRING (-2.9330783 54.8915028, -2.9330496 54.8915358)",,,,
"[29712986, 23467607]",,,"['Borough Street', 'Court Square Brow']",unclassified,30 mph,,False,"[False, True]",176.249,"LINESTRING (-2.9330783 54.8915028, -2.9331074 54.8914787, -2.9331739 54.891446, -2.9332337 54.8914254, -2.9332865 54.8914148, -2.9333971 54.8914131, -2.93355 54.8914154, -2.933666 54.8914247, -2.9339584 54.8914408, -2.9342163 54.8914452, -2.9344096 54.8914353, -2.9345424 54.8914299, -2.9345917 54.8914328, -2.9346994 54.8914391, -2.9347901 54.891461, -2.9356294 54.8917475)",,,,
23467609,,,Court Square,unclassified,,,False,True,30.364999999999995,"LINESTRING (-2.9330783 54.8915028, -2.9330462 54.891463, -2.9330065 54.8914266, -2.9329763 54.8914003, -2.9329361 54.891379, -2.9328928 54.8913639, -2.9329757 54.8912827)",,,,
171260645,,,,unclassified,,,False,False,91.448,"LINESTRING (-2.9325012 54.8936657, -2.9310875 54.8937897)",,,,
23467611,,,Crosby Street,unclassified,,,True,False,42.412,"LINESTRING (-2.9325012 54.8936657, -2.9325373 54.8937766, -2.9325866 54.8940021, -2.9325919 54.8940433)",,,,
"[267251952, 267251954, 37801079]",2,,Lonsdale Street,unclassified,30 mph,,True,False,88.965,"LINESTRING (-2.9325919 54.8940433, -2.9324299 54.8940474, -2.932257 54.8940586, -2.9320881 54.8940726, -2.9320412 54.8940761, -2.93193 54.8940836, -2.9317423 54.8940977, -2.9312108 54.8941371)",,,,
"[37801440, 194097243, 1095249221]",,,"['Devonshire Walk', 'Dacre Road']",unclassified,,,False,False,585.8460000000001,"LINESTRING (-2.9392362 54.8973546, -2.9393173 54.8973497, -2.9395193 54.8973418, -2.9396392 54.8973423, -2.9397873 54.8973617, -2.9399515 54.8973946, -2.9402214 54.897471, -2.9406815 54.8976268, -2.9414776 54.8978924, -2.9416339 54.8979442, -2.9417724 54.8979806, -2.9419511 54.8980159, -2.942142 54.8980338, -2.9423099 54.8980388, -2.9425502 54.8980465, -2.9429143 54.8980423, -2.9432733 54.8980237, -2.9434934 54.8980107, -2.9436903 54.8979772, -2.9438648 54.8979221, -2.9439677 54.8978651, -2.9439624 54.8977196, -2.9438022 54.8974787, -2.9434586 54.8969758, -2.9433408 54.8968195, -2.9431626 54.8965205, -2.942953 54.8962222, -2.9427687 54.8957988, -2.9426884 54.8956598)",,,,
194315914,2,,West Tower Street,primary_link,,,False,False,40.212999999999994,"LINESTRING (-2.9392362 54.8973546, -2.939254 54.8973968, -2.9392596 54.8974401, -2.9392477 54.8974867, -2.939214 54.8975353, -2.9391584 54.8975778, -2.9391069 54.8976003, -2.9390448 54.8976194, -2.9389695 54.8976297)",,,,
"[1220619890, 1122946203, 194315910]",2,,West Tower Street,tertiary,,,False,True,114.44800000000001,"LINESTRING (-2.9392362 54.8973546, -2.9392174 54.897323, -2.939187 54.8972954, -2.9391461 54.8972669, -2.9390945 54.8972395, -2.938892 54.897149, -2.9385663 54.8970015, -2.9383589 54.8969115, -2.9381828 54.8968449, -2.9380225 54.896795, -2.9378219 54.8967481)",,yes,,
169725409,,,Castle Street,unclassified,,,True,False,103.03399999999999,"LINESTRING (-2.9390094 54.8953284, -2.9382983 54.8951101, -2.9375797 54.8949012)",,,,
"[194099281, 194099156]",,,"['Paternoster Row', 'Abbey Street']",residential,,,True,False,261.192,"LINESTRING (-2.9390094 54.8953284, -2.9400749 54.8947707, -2.9400986 54.8947646, -2.9401178 54.8947681, -2.940172 54.8947864, -2.9405258 54.8949113, -2.9405917 54.8949315, -2.9411678 54.8951193, -2.9417542 54.8953358, -2.9421709 54.8955021, -2.9422053 54.8955495, -2.9422397 54.895597)",,,,
194151797,,,Dixon Street,residential,,,False,False,17.116,"LINESTRING (-2.9374685 54.8975938, -2.9373475 54.8974565)",,,,
194151797,,,Dixon Street,residential,,,False,True,17.116,"LINESTRING (-2.9373475 54.8974565, -2.9374685 54.8975938)",,,,
4785014,,,Corporation Road,residential,,,False,False,35.67,"LINESTRING (-2.9373475 54.8974565, -2.9372873 54.8974742, -2.9368506 54.8976023)",,,,
4785014,,,Corporation Road,residential,,,False,True,31.398000000000003,"LINESTRING (-2.9373475 54.8974565, -2.9373731 54.8974486, -2.9375827 54.8973855, -2.9377823 54.8973253)",,,,
586089553,,,Lowther Street,unclassified,,,False,False,27.789,"LINESTRING (-2.9339163 54.8969966, -2.9339087 54.8968426, -2.9339438 54.8967489)",,,,
"[463702085, 281314357]",,,Collier Lane,unclassified,,,True,False,39.175,"LINESTRING (-2.9324734 54.8910821, -2.9329015 54.8912438, -2.9329757 54.8912827)",,yes,,
39034917,,,Bush Brow,unclassified,30 mph,,False,False,56.86,"LINESTRING (-2.93539 54.8921152, -2.9352511 54.892189, -2.9347731 54.8919536, -2.9347273 54.8919846)",,,,
39034917,,,Bush Brow,unclassified,30 mph,,False,True,44.955,"LINESTRING (-2.93539 54.8921152, -2.9355014 54.8920474, -2.9355142 54.8920396, -2.9355562 54.8919738, -2.9356294 54.8917475)",,,,
229878702,,,Backhouses Walk,unclassified,30 mph,,False,True,191.974,"LINESTRING (-2.93539 54.8921152, -2.9355271 54.8921789, -2.9356389 54.8922169, -2.936884 54.892629, -2.9377636 54.8929552, -2.9378146 54.8929958, -2.9378381 54.8930083, -2.937871 54.8930144, -2.9379026 54.8930101, -2.9379254 54.8930023)",,,,
27585152,3,A7,The Crescent,primary,30 mph,,False,False,21.975,"LINESTRING (-2.9327197 54.892364, -2.9326101 54.8923097, -2.9325517 54.8922598, -2.9325033 54.8922132)",,,,
1050828375,3,A7,Lowther Street,primary,30 mph,,True,False,21.837,"LINESTRING (-2.9327197 54.892364, -2.932866 54.8923718, -2.9329505 54.8924125, -2.9330052 54.8924494)",,,,
58784358,,,Duke's Road,unclassified,,,False,False,46.642,"LINESTRING (-2.9332384 54.8982749, -2.9339667 54.8982985)",,,,
274233688,,,,unclassified,,,True,False,23.054,"LINESTRING (-2.9332384 54.8982749, -2.9329687 54.8984125)",,,,
"[58784361, 58784358]",,,"['Newark Terrace', ""Duke's Road""]",unclassified,,,False,True,121.49400000000001,"LINESTRING (-2.9332384 54.8982749, -2.9327099 54.8982543, -2.9320575 54.8982227, -2.9319571 54.8982353, -2.9319107 54.8982646, -2.9319223 54.8983016, -2.9319249 54.8983099, -2.9320876 54.8985067, -2.9321336 54.8985478)",,,,
274233690,,,,unclassified,,,False,False,14.646,"LINESTRING (-2.9321336 54.8985478, -2.9323306 54.8984806)",,,,
"[58784361, 58784358]",,,"['Newark Terrace', ""Duke's Road""]",unclassified,,,False,False,121.494,"LINESTRING (-2.9321336 54.8985478, -2.9320876 54.8985067, -2.9319249 54.8983099, -2.9319223 54.8983016, -2.9319107 54.8982646, -2.9319571 54.8982353, -2.9320575 54.8982227, -2.9327099 54.8982543, -2.9332384 54.8982749)",,,,
"[58784361, 44061862]",,,"['Newark Terrace', 'Newmarket Road']",unclassified,,,False,True,196.459,"LINESTRING (-2.9321336 54.8985478, -2.932227 54.8986455, -2.9324794 54.8989239, -2.9326394 54.8991048, -2.9327292 54.8991719, -2.9329027 54.8990737, -2.9332233 54.8989126, -2.9336185 54.8987237, -2.9338048 54.8986307, -2.9339124 54.8986032, -2.933933 54.898601, -2.9341938 54.8985776)",,,,
274233690,,,,unclassified,,,False,True,14.646,"LINESTRING (-2.9323306 54.8984806, -2.9321336 54.8985478)",,,,
23467609,,,Court Square,unclassified,,,False,False,30.365,"LINESTRING (-2.9329757 54.8912827, -2.9328928 54.8913639, -2.9329361 54.891379, -2.9329763 54.8914003, -2.9330065 54.8914266, -2.9330462 54.891463, -2.9330783 54.8915028)",,,,
23467609,,,Court Square,unclassified,,,False,True,20.873,"LINESTRING (-2.9329757 54.8912827, -2.932988 54.8912585, -2.9329763 54.891242, -2.9330174 54.8912014, -2.9331197 54.8911234)",,,,
584965705,,,Warwick Street,unclassified,,,False,False,78.685,"LINESTRING (-2.9354567 54.8968429, -2.9366786 54.8969267)",,,,
589014355,,,Fisher Street,unclassified,,,False,True,91.259,"LINESTRING (-2.9383948 54.8962065, -2.9381969 54.896117, -2.9381082 54.8960769, -2.9374642 54.8957778, -2.9372886 54.8956882)",,,,
"[194098370, 589014357]",,,"['Fisher Street', 'Finkle Street']",unclassified,,,True,False,159.329,"LINESTRING (-2.9383948 54.8962065, -2.9391041 54.8965275, -2.9391826 54.8965613, -2.939893 54.8962884, -2.9403127 54.8961384, -2.9403474 54.8961035, -2.9403652 54.896063)",,,,
586089553,,,Lowther Street,unclassified,,,False,True,27.789,"LINESTRING (-2.9339438 54.8967489, -2.9339087 54.8968426, -2.9339163 54.8969966)",,,,
"[112515154, 1031152941]",2,,"['Drovers Lane', 'Lowther Street']",tertiary,30 mph,,False,"[False, True]",85.975,"LINESTRING (-2.9339438 54.8967489, -2.9340051 54.8967742, -2.9340754 54.896788, -2.9341919 54.896791, -2.9351358 54.896815, -2.9352047 54.8968123, -2.9352643 54.8967984)",,,,
1031152941,,,Lowther Street,tertiary,30 mph,,False,True,25.86,"LINESTRING (-2.9339438 54.8967489, -2.933924 54.8967322, -2.9338984 54.8966978, -2.9338864 54.8966603, -2.9338468 54.8965254)",,,,
"[1033799089, 194098812]",,,Annetwell Street,residential,,,False,True,131.17499999999998,"LINESTRING (-2.9422397 54.895597, -2.9412061 54.8958655, -2.9408907 54.8959372, -2.9405108 54.8960537, -2.9404324 54.8960637, -2.9403652 54.896063)",,,,
223351639,2,,Victoria Viaduct,tertiary,30 mph,,False,False,5.961,"LINESTRING (-2.9353676 54.8923229, -2.9353141 54.8923668)",,,,
39034917,,,Bush Brow,unclassified,30 mph,,False,True,55.608999999999995,"LINESTRING (-2.9353676 54.8923229, -2.9352682 54.8922738, -2.9347273 54.8919846)",,,,
"[37801459, 27585198, 223351639]",2,,Victoria Viaduct,tertiary,30 mph,,False,True,222.10700000000003,"LINESTRING (-2.9353676 54.8923229, -2.9354057 54.8922963, -2.9354649 54.8922541, -2.9356291 54.8921369, -2.935768 54.8918649, -2.9358239 54.8914894, -2.935837 54.8912744, -2.9358474 54.8911735, -2.9358266 54.8910816, -2.9357153 54.8907474, -2.9357048 54.8906692, -2.9357689 54.8905425, -2.935947 54.8904495)",viaduct,,,
29712766,,,Portland Place,unclassified,30 mph,,False,False,85.455,"LINESTRING (-2.930532 54.8914497, -2.9304235 54.8915219, -2.9303333 54.8915824, -2.9300991 54.8917354, -2.929955 54.8918341, -2.929657 54.8920305)",,,,
4260300,2,A7,Georgian Way,primary,30 mph,,True,False,376.584,"LINESTRING (-2.9341636 54.8981658, -2.9341552 54.8981088, -2.934123 54.8980519, -2.9340411 54.89798, -2.9338268 54.8978508, -2.9337377 54.8977971, -2.9334699 54.8976116, -2.9333174 54.8974856, -2.9321866 54.8962975, -2.9313723 54.8958753, -2.9310722 54.8956153, -2.9310495 54.8953763)",,,,
58784358,,,Duke's Road,unclassified,,,False,True,46.642,"LINESTRING (-2.9339667 54.8982985, -2.9332384 54.8982749)",,,,
58784358,,,Duke's Road,unclassified,,,False,False,14.335999999999999,"LINESTRING (-2.9339667 54.8982985, -2.9340843 54.8983055, -2.9341888 54.8983156)",,,,
1033052576,,,,unclassified,,,True,False,20.549,"LINESTRING (-2.9339667 54.8982985, -2.9340971 54.8982546, -2.934129 54.8982301, -2.9341636 54.8981658)",,,,
4260309,,A7,Lowther Street,primary,30 mph,,True,False,46.966,"LINESTRING (-2.9330845 54.892673, -2.9330881 54.8926894, -2.9331001 54.8927467, -2.933181 54.8930917)",,,,
1249860295,,,,primary_link,,,True,False,34.606,"LINESTRING (-2.9330845 54.892673, -2.932962 54.8925544, -2.9329442 54.8925226, -2.9329365 54.8925089, -2.9329083 54.8924727, -2.9328171 54.8924048)",,,,no
1122946204,2,A7,Warwick Road,primary,30 mph,,True,False,7.706,"LINESTRING (-2.9328171 54.8924048, -2.9327197 54.892364)",,,,
42468482,,,Citadel Row,living_street,,,True,False,50.867,"LINESTRING (-2.9330052 54.8924494, -2.9330797 54.8924289, -2.93316 54.8923993, -2.9335301 54.8921915, -2.933605 54.8921532)",,,2.4,
1050828375,3,A7,Lowther Street,primary,30 mph,,True,False,25.990000000000002,"LINESTRING (-2.9330052 54.8924494, -2.9330226 54.8924611, -2.9330432 54.8924891, -2.933072 54.8925282, -2.9330867 54.8925822, -2.9330845 54.892673)",,,,
112514872,,,Albert Street,unclassified,,,False,False,13.46,"LINESTRING (-2.9319629 54.8957922, -2.9319199 54.8956737)",,,,
1222478616,3,A7,Hardwicke Circus,primary,30 mph,roundabout,True,False,32.782,"LINESTRING (-2.9356725 54.8985493, -2.9355925 54.8987501, -2.9355526 54.8988359)",,,,
1123003457,3,A7,Hardwicke Circus,primary,30 mph,roundabout,True,False,53.86,"LINESTRING (-2.9346421 54.8981206, -2.9348753 54.8981322, -2.9354383 54.8982646)",,,,
"[58784361, 44061862]",,,"['Newark Terrace', 'Newmarket Road']",unclassified,,,False,False,196.459,"LINESTRING (-2.9341938 54.8985776, -2.933933 54.898601, -2.9339124 54.8986032, -2.9338048 54.8986307, -2.9336185 54.8987237, -2.9332233 54.8989126, -2.9329027 54.8990737, -2.9327292 54.8991719, -2.9326394 54.8991048, -2.9324794 54.8989239, -2.932227 54.8986455, -2.9321336 54.8985478)",,,,
663450311,3,A7,Hardwicke Circus,primary,30 mph,roundabout,True,False,29.322000000000003,"LINESTRING (-2.9341938 54.8985776, -2.9341757 54.8985238, -2.9341674 54.8984574, -2.9341888 54.8983156)",,,,
663450311,3,A7,Hardwicke Circus,primary,30 mph,roundabout,True,False,63.449999999999996,"LINESTRING (-2.9348781 54.8989832, -2.9347759 54.8989421, -2.9342797 54.8986673, -2.9342236 54.8986176, -2.9341938 54.8985776)",,,,
1134344461,,,,unclassified,,,False,False,14.908,"LINESTRING (-2.9347273 54.8919846, -2.9345734 54.8920853)",,,,
39034917,,,Bush Brow,unclassified,30 mph,,False,False,55.608999999999995,"LINESTRING (-2.9347273 54.8919846, -2.9352682 54.8922738, -2.9353676 54.8923229)",,,,
39034917,,,Bush Brow,unclassified,30 mph,,False,True,56.86,"LINESTRING (-2.9347273 54.8919846, -2.9347731 54.8919536, -2.9352511 54.892189, -2.93539 54.8921152)",,,,
1134344460,2,,Court Square,unclassified,,,False,True,26.221999999999998,"LINESTRING (-2.9329266 54.891759, -2.9329611 54.8917147, -2.9329937 54.8916727, -2.9330148 54.8916418, -2.9330324 54.891605, -2.9330374 54.891579, -2.9330496 54.8915358)",,,,
1134344472,,,The Crescent,primary,,,False,False,59.403999999999996,"LINESTRING (-2.9329266 54.891759, -2.9328126 54.8918496, -2.932761 54.8918881, -2.9327284 54.8919123, -2.9326277 54.8919693, -2.93256 54.8920254, -2.932522 54.8920843, -2.9324972 54.8921393, -2.9325033 54.8922132)",,,,
"[1222478626, 23467610]",2,A7,English Street,primary,30 mph,,True,False,61.75899999999999,"LINESTRING (-2.9329266 54.891759, -2.9330421 54.891814, -2.9332148 54.8919103, -2.933405 54.8920218, -2.933605 54.8921532)",,,,
285223546,2,,Court Square Brow,unclassified,30 mph,,False,True,4.103,"LINESTRING (-2.9330496 54.8915358, -2.9330783 54.8915028)",,,,
285223545,,,Court Square,unclassified,30 mph,,False,False,24.972,"LINESTRING (-2.9330496 54.8915358, -2.9329997 54.8915521, -2.9329465 54.8915734, -2.9329091 54.8916014, -2.9328565 54.8916451, -2.9328305 54.8916708, -2.9328021 54.891703)",,,,
1134344460,2,,Court Square,unclassified,,,False,False,26.222,"LINESTRING (-2.9330496 54.8915358, -2.9330374 54.891579, -2.9330324 54.891605, -2.9330148 54.8916418, -2.9329937 54.8916727, -2.9329611 54.8917147, -2.9329266 54.891759)",,,,
1134344461,,,,unclassified,,,False,True,14.908,"LINESTRING (-2.9345734 54.8920853, -2.9347273 54.8919846)",,,,
"[27585152, 1101725305]",3,A7,The Crescent,primary,30 mph,,False,False,63.443,"LINESTRING (-2.9325033 54.8922132, -2.9324942 54.8922045, -2.9324695 54.8921616, -2.9324644 54.8920688, -2.9324733 54.8920085, -2.9325014 54.8919536, -2.932607 54.8918731, -2.9326634 54.8918229, -2.9327166 54.8917769, -2.9328021 54.891703)",,,,
27585152,3,A7,The Crescent,primary,30 mph,,False,True,21.975,"LINESTRING (-2.9325033 54.8922132, -2.9325517 54.8922598, -2.9326101 54.8923097, -2.9327197 54.892364)",,,,
1134344472,,,The Crescent,primary,,,False,True,59.403999999999996,"LINESTRING (-2.9325033 54.8922132, -2.9324972 54.8921393, -2.932522 54.8920843, -2.93256 54.8920254, -2.9326277 54.8919693, -2.9327284 54.8919123, -2.932761 54.8918881, -2.9328126 54.8918496, -2.9329266 54.891759)",,,,
4260302,2,A69,Victoria Place,primary,30 mph,,False,True,3.543,"LINESTRING (-2.929925 54.8955218, -2.9299791 54.8955149)",,,,
194095971,,,Compton Street,residential,30 mph,,True,False,102.14699999999999,"LINESTRING (-2.929925 54.8955218, -2.9300053 54.8958146, -2.9302271 54.8964236)",,,,
37725467,2,,West Tower Street,tertiary,,,False,False,2.538,"LINESTRING (-2.936846 54.8965753, -2.9368842 54.8965815)",,,,
"[4785011, 37725467]",2,,"['Rickergate', 'West Tower Street']",tertiary,,,False,"[False, True]",130.025,"LINESTRING (-2.936846 54.8965753, -2.9358474 54.8964123, -2.9356489 54.8964198, -2.9355274 54.8964581, -2.9354602 54.8964968, -2.9354185 54.8965399, -2.9352961 54.8967694, -2.9352643 54.8967984)",,,,
70766327,,,Peter Street,residential,,,False,True,40.529999999999994,"LINESTRING (-2.936846 54.8965753, -2.9368198 54.8966319, -2.9367941 54.8966766, -2.936707 54.8968754, -2.9366786 54.8969267)",,,,
