osmid,oneway,lanes,ref,highway,reversed,length,geometry,maxspeed,junction,name,bridge,tunnel,access
"[235052713, 675232653, 675232654]",False,,,residential,False,54.211,"LINESTRING (-0.321027 44.6365051, -0.3210554 44.636538, -0.3211223 44.6366155, -0.3213736 44.6369256)",,,Rue des Remparts,,,
38631827,True,,,residential,False,49.747,"LINESTRING (-0.3213736 44.6369256, -0.3208702 44.6371226, -0.3208227 44.6371412)",,,Avenue du Pont,,,
"[235052713, 675232653, 675232654]",False,,,residential,True,54.211000000000006,"LINESTRING (-0.3213736 44.6369256, -0.3211223 44.6366155, -0.3210554 44.636538, -0.321027 44.6365051)",,,Rue des Remparts,,,
383247659,False,,,residential,True,34.126,"LINESTRING (-0.3151243 44.6372257, -0.3153896 44.6374275, -0.3154032 44.6374565)",,,Impasse Gambetta,,,
383247658,False,,,residential,False,34.414,"LINESTRING (-0.3154032 44.6374565, -0.3157048 44.6376795)",,,Impasse Gambetta,,,
383247658,False,,,residential,True,57.589,"LINESTRING (-0.3154032 44.6374565, -0.3148751 44.6378129)",,,Impasse Gambetta,,,
383247659,False,,,residential,False,34.126,"LINESTRING (-0.3154032 44.6374565, -0.3153896 44.6374275, -0.3151243 44.6372257)",,,Impasse Gambetta,,,
39393134,True,,,residential,False,107.289,"LINESTRING (-0.3157048 44.6376795, -0.3167322 44.6370498)",,,Rue Gambetta,,,
383247658,False,,,residential,True,34.414,"LINESTRING (-0.3157048 44.6376795, -0.3154032 44.6374565)",,,Impasse Gambetta,,,
383247658,False,,,residential,False,57.589,"LINESTRING (-0.3148751 44.6378129, -0.3154032 44.6374565)",,,Impasse Gambetta,,,
