osmid,name,highway,oneway,reversed,length,geometry,ref,junction,tunnel,bridge,lanes
11769328,Claire Court,residential,False,True,88.81599999999999,"LINESTRING (-74.583851 40.544658, -74.5837913 40.5446259, -74.583079 40.5442255, -74.583005 40.544184)",,,,,
11767717,South 3rd Avenue,residential,False,False,72.40899999999999,"LINESTRING (-74.589617 40.543456, -74.5896024 40.5434055, -74.5895502 40.543225, -74.589433 40.54282)",,,,,
11774158,South Street,residential,False,False,71.631,"LINESTRING (-74.589617 40.543456, -74.58991 40.54342, -74.590103 40.543385, -74.59043 40.543285)",,,,,
11767717,South 3rd Avenue,residential,False,False,75.891,"LINESTRING (-74.589433 40.54282, -74.589251 40.542222, -74.589212 40.54216)",,,,,
11767717,South 3rd Avenue,residential,False,True,72.40899999999999,"LINESTRING (-74.589433 40.54282, -74.5895502 40.543225, -74.5896024 40.5434055, -74.589617 40.543456)",,,,,
11777929,Dakota Street,residential,True,False,198.21,"LINESTRING (-74.589433 40.54282, -74.588344 40.542984, -74.5879228 40.5430589, -74.5876995 40.5430986, -74.5872802 40.5431732, -74.587141 40.543198)",,,,,
11767717,South 3rd Avenue,residential,False,False,107.671,"LINESTRING (-74.589212 40.54216, -74.5891896 40.5421228, -74.589126 40.542017, -74.588807 40.541243)",,,,,
11767717,South 3rd Avenue,residential,False,True,75.891,"LINESTRING (-74.589212 40.54216, -74.589251 40.542222, -74.589433 40.54282)",,,,,
1134690346,Washington Avenue,residential,False,False,72.294,"LINESTRING (-74.589212 40.54216, -74.5893075 40.5421451, -74.5899776 40.5420403, -74.59005 40.542029)",,,,,
1134690344,West Camplain Road,tertiary,False,False,20.221,"LINESTRING (-74.588516 40.54058, -74.588734 40.540505)",,,,,
1134690344,West Camplain Road,tertiary,False,True,54.501,"LINESTRING (-74.588516 40.54058, -74.587939 40.540799)",,,,,
11767717,South 3rd Avenue,residential,False,True,77.72800000000001,"LINESTRING (-74.588516 40.54058, -74.588539 40.5406363, -74.588632 40.540864, -74.5886886 40.5409866, -74.588807 40.541243)",,,,,
11767878,William Street,residential,False,True,84.26,"LINESTRING (-74.58882 40.538572, -74.5887413 40.5385331, -74.5884556 40.538392, -74.5884216 40.5383752, -74.5882814 40.5383059, -74.587984 40.538159)",,,,,
588614748,South Main Street,secondary,False,True,21.358,"LINESTRING (-74.58882 40.538572, -74.5887574 40.5386907, -74.588726 40.5387503)",CR 533,,,,
588614753,South Main Street,secondary,False,False,127.86200000000001,"LINESTRING (-74.58882 40.538572, -74.5888708 40.5384759, -74.5890114 40.5382099, -74.589033 40.538169, -74.5891696 40.5378658, -74.5893072 40.5375604, -74.589338 40.537492)",CR 533,,,,
576207030,South 7th Avenue,residential,True,False,198.08700000000002,"LINESTRING (-74.591117 40.538049, -74.591145 40.5381161, -74.5918097 40.5397079, -74.591826 40.539747)",,,,,
1221592233,Roosevelt Avenue,tertiary,False,False,100.79599999999999,"LINESTRING (-74.591117 40.538049, -74.591538 40.538087, -74.591602 40.538108, -74.591888 40.538225, -74.592191 40.538392)",,,,,
1221592233,Roosevelt Avenue,tertiary,False,True,84.929,"LINESTRING (-74.591117 40.538049, -74.590965 40.538029, -74.590779 40.537959, -74.5901936 40.5377565)",,,,,
11769328,Claire Court,residential,False,False,88.816,"LINESTRING (-74.583005 40.544184, -74.583079 40.5442255, -74.5837913 40.5446259, -74.583851 40.544658)",,,,,
11772925,Louise Drive,residential,False,True,200.063,"LINESTRING (-74.583005 40.544184, -74.583167 40.543987, -74.583171 40.543981, -74.583212 40.543918, -74.58332 40.543698, -74.583347 40.543614, -74.583441 40.54287, -74.583437 40.542811, -74.58342 40.542758, -74.5833073 40.5425294, -74.583278 40.54247)",,,,,
11772238,East Camplain Road,residential,False,False,12.264,"LINESTRING (-74.5844502 40.5420592, -74.584317 40.542103)",,,,,
11772238,East Camplain Road,residential,False,True,82.019,"LINESTRING (-74.5844502 40.5420592, -74.5853321 40.5417511)",,,,,
11769842,North Reading Street,residential,False,False,121.155,"LINESTRING (-74.5844502 40.5420592, -74.584401 40.542027, -74.583364 40.541348)",,,,,
11769842,North Reading Street,residential,False,True,121.155,"LINESTRING (-74.583364 40.541348, -74.584401 40.542027, -74.5844502 40.5420592)",,,,,
11774890,Kyle Street,residential,False,False,124.23,"LINESTRING (-74.589338 40.537492, -74.5892434 40.5374617, -74.589211 40.537448, -74.5888021 40.5372711, -74.5884918 40.5371346, -74.5880579 40.5369438)",,,,,
588614753,South Main Street,secondary,False,True,127.86200000000001,"LINESTRING (-74.589338 40.537492, -74.5893072 40.5375604, -74.5891696 40.5378658, -74.589033 40.538169, -74.5890114 40.5382099, -74.5888708 40.5384759, -74.58882 40.538572)",CR 533,,,,
1221592233,Roosevelt Avenue,tertiary,False,False,78.07600000000001,"LINESTRING (-74.589338 40.537492, -74.589442 40.5375298, -74.5901936 40.5377565)",,,,,
1221592233,Roosevelt Avenue,tertiary,False,True,100.796,"LINESTRING (-74.592191 40.538392, -74.591888 40.538225, -74.591602 40.538108, -74.591538 40.538087, -74.591117 40.538049)",,,,,
11770226,South Weiss Street,residential,False,True,96.81800000000001,"LINESTRING (-74.584007 40.540044, -74.583402 40.539674, -74.583128 40.539486)",,,,,
11770769,Angle Avenue,residential,False,False,150.236,"LINESTRING (-74.5873796 40.5365438, -74.5873238 40.5365966, -74.586266 40.537597)",,,,,
"[11774890, 268206643, 268206644]",Kyle Street,residential,False,True,72.566,"LINESTRING (-74.5873796 40.5365438, -74.5877609 40.5367702, -74.5879431 40.5368813, -74.5880579 40.5369438)",,,yes,,
11770769,Angle Avenue,residential,False,True,134.687,"LINESTRING (-74.585366 40.538568, -74.585358 40.538494, -74.58537 40.538451, -74.585401 40.538408, -74.585652 40.538181, -74.586266 40.537597)",,,,,
11775374,Washington Avenue,residential,False,True,73.635,"LINESTRING (-74.593447 40.541477, -74.592595 40.541616)",,,,,
11771215,South 8th Avenue,residential,False,False,224.442,"LINESTRING (-74.593447 40.541477, -74.5926664 40.5396067, -74.592644 40.539553)",,,,,
"[11774158, 11771215]","['South Street', 'South 8th Avenue']",residential,False,True,322.872,"LINESTRING (-74.593447 40.541477, -74.593734 40.542172, -74.593719 40.542293, -74.59369 40.54234, -74.593636 40.542387, -74.592656 40.5426621, -74.5917843 40.5429068, -74.591242 40.543059)",,,,,
11779142,West Camplain Road,tertiary,False,True,72.412,"LINESTRING (-74.592644 40.539553, -74.591826 40.539747)",,,,,
11771215,South 8th Avenue,residential,False,True,224.442,"LINESTRING (-74.592644 40.539553, -74.5926664 40.5396067, -74.593447 40.541477)",,,,,
576207029,South 8th Avenue,residential,True,False,134.81799999999998,"LINESTRING (-74.592644 40.539553, -74.5926272 40.5395128, -74.592229 40.538563, -74.592191 40.538392)",,,,,
576227203,Thomas J Kaschek Boulevard,residential,False,True,65.538,"LINESTRING (-74.585986 40.5424989, -74.5865918 40.5425493, -74.5866297 40.5425524, -74.5867256 40.5425604, -74.586757 40.542563)",,,,,
11771704,South 6th Avenue,residential,False,False,211.09700000000004,"LINESTRING (-74.591744 40.541761, -74.5917232 40.54171, -74.5911885 40.540402, -74.5910231 40.5399972, -74.591003 40.539948)",,,,,
11775374,Washington Avenue,residential,False,False,73.696,"LINESTRING (-74.591744 40.541761, -74.5919131 40.5417322, -74.592322 40.5416625, -74.592595 40.541616)",,,,,
11775374,Washington Avenue,residential,False,True,73.024,"LINESTRING (-74.591744 40.541761, -74.591541 40.5417932, -74.5909916 40.5418802, -74.590898 40.541895)",,,,,
11779142,West Camplain Road,tertiary,False,False,73.049,"LINESTRING (-74.591003 40.539948, -74.591826 40.539747)",,,,,
11779142,West Camplain Road,tertiary,False,True,72.431,"LINESTRING (-74.591003 40.539948, -74.590186 40.540145)",,,,,
11771704,South 6th Avenue,residential,False,True,211.09700000000004,"LINESTRING (-74.591003 40.539948, -74.5910231 40.5399972, -74.5911885 40.540402, -74.5917232 40.54171, -74.591744 40.541761)",,,,,
278712273,South 6th Avenue,residential,True,False,238.87,"LINESTRING (-74.591003 40.539948, -74.590982 40.5398955, -74.590341 40.538296, -74.5902736 40.5381456, -74.5901088 40.537915)",,,,,
11764793,Pope Street,residential,False,False,19.026,"LINESTRING (-74.5901088 40.537915, -74.5901936 40.5377565)",,,,,
11764793,Pope Street,residential,False,True,125.031,"LINESTRING (-74.5901088 40.537915, -74.5899777 40.5381248, -74.5895774 40.5389635)",,,,,
1030285474,South Main Street,secondary,False,False,84.324,"LINESTRING (-74.587774 40.540516, -74.5878022 40.5404651, -74.5881293 40.5398742, -74.588161 40.539817)",CR 533,,,,
1030285474,South Main Street,secondary,False,True,53.698,"LINESTRING (-74.587774 40.540516, -74.5876528 40.5407253, -74.5875997 40.540817, -74.587518 40.540958)",CR 533,,,,
576230377,North Orchard Street,residential,False,True,70.376,"LINESTRING (-74.585677 40.539327, -74.586343 40.539707)",,,,,
11772238,East Camplain Road,residential,False,False,23.423000000000002,"LINESTRING (-74.587518 40.540958, -74.5873716 40.5410113, -74.587268 40.541049)",,,,,
1030285474,South Main Street,secondary,False,False,53.698,"LINESTRING (-74.587518 40.540958, -74.5875997 40.540817, -74.5876528 40.5407253, -74.587774 40.540516)",CR 533,,,,
1030285474,South Main Street,secondary,False,True,32.766999999999996,"LINESTRING (-74.587518 40.540958, -74.587479 40.541026, -74.587451 40.541099, -74.587424 40.541242)",CR 533,,,,
1134690344,West Camplain Road,tertiary,False,False,39.726,"LINESTRING (-74.587518 40.540958, -74.5876947 40.5408913, -74.587939 40.540799)",,,,,
11772238,East Camplain Road,residential,False,False,17.312,"LINESTRING (-74.587268 40.541049, -74.587085 40.541119)",,,,,
11776668,North Arlington Street,residential,True,False,155.154,"LINESTRING (-74.587268 40.541049, -74.585795 40.540216)",,,,,
11772238,East Camplain Road,residential,False,True,23.423000000000002,"LINESTRING (-74.587268 40.541049, -74.5873716 40.5410113, -74.587518 40.540958)",,,,,
11772238,East Camplain Road,residential,False,False,101.111,"LINESTRING (-74.586419 40.541371, -74.58598 40.541531, -74.5853321 40.5417511)",,,,,
11772238,East Camplain Road,residential,False,True,62.873,"LINESTRING (-74.586419 40.541371, -74.5868096 40.5412272, -74.587085 40.541119)",,,,,
11772238,East Camplain Road,residential,False,False,82.019,"LINESTRING (-74.5853321 40.5417511, -74.5844502 40.5420592)",,,,,
11772238,East Camplain Road,residential,False,True,101.111,"LINESTRING (-74.5853321 40.5417511, -74.58598 40.541531, -74.586419 40.541371)",,,,,
11774049,North Bridge Street,residential,False,False,81.071,"LINESTRING (-74.5853321 40.5417511, -74.5852547 40.5417024, -74.584601 40.541279)",,,,,
11772238,East Camplain Road,residential,False,False,53.036,"LINESTRING (-74.583278 40.54247, -74.5827128 40.5426774)",,,,,
11772238,East Camplain Road,residential,False,True,30.112,"LINESTRING (-74.583278 40.54247, -74.5836 40.542354)",,,,,
11772925,Louise Drive,residential,False,False,200.06300000000002,"LINESTRING (-74.583278 40.54247, -74.5833073 40.5425294, -74.58342 40.542758, -74.583437 40.542811, -74.583441 40.54287, -74.583347 40.543614, -74.58332 40.543698, -74.583212 40.543918, -74.583171 40.543981, -74.583167 40.543987, -74.583005 40.544184)",,,,,
11772238,East Camplain Road,residential,False,True,117.15199999999999,"LINESTRING (-74.581731 40.543407, -74.582014 40.543142, -74.582326 40.542882, -74.582551 40.542739, -74.5827128 40.5426774)",,,,,
11779163,Florence Court,residential,False,False,65.652,"LINESTRING (-74.581731 40.543407, -74.5818062 40.5434518, -74.5823414 40.5437723)",,,,,
11774158,South Street,residential,False,False,73.07,"LINESTRING (-74.59043 40.543285, -74.591242 40.543059)",,,,,
11772686,South 4th Avenue,residential,False,False,143.46099999999998,"LINESTRING (-74.59043 40.543285, -74.590134 40.542211, -74.5900782 40.5420901, -74.59005 40.542029)",,,,,
11774158,South Street,residential,False,True,71.631,"LINESTRING (-74.59043 40.543285, -74.590103 40.543385, -74.58991 40.54342, -74.589617 40.543456)",,,,,
11772686,South 4th Avenue,residential,False,False,196.43300000000002,"LINESTRING (-74.59005 40.542029, -74.5900232 40.541977, -74.58995 40.541835, -74.589368 40.5403897, -74.58935 40.540345)",,,,,
11772686,South 4th Avenue,residential,False,True,143.461,"LINESTRING (-74.59005 40.542029, -74.5900782 40.5420901, -74.590134 40.542211, -74.59043 40.543285)",,,,,
