osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,lanes
586584720,,Paul Robeson Place,tertiary_link,,True,False,48.269,"LINESTRING (-74.6633903 40.351435, -74.6633421 40.3515012, -74.6632899 40.3515396, -74.6631369 40.3515819, -74.662923 40.351656)",,
11647171,,Chambers Street,residential,,False,False,24.961999999999996,"LINESTRING (-74.6633979 40.3514991, -74.663392 40.351579, -74.663318 40.351712)",,
11647171,,Chambers Street,residential,,False,True,7.178999999999999,"LINESTRING (-74.6633979 40.3514991, -74.663399 40.351485, -74.6633903 40.351435)",,
11644522,,Edwards Place,residential,,False,True,127.40499999999999,"LINESTRING (-74.6631564 40.3464444, -74.6630087 40.3465085, -74.6628387 40.3465851, -74.662582 40.3466992, -74.6623521 40.3468014, -74.6619237 40.3469919, -74.6618575 40.3470213)",,
11647171,,Chambers Street,residential,,False,False,182.965,"LINESTRING (-74.6624533 40.348904, -74.6624977 40.3490125, -74.6628059 40.3497659, -74.662943 40.350116, -74.6629656 40.3501719, -74.6629741 40.3502093, -74.6629809 40.3502574, -74.6629832 40.3503117, -74.66298 40.350404, -74.6629781 40.3504345, -74.66299 40.350489)",,
428105900,NJ 27,Nassau Street,secondary,25 mph,False,False,123.352,"LINESTRING (-74.6624533 40.348904, -74.6620526 40.3490231, -74.6617155 40.3491234, -74.6613998 40.3492143, -74.6613665 40.3492239, -74.6612844 40.3492476, -74.6612045 40.3492713, -74.6610955 40.3493037)",,
428105900,NJ 27,Nassau Street,secondary,25 mph,False,True,54.807,"LINESTRING (-74.6624533 40.348904, -74.6630004 40.3487448, -74.6630575 40.3487282)",,
779579849,CR 583,Mercer Street,secondary,25 mph,True,False,14.411999999999999,"LINESTRING (-74.6637407 40.3483867, -74.6637216 40.3483665, -74.6637025 40.3483428, -74.6636919 40.3483127, -74.6636898 40.348267)",,
148121623,,Mercer Street Link,secondary_link,,True,False,64.91900000000001,"LINESTRING (-74.6636528 40.348286, -74.6635465 40.348341, -74.6635022 40.348364, -74.6632354 40.3484844, -74.6630993 40.3485455, -74.6630275 40.3485777, -74.6629987 40.3485894)",,
741654446,,Mercer Street,secondary_link,,True,False,30.417,"LINESTRING (-74.6636528 40.348286, -74.6636406 40.3482986, -74.6636322 40.3483156, -74.6636239 40.3483424, -74.6636172 40.3483676, -74.6636149 40.3483867, -74.6636172 40.3484118, -74.6636244 40.3484403, -74.6636348 40.3484703, -74.66364 40.3484854, -74.6636616 40.3485498)",,
1041406340,NJ 27,Nassau Street,secondary,25 mph,False,True,11.305,"LINESTRING (-74.6636616 40.3485498, -74.6637843 40.3485099)",,
1041406341,NJ 27,Nassau Street,secondary,25 mph,False,False,54.914,"LINESTRING (-74.6636616 40.3485498, -74.6635093 40.3485994, -74.6632046 40.3486861, -74.6630575 40.3487282)",,
627037051,NJ 27,Nassau Street,secondary,25 mph,False,True,14.131,"LINESTRING (-74.6637843 40.3485099, -74.6639376 40.3484599)",,
1041406340,NJ 27,Nassau Street,secondary,25 mph,False,False,11.305,"LINESTRING (-74.6637843 40.3485099, -74.6636616 40.3485498)",,
741654447,,Mercer Street,secondary,,True,False,14.189,"LINESTRING (-74.6637843 40.3485099, -74.6637565 40.3484313, -74.6637407 40.3483867)",,
11643172,,Witherspoon Street,tertiary,,True,False,138.84,"LINESTRING (-74.6597517 40.3496722, -74.6597975 40.3497783, -74.65981 40.3498059, -74.6600885 40.3504364, -74.6601735 40.350629, -74.6602573 40.3508244, -74.6602711 40.3508564)",,1
"[591759602, 427933557]",NJ 27,Nassau Street,secondary,,False,False,112.806,"LINESTRING (-74.6597517 40.3496722, -74.6596689 40.3496948, -74.6596328 40.3497046, -74.658966 40.3498867, -74.658639 40.3499755, -74.6585447 40.3500019, -74.6584985 40.3500143)",,
"[428105900, 581731351]",NJ 27,Nassau Street,secondary,25 mph,False,True,95.442,"LINESTRING (-74.6597517 40.3496722, -74.6598306 40.3496499, -74.6598743 40.3496383, -74.6602218 40.3495434, -74.6606417 40.3494274, -74.6607322 40.3494028, -74.6608113 40.3493813)",,
