osmid,oneway,lanes,highway,reversed,length,geometry,bridge,name,tunnel,maxspeed,junction
10011403,True,,secondary,False,138.23600000000002,"LINESTRING (-96.7942531 32.7753769, -96.7941824 32.7754364, -96.7938354 32.7757285, -96.7937942 32.7757631, -96.7934879 32.7760209, -96.793258 32.7762144, -96.7932081 32.7762564)",,Cadiz Street,,,
9988226,False,,unclassified,False,80.02199999999999,"LINESTRING (-96.7976976 32.7801711, -96.7976772 32.7801048, -96.7976292 32.7799487, -96.7975024 32.779536, -96.7974836 32.7794743)",,Lane Street,,,
922382960,True,4,secondary,False,77.73,"LINESTRING (-96.7976976 32.7801711, -96.7976102 32.7801897, -96.7969767 32.7803241, -96.7968916 32.7803427)",,Commerce Street,,,
9988226,False,,unclassified,True,80.02199999999999,"LINESTRING (-96.7974836 32.7794743, -96.7975024 32.779536, -96.7976292 32.7799487, -96.7976772 32.7801048, -96.7976976 32.7801711)",,Lane Street,,,
765132832,False,,residential,False,80.459,"LINESTRING (-96.7974836 32.7794743, -96.7975449 32.7794613, -96.798318 32.779297)",,Jackson Street,,,
996834679,False,,residential,True,74.129,"LINESTRING (-96.7974836 32.7794743, -96.7974516 32.7794811, -96.7972554 32.7795227, -96.7969698 32.7795833, -96.7967922 32.7796213, -96.7967165 32.7796424)",,Jackson Street,,,
1137894691,True,3,secondary,False,11.714,"LINESTRING (-96.802053 32.77673, -96.802073 32.776834)",,South Griffin Street,,,
10001727,True,3,secondary,False,147.311,"LINESTRING (-96.802053 32.77673, -96.8019612 32.7767347, -96.801878 32.776739, -96.8011407 32.7767894, -96.8006757 32.7768378, -96.8004862 32.7768641)",,Young Street,,,
317545107,False,,secondary_link,True,17.432,"LINESTRING (-96.801746 32.7755481, -96.8019257 32.7755063)",,,,,
"[1053347080, 1029620474]",True,"['4', '3']",secondary,False,134.52200000000002,"LINESTRING (-96.801746 32.7755481, -96.8018215 32.7758338, -96.8018304 32.7758674, -96.8019618 32.7763644, -96.801972 32.776403, -96.8020349 32.7766571, -96.802053 32.77673)",,South Griffin Street,,,
"[90960270, 10001590]",True,4,secondary,False,77.175,"LINESTRING (-96.7980741 32.7722826, -96.7981752 32.7723407, -96.7982605 32.7723897, -96.798463 32.7724675, -96.7988102 32.7725911)",yes,South Griffin Street,,,
"[419042059, 1046201870]",True,3,secondary,False,93.98400000000001,"LINESTRING (-96.7980741 32.7722826, -96.7980175 32.7723289, -96.7976691 32.7726141, -96.7973511 32.7728698)",yes,Cadiz Street,,,
825853691,False,,unclassified,False,80.76,"LINESTRING (-96.8004851 32.778836, -96.8005096 32.7789138, -96.8006922 32.7794625, -96.8007171 32.7795356)",,South Field Street,,,
825853691,False,,unclassified,True,74.52900000000001,"LINESTRING (-96.8004851 32.778836, -96.8004707 32.7787908, -96.8003884 32.7785327, -96.800385 32.7782538, -96.800385 32.7782504, -96.8003875 32.7781765)",,South Field Street,,,
765132831,True,,residential,False,74.358,"LINESTRING (-96.798318 32.779297, -96.7983001 32.7792447, -96.7981393 32.7787219, -96.798117 32.77865)",,Browder Street,,,
765132832,False,,residential,True,80.459,"LINESTRING (-96.798318 32.779297, -96.7975449 32.7794613, -96.7974836 32.7794743)",,Jackson Street,,,
90990726,True,3,secondary,False,134.946,"LINESTRING (-96.8007171 32.7795356, -96.8006427 32.7795514, -96.7995224 32.7797927, -96.7993792 32.7798239, -96.7993189 32.7798371)",,Commerce Street,,,
825853691,False,,unclassified,True,80.76,"LINESTRING (-96.8007171 32.7795356, -96.8006922 32.7794625, -96.8005096 32.7789138, -96.8004851 32.778836)",,South Field Street,,,
866244139,False,,unclassified,False,84.869,"LINESTRING (-96.8007171 32.7795356, -96.800748 32.7796253, -96.8009241 32.7801963, -96.8009485 32.7802736)",,South Field Street,,,
10013290,False,,unclassified,True,123.884,"LINESTRING (-96.8003875 32.7781765, -96.8003899 32.7781063, -96.8003906 32.7780868, -96.8003698 32.7780289, -96.8003157 32.7778779, -96.8000704 32.7771936, -96.800039 32.777106)",,South Field Street,,,
"[825853690, 10007075]",False,,residential,False,123.462,"LINESTRING (-96.8003875 32.7781765, -96.8003149 32.7781918, -96.7996553 32.7783346, -96.799193 32.7784347, -96.7991085 32.778453)",,Wood Street,,,
825853691,False,,unclassified,False,74.529,"LINESTRING (-96.8003875 32.7781765, -96.800385 32.7782504, -96.800385 32.7782538, -96.8003884 32.7785327, -96.8004707 32.7787908, -96.8004851 32.778836)",,South Field Street,,,
317545107,False,,secondary_link,False,17.432,"LINESTRING (-96.8019257 32.7755063, -96.801746 32.7755481)",,,,,
"[935247129, 935247130]",True,4,secondary,False,45.486999999999995,"LINESTRING (-96.8019257 32.7755063, -96.8019014 32.7754162, -96.8018947 32.7753912, -96.8018184 32.7751073)",,South Griffin Street,,,
282182381,False,,unclassified,True,17.553,"LINESTRING (-96.800039 32.777106, -96.7999914 32.7769533)",,South Field Street,,,
10013290,False,,unclassified,False,123.88399999999999,"LINESTRING (-96.800039 32.777106, -96.8000704 32.7771936, -96.8003157 32.7778779, -96.8003698 32.7780289, -96.8003906 32.7780868, -96.8003899 32.7781063, -96.8003875 32.7781765)",,South Field Street,,,
"[1029622856, 599521225]",True,"['4', '3']",secondary,False,192.88299999999998,"LINESTRING (-96.800039 32.777106, -96.8001299 32.77709, -96.8002349 32.7770715, -96.800703 32.7769837, -96.8007879 32.7769679, -96.800879 32.7769527, -96.801212 32.7769052, -96.8013284 32.7768902, -96.8014695 32.776872, -96.801516 32.776867, -96.8019646 32.7768404, -96.802073 32.776834)",,Young Street,,,
"[613143290, 419040594]",True,3,secondary,False,86.95200000000001,"LINESTRING (-96.7970585 32.7776162, -96.7968352 32.7776758, -96.7966605 32.7777391, -96.796382 32.7778763, -96.7963215 32.7779168, -96.796239 32.777972)",,Young Street,,,
"[277133446, 1174996718]",True,1,secondary_link,False,164.67200000000003,"LINESTRING (-96.7970585 32.7776162, -96.7967299 32.777664, -96.7964494 32.7777345, -96.7964157 32.7777389, -96.7963817 32.7777366, -96.7963773 32.7777341, -96.7963537 32.7777208, -96.7963412 32.777703, -96.7963226 32.7776593, -96.7961059 32.7769671, -96.7960799 32.7768841)",,,,,
928273048,False,,secondary,True,19.527,"LINESTRING (-96.7960799 32.7768841, -96.79588 32.776935)",,Marilla Street,,,
10008372,True,,secondary,False,156.644,"LINESTRING (-96.7960799 32.7768841, -96.7960614 32.7768257, -96.7958482 32.7761538, -96.7957381 32.7758638, -96.795653 32.7756188, -96.7956219 32.7755293)",,Browder Street,,,
10007075,False,,residential,False,147.623,"LINESTRING (-96.798117 32.77865, -96.798043 32.7786662, -96.7978567 32.7787071, -96.7976471 32.7787542, -96.7976036 32.7787639, -96.7970543 32.7788872, -96.7968219 32.7789394, -96.7966707 32.7789733, -96.796591 32.7789912)",,Wood Street,,,
10007075,False,,residential,True,95.24799999999999,"LINESTRING (-96.798117 32.77865, -96.799031 32.7784684, -96.7991085 32.778453)",,Wood Street,,,
"[10008379, 9983588]",False,,unclassified,False,212.94499999999996,"LINESTRING (-96.795307 32.774499, -96.794976 32.7742046, -96.794891 32.774129, -96.794801 32.774091, -96.794648 32.774096, -96.7944389 32.7741439, -96.7941414 32.7742121, -96.7941004 32.7742308, -96.7940444 32.7742687, -96.7938735 32.7744074, -96.7935494 32.7746704, -96.793487 32.774721)",,"['Corsicana Street', 'Browder Street']",,,
10008379,False,,unclassified,True,101.57100000000001,"LINESTRING (-96.795307 32.774499, -96.7957702 32.7748897, -96.7959188 32.775015, -96.7960135 32.7750949, -96.796074 32.7751459)",,Browder Street,,,
10011403,True,,secondary,False,138.701,"LINESTRING (-96.795307 32.774499, -96.7952615 32.7745369, -96.7948309 32.7748956, -96.7943205 32.7753208, -96.7942531 32.7753769)",,Cadiz Street,,,
"[9937881, 558596559]",True,2,motorway_link,False,173.91799999999998,"LINESTRING (-96.7972211 32.7728362, -96.7968107 32.7728779, -96.7966646 32.7728644, -96.7965023 32.7728464, -96.7963776 32.7728058, -96.7962931 32.7727528, -96.796218 32.7726795, -96.7961724 32.7725938, -96.7961442 32.7724731, -96.7961563 32.7723886, -96.7961925 32.7723108, -96.7962623 32.7722228, -96.7963253 32.7721608, -96.7963977 32.7721021)",,,,,
"[558596560, 9954149]",True,2,motorway_link,False,218.671,"LINESTRING (-96.7972211 32.7728362, -96.7968148 32.772949, -96.7960249 32.7731305, -96.7949734 32.7733786)",,,,45 mph,
"[25848016, 419042050]",True,4,secondary,False,155.878,"LINESTRING (-96.7973511 32.7728698, -96.7965332 32.773541, -96.7962242 32.7737724, -96.7961416 32.7738342)",yes,Cadiz Street,,,
491170744,True,2,motorway_link,False,298.77599999999995,"LINESTRING (-96.7921169 32.774416, -96.7928733 32.7742525, -96.7934212 32.7741423, -96.7941588 32.7740024, -96.7952229 32.7737846)",,,,,
996834678,True,3,secondary,False,79.608,"LINESTRING (-96.7967165 32.7796424, -96.7967291 32.7797224, -96.796738 32.779767, -96.7968717 32.780268, -96.7968916 32.7803427)",,South Ervay Street,,,
996834679,False,,residential,False,74.129,"LINESTRING (-96.7967165 32.7796424, -96.7967922 32.7796213, -96.7969698 32.7795833, -96.7972554 32.7795227, -96.7974516 32.7794811, -96.7974836 32.7794743)",,Jackson Street,,,
"[419040590, 1042609434, 49857878]",True,"['3', '2']",secondary,False,146.48700000000002,"LINESTRING (-96.7915995 32.7798793, -96.7917453 32.7798579, -96.791938 32.7798103, -96.7920149 32.7797853, -96.7920961 32.7797589, -96.7922623 32.7796749, -96.7923552 32.7796181, -96.7924108 32.779584, -96.792498 32.7795185, -96.7925616 32.7794708, -96.7926246 32.7794003, -96.7927175 32.7792965, -96.792739 32.7792319, -96.792774 32.779127)",,Young Street,,,
613944024,True,,unclassified,False,40.287,"LINESTRING (-96.8001888 32.7751111, -96.8001582 32.7751063, -96.8001273 32.7751097, -96.8000992 32.7751212, -96.8000767 32.7751394, -96.8000622 32.7751627, -96.800057 32.7751886, -96.8000614 32.7752137, -96.8000747 32.7752366, -96.8000955 32.775255, -96.800122 32.7752672, -96.8001517 32.7752721, -96.8001817 32.7752692, -96.80021 32.7752584, -96.800233 32.7752407)",,Ceremonial Drive,,,roundabout
9974982,True,,unclassified,False,132.314,"LINESTRING (-96.800233 32.7752407, -96.8002749 32.7752252, -96.8003159 32.7752154, -96.8004801 32.7752168, -96.8007966 32.7752043, -96.8010709 32.7751683, -96.8013236 32.7751242, -96.8015318 32.7750903, -96.801628 32.7750746)",,Ceremonial Drive,,,
613944024,True,,unclassified,False,17.433,"LINESTRING (-96.800233 32.7752407, -96.8002482 32.775218, -96.8002542 32.7751923, -96.8002505 32.7751664, -96.8002374 32.7751427, -96.8002161 32.7751236, -96.8001888 32.7751111)",,Ceremonial Drive,,,roundabout
"[930638553, 558596562, 558596561, 9937133]",True,"['1', '2']",motorway_link,False,285.60699999999997,"LINESTRING (-96.7969219 32.7744387, -96.7971296 32.7741226, -96.7972863 32.7739234, -96.7973447 32.7738569, -96.7974536 32.7737331, -96.7976792 32.7735366, -96.7979319 32.773364, -96.7982387 32.7731927, -96.7985104 32.7730407, -96.7987849 32.7728588, -96.7990223 32.7726254)",,,,45 mph,
870418173,True,3,secondary,False,285.823,"LINESTRING (-96.7969219 32.7744387, -96.797658 32.773814, -96.7980938 32.7734871, -96.798298 32.773334, -96.7983283 32.7733138, -96.7985674 32.7731544, -96.7987047 32.7730629, -96.7991251 32.7727827, -96.799202 32.7727314)",,Canton Street,,,
1042823540,True,,unclassified,False,21.127,"LINESTRING (-96.8010603 32.7732392, -96.8008421 32.7732886)",,Memorial Drive,,,
"[1042823541, 1042823542]",True,"['4', '3']",secondary,False,129.708,"LINESTRING (-96.8010603 32.7732392, -96.801008 32.7731985, -96.8009467 32.7731542, -96.800747 32.773049, -96.8002125 32.77288, -96.7998001 32.7727821)",,South Griffin Street,,,
1029529626,True,,secondary,False,12.764,"LINESTRING (-96.8008421 32.7732886, -96.8008824 32.7733132, -96.8009464 32.7733624)",,South Griffin Street,,,
1042823539,True,,secondary,False,12.013,"LINESTRING (-96.8011484 32.7733177, -96.8010892 32.7732617, -96.8010603 32.7732392)",,South Griffin Street,,,
1042823538,True,,unclassified,False,19.529,"LINESTRING (-96.8009464 32.7733624, -96.8011484 32.7733177)",,Memorial Drive,,,
"[918153607, 26477997, 26477998, 104502360, 1029529625, 104502362]",True,3,"['secondary', 'primary']",False,193.583,"LINESTRING (-96.8009464 32.7733624, -96.8010648 32.7734532, -96.8011223 32.7735011, -96.8012118 32.7736438, -96.8015438 32.7746911, -96.8015454 32.774696, -96.8015602 32.7747604, -96.8016025 32.7749798)",,South Griffin Street,"['building_passage', 'yes']",,
9971887,False,,unclassified,False,14.678,"LINESTRING (-96.792989 32.777737, -96.79288 32.777642)",,Park Avenue,,,
9973792,True,4,secondary,False,27.001,"LINESTRING (-96.792989 32.777737, -96.7931913 32.7775637)",,Canton Street,,,
"[90960270, 1029529622]",True,4,secondary,False,39.816,"LINESTRING (-96.7988102 32.7725911, -96.7991027 32.7726953, -96.799202 32.7727314)",yes,South Griffin Street,,,
"[1049833752, 1049833751]",True,,secondary_link,False,53.727000000000004,"LINESTRING (-96.7988102 32.7725911, -96.7988697 32.772573, -96.7989166 32.7725678, -96.798973 32.772576, -96.7991489 32.7726379, -96.7991805 32.7726426, -96.7992303 32.77265, -96.7992932 32.7726482, -96.7993615 32.7726333)",yes,,,,
