osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,ref
8932909,,Louvaine Drive,residential,False,True,515.247,"LINESTRING (-122.4770041 37.6912868, -122.4771203 37.6912119, -122.4778303 37.6907544, -122.4779348 37.6906726, -122.478022 37.6905873, -122.4780881 37.6904935, -122.4781438 37.6903845, -122.4781725 37.6902844, -122.4781823 37.690177, -122.4781649 37.688058, -122.4781611 37.6879725, -122.4781459 37.6878755, -122.4781201 37.6877761, -122.4780734 37.6876778, -122.4780142 37.6875883, -122.477944 37.6875075, -122.4778474 37.6874269, -122.4777299 37.6873482, -122.4775346 37.6872404)",,,
8939321,,Washington Street,tertiary,False,False,36.998999999999995,"LINESTRING (-122.4770041 37.6912868, -122.4771864 37.6914678, -122.4772665 37.6915468)",,,
8939321,,Washington Street,tertiary,False,True,37.655,"LINESTRING (-122.4770041 37.6912868, -122.4769314 37.6912133, -122.476877 37.6911494, -122.4768645 37.6911291, -122.4768299 37.6910729, -122.4767952 37.6909944)",,,
8934783,,Garden Gate Way,residential,False,False,103.887,"LINESTRING (-122.4710573 37.6940894, -122.4711786 37.6940882, -122.4712179 37.6940878, -122.4712855 37.6940871, -122.4714806 37.6940851, -122.4721365 37.6940784, -122.4722379 37.6940774)",,,
"[513702462, 397127316, 397127318]","['4', '5']",Junipero Serra Boulevard,secondary,False,False,89.201,"LINESTRING (-122.4710573 37.6940894, -122.4710511 37.6938547, -122.4710469 37.6936982, -122.4710458 37.6936105, -122.4710446 37.6935135, -122.4710428 37.6933719, -122.4710417 37.6932873)",,,
8940659,,90th Street,residential,False,False,104.221,"LINESTRING (-122.4710256 37.6911276, -122.4711357 37.6911274, -122.4711688 37.6911272, -122.4715854 37.6911241, -122.47221 37.6911194)",,,
"[256667145, 457899226]",4,Junipero Serra Boulevard,secondary,False,False,79.00800000000001,"LINESTRING (-122.4710256 37.6911276, -122.4710245 37.6910573, -122.471024 37.6909968, -122.4710212 37.6907041, -122.4710171 37.6904171)",,,
256667145,4,Junipero Serra Boulevard,secondary,False,True,79.807,"LINESTRING (-122.4710256 37.6911276, -122.4710301 37.6915735, -122.471032 37.6917781, -122.4710328 37.6918453)",,,
23765962,,92nd Street,residential,False,False,20.78,"LINESTRING (-122.4710131 37.6897354, -122.47112 37.6897333, -122.4711474 37.6897329, -122.4712492 37.6897312)",,,
"[256667144, 24204040, 24204041]",4,Junipero Serra Boulevard,secondary,False,False,218.61899999999997,"LINESTRING (-122.4710131 37.6897354, -122.4710128 37.689697, -122.4710105 37.6896527, -122.4710048 37.6895998, -122.4709967 37.6895468, -122.4709843 37.6894937, -122.4709691 37.6894443, -122.4709541 37.6894028, -122.4709369 37.6893616, -122.4709169 37.689319, -122.4708944 37.6892762, -122.4708692 37.6892321, -122.4708365 37.689183, -122.4708051 37.6891407, -122.4707726 37.6891008, -122.4707378 37.6890602, -122.4706965 37.689014, -122.4705665 37.6888685, -122.4705255 37.6888211, -122.4704875 37.6887735, -122.4704585 37.6887346, -122.4704284 37.688691, -122.470408 37.6886564, -122.4703875 37.6886198, -122.4703673 37.6885784, -122.4703496 37.6885371, -122.4703306 37.6884836, -122.4703171 37.6884375, -122.4703061 37.688394, -122.470297 37.6883467, -122.4702905 37.6883035, -122.4702875 37.688258, -122.4702867 37.6882035, -122.4702878 37.688158, -122.4702918 37.6881035, -122.4702989 37.6880508, -122.4703108 37.687983, -122.470326 37.6879096)",yes,,
457899226,4,Junipero Serra Boulevard,secondary,False,True,75.804,"LINESTRING (-122.4710131 37.6897354, -122.471013 37.6897965, -122.4710117 37.6900089, -122.4710171 37.6904171)",,,
8941810,,Briggs Street,residential,False,False,80.016,"LINESTRING (-122.4712492 37.6897312, -122.4712484 37.6896459, -122.4712482 37.6895884, -122.4712254 37.6894808, -122.471225 37.6890964, -122.4712293 37.6890586, -122.4712463 37.6890153)",,,
23765962,,92nd Street,residential,False,False,87.372,"LINESTRING (-122.4712492 37.6897312, -122.4720016 37.6897209, -122.472242 37.6897176)",,,
23765962,,92nd Street,residential,False,True,20.78,"LINESTRING (-122.4712492 37.6897312, -122.4711474 37.6897329, -122.47112 37.6897333, -122.4710131 37.6897354)",,,
8934526,,Edgeworth Avenue,residential,False,False,80.895,"LINESTRING (-122.4745222 37.6944338, -122.4745178 37.6937063)",,,
8941081,,Garden Lane,residential,False,False,200.89600000000002,"LINESTRING (-122.4745222 37.6944338, -122.4746605 37.694433, -122.4768054 37.6944213)",,,
8941081,,Garden Lane,residential,False,True,200.349,"LINESTRING (-122.4745222 37.6944338, -122.4744299 37.6944346, -122.4723591 37.694452, -122.4722453 37.694453)",,,
8940659,,90th Street,residential,False,False,121.791,"LINESTRING (-122.474489 37.6911048, -122.4758731 37.6910974)",,,
8934528,,Edgeworth Avenue,residential,False,False,79.194,"LINESTRING (-122.474489 37.6911048, -122.4744873 37.690429, -122.4744872 37.6903926)",,,
8934528,,Edgeworth Avenue,residential,False,True,79.757,"LINESTRING (-122.474489 37.6911048, -122.4744917 37.6912409, -122.4744926 37.6912966, -122.4745013 37.691822)",,,
8940659,,90th Street,residential,False,True,200.537,"LINESTRING (-122.474489 37.6911048, -122.473408 37.6911117, -122.4733462 37.6911121, -122.4726181 37.6911168, -122.47221 37.6911194)",,,
8934528,,Edgeworth Avenue,residential,False,True,78.02000000000001,"LINESTRING (-122.474451 37.6896927, -122.4744659 37.6897491, -122.4744736 37.6898112, -122.474479 37.6898753, -122.4744836 37.6899538, -122.4744858 37.6902502, -122.4744872 37.6903926)",,,
8934530,,Edgeworth Avenue,residential,False,False,201.939,"LINESTRING (-122.474451 37.6896927, -122.4743716 37.6895122, -122.4743489 37.6894493, -122.4743359 37.6893809, -122.4743347 37.6892754, -122.474324 37.6883394, -122.4743192 37.687984, -122.4743188 37.6878906)",,,
"[8938868, 256667174]",,"['Annie Street', '92nd Street']",residential,False,False,276.048,"LINESTRING (-122.474451 37.6896927, -122.4752511 37.6896879, -122.4753006 37.6896762, -122.4753338 37.6896527, -122.4753559 37.6896182, -122.4753669 37.6895778, -122.4753575 37.688584, -122.4753546 37.68828, -122.47535 37.6878846)",,,
619310210,,92nd Street,residential,False,True,101.46000000000001,"LINESTRING (-122.474451 37.6896927, -122.4742867 37.689694, -122.4738606 37.6896972, -122.4737288 37.6896982, -122.4736755 37.6896986, -122.473534 37.6896996, -122.4734589 37.6897002, -122.473298 37.6897014)",,,
163418637,,Washington Street,tertiary,False,False,90.742,"LINESTRING (-122.4743188 37.6878906, -122.47535 37.6878846)",,,
8934530,,Edgeworth Avenue,residential,False,False,205.351,"LINESTRING (-122.4743188 37.6878906, -122.4743171 37.6877951, -122.474305 37.6865823, -122.4742996 37.6861001, -122.4742993 37.6860439)",,,
8934530,,Edgeworth Avenue,residential,False,True,201.93900000000002,"LINESTRING (-122.4743188 37.6878906, -122.4743192 37.687984, -122.474324 37.6883394, -122.4743347 37.6892754, -122.4743359 37.6893809, -122.4743489 37.6894493, -122.4743716 37.6895122, -122.474451 37.6896927)",,,
163418637,,Washington Street,tertiary,False,True,91.217,"LINESTRING (-122.4743188 37.6878906, -122.4741167 37.6878915, -122.4740249 37.687892, -122.4732822 37.6878954)",,,
8934889,,Sullivan Avenue,residential,False,False,40.02,"LINESTRING (-122.4722379 37.6940774, -122.4722352 37.6937175)",,,
8934889,,Sullivan Avenue,residential,False,True,41.77,"LINESTRING (-122.4722379 37.6940774, -122.4722453 37.694453)",,,
8934783,,Garden Gate Way,residential,False,True,103.887,"LINESTRING (-122.4722379 37.6940774, -122.4721365 37.6940784, -122.4714806 37.6940851, -122.4712855 37.6940871, -122.4712179 37.6940878, -122.4711786 37.6940882, -122.4710573 37.6940894)",,,
8934889,,Sullivan Avenue,residential,False,False,35.574,"LINESTRING (-122.4722498 37.6947729, -122.4722453 37.694453)",,,
8934889,,Sullivan Avenue,residential,False,False,41.77,"LINESTRING (-122.4722453 37.694453, -122.4722379 37.6940774)",,,
8934889,,Sullivan Avenue,residential,False,True,35.574,"LINESTRING (-122.4722453 37.694453, -122.4722498 37.6947729)",,,
8941081,,Garden Lane,residential,False,False,200.349,"LINESTRING (-122.4722453 37.694453, -122.4723591 37.694452, -122.4744299 37.6944346, -122.4745222 37.6944338)",,,
8934889,,Sullivan Avenue,residential,False,True,79.933,"LINESTRING (-122.47221 37.6911194, -122.472221 37.6918382)",,,
8934889,,Sullivan Avenue,residential,False,False,78.849,"LINESTRING (-122.47221 37.6911194, -122.4722096 37.6908138, -122.472207 37.6904103)",,,
8940659,,90th Street,residential,False,False,200.53699999999998,"LINESTRING (-122.47221 37.6911194, -122.4726181 37.6911168, -122.4733462 37.6911121, -122.473408 37.6911117, -122.474489 37.6911048)",,,
8940659,,90th Street,residential,False,True,104.221,"LINESTRING (-122.47221 37.6911194, -122.4715854 37.6911241, -122.4711688 37.6911272, -122.4711357 37.6911274, -122.4710256 37.6911276)",,,
8934889,,Sullivan Avenue,residential,False,False,202.623,"LINESTRING (-122.472242 37.6897176, -122.4722526 37.6896557, -122.472259 37.6895927, -122.472257 37.6893985, -122.472251 37.68882, -122.4722355 37.6885839, -122.4722358 37.6885605, -122.4722362 37.6878965)",,,
8934889,,Sullivan Avenue,residential,False,True,77.24799999999999,"LINESTRING (-122.472242 37.6897176, -122.472211 37.6898799, -122.4722048 37.6899594, -122.4722036 37.6900412, -122.472207 37.6904103)",,,
23765962,,92nd Street,residential,False,False,92.95500000000001,"LINESTRING (-122.472242 37.6897176, -122.4726641 37.6897045, -122.4728459 37.6897002, -122.4729265 37.6897004, -122.473298 37.6897014)",,,
23765962,,92nd Street,residential,False,True,87.372,"LINESTRING (-122.472242 37.6897176, -122.4720016 37.6897209, -122.4712492 37.6897312)",,,
8934889,,Sullivan Avenue,residential,False,True,202.623,"LINESTRING (-122.4722362 37.6878965, -122.4722358 37.6885605, -122.4722355 37.6885839, -122.472251 37.68882, -122.472257 37.6893985, -122.472259 37.6895927, -122.4722526 37.6896557, -122.472242 37.6897176)",,,
"[24006906, 24006907, 166080764, 256667166]",4,Washington Street,tertiary,False,False,168.10399999999998,"LINESTRING (-122.4722362 37.6878965, -122.4717745 37.6879039, -122.4714891 37.6879085, -122.4705955 37.6879092, -122.470454 37.6879112, -122.470326 37.6879096)",yes,,
"[397167864, 397167866, 397167863]","['4', '5', '6']",Sullivan Avenue,tertiary,False,True,101.174,"LINESTRING (-122.4722362 37.6878965, -122.4722363 37.6878003, -122.4722365 37.6876549, -122.4722367 37.6875118, -122.4722368 37.6874809, -122.4722369 37.6873595, -122.47224 37.6872544, -122.4722462 37.6871537, -122.4722437 37.6870267, -122.4722426 37.6869868)",,,
619310207,,Washington Street,tertiary,False,False,92.042,"LINESTRING (-122.4722362 37.6878965, -122.4726959 37.687896, -122.4728645 37.6878958, -122.4732822 37.6878954)",,,
23765962,,92nd Street,residential,False,True,92.955,"LINESTRING (-122.473298 37.6897014, -122.4729265 37.6897004, -122.4728459 37.6897002, -122.4726641 37.6897045, -122.472242 37.6897176)",,,
619310205,,Bryant Street,residential,False,True,200.823,"LINESTRING (-122.473298 37.6897014, -122.4732972 37.6896301, -122.4732958 37.6894401, -122.4732944 37.6892818, -122.4732922 37.6890724, -122.4732914 37.6890006, -122.4732902 37.6888827, -122.4732827 37.6879856, -122.4732822 37.6878954)",,,
619310210,,92nd Street,residential,False,False,101.46,"LINESTRING (-122.473298 37.6897014, -122.4734589 37.6897002, -122.473534 37.6896996, -122.4736755 37.6896986, -122.4737288 37.6896982, -122.4738606 37.6896972, -122.4742867 37.689694, -122.474451 37.6896927)",,,
8935489,,Bryant Street,residential,False,True,208.55299999999997,"LINESTRING (-122.4732822 37.6878954, -122.4732811 37.6878031, -122.4732737 37.6870133, -122.4732721 37.6868478, -122.4732695 37.6865815, -122.4732691 37.6865358, -122.4732665 37.6862688, -122.4732646 37.686099, -122.4732641 37.6860199)",,,
163418637,,Washington Street,tertiary,False,False,91.21700000000001,"LINESTRING (-122.4732822 37.6878954, -122.4740249 37.687892, -122.4741167 37.6878915, -122.4743188 37.6878906)",,,
619310205,,Bryant Street,residential,False,False,200.823,"LINESTRING (-122.4732822 37.6878954, -122.4732827 37.6879856, -122.4732902 37.6888827, -122.4732914 37.6890006, -122.4732922 37.6890724, -122.4732944 37.6892818, -122.4732958 37.6894401, -122.4732972 37.6896301, -122.473298 37.6897014)",,,
619310207,,Washington Street,tertiary,False,True,92.042,"LINESTRING (-122.4732822 37.6878954, -122.4728645 37.6878958, -122.4726959 37.687896, -122.4722362 37.6878965)",,,
8935623,,School Street,tertiary,False,False,91.631,"LINESTRING (-122.4679736 37.6933817, -122.469015 37.6933786)",,,
8942098,,Werner Avenue,residential,False,False,201.208,"LINESTRING (-122.4679736 37.6933817, -122.4679733 37.6932797, -122.4679748 37.6930195, -122.467979 37.6915722)",,,
8936733,,Hill Street,residential,False,True,207.69100000000003,"LINESTRING (-122.4686946 37.6879142, -122.4686947 37.6880288, -122.468699 37.6887618, -122.4687003 37.6889921, -122.4687008 37.6890876, -122.4687013 37.6891831, -122.4687021 37.6893519, -122.4687024 37.689517, -122.4687037 37.6897225, -122.4687044 37.689782)",,,
8939323,4,Washington Street,tertiary,False,False,87.798,"LINESTRING (-122.4686946 37.6879142, -122.4688663 37.6879142, -122.46927 37.6879142, -122.4693212 37.6879142, -122.4696923 37.6879083)",,,
397168940,4,Washington Street,tertiary,False,True,42.921,"LINESTRING (-122.4686946 37.6879142, -122.4684833 37.6879201, -122.4684206 37.6879131, -122.4683579 37.6878911, -122.4682302 37.6878377)",,,
8940659,,90th Street,residential,False,True,121.791,"LINESTRING (-122.4758731 37.6910974, -122.474489 37.6911048)",,,
8938514,,Sweetwood Drive,residential,False,False,79.574,"LINESTRING (-122.4758731 37.6910974, -122.4758692 37.6906158, -122.4758693 37.6905421, -122.4758823 37.6904639, -122.4759009 37.6903838)",,,
8940659,,90th Street,residential,False,False,82.29199999999999,"LINESTRING (-122.4758731 37.6910974, -122.4760867 37.6910969, -122.4762406 37.6910878, -122.4763838 37.6910699, -122.4767194 37.6910082, -122.4767952 37.6909944)",,,
163418637,,Washington Street,tertiary,False,True,83.775,"LINESTRING (-122.476302 37.6878769, -122.47535 37.6878846)",,,
8938514,,Sweetwood Drive,residential,False,True,286.998,"LINESTRING (-122.476302 37.6878769, -122.4763189 37.6895598, -122.4763136 37.6896493, -122.4762918 37.6897426, -122.4762552 37.6898258, -122.4762033 37.6899109, -122.4759885 37.6902146, -122.4759418 37.6902955, -122.4759009 37.6903838)",,,
163418637,,Washington Street,tertiary,False,False,57.754000000000005,"LINESTRING (-122.476302 37.6878769, -122.4767211 37.6878769, -122.4767534 37.6878804, -122.4768016 37.6878855, -122.4768274 37.6878898, -122.4768739 37.6878975, -122.4769509 37.6879201)",,,
8939321,,Washington Street,tertiary,False,True,33.338,"LINESTRING (-122.4775051 37.6917797, -122.4772665 37.6915468)",,,
8939321,,Washington Street,tertiary,False,False,88.98599999999999,"LINESTRING (-122.4775051 37.6917797, -122.4775691 37.6918431, -122.4779319 37.6922011, -122.4779514 37.6922205, -122.4781375 37.6924042)",,,
163418637,,Washington Street,tertiary,False,False,83.775,"LINESTRING (-122.47535 37.6878846, -122.476302 37.6878769)",,,
163418637,,Washington Street,tertiary,False,True,90.742,"LINESTRING (-122.47535 37.6878846, -122.4743188 37.6878906)",,,
"[8938868, 8930222]",,"['Annie Street', 'Pierce Street']",residential,False,"[False, True]",297.71400000000006,"LINESTRING (-122.47535 37.6878846, -122.4753463 37.6870467, -122.4753442 37.6866562, -122.4753434 37.6865061, -122.4753432 37.6864683, -122.4753402 37.6860587, -122.47534 37.6860309, -122.4742993 37.6860439)",,,
"[8938868, 256667174]",,"['Annie Street', '92nd Street']",residential,False,True,276.048,"LINESTRING (-122.47535 37.6878846, -122.4753546 37.68828, -122.4753575 37.688584, -122.4753669 37.6895778, -122.4753559 37.6896182, -122.4753338 37.6896527, -122.4753006 37.6896762, -122.4752511 37.6896879, -122.474451 37.6896927)",,,
8939321,,Washington Street,tertiary,False,False,37.655,"LINESTRING (-122.4767952 37.6909944, -122.4768299 37.6910729, -122.4768645 37.6911291, -122.476877 37.6911494, -122.4769314 37.6912133, -122.4770041 37.6912868)",,,
8940659,,90th Street,residential,False,True,82.292,"LINESTRING (-122.4767952 37.6909944, -122.4767194 37.6910082, -122.4763838 37.6910699, -122.4762406 37.6910878, -122.4760867 37.6910969, -122.4758731 37.6910974)",,,
163418637,,Washington Street,tertiary,False,True,359.56300000000005,"LINESTRING (-122.4767952 37.6909944, -122.4767795 37.6909027, -122.4767758 37.6908108, -122.4767904 37.6907221, -122.4768142 37.6906444, -122.4771915 37.6898634, -122.4772315 37.6897655, -122.4772562 37.6896662, -122.4772706 37.6895474, -122.4772616 37.6883189, -122.4772514 37.6882466, -122.4772322 37.6881784, -122.4771992 37.6881176, -122.4771559 37.688061, -122.4770939 37.6880032, -122.4770245 37.6879556, -122.4769509 37.6879201)",,,
8920757,1,,motorway_link,True,False,218.063,"LINESTRING (-122.4712455 37.6883321, -122.4714613 37.6878119, -122.471653 37.687298, -122.4717114 37.6871413, -122.4717454 37.6870545, -122.471776 37.6869776, -122.4717894 37.6869463, -122.471803 37.68692, -122.4718176 37.6868981, -122.4718354 37.6868774, -122.4718526 37.6868592, -122.471872 37.6868437, -122.4718952 37.6868306, -122.4719225 37.6868183, -122.4719488 37.6868095, -122.4719731 37.6868058, -122.4719985 37.6868056, -122.4720262 37.6868083, -122.4720523 37.686814, -122.472077 37.6868218, -122.4721043 37.6868361, -122.4721219 37.6868484, -122.4721385 37.6868637, -122.4721549 37.6868811, -122.4722426 37.6869868)",,,
"[395828664, 23969679]","['1', '2']",,motorway_link,True,False,287.47200000000004,"LINESTRING (-122.4712455 37.6883321, -122.4714172 37.6878115, -122.4714486 37.6877197, -122.4714802 37.6876228, -122.471512 37.6875233, -122.4715447 37.6874116, -122.471577 37.6872948, -122.4716119 37.6871592, -122.4716555 37.6869788, -122.4717224 37.6867227, -122.4717371 37.6866588, -122.4718058 37.6862803, -122.471813 37.6862465, -122.4718232 37.6862143, -122.4718346 37.6861844, -122.471848 37.6861588, -122.4718663 37.6861335, -122.4718921 37.6861073, -122.4719188 37.6860868, -122.4719483 37.6860673, -122.4719803 37.6860515, -122.4720139 37.6860387, -122.4720501 37.6860293, -122.4720878 37.6860245, -122.4721272 37.6860225, -122.4722341 37.6860272)",,,
510147900,1,,motorway_link,True,False,321.9800000000001,"LINESTRING (-122.4705953 37.6911764, -122.4707509 37.6901645, -122.4707667 37.6900557, -122.4707882 37.6899295, -122.470808 37.6898202, -122.4708258 37.689728, -122.4708421 37.6896514, -122.4708575 37.6895785, -122.4708798 37.689495, -122.4709055 37.6893962, -122.4709354 37.6892846, -122.4709685 37.6891647, -122.4709922 37.6890854, -122.4710205 37.6889979, -122.471074 37.6888451, -122.4711308 37.6886896, -122.4711476 37.6886396, -122.4712111 37.6884323, -122.4712455 37.6883321)",,,
619289206,7,Junipero Serra Freeway,motorway,True,False,96.667,"LINESTRING (-122.4702785 37.6921867, -122.4702903 37.693056)",,65 mph,I 280;CA 1
533438796,4,Washington Street,tertiary,False,True,55.762,"LINESTRING (-122.4696923 37.6879083, -122.470326 37.6879096)",,,
8939323,4,Washington Street,tertiary,False,True,87.798,"LINESTRING (-122.4696923 37.6879083, -122.4693212 37.6879142, -122.46927 37.6879142, -122.4688663 37.6879142, -122.4686946 37.6879142)",,,
23969693,1,,motorway_link,True,False,122.583,"LINESTRING (-122.4696923 37.6879083, -122.4697525 37.6879305, -122.4698059 37.6879631, -122.4698563 37.688, -122.4698903 37.6880371, -122.4699162 37.6880768, -122.4699356 37.6881318, -122.469947 37.6881824, -122.4699637 37.6883195, -122.4699835 37.688535, -122.4700336 37.6889223)",,,
23969693,1,,motorway_link,True,False,363.93100000000004,"LINESTRING (-122.4700336 37.6889223, -122.4700559 37.6892378, -122.4700607 37.6896273, -122.4700628 37.689771, -122.4700663 37.689903, -122.4700768 37.6902008, -122.4700909 37.6905317, -122.4701039 37.6908025, -122.4701084 37.6909444, -122.4701353 37.69121, -122.4702785 37.6921867)",,,
8936734,,Hill Street,unclassified,False,True,96.269,"LINESTRING (-122.4686722 37.6863678, -122.4686727 37.6865706, -122.468686 37.6866664, -122.468722 37.6867626, -122.4687812 37.6868505, -122.4688402 37.6869324, -122.4689176 37.6870039, -122.4689823 37.6870579, -122.469073 37.6871329)",,,
8941081,,Garden Lane,residential,False,True,70.47,"LINESTRING (-122.4775815 37.6943545, -122.4775274 37.6943898, -122.4774709 37.6944132, -122.477412 37.6944238, -122.4768054 37.6944213)",,,
8941810,,Briggs Street,residential,False,True,80.016,"LINESTRING (-122.4712463 37.6890153, -122.4712293 37.6890586, -122.471225 37.6890964, -122.4712254 37.6894808, -122.4712482 37.6895884, -122.4712484 37.6896459, -122.4712492 37.6897312)",,,
"[397110481, 256667146, 1030014550, 397110479]","['4', '5', '6']",Junipero Serra Boulevard,secondary,False,True,186.99899999999997,"LINESTRING (-122.4707472 37.6862614, -122.4707351 37.6863282, -122.4707219 37.6863881, -122.4706885 37.6865238, -122.4705021 37.6872373, -122.470466 37.6873775, -122.470356 37.687793, -122.470326 37.6879096)",,,
"[397109160, 397109161, 256667155, 397167860, 397167861]","['4', '5']",San Pedro Road,secondary,False,True,159.741,"LINESTRING (-122.4703168 37.6860866, -122.4702609 37.6861318, -122.4700519 37.6863039, -122.4698575 37.6864641, -122.4696653 37.6866277, -122.4696432 37.6866465, -122.4696192 37.6866671, -122.4693599 37.6868889, -122.469073 37.6871329)",,,
398121960,1,,secondary_link,True,False,51.563,"LINESTRING (-122.4703168 37.6860866, -122.4704952 37.6860554, -122.4706025 37.6860713, -122.4706682 37.6860994, -122.4707472 37.6862614)",,,
