osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,access,junction,tunnel,bridge
"[93160178, 172169868]",True,"['Via dei Santi Coronati', 'Via dei Mergulensi']",residential,False,205.003,"LINESTRING (15.2949829 37.060948, 15.2950534 37.0616773, 15.2951305 37.0623599, 15.2952043 37.0623967, 15.2954024 37.0624454, 15.295597 37.0624707, 15.2956375 37.0624583)",,,,,,
"[93161507, 439440827, 93160915]",False,"['Ronco Quinto alla Graziella', 'Via Paolo Sarpi']",residential,True,88.072,"LINESTRING (15.2949336 37.0643441, 15.294717 37.064384, 15.2946105 37.0644224, 15.2945926 37.0644291, 15.2945751 37.0644354, 15.2946074 37.064468, 15.2947324 37.0645921, 15.2947812 37.0646404, 15.29496 37.0648176)",,,,,,
135278658,False,Via Biagio Pace,residential,True,36.389,"LINESTRING (15.2934988 37.0617778, 15.2939079 37.0618006)",,,,,,
"[468455248, 44646159, 296905695]",True,"['Via della Maestranza', 'Corso Giacomo Matteotti']",tertiary,False,185.332,"LINESTRING (15.2934988 37.0617778, 15.2936023 37.0615719, 15.2936305 37.0615157, 15.2936506 37.0614734, 15.2937043 37.0613939, 15.2937482 37.061366, 15.293792 37.0613558, 15.2938287 37.0613576, 15.293868 37.0613616, 15.2939018 37.0613585, 15.2939475 37.0613454, 15.2939888 37.0613132, 15.2940114 37.0612786, 15.2940188 37.0612353, 15.2940061 37.0611921, 15.2940074 37.0611529, 15.2940658 37.0611073, 15.2942256 37.0610231, 15.2942803 37.0610069, 15.2946242 37.0609813, 15.2949829 37.060948)",,50,,,,
135278658,False,Via Biagio Pace,residential,False,36.389,"LINESTRING (15.2939079 37.0618006, 15.2934988 37.0617778)",,,,,,
173226114,True,Lungomare di Levante Elio Vittorini,tertiary,False,4.693,"LINESTRING (15.2963035 37.0640953, 15.2962998 37.0641374)",,,,,,
172313014,True,,residential,False,60.159000000000006,"LINESTRING (15.2963035 37.0640953, 15.2962325 37.0642242, 15.2961867 37.0642803, 15.2960508 37.0644154, 15.2959733 37.0644891, 15.2959222 37.0645382)",,,,,,
960804283,True,Lungomare di Levante Elio Vittorini,residential,False,80.94300000000001,"LINESTRING (15.2955556 37.0651359, 15.2948678 37.0655859, 15.29485 37.0655973)",,50,,,,
"[1084680858, 307804235, 307804238]",True,,tertiary,False,47.057,"LINESTRING (15.2960019 37.0645646, 15.2959305 37.0646358, 15.2958913 37.0646743, 15.2958546 37.0647106, 15.2957662 37.0648539, 15.2957259 37.0649228)",,50,,,building_passage,
1085109488,True,Lungomare di Levante Elio Vittorini,residential,False,49.929,"LINESTRING (15.2959296 37.0648116, 15.2958067 37.0649811, 15.2955556 37.0651359)",,50,,,,
1180696494,True,,tertiary,False,27.258000000000003,"LINESTRING (15.2959296 37.0648116, 15.2957958 37.0649085, 15.2956872 37.0649603)",,50,,,,
"[515565331, 294060076, 515565332]",True,,residential,False,14.616,"LINESTRING (15.2954544 37.0650322, 15.2954763 37.0650544, 15.2955354 37.0651143, 15.2955556 37.0651359)",,,,,yes,
"[307804227, 443599852, 307804245]",True,,residential,False,70.284,"LINESTRING (15.2954544 37.0650322, 15.2956673 37.0648942, 15.2957355 37.064771, 15.2957722 37.0646964, 15.2958329 37.0646336, 15.2958709 37.0645931, 15.2959222 37.0645382)",,50,,,building_passage,
307804238,True,,tertiary,False,5.402,"LINESTRING (15.2957259 37.0649228, 15.2956872 37.0649603)",,50,,,,
1036631964,True,,secondary,False,22.802,"LINESTRING (15.2880146 37.0676142, 15.2880847 37.0676973, 15.2881066 37.0677426, 15.288124 37.0677972)",,50,,,,
26543488,True,Viale Armando Diaz,tertiary,False,10.743,"LINESTRING (15.2888137 37.0686401, 15.2887059 37.0685961)",,,,,,
682322299,False,Vicolo Primo all'Arsenale,residential,False,27.925,"LINESTRING (15.2888137 37.0686401, 15.2886788 37.068867)",,,,,,
835824281,True,Via Senatore Gaetano Moscuzza,residential,False,46.795,"LINESTRING (15.2891271 37.0656954, 15.2889976 37.0654005, 15.288986 37.0653742, 15.288966 37.0653284, 15.2889528 37.0652982)",,,,,,
879917814,True,Via Malta,secondary,False,51.929,"LINESTRING (15.2853741 37.0657172, 15.2854575 37.0656934, 15.2858787 37.0655735, 15.2859253 37.0655602)",,50,,,,
961099360,True,,residential,False,63.010999999999996,"LINESTRING (15.2853741 37.0657172, 15.2854538 37.0658862, 15.2855591 37.0661097, 15.2855982 37.0661927, 15.2856241 37.0662476)",,,,,,
173096017,False,Passeggio Adorno,residential,True,62.54500000000001,"LINESTRING (15.2919033 37.0611979, 15.2919674 37.0607374, 15.2919891 37.0606969, 15.2920515 37.0606733)",,,,,,
173101138,False,Piazzetta del Carmine,residential,False,20.857,"LINESTRING (15.2947369 37.062951, 15.2947118 37.0627645)",,,,,,
"[44646155, 361577661]",True,"['Via Resalibera', 'Via San Pietro']",residential,False,170.26999999999998,"LINESTRING (15.2947369 37.062951, 15.2947376 37.0630053, 15.2947445 37.0631794, 15.2947403 37.0632166, 15.2946274 37.0632288, 15.2945939 37.0633954, 15.2946133 37.0637442, 15.2947412 37.0637366, 15.2948802 37.0637224, 15.2950426 37.0636965, 15.2952523 37.063661, 15.2954256 37.0636445)",,,,,,
173105725,False,Ronco Terzo di Via Resalibera,residential,False,11.532,"LINESTRING (15.2954256 37.0636445, 15.2954197 37.0635409)",,,,,,
44646155,True,Via Resalibera,residential,False,16.779,"LINESTRING (15.2954256 37.0636445, 15.2955634 37.0636325, 15.2956138 37.0636347)",,,,,,
173105725,False,Ronco Terzo di Via Resalibera,residential,True,11.532,"LINESTRING (15.2954197 37.0635409, 15.2954256 37.0636445)",,,,,,
173105706,True,,tertiary,False,29.21,"LINESTRING (15.2962049 37.0643578, 15.2960019 37.0645646)",,50,,,,
"[515565330, 459012173, 307804223]",True,,tertiary,False,76.113,"LINESTRING (15.2962049 37.0643578, 15.2960503 37.0645852, 15.2959793 37.0646704, 15.2959431 37.0647103, 15.2957259 37.0649228)",,50,,,building_passage,
966780628,True,Lungomare di Levante Elio Vittorini,tertiary,False,102.36,"LINESTRING (15.2956872 37.0649603, 15.2948125 37.0655308, 15.294794 37.0655429)",2,50,,,,
173106829,True,,tertiary,False,12.258,"LINESTRING (15.2923185 37.0636234, 15.2924316 37.0635601)",,50,,,,
296905696,False,,tertiary,False,8.462,"LINESTRING (15.2923185 37.0636234, 15.2922794 37.0636366, 15.2922307 37.0636531)",,50,,,,
1159419596,True,,residential,False,16.389,"LINESTRING (15.2911644 37.0622091, 15.2912739 37.0620904)",,,,,,
173110606,True,,tertiary,False,12.705,"LINESTRING (15.2911644 37.0622091, 15.2912306 37.0622093, 15.2913061 37.0622213)",,,,,,
173110590,True,Via Savoia,tertiary,False,32.187,"LINESTRING (15.2915415 37.0623554, 15.2915779 37.0624239, 15.2916831 37.0626219)",,,,,,
"[767298512, 173110599]",True,Via Santa Maria dei Miracoli,residential,False,103.14500000000001,"LINESTRING (15.2916841 37.0617813, 15.2917897 37.0618034, 15.2918233 37.0618388, 15.2918239 37.0619082, 15.291806 37.0621652, 15.2917899 37.0623174, 15.2917755 37.0623794, 15.2917586 37.0624261, 15.2917185 37.0625341, 15.2916831 37.0626219)",,,,,,
308663342,True,Via Ruggero Settimo,tertiary,False,130.072,"LINESTRING (15.2916841 37.0617813, 15.2917946 37.0616208, 15.2919337 37.0613968, 15.2919854 37.0613037, 15.2920096 37.0612107, 15.2920598 37.0607992, 15.2920597 37.0607176, 15.2920515 37.0606733)",,,,,,
27739200,False,Via Venti Settembre,residential,False,11.714,"LINESTRING (15.2910686 37.0624925, 15.2910126 37.0623971)",,,,,,
27739200,False,Via Venti Settembre,residential,True,46.09,"LINESTRING (15.2910686 37.0624925, 15.2911142 37.062579, 15.2912746 37.062873)",,,,,,
173110566,True,,residential,False,45.665,"LINESTRING (15.2910686 37.0624925, 15.2911697 37.0624469, 15.2912354 37.0624052, 15.2913226 37.0623773, 15.2914031 37.0623698, 15.2915415 37.0623554)",,,,,,
173110590,True,Via Savoia,tertiary,False,10.989,"LINESTRING (15.2916831 37.0626219, 15.2917126 37.0626774, 15.2917314 37.0627129)",,,,,,
"[173110590, 173110606]",True,Via Savoia,tertiary,False,18.231,"LINESTRING (15.2914208 37.0622395, 15.2914804 37.0622513, 15.2915415 37.0623554)",,,,,,
1159419599,True,,tertiary,False,56.052,"LINESTRING (15.2914208 37.0622395, 15.2916615 37.061823, 15.2916841 37.0617813)",,,,,,
172093845,True,Via Vittorio Veneto,tertiary,False,82.448,"LINESTRING (15.2953952 37.0643539, 15.2954077 37.0643228, 15.2954525 37.064213, 15.2955384 37.0639651, 15.2955747 37.0638424, 15.2956037 37.0636982, 15.2956138 37.0636347)",,50,,,,
"[520377177, 820199230]",True,,tertiary,False,51.058,"LINESTRING (15.2953952 37.0643539, 15.2957354 37.0644704, 15.2958106 37.064497, 15.2959222 37.0645382)",,,,,,
173101138,False,Piazzetta del Carmine,residential,True,20.857,"LINESTRING (15.2947118 37.0627645, 15.2947369 37.062951)",,,,,,
1234913496,True,Via Vincenzo Mirabella,residential,False,90.06099999999999,"LINESTRING (15.2947118 37.0627645, 15.2948146 37.0627523, 15.2949479 37.0627429, 15.2951006 37.0627324, 15.2952221 37.0627195, 15.2953121 37.0627079, 15.295462 37.0626999, 15.2955895 37.0627, 15.2957216 37.0627083)",,,,,,
175170605,False,Via Dione,residential,True,19.698,"LINESTRING (15.2939765 37.065556, 15.293882 37.0653957)",,,,,,
1084680857,True,Via Vittorio Veneto,tertiary,False,73.822,"LINESTRING (15.2939765 37.065556, 15.2945678 37.0651747, 15.2946244 37.0651395)",,50,,,,
44646159,True,Via della Maestranza,tertiary,False,12.960999999999999,"LINESTRING (15.2960968 37.0608743, 15.2961885 37.0608665, 15.2962421 37.0608624)",,,,,,
173706202,True,,residential,False,55.021,"LINESTRING (15.2856241 37.0662476, 15.2856878 37.066367, 15.2857852 37.0665778, 15.2858461 37.0667095)",,,,,,
750292887,False,,residential,False,7.831,"LINESTRING (15.293902 37.0649353, 15.2938885 37.0648657)",,,,,,
"[44897994, 173228252]",False,Vicolo Bagnara,residential,"[False, True]",88.905,"LINESTRING (15.293902 37.0649353, 15.2939921 37.0649147, 15.2940994 37.0648451, 15.2942182 37.0647703, 15.2942348 37.0647906, 15.2943215 37.0648424, 15.2945103 37.0650261, 15.2946244 37.0651395)",,,,,,
"[173228252, 175170605]",False,Via Dione,residential,"[False, True]",58.852,"LINESTRING (15.293902 37.0649353, 15.2937666 37.0650187, 15.2937668 37.0650639, 15.2937778 37.0651575, 15.2938111 37.06527, 15.2938419 37.0653316, 15.293882 37.0653957)",,,,,,
"[439440832, 5028385, 172092893]",True,Via Malta,tertiary,False,119.958,"LINESTRING (15.2898733 37.0644355, 15.2899977 37.0643984, 15.2905136 37.0642444, 15.2910275 37.0640722, 15.2911298 37.0640379)",,50,,,,yes
172093526,True,Riva della Darsena,secondary,False,62.907,"LINESTRING (15.2898733 37.0644355, 15.2899065 37.0645105, 15.2900703 37.0648802, 15.2900781 37.0648979, 15.2901129 37.0649679)",2,50,,,,
"[173714891, 365354939, 836841078]",False,Riva della Darsena,residential,False,170.47200000000004,"LINESTRING (15.2898733 37.0644355, 15.2898703 37.0644073, 15.2898637 37.0643684, 15.2898585 37.0643431, 15.2898469 37.0643006, 15.2897927 37.0641765, 15.2897341 37.0640486, 15.2897016 37.0639733, 15.2895942 37.0637737, 15.2894986 37.0636236, 15.2893866 37.0634675, 15.2893437 37.0634467, 15.2892995 37.0634263, 15.28924 37.0634162, 15.2891748 37.0634184, 15.2890626 37.0634447, 15.2888157 37.0635143)",,,,,,
47327334,False,Ronco Cristina,residential,True,16.626,"LINESTRING (15.2904862 37.0656913, 15.2904938 37.0655419)",,,,,,
1016635637,True,,secondary,False,5.357,"LINESTRING (15.2875557 37.0686153, 15.287616 37.0686128)",,,,,,
173599901,True,,secondary,False,8.169,"LINESTRING (15.2875557 37.0686153, 15.2875956 37.0685945, 15.2876157 37.0685629)",,,,,,
1069644005,True,,tertiary,False,7.433,"LINESTRING (15.2878848 37.068771, 15.2878018 37.0687619)",,,no,,,
1069644006,True,,tertiary,False,8.851,"LINESTRING (15.2878848 37.068771, 15.2878491 37.0687791, 15.2878182 37.0687909, 15.2877955 37.0688045)",,,,,,
173228249,True,Riva Forte Gallo,residential,False,102.435,"LINESTRING (15.2901863 37.065138, 15.2904569 37.0650682, 15.2906182 37.0651462, 15.2906955 37.0651828, 15.2908918 37.0652758, 15.2909215 37.065314, 15.2908953 37.0655134, 15.2908894 37.0655576)",,,,,,
175070356,True,Via Luigi Greco Cassia,residential,False,46.846000000000004,"LINESTRING (15.2901863 37.065138, 15.2903333 37.0654788, 15.290345 37.0655066, 15.2903576 37.0655365)",,,,,,
1038824798,True,,secondary,False,2.343,"LINESTRING (15.287875 37.0682882, 15.2878619 37.0683065)",2,,,roundabout,,
"[439440800, 482479555, 23448822, 93163006, 439440799]",False,Corso Umberto Primo,tertiary,True,144.708,"LINESTRING (15.2901129 37.0649679, 15.2903352 37.0649032, 15.2906823 37.0648043, 15.2910961 37.0646862, 15.2915782 37.0645488, 15.2916478 37.064528)",3,50,,,,yes
175070356,True,Via Luigi Greco Cassia,residential,False,20.004,"LINESTRING (15.2901129 37.0649679, 15.2901262 37.0649985, 15.2901426 37.0650367, 15.2901863 37.065138)",,,,,,
323084267,True,Corso Umberto Primo,secondary,False,52.692,"LINESTRING (15.2901129 37.0649679, 15.2900223 37.0649938, 15.2896474 37.0651005, 15.2895536 37.0651272)",2,50,,,,
44683923,True,,tertiary,False,11.544,"LINESTRING (15.2925453 37.0661691, 15.2924934 37.0660739)",,50,,,,
177865332,True,,residential,False,41.483000000000004,"LINESTRING (15.2925453 37.0661691, 15.2925804 37.0661342, 15.2929066 37.0660608, 15.2929764 37.0660451)",,,,,,
325833308,False,Via Trieste,tertiary,False,16.126,"LINESTRING (15.2929048 37.0659118, 15.2929764 37.0660451)",,50,,,,
325833308,False,Via Trieste,tertiary,True,14.902,"LINESTRING (15.2929048 37.0659118, 15.2928387 37.0657886)",,50,,,,
294060073,True,,residential,False,41.018,"LINESTRING (15.2929048 37.0659118, 15.2925042 37.0660037, 15.2924605 37.0660137)",,,,,,
"[44683923, 172093716]",True,Via del Forte Casanova,tertiary,False,14.806999999999999,"LINESTRING (15.2924605 37.0660137, 15.2924255 37.0659497, 15.292408 37.0659164, 15.2923942 37.0658915)",,50,,,,
"[296905696, 468455246]",False,Via Salvatore Chindemi,tertiary,False,43.33,"LINESTRING (15.2922307 37.0636531, 15.2921768 37.0636713, 15.2921418 37.0636832, 15.2917831 37.0638089)",,50,,,,
296905696,False,,tertiary,True,8.462,"LINESTRING (15.2922307 37.0636531, 15.2922794 37.0636366, 15.2923185 37.0636234)",,50,,,,
"[743152761, 835824286]",True,Lungomare di Levante Elio Vittorini,tertiary,False,92.63600000000001,"LINESTRING (15.2939127 37.0661444, 15.2937594 37.0662377, 15.2936326 37.0663029, 15.2935289 37.0663455, 15.293377 37.0663935, 15.2932657 37.0664164, 15.2931719 37.0664235, 15.2930662 37.0664205, 15.292961 37.0664145)",2,50,,,,
27745446,True,Via Raffaele Lanza,residential,False,44.425000000000004,"LINESTRING (15.2924335 37.065034, 15.2928249 37.0648947, 15.2928917 37.064873)",,50,,,,
325833308,False,Via Trieste,tertiary,False,44.941,"LINESTRING (15.2924335 37.065034, 15.2924629 37.0650888, 15.292633 37.0654055)",,50,,,,
"[325833308, 293588804]",False,Via Trieste,tertiary,"[False, True]",75.396,"LINESTRING (15.2924335 37.065034, 15.292212 37.0646215, 15.2921955 37.064592, 15.2921725 37.0645509, 15.2921253 37.0644628, 15.2920964 37.0644116)",,50,,,,
308663342,True,Via Ruggero Settimo,tertiary,False,11.574,"LINESTRING (15.2920515 37.0606733, 15.2920345 37.0605701)",,,,,,
437409368,False,,residential,False,29.646,"LINESTRING (15.2920515 37.0606733, 15.2921252 37.0606672, 15.2921851 37.060598, 15.2920345 37.0605701)",,,,,,
173096017,False,Passeggio Adorno,residential,False,62.545,"LINESTRING (15.2920515 37.0606733, 15.2919891 37.0606969, 15.2919674 37.0607374, 15.2919033 37.0611979)",,,,,,
296905703,True,,secondary,False,42.436,"LINESTRING (15.2878619 37.0683065, 15.2878258 37.0685645, 15.2878187 37.0686257, 15.2878115 37.068686)",2,50,,,,
1038824798,True,,secondary,False,18.349,"LINESTRING (15.2878619 37.0683065, 15.2878232 37.0683112, 15.2877235 37.0682957, 15.2876941 37.0682822, 15.2876741 37.0682621)",2,,,roundabout,,
"[173226061, 1159419597]",False,,residential,True,68.366,"LINESTRING (15.2914713 37.0615015, 15.2913901 37.0618366, 15.2913413 37.062003, 15.2912739 37.0620904)",,,,,,
325833308,False,Via Trieste,tertiary,False,3.547,"LINESTRING (15.2929764 37.0660451, 15.2929922 37.0660744)",,50,,,,
325833308,False,Via Trieste,tertiary,True,16.126,"LINESTRING (15.2929764 37.0660451, 15.2929048 37.0659118)",,50,,,,
877712207,True,,residential,False,61.321,"LINESTRING (15.2928598 37.0664117, 15.2921735 37.0663467)",,,,,,
966780626,True,,tertiary,False,8.253,"LINESTRING (15.2928598 37.0664117, 15.292819 37.0663939, 15.2927863 37.0663675)",,50,,roundabout,,
958883573,False,,tertiary,True,41.855,"LINESTRING (15.2916478 37.064528, 15.2920964 37.0644116)",,50,,,,
"[172093618, 468455237]",True,Via dei Mille,residential,False,68.057,"LINESTRING (15.2916478 37.064528, 15.2916101 37.0644653, 15.2915745 37.0644109, 15.2913663 37.0640676, 15.2913468 37.0640354, 15.2913132 37.0639773)",,,,,,
"[439440800, 482479555, 23448822, 93163006, 439440799]",False,Corso Umberto Primo,tertiary,False,144.708,"LINESTRING (15.2916478 37.064528, 15.2915782 37.0645488, 15.2910961 37.0646862, 15.2906823 37.0648043, 15.2903352 37.0649032, 15.2901129 37.0649679)",3,50,,,,yes
325833308,False,Via Trieste,tertiary,True,3.547,"LINESTRING (15.2929922 37.0660744, 15.2929764 37.0660451)",,50,,,,
743152759,True,,tertiary,False,17.262,"LINESTRING (15.2929922 37.0660744, 15.2930201 37.0661444, 15.2930517 37.0662222)",,50,,,,
437409368,False,,residential,True,29.645999999999997,"LINESTRING (15.2920345 37.0605701, 15.2921851 37.060598, 15.2921252 37.0606672, 15.2920515 37.0606733)",,,,,,
485121426,False,,residential,True,7.058,"LINESTRING (15.2886462 37.0664808, 15.2887174 37.0664525)",,,,,,
407052868,True,,tertiary,False,2.011,"LINESTRING (15.2930517 37.0662222, 15.2930625 37.0662381)",,50,,roundabout,,
960804283,True,Lungomare di Levante Elio Vittorini,residential,False,103.164,"LINESTRING (15.29485 37.0655973, 15.2945869 37.0657649, 15.2944146 37.0658745, 15.2943212 37.0659338, 15.2939127 37.0661444)",,50,,,,
515565334,True,,residential,False,7.828,"LINESTRING (15.294794 37.0655429, 15.29485 37.0655973)",,50,,,,
966780628,True,Lungomare di Levante Elio Vittorini,tertiary,False,102.965,"LINESTRING (15.294794 37.0655429, 15.2943211 37.0658437, 15.2939127 37.0661444)",2,50,,,,
459012168,True,,tertiary,False,7.659000000000001,"LINESTRING (15.2959222 37.0645382, 15.2959634 37.064551, 15.2960019 37.0645646)",,,,,,
682322299,False,Vicolo Primo all'Arsenale,residential,True,27.925,"LINESTRING (15.2886788 37.068867, 15.2888137 37.0686401)",,,,,,
319340061,False,Riva Forte Gallo,residential,True,86.606,"LINESTRING (15.290776 37.0663307, 15.2907891 37.0661909, 15.2908631 37.0658041, 15.2908894 37.0655576)",,,,,,
"[173714891, 365354939, 836841078]",False,Riva della Darsena,residential,True,170.47199999999998,"LINESTRING (15.2888157 37.0635143, 15.2890626 37.0634447, 15.2891748 37.0634184, 15.28924 37.0634162, 15.2892995 37.0634263, 15.2893437 37.0634467, 15.2893866 37.0634675, 15.2894986 37.0636236, 15.2895942 37.0637737, 15.2897016 37.0639733, 15.2897341 37.0640486, 15.2897927 37.0641765, 15.2898469 37.0643006, 15.2898585 37.0643431, 15.2898637 37.0643684, 15.2898703 37.0644073, 15.2898733 37.0644355)",,,,,,
376803361,True,,tertiary,False,10.823,"LINESTRING (15.2924561 37.063646, 15.2924303 37.0636259, 15.2924189 37.063597, 15.2924316 37.0635601)",,50,,,,
714789770,True,,tertiary,False,12.509,"LINESTRING (15.2924561 37.063646, 15.2924075 37.0636334, 15.2923185 37.0636234)",,50,,,,
"[173106829, 296905695]",True,Corso Giacomo Matteotti,tertiary,False,85.728,"LINESTRING (15.2925641 37.0635078, 15.2926076 37.0634906, 15.2926567 37.0634658, 15.2927262 37.0633283, 15.2927427 37.0632954, 15.2928445 37.0630892, 15.2928687 37.0630426, 15.2928963 37.0629854, 15.292898 37.062982, 15.2929746 37.0628286)",,50,,,,
376803361,True,,tertiary,False,31.970000000000002,"LINESTRING (15.2925641 37.0635078, 15.2925979 37.0635146, 15.2926241 37.0635382, 15.2926268 37.0635644, 15.2926013 37.0636291, 15.2925805 37.0636489, 15.2925604 37.0636607, 15.2925328 37.0636681, 15.2924561 37.063646)",,50,,,,
173106829,True,,tertiary,False,13.116,"LINESTRING (15.2924316 37.0635601, 15.2925641 37.0635078)",,50,,,,
281619962,True,Viale Armando Diaz,secondary,False,139.16299999999998,"LINESTRING (15.2876697 37.0682372, 15.2876533 37.0681863, 15.2876392 37.0681712, 15.2875946 37.0681443, 15.2875564 37.0681297, 15.2864302 37.0676812, 15.2863211 37.0676375)",2,,,,,
1038824798,True,,secondary,False,10.711,"LINESTRING (15.2876697 37.0682372, 15.2876859 37.0681892, 15.2877088 37.0681759, 15.2877358 37.0681653)",2,,,roundabout,,
"[44897991, 877712207]",True,,residential,False,76.065,"LINESTRING (15.2916924 37.0662033, 15.2916839 37.0661776, 15.2916223 37.0659733, 15.2915432 37.065834, 15.291563 37.0656846, 15.2915831 37.0655413)",,,,,,
44683923,True,,tertiary,False,7.303,"LINESTRING (15.2924934 37.0660739, 15.2924605 37.0660137)",,50,,,,
743152760,False,,residential,False,43.618,"LINESTRING (15.2924934 37.0660739, 15.2921614 37.0661828, 15.2922118 37.0662807)",,,,,,
750292887,False,,residential,True,7.831,"LINESTRING (15.2938885 37.0648657, 15.293902 37.0649353)",,,,,,
877712207,True,,residential,False,8.984,"LINESTRING (15.2921735 37.0663467, 15.2920732 37.0663356)",,,,,,
177865332,True,,residential,False,11.212,"LINESTRING (15.2921735 37.0663467, 15.292152 37.0663007, 15.2922118 37.0662807)",,,,,,
755496944,False,,residential,True,23.569,"LINESTRING (15.2936233 37.0654438, 15.2938241 37.0654059, 15.293882 37.0653957)",,,,,,
175170605,False,Via Dione,residential,False,19.698,"LINESTRING (15.293882 37.0653957, 15.2939765 37.065556)",,,,,,
"[173228252, 175170605]",False,Via Dione,residential,"[False, True]",58.852,"LINESTRING (15.293882 37.0653957, 15.2938419 37.0653316, 15.2938111 37.06527, 15.2937778 37.0651575, 15.2937668 37.0650639, 15.2937666 37.0650187, 15.293902 37.0649353)",,,,,,
755496944,False,,residential,False,23.569,"LINESTRING (15.293882 37.0653957, 15.2938241 37.0654059, 15.2936233 37.0654438)",,,,,,
177865332,True,,residential,False,32.087,"LINESTRING (15.2922118 37.0662807, 15.2925068 37.066182, 15.2925453 37.0661691)",,,,,,
743152760,False,,residential,True,43.618,"LINESTRING (15.2922118 37.0662807, 15.2921614 37.0661828, 15.2924934 37.0660739)",,,,,,
877712148,True,,residential,False,57.08800000000001,"LINESTRING (15.2915567 37.0665689, 15.2920518 37.066428, 15.2920668 37.0663623, 15.2920732 37.0663356)",,,,,,
877712202,True,,residential,False,45.93,"LINESTRING (15.2915567 37.0665689, 15.2915886 37.066436, 15.2916609 37.0664194, 15.2916809 37.0663185, 15.2916924 37.0662033)",,,,,,
877712207,True,,residential,False,41.824,"LINESTRING (15.2920732 37.0663356, 15.291728 37.0662971, 15.2916924 37.0662033)",,,,,,
44898005,True,,residential,False,34.398,"LINESTRING (15.2919365 37.0653924, 15.2919685 37.0654285, 15.2919873 37.0654701, 15.2919917 37.0655141, 15.2919813 37.0655575, 15.2919568 37.0655971, 15.29192 37.0656302, 15.2918736 37.0656543)",,,,,,
325833308,False,Via Trieste,tertiary,False,3.047,"LINESTRING (15.2928258 37.0657632, 15.2928387 37.0657886)",,50,,,,
325833308,False,Via Trieste,tertiary,True,43.297,"LINESTRING (15.2928258 37.0657632, 15.2927983 37.0657133, 15.2926653 37.0654657, 15.292633 37.0654055)",,50,,,,
485121426,False,,residential,False,7.058,"LINESTRING (15.2887174 37.0664525, 15.2886462 37.0664808)",,,,,,
485121426,False,,residential,True,11.031,"LINESTRING (15.2887174 37.0664525, 15.2888287 37.0664083)",,,,,,
683800250,False,,residential,True,19.269,"LINESTRING (15.2887174 37.0664525, 15.2887563 37.0664854, 15.2888499 37.0664508, 15.2888287 37.0664083)",,,,,,
307804227,True,,residential,False,258.121,"LINESTRING (15.2930625 37.0662381, 15.2931985 37.0662507, 15.2932809 37.0662465, 15.2934356 37.0662329, 15.2935811 37.0662051, 15.293688 37.0661654, 15.2947588 37.0654773, 15.2954544 37.0650322)",,50,,,,
407052868,True,,tertiary,False,24.323,"LINESTRING (15.2930625 37.0662381, 15.2930719 37.0662594, 15.2930754 37.0663084, 15.2930557 37.0663548, 15.2930156 37.066392, 15.292961 37.0664145)",,50,,roundabout,,
1016635634,True,Viale Regina Margherita,secondary,False,38.464,"LINESTRING (15.288034 37.0679124, 15.2879718 37.0679391, 15.287956 37.0679568, 15.2879234 37.0680393, 15.287888 37.0681253, 15.2878839 37.0681638, 15.2878872 37.0682159)",,,,,,
1036631967,True,,secondary,False,13.481,"LINESTRING (15.288034 37.0679124, 15.2880094 37.0679076, 15.2879872 37.0678978, 15.2879691 37.0678837, 15.2879564 37.0678662, 15.2879499 37.0678467, 15.2879501 37.0678265)",,,,roundabout,,
1036631967,True,,secondary,False,14.886000000000001,"LINESTRING (15.2879778 37.0677831, 15.2880057 37.0677682, 15.2880383 37.0677619, 15.2880716 37.0677651, 15.2881014 37.0677774, 15.288124 37.0677972)",,,,roundabout,,
1069643994,True,,residential,False,19.194,"LINESTRING (15.2879778 37.0677831, 15.288014 37.0676726, 15.2880146 37.0676142)",,,,,,
174869752,True,Via dell'Arsenale,tertiary,False,69.994,"LINESTRING (15.2881368 37.0678512, 15.2882066 37.0679906, 15.2883126 37.0680732, 15.288339 37.0680908, 15.2885783 37.0682441, 15.2886654 37.0682994)",,,,,,
1036631967,True,,secondary,False,12.455,"LINESTRING (15.2881368 37.0678512, 15.2881276 37.0678723, 15.288111 37.0678904, 15.2880885 37.0679038, 15.2880621 37.0679114, 15.288034 37.0679124)",,,,roundabout,,
1036631965,True,,secondary,False,6.218999999999999,"LINESTRING (15.288124 37.0677972, 15.2881368 37.0678232, 15.2881368 37.0678512)",,,,roundabout,,
1016635636,True,,secondary,False,5.549,"LINESTRING (15.287616 37.0686128, 15.2876157 37.0685629)",,,,,,
1016635637,True,,secondary,False,5.354,"LINESTRING (15.287616 37.0686128, 15.2876762 37.0686095)",,,,,,
1038824798,True,,secondary,False,2.796,"LINESTRING (15.2876741 37.0682621, 15.2876697 37.0682372)",2,,,roundabout,,
1038824798,True,,secondary,False,8.446,"LINESTRING (15.2878872 37.0682159, 15.2878947 37.0682394, 15.2878876 37.0682679, 15.287875 37.0682882)",2,,,roundabout,,
1036631968,True,Viale Regina Margherita,secondary,False,43.684,"LINESTRING (15.2877358 37.0681653, 15.2878028 37.0681354, 15.2878303 37.0681006, 15.2878621 37.0680233, 15.287923 37.0678765, 15.2879501 37.0678265)",,,,,,
