osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,ref,bridge,width
8010901,False,Silver Street,tertiary,30 mph,False,12.905,2,"LINESTRING (-0.0805902 51.6537948, -0.0805841 51.6536788)",,,
8010901,False,Silver Street,tertiary,30 mph,True,76.04899999999999,2,"LINESTRING (-0.0805902 51.6537948, -0.080595 51.6538739, -0.0806139 51.6541464, -0.0806139 51.6542818, -0.0806103 51.6544784)",,,
8010901,False,Silver Street,tertiary,30 mph,True,130.834,2,"LINESTRING (-0.0806432 51.6525034, -0.0806071 51.6527301, -0.0805841 51.6536788)",,,
549665137,True,Silver Street,tertiary,,False,24.877000000000002,1,"LINESTRING (-0.0806432 51.6525034, -0.0806025 51.6524687, -0.0806041 51.6524318, -0.0806061 51.6523975, -0.0805947 51.652365, -0.08058 51.6523412, -0.0805358 51.6522984)",,,
300461813,True,London Road,primary,,False,23.506,2,"LINESTRING (-0.0802258 51.6505088, -0.0802819 51.6505885, -0.0803013 51.6506493, -0.0803118 51.6507114)",A105,,
"[580681336, 726986766, 580681335]",False,London Road,primary,,True,220.38300000000004,"['3', '2']","LINESTRING (-0.0802258 51.6505088, -0.0802109 51.6504277, -0.0801755 51.6502498, -0.0801465 51.6501322, -0.0801425 51.6501126, -0.0801361 51.6500897, -0.0800768 51.6498077, -0.0800151 51.6494712, -0.0800057 51.6494183, -0.079968 51.6492051, -0.0799253 51.6489676, -0.0799143 51.6488741, -0.0798664 51.6485398)",A105,,
466765943,False,Baker Street,living_street,,False,8.1,,"LINESTRING (-0.0802846 51.6558841, -0.0801709 51.6558659)",,,
478182060,False,Baker Street,tertiary,,False,43.757,2,"LINESTRING (-0.0802846 51.6558841, -0.0804376 51.6555022)",,,
74440546,False,Baker Street,tertiary,,True,63.81700000000001,2,"LINESTRING (-0.0802846 51.6558841, -0.0802085 51.6561466, -0.0801708 51.6563685, -0.0801619 51.6564524)",,,
466765943,False,Baker Street,living_street,,True,8.1,,"LINESTRING (-0.0801709 51.6558659, -0.0802846 51.6558841)",,,
466765944,False,Baker Street,living_street,,False,50.447,,"LINESTRING (-0.0801709 51.6558659, -0.0803104 51.6555067, -0.0803372 51.6554934, -0.0804376 51.6555022)",,,
466765944,False,Baker Street,living_street,,True,73.006,,"LINESTRING (-0.0801709 51.6558659, -0.0801146 51.6560342, -0.0800288 51.6564052, -0.0800422 51.6564385, -0.0801619 51.6564524)",,,
478182060,False,Baker Street,tertiary,,True,43.757,2,"LINESTRING (-0.0804376 51.6555022, -0.0802846 51.6558841)",,,
466765944,False,Baker Street,living_street,,True,50.447,,"LINESTRING (-0.0804376 51.6555022, -0.0803372 51.6554934, -0.0803104 51.6555067, -0.0801709 51.6558659)",,,
478182060,False,Baker Street,tertiary,,False,47.184,2,"LINESTRING (-0.0804376 51.6555022, -0.0805563 51.65518, -0.0805738 51.6550868)",,,
74440546,False,Baker Street,tertiary,,False,63.81699999999999,2,"LINESTRING (-0.0801619 51.6564524, -0.0801708 51.6563685, -0.0802085 51.6561466, -0.0802846 51.6558841)",,,
466765944,False,Baker Street,living_street,,False,73.006,,"LINESTRING (-0.0801619 51.6564524, -0.0800422 51.6564385, -0.0800288 51.6564052, -0.0801146 51.6560342, -0.0801709 51.6558659)",,,
8010900,False,Church Lane,unclassified,,True,112.80700000000002,2,"LINESTRING (-0.0816171 51.6539897, -0.081728 51.653772, -0.0817383 51.6537392, -0.0817277 51.6537119, -0.0816871 51.6536861, -0.0816305 51.6536718, -0.0815571 51.6536683, -0.0810087 51.6536549, -0.0808214 51.6536634, -0.0805841 51.6536788)",,,
1183931987,False,Parsonage Lane,tertiary,,False,73.595,2,"LINESTRING (-0.0773215 51.6563309, -0.0771484 51.656301, -0.0770444 51.6562781, -0.0769271 51.6562381, -0.0768004 51.6561753, -0.0767018 51.65612, -0.0765965 51.6560331, -0.0765042 51.6559426)",,,
478182051,False,Willow Road,tertiary,,True,48.087,2,"LINESTRING (-0.0762528 51.655661, -0.0761923 51.6555728, -0.0761808 51.6555035, -0.0761794 51.6554652, -0.0761821 51.65533, -0.0761849 51.6552366)",,,
478182065,False,Willow Road,tertiary,,False,34.484,2,"LINESTRING (-0.0762528 51.655661, -0.0761734 51.6557169, -0.0761209 51.6557633, -0.0760396 51.6558371, -0.0759682 51.6559149)",,,
1183931987,False,Parsonage Lane,tertiary,,True,35.882999999999996,2,"LINESTRING (-0.0762528 51.655661, -0.0763087 51.6557351, -0.0763661 51.6558112, -0.0764637 51.6559029, -0.0765042 51.6559426)",,,
478182065,False,Willow Road,tertiary,,True,34.483999999999995,2,"LINESTRING (-0.0759682 51.6559149, -0.0760396 51.6558371, -0.0761209 51.6557633, -0.0761734 51.6557169, -0.0762528 51.655661)",,,
478182051,False,Willow Road,tertiary,,False,48.087,2,"LINESTRING (-0.0761849 51.6552366, -0.0761821 51.65533, -0.0761794 51.6554652, -0.0761808 51.6555035, -0.0761923 51.6555728, -0.0762528 51.655661)",,,
478182051,False,Willow Road,tertiary,,True,79.098,2,"LINESTRING (-0.0761849 51.6552366, -0.076194 51.654801, -0.0761957 51.6545253)",,,
"[778943861, 778943863]",False,Southbury Road,primary,30 mph,True,25.442,2,"LINESTRING (-0.0796027 51.6523493, -0.0793583 51.6523633, -0.0792679 51.6523681, -0.0792355 51.6523704)",A110,,
"[778943869, 778943862]",True,Southbury Road,primary,30 mph,False,16.016000000000002,1,"LINESTRING (-0.0796027 51.6523493, -0.0796436 51.6523341, -0.0796883 51.6523149, -0.079718 51.6523033, -0.0797569 51.6522853, -0.0797964 51.6522701)",A110,,
"[778943866, 549665159]",True,Southbury Road,primary,30 mph,False,35.222,3,"LINESTRING (-0.0805358 51.6522984, -0.0804002 51.6523094, -0.0800277 51.6523286)",,,
549665156,True,Genotin Road,primary,30 mph,False,179.656,2,"LINESTRING (-0.0797964 51.6522701, -0.0797679 51.6521678, -0.0796158 51.6518579, -0.0795317 51.6516109, -0.0794926 51.6514897, -0.0793769 51.6511049, -0.0793716 51.651074, -0.0793636 51.6510272, -0.079371 51.6509654, -0.079403 51.6509056, -0.0794634 51.6508511, -0.079549 51.6508032, -0.0796659 51.6507703)",,,
549665131,True,,primary_link,,False,44.319,,"LINESTRING (-0.0760221 51.6523716, -0.0762435 51.6522987, -0.0763097 51.6522738, -0.0764034 51.6522401, -0.0765202 51.6521348)",,,
"[549665146, 1237671317, 1237671318]",False,Southbury Road,primary,30 mph,False,61.123,3,"LINESTRING (-0.0760221 51.6523716, -0.0759577 51.6523655, -0.0758904 51.652358, -0.0757356 51.6523395, -0.0755615 51.6523187, -0.0752531 51.6522819, -0.075151 51.6522715)",A110,,
549665146,False,Southbury Road,primary,30 mph,True,22.777,3,"LINESTRING (-0.0760221 51.6523716, -0.0761068 51.6523889, -0.0762189 51.6524012, -0.0762861 51.6524046, -0.0763452 51.6524099)",A110,,
"[549665145, 778943868]",True,"['Southbury Road', 'Genotin Road']",primary,30 mph,False,17.724,2,"LINESTRING (-0.0800277 51.6523286, -0.0799567 51.6523174, -0.0798918 51.652309, -0.079847 51.6523006, -0.0797964 51.6522701)",,,
"[778943860, 1072363422]",True,Southbury Road,primary,30 mph,False,30.384999999999998,1,"LINESTRING (-0.0800277 51.6523286, -0.0799357 51.6523548, -0.0798662 51.6523655, -0.0798155 51.6523671, -0.0797306 51.6523692, -0.0796027 51.6523493)",A110,,
580682536,True,Churchbury Lane,residential,,False,20.769,,"LINESTRING (-0.0802894 51.6538024, -0.0803936 51.6537992, -0.0804902 51.6537977, -0.0805902 51.6537948)",,,
580682539,False,Churchbury Lane,residential,,False,63.677,,"LINESTRING (-0.0802894 51.6538024, -0.0799923 51.65381, -0.0798469 51.6538139, -0.079693 51.6538216, -0.0793693 51.6538442)",,,
567215432,True,Cecil Road,primary,30 mph,False,39.252,,"LINESTRING (-0.086649 51.6515252, -0.0867275 51.6515528, -0.0867987 51.6515825, -0.0868681 51.6516241, -0.0869143 51.6516736, -0.0869289 51.6517486, -0.0869334 51.6517997)",,,
623926542,True,Cecil Road,residential,,False,56.499,,"LINESTRING (-0.086649 51.6515252, -0.0867773 51.6515034, -0.0868701 51.6515027, -0.0869271 51.6515145, -0.0869794 51.651532, -0.0870028 51.6515492, -0.0870283 51.6515825, -0.0870332 51.6516397, -0.0870091 51.6517354, -0.0869879 51.6517621, -0.0869334 51.6517997)",,,
"[567215432, 1043661516]",True,Cecil Road,primary,30 mph,False,74.49000000000001,2,"LINESTRING (-0.0869334 51.6517997, -0.0869246 51.6518968, -0.0868955 51.6521487, -0.0868568 51.6524679)",,,
1259029147,False,Southbury Road,primary,30 mph,False,8.886,3,"LINESTRING (-0.0769679 51.6524376, -0.0770967 51.6524374)",A110,,
549665149,True,Southbury Road,primary,30 mph,False,30.003,2,"LINESTRING (-0.0769679 51.6524376, -0.0768167 51.6524615, -0.0767517 51.6524622, -0.0766809 51.6524581, -0.0765383 51.6524541)",A110,,
549665133,True,Southbury Road,primary,30 mph,False,10.62,1,"LINESTRING (-0.0768393 51.6523851, -0.0769679 51.6524376)",A110,,
8010902,False,Churchbury Lane,residential,,True,201.84599999999998,,"LINESTRING (-0.077337 51.6561619, -0.0774179 51.6555821, -0.0774347 51.6553088, -0.0774307 51.6550858, -0.0774481 51.6549198, -0.0774811 51.6547843, -0.0776352 51.6543616)",,,
"[1117501129, 1117501116]",True,Churchbury Lane,residential,,False,18.823,,"LINESTRING (-0.077337 51.6561619, -0.0773299 51.6562249, -0.077328 51.656251, -0.0773253 51.6562838, -0.0773215 51.6563309)",,,
23681207,False,Calder Close,residential,,False,66.749,,"LINESTRING (-0.0775225 51.6535137, -0.0775098 51.6534247, -0.0775138 51.6533585, -0.0776151 51.6532749, -0.0777069 51.6532308, -0.0778317 51.6532067, -0.0781326 51.6531962)",,,
478182066,True,,tertiary_link,,False,38.627,1,"LINESTRING (-0.0765042 51.6559426, -0.0763223 51.6558984, -0.0762333 51.6558858, -0.0761581 51.6558814, -0.0760658 51.655894, -0.0759682 51.6559149)",,,
1183931987,False,Parsonage Lane,tertiary,,False,35.882999999999996,2,"LINESTRING (-0.0765042 51.6559426, -0.0764637 51.6559029, -0.0763661 51.6558112, -0.0763087 51.6557351, -0.0762528 51.655661)",,,
1183931987,False,Parsonage Lane,tertiary,,True,73.595,2,"LINESTRING (-0.0765042 51.6559426, -0.0765965 51.6560331, -0.0767018 51.65612, -0.0768004 51.6561753, -0.0769271 51.6562381, -0.0770444 51.6562781, -0.0771484 51.656301, -0.0773215 51.6563309)",,,
"[74962440, 1010369073]",False,Chapel Street,residential,,True,126.563,,"LINESTRING (-0.086478 51.6545497, -0.0864124 51.6545489, -0.0863541 51.6545358, -0.0862828 51.6545066, -0.0860945 51.6544256, -0.0858188 51.6544414, -0.0856694 51.6544515, -0.0856376 51.654444, -0.0856065 51.6544366, -0.085557 51.6541264, -0.0855217 51.653882)",,,
1259029142,True,Southbury Road,primary,30 mph,False,6.301,2,"LINESTRING (-0.0765383 51.6524541, -0.0764472 51.65245)",A110,,
43242392,True,Willow Road,tertiary,,False,17.918,1,"LINESTRING (-0.0765383 51.6524541, -0.0765271 51.6525144, -0.0765024 51.6525725, -0.076473 51.6526085)",,,
"[43242394, 478182051]",False,Willow Road,tertiary,,False,106.107,"['3', '2']","LINESTRING (-0.0764366 51.6526584, -0.0763906 51.6529061, -0.0762975 51.6534132, -0.0762596 51.6536063)",,,
1259029152,True,Willow Road,tertiary,,False,23.379,2,"LINESTRING (-0.0764366 51.6526584, -0.0764209 51.6525654, -0.0764295 51.6525036, -0.0764472 51.65245)",,,
1259029143,True,Willow Road,tertiary,,False,8.625,2,"LINESTRING (-0.0764472 51.65245, -0.0764523 51.6523725)",,,
1259029144,True,Southbury Road,primary,30 mph,False,9.178,2,"LINESTRING (-0.0764472 51.65245, -0.0763883 51.6524472, -0.0763452 51.6524099)",A110,,
1259029150,True,Southbury Road,primary,30 mph,False,6.743,1,"LINESTRING (-0.0764523 51.6523725, -0.07655 51.6523743)",A110,,
549665135,True,,primary_link,,False,31.287000000000006,,"LINESTRING (-0.0766348 51.6521371, -0.0766621 51.6521868, -0.0766883 51.6522409, -0.0767394 51.6522921, -0.0768116 51.6523513, -0.0768393 51.6523851)",,,
1259029147,False,Southbury Road,primary,30 mph,True,8.886,3,"LINESTRING (-0.0770967 51.6524374, -0.0769679 51.6524376)",A110,,
549665147,True,,primary_link,,False,47.968,1,"LINESTRING (-0.0770967 51.6524374, -0.0768352 51.6524888, -0.0767331 51.6525036, -0.0766906 51.6525099, -0.0765647 51.6525516, -0.076515 51.6525839, -0.076473 51.6526085)",,,
"[778943859, 778943863]",False,Southbury Road,primary,30 mph,False,147.793,"['3', '2']","LINESTRING (-0.0770967 51.6524374, -0.0774365 51.6524371, -0.0774619 51.6524375, -0.0779073 51.6524243, -0.0780497 51.6524214, -0.0784503 51.6524045, -0.0787847 51.6523922, -0.0792355 51.6523704)",A110,,
1259029145,True,Willow Road,tertiary,,False,8.91,1,"LINESTRING (-0.07655 51.6523743, -0.0765383 51.6524541)",,,
549665133,True,Southbury Road,primary,30 mph,False,19.999000000000002,1,"LINESTRING (-0.07655 51.6523743, -0.0766478 51.6523761, -0.0768393 51.6523851)",A110,,
