osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,access
397495990,Diamond Street,tertiary,False,True,11.37,"LINESTRING (-118.3893195 33.8433873, -118.3892301 33.8434576)",,,,
"[397477963, 397477956, 1009721965]",North Catalina Avenue,tertiary,True,False,181.685,"LINESTRING (-118.3893195 33.8433873, -118.3892269 33.8432683, -118.3890985 33.8431017, -118.3889281 33.8427994, -118.3887828 33.8425089, -118.3887365 33.8424148, -118.3886918 33.8423207, -118.3886652 33.8422521, -118.3885786 33.8420295, -118.3885683 33.8420029, -118.3885281 33.8418988)","['4', '3', '2']",35 mph,,
13370553,Carnelian Street,tertiary,False,False,14.514,"LINESTRING (-118.390766 33.8447773, -118.3906454 33.844861)",2,,,
"[248403978, 397477962]",North Catalina Avenue,tertiary,True,False,204.68300000000002,"LINESTRING (-118.390766 33.8447773, -118.3906783 33.8447032, -118.390444 33.8445053, -118.3900742 33.844194, -118.3899185 33.8440344, -118.3895755 33.8436827, -118.3894274 33.8435131, -118.3893996 33.8434803, -118.3893195 33.8433873)","['4', '3']",35 mph,,
397491755,Beryl Street,tertiary,False,True,15.182,"LINESTRING (-118.3920317 33.8464192, -118.3918998 33.8465007)",4,,,
"[248403977, 397477954]",North Catalina Avenue,tertiary,True,False,96.00500000000001,"LINESTRING (-118.3920317 33.8464192, -118.3920108 33.8462501, -118.3919588 33.8460848, -118.3918485 33.8458423, -118.391684 33.8456172)","['3', '2']",35 mph,,
"[397477946, 397477947, 397477948, 402155798]",Beryl Street,tertiary,False,True,143.185,"LINESTRING (-118.3920317 33.8464192, -118.392105 33.8464021, -118.3921472 33.8463926, -118.3922778 33.8463631, -118.3924757 33.8463172, -118.3925102 33.8463095, -118.3928184 33.8462413, -118.3930943 33.8461802, -118.3933827 33.8461142, -118.39342 33.8461057, -118.393526 33.8460764)","['4', '5']",30 mph,,
13335831,North Broadway,residential,False,True,11.845,"LINESTRING (-118.3921259 33.8475887, -118.3919984 33.8475771)",2,30 mph,,
397491784,North Catalina Avenue,tertiary,True,False,130.358,"LINESTRING (-118.3921259 33.8475887, -118.3921201 33.8475006, -118.392094 33.8470313, -118.3920447 33.8465697, -118.392043 33.8465402, -118.3920317 33.8464192)",2,35 mph,,
1018708701,North Elena Avenue,residential,False,True,12.472,"LINESTRING (-118.3919312 33.849026, -118.3918044 33.8489874)",,,,
"[397491785, 397491757]",North Catalina Avenue,tertiary,True,False,161.294,"LINESTRING (-118.3919312 33.849026, -118.3919968 33.8487711, -118.3920517 33.8485156, -118.3920914 33.8483065, -118.3921143 33.8480334, -118.3921261 33.8478095, -118.3921259 33.8475887)","['3', '2']",35 mph,,
13406990,North Francisca Avenue,residential,False,True,174.763,"LINESTRING (-118.3876655 33.8468299, -118.3876267 33.8467975, -118.3871097 33.8463659, -118.3864233 33.8457735, -118.386344 33.845705)",,,,
"[397477960, 478930977, 397477957]",North Catalina Avenue,tertiary,True,False,108.725,"LINESTRING (-118.3915644 33.8454958, -118.391463 33.8454031, -118.3910851 33.8450705, -118.3908932 33.8448947, -118.3908689 33.8448724, -118.3908058 33.8448138, -118.390766 33.8447773)","['4', '3', '2']",35 mph,,
439541240,North Pacific Avenue,residential,True,False,56.485,"LINESTRING (-118.391684 33.8456172, -118.391765 33.8455497, -118.3918079 33.8454795, -118.3918232 33.8454096, -118.3918066 33.8452193, -118.3917711 33.8451535)",,,,
"[478930976, 397477959]",North Catalina Avenue,tertiary,True,False,17.505,"LINESTRING (-118.391684 33.8456172, -118.3916575 33.8455809, -118.3915644 33.8454958)","['3', '2']",35 mph,,
517440678,North Pacific Avenue,residential,True,False,17.89,"LINESTRING (-118.3914919 33.8456379, -118.391684 33.8456172)",,,,
"[402067685, 1009717806, 34858615]",North Catalina Avenue,tertiary,True,False,104.369,"LINESTRING (-118.3914919 33.8456379, -118.3915372 33.8456967, -118.3916242 33.8458072, -118.3917238 33.8459639, -118.39177 33.8460471, -118.3918078 33.846131, -118.3918451 33.8462358, -118.391876 33.8463467, -118.3918998 33.8465007)","['4', '2']",35 mph,,
13445991,Sea Hawk Way,residential,False,True,68.822,"LINESTRING (-118.383419 33.8471233, -118.3835635 33.8472947, -118.3836817 33.8474018, -118.3837141 33.8474312, -118.3838141 33.8475219, -118.3838963 33.8475971)",,,,
13306241,North Gertruda Avenue,residential,False,True,173.639,"LINESTRING (-118.3882681 33.8488526, -118.3881525 33.8487507, -118.3871709 33.8478852, -118.3869789 33.8477159)",,,,
720165124,,residential,False,False,42.685,"LINESTRING (-118.389168 33.8445303, -118.3888283 33.8447906)",,,,
720165124,,residential,False,True,42.685,"LINESTRING (-118.3888283 33.8447906, -118.389168 33.8445303)",,,,
13335831,North Broadway,residential,False,False,123.995,"LINESTRING (-118.3888283 33.8447906, -118.389025 33.844959, -118.3894504 33.8453506, -118.389725 33.8456201)",2,30 mph,,
13335831,North Broadway,residential,False,True,85.318,"LINESTRING (-118.3888283 33.8447906, -118.3885735 33.8445357, -118.3883589 33.8442941, -118.3883386 33.8442705, -118.388261 33.8441854)",2,30 mph,,
"[13396292, 610339135]","['North Harbor Drive', 'North Pacific Avenue']",residential,False,False,75.777,"LINESTRING (-118.3920028 33.8436407, -118.3919186 33.8436209, -118.3918213 33.8436105, -118.391705 33.8436085, -118.3916275 33.8436152, -118.3916788 33.8439787)",3,,,
"[1018708704, 22372393, 1018708703]",North Harbor Drive,residential,False,"[False, True]",306.279,"LINESTRING (-118.3920028 33.8436407, -118.3920447 33.8436636, -118.3920873 33.8436927, -118.3921171 33.8437308, -118.3921443 33.8437714, -118.3922319 33.8439077, -118.392252 33.8439385, -118.3923101 33.8440283, -118.3923963 33.8441669, -118.3930681 33.8453, -118.3931693 33.8454705, -118.3934545 33.8459505, -118.39347 33.8459766, -118.393526 33.8460764)","['3', '2']",,,
610339135,North Pacific Avenue,residential,False,False,130.916,"LINESTRING (-118.3916788 33.8439787, -118.3917194 33.844409, -118.3917711 33.8451535)",,,,
"[13396292, 610339135]","['North Harbor Drive', 'North Pacific Avenue']",residential,False,True,75.77699999999999,"LINESTRING (-118.3916788 33.8439787, -118.3916275 33.8436152, -118.391705 33.8436085, -118.3918213 33.8436105, -118.3919186 33.8436209, -118.3920028 33.8436407)",3,,,
1006046118,,residential,True,False,54.74100000000001,"LINESTRING (-118.3916788 33.8439787, -118.3917149 33.8438941, -118.3917178 33.8438026, -118.3917417 33.8437472, -118.3917754 33.8437066, -118.3918298 33.8436752, -118.391892 33.8436607, -118.3920028 33.8436407)",1,,,
