osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,tunnel,bridge,access,width,junction
26756532,Rue Jeanne,residential,,False,True,64.787,"LINESTRING (2.2193847 48.8426764, 2.2190932 48.8427113, 2.2190743 48.8427116, 2.2189653 48.8427131, 2.2189296 48.8427054, 2.2189089 48.8426878, 2.2189016 48.8425959, 2.2188948 48.8425821, 2.218884 48.8425694, 2.2188644 48.8425596, 2.2188422 48.8425556, 2.2187562 48.8425552, 2.2187359 48.8425535, 2.2187189 48.8425485, 2.2186893 48.8425389)",,,,,,,
"[26756778, 26756771]","['Rue Dantan', 'Rue Audé']","['residential', 'living_street']",20,False,"[False, True]",127.311,"LINESTRING (2.2212271 48.8427757, 2.2215356 48.8427561, 2.2215554 48.8427777, 2.2215774 48.8428045, 2.2215858 48.8429193, 2.2217576 48.8436813)",,,,,,,
26756770,Rue Dantan,residential,30,False,False,228.24399999999997,"LINESTRING (2.2223092 48.8456968, 2.2222069 48.8450453, 2.2221223 48.8446264, 2.2217722 48.8437191, 2.2217576 48.8436813)",,,,,,,
26756881,Avenue Eugénie,residential,,False,True,78.32099999999998,"LINESTRING (2.2223092 48.8456968, 2.2224036 48.8456967, 2.2224516 48.8456966, 2.2224983 48.845696, 2.2225409 48.845695, 2.2232142 48.8456786, 2.2233082 48.8456764, 2.2233787 48.8456724)",,,,,,,
450438543,Avenue Eugénie,living_street,20,False,False,98.093,"LINESTRING (2.2223092 48.8456968, 2.2211471 48.8457064, 2.2209688 48.8457049)",,,,,,,
"[598349120, 26756856, 26756420, 26756423]",Rue Vauguyon,"['residential', 'living_street']",20,False,"[False, True]",75.76299999999999,"LINESTRING (2.2217576 48.8436813, 2.2218621 48.8436754, 2.222173 48.8436527, 2.2221992 48.843648, 2.2226216 48.8436029, 2.2227814 48.8435833)",,1,,yes,,,
26756420,Rue Vauguyon,living_street,20,False,True,78.94000000000001,"LINESTRING (2.2217576 48.8436813, 2.221676 48.8436806, 2.2214612 48.843707, 2.2209679 48.8439203, 2.2207797 48.8439251)",,,,,,,
26756770,Rue Dantan,residential,30,False,True,228.24399999999997,"LINESTRING (2.2217576 48.8436813, 2.2217722 48.8437191, 2.2221223 48.8446264, 2.2222069 48.8450453, 2.2223092 48.8456968)",,,,,,,
"[26756778, 26756771]","['Rue Dantan', 'Rue Audé']","['residential', 'living_street']",20,False,"[False, True]",127.311,"LINESTRING (2.2217576 48.8436813, 2.2215858 48.8429193, 2.2215774 48.8428045, 2.2215554 48.8427777, 2.2215356 48.8427561, 2.2212271 48.8427757)",,,,,,,
"[26756856, 598349120, 26756420, 26756423]",Rue Vauguyon,"['residential', 'living_street']",20,False,"[False, True]",75.76299999999999,"LINESTRING (2.2227814 48.8435833, 2.2226216 48.8436029, 2.2221992 48.843648, 2.222173 48.8436527, 2.2218621 48.8436754, 2.2217576 48.8436813)",,1,,yes,,,
201017058,Quai Carnot,primary,,True,False,33.542,"LINESTRING (2.2227814 48.8435833, 2.2227558 48.8434777, 2.2227031 48.8432861)",D 7,2,,,,,
29557657,Avenue de la Grille d'Honneur,unclassified,45,True,False,114.42799999999998,"LINESTRING (2.2217201 48.8410534, 2.2216627 48.8409935, 2.2216252 48.8409656, 2.2215347 48.8409368, 2.2214269 48.8409305, 2.2213298 48.8409264, 2.2212452 48.8408853, 2.221217 48.8408551, 2.2211899 48.8407856, 2.2211275 48.8404825, 2.2211602 48.8404095, 2.2212155 48.8403612, 2.221332 48.8402959)",,,,,,,
"[503640394, 503640395, 151091933, 151091950]",Quai Carnot,primary,50,True,False,127.99799999999999,"LINESTRING (2.2238768 48.8460193, 2.2239093 48.846111, 2.2239171 48.8462611, 2.2238979 48.8464812, 2.2238896 48.8465938, 2.223875 48.8466787, 2.2238494 48.8468073, 2.2238389 48.8468678, 2.2237873 48.8471634)",D 7,2,,,,,
151091966,,residential,,True,False,64.513,"LINESTRING (2.2238768 48.8460193, 2.2238439 48.8461093, 2.2238508 48.8462742, 2.2238286 48.8463763, 2.2237828 48.846457, 2.2236569 48.8465615)",,,,,,,
450438543,Avenue Eugénie,living_street,20,False,True,98.093,"LINESTRING (2.2209688 48.8457049, 2.2211471 48.8457064, 2.2223092 48.8456968)",,,,,,,
"[86354259, 22062286]",Quai Alphonse Le Gallo,primary_link,50,True,False,23.461,"LINESTRING (2.2248675 48.8411422, 2.2249227 48.8410593, 2.2249332 48.8410472, 2.2249429 48.8410256, 2.2249763 48.8409445)",,1,,,,,
225322980,Avenue du Maréchal de Lattre de Tassigny,primary,50,True,False,23.6,"LINESTRING (2.2248675 48.8411422, 2.2250839 48.841122, 2.2251874 48.8411159)",D 907,2,,,,,
21659528,,secondary,50,True,False,22.936999999999998,"LINESTRING (2.2214405 48.8402893, 2.2215242 48.840286, 2.2215723 48.8402841, 2.2217426 48.8403252)",D 907,4,,,,,
92230788,Avenue de la Grille d'Honneur,unclassified,45,True,False,89.232,"LINESTRING (2.2214405 48.8402893, 2.2214902 48.8403263, 2.2215263 48.8403654, 2.2215531 48.8404202, 2.2215942 48.8405592, 2.2217365 48.8408736, 2.2217201 48.8410534)",,,,,,,
"[21659528, 21557118]",,secondary,50,True,False,7.98,"LINESTRING (2.221332 48.8402959, 2.2213831 48.8402915, 2.2214405 48.8402893)",D 907,"['4', '3']",,,,,
126832454,Avenue du Maréchal de Lattre de Tassigny,primary,50,True,False,15.894,"LINESTRING (2.2252894 48.841109, 2.2255053 48.8410935)",D 907,2,,,,,
129214095,Quai du Quatre Septembre,primary_link,50,False,False,7.084,"LINESTRING (2.2252894 48.841109, 2.2252653 48.8411707)",,,,,,,
126832458,Quai du Quatre Septembre,primary_link,50,True,False,8.345,"LINESTRING (2.2252653 48.8411707, 2.2251874 48.8411159)",,,,,,,
126832460,Quai du Quatre Septembre,primary_link,50,True,False,9.28,"LINESTRING (2.2252653 48.8411707, 2.2253582 48.8412275)",,2,,,,,
129214095,Quai du Quatre Septembre,primary_link,50,False,False,7.537,"LINESTRING (2.2252653 48.8411707, 2.2252366 48.8412358)",,,,,,,
129214095,Quai du Quatre Septembre,primary_link,50,False,True,7.084,"LINESTRING (2.2252653 48.8411707, 2.2252894 48.841109)",,,,,,,
26756199,Place Charles de Gaulle,living_street,20,False,False,6.643000000000001,"LINESTRING (2.2195367 48.8439382, 2.2195025 48.8439261, 2.2194591 48.8439073)",,,,,,,
666361011,Rue de la Faïencerie,living_street,20,False,True,27.598000000000003,"LINESTRING (2.2195367 48.8439382, 2.2195696 48.8439448, 2.2196013 48.8439416, 2.219855 48.8438236)",,,,,,,
"[141071778, 678279411, 141071779]",Rue de la Libération,living_street,20,True,False,117.377,"LINESTRING (2.2195367 48.8439382, 2.2194852 48.8440407, 2.2194572 48.844101, 2.2194502 48.8441234, 2.2194444 48.8441458, 2.2194399 48.8441707, 2.2194388 48.8441943, 2.2194408 48.8442765, 2.2194476 48.8444253, 2.2194514 48.844553, 2.2194512 48.8445852, 2.2194464 48.844611, 2.219439 48.8446333, 2.2194264 48.8446574, 2.2194033 48.8446938, 2.219297 48.8448549, 2.2192793 48.8448819, 2.2192708 48.8448934, 2.2192609 48.844906, 2.2192515 48.8449171, 2.2192219 48.844953)",,,yes,,,,
"[21769816, 141072474, 141072476]",Rue Charles Lauer,living_street,20,True,False,92.749,"LINESTRING (2.21859 48.8443592, 2.2184882 48.8443869, 2.2179216 48.8445707, 2.2178635 48.8445897, 2.2177273 48.8446346, 2.2176005 48.8446759, 2.2175629 48.8446882, 2.2174472 48.8447192)",,,building_passage,,destination,"['4', '4.4']",
"[381977377, 21767780]",Place de Silly,living_street,20,True,False,51.087999999999994,"LINESTRING (2.21859 48.8443592, 2.21857 48.8443313, 2.218477 48.8441982, 2.2184409 48.8441348, 2.2183948 48.8440419, 2.218332 48.8439328)",,,,,,,
21657029,Place Georges Clemenceau,primary_link,50,True,False,30.340000000000003,"LINESTRING (2.2215665 48.8415049, 2.2213864 48.8414698, 2.221169 48.8414274)",,2,,,,,
151091953,Quai Carnot,primary,50,True,False,74.869,"LINESTRING (2.2236397 48.8450954, 2.2237014 48.8453221, 2.2238215 48.845758)",D 7,3,,,,,
21655776,Quai Carnot,primary,50,True,False,181.34400000000002,"LINESTRING (2.2232335 48.8451865, 2.2231988 48.845078, 2.2229517 48.8442181, 2.2228374 48.8437612, 2.222821 48.8436956, 2.2228175 48.8436818, 2.2227814 48.8435833)",D 7,2,,,,,
151091968,,primary,50,True,False,51.141,"LINESTRING (2.2232335 48.8451865, 2.2233198 48.8450332, 2.2233807 48.8449796, 2.2234089 48.8449749, 2.2234372 48.8449701, 2.2235344 48.8449957, 2.2235852 48.8450317, 2.2236397 48.8450954)",,,,,,,
151091949,Quai Carnot,primary,50,True,False,29.336,"LINESTRING (2.2238215 48.845758, 2.2238768 48.8460193)",D 7,3,,,,,
151091969,,primary,50,True,False,65.117,"LINESTRING (2.2238215 48.845758, 2.223761 48.8458691, 2.2237703 48.8460175, 2.2237797 48.8461454, 2.2237452 48.8461887, 2.223695 48.846197, 2.2236135 48.8461949, 2.2235368 48.8461746)",,,,,,,
21655776,Quai Carnot,primary,50,True,False,55.065,"LINESTRING (2.2233787 48.8456724, 2.2232335 48.8451865)",D 7,2,,,,,
26756881,Avenue Eugénie,residential,,False,False,78.32100000000001,"LINESTRING (2.2233787 48.8456724, 2.2233082 48.8456764, 2.2232142 48.8456786, 2.2225409 48.845695, 2.2224983 48.845696, 2.2224516 48.8456966, 2.2224036 48.8456967, 2.2223092 48.8456968)",,,,,,,
21655776,Quai Carnot,primary,50,True,False,57.045,"LINESTRING (2.2235368 48.8461746, 2.2234163 48.8458194, 2.2233787 48.8456724)",D 7,2,,,,,
126832459,Quai Alphonse Le Gallo,primary_link,,True,False,15.028,"LINESTRING (2.225277 48.8409741, 2.2252812 48.8410197, 2.2252831 48.8410407, 2.2252855 48.8410588, 2.2252894 48.841109)",,2,,,,,
156466633,,primary_link,50,True,False,16.874,"LINESTRING (2.225277 48.8409741, 2.2251714 48.8410136, 2.2250623 48.8410143)",,1,,,,,
225322984,Quai Alphonse Le Gallo,primary_link,,True,False,9.993,"LINESTRING (2.2250623 48.8410143, 2.2249763 48.8409445)",,1,,,,,
21765266,Rue Anatole Hébert,residential,30,True,False,107.779,"LINESTRING (2.2177663 48.8415776, 2.2186555 48.8413402, 2.2190785 48.8412506, 2.2191473 48.8412512)",,,,,,3.6,
"[536977008, 21765362, 446774365]",Rue Anatole Hébert,"['residential', 'living_street']",20,False,"[False, True]",134.49,"LINESTRING (2.2177663 48.8415776, 2.2176814 48.8414237, 2.2176396 48.841324, 2.2174814 48.8413258, 2.2172853 48.8413543, 2.2172006 48.8413914, 2.2171445 48.8414683, 2.2171468 48.8415041, 2.2171664 48.8417304, 2.2171698 48.8417698, 2.2171453 48.8420211)",,,,,,,
21780046,Avenue Pozzo Di Borgo,residential,30,True,False,83.518,"LINESTRING (2.2165619 48.8455923, 2.2165409 48.8455547, 2.2163434 48.8452139, 2.2162658 48.8450339, 2.2161752 48.8448863)",,,,,,,
39948333,Rue Alexandre Coutureau,living_street,20,True,False,152.24200000000002,"LINESTRING (2.2165619 48.8455923, 2.2164944 48.8456179, 2.2161913 48.8457585, 2.2159362 48.8458772, 2.215403 48.8461918, 2.2153732 48.8462094, 2.215242 48.8462868, 2.2149539 48.8464568)",,,,,,,
233100782,Rue de Montretout,residential,,False,False,11.43,"LINESTRING (2.2134812 48.8463399, 2.213447 48.8462396)",,,,,,,
"[793630464, 1002630250]",Rue du Calvaire,secondary,50,True,False,26.025,"LINESTRING (2.2188789 48.846115, 2.2188659 48.8461815, 2.2188196 48.8463457)",D 39,,,,,,
359375870,Rue Paul Ollendorff,residential,,False,True,11.41,"LINESTRING (2.2130199 48.8471915, 2.2130631 48.8472901)",,,,,,,
8416391,Avenue du Maréchal Foch,residential,30,False,True,92.238,"LINESTRING (2.2130199 48.8471915, 2.2135837 48.8470516, 2.2140039 48.8469474, 2.2141997 48.8468994)",,,,,,,
359375870,Rue Paul Ollendorff,residential,,False,False,11.41,"LINESTRING (2.2130631 48.8472901, 2.2130199 48.8471915)",,,,,,,
26756199,Place Charles de Gaulle,living_street,20,False,False,126.66000000000003,"LINESTRING (2.2194591 48.8439073, 2.2194635 48.8438775, 2.2194635 48.8438526, 2.2194707 48.8438132, 2.2194791 48.8437844, 2.2194905 48.8437552, 2.2195127 48.8437041, 2.2195936 48.843585, 2.2196096 48.8435601, 2.2196313 48.8435391, 2.2197071 48.8434781, 2.219721 48.8434629, 2.2197264 48.8434545, 2.21973 48.8434461, 2.2197338 48.8434293, 2.21974 48.8433479, 2.2197363 48.8433322, 2.2197291 48.8433171, 2.219718 48.8433027, 2.2196968 48.8432855, 2.2196111 48.8432277, 2.2194513 48.8431276, 2.2194317 48.8431132, 2.219417 48.8430959, 2.2194061 48.8430812, 2.2193985 48.8430627, 2.2193949 48.8430404, 2.2193835 48.8428975)",,,,,,,
26756199,Place Charles de Gaulle,living_street,20,False,True,6.643000000000001,"LINESTRING (2.2194591 48.8439073, 2.2195025 48.8439261, 2.2195367 48.8439382)",,,,,,,
536977008,Rue Anatole Hébert,living_street,20,False,False,8.676,"LINESTRING (2.2171424 48.8420991, 2.2171453 48.8420211)",,,,,,,
536977012,Rue Anatole Hébert,living_street,20,False,False,19.377,"LINESTRING (2.2174091 48.8420361, 2.2171453 48.8420211)",,,,,,,
536977008,Rue Anatole Hébert,living_street,20,False,True,8.676,"LINESTRING (2.2171453 48.8420211, 2.2171424 48.8420991)",,,,,,,
536977012,Rue Anatole Hébert,living_street,20,False,True,19.377,"LINESTRING (2.2171453 48.8420211, 2.2174091 48.8420361)",,,,,,,
"[536977008, 21765362, 446774365]",Rue Anatole Hébert,"['residential', 'living_street']",20,False,"[False, True]",134.49,"LINESTRING (2.2171453 48.8420211, 2.2171698 48.8417698, 2.2171664 48.8417304, 2.2171468 48.8415041, 2.2171445 48.8414683, 2.2172006 48.8413914, 2.2172853 48.8413543, 2.2174814 48.8413258, 2.2176396 48.841324, 2.2176814 48.8414237, 2.2177663 48.8415776)",,,,,,,
683426489,Avenue du Maréchal de Lattre de Tassigny,primary,50,True,False,8.947,"LINESTRING (2.2253582 48.8412275, 2.2252366 48.8412358)",D 907,3,,,,,
126832460,Quai du Quatre Septembre,primary_link,50,True,False,73.0,"LINESTRING (2.2253582 48.8412275, 2.2254298 48.8413175, 2.2256966 48.8418439)",,2,,,,,
129214095,Quai du Quatre Septembre,primary_link,50,False,True,7.537,"LINESTRING (2.2252366 48.8412358, 2.2252653 48.8411707)",,,,,,,
683426489,Avenue du Maréchal de Lattre de Tassigny,primary,50,True,False,25.016,"LINESTRING (2.2252366 48.8412358, 2.2249007 48.8412775)",D 907,3,,,,,
"[22063856, 685220091]","['Pont de Saint-Cloud', 'Avenue du Maréchal de Lattre de Tassigny']","['primary_link', 'primary']",50,True,False,176.948,"LINESTRING (2.2249007 48.8412775, 2.2247265 48.8412951, 2.2237015 48.8413805, 2.2233632 48.8413881, 2.2226903 48.8414414, 2.2225039 48.8414723)",D 907,"['3', '2']",,yes,,,
"[39912536, 21778075]","['Rue de Béarn', 'Rue Feudon']",residential,30,True,False,194.549,"LINESTRING (2.2214533 48.8470588, 2.2215016 48.8469574, 2.2215642 48.8468504, 2.2216532 48.846752, 2.2217619 48.8466586, 2.2219452 48.8465639, 2.2221617 48.8465032, 2.2222923 48.846495, 2.2223479 48.8464915, 2.2224035 48.846488, 2.2224527 48.8464873, 2.2226811 48.8465015, 2.2234137 48.8465528, 2.2236569 48.8465615)",,,,,,,
685408315,,residential,,False,False,41.59,"LINESTRING (2.2214533 48.8470588, 2.2209763 48.8470178, 2.2209085 48.847054)",,,,,,,
685408315,,residential,,False,True,41.59,"LINESTRING (2.2209085 48.847054, 2.2209763 48.8470178, 2.2214533 48.8470588)",,,,,,,
264081215,Rue Dailly,primary,50,True,False,58.484,"LINESTRING (2.2198246 48.846129, 2.2192933 48.8460726, 2.2190381 48.8460364)",D 907,2,,,,,
793650436,Rue Dailly,primary,50,True,False,12.597000000000001,"LINESTRING (2.2198246 48.846129, 2.2198065 48.8461092, 2.2198018 48.846088, 2.2198118 48.8460546, 2.2198442 48.8460272)",D 907,2,,,,,circular
793650437,Rue Dailly,primary,50,True,False,5.802,"LINESTRING (2.2198442 48.8460272, 2.2198811 48.8460143, 2.2199171 48.8460074)",D 907,2,,,,,circular
793650440,Rue Dailly,primary,50,True,False,4.969,"LINESTRING (2.2198817 48.8461528, 2.2198483 48.8461414, 2.2198246 48.846129)",D 907,2,,,,,circular
26753790,Avenue André Chevrillon,residential,,True,False,23.859,"LINESTRING (2.2199754 48.846153, 2.2199709 48.8462278, 2.2199346 48.846342, 2.2199278 48.8463646)",,,,,,,
1002630249,Rue Dailly,primary,50,True,False,6.955,"LINESTRING (2.2199754 48.846153, 2.219943 48.8461577, 2.2199114 48.8461564, 2.2198817 48.8461528)",D 907,2,,,,,circular
316306116,Rue Dailly,primary,50,True,False,22.648,"LINESTRING (2.2199171 48.8460074, 2.2200133 48.8459383, 2.2200638 48.8459026, 2.2201263 48.8458573)",D 907,1,,,,,
793650438,Rue Dailly,primary,50,True,False,12.129,"LINESTRING (2.2199171 48.8460074, 2.2199676 48.8460093, 2.2200129 48.8460192, 2.2200381 48.8460338, 2.2200441 48.8460411, 2.2200542 48.8460534)",D 907,2,,,,,circular
793650439,Rue Dailly,primary,50,True,False,14.038,"LINESTRING (2.2200542 48.8460534, 2.2200624 48.846065, 2.220062 48.846087, 2.2200467 48.8461147, 2.2200215 48.8461365, 2.2199991 48.8461456, 2.2199754 48.846153)",D 907,2,,,,,circular
21655767,Place Georges Clemenceau,primary,50,True,False,46.662,"LINESTRING (2.2225039 48.8414723, 2.2222732 48.8415288, 2.2220593 48.8415804, 2.2220483 48.8415836, 2.2220209 48.8415916, 2.221994 48.8415996, 2.22191 48.8416245)",D 907,4,,,,,
21655771,Quai Carnot,primary,50,True,False,190.385,"LINESTRING (2.2225039 48.8414723, 2.22241 48.8415244, 2.2223299 48.8415745, 2.2222974 48.8416328, 2.222292 48.8416753, 2.2222912 48.8416917, 2.2224 48.8419935, 2.222521 48.8423263, 2.2226453 48.8426507, 2.2227481 48.8429584, 2.2228076 48.8430881)",D 7,1,,,,,
21657029,Place Georges Clemenceau,primary_link,50,True,False,68.743,"LINESTRING (2.2225039 48.8414723, 2.2222842 48.8414729, 2.2219739 48.8414909, 2.2219375 48.8414937, 2.2219094 48.8414958, 2.2218874 48.8414959, 2.2215665 48.8415049)",,2,,,,,
683426489,Avenue du Maréchal de Lattre de Tassigny,primary,50,True,False,18.588,"LINESTRING (2.2256105 48.8412082, 2.2253582 48.8412275)",D 907,3,,,,,
22061811,Quai du Quatre Septembre,primary_link,50,True,False,71.213,"LINESTRING (2.2256105 48.8412082, 2.2255995 48.8412605, 2.2255956 48.8413103, 2.2256348 48.8414921, 2.2256966 48.8418439)",,1,,,,,
