osmid,lanes,highway,maxspeed,oneway,reversed,length,name,geometry,ref
102311068,2,primary,30 mph,False,False,116.292,Del Rio Avenue,"LINESTRING (-100.3178822 32.0860647, -100.3185494 32.0869446)",TX 70
"[1218907058, 102311068]",2,primary,"['45 mph', '30 mph']",False,True,53.604,Del Rio Avenue,"LINESTRING (-100.3178822 32.0860647, -100.3177653 32.0857964, -100.31769 32.085611)",TX 70
21161515,2,residential,30 mph,False,False,108.997,Brazos Street,"LINESTRING (-100.3192175 32.0878527, -100.3182197 32.0883489)",
21161515,2,residential,30 mph,False,True,111.596,Brazos Street,"LINESTRING (-100.3192175 32.0878527, -100.3202298 32.0873315)",
102311068,2,primary,30 mph,False,False,107.604,Del Rio Avenue,"LINESTRING (-100.3192175 32.0878527, -100.3198274 32.0886709)",TX 70
102311068,2,primary,30 mph,False,True,118.986,Del Rio Avenue,"LINESTRING (-100.3192175 32.0878527, -100.3185494 32.0869446)",TX 70
21161518,2,residential,30 mph,False,False,114.675,Brazos Street,"LINESTRING (-100.3230594 32.0857399, -100.3241013 32.0852067)",
21161518,2,residential,30 mph,False,True,106.679,Brazos Street,"LINESTRING (-100.3230594 32.0857399, -100.3220902 32.086236)",
21161709,2,residential,30 mph,False,False,106.424,Plano Avenue,"LINESTRING (-100.3230594 32.0857399, -100.3236829 32.086538)",
21161709,2,residential,30 mph,False,True,115.765,Plano Avenue,"LINESTRING (-100.3230594 32.0857399, -100.3224 32.0848614)",
21161518,2,residential,30 mph,False,True,114.675,Brazos Street,"LINESTRING (-100.3241013 32.0852067, -100.3230594 32.0857399)",
21161665,2,residential,30 mph,False,True,119.932,Reno Avenue,"LINESTRING (-100.3241013 32.0852067, -100.3233846 32.0843153)",
21161636,2,residential,30 mph,False,False,113.147,Guadalupe Street,"LINESTRING (-100.3221272 32.082615, -100.3211161 32.0831641)",
21161665,2,residential,30 mph,False,False,112.118,Reno Avenue,"LINESTRING (-100.3221272 32.082615, -100.322781 32.0834575)",
21161636,2,residential,30 mph,False,False,100.0,Guadalupe Street,"LINESTRING (-100.3211161 32.0831641, -100.3202209 32.0836473)",
21161636,2,residential,30 mph,False,True,113.147,Guadalupe Street,"LINESTRING (-100.3211161 32.0831641, -100.3221272 32.082615)",
21161709,2,residential,30 mph,False,False,111.378,Plano Avenue,"LINESTRING (-100.3211161 32.0831641, -100.3217544 32.0840072)",
21161665,2,residential,30 mph,False,False,111.048,Reno Avenue,"LINESTRING (-100.322781 32.0834575, -100.3233846 32.0843153)",
21161665,2,residential,30 mph,False,True,112.118,Reno Avenue,"LINESTRING (-100.322781 32.0834575, -100.3221272 32.082615)",
21161737,2,residential,30 mph,False,False,114.414,Nueces Street,"LINESTRING (-100.322781 32.0834575, -100.3217544 32.0840072)",
21161709,2,residential,30 mph,False,True,111.378,Plano Avenue,"LINESTRING (-100.3217544 32.0840072, -100.3211161 32.0831641)",
21161737,2,residential,30 mph,False,False,104.456,Nueces Street,"LINESTRING (-100.3217544 32.0840072, -100.3207998 32.084485)",
21161737,2,residential,30 mph,False,True,114.414,Nueces Street,"LINESTRING (-100.3217544 32.0840072, -100.322781 32.0834575)",
21161709,2,residential,30 mph,False,False,112.81,Plano Avenue,"LINESTRING (-100.3217544 32.0840072, -100.3220654 32.0843999, -100.3224 32.0848614)",
