osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,maxspeed,bridge
87105899,Seaford-Oyster Bay Expressway,motorway,True,False,49.69,NY 135,"LINESTRING (-73.475158 40.7262717, -73.4751969 40.7258258)",4,,yes
"[87105744, 1098841054]",Seaford-Oyster Bay Expressway,motorway,True,False,406.604,NY 135,"LINESTRING (-73.4754419 40.7232575, -73.4755908 40.7216577, -73.4756439 40.721235, -73.4757183 40.7208121, -73.4758087 40.7203729, -73.4759149 40.7199583, -73.4760108 40.7196315)",3,,
24133748,Randal Drive,residential,False,True,14.146,,"LINESTRING (-73.478875 40.7256547, -73.4788928 40.7257812)",,,
24133748,Randal Drive,residential,False,False,125.757,,"LINESTRING (-73.478875 40.7256547, -73.478867 40.725599, -73.478864 40.7255809, -73.4788106 40.7252583, -73.4787766 40.7250532, -73.4787487 40.7248843, -73.4786856 40.7245329)",,,
24136258,Hempstead Turnpike,primary,True,False,67.49000000000001,NY 24,"LINESTRING (-73.478875 40.7256547, -73.4786863 40.7256586, -73.4785122 40.7256623, -73.4782759 40.7256672, -73.4780744 40.7256714)",,,
24119339,Seitz Drive,residential,False,True,16.005,,"LINESTRING (-73.480523 40.7255932, -73.4805275 40.7257371)",,,
24119339,Seitz Drive,residential,False,False,135.43699999999998,,"LINESTRING (-73.480523 40.7255932, -73.48052 40.72549, -73.480522 40.7254364, -73.4805271 40.7252761, -73.480529 40.725215, -73.4805743 40.7250901, -73.480632 40.725018, -73.4807112 40.7249511, -73.480806 40.724871, -73.48085 40.724805, -73.480883 40.724674, -73.48089 40.724453)",,,
"[420390954, 420390967]",Hempstead Turnpike,primary,True,False,139.04299999999998,NY 24,"LINESTRING (-73.480523 40.7255932, -73.4803382 40.7256001, -73.4800794 40.7256098, -73.4797197 40.7256232, -73.4793925 40.7256354, -73.4789667 40.7256513, -73.478875 40.7256547)",4,,
420392193,Stewart Avenue,secondary,False,False,16.055,,"LINESTRING (-73.4826559 40.7254748, -73.4826462 40.725619)",,,
420390967,Hempstead Turnpike,primary,True,False,180.25300000000001,NY 24,"LINESTRING (-73.4826559 40.7254748, -73.4825083 40.7254848, -73.4819532 40.7255226, -73.4816676 40.725542, -73.4815042 40.7255531, -73.4814121 40.7255594, -73.4812134 40.725567, -73.4809463 40.7255771, -73.480523 40.7255932)",,,
420392196,Stewart Avenue,secondary,False,True,34.913,,"LINESTRING (-73.4826559 40.7254748, -73.4826593 40.7253991, -73.48267 40.725161)",,,
"[139306129, 420390973]",Hempstead Turnpike,primary,True,False,145.531,NY 24,"LINESTRING (-73.4771759 40.7259043, -73.477318 40.725891, -73.4776112 40.7258583, -73.4777313 40.7258449, -73.4778352 40.7258333, -73.4779869 40.7258181, -73.4780944 40.7258043, -73.4788928 40.7257812)",4,,
420392189,Stewart Avenue,secondary,False,True,27.614,,"LINESTRING (-73.4827266 40.7237858, -73.482763 40.723539)",,,
"[420392192, 420392189]",Stewart Avenue,secondary,False,False,115.96099999999998,,"LINESTRING (-73.4827266 40.7237858, -73.482684 40.724105, -73.4826833 40.7241668, -73.4826811 40.7243681, -73.4826781 40.7246416, -73.4826768 40.724754, -73.482676 40.724827)",,,
660450779,,residential,False,False,97.989,,"LINESTRING (-73.4827266 40.7237858, -73.4825915 40.7237766, -73.482304 40.7237571, -73.4815684 40.7237076)",,,
660450779,,residential,False,True,97.98899999999999,,"LINESTRING (-73.4815684 40.7237076, -73.482304 40.7237571, -73.4825915 40.7237766, -73.4827266 40.7237858)",,,
