osmid,oneway,ref,highway,maxspeed,reversed,length,geometry,name,lanes,bridge
18025991,False,,residential,,True,13.487,"LINESTRING (-92.4616694 46.7195791, -92.4614952 46.7195579)",Avenue F,,
170129337,True,MN 33,trunk,35 mph,False,209.451,"LINESTRING (-92.4616694 46.7195791, -92.4617737 46.7193609, -92.4618983 46.7191328, -92.4620749 46.7188617, -92.4623883 46.7184389, -92.462741 46.717981, -92.4628237 46.7178736)",,,
306883150,False,,tertiary,,False,36.595,"LINESTRING (-92.4622629 46.7216705, -92.4622665 46.7219996)",Broadway Street,2,
18024803,False,,residential,,True,155.058,"LINESTRING (-92.4622629 46.7216705, -92.462255 46.7214719, -92.4622099 46.7203834, -92.4621866 46.7203377, -92.462151 46.7202846)",Broadway Street,2,
170129332,True,,tertiary,,False,60.903999999999996,"LINESTRING (-92.4622629 46.7216705, -92.4615793 46.7216799, -92.4615367 46.7216805, -92.4614641 46.7216815)",Cloquet Avenue,3,
59509028,True,MN 33,trunk,35 mph,False,14.784,"LINESTRING (-92.4612872 46.7216786, -92.4612778 46.7218114)",,,
218668414,True,CR 45,tertiary,,False,76.844,"LINESTRING (-92.4612872 46.7216786, -92.4610418 46.7216811, -92.4607595 46.7216839, -92.4602792 46.7216852)",Cloquet Avenue,2,
218668414,True,CR 45,tertiary,,False,13.489,"LINESTRING (-92.4614641 46.7216815, -92.4612872 46.7216786)",Cloquet Avenue,2,
170129337,True,MN 33,trunk,35 mph,False,235.27,"LINESTRING (-92.4614641 46.7216815, -92.4614634 46.7215912, -92.4614554 46.7205329, -92.4614736 46.7203299, -92.4615018 46.7201421, -92.4615655 46.719872, -92.4616694 46.7195791)",,,
18025091,False,,unclassified,,False,11.631,"LINESTRING (-92.4559267 46.7216946, -92.4559264 46.7217992)",8th Street,,
218668418,True,CR 45,tertiary,,False,18.509,"LINESTRING (-92.4559267 46.7216946, -92.4556839 46.7216955)",Cloquet Avenue,,
18024966,False,,residential,,False,16.891,"LINESTRING (-92.4602792 46.7216852, -92.4602786 46.7218371)",3rd Street,2,
218668415,True,CR 45,tertiary,,False,69.239,"LINESTRING (-92.4602792 46.7216852, -92.4593709 46.7216836)",Cloquet Avenue,,
18024966,False,,residential,,True,59.590999999999994,"LINESTRING (-92.4602792 46.7216852, -92.4602817 46.7214744, -92.460279 46.7211493)",3rd Street,2,
18025464,False,,residential,,False,17.191,"LINESTRING (-92.457619 46.7216939, -92.4576182 46.7218485)",6th Street,,
18025464,False,,residential,,True,231.896,"LINESTRING (-92.457619 46.7216939, -92.4576241 46.7213077, -92.4576288 46.7209528, -92.4576466 46.7196085)",6th Street,,
218668418,True,CR 45,tertiary,,False,63.013999999999996,"LINESTRING (-92.457619 46.7216939, -92.4568936 46.7216987, -92.4567924 46.7216994)",Cloquet Avenue,,
18026220,False,,residential,,False,16.547,"LINESTRING (-92.4585639 46.7217, -92.4585617 46.7218488)",5th Street,,
218668418,True,CR 45,tertiary,,False,72.032,"LINESTRING (-92.4585639 46.7217, -92.457619 46.7216939)",Cloquet Avenue,,
18026220,False,,residential,,True,231.55899999999997,"LINESTRING (-92.4585639 46.7217, -92.458561 46.7212958, -92.4585594 46.7210687, -92.4585584 46.720917, -92.4584862 46.7196185)",5th Street,,
18024165,False,,residential,,False,18.061,"LINESTRING (-92.4593709 46.7216836, -92.459375 46.721846)",4th Street,2,
18024165,False,,residential,,True,231.461,"LINESTRING (-92.4593709 46.7216836, -92.4593784 46.7212893, -92.4594104 46.7196022)",4th Street,2,
218668415,True,CR 45,tertiary,,False,61.545,"LINESTRING (-92.4593709 46.7216836, -92.4586771 46.721699, -92.4585639 46.7217)",Cloquet Avenue,,
18025831,False,,residential,,False,16.046,"LINESTRING (-92.4567924 46.7216994, -92.4568005 46.7218436)",7th Street,,
18025831,False,,residential,,True,233.009,"LINESTRING (-92.4567924 46.7216994, -92.456689 46.7196051)",7th Street,,
218668418,True,CR 45,tertiary,,False,66.05,"LINESTRING (-92.4567924 46.7216994, -92.4563864 46.7217093, -92.4561871 46.7217032, -92.4559267 46.7216946)",Cloquet Avenue,,
170129337,True,MN 33,trunk,35 mph,False,14.114,"LINESTRING (-92.461453 46.7218082, -92.4614641 46.7216815)",,,
218668417,True,,tertiary,,False,43.607,"LINESTRING (-92.461453 46.7218082, -92.4615366 46.721807, -92.4615741 46.7218064, -92.4617432 46.7218126, -92.4619024 46.7218311, -92.4620188 46.7218514)",Cloquet Avenue,,
218668417,True,,tertiary,,False,25.062,"LINESTRING (-92.4620188 46.7218514, -92.4622665 46.7219996)",Cloquet Avenue,,
170129359,True,,trunk_link,,False,115.351,"LINESTRING (-92.4615617 46.7226727, -92.4615627 46.7220454, -92.4615931 46.7219706, -92.4616376 46.7219306, -92.461701 46.7218949, -92.4617861 46.7218653, -92.4619042 46.7218531, -92.4620188 46.7218514)",,1,
218668420,True,MN 33,trunk,35 mph,False,96.581,"LINESTRING (-92.4615617 46.7226727, -92.4614982 46.7223452, -92.4614643 46.7220982, -92.4614567 46.7219042, -92.461453 46.7218082)",Sunnyside Drive,3,
18026372,False,,tertiary,,False,41.561,"LINESTRING (-92.4588672 46.7234023, -92.458322 46.7234059)",Avenue B East,2,
"[516744647, 887362822, 887362823]",False,,residential,,False,125.035,"LINESTRING (-92.4588672 46.7234023, -92.458867 46.7233346, -92.4588668 46.7233032, -92.4588662 46.7230329, -92.4583096 46.7230325, -92.4583199 46.7233356, -92.458322 46.7234059)",,,yes
18026372,False,,tertiary,,True,261.232,"LINESTRING (-92.4588672 46.7234023, -92.4618177 46.7234014, -92.4622936 46.7233845)",Avenue B East,2,
18026372,False,,tertiary,,True,41.561,"LINESTRING (-92.458322 46.7234059, -92.4588672 46.7234023)",Avenue B East,2,
"[887362823, 887362822, 516744647]",False,,residential,,True,125.03500000000001,"LINESTRING (-92.458322 46.7234059, -92.4583199 46.7233356, -92.4583096 46.7230325, -92.4588662 46.7230329, -92.4588668 46.7233032, -92.458867 46.7233346, -92.4588672 46.7234023)",,,yes
18026372,False,,tertiary,,False,190.25700000000003,"LINESTRING (-92.458322 46.7234059, -92.457905 46.7234072, -92.4576489 46.7234016, -92.457413 46.723383, -92.4571632 46.7233677, -92.4561625 46.7231392, -92.4559017 46.7230699)",Avenue B East,2,
880303642,False,,unclassified,,False,13.013,"LINESTRING (-92.4567358 46.7219581, -92.4567393 46.7218411)",,,
880303643,False,,unclassified,,False,12.623,"LINESTRING (-92.4576339 46.721962, -92.457637 46.7218485)",,,
170129333,True,CR 45,tertiary,,False,4.673,"LINESTRING (-92.4567393 46.7218411, -92.4568005 46.7218436)",Cloquet Avenue,,
880303642,False,,unclassified,,True,13.013,"LINESTRING (-92.4567393 46.7218411, -92.4567358 46.7219581)",,,
170129333,True,CR 45,tertiary,,False,70.489,"LINESTRING (-92.457637 46.7218485, -92.4585617 46.7218488)",Cloquet Avenue,,
880303643,False,,unclassified,,True,12.623,"LINESTRING (-92.457637 46.7218485, -92.4576339 46.721962)",,,
879892944,False,,tertiary,,False,10.613,"LINESTRING (-92.4619699 46.7176743, -92.4618308 46.7176705)",Carlton Avenue,,
879892944,False,,tertiary,,True,56.596000000000004,"LINESTRING (-92.4619699 46.7176743, -92.4621949 46.7177002, -92.4623605 46.7177299, -92.4625724 46.7177938, -92.4626746 46.7178245)",Carlton Avenue,,
