osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge,junction,ref
"[144362180, 91646957]","['3', '2']",West Paisano Drive,primary,True,False,101.332,"LINESTRING (-106.4902748 31.7546052, -106.4901352 31.7546257, -106.490043 31.754638, -106.4899563 31.7546551, -106.489826 31.754684, -106.489572 31.754743, -106.4893938 31.7547809, -106.4892335 31.7548178)",,,US 85
703445793,,Durango Street,tertiary,False,False,18.214,"LINESTRING (-106.4923609 31.7543519, -106.4924134 31.7545095)",,,
144362180,2,West Paisano Drive,primary,True,False,99.27199999999999,"LINESTRING (-106.4923609 31.7543519, -106.4922942 31.7543454, -106.4921822 31.7543384, -106.4920794 31.7543427, -106.4919579 31.7543531, -106.4918363 31.7543705, -106.4918146 31.7543743, -106.4913251 31.7544609)",,,US 85
703445833,4,Santa Fe Street,secondary,False,False,13.169,"LINESTRING (-106.4892691 31.7549323, -106.4892335 31.7548178)",,,
203404286,3,West Paisano Drive,primary,True,False,100.76899999999999,"LINESTRING (-106.4892691 31.7549323, -106.489861 31.754798, -106.490143 31.754738, -106.490303 31.754714)",,,US 85
"[1124516137, 1124459201, 1124516141]","['4', '5']",South Santa Fe Street,secondary,False,True,172.74,"LINESTRING (-106.4892691 31.7549323, -106.4893014 31.7550315, -106.4894076 31.7553674, -106.4894521 31.7555056, -106.4894909 31.755628, -106.4896183 31.7560284, -106.4897465 31.7564318)",,,
17349278,,Chihuahua Street,unclassified,False,False,12.388,"LINESTRING (-106.490303 31.754714, -106.4902748 31.7546052)",,,
17349278,,Chihuahua Street,unclassified,False,True,170.585,"LINESTRING (-106.490303 31.754714, -106.490427 31.75514, -106.490547 31.755534, -106.49076 31.756198)",,,
203404286,3,West Paisano Drive,primary,True,False,101.019,"LINESTRING (-106.490303 31.754714, -106.4908186 31.7546444, -106.4910374 31.7546163, -106.4913575 31.7545681)",,,US 85
703445793,,Durango Street,tertiary,False,True,18.214,"LINESTRING (-106.4924134 31.7545095, -106.4923609 31.7543519)",,,
703445794,,Durango Street,tertiary,False,False,140.843,"LINESTRING (-106.4924134 31.7545095, -106.4925304 31.7548605, -106.492803 31.755732)",,,
703445806,3,South El Paso Street,primary,True,False,100.603,"LINESTRING (-106.48762 31.753406, -106.487895 31.75428)",,,US 62;US 85
17332604,,West 4th Avenue,residential,False,True,107.43100000000001,"LINESTRING (-106.48762 31.753406, -106.487817 31.753358, -106.4882107 31.7532688, -106.488263 31.753257, -106.4886616 31.7531671, -106.4887171 31.7531548)",,,
703512641,,East 4th Avenue,residential,False,False,101.86600000000001,"LINESTRING (-106.48762 31.753406, -106.487202 31.753498, -106.4870789 31.7535273, -106.48658 31.753645)",,,
1173031094,,South El Paso Street,tertiary,False,True,64.493,"LINESTRING (-106.488882 31.7574737, -106.488712 31.756912)",,,
"[144362136, 1111134894]",,South El Paso Street,tertiary,False,False,27.073999999999998,"LINESTRING (-106.488882 31.7574737, -106.4889543 31.757704, -106.4889504 31.7577079)",,,
703445800,,West San Antonio Avenue,tertiary,False,True,108.279,"LINESTRING (-106.488882 31.7574737, -106.4899315 31.7572316, -106.4899874 31.7572191)",,,
703445797,,West San Antonio Avenue,tertiary,False,True,99.453,"LINESTRING (-106.4899874 31.7572191, -106.4904863 31.7571014, -106.4907055 31.7570497, -106.491001 31.75698)",,,
"[1124459202, 703445799]","['4', '5']",South Santa Fe Street,secondary,False,False,90.458,"LINESTRING (-106.4899874 31.7572191, -106.4898235 31.7566835, -106.4897465 31.7564318)",,,
703445800,,West San Antonio Avenue,tertiary,False,False,108.279,"LINESTRING (-106.4899874 31.7572191, -106.4899315 31.7572316, -106.488882 31.7574737)",,,
1124459203,5,South Santa Fe Street,secondary,False,True,109.50399999999999,"LINESTRING (-106.4899874 31.7572191, -106.4900175 31.7573334, -106.4900495 31.7574273, -106.490072 31.7574891, -106.4900969 31.7575471, -106.4901257 31.757605, -106.4901492 31.7576539, -106.4901753 31.7577001, -106.4902096 31.7577484, -106.4902403 31.7577874, -106.4902808 31.7578369, -106.4904172 31.7579758, -106.490517 31.7580768)",,,
17349278,,Chihuahua Street,unclassified,False,False,89.89,"LINESTRING (-106.491001 31.75698, -106.490951 31.7568178, -106.49076 31.756198)",,,
703445797,,West San Antonio Avenue,tertiary,False,False,99.453,"LINESTRING (-106.491001 31.75698, -106.4907055 31.7570497, -106.4904863 31.7571014, -106.4899874 31.7572191)",,,
703445797,,West San Antonio Avenue,tertiary,False,True,100.858,"LINESTRING (-106.491001 31.75698, -106.4915267 31.7568596, -106.492031 31.756744)",,,
"[703445797, 17333469]",,West San Antonio Avenue,tertiary,False,"[False, True]",98.87700000000001,"LINESTRING (-106.4930383 31.7565051, -106.4928915 31.7565402, -106.4928193 31.7565592, -106.492414 31.7566534, -106.492031 31.756744)",,,
105569753,,Durango Street,tertiary,False,True,88.797,"LINESTRING (-106.4930383 31.7565051, -106.4929621 31.7562495, -106.492803 31.755732)",,,
"[105569770, 703445786, 703445788]",,Durango Street,tertiary,False,"[False, True]",228.51100000000002,"LINESTRING (-106.4930383 31.7565051, -106.4932632 31.7575332, -106.4934523 31.7583627, -106.4934656 31.7584236, -106.4934883 31.7585242)",yes,,
703417682,,North Kansas Street,secondary,True,False,57.481,"LINESTRING (-106.484797 31.759247, -106.484774 31.759179, -106.484768 31.759097, -106.484784 31.758986, -106.484836 31.758794, -106.484841 31.758739)",,,
703417683,,Myrtle Avenue,tertiary,True,False,159.182,"LINESTRING (-106.484797 31.759247, -106.4848349 31.7592217, -106.4855682 31.7587422, -106.4856062 31.7587292, -106.4856392 31.7587252, -106.4856872 31.7587342, -106.4857232 31.7587512, -106.4857509 31.7587702, -106.4859763 31.7590399, -106.486071 31.759104)",,,
704095393,,South Kansas Street,secondary,True,False,100.136,"LINESTRING (-106.4837652 31.7552194, -106.4834882 31.7543502)",,,
17334033,,East 3rd Avenue,residential,False,True,101.185,"LINESTRING (-106.4837652 31.7552194, -106.4837797 31.7552172, -106.4842834 31.7551055, -106.4848002 31.7549882)",,,
17334967,,North Stanton Street,tertiary,True,False,38.71,"LINESTRING (-106.486071 31.759104, -106.4861462 31.7591941, -106.4863046 31.7593899)",,,
703417685,2,Texas Avenue,secondary,False,False,102.347,"LINESTRING (-106.4863046 31.7593899, -106.487174 31.7588415)",,,TX 20
17335176,,East 6th Avenue,residential,False,False,39.535,"LINESTRING (-106.4870947 31.751656, -106.486685 31.751727)",,,
52323268,3,South El Paso Street,primary,True,False,98.86999999999999,"LINESTRING (-106.4870947 31.751656, -106.487113 31.751787, -106.487341 31.752519)",,,US 62;US 85
17335176,,East 6th Avenue,residential,False,True,39.535,"LINESTRING (-106.486685 31.751727, -106.4870947 31.751656)",,,
17335176,,East 6th Avenue,residential,False,False,64.358,"LINESTRING (-106.486685 31.751727, -106.486541 31.751766, -106.48649 31.75178, -106.486031 31.751887)",,,
17335176,,East 6th Avenue,residential,False,True,100.87,"LINESTRING (-106.482951 31.752595, -106.4834693 31.7524817, -106.48398 31.752356)",,,
17338821,,East 4th Avenue,residential,False,True,101.13300000000001,"LINESTRING (-106.4834882 31.7543502, -106.4835072 31.7543457, -106.483965 31.75424, -106.4840084 31.7542288, -106.484522 31.754117)",,,
704095393,,South Kansas Street,secondary,True,False,101.34700000000001,"LINESTRING (-106.4834882 31.7543502, -106.4832379 31.7535554, -106.4832109 31.7534698)",,,
703445812,,South Kansas Street,secondary,True,False,100.33,"LINESTRING (-106.4832109 31.7534698, -106.482951 31.752595)",,,
703445813,,East Father Rahm Avenue,residential,False,False,100.958,"LINESTRING (-106.4832109 31.7534698, -106.4837402 31.7533433, -106.4842404 31.753229)",,,
17339317,,Henry Trost Court,tertiary,True,False,133.458,"LINESTRING (-106.4891317 31.7583016, -106.4895653 31.7582306, -106.4897654 31.7581979, -106.4903536 31.7580888, -106.490431 31.7580864, -106.490517 31.7580768)",,,
17347885,,West Mills Avenue,tertiary,False,True,111.25399999999999,"LINESTRING (-106.4891317 31.7583016, -106.4891425 31.7583928, -106.4891211 31.758478, -106.4890685 31.7585563, -106.4886848 31.7590314, -106.4885403 31.7591263)",,,
144362138,,South El Paso Street,tertiary,False,True,50.518,"LINESTRING (-106.4891317 31.7583016, -106.4890593 31.7580605, -106.4890009 31.7578611)",,,
17349371,,Texas Avenue,tertiary,False,False,100.51,"LINESTRING (-106.487174 31.7588415, -106.4880245 31.7582992)",,,
703417685,2,Texas Avenue,secondary,False,True,102.347,"LINESTRING (-106.487174 31.7588415, -106.4863046 31.7593899)",,,TX 20
42461092,,North Mesa Street,primary,False,True,74.678,"LINESTRING (-106.487174 31.7588415, -106.4868423 31.7584689, -106.4868086 31.7584108, -106.4868032 31.7583925, -106.4868093 31.7583572, -106.486828 31.7583173, -106.4868548 31.758282)",,,
17349357,,,primary_link,True,False,50.083999999999996,"LINESTRING (-106.486786 31.751326, -106.486821 31.751473, -106.486821 31.751544, -106.486805 31.751625, -106.486792 31.75165, -106.486773 31.751671, -106.486685 31.751727)",,,
468351715,,South El Paso Street,primary,True,False,46.894000000000005,"LINESTRING (-106.486786 31.751326, -106.486863 31.751413, -106.4870947 31.751656)",,,
105569838,,,unclassified,True,False,57.089,"LINESTRING (-106.4932448 31.7569772, -106.4931496 31.7566575, -106.4931153 31.7565734, -106.4930383 31.7565051)",,,
"[17326660, 105569766, 17335914, 1124516139, 703499806]","['4', '6']",North Santa Fe Street,secondary,False,True,182.58200000000002,"LINESTRING (-106.490517 31.7580768, -106.4906433 31.7582255, -106.490875 31.7584982, -106.4910136 31.7586616, -106.4912274 31.758912, -106.4912969 31.7589934, -106.491356 31.7590639, -106.4913985 31.7591133, -106.4914377 31.7591644, -106.4916337 31.7594161)",yes,,
1124459203,5,South Santa Fe Street,secondary,False,False,109.50399999999999,"LINESTRING (-106.490517 31.7580768, -106.4904172 31.7579758, -106.4902808 31.7578369, -106.4902403 31.7577874, -106.4902096 31.7577484, -106.4901753 31.7577001, -106.4901492 31.7576539, -106.4901257 31.757605, -106.4900969 31.7575471, -106.490072 31.7574891, -106.4900495 31.7574273, -106.4900175 31.7573334, -106.4899874 31.7572191)",,,
"[17326660, 105569766, 17335914, 1124516139, 703499806]","['4', '6']",North Santa Fe Street,secondary,False,False,182.582,"LINESTRING (-106.4916337 31.7594161, -106.4914377 31.7591644, -106.4913985 31.7591133, -106.491356 31.7590639, -106.4912969 31.7589934, -106.4912274 31.758912, -106.4910136 31.7586616, -106.490875 31.7584982, -106.4906433 31.7582255, -106.490517 31.7580768)",yes,,
333638047,,East San Antonio Avenue,tertiary,False,False,93.725,"LINESTRING (-106.4868548 31.758282, -106.485894 31.7584895)",,,
17320538,4,South Mesa Street,primary,False,False,104.86,"LINESTRING (-106.4868548 31.758282, -106.486881 31.7582585, -106.4868971 31.7582334, -106.4869065 31.7582078, -106.4869066 31.7581797, -106.486641 31.757384)",,,
42461092,,North Mesa Street,primary,False,False,74.678,"LINESTRING (-106.4868548 31.758282, -106.486828 31.7583173, -106.4868093 31.7583572, -106.4868032 31.7583925, -106.4868086 31.7584108, -106.4868423 31.7584689, -106.487174 31.7588415)",,,
333638047,,East San Antonio Avenue,tertiary,False,True,106.509,"LINESTRING (-106.4868548 31.758282, -106.4874457 31.7581475, -106.487943 31.7580343)",,,
493505474,,South Mesa Street,primary,False,False,13.101,"LINESTRING (-106.486104 31.755653, -106.486069 31.755539)",,,
17320538,4,South Mesa Street,primary,False,True,199.062,"LINESTRING (-106.486104 31.755653, -106.4861334 31.7557479, -106.4861523 31.7558102, -106.486296 31.7562729, -106.486641 31.757384)",,,
38071664,3,East Paisano Drive,primary,True,False,100.233,"LINESTRING (-106.486104 31.755653, -106.4864794 31.7555634, -106.4866096 31.7555325, -106.4870191 31.7554436, -106.487128 31.75542)",,,
17332604,,West 4th Avenue,residential,False,False,107.43100000000001,"LINESTRING (-106.4887171 31.7531548, -106.4886616 31.7531671, -106.488263 31.753257, -106.4882107 31.7532688, -106.487817 31.753358, -106.48762 31.753406)",,,
493505480,4,Santa Fe Street,residential,False,True,101.78800000000001,"LINESTRING (-106.4887171 31.7531548, -106.4885991 31.7527708, -106.4884407 31.7522701)",,,
703445832,4,Santa Fe Street,residential,False,False,100.96600000000001,"LINESTRING (-106.4887171 31.7531548, -106.488765 31.7533386, -106.4888527 31.7535983, -106.4888867 31.7537072, -106.4889875 31.754033)",,,
17317482,,West Father Rahm Avenue,residential,False,True,107.602,"LINESTRING (-106.4884407 31.7522701, -106.4879292 31.7523886, -106.487341 31.752519)",,,
493505480,4,Santa Fe Street,residential,False,False,101.78800000000001,"LINESTRING (-106.4884407 31.7522701, -106.4885991 31.7527708, -106.4887171 31.7531548)",,,
493505481,4,Santa Fe Street,residential,False,False,80.31,"LINESTRING (-106.4884407 31.7522701, -106.48841 31.7521701, -106.4882265 31.7515712)",,,
493505482,4,Santa Fe Street,residential,False,False,37.158,"LINESTRING (-106.487995 31.7508763, -106.487887 31.750555)",,,
493505484,2,Santa Fe Street,residential,True,False,81.996,"LINESTRING (-106.487995 31.7508763, -106.4879918 31.750993, -106.4880364 31.7511493, -106.4880529 31.7511992, -106.4881393 31.7514811, -106.4882265 31.7515712)",,,
493505481,4,Santa Fe Street,residential,False,True,80.31,"LINESTRING (-106.4882265 31.7515712, -106.48841 31.7521701, -106.4884407 31.7522701)",,,
493505483,2,Santa Fe Street,residential,True,False,82.018,"LINESTRING (-106.4882265 31.7515712, -106.4882361 31.7514481, -106.4881751 31.7512702, -106.4881621 31.7512205, -106.4880922 31.7510047, -106.4880839 31.7509789, -106.487995 31.7508763)",,,
1111134895,,South El Paso Street,tertiary,True,False,12.857,"LINESTRING (-106.4888851 31.7578216, -106.4889007 31.7578406, -106.4889219 31.757855, -106.4889472 31.7578636, -106.4889743 31.7578657, -106.4890009 31.7578611)",,roundabout,
"[1250675113, 1250675114, 144361917]",,East San Antonio Avenue,tertiary,False,False,41.397999999999996,"LINESTRING (-106.4888851 31.7578216, -106.4888615 31.7578269, -106.4884861 31.7579117, -106.4884619 31.7579171)",,,
144362138,,South El Paso Street,tertiary,False,False,50.518,"LINESTRING (-106.4890009 31.7578611, -106.4890593 31.7580605, -106.4891317 31.7583016)",,,
1111134895,,South El Paso Street,tertiary,True,False,26.452,"LINESTRING (-106.4890009 31.7578611, -106.489028 31.7578481, -106.4890486 31.7578284, -106.4890605 31.7578039, -106.4890624 31.7577776, -106.489054 31.7577521, -106.4890363 31.7577304, -106.4890112 31.7577148, -106.4889814 31.757707, -106.4889504 31.7577079)",,roundabout,
144361917,,East San Antonio Avenue,tertiary,False,False,50.762,"LINESTRING (-106.4884619 31.7579171, -106.487943 31.7580343)",,,
"[1250675113, 1250675114, 144361917]",,East San Antonio Avenue,tertiary,False,True,41.397999999999996,"LINESTRING (-106.4884619 31.7579171, -106.4884861 31.7579117, -106.4888615 31.7578269, -106.4888851 31.7578216)",,,
"[1250675112, 1250675111]",,Texas Court,residential,False,True,119.106,"LINESTRING (-106.4884619 31.7579171, -106.4886409 31.7584399, -106.4886467 31.7584866, -106.4886255 31.758516, -106.4881156 31.7586171)",,,
