osmid,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,tunnel,lanes,ref
222835538,North 4th Street,unclassified,True,False,18.686,"LINESTRING (-85.7565785 38.2572289, -85.7565775 38.2571949, -85.7565736 38.2570609)",,25 mph,,1,
247632626,Congress Alley,residential,False,False,144.679,"LINESTRING (-85.7602103 38.2549148, -85.7603038 38.2549255, -85.7605804 38.254957, -85.7606329 38.254963, -85.7611581 38.255023, -85.7611985 38.2550276, -85.7615161 38.2550639, -85.7617796 38.255094, -85.76185 38.255102)",,,,,
"[527836048, 528460451]",South 6th Street,tertiary,True,False,80.178,"LINESTRING (-85.7602103 38.2549148, -85.7602153 38.254882, -85.760218 38.254864, -85.7602919 38.2543773, -85.7603035 38.2543011, -85.760321 38.254199)",,,,,
"[16233364, 350407967]",Guthrie Street,residential,False,"[False, True]",146.28,"LINESTRING (-85.7560321 38.2498437, -85.756138 38.2498405, -85.756156 38.24984, -85.7563088 38.249856, -85.7567637 38.2499038, -85.7576914 38.250013)",,,,,
"[547660944, 522511919]",South 3rd Street,primary,False,True,124.399,"LINESTRING (-85.7560321 38.2498437, -85.7560216 38.2499104, -85.7560062 38.2499963, -85.755971 38.2501925, -85.7559317 38.2504169, -85.7559069 38.2505589, -85.7558483 38.2508934, -85.755838 38.250952)",,,,4,KY 1020
298575759,South 3rd Street,primary,True,False,86.53099999999999,"LINESTRING (-85.7553612 38.2536539, -85.7553824 38.2535524, -85.7554864 38.2529494, -85.755496 38.252883)",,,,4,KY 1020
533355563,West Jefferson Street,secondary,True,False,147.293,"LINESTRING (-85.7553612 38.2536539, -85.7554702 38.2536659, -85.7569597 38.2538326, -85.7570316 38.2538379)",,25 mph,,,
48948238,,motorway_link,True,False,15.418,"LINESTRING (-85.7544576 38.2586543, -85.7544979 38.2585193)",,,,2,
345144531,West Muhammad Ali Boulevard,tertiary,True,False,145.86100000000002,"LINESTRING (-85.760801 38.251497, -85.7609108 38.2515115, -85.760945 38.251516, -85.7613607 38.2515611, -85.7615175 38.2515782, -85.761684 38.2515963, -85.7623495 38.2516686, -85.7623822 38.2516721, -85.762455 38.25168)",,25 mph,,,
"[16233364, 350407967]",Guthrie Street,residential,False,"[False, True]",146.28,"LINESTRING (-85.7576914 38.250013, -85.7567637 38.2499038, -85.7563088 38.249856, -85.756156 38.24984, -85.756138 38.2498405, -85.7560321 38.2498437)",,,,,
"[522040139, 529249204]",South 4th Street,tertiary,False,True,125.69900000000001,"LINESTRING (-85.7576914 38.250013, -85.7576889 38.2500273, -85.7576526 38.2502381, -85.757606 38.2505081, -85.7574981 38.2511332)",,25 mph,,,
