osmid,name,highway,maxspeed,width,oneway,reversed,length,geometry,lanes,bridge,access,tunnel
"[1086708690, 1088710354, 288393980, 117089342]",Nils Ericsonsgatan,secondary,50,,False,True,100.66699999999999,"LINESTRING (11.9710311 57.7087112, 11.9709969 57.7087434, 11.970939 57.7087979, 11.9706706 57.7090505, 11.9704195 57.7093067, 11.9702601 57.7094694, 11.9702233 57.7095069)",2,,,
1136949585,Nils Ericsonsgatan,residential,50,,True,False,65.04899999999999,"LINESTRING (11.9710311 57.7087112, 11.9713226 57.7082931, 11.9713984 57.7081603)",1,,,
234068996,Östra Hamngatan,unclassified,,,True,False,57.571000000000005,"LINESTRING (11.9672354 57.7080213, 11.9672536 57.7079794, 11.967332 57.7078788, 11.9674403 57.7076729, 11.9674532 57.7076467, 11.967476 57.7075225)",,,,
1133758263,Postgatan,living_street,,,False,True,97.988,"LINESTRING (11.9672354 57.7080213, 11.9671478 57.7080067, 11.9656529 57.7077727)",,,,
28394089,Smedjegatan,residential,50,,True,False,63.859,"LINESTRING (11.9625701 57.7067134, 11.9625551 57.7067414, 11.9622774 57.707266)",,,,
205752980,Torggatan,living_street,,,False,False,56.605,"LINESTRING (11.9659158 57.7072834, 11.9656529 57.7077727)",,,,
28456424,Köpmansgatan,living_street,,,False,True,131.79,"LINESTRING (11.9659158 57.7072834, 11.9646644 57.7070806, 11.9642596 57.7070147, 11.9637922 57.7069405)",,,,
"[949666041, 205752979]",Gustaf Adolfs Torg,living_street,,5,False,False,96.427,"LINESTRING (11.9659158 57.7072834, 11.9674183 57.7075118, 11.967476 57.7075225)",,,,
"[949666040, 16944842]",Gustaf Adolfs Torg,living_street,,11,False,True,69.526,"LINESTRING (11.9659158 57.7072834, 11.9662358 57.7067214, 11.9662576 57.7066854)",,,,
16944832,Tyggårdsgatan,residential,50,,False,False,68.826,"LINESTRING (11.9640845 57.7063419, 11.9640539 57.7063836, 11.9637922 57.7069405)",,,,
28483883,Norra Hamngatan,unclassified,,,False,False,134.632,"LINESTRING (11.9640845 57.7063419, 11.9653202 57.7065326, 11.9662576 57.7066854)",,,,
28483883,Norra Hamngatan,unclassified,,,False,True,77.471,"LINESTRING (11.9640845 57.7063419, 11.9629356 57.7061627, 11.9628337 57.7061449)",,,,
16944832,Tyggårdsgatan,residential,50,,False,False,58.074,"LINESTRING (11.9637922 57.7069405, 11.9635553 57.7074472)",,,,
28394135,Köpmansgatan,residential,50,,True,False,76.867,"LINESTRING (11.9637922 57.7069405, 11.9625701 57.7067134)",,,,
16944832,Tyggårdsgatan,residential,50,,False,True,68.826,"LINESTRING (11.9637922 57.7069405, 11.9640539 57.7063836, 11.9640845 57.7063419)",,,,
28456424,Köpmansgatan,living_street,,,False,False,131.79000000000002,"LINESTRING (11.9637922 57.7069405, 11.9642596 57.7070147, 11.9646644 57.7070806, 11.9659158 57.7072834)",,,,
16944832,Tyggårdsgatan,residential,50,,False,True,58.074,"LINESTRING (11.9635553 57.7074472, 11.9637922 57.7069405)",,,,
28394132,Postgatan,living_street,,,False,False,63.819,"LINESTRING (11.9635553 57.7074472, 11.9643408 57.7075605, 11.9645862 57.7076075)",,,,
28394132,Postgatan,living_street,,,False,True,78.556,"LINESTRING (11.9635553 57.7074472, 11.9631264 57.7073862, 11.9624587 57.7072871, 11.9622774 57.707266)",,,,
151339453,Kronhusgården,living_street,,,False,True,92.547,"LINESTRING (11.9635553 57.7074472, 11.9635387 57.7074725, 11.9634582 57.7076488, 11.9642374 57.7077706, 11.964326 57.7075863)",,,,
28394132,Postgatan,living_street,,,False,True,65.976,"LINESTRING (11.9656529 57.7077727, 11.9645862 57.7076075)",,,,
205752980,Torggatan,living_street,,,False,False,56.431,"LINESTRING (11.9656529 57.7077727, 11.9653961 57.7082613)",,,,
205752980,Torggatan,living_street,,,False,True,56.605,"LINESTRING (11.9656529 57.7077727, 11.9659158 57.7072834)",,,,
1133758263,Postgatan,living_street,,,False,False,97.988,"LINESTRING (11.9656529 57.7077727, 11.9671478 57.7080067, 11.9672354 57.7080213)",,,,
28456361,Kronhusgatan,residential,50,,True,False,67.123,"LINESTRING (11.9653961 57.7082613, 11.9643185 57.7080797)",,,,
205752980,Torggatan,living_street,,,False,True,56.431,"LINESTRING (11.9653961 57.7082613, 11.9656529 57.7077727)",,,,
205752980,Torggatan,living_street,,,False,False,59.747,"LINESTRING (11.9653961 57.7082613, 11.9652235 57.7085912, 11.96511 57.7087763)",,,,
32871395,Kvarnbergsgatan,residential,50,,False,True,22.313,"LINESTRING (11.9648687 57.7092711, 11.9645037 57.7092237)",,,,
205752980,Torggatan,living_street,,,False,True,56.856,"LINESTRING (11.9648687 57.7092711, 11.96511 57.7087763)",,,,
"[28394128, 740844500]","['Västra Sjöfarten', 'Torggatan']",residential,50,,False,False,51.987,"LINESTRING (11.9648687 57.7092711, 11.9646728 57.7096591, 11.9646401 57.7097224)",,,no,
28456778,Klädpressaregatan,residential,50,,False,False,97.291,"LINESTRING (11.9648687 57.7092711, 11.9663804 57.7094891, 11.9664497 57.7094996)",,,,
16945019,Östra Hamngatan,unclassified,,,True,False,54.340999999999994,"LINESTRING (11.9664497 57.7094996, 11.9664912 57.7094119, 11.9666908 57.7090282)",,,,
28456778,Klädpressaregatan,residential,50,,False,True,97.291,"LINESTRING (11.9664497 57.7094996, 11.9663804 57.7094891, 11.9648687 57.7092711)",,,,
1241140645,Östra Hamngatan,unclassified,,,True,False,67.991,"LINESTRING (11.967476 57.7075225, 11.9677703 57.7069316)",,,,
"[949666041, 205752979]",Gustaf Adolfs Torg,living_street,,5,False,True,96.427,"LINESTRING (11.967476 57.7075225, 11.9674183 57.7075118, 11.9659158 57.7072834)",,,,
4273244,Kronhusgatan,residential,50,,False,True,61.143,"LINESTRING (11.9620107 57.7077047, 11.9610167 57.707562)",,,,
4273243,Smedjegatan,residential,50,,False,True,52.995000000000005,"LINESTRING (11.9620107 57.7077047, 11.9618107 57.7081115, 11.9617662 57.7081622)",,,,
28394087,Smedjegatan,residential,50,,False,False,51.29,"LINESTRING (11.9620107 57.7077047, 11.9620625 57.7076177, 11.9622774 57.707266)",,,,
"[1122584451, 1122584452, 234068996]",Östra Hamngatan,unclassified,,,True,False,56.61399999999999,"LINESTRING (11.9670034 57.7085149, 11.9670203 57.7084808, 11.9672064 57.7081062, 11.9672354 57.7080213)",,,,
1132418681,Kronhusgatan,residential,50,,True,False,99.557,"LINESTRING (11.9670034 57.7085149, 11.9668985 57.7084984, 11.9653961 57.7082613)",,,,
16944921,Nedre Kvarnbergsgatan,living_street,,,False,True,54.862,"LINESTRING (11.9643185 57.7080797, 11.9645862 57.7076075)",,,,
16944921,Nedre Kvarnbergsgatan,living_street,,,False,False,64.416,"LINESTRING (11.9643185 57.7080797, 11.9642983 57.7081263, 11.964324 57.7082777, 11.9643288 57.7083063, 11.964343 57.7083899, 11.9643629 57.7084825, 11.9643992 57.708655)",,,,
28456361,Kronhusgatan,residential,50,,True,False,143.306,"LINESTRING (11.9643185 57.7080797, 11.9641004 57.7080492, 11.9620107 57.7077047)",,,,
32871395,Kvarnbergsgatan,residential,50,,False,False,22.313,"LINESTRING (11.9645037 57.7092237, 11.9648687 57.7092711)",,,,
32871395,Kvarnbergsgatan,residential,50,,False,True,6.051,"LINESTRING (11.9645037 57.7092237, 11.9644075 57.7092058)",,,,
16944921,Nedre Kvarnbergsgatan,living_street,,,False,True,63.542,"LINESTRING (11.9645037 57.7092237, 11.9644692 57.7090471, 11.9644333 57.7088448, 11.9643992 57.708655)",,,,
"[16944923, 32871395]","['Övre Spannmålsgatan', 'Kvarnbergsgatan']",residential,50,,False,False,88.603,"LINESTRING (11.9625292 57.7089317, 11.9632066 57.7086978, 11.9635814 57.7090041)",,,,
1126484268,Spannmålsgatan,living_street,,,False,False,44.326,"LINESTRING (11.9643992 57.708655, 11.96511 57.7087763)",,,,
16944921,Nedre Kvarnbergsgatan,living_street,,,False,False,63.542,"LINESTRING (11.9643992 57.708655, 11.9644333 57.7088448, 11.9644692 57.7090471, 11.9645037 57.7092237)",,,,
16944921,Nedre Kvarnbergsgatan,living_street,,,False,True,64.416,"LINESTRING (11.9643992 57.708655, 11.9643629 57.7084825, 11.964343 57.7083899, 11.9643288 57.7083063, 11.964324 57.7082777, 11.9642983 57.7081263, 11.9643185 57.7080797)",,,,
205752980,Torggatan,living_street,,,False,False,56.856,"LINESTRING (11.96511 57.7087763, 11.9648687 57.7092711)",,,,
1126484268,Spannmålsgatan,living_street,,,False,True,44.326,"LINESTRING (11.96511 57.7087763, 11.9643992 57.708655)",,,,
205752980,Torggatan,living_street,,,False,True,59.747,"LINESTRING (11.96511 57.7087763, 11.9652235 57.7085912, 11.9653961 57.7082613)",,,,
"[28394098, 1126484270]",Spannmålsgatan,living_street,,9,False,False,98.0,"LINESTRING (11.96511 57.7087763, 11.9664656 57.7089888, 11.9666228 57.7090173, 11.9666908 57.7090282)",,,,
"[1122584450, 16945019, 1122584451, 1122584453]",Östra Hamngatan,unclassified,,,True,False,60.219,"LINESTRING (11.9666908 57.7090282, 11.9667362 57.7089311, 11.9667561 57.7089072, 11.9668602 57.7087911, 11.9668695 57.7087731, 11.9668917 57.7087303, 11.9669846 57.7085511, 11.9670034 57.7085149)",,,,
"[28394098, 1126484270]",Spannmålsgatan,living_street,,9,False,True,98.0,"LINESTRING (11.9666908 57.7090282, 11.9666228 57.7090173, 11.9664656 57.7089888, 11.96511 57.7087763)",,,,
16944936,Mjölnaregatan,residential,50,,False,False,49.800000000000004,"LINESTRING (11.9629419 57.7092937, 11.963161 57.7091948, 11.9635814 57.7090041)",,,,
16944936,Mjölnaregatan,residential,50,,False,True,49.800000000000004,"LINESTRING (11.9635814 57.7090041, 11.963161 57.7091948, 11.9629419 57.7092937)",,,,
32871395,Kvarnbergsgatan,residential,50,,False,False,26.25,"LINESTRING (11.9635814 57.7090041, 11.9636834 57.7090807, 11.9639178 57.7091478)",,,,
"[16944923, 32871395]","['Övre Spannmålsgatan', 'Kvarnbergsgatan']",residential,50,,False,True,88.603,"LINESTRING (11.9635814 57.7090041, 11.9632066 57.7086978, 11.9625292 57.7089317)",,,,
32871395,Kvarnbergsgatan,residential,50,,False,False,29.796,"LINESTRING (11.9639178 57.7091478, 11.9644075 57.7092058)",,,,
16944940,Mätaregatan,residential,50,,False,False,53.471000000000004,"LINESTRING (11.9639178 57.7091478, 11.9637181 57.7093232, 11.9634502 57.7095587)",,,,
32871395,Kvarnbergsgatan,residential,50,,False,True,26.25,"LINESTRING (11.9639178 57.7091478, 11.9636834 57.7090807, 11.9635814 57.7090041)",,,,
27450081,Nedre Kvarnbergsgatan,residential,50,,False,False,55.049,"LINESTRING (11.9644075 57.7092058, 11.9640799 57.7096689)",,,,
32871395,Kvarnbergsgatan,residential,50,,False,False,6.051,"LINESTRING (11.9644075 57.7092058, 11.9645037 57.7092237)",,,,
32871395,Kvarnbergsgatan,residential,50,,False,True,29.796,"LINESTRING (11.9644075 57.7092058, 11.9639178 57.7091478)",,,,
