osmid,lanes,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,width,ref,tunnel
"[20450284, 20450086]",2,"['John Street', 'Martha Street']",unclassified,20 mph,False,"[False, True]",196.08100000000002,,"LINESTRING (-4.2474099 55.8612421, -4.2470851 55.8621469, -4.2479636 55.8622506, -4.2485506 55.8623199)",10,,
527034495,,Jamaica Street,unclassified,20 mph,True,False,28.078,,"LINESTRING (-4.2572037 55.8574103, -4.2572938 55.8571629)",,,
"[5299005, 133374853]",,"['St Enoch Place', 'Adams Court Lane']",unclassified,20 mph,False,False,139.22,,"LINESTRING (-4.2562974 55.8569653, -4.2561607 55.8573572, -4.2559316 55.8579445, -4.2554952 55.8578875)",,,
45074078,,Howard Street,unclassified,20 mph,False,False,65.952,,"LINESTRING (-4.2562974 55.8569653, -4.2565781 55.8570212, -4.2572938 55.8571629)",,,
4683300,2,North Frederick Street,unclassified,20 mph,True,False,83.299,,"LINESTRING (-4.2485506 55.8623199, -4.2482811 55.8630536)",,,
"[20450284, 20450086]",2,"['John Street', 'Martha Street']",unclassified,20 mph,False,"[False, True]",196.081,,"LINESTRING (-4.2485506 55.8623199, -4.2479636 55.8622506, -4.2470851 55.8621469, -4.2474099 55.8612421)",10,,
4638062,,Albion Street,unclassified,20 mph,False,False,98.898,,"LINESTRING (-4.2439297 55.8588174, -4.2442734 55.8583518, -4.2444876 55.8579856)",,,
4638062,,Albion Street,unclassified,20 mph,False,True,60.705999999999996,,"LINESTRING (-4.2439297 55.8588174, -4.2438685 55.8589242, -4.2438438 55.8589746, -4.243679 55.8593447)",,,
"[22287200, 22287197]",,"['Blackfriars Street', 'Walls Street']",unclassified,20 mph,True,False,144.72699999999998,,"LINESTRING (-4.2439297 55.8588174, -4.2435283 55.8587006, -4.2432133 55.8586052, -4.2433518 55.8584169, -4.2437787 55.85782)",,,
58648676,2,Bell Street,unclassified,20 mph,False,False,69.417,,"LINESTRING (-4.2437787 55.85782, -4.2432899 55.8577084, -4.2429168 55.8576198, -4.2427675 55.8575639)",,,
58648676,2,Bell Street,unclassified,20 mph,False,True,47.92,,"LINESTRING (-4.2437787 55.85782, -4.2441771 55.8579141, -4.2444876 55.8579856)",,,
4497325,,Mitchell Street,unclassified,20 mph,False,True,70.263,,"LINESTRING (-4.255774 55.8598679, -4.2557571 55.8599636, -4.255738 55.860014, -4.2555784 55.860409, -4.2555472 55.8604862)",,,
58169414,,Brunswick Street,unclassified,20 mph,False,True,38.215,,"LINESTRING (-4.2473585 55.858238, -4.2472187 55.8585726)",,,
30023678,,Drury Street,unclassified,20 mph,True,False,92.096,,"LINESTRING (-4.2568651 55.8610239, -4.255407 55.8608959)",,,
42796910,,Renfield Street,unclassified,20 mph,True,False,52.559000000000005,,"LINESTRING (-4.2568651 55.8610239, -4.256897 55.8609393, -4.2569652 55.8607046, -4.2569703 55.8606792, -4.256968 55.860633, -4.2569642 55.8605564)",,,
13444212,,West Nile Street,unclassified,20 mph,True,False,48.3,,"LINESTRING (-4.255407 55.8608959, -4.2552522 55.8613215)",,,
4787502,,Dundas Street,unclassified,20 mph,False,True,62.667,,"LINESTRING (-4.2524705 55.862339, -4.2523431 55.8623247, -4.2523189 55.8623179, -4.2523002 55.8623066, -4.2522935 55.8622908, -4.2522948 55.8622728, -4.2523036 55.8622402, -4.2523863 55.8620231, -4.2524495 55.861856)",,,
23605443,2,North Frederick Street,unclassified,,False,True,37.865,,"LINESTRING (-4.2481593 55.8633872, -4.2482811 55.8630536)",5.5,,
"[5299005, 133374853]",,"['St Enoch Place', 'Adams Court Lane']",unclassified,20 mph,False,True,139.22,,"LINESTRING (-4.2554952 55.8578875, -4.2559316 55.8579445, -4.2561607 55.8573572, -4.2562974 55.8569653)",,,
116391676,,Virginia Street,unclassified,20 mph,False,False,128.314,,"LINESTRING (-4.2502024 55.8577359, -4.2500846 55.8582277, -4.250066 55.8583004, -4.2499568 55.8587141, -4.2499091 55.858878)",,,
"[25260617, 381202307]",,"['Nelson Mandela Place', 'Buchanan Street']",unclassified,20 mph,True,False,84.099,,"LINESTRING (-4.2536257 55.8618882, -4.2535628 55.8620747, -4.2535812 55.8620966, -4.2536227 55.8621214, -4.2536918 55.8621344, -4.2542084 55.8621956, -4.25424 55.8621963, -4.254275 55.8621871, -4.2543089 55.8621609, -4.254404 55.8620772)",,,
"[381215016, 4483893]","['1', '2']",West George Street,unclassified,20 mph,True,False,78.42,,"LINESTRING (-4.2536257 55.8618882, -4.2535199 55.8619515, -4.2534941 55.8619626, -4.253464 55.8619681, -4.2533872 55.861973, -4.2526523 55.8618813, -4.2524495 55.861856)",,,
1088915061,2,George Street,unclassified,20 mph,False,True,117.0,,"LINESTRING (-4.243646 55.8607859, -4.2454787 55.8610079)",,,
4981556,,Albion Street,unclassified,20 mph,True,False,158.037,,"LINESTRING (-4.243646 55.8607859, -4.2436672 55.860622, -4.2437532 55.860087, -4.2437615 55.8600473, -4.2438378 55.8596276, -4.2438436 55.8595956, -4.2438486 55.8595745, -4.2438862 55.8594142, -4.2438961 55.8593718)",7.2,,
1088915060,2,George Street,unclassified,20 mph,False,False,38.617,,"LINESTRING (-4.243646 55.8607859, -4.2431657 55.8607282, -4.2430405 55.8607142)",,,
1136445706,3,West Nile Street,tertiary,30 mph,False,False,62.578,,"LINESTRING (-4.2536941 55.8656224, -4.2537293 55.8654663, -4.2538535 55.8650669)",,,
4494912,2,Trongate,unclassified,20 mph,False,False,74.024,,"LINESTRING (-4.2462955 55.8571005, -4.2458073 55.8570394, -4.2451398 55.8569508)",,,
4494912,2,Trongate,unclassified,20 mph,False,True,142.28699999999998,,"LINESTRING (-4.2462955 55.8571005, -4.2470799 55.8571962, -4.2476158 55.8572597, -4.2478094 55.8572827, -4.2479924 55.857306, -4.2485226 55.8573742)",,,
4494912,2,Trongate,unclassified,20 mph,False,True,74.024,,"LINESTRING (-4.2451398 55.8569508, -4.2458073 55.8570394, -4.2462955 55.8571005)",,,
4638062,,Albion Street,unclassified,20 mph,False,True,122.078,,"LINESTRING (-4.2451398 55.8569508, -4.2451207 55.8569739, -4.2450922 55.8570104, -4.2444876 55.8579856)",,,
37943342,,Trongate,unclassified,20 mph,True,False,87.22999999999999,,"LINESTRING (-4.2451398 55.8569508, -4.2448797 55.8569241, -4.244677 55.8568897, -4.2445536 55.8568576, -4.2445045 55.8568492, -4.2437978 55.8567375)",,,
4787503,,Dundas Street,unclassified,,False,False,74.572,,"LINESTRING (-4.2521194 55.8627038, -4.2518822 55.8633611)",,,
4745073,2,North Portland Street,unclassified,20 mph,False,True,66.606,,"LINESTRING (-4.2430405 55.8607142, -4.2431589 55.8613095)",,,
1088915060,2,George Street,unclassified,20 mph,False,True,38.617,,"LINESTRING (-4.2430405 55.8607142, -4.2431657 55.8607282, -4.243646 55.8607859)",,,
1208333615,2,Cathedral Street,tertiary,20 mph,False,False,10.579,,"LINESTRING (-4.2528817 55.8634363, -4.2530499 55.8634482)",,,
"[4627829, 114324471]",2,"['Bath Street', 'Cathedral Street']",tertiary,20 mph,False,False,98.348,,"LINESTRING (-4.2528817 55.8634363, -4.2530499 55.8634482, -4.2537211 55.8635246, -4.2544282 55.8636057)",,,
"[45074531, 745391452]",2,Cathedral Street,tertiary,20 mph,False,True,62.927,,"LINESTRING (-4.2528817 55.8634363, -4.251915 55.8633641, -4.2518822 55.8633611)",,,building_passage
4787454,,Virginia Place,unclassified,,False,False,22.573,,"LINESTRING (-4.2501236 55.8594622, -4.2499497 55.8594476, -4.2497668 55.859429)",,,
827453788,,Hanover Street,unclassified,20 mph,False,False,64.947,,"LINESTRING (-4.2504224 55.8605666, -4.2506447 55.859996)",,,
4494913,4,High Street,primary,30 mph,False,False,62.86,,"LINESTRING (-4.2427675 55.8575639, -4.2426316 55.8576839, -4.2422838 55.8580593)",,A8,
4494913,4,High Street,primary,30 mph,False,True,75.299,,"LINESTRING (-4.2427675 55.8575639, -4.2429881 55.8573555, -4.2432484 55.8571056, -4.2433801 55.8569805)",,A8,
58648676,2,Bell Street,unclassified,20 mph,False,True,69.417,,"LINESTRING (-4.2427675 55.8575639, -4.2429168 55.8576198, -4.2432899 55.8577084, -4.2437787 55.85782)",,,
4494913,4,High Street,primary,30 mph,False,True,62.86,,"LINESTRING (-4.2422838 55.8580593, -4.2426316 55.8576839, -4.2427675 55.8575639)",,A8,
1208333615,2,Cathedral Street,tertiary,20 mph,False,True,10.579,,"LINESTRING (-4.2530499 55.8634482, -4.2528817 55.8634363)",,,
