osmid,oneway,lanes,highway,reversed,length,bridge,geometry,ref,maxspeed,tunnel,name
240874272,False,6,secondary,True,95.087,,"LINESTRING (-122.3269834 47.6046185, -122.328058 47.6041643)",,25 mph,,James Street
51817330,False,4,secondary,False,99.78,,"LINESTRING (-122.3269834 47.6046185, -122.3268896 47.6046576, -122.3259418 47.6050541, -122.3258526 47.6050917)",,25 mph,,James Street
69200848,True,2,tertiary,False,93.04399999999998,,"LINESTRING (-122.3269834 47.6046185, -122.3270563 47.6047032, -122.3273108 47.6049972, -122.3275631 47.6052881, -122.3276092 47.6053411)",,25 mph,,7th Avenue
"[1009593378, 338073583]",False,2,residential,False,94.238,,"LINESTRING (-122.3236525 47.6060165, -122.3237185 47.6060907, -122.323817 47.6062007, -122.3241897 47.6066205, -122.3242404 47.6066763, -122.3243017 47.6067422)",,20 mph,,Terry Avenue
"[460419026, 788766516, 1009593375]",False,4,secondary,False,96.392,,"LINESTRING (-122.3236525 47.6060165, -122.3237522 47.6059749, -122.3238529 47.6059334, -122.324191 47.6057932, -122.3246197 47.6056153, -122.3247477 47.6055624)",,25 mph,,James Street
"[104662531, 22927950]",True,3,secondary,False,158.69899999999998,,"LINESTRING (-122.3278983 47.6022648, -122.3278482 47.6022131, -122.3277295 47.6020895, -122.3277034 47.6020565, -122.3276829 47.6020217, -122.3276683 47.6019857, -122.3276598 47.6019487, -122.3276574 47.6019114, -122.3276557 47.6018548, -122.3276564 47.6017101, -122.3276592 47.6014723, -122.3276606 47.6013488, -122.3276626 47.6010491, -122.3276637 47.6009776, -122.3276666 47.6008802)",,25 mph,,"['5th Avenue South', '5th Avenue']"
297392104,False,2,unclassified,False,43.318,,"LINESTRING (-122.3278983 47.6022648, -122.3277763 47.6023148, -122.327405 47.6024676)",,20 mph,,Terrace Street
"[425820657, 6516987, 540087815]",False,2,tertiary,True,108.342,yes,"LINESTRING (-122.3278983 47.6022648, -122.3280201 47.6022145, -122.3281259 47.6021712, -122.3284258 47.6020478, -122.3286509 47.6019552, -122.3289996 47.601811, -122.3290162 47.6018043, -122.329031 47.6017937, -122.3290402 47.601784, -122.3290461 47.6017715, -122.3290475 47.6017585, -122.3290467 47.6017197)",,25 mph,,Terrace Street
452330585,False,2,residential,False,30.884,,"LINESTRING (-122.3316024 47.6008848, -122.3314239 47.6008835, -122.3311905 47.6008825)",,20 mph,,South Washington Street
452330585,False,2,residential,True,94.743,,"LINESTRING (-122.3316024 47.6008848, -122.331722 47.6008848, -122.3322404 47.6008871, -122.332753 47.6008893, -122.332866 47.6008898)",,20 mph,,South Washington Street
"[1263921072, 61025857, 1263921070, 1263921071]",True,1,unclassified,False,93.53699999999999,,"LINESTRING (-122.3316024 47.6008848, -122.3316184 47.6008103, -122.3316164 47.6007683, -122.3315937 47.6006957, -122.33159 47.6001533, -122.3315924 47.6001267, -122.3315986 47.6000593, -122.3315998 47.6000462)",,20 mph,,2nd Avenue South
332585572,False,2,residential,True,91.50399999999999,,"LINESTRING (-122.3251422 47.6008828, -122.3262294 47.6008857, -122.3263626 47.6008861)",,20 mph,,South Washington Street
"[425820657, 6516987, 540087815]",False,2,tertiary,False,108.34200000000001,yes,"LINESTRING (-122.3290467 47.6017197, -122.3290475 47.6017585, -122.3290461 47.6017715, -122.3290402 47.601784, -122.329031 47.6017937, -122.3290162 47.6018043, -122.3289996 47.601811, -122.3286509 47.6019552, -122.3284258 47.6020478, -122.3281259 47.6021712, -122.3280201 47.6022145, -122.3278983 47.6022648)",,25 mph,,Terrace Street
"[26419249, 26419250]",False,2,secondary,False,202.191,yes,"LINESTRING (-122.3290467 47.6017197, -122.32873 47.6017187, -122.3274005 47.6017147, -122.3270643 47.6017134, -122.3264922 47.6017119, -122.32635 47.6017115)",,25 mph,,Yesler Way
"[332591273, 428230626, 540081932, 61032263]",False,"['4', '2']",secondary,True,70.89,yes,"LINESTRING (-122.3290467 47.6017197, -122.3293548 47.6017202, -122.3295241 47.6017205, -122.3297671 47.6017204, -122.3297965 47.6017204, -122.3299922 47.6017203)",,25 mph,,Yesler Way
"[1156843251, 35824613]",True,1,motorway_link,False,328.844,yes,"LINESTRING (-122.3310739 47.60768, -122.3310217 47.6076769, -122.3309662 47.6076715, -122.3309219 47.6076609, -122.3308795 47.607647, -122.3308396 47.6076302, -122.3308027 47.6076105, -122.3307691 47.6075882, -122.3307394 47.6075636, -122.3307138 47.607537, -122.3306927 47.6075086, -122.3305067 47.6072758, -122.3302234 47.6068823, -122.3298543 47.6064194, -122.329408 47.6059101, -122.3291023 47.6056009, -122.3287161 47.6052465)",,,,
"[97129777, 97129770, 428303127]",True,3,motorway_link,False,543.516,yes,"LINESTRING (-122.3287161 47.6052465, -122.3281721 47.6046312, -122.327403 47.6036934, -122.3270135 47.603268, -122.326911 47.6031605, -122.3268052 47.6030544, -122.3266963 47.6029498, -122.3265842 47.6028468, -122.3264691 47.6027452, -122.3263509 47.6026453, -122.3262297 47.602547, -122.3250527 47.6016178, -122.3246094 47.6012379)",I 5,,,
49394449,True,1,motorway_link,False,263.874,,"LINESTRING (-122.326999 47.602978, -122.3268048 47.6028075, -122.3265057 47.602569, -122.3254732 47.6018366, -122.3246094 47.6012379)",,,,
"[240874288, 1050941518, 428230608]",True,"['1', '2']",secondary,False,151.13899999999998,,"LINESTRING (-122.326999 47.602978, -122.3268734 47.6027845, -122.3267164 47.6025639, -122.3266604 47.6024896, -122.3265649 47.6023715, -122.326502 47.6022866, -122.3264574 47.6022223, -122.3264285 47.6021727, -122.3264134 47.602132, -122.3264033 47.602105, -122.32639 47.6020554, -122.3263782 47.6020022, -122.3263712 47.6019474, -122.3263693 47.6017842, -122.3263691 47.6017712, -122.32635 47.6017115)",,25 mph,,6th Avenue
"[124272619, 4759238, 177678599]",False,1,motorway,True,394.62199999999996,yes,"LINESTRING (-122.3297294 47.6069309, -122.3291368 47.6061978, -122.3284756 47.6054301, -122.3280828 47.6049273, -122.3274006 47.6041249, -122.3271504 47.6038377)",I 5 Express,60 mph,yes,
124272639,False,1,motorway_link,True,246.59399999999997,,"LINESTRING (-122.3297294 47.6069309, -122.3290719 47.6062449, -122.3289578 47.6060558, -122.3288922 47.6058847, -122.3288733 47.6057869, -122.3288699 47.6056967, -122.3288698 47.6056251, -122.3288751 47.605568, -122.3288938 47.6054506, -122.3289256 47.6053663, -122.3289774 47.6052557, -122.3290577 47.605157, -122.3291723 47.6050518, -122.3293068 47.6049475)",,,yes,
"[1110295433, 368327950]",True,"['3', '2']",tertiary,False,75.363,,"LINESTRING (-122.329076 47.6068993, -122.3293216 47.6071911, -122.3295168 47.6074161, -122.3295782 47.6074864)",,25 mph,,7th Avenue
"[124272620, 310004599]",False,1,motorway_link,True,95.82,,"LINESTRING (-122.3293068 47.6049475, -122.3294432 47.6049405, -122.3295785 47.6049419, -122.3296878 47.6049433, -122.3298109 47.6049467, -122.3299756 47.604956, -122.3301988 47.6049842, -122.3302488 47.6050008, -122.3303316 47.6050276, -122.3304226 47.6050682, -122.3305267 47.6051141)",,,yes,
124272639,False,1,motorway_link,False,246.594,,"LINESTRING (-122.3293068 47.6049475, -122.3291723 47.6050518, -122.3290577 47.605157, -122.3289774 47.6052557, -122.3289256 47.6053663, -122.3288938 47.6054506, -122.3288751 47.605568, -122.3288698 47.6056251, -122.3288699 47.6056967, -122.3288733 47.6057869, -122.3288922 47.6058847, -122.3289578 47.6060558, -122.3290719 47.6062449, -122.3297294 47.6069309)",,,yes,
"[310004600, 62412699]",False,1,motorway_link,False,76.96600000000001,,"LINESTRING (-122.3293068 47.6049475, -122.3294396 47.6048656, -122.329587 47.6047756, -122.3297043 47.6046882, -122.3297918 47.6045938, -122.3297992 47.6045681, -122.3298566 47.6043909)",,,yes,
462696719,True,3,primary,False,28.592000000000002,,"LINESTRING (-122.331387 47.6011028, -122.3312669 47.6009632, -122.3311905 47.6008825)",,25 mph,,2nd Avenue Extension South
1263921071,True,,unclassified,False,29.514,,"LINESTRING (-122.331387 47.6011028, -122.3314407 47.6010669, -122.3314945 47.601031, -122.331537 47.6009791, -122.3315651 47.6009365, -122.3316024 47.6008848)",,20 mph,,2nd Avenue South
428230605,True,3,secondary,False,27.775,,"LINESTRING (-122.3295208 47.6058192, -122.3293327 47.605604)",,25 mph,,6th Avenue
337667443,False,2,secondary,True,7.79,,"LINESTRING (-122.3341257 47.6017368, -122.3342296 47.6017368)",,25 mph,,Yesler Way
169468453,True,2,secondary,False,95.689,,"LINESTRING (-122.3341257 47.6017368, -122.334125 47.6018027, -122.334128 47.6021591, -122.3341294 47.6024119, -122.3341645 47.6024734, -122.3342032 47.6025084, -122.3343002 47.6025469)",,25 mph,,1st Avenue
337667442,False,2,secondary,False,39.484,,"LINESTRING (-122.3341257 47.6017368, -122.334065 47.6017364, -122.3335991 47.6017334)",,25 mph,,Yesler Way
337667441,False,2,residential,True,8.023,,"LINESTRING (-122.33413 47.6008921, -122.334237 47.600892)",,20 mph,,South Washington Street
"[337667433, 537696703]",True,2,secondary,False,93.92699999999999,,"LINESTRING (-122.33413 47.6008921, -122.3341298 47.6009518, -122.3341285 47.6013922, -122.334125 47.6016593, -122.3341257 47.6017368)",,25 mph,,1st Avenue South
"[337667440, 452330585]",False,2,residential,False,94.773,,"LINESTRING (-122.33413 47.6008921, -122.3340731 47.6008922, -122.333554 47.6008928, -122.333537 47.6008928, -122.33304 47.6008906, -122.332866 47.6008898)",,20 mph,,South Washington Street
158943663,False,2,tertiary,True,8.361,,"LINESTRING (-122.3341344 47.6000533, -122.3342459 47.6000545)",,20 mph,,South Main Street
337667435,True,2,secondary,False,93.27,,"LINESTRING (-122.3341344 47.6000533, -122.3341337 47.6001129, -122.3341303 47.6008083, -122.33413 47.6008921)",,25 mph,,1st Avenue South
"[292124846, 337667439]",False,2,tertiary,False,190.044,,"LINESTRING (-122.3341344 47.6000533, -122.3340739 47.600053, -122.3335424 47.6000514, -122.333526 47.6000513, -122.332986 47.6000497, -122.3328797 47.6000494, -122.332805 47.6000493, -122.3322487 47.6000482, -122.3317686 47.6000468, -122.3315998 47.6000462)",,20 mph,,South Main Street
"[428230639, 105899959]",True,"['1', '3']",motorway_link,False,452.70399999999995,,"LINESTRING (-122.3236631 47.6012357, -122.3244888 47.6019831, -122.324589 47.6020762, -122.3247567 47.6022474, -122.3249512 47.6024334, -122.3250586 47.6025359, -122.3251485 47.602616, -122.3253723 47.6027934, -122.3256059 47.6029738, -122.3257714 47.6031219, -122.3259026 47.6032499, -122.3260657 47.6034208, -122.3262524 47.6036484, -122.3264795 47.6039728, -122.3266001 47.6041479, -122.326635 47.6041987, -122.3269834 47.6046185)",,,,
"[362987368, 533110451, 428230637]",True,3,motorway_link,False,268.067,,"LINESTRING (-122.3236631 47.6012357, -122.3240108 47.6014909, -122.3246195 47.6019527, -122.3256123 47.6027366, -122.3257574 47.6028619, -122.3259786 47.6030707)",,,,
169493653,False,2,secondary,False,108.431,,"LINESTRING (-122.3335991 47.6017334, -122.3335966 47.6018282, -122.3335938 47.6018412, -122.3335844 47.601853, -122.3335636 47.6018694, -122.3335479 47.6018788, -122.3335285 47.6018898, -122.333518 47.6018936, -122.3330673 47.6020822, -122.3329598 47.6021274, -122.332659 47.6022535, -122.3325194 47.6023124)",,25 mph,,James Street
337667442,False,2,secondary,False,55.013000000000005,,"LINESTRING (-122.3335991 47.6017334, -122.3335309 47.6017332, -122.333446 47.6017329, -122.333039 47.6017313, -122.3329736 47.601731, -122.3328654 47.6017297)",,25 mph,,Yesler Way
337667442,False,2,secondary,True,39.484,,"LINESTRING (-122.3335991 47.6017334, -122.334065 47.6017364, -122.3341257 47.6017368)",,25 mph,,Yesler Way
332471594,True,1,secondary,False,53.126,,"LINESTRING (-122.3362462 47.60171, -122.335998 47.6017431, -122.335826 47.6017402, -122.335636 47.6017396, -122.3355425 47.6017393)",,25 mph,,Yesler Way
332591270,False,4,secondary,True,92.71300000000001,,"LINESTRING (-122.3320677 47.6034817, -122.3320253 47.603436, -122.3314814 47.6028388, -122.3314201 47.6027714)",,25 mph,,3rd Avenue
531945769,False,4,secondary,False,92.97300000000001,,"LINESTRING (-122.3320677 47.6034817, -122.3321234 47.6035436, -122.3323872 47.6038327, -122.33255 47.6040116, -122.3326667 47.60414, -122.3327164 47.6041943)",,25 mph,,3rd Avenue
"[531945770, 1067170610]",True,"['3', '2']",tertiary,False,100.204,,"LINESTRING (-122.3320677 47.6034817, -122.3319711 47.6035208, -122.3312719 47.603806, -122.331082 47.6038832, -122.3310207 47.6039085, -122.3309243 47.6039483)",,25 mph,,Cherry Street
"[1028991721, 213928814]",True,2,tertiary,False,106.41999999999999,,"LINESTRING (-122.3356652 47.6000495, -122.335461 47.6000493, -122.334836 47.6000523, -122.3343136 47.6000542, -122.3342459 47.6000545)",,20 mph,,South Main Street
"[1201240160, 792004461, 537680632]",True,"['1', '5']",primary,False,94.27,,"LINESTRING (-122.3356652 47.6000495, -122.335663 47.6001221, -122.3356547 47.6002746, -122.3356456 47.6004412, -122.3356468 47.6005218, -122.3356523 47.6006449, -122.3356623 47.6007495, -122.3356742 47.6008056, -122.3356969 47.6008949)",WA 519,25 mph,,Alaskan Way South
213928803,True,5,primary,False,101.223,,"LINESTRING (-122.3356969 47.6008949, -122.3357134 47.6009588, -122.3357175 47.600972, -122.3358149 47.6011978, -122.3358934 47.6013306, -122.3360118 47.6015273, -122.3362462 47.60171)",,25 mph,,Alaskan Way South
240874287,False,2,tertiary,False,37.852,,"LINESTRING (-122.330274 47.6012228, -122.3302771 47.6009594, -122.330278 47.6008824)",,25 mph,,3rd Avenue South
332963117,True,1,tertiary,False,40.586,,"LINESTRING (-122.3280669 47.6051462, -122.3277388 47.6052857, -122.3276092 47.6053411)",,25 mph,,Cherry Street
332963118,True,1,motorway_link,False,66.017,,"LINESTRING (-122.3280669 47.6051462, -122.3279662 47.6052202, -122.3279186 47.6052887, -122.3279181 47.6053413, -122.3279365 47.6054024, -122.3279912 47.6054976, -122.3281243 47.605677)",,,,
297392104,False,2,unclassified,True,43.318,,"LINESTRING (-122.327405 47.6024676, -122.3277763 47.6023148, -122.3278983 47.6022648)",,20 mph,,Terrace Street
400679671,True,3,primary,False,6.402,,"LINESTRING (-122.3302834 47.5998691, -122.3302398 47.5998196)",,25 mph,,2nd Avenue Extension South
389302666,True,2,tertiary,False,19.26,,"LINESTRING (-122.3302828 47.6000423, -122.330282 47.6000051, -122.3302825 47.5999354, -122.3302834 47.5998691)",,25 mph,,3rd Avenue South
"[456673720, 452330584, 400679677]",False,"['3', '2']",tertiary,True,93.417,,"LINESTRING (-122.3302828 47.6000423, -122.330282 47.6000542, -122.3302816 47.6001337, -122.3302818 47.6002796, -122.3302811 47.6004585, -122.3302785 47.6008064, -122.330278 47.6008824)",,25 mph,,3rd Avenue South
"[53100925, 621283286, 318161567]",True,1,tertiary,False,95.08099999999999,yes,"LINESTRING (-122.3302828 47.6000423, -122.3301767 47.600042, -122.3296351 47.6000404, -122.3295838 47.6000402, -122.3291218 47.6000388, -122.3290991 47.6000387, -122.3290147 47.6000384)",,25 mph,,South Main Street
87657729,False,2,residential,True,20.155,,"LINESTRING (-122.323459 47.600022, -122.3236696 47.6000226, -122.3237278 47.6000228)",,20 mph,,South Main Street
532223320,True,2,secondary,False,26.2,,"LINESTRING (-122.3311558 47.6075431, -122.3313384 47.607744)",,25 mph,,6th Avenue
425811432,True,1,motorway_link,False,20.221,,"LINESTRING (-122.3311558 47.6075431, -122.3311768 47.6076275, -122.3311592 47.6076573, -122.3311212 47.6076767, -122.3310739 47.60768)",,,,
"[332591273, 428230626, 540081932, 61032263]",False,"['4', '2']",secondary,False,70.89000000000001,yes,"LINESTRING (-122.3299922 47.6017203, -122.3297965 47.6017204, -122.3297671 47.6017204, -122.3295241 47.6017205, -122.3293548 47.6017202, -122.3290467 47.6017197)",,25 mph,,Yesler Way
540081932,False,4,secondary,True,21.353,,"LINESTRING (-122.3299922 47.6017203, -122.3300585 47.6017205, -122.330277 47.6017203)",,25 mph,,Yesler Way
