osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,bridge,geometry
622163327,False,,,Spring Lane,residential,,False,13.071,,"LINESTRING (-77.1261634 38.8517278, -77.1260787 38.8516305)"
622163327,False,,,Spring Lane,residential,,True,17.921,,"LINESTRING (-77.1261634 38.8517278, -77.1262107 38.8518847)"
468499724,True,2,VA 244,Columbia Pike,primary,35 mph,False,56.32,,"LINESTRING (-77.1261634 38.8517278, -77.1264671 38.8515957, -77.1267381 38.851491)"
590842395,False,5,,Carlin Springs Road,tertiary,,False,13.564,,"LINESTRING (-77.1243373 38.8483316, -77.124405 38.8482216)"
"[468499706, 468499707, 468499703]",True,"['4', '3']",VA 7,Leesburg Pike,primary,40 mph,False,111.15700000000001,,"LINESTRING (-77.1243373 38.8483316, -77.1244415 38.8483719, -77.1245512 38.8484142, -77.1250178 38.8485774, -77.125262 38.8486612, -77.1255015 38.8487522)"
622163327,False,,,Spring Lane,residential,,False,5.701,,"LINESTRING (-77.1262258 38.8519346, -77.1262107 38.8518847)"
"[8817827, 622163327]",False,,,Spring Lane,residential,,True,309.649,,"LINESTRING (-77.1262258 38.8519346, -77.1262438 38.8519939, -77.1262723 38.8520879, -77.1264165 38.852564, -77.1264564 38.8526956, -77.1265041 38.8528546, -77.1265359 38.8529649, -77.1266913 38.8535013, -77.1267383 38.8536619, -77.1268681 38.8541057, -77.126884 38.8541658, -77.1268884 38.8541827, -77.1270024 38.8545436, -77.127035 38.854647)"
465253779,False,,,Williams Lane,residential,,True,23.371,,"LINESTRING (-77.1304341 38.847238, -77.130423 38.847448)"
465253779,False,,,Williams Lane,residential,,False,136.12599999999998,,"LINESTRING (-77.1302195 38.8486595, -77.1302745 38.8484329, -77.1303235 38.8482289, -77.1303555 38.8480954, -77.1303818 38.8479858, -77.130423 38.847448)"
465253779,False,,,Williams Lane,residential,,True,138.257,,"LINESTRING (-77.1302195 38.8486595, -77.1302531 38.8486898, -77.1303322 38.8487284, -77.1308861 38.8495431, -77.1309223 38.8495797, -77.1310148 38.8496162, -77.1310692 38.8496862)"
"[753321492, 753321494]",False,,,,residential,,"[False, True]",123.908,,"LINESTRING (-77.1302195 38.8486595, -77.1299097 38.8486441, -77.1295023 38.8487987, -77.1295237 38.848853, -77.1296148 38.848945, -77.1299954 38.8487653)"
465253779,False,,,Williams Lane,residential,,False,138.257,,"LINESTRING (-77.1310692 38.8496862, -77.1310148 38.8496162, -77.1309223 38.8495797, -77.1308861 38.8495431, -77.1303322 38.8487284, -77.1302531 38.8486898, -77.1302195 38.8486595)"
955238314,True,2,VA 244,Columbia Pike,primary,35 mph,False,88.233,,"LINESTRING (-77.1310692 38.8496862, -77.1306482 38.8498777, -77.1301894 38.8500864)"
622163327,False,,,Spring Lane,residential,,False,17.921,,"LINESTRING (-77.1262107 38.8518847, -77.1261634 38.8517278)"
622163327,False,,,Spring Lane,residential,,True,5.701,,"LINESTRING (-77.1262107 38.8518847, -77.1262258 38.8519346)"
563045715,False,,,Columbia Pike Service Road,residential,,True,60.775999999999996,,"LINESTRING (-77.1262107 38.8518847, -77.1264137 38.8517941, -77.1268196 38.8516129)"
1120232568,False,,,,residential,,True,15.282,,"LINESTRING (-77.1267381 38.851491, -77.1268196 38.8516129)"
"[469159103, 468499724, 468499727]",True,"['4', '2']",VA 244,Columbia Pike,primary,35 mph,False,82.758,,"LINESTRING (-77.1267381 38.851491, -77.126824 38.8514578, -77.1271129 38.8513569, -77.12733 38.8512811, -77.1275904 38.8511901, -77.1276085 38.8511838)"
1120232568,False,,,,residential,,False,15.282,,"LINESTRING (-77.1268196 38.8516129, -77.1267381 38.851491)"
1120232569,False,,,Columbia Pike Service Road,residential,,True,11.007,,"LINESTRING (-77.1268196 38.8516129, -77.1269377 38.8515763)"
563045715,False,,,Columbia Pike Service Road,residential,,False,60.775999999999996,,"LINESTRING (-77.1268196 38.8516129, -77.1264137 38.8517941, -77.1262107 38.8518847)"
1120232569,False,,,Columbia Pike Service Road,residential,,False,11.007,,"LINESTRING (-77.1269377 38.8515763, -77.1268196 38.8516129)"
"[564570800, 1120232730]",False,,,"['Columbia Pike Service Road', 'Courtland Drive']",residential,,True,93.728,,"LINESTRING (-77.1338725 38.8483005, -77.1339904 38.8482438, -77.1344273 38.8480432, -77.1345299 38.8479953, -77.134689 38.8479288, -77.1347227 38.8479757, -77.13476 38.8480194)"
1093527433,False,,,Moncure Avenue,residential,,False,238.541,,"LINESTRING (-77.1338725 38.8483005, -77.1336898 38.8480757, -77.1333338 38.8476668, -77.1332133 38.8475191, -77.1331885 38.8474887, -77.133063 38.847335, -77.1330304 38.8472985, -77.132971 38.847232, -77.132902 38.847169, -77.1324948 38.846824, -77.132221 38.846592)"
1093527433,False,,,Moncure Avenue,residential,,True,11.119,,"LINESTRING (-77.1338725 38.8483005, -77.1339093 38.8483483, -77.1339393 38.8483859)"
"[577368754, 468499700]",False,5,SR 716,Seminary Road,tertiary,35 mph,"[False, True]",95.429,,"LINESTRING (-77.1253824 38.8465512, -77.1251975 38.8464363, -77.1250637 38.8463532, -77.1249809 38.8463017, -77.1247591 38.8461639, -77.124698 38.846126, -77.124518 38.846019)"
577376232,True,1,,,tertiary_link,,False,54.050000000000004,,"LINESTRING (-77.1253824 38.8465512, -77.1254765 38.8467024, -77.1255154 38.8467807, -77.1255121 38.8468799, -77.125472 38.8470111)"
"[468499699, 590842396]",False,"['4', '5']",SR 716,Seminary Road,tertiary,,True,38.292,,"LINESTRING (-77.1253824 38.8465512, -77.1254979 38.846623, -77.125728 38.846766)"
"[572510392, 572510394, 577376215]",False,"['4', '5']",,Carlin Springs Road,tertiary,,True,163.94299999999998,,"LINESTRING (-77.125472 38.8470111, -77.1254602 38.8470233, -77.1253924 38.8470873, -77.1252459 38.8472303, -77.1251104 38.8473627, -77.1250696 38.8474022, -77.1248423 38.8476222, -77.1247302 38.8477436, -77.1246384 38.8478616, -77.1245398 38.8480094, -77.124405 38.8482216)"
590842397,False,4,,Carlin Springs Road,tertiary,,False,35.134,,"LINESTRING (-77.125472 38.8470111, -77.1255887 38.8469018, -77.125728 38.846766)"
"[746390505, 563036654, 4681074, 344132626, 72646749]",False,2,,Moray Lane,residential,,"[False, True]",510.07699999999994,,"LINESTRING (-77.1312381 38.8520393, -77.1310233 38.8521136, -77.1305501 38.8522773, -77.1303759 38.8524312, -77.130234 38.8525565, -77.1301089 38.852667, -77.1299693 38.8527903, -77.1298256 38.8529233, -77.1296818 38.8530663, -77.1295305 38.8529641, -77.129375 38.8528554, -77.1291675 38.8527042, -77.1290729 38.8525069, -77.1288283 38.8519375, -77.1287361 38.851711, -77.128504 38.8512275, -77.1284858 38.8511839, -77.1284208 38.8511136, -77.1283492 38.8510917, -77.1282411 38.8511068, -77.1277908 38.8512681, -77.1277517 38.8512766, -77.12771 38.8512756, -77.1276766 38.8512713, -77.1276323 38.8512181, -77.1276085 38.8511838)"
746390505,False,,,,residential,,True,47.149,,"LINESTRING (-77.1312381 38.8520393, -77.1313679 38.8519944, -77.1314704 38.8519469, -77.1314884 38.8519381, -77.1315674 38.8518739, -77.1315979 38.8518435, -77.1316583 38.8517832)"
746390508,True,,,,primary_link,,False,79.01,,"LINESTRING (-77.1312381 38.8520393, -77.1315178 38.8520031, -77.1316166 38.8519795, -77.1316796 38.8519581, -77.1317044 38.8519502, -77.1317446 38.8519429, -77.1317822 38.851944, -77.1318097 38.8519482, -77.1319533 38.8519763, -77.1321234 38.8520083)"
746390506,True,3,VA 7,Leesburg Pike,primary,40 mph,False,82.802,,"LINESTRING (-77.1321234 38.8520083, -77.1326354 38.8522578, -77.1327404 38.8522976, -77.13286 38.8523256, -77.1329702 38.8523326)"
"[753321492, 753321494]",False,,,,residential,,"[False, True]",123.908,,"LINESTRING (-77.1299954 38.8487653, -77.1296148 38.848945, -77.1295237 38.848853, -77.1295023 38.8487987, -77.1299097 38.8486441, -77.1302195 38.8486595)"
149948468,True,3,VA 7,Leesburg Pike,primary,40 mph,False,60.137,,"LINESTRING (-77.1310755 38.8514891, -77.1316583 38.8517832)"
1041532936,True,,,,primary_link,,False,76.436,,"LINESTRING (-77.1310755 38.8514891, -77.1313517 38.851698, -77.1313718 38.85172, -77.1313845 38.8517408, -77.1313939 38.8517612, -77.131398 38.8517737, -77.1314013 38.8517972, -77.1314 38.8518244, -77.1313953 38.8518531, -77.1313832 38.851874, -77.1312381 38.8520393)"
