osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,access,tunnel
"[130912251, 600545959]",True,"['4', '5']",,Lincoln Street,primary,30 mph,False,173.157,"LINESTRING (-104.9861306 39.7384548, -104.9861332 39.7385597, -104.9861393 39.7386806, -104.9861807 39.739048, -104.9861878 39.7391512, -104.9861899 39.7392586, -104.9861839 39.7393681, -104.9861728 39.739479, -104.9861552 39.7396211, -104.9861488 39.7396779, -104.9861451 39.739711, -104.986141 39.7397584, -104.9861355 39.7398341, -104.9861323 39.7398896, -104.9861317 39.7399288, -104.9861301 39.7400087)",,
"[1024245346, 628643748]",True,3,,East 14th Avenue,secondary,30 mph,False,107.276,"LINESTRING (-104.9861306 39.7384548, -104.9859964 39.7384544, -104.9855112 39.738453, -104.9853247 39.7384524, -104.985009 39.7384512, -104.984876 39.7384511)",,
"[822067171, 822067173, 628398053, 711359131, 231027230]",True,"['3', '2']",,Court Place,tertiary,,False,243.06399999999996,"LINESTRING (-104.9899054 39.7415764, -104.989825 39.741638, -104.9897307 39.7417094, -104.9894587 39.7419154, -104.9894328 39.7419356, -104.9893606 39.7419903, -104.989083 39.742201, -104.9888833 39.7423527, -104.9887795 39.7424334, -104.9887503 39.7424563, -104.9886983 39.742497, -104.9886333 39.7425479, -104.988233 39.7428592, -104.9878972 39.7431235)",,yes
"[130808957, 600545919]",True,"['4', '3']",I 70 Business;US 40;US 287,East Colfax Avenue,primary,30 mph,False,108.95400000000001,"LINESTRING (-104.9861268 39.7401379, -104.9862662 39.7401391, -104.9866582 39.7401426, -104.9872581 39.740144, -104.987401 39.7401457)",,
"[647582785, 132915795]",True,4,,Lincoln Street,primary,30 mph,False,171.604,"LINESTRING (-104.9861268 39.7401379, -104.9861275 39.7402056, -104.9861223 39.7406238, -104.9861216 39.7406846, -104.9861106 39.7415888, -104.9861093 39.7416811)",,
90152707,False,2,,Sherman Street,residential,,False,175.19,"LINESTRING (-104.9848767 39.7368476, -104.984878 39.7367573, -104.9848791 39.7365441, -104.9848795 39.736294, -104.9848796 39.7362478, -104.9848804 39.7357487, -104.9848808 39.7354947, -104.984881 39.7353837, -104.984881 39.7353611, -104.9848812 39.7352721)",,
"[90152707, 1176119047]",False,2,,Sherman Street,residential,,True,178.302,"LINESTRING (-104.9848767 39.7368476, -104.984877 39.736901, -104.984878 39.7369565, -104.9848778 39.7373601, -104.984876 39.7383577, -104.984876 39.7384511)",,
628657316,True,4,,East 13th Avenue,secondary,30 mph,False,107.45500000000001,"LINESTRING (-104.9848767 39.7368476, -104.9849556 39.7368417, -104.9859961 39.7368446, -104.986133 39.7368445)",yes,
"[1125417570, 238675836, 628378950]",True,3,,15th Street,secondary,30 mph,False,105.793,"LINESTRING (-104.9890246 39.7409082, -104.9891129 39.7409752, -104.989325 39.7411361, -104.9896239 39.7413631, -104.9898286 39.7415181, -104.9899054 39.7415764)",,
"[1180090098, 769406603, 769406605, 473689239]",False,2,,Cleveland Place,tertiary,25 mph,True,159.127,"LINESTRING (-104.9890246 39.7409082, -104.9889501 39.7409662, -104.9884514 39.7413544, -104.9883529 39.7414311, -104.9882463 39.7415141, -104.9879171 39.7417703, -104.9878917 39.7417901, -104.9878298 39.7418383, -104.9877905 39.7418689, -104.9877167 39.7419263)",,
"[100394656, 628677814]",True,3,I 70 Business;US 40;US 287,West Colfax Avenue,primary,30 mph,False,156.007,"LINESTRING (-104.989007 39.7405032, -104.9889432 39.7405128, -104.988884 39.7405179, -104.9888279 39.7405169, -104.9887578 39.7405114, -104.988711 39.7405028, -104.9886628 39.7404924, -104.9886158 39.740477, -104.9885568 39.7404543, -104.9885126 39.7404316, -104.9884321 39.7403821, -104.9882014 39.7402109, -104.9880903 39.7401327, -104.9880444 39.7401037, -104.9880137 39.7400872, -104.9879721 39.7400655, -104.9879144 39.7400408, -104.9878652 39.7400269, -104.9878072 39.7400202, -104.9877497 39.7400148, -104.9876739 39.7400102, -104.9875549 39.7400083, -104.9874014 39.7400083)",,
628677815,True,1,,,primary_link,,False,23.817,"LINESTRING (-104.989007 39.7405032, -104.9889468 39.7405156, -104.9888842 39.7405452, -104.9888599 39.7405649, -104.9888392 39.7405873, -104.9888233 39.740612, -104.9888126 39.7406383)",,
"[1180011840, 589337348]",False,2,,West 12th Avenue,tertiary,25 mph,False,120.24300000000001,"LINESTRING (-104.9888432 39.7352644, -104.9889556 39.7352644, -104.9892484 39.7352643, -104.9893021 39.7352643, -104.9895478 39.7352642, -104.9901361 39.7352641, -104.9902494 39.735264)",,
"[1180011840, 1180011837, 16987815]",False,"['3', '2']",,West 12th Avenue,tertiary,25 mph,True,123.775,"LINESTRING (-104.9888432 39.7352644, -104.9887641 39.7352654, -104.9883508 39.7352645, -104.9882727 39.7352645, -104.9881529 39.7352645, -104.9879653 39.7352646, -104.9877433 39.7352704, -104.9875788 39.7352714, -104.987396 39.7352771)",,
"[628378961, 628378962, 42244092]",True,"['4', '3']",,East 17th Avenue,secondary,30 mph,False,112.922,"LINESTRING (-104.9873953 39.7433641, -104.987256 39.7432882, -104.9872256 39.7432777, -104.987209 39.7432744, -104.9871848 39.7432734, -104.986633 39.7432722, -104.9862541 39.7432713, -104.9861095 39.7432709)",,
130886459,True,5,,Broadway,primary,30 mph,False,37.962,"LINESTRING (-104.9873953 39.7433641, -104.987394 39.7432068, -104.9873945 39.7430227)",,
"[628677816, 670422529, 939687490]",True,"['4', '3']",I 70 Business;US 40;US 287,West Colfax Avenue,primary,30 mph,False,130.663,"LINESTRING (-104.9903164 39.7400023, -104.990173 39.7400005, -104.9900466 39.7400021, -104.9899809 39.7400061, -104.9899248 39.7400137, -104.9898756 39.7400242, -104.9898183 39.7400418, -104.9897596 39.7400638, -104.9897039 39.7400896, -104.9896457 39.7401208, -104.9895933 39.7401564, -104.98952 39.7402135, -104.9894201 39.740289, -104.989396 39.7403072, -104.9893192 39.7403664, -104.9892737 39.7403984, -104.9892277 39.7404256, -104.9891704 39.7404548, -104.9891556 39.740461, -104.9891203 39.7404757, -104.9890593 39.7404939, -104.989007 39.7405032)",,
100225137,True,1,,,secondary_link,,False,54.096999999999994,"LINESTRING (-104.9878972 39.7431235, -104.9878246 39.7431571, -104.9877696 39.7431736, -104.9877173 39.7431849, -104.9876771 39.7431901, -104.9876409 39.7431922, -104.9876114 39.7431922, -104.9875872 39.7431891, -104.987558 39.7431814, -104.9875363 39.7431726, -104.9874937 39.74315, -104.9874613 39.7431262, -104.9874319 39.7430947, -104.9874088 39.7430581, -104.9873945 39.7430227)",,
131232826,True,3,,Court Place,tertiary,,False,51.291000000000004,"LINESTRING (-104.9878972 39.7431235, -104.9878135 39.7431897, -104.9877633 39.7432245, -104.9877299 39.743246, -104.987695 39.7432625, -104.9876521 39.74328, -104.9875771 39.7433058, -104.9873953 39.7433641)",,
131232828,True,5,,Broadway,primary,30 mph,False,91.00200000000001,"LINESTRING (-104.9873945 39.7430227, -104.9873935 39.7425465, -104.9873933 39.7424588, -104.9873928 39.7422043)",,
670422528,True,3,,14th Street,secondary,30 mph,False,17.568,"LINESTRING (-104.9904613 39.7401143, -104.990354 39.7400304, -104.9903164 39.7400023)",,
"[600545938, 100397028]",True,"['4', '3']",I 70 Business;US 40;US 287,East Colfax Avenue,primary,30 mph,False,108.703,"LINESTRING (-104.9874014 39.7400083, -104.9872582 39.7400084, -104.9868556 39.7400054, -104.9862646 39.7400086, -104.9861301 39.7400087)",,
"[102288937, 963866754]",True,"['5', '6']",,Broadway,primary,30 mph,False,172.33,"LINESTRING (-104.9874014 39.7400083, -104.9874016 39.7399295, -104.9873984 39.7391221, -104.9873961 39.7385522, -104.9873961 39.7384585)",,
"[702462464, 42244097]",True,3,I 70 Business;US 40;US 287,East Colfax Avenue,primary,30 mph,False,66.314,"LINESTRING (-104.9853678 39.7400594, -104.9854966 39.7401094, -104.9859981 39.7401321, -104.9861268 39.7401379)",,
100397027,False,7,I 70 Business;US 40;US 287,East Colfax Avenue,primary,30 mph,False,43.128,"LINESTRING (-104.9853678 39.7400594, -104.984993 39.7400593, -104.9848634 39.7400593)",,
1131095158,True,5,,Lincoln Street,primary,30 mph,False,14.369,"LINESTRING (-104.9861301 39.7400087, -104.9861268 39.7401379)",,
"[600546000, 702462465]",True,3,I 70 Business;US 40;US 287,East Colfax Avenue,primary,30 mph,False,66.16,"LINESTRING (-104.9861301 39.7400087, -104.9860075 39.7400087, -104.9854966 39.7400169, -104.9853678 39.7400594)",,
282445354,True,1,,Bannock Street,tertiary,,False,35.272999999999996,"LINESTRING (-104.9902822 39.7381379, -104.9902145 39.738236, -104.990181 39.7382845, -104.9901449 39.7383112, -104.9900904 39.7383356, -104.9900698 39.7383404, -104.9900106 39.7383546)",,
"[589295827, 589295828, 132735686]",False,2,,Bannock Street,tertiary,25 mph,True,142.885,"LINESTRING (-104.9902822 39.7381379, -104.990273 39.7377509, -104.990272 39.7377104, -104.9902692 39.7375907, -104.9902659 39.7374532, -104.9902628 39.7373226, -104.9902597 39.7371921, -104.990254 39.7369538, -104.990254 39.7368869, -104.9902547 39.7368531)",,
"[1102883776, 101312232, 282445356, 628677810]",True,"['3', '2']",,West 14th Avenue Parkway,secondary,30 mph,False,274.44,"LINESTRING (-104.9900106 39.7383546, -104.9899651 39.73832, -104.9896327 39.7380724, -104.9896174 39.738061, -104.9893924 39.7378942, -104.9893043 39.737839, -104.9891807 39.7377964, -104.9890836 39.7377768, -104.9890164 39.7377718, -104.9889476 39.7377743, -104.9888546 39.7377909, -104.9888024 39.7378022, -104.9887189 39.7378352, -104.9880607 39.7383151, -104.9880316 39.7383343, -104.9879899 39.7383619, -104.987932 39.7383929, -104.9878196 39.7384297, -104.9876581 39.7384524, -104.9875548 39.7384575, -104.9873961 39.7384585)",,
"[628677811, 645821543]",True,3,I 70 Business;US 40;US 287,West Colfax Avenue,primary,30 mph,False,42.231,"LINESTRING (-104.988124 39.7402717, -104.988233 39.74035, -104.9884893 39.7405273)",,
473688601,True,1,,Cleveland Place,tertiary,,False,41.503,"LINESTRING (-104.9873928 39.7422043, -104.9874456 39.742159, -104.9875629 39.7420583, -104.9877167 39.7419263)",,
1049857917,True,5,,Broadway,primary,30 mph,False,41.835,"LINESTRING (-104.9873928 39.7422043, -104.9873923 39.742141, -104.9873872 39.7418281)",,
769415493,True,5,,Broadway,primary,30 mph,False,15.535,"LINESTRING (-104.9873872 39.7418281, -104.987386 39.7417777, -104.9873865 39.7416884)",,
16982257,False,2,,East 16th Avenue,tertiary,,True,11.201,"LINESTRING (-104.9862403 39.7416819, -104.9861093 39.7416811)",,
330615234,True,1,,East 16th Avenue,tertiary,,False,56.548,"LINESTRING (-104.9862403 39.7416819, -104.9867772 39.7417186, -104.9867914 39.7417179, -104.986806 39.7417143, -104.9868923 39.7416881)",,
473686850,True,1,,East 16th Avenue,tertiary,,False,56.663000000000004,"LINESTRING (-104.9868923 39.7416881, -104.986808 39.7416582, -104.9867923 39.7416542, -104.9867784 39.7416533, -104.9862403 39.7416819)",,
"[1024245344, 1024245345]",True,"['4', '5']",,Lincoln Street,primary,30 mph,False,179.058,"LINESTRING (-104.986133 39.7368445, -104.986132 39.7369008, -104.9861317 39.7369604, -104.9861319 39.737431, -104.9861316 39.7376616, -104.9861306 39.7379645, -104.9861307 39.7383524, -104.9861306 39.7384548)",,
"[1176119043, 628677796, 628677797]",True,"['4', '3']",,East 13th Avenue,secondary,30 mph,False,107.638,"LINESTRING (-104.986133 39.7368445, -104.9862649 39.7368448, -104.9866095 39.7368456, -104.9872624 39.7368512, -104.9873917 39.736848)",yes,
305098999,True,1,,,tertiary_link,,False,36.78,"LINESTRING (-104.9877167 39.7419263, -104.9876544 39.7419586, -104.9876074 39.7419673, -104.987564 39.7419687, -104.9875283 39.741958, -104.987472 39.7419302, -104.9874385 39.7418982, -104.9873872 39.7418281)",,
"[1180090098, 769406603, 769406605, 473689239]",False,2,,Cleveland Place,tertiary,25 mph,False,159.127,"LINESTRING (-104.9877167 39.7419263, -104.9877905 39.7418689, -104.9878298 39.7418383, -104.9878917 39.7417901, -104.9879171 39.7417703, -104.9882463 39.7415141, -104.9883529 39.7414311, -104.9884514 39.7413544, -104.9889501 39.7409662, -104.9890246 39.7409082)",,
25679991,True,2,,15th Street,secondary,30 mph,False,18.628999999999998,"LINESTRING (-104.9888647 39.7407944, -104.9889432 39.7408503, -104.9890246 39.7409082)",,
100394655,True,2,I 70 Business;US 40;US 287,West Colfax Avenue,primary,30 mph,False,160.754,"LINESTRING (-104.9888126 39.7406383, -104.9888698 39.7406419, -104.9888846 39.7406427, -104.9889475 39.7406408, -104.9890258 39.740634, -104.989111 39.7406203, -104.989191 39.7405972, -104.9892616 39.7405709, -104.9893324 39.7405365, -104.9893963 39.7404981, -104.9894613 39.7404476, -104.9895201 39.7403969, -104.9896331 39.7403006, -104.9897034 39.7402458, -104.9897447 39.7402177, -104.9897911 39.7401929, -104.989836 39.740172, -104.9898831 39.7401545, -104.9899269 39.740141, -104.9899601 39.7401339, -104.9900011 39.7401284, -104.9901316 39.7401172, -104.990251 39.740115, -104.990316 39.7401151, -104.9904613 39.7401143)",,
628677812,True,1,,,primary_link,,False,18.576999999999998,"LINESTRING (-104.9888126 39.7406383, -104.988807 39.7406714, -104.9888097 39.7407048, -104.9888206 39.7407371, -104.9888393 39.7407673, -104.9888647 39.7407944)",,
305098126,True,1,,Cheyenne Place,tertiary,25 mph,False,81.143,"LINESTRING (-104.9873959 39.7407153, -104.987561 39.7406865, -104.9879953 39.7403666, -104.988029 39.7403416, -104.988124 39.7402717)",,
"[628398048, 647582786, 970104138]",True,"['4', '5', '6']",,Broadway,primary,30 mph,False,63.339,"LINESTRING (-104.9873959 39.7407153, -104.9873967 39.7406295, -104.9873981 39.7404768, -104.9874004 39.7402155, -104.987401 39.7401457)",,
