osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,ref,tunnel,width
4562274,Claverton Street,tertiary,20 mph,False,True,99.793,"LINESTRING (-0.1381111 51.4872531, -0.1382848 51.4876717, -0.1384218 51.4880082, -0.1384319 51.4880397, -0.1384473 51.488125)",,2,,,
673383929,Johnson's Place,residential,20 mph,False,True,59.241,"LINESTRING (-0.1381111 51.4872531, -0.1382606 51.4872353, -0.1388419 51.4871504, -0.1389296 51.487113)",,,,,
28056417,Charlwood Street,residential,20 mph,False,False,6.631,"LINESTRING (-0.1410702 51.487964, -0.1411396 51.4879229)",,,,,
28056417,Charlwood Street,residential,20 mph,False,True,26.041,"LINESTRING (-0.1410702 51.487964, -0.1410258 51.4879962, -0.1408774 51.4881116, -0.1408605 51.4881234, -0.1408305 51.4881444)",,,,,
504289367,Charlwood Street,residential,20 mph,True,False,18.491,"LINESTRING (-0.1410702 51.487964, -0.141011 51.4878665, -0.1410097 51.4878627, -0.1409911 51.4878057)",,,,,
740780564,Lupus Street,tertiary,20 mph,False,False,38.245,"LINESTRING (-0.1409911 51.4878057, -0.1404486 51.4878704)",,,,,
740780562,Lupus Street,tertiary,20 mph,False,True,31.352,"LINESTRING (-0.1409911 51.4878057, -0.1412926 51.4877682, -0.1414353 51.487751)",,,,,
"[4562393, 35836243]","['Denbigh Street', 'Charlwood Street']",residential,20 mph,False,True,242.44400000000007,"LINESTRING (-0.1386174 51.488371, -0.1385846 51.4884196, -0.1385458 51.4884758, -0.1385467 51.4885476, -0.138926 51.4895643, -0.1389404 51.4895824, -0.1389605 51.4895998, -0.1389853 51.4896112, -0.1390124 51.489617, -0.1390369 51.4896194, -0.139074 51.4896209, -0.1391035 51.4896136, -0.1391322 51.4896051, -0.1391578 51.4895892, -0.1391776 51.4895735, -0.1398667 51.4889564)",,,,,
41445635,St George's Drive,tertiary,20 mph,False,True,108.256,"LINESTRING (-0.1386174 51.488371, -0.1397853 51.4889183, -0.1398667 51.4889564)",,,,,
41445635,St George's Drive,tertiary,20 mph,False,False,31.184999999999995,"LINESTRING (-0.1386174 51.488371, -0.1385271 51.4883128, -0.1384685 51.4882488, -0.1384513 51.4882215, -0.1384473 51.488125)",,,,,
740780567,Lupus Street,tertiary,20 mph,False,False,31.125,"LINESTRING (-0.1454951 51.4861844, -0.1453807 51.4864551)",,,,,
38045458,Turpentine Lane,residential,20 mph,True,False,20.94,"LINESTRING (-0.1454951 51.4861844, -0.1456403 51.4862434, -0.1457045 51.4863131)",,,,,
"[509175881, 4562273, 740780567]",Lupus Street,tertiary,20 mph,False,True,53.614999999999995,"LINESTRING (-0.1454951 51.4861844, -0.1455066 51.4861651, -0.1455635 51.486009, -0.1455795 51.4859527, -0.1456019 51.4858675, -0.1456069 51.4858267, -0.1456095 51.4857967, -0.1456174 51.4857098)",,2,,,
38045457,Peabody Avenue,residential,20 mph,False,True,290.57,"LINESTRING (-0.1456332 51.486971, -0.1457647 51.4869498, -0.1460449 51.4868942, -0.1472408 51.4891183)",,,,,
155137789,Turpentine Lane,residential,,True,False,256.625,"LINESTRING (-0.1456332 51.486971, -0.1469 51.4890575, -0.1469382 51.489131)",,,,,
38045457,Peabody Avenue,residential,20 mph,False,False,290.57,"LINESTRING (-0.1472408 51.4891183, -0.1460449 51.4868942, -0.1457647 51.4869498, -0.1456332 51.486971)",,,,,
38045459,Peabody Close,residential,20 mph,False,True,18.932,"LINESTRING (-0.1457045 51.4863131, -0.1459696 51.4862714)",,,,,
38045458,Turpentine Lane,residential,20 mph,True,False,81.201,"LINESTRING (-0.1457045 51.4863131, -0.1457331 51.4864205, -0.1456954 51.4864562, -0.1455343 51.4865485, -0.1454908 51.4866187, -0.145485 51.486689, -0.1456332 51.486971)",,,,,
38045459,Peabody Close,residential,20 mph,False,False,18.932,"LINESTRING (-0.1459696 51.4862714, -0.1457045 51.4863131)",,,,,
"[806507182, 38045461, 1247605814, 1247605815]",Gatliff Road,residential,20 mph,False,False,173.327,"LINESTRING (-0.1501392 51.4870545, -0.1500956 51.4871164, -0.1499963 51.4872719, -0.1498737 51.4874616, -0.1498546 51.4878423, -0.1504542 51.4879939, -0.1506306 51.4880385, -0.1509534 51.4881201)",,,,building_passage,
4080091,Hugh Street,residential,20 mph,False,True,60.676,"LINESTRING (-0.1449542 51.4928044, -0.1444625 51.4932561)",,,,,
53647176,Hugh Mews,residential,20 mph,False,False,26.641,"LINESTRING (-0.1449542 51.4928044, -0.1446363 51.4926694)",,,,,
4080091,Hugh Street,residential,20 mph,False,False,125.592,"LINESTRING (-0.1449542 51.4928044, -0.1459423 51.4918966, -0.1459719 51.4918694)",,,,,
53647176,Hugh Mews,residential,20 mph,False,True,26.641,"LINESTRING (-0.1446363 51.4926694, -0.1449542 51.4928044)",,,,,
53805199,Hugh Street,residential,20 mph,False,False,45.511,"LINESTRING (-0.1460927 51.4917671, -0.1464908 51.4914414)",,,,,
1257227360,Tachbrook Mews,residential,20 mph,False,True,6.043,"LINESTRING (-0.1396413 51.4929068, -0.1396883 51.4929526)",,,,,
909518386,Longmoore Street,residential,20 mph,False,False,23.817,"LINESTRING (-0.1396413 51.4929068, -0.1394185 51.4929961, -0.139352 51.4930227)",,,,,
909518386,Longmoore Street,residential,20 mph,False,True,59.788000000000004,"LINESTRING (-0.1396413 51.4929068, -0.1400523 51.4927422, -0.1403167 51.4926363, -0.1403676 51.4926159)",,,,,
"[68730732, 360620693, 360620694]",Moreton Terrace Mews South,residential,20 mph,False,False,60.175000000000004,"LINESTRING (-0.1380791 51.4886701, -0.1380277 51.4885466, -0.1380168 51.4885283, -0.1379972 51.4885131, -0.1379709 51.4885025, -0.1379405 51.4884976, -0.1376719 51.48855, -0.1375301 51.4885776, -0.1374263 51.4885979)",,,,yes,
71511205,Moreton Terrace,residential,20 mph,False,False,88.072,"LINESTRING (-0.1374263 51.4885979, -0.1379051 51.4893317)",,,,,
"[68730732, 360620693, 360620694]",Moreton Terrace Mews South,residential,20 mph,False,True,60.175,"LINESTRING (-0.1374263 51.4885979, -0.1375301 51.4885776, -0.1376719 51.48855, -0.1379405 51.4884976, -0.1379709 51.4885025, -0.1379972 51.4885131, -0.1380168 51.4885283, -0.1380277 51.4885466, -0.1380791 51.4886701)",,,,yes,
"[1025303595, 1025303596, 68730733]",Moreton Terrace Mews North,residential,20 mph,False,False,65.969,"LINESTRING (-0.1381028 51.4888871, -0.1382408 51.4892139, -0.1382435 51.4892345, -0.1382273 51.4892486, -0.138204 51.4892568, -0.1381521 51.4892701, -0.1380157 51.4893016, -0.1379051 51.4893317)",,,,building_passage,
71511205,Moreton Terrace,residential,20 mph,False,False,45.782,"LINESTRING (-0.1379051 51.4893317, -0.1381534 51.4897133)",,,,,
71511205,Moreton Terrace,residential,20 mph,False,True,88.072,"LINESTRING (-0.1379051 51.4893317, -0.1374263 51.4885979)",,,,,
"[1025303595, 1025303596, 68730733]",Moreton Terrace Mews North,residential,20 mph,False,True,65.969,"LINESTRING (-0.1379051 51.4893317, -0.1380157 51.4893016, -0.1381521 51.4892701, -0.138204 51.4892568, -0.1382273 51.4892486, -0.1382435 51.4892345, -0.1382408 51.4892139, -0.1381028 51.4888871)",,,,building_passage,
73018900,,unclassified,20 mph,False,True,3.971,"LINESTRING (-0.1494392 51.4902578, -0.1494128 51.4902261)",,,,,
13790340,Churchill Gardens Road,residential,20 mph,False,True,54.492,"LINESTRING (-0.1439943 51.4863596, -0.1447765 51.4864136)",,,,,
"[673384072, 74661958]",Paxton Terrace,residential,20 mph,False,True,142.578,"LINESTRING (-0.1439943 51.4863596, -0.1441069 51.4859712, -0.1441473 51.4859495, -0.1442117 51.4859466, -0.1448303 51.4860228, -0.1448909 51.4860406, -0.1447765 51.4864136)",,,,,
13790340,Churchill Gardens Road,residential,20 mph,False,False,367.829,"LINESTRING (-0.1439943 51.4863596, -0.1436548 51.486344, -0.1434174 51.4863057, -0.1431644 51.4862648, -0.1426985 51.4861807, -0.1422752 51.486082, -0.1418584 51.4859662, -0.1415594 51.4859199, -0.1413329 51.4859078, -0.1410373 51.4859056, -0.1408975 51.4859111, -0.1405495 51.4859588, -0.1401702 51.4860202, -0.1400388 51.4860388, -0.1397349 51.4860819, -0.1394817 51.486109, -0.1392811 51.4861304, -0.1392148 51.4861377, -0.1388476 51.486194)",,,,,
98866317,,residential,20 mph,False,True,25.449,"LINESTRING (-0.1491331 51.4900776, -0.1494128 51.4902261)",,,,,
98866319,,residential,20 mph,False,True,17.471,"LINESTRING (-0.1493484 51.4896098, -0.149487 51.4897411)",,,,,
740780562,Lupus Street,tertiary,20 mph,False,False,31.352,"LINESTRING (-0.1414353 51.487751, -0.1412926 51.4877682, -0.1409911 51.4878057)",,,,,
"[670647496, 740780562]",Lupus Street,tertiary,20 mph,False,True,73.089,"LINESTRING (-0.1414353 51.487751, -0.1415294 51.4877392, -0.1418548 51.4876958, -0.1421649 51.487655, -0.1424681 51.4876151)",,,,,
4202649,Sutherland Street,residential,20 mph,False,False,70.7,"LINESTRING (-0.1462512 51.4889341, -0.1454336 51.4885532)",,,,,
4202649,Sutherland Street,residential,20 mph,False,True,43.793,"LINESTRING (-0.1462512 51.4889341, -0.1464883 51.4890597, -0.1465897 51.4891209, -0.1467199 51.4891983)",,,,,
41698799,Eccleston Square,primary,20 mph,True,False,13.572,"LINESTRING (-0.1435439 51.4928817, -0.1437136 51.4929428)",,,A3213,,
4196693,Gillingham Street,residential,20 mph,False,False,81.094,"LINESTRING (-0.1435439 51.4928817, -0.143426 51.4929718, -0.1433954 51.4929868, -0.1429753 51.4931921, -0.1428567 51.49325, -0.1426515 51.4933504)",,,,,
798340169,Eccleston Square,primary,20 mph,False,True,60.812999999999995,"LINESTRING (-0.1435439 51.4928817, -0.1433785 51.4928069, -0.1428332 51.4925603)",,,A3213,,
"[1069962750, 450287390]",Ebury Street,residential,20 mph,True,False,18.579,"LINESTRING (-0.1511289 51.492553, -0.15104 51.4926227, -0.1509518 51.4926782)",,,,,
1111036727,,residential,20 mph,True,False,9.237,"LINESTRING (-0.1510078 51.492414, -0.1511047 51.4924711)",,,,,
111496550,Semley Place,residential,20 mph,False,False,114.39500000000001,"LINESTRING (-0.1510078 51.492414, -0.1505634 51.4922173, -0.1503387 51.4920949, -0.1500225 51.4919605, -0.1496942 51.4918209, -0.1496706 51.4918114)",,,,,
111496551,,residential,20 mph,True,False,13.032,"LINESTRING (-0.1511047 51.4924711, -0.1511839 51.492439, -0.151264 51.4924087)",,,,,
111496552,,residential,20 mph,True,False,9.262,"LINESTRING (-0.1511047 51.4924711, -0.1511214 51.4925231, -0.1511289 51.492553)",,,,,
"[450287388, 8399157]",Ebury Street,residential,20 mph,True,False,30.933000000000003,"LINESTRING (-0.1509518 51.4926782, -0.1510292 51.4925541, -0.1510453 51.4925123, -0.1510425 51.4924771, -0.1510264 51.4924413, -0.1510078 51.492414)",,,,,
111496554,Ebury Street,residential,20 mph,True,False,82.906,"LINESTRING (-0.1509518 51.4926782, -0.1504632 51.4931198, -0.1503441 51.4932343, -0.1502824 51.4932963)",,,,,
53651527,Sussex Street,residential,20 mph,False,False,60.044,"LINESTRING (-0.1454333 51.4872557, -0.1452122 51.4872778, -0.1450308 51.4874289, -0.1450584 51.4876401)",,,,,
155137792,Westmoreland Terrace,residential,20 mph,False,False,102.776,"LINESTRING (-0.1454333 51.4872557, -0.1459047 51.4880092, -0.1459462 51.4881219)",,,,,
1167972790,Westmoreland Terrace,residential,20 mph,False,True,22.145,"LINESTRING (-0.1454333 51.4872557, -0.1453862 51.4871678, -0.145332 51.4870668)",,,,,
676507118,Ebury Bridge Road,secondary,20 mph,False,False,93.434,"LINESTRING (-0.1509534 51.4881201, -0.1507152 51.4884523, -0.1504327 51.4888951)",,,B313,,
"[1247605814, 38045461, 806507182, 1247605815]",Gatliff Road,residential,20 mph,False,True,173.327,"LINESTRING (-0.1509534 51.4881201, -0.1506306 51.4880385, -0.1504542 51.4879939, -0.1498546 51.4878423, -0.1498737 51.4874616, -0.1499963 51.4872719, -0.1500956 51.4871164, -0.1501392 51.4870545)",,,,building_passage,
73018900,,unclassified,20 mph,False,False,191.58500000000004,"LINESTRING (-0.1504327 51.4888951, -0.1502774 51.488859, -0.1501041 51.4888187, -0.150017 51.4887984, -0.1498908 51.488769, -0.1497583 51.4887338, -0.1496358 51.4887296, -0.149562 51.488727, -0.1493788 51.4887338, -0.1493524 51.4887632, -0.1493178 51.4888017, -0.1493112 51.4889606, -0.1492982 51.4890407, -0.1493049 51.4891202, -0.1493161 51.4892536, -0.1494114 51.4893982, -0.1494642 51.4894901, -0.1494937 51.4896948, -0.149487 51.4897411)",,,,,
676507118,Ebury Bridge Road,secondary,20 mph,False,False,78.23,"LINESTRING (-0.1504327 51.4888951, -0.1503323 51.4890681, -0.1502856 51.4891917, -0.1502434 51.4893264, -0.1502113 51.4895303, -0.1502106 51.4895808)",,,B313,,
676507118,Ebury Bridge Road,secondary,20 mph,False,True,93.434,"LINESTRING (-0.1504327 51.4888951, -0.1507152 51.4884523, -0.1509534 51.4881201)",,,B313,,
"[483337547, 676507118]",Ebury Bridge Road,secondary,20 mph,False,False,114.036,"LINESTRING (-0.1502106 51.4895808, -0.1502002 51.489669, -0.1501541 51.4899619, -0.1501199 51.4902289, -0.1500948 51.4903526, -0.1500677 51.4904526, -0.1500364 51.4905124, -0.1499664 51.4905865)",,3,B313,,
676507118,Ebury Bridge Road,secondary,20 mph,False,True,78.22999999999999,"LINESTRING (-0.1502106 51.4895808, -0.1502113 51.4895303, -0.1502434 51.4893264, -0.1502856 51.4891917, -0.1503323 51.4890681, -0.1504327 51.4888951)",,,B313,,
4187664,Warwick Way,tertiary,20 mph,False,True,126.767,"LINESTRING (-0.147961 51.4900367, -0.1477456 51.4900611, -0.147498 51.4900964, -0.1467803 51.4902365, -0.1463655 51.490332, -0.146212 51.4903673)",,,,,
4202649,Sutherland Street,residential,20 mph,False,False,126.61200000000001,"LINESTRING (-0.147961 51.4900367, -0.1479192 51.4899006, -0.1478817 51.4898471, -0.1478254 51.4898054, -0.147136 51.4894338, -0.1469019 51.4893019, -0.1467555 51.4892195)",,,,,
"[156334668, 483337549, 15086103]",Ebury Bridge,tertiary,20 mph,False,False,119.28799999999998,"LINESTRING (-0.147961 51.4900367, -0.1480643 51.4900326, -0.1481683 51.4900344, -0.148363 51.4900919, -0.1485037 51.490159, -0.1487 51.4902688, -0.1488527 51.4903492, -0.1490013 51.4904275, -0.1492005 51.4905318, -0.1492927 51.4905767, -0.1493622 51.4906091)",yes,"['3', '2']",,,
"[343406582, 11994942]",Avery Farm Row,residential,20 mph,True,False,40.773999999999994,"LINESTRING (-0.1502138 51.4913166, -0.1503209 51.4911709, -0.1503731 51.4910904, -0.150354 51.4910176, -0.1503379 51.4909975, -0.1503112 51.490981)",,1,,,
"[85257725, 111496550]",Semley Place,residential,20 mph,False,"[False, True]",65.437,"LINESTRING (-0.1496706 51.4918114, -0.149404 51.4917043, -0.1492905 51.4916592, -0.1488748 51.4914939)",,,,,11
111496550,Semley Place,residential,20 mph,False,True,114.39500000000001,"LINESTRING (-0.1496706 51.4918114, -0.1496942 51.4918209, -0.1500225 51.4919605, -0.1503387 51.4920949, -0.1505634 51.4922173, -0.1510078 51.492414)",,,,,
156929608,Ebury Square,residential,20 mph,True,False,66.644,"LINESTRING (-0.1496706 51.4918114, -0.1499533 51.4915539, -0.1502138 51.4913166)",,,,,
"[1070252754, 1070252755, 307619437]",Vauxhall Bridge Road,trunk,20 mph,False,True,90.854,"LINESTRING (-0.1370365 51.4922753, -0.1373536 51.4924294, -0.1375045 51.4925049, -0.1377571 51.4926327, -0.1378128 51.4926609, -0.1378663 51.4926854, -0.13807 51.4927786)",,4,A202,,
111496549,Ebury Street,residential,20 mph,True,False,11.059999999999999,"LINESTRING (-0.151264 51.4924087, -0.1512329 51.4924634, -0.1512005 51.4924996)",,,,,
156929612,Hatherley Street,residential,20 mph,False,True,61.297,"LINESTRING (-0.137381 51.4926126, -0.1370061 51.493112)",,,,,
4234528,Walcott Street,residential,20 mph,False,False,43.079,"LINESTRING (-0.1370061 51.493112, -0.1375206 51.4933299)",,,,,
156929612,Hatherley Street,residential,20 mph,False,False,61.297,"LINESTRING (-0.1370061 51.493112, -0.137381 51.4926126)",,,,,
343406584,Buckingham Palace Road,primary,20 mph,False,True,70.328,"LINESTRING (-0.1488748 51.4914939, -0.1494758 51.490984)",,,A3214,,
42719331,Buckingham Palace Road,primary,20 mph,False,True,135.50300000000001,"LINESTRING (-0.1488748 51.4914939, -0.1481787 51.4921481, -0.1480304 51.4922875, -0.1479412 51.4923713, -0.1478927 51.4924169, -0.1477997 51.4925121)",,,A3214,,
"[85257725, 111496550]",Semley Place,residential,20 mph,False,"[False, True]",65.43700000000001,"LINESTRING (-0.1488748 51.4914939, -0.1492905 51.4916592, -0.149404 51.4917043, -0.1496706 51.4918114)",,,,,11
73018900,,unclassified,20 mph,False,False,3.971,"LINESTRING (-0.1494128 51.4902261, -0.1494392 51.4902578)",,,,,
98866317,,residential,20 mph,False,False,25.449,"LINESTRING (-0.1494128 51.4902261, -0.1491331 51.4900776)",,,,,
73018900,,unclassified,20 mph,False,True,54.185,"LINESTRING (-0.1494128 51.4902261, -0.149424 51.4901678, -0.1494459 51.4900479, -0.1494672 51.4899215, -0.149487 51.4897411)",,,,,
98866319,,residential,20 mph,False,False,17.471,"LINESTRING (-0.149487 51.4897411, -0.1493484 51.4896098)",,,,,
73018900,,unclassified,20 mph,False,False,54.185,"LINESTRING (-0.149487 51.4897411, -0.1494672 51.4899215, -0.1494459 51.4900479, -0.149424 51.4901678, -0.1494128 51.4902261)",,,,,
73018900,,unclassified,20 mph,False,True,191.58499999999998,"LINESTRING (-0.149487 51.4897411, -0.1494937 51.4896948, -0.1494642 51.4894901, -0.1494114 51.4893982, -0.1493161 51.4892536, -0.1493049 51.4891202, -0.1492982 51.4890407, -0.1493112 51.4889606, -0.1493178 51.4888017, -0.1493524 51.4887632, -0.1493788 51.4887338, -0.149562 51.488727, -0.1496358 51.4887296, -0.1497583 51.4887338, -0.1498908 51.488769, -0.150017 51.4887984, -0.1501041 51.4888187, -0.1502774 51.488859, -0.1504327 51.4888951)",,,,,
"[809582562, 223166901, 812925319]",Chelsea Bridge Road,primary,20 mph,True,False,39.519,"LINESTRING (-0.1502987 51.4861345, -0.15025 51.4861285, -0.1502038 51.4861191, -0.1501943 51.4861157, -0.1501849 51.4861103, -0.1500728 51.4860107, -0.1500457 51.4859785, -0.1500171 51.4859469, -0.1499849 51.4858641)",,,A3216,,
4204155,Gloucester Street,residential,20 mph,False,False,39.996,"LINESTRING (-0.1432564 51.4876728, -0.1429211 51.4879657)",,,,,
907575325,Pimlico Road,primary,20 mph,False,True,1.225,"LINESTRING (-0.1505337 51.4909273, -0.150551 51.490925)",,,A3214,,
1094666241,Pimlico Road,primary,20 mph,True,False,16.673000000000002,"LINESTRING (-0.1505337 51.4909273, -0.1504253 51.4909636, -0.15037 51.4909745, -0.1503112 51.490981)",,2,A3214,,
4707630,Warwick Square Mews,residential,20 mph,False,False,22.723,"LINESTRING (-0.1421702 51.4909571, -0.1420435 51.4910694, -0.1420086 51.4911329)",,,,,
"[205143142, 205144804, 205144805, 636427086]",Bulleid Way,unclassified,20 mph,True,False,196.911,"LINESTRING (-0.1467416 51.4921943, -0.1466171 51.4922135, -0.1465879 51.4922272, -0.146541 51.492253, -0.1464693 51.492363, -0.1460622 51.4930042, -0.1458135 51.4933378, -0.1455846 51.493645, -0.1455413 51.4937032, -0.1455071 51.493749)",,,,yes,
"[4201897, 637020506]","['Elizabeth Bridge', ""St George's Drive""]",residential,20 mph,True,False,64.419,"LINESTRING (-0.1467416 51.4921943, -0.1466897 51.4921733, -0.1462792 51.492011, -0.1459719 51.4918694)",yes,2,,,
223166902,Grosvenor Road,trunk,20 mph,True,False,86.02300000000001,"LINESTRING (-0.1512743 51.485541, -0.1510996 51.4856213, -0.1510833 51.4856273, -0.1506522 51.485738, -0.1503994 51.4857959, -0.1503235 51.4858119, -0.1502634 51.4858245, -0.1501414 51.4858466)",,,A3212,,
1193908836,Chelsea Embankment,trunk,20 mph,True,False,11.01,"LINESTRING (-0.1501414 51.4858466, -0.1499849 51.4858641)",,,A3212,,
"[1060394822, 1060394823, 1060394824, 536523707, 536523711]",Chelsea Bridge Road,primary,20 mph,True,False,35.230000000000004,"LINESTRING (-0.1501414 51.4858466, -0.1501569 51.4858757, -0.1501714 51.4858993, -0.1502082 51.4859482, -0.1502642 51.4860203, -0.1502895 51.4860447, -0.150321 51.4860745, -0.1503226 51.4860795, -0.1503207 51.4860848, -0.1502987 51.4861345)",,,A3216,,
343406589,Ebury Bridge Road,secondary,20 mph,True,False,21.969,"LINESTRING (-0.1499664 51.4905865, -0.1499731 51.4906414, -0.1499353 51.4906784, -0.1499084 51.4906998, -0.1498404 51.4907574)",,2,B313,,
"[483337547, 676507118]",Ebury Bridge Road,secondary,20 mph,False,True,114.036,"LINESTRING (-0.1499664 51.4905865, -0.1500364 51.4905124, -0.1500677 51.4904526, -0.1500948 51.4903526, -0.1501199 51.4902289, -0.1501541 51.4899619, -0.1502002 51.489669, -0.1502106 51.4895808)",,3,B313,,
41445653,St George's Drive,residential,20 mph,True,False,27.555999999999997,"LINESTRING (-0.1444278 51.4911463, -0.1443117 51.4910846, -0.1441251 51.4909854)",,,,,
316237728,,residential,20 mph,False,False,8.141,"LINESTRING (-0.1451687 51.4914012, -0.1450957 51.4914586)",,,,,
316237727,St George's Drive,residential,20 mph,True,False,62.885000000000005,"LINESTRING (-0.1451687 51.4914012, -0.1445415 51.4911111, -0.1444278 51.4911463)",,,,,
316237728,,residential,20 mph,False,True,8.141,"LINESTRING (-0.1450957 51.4914586, -0.1451687 51.4914012)",,,,,
4073741,Eccleston Square,residential,20 mph,True,False,47.007000000000005,"LINESTRING (-0.1450957 51.4914586, -0.1449803 51.4914054, -0.1445502 51.4912069)",,,,,
4201897,St George's Drive,residential,20 mph,True,False,33.034,"LINESTRING (-0.1457476 51.4917635, -0.1453674 51.491584)",,,,,
316237727,St George's Drive,residential,20 mph,True,False,60.366,"LINESTRING (-0.1457476 51.4917635, -0.1457373 51.4916584, -0.1451687 51.4914012)",,,,,
"[1230199220, 332654245, 1230199221]",Dell's Mews,residential,20 mph,False,True,32.625,"LINESTRING (-0.1392139 51.4916235, -0.139112 51.4917705, -0.1390544 51.4918472, -0.1390244 51.4918921)",,,,yes,
343406596,Pimlico Road,primary,20 mph,True,False,10.803,"LINESTRING (-0.1496966 51.4907197, -0.1498404 51.4907574)",,2,A3214,,
343406590,Ebury Bridge Road,secondary,20 mph,True,False,25.072,"LINESTRING (-0.1496966 51.4907197, -0.1498474 51.4906034, -0.1499664 51.4905865)",,1,B313,,
343406585,Buckingham Palace Road,secondary,20 mph,True,False,10.925,"LINESTRING (-0.1498404 51.4907574, -0.1497853 51.4908038, -0.1497466 51.4908364)",,2,B313,,
"[343406600, 343406598]",Pimlico Road,primary,20 mph,True,False,52.104,"LINESTRING (-0.1498404 51.4907574, -0.1500258 51.4908075, -0.1501214 51.4908332, -0.1502088 51.4908549, -0.1502909 51.49087, -0.150364 51.4908807, -0.1504701 51.4908937, -0.1505337 51.4909273)",,2,A3214,,
343406583,Buckingham Palace Road,primary,20 mph,True,False,9.257,"LINESTRING (-0.1496179 51.490787, -0.1496966 51.4907197)",,2,A3214,,
343406593,Ebury Bridge,tertiary,20 mph,True,False,27.933,"LINESTRING (-0.1496179 51.490787, -0.1493986 51.4906808, -0.1493806 51.4906721, -0.1493622 51.4906091)",,1,,,
343406597,Pimlico Road,tertiary,20 mph,True,False,10.468,"LINESTRING (-0.1497466 51.4908364, -0.1496179 51.490787)",,2,,,
343406586,Buckingham Palace Road,primary,20 mph,True,False,25.954,"LINESTRING (-0.1497466 51.4908364, -0.1496235 51.4909419, -0.1495905 51.4909608, -0.1494758 51.490984)",,2,A3214,,
343406595,Pimlico Road,primary,20 mph,True,False,42.389,"LINESTRING (-0.1503112 51.490981, -0.1502517 51.4909736, -0.1501958 51.4909622, -0.1499044 51.4908825, -0.1498584 51.4908709, -0.1498068 51.4908563, -0.1497466 51.4908364)",,2,A3214,,
343406584,Buckingham Palace Road,primary,20 mph,False,False,70.328,"LINESTRING (-0.1494758 51.490984, -0.1488748 51.4914939)",,,A3214,,
343406587,Buckingham Palace Road,primary,20 mph,True,False,24.597,"LINESTRING (-0.1494758 51.490984, -0.1494916 51.4909073, -0.149527 51.490868, -0.1495681 51.4908313, -0.1496179 51.490787)",,2,A3214,,
907575325,Pimlico Road,primary,20 mph,False,False,1.225,"LINESTRING (-0.150551 51.490925, -0.1505337 51.4909273)",,,A3214,,
343406594,Ebury Bridge,tertiary,20 mph,True,False,26.683,"LINESTRING (-0.1493622 51.4906091, -0.1494702 51.4906236, -0.1495228 51.4906493, -0.1496 51.4906856, -0.1496467 51.4907048, -0.1496966 51.4907197)",,2,,,
"[156334668, 483337549, 15086103]",Ebury Bridge,tertiary,20 mph,False,True,119.288,"LINESTRING (-0.1493622 51.4906091, -0.1492927 51.4905767, -0.1492005 51.4905318, -0.1490013 51.4904275, -0.1488527 51.4903492, -0.1487 51.4902688, -0.1485037 51.490159, -0.148363 51.4900919, -0.1481683 51.4900344, -0.1480643 51.4900326, -0.147961 51.4900367)",yes,"['3', '2']",,,
4203794,Sussex Street,residential,20 mph,False,True,37.888,"LINESTRING (-0.1447498 51.4880722, -0.145039 51.4878336, -0.1450794 51.4878002)",,,,,
504284801,Sussex Street,residential,20 mph,True,False,13.735,"LINESTRING (-0.1447498 51.4880722, -0.1447188 51.4880977, -0.1446303 51.4881708)",,,,,
28056417,Charlwood Street,residential,20 mph,False,True,6.631,"LINESTRING (-0.1411396 51.4879229, -0.1410702 51.487964)",,,,,
35836244,Charlwood Street,residential,20 mph,False,True,44.757,"LINESTRING (-0.1399816 51.4888563, -0.1403781 51.4885384)",,,,,
504289368,Charlwood Street,residential,20 mph,True,False,13.681,"LINESTRING (-0.1399816 51.4888563, -0.1398667 51.4889564)",,,,,
536523709,Chelsea Embankment,trunk,20 mph,True,False,10.392,"LINESTRING (-0.1499593 51.4857792, -0.1501079 51.4857661)",,,A3212,,
"[244109200, 1193908833, 244109259]",Chelsea Bridge,primary,20 mph,True,False,24.607000000000003,"LINESTRING (-0.1499593 51.4857792, -0.1499514 51.4857331, -0.1499465 51.4856371, -0.1499422 51.4856093, -0.1499933 51.4855695)",,,A3216,,
536523703,Chelsea Bridge Road,primary,20 mph,True,False,9.247,"LINESTRING (-0.1501079 51.4857661, -0.1501414 51.4858466)",,,A3216,,
"[536526731, 895238012, 536523710]",Grosvenor Road,trunk,20 mph,True,False,84.749,"LINESTRING (-0.1501079 51.4857661, -0.1501639 51.4857577, -0.1502125 51.4857474, -0.1503198 51.4857224, -0.1504595 51.4856972, -0.1506607 51.4856597, -0.1510572 51.4855656, -0.1512743 51.485541)",,1,A3212,,
"[923303650, 5079987, 536526733, 244109758]",Chelsea Bridge,primary,20 mph,True,False,24.726000000000003,"LINESTRING (-0.1499933 51.4855695, -0.1500669 51.4856018, -0.1500791 51.4856472, -0.1500864 51.4856822, -0.1500913 51.485702, -0.1500964 51.4857238, -0.1501079 51.4857661)",,,A3216,,
610030169,,residential,20 mph,False,False,90.629,"LINESTRING (-0.1388476 51.486194, -0.138525 51.4854041)",,,,,
"[13790340, 374931990, 374931991]",Churchill Gardens Road,residential,20 mph,False,False,78.74000000000001,"LINESTRING (-0.1388476 51.486194, -0.1385773 51.4862366, -0.1384578 51.4862549, -0.1384414 51.4862574, -0.1379601 51.4863308, -0.1377436 51.4863638)",,,,building_passage,
