osmid,oneway,name,highway,access,reversed,length,geometry,lanes,ref,maxspeed,bridge
54777792,False,North 4th Street,primary,,True,101.477,"LINESTRING (-92.905733 44.5079249, -92.9057328 44.5080092, -92.9057317 44.5084412, -92.9057307 44.5088375)",2,MN 20,30 mph,
148166647,False,West Belle Street,residential,yes,True,46.711,"LINESTRING (-92.9077605 44.5037632, -92.9071715 44.5037613)",,,,
18091015,False,Southwest 2nd Street,residential,yes,False,141.653,"LINESTRING (-92.9077605 44.5037632, -92.9077599 44.5036612, -92.9077566 44.5031088, -92.907753 44.5024893)",,,,
148166647,False,West Belle Street,residential,yes,False,67.687,"LINESTRING (-92.9077605 44.5037632, -92.9082892 44.5037638, -92.908614 44.5037642)",,,,
148166647,False,West Belle Street,residential,yes,True,46.645,"LINESTRING (-92.9092021 44.5037706, -92.908614 44.5037642)",,,,
148166641,False,West Park Street,residential,,True,117.988,"LINESTRING (-92.9013138 44.5058278, -92.9028016 44.5058351)",,,,
18090564,False,South 1st Street,residential,yes,True,115.335,"LINESTRING (-92.9013138 44.5058278, -92.9013345 44.5067112, -92.9013376 44.5067698, -92.9013425 44.5068648)",,,,
18091192,False,South 3rd Street,residential,yes,False,117.26400000000001,"LINESTRING (-92.9042651 44.5058322, -92.9042634 44.5057405, -92.9042552 44.5053079, -92.9042471 44.5048817, -92.904247 44.5047777)",,,,
18091192,False,South 3rd Street,residential,yes,True,116.589,"LINESTRING (-92.9042651 44.5058322, -92.9042658 44.5063523, -92.9042664 44.5067814, -92.9042666 44.5068807)",,,,
148166641,False,West Park Street,residential,,False,116.07199999999999,"LINESTRING (-92.9042651 44.5058322, -92.9041233 44.5058371, -92.9029245 44.5058349, -92.9028016 44.5058351)",,,,
148166641,False,West Park Street,residential,,True,116.624,"LINESTRING (-92.9042651 44.5058322, -92.904386 44.5058328, -92.9049713 44.5058355, -92.9050125 44.5058361, -92.9054356 44.5058377, -92.9055864 44.5058383, -92.9057357 44.5058389)",,,,
148166641,False,West Park Street,residential,,False,117.988,"LINESTRING (-92.9028016 44.5058351, -92.9013138 44.5058278)",,,,
18090816,False,South 2nd Street,residential,yes,False,117.845,"LINESTRING (-92.9028016 44.5058351, -92.9028021 44.5057326, -92.9028038 44.5053041, -92.9028059 44.5047753)",,,,
18090816,False,South 2nd Street,residential,yes,True,115.062,"LINESTRING (-92.9028016 44.5058351, -92.902798 44.5063447, -92.9028072 44.5067775, -92.9028092 44.5068698)",,,,
148166641,False,West Park Street,residential,,True,116.07199999999999,"LINESTRING (-92.9028016 44.5058351, -92.9029245 44.5058349, -92.9041233 44.5058371, -92.9042651 44.5058322)",,,,
18090816,False,South 2nd Street,residential,yes,True,83.76400000000001,"LINESTRING (-92.9027485 44.5040238, -92.9027459 44.5042543, -92.9027721 44.5045232, -92.9027915 44.5046801, -92.9028059 44.5047753)",,,,
18091136,False,North 7th Street,residential,yes,False,56.832,"LINESTRING (-92.9100897 44.5095012, -92.9100909 44.5090808, -92.9100911 44.5089901)",,,,
18091718,False,East Minnesota Street,residential,,True,76.94,"LINESTRING (-92.9004032 44.5110544, -92.9005259 44.5110516, -92.901373 44.5110321)",,,,
148297069,False,Bridge Street North,residential,yes,False,118.372,"LINESTRING (-92.9004032 44.5110544, -92.9004004 44.5109383, -92.9003926 44.5106084, -92.900388 44.5104152, -92.9003802 44.5100787, -92.9003782 44.50999)",,,,
87726453,False,West State Street,residential,yes,True,64.569,"LINESTRING (-92.9050992 44.5099819, -92.904285 44.5099742)",,,,
87726453,False,West State Street,residential,yes,False,64.569,"LINESTRING (-92.904285 44.5099742, -92.9050992 44.5099819)",,,,
78516845,False,North 3rd Street,residential,yes,False,109.35,"LINESTRING (-92.904285 44.5099742, -92.9042751 44.5094724, -92.9042732 44.509356, -92.904273 44.5092098, -92.9042704 44.5091554, -92.9042699 44.5090421, -92.904268 44.5089909)",,,,
"[18089987, 18086966]",False,"['West State Street', '5th Street North']","['residential', 'living_street']",yes,"[False, True]",135.05599999999998,"LINESTRING (-92.9071041 44.5103025, -92.9071328 44.5102263, -92.9072211 44.5101075, -92.9073372 44.5100315, -92.9085836 44.5100302)",,,,
54777792,False,North 4th Street,primary,,True,17.947,"LINESTRING (-92.9057307 44.5088375, -92.9057303 44.5089989)",2,MN 20,30 mph,
54777792,False,North 4th Street,primary,,False,101.477,"LINESTRING (-92.9057307 44.5088375, -92.9057317 44.5084412, -92.9057328 44.5080092, -92.905733 44.5079249)",2,MN 20,30 mph,
148169232,False,Veterans Lane,residential,yes,False,173.72899999999998,"LINESTRING (-92.9057307 44.5088375, -92.9058366 44.5088312, -92.9058887 44.5088308, -92.9059288 44.5088305, -92.9061737 44.5088287, -92.906452 44.5088078, -92.9064865 44.5088052, -92.9065301 44.5088019, -92.9066393 44.5087269, -92.9069004 44.5084913, -92.9069985 44.5084201, -92.907107 44.5083512, -92.9071475 44.508309, -92.9071949 44.5082407, -92.9072853 44.5080791, -92.9073203 44.5080058)",,,,
18088324,False,West North Street,residential,yes,True,113.168,"LINESTRING (-92.9091767 44.5025083, -92.9091106 44.5024953, -92.9090507 44.5024883, -92.9078442 44.5024895, -92.907753 44.5024893)",,,,
