osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref,access
17082410,False,West 34th Place,residential,False,143.37599999999998,"LINESTRING (-105.0749896 39.7643087, -105.0750624 39.7643646, -105.0761733 39.7649289, -105.0762383 39.7649534, -105.0763385 39.7649794, -105.0764023 39.7649883)",,,,
358714963,True,,primary_link,False,104.52,"LINESTRING (-105.0813866 39.7686472, -105.0812939 39.7690277, -105.081257 39.7691641, -105.0812459 39.7691951, -105.081234 39.7692157, -105.0812168 39.7692363, -105.081195 39.7692539, -105.0811778 39.7692608, -105.0808201 39.7693682)",1,,,
805404631,True,Wadsworth Boulevard,primary,False,79.983,"LINESTRING (-105.0813866 39.7686472, -105.081387 39.7692521, -105.0813878 39.7693665)",3,,CO 121,
628681667,False,West 38th Avenue,secondary,False,12.171,"LINESTRING (-105.0815302 39.7693661, -105.0813878 39.7693665)",8,,,
"[805404632, 358714970]",True,Wadsworth Boulevard,primary,False,95.41,"LINESTRING (-105.0815302 39.7693661, -105.08153 39.7692534, -105.0815334 39.7686379, -105.081461 39.7685206)",2,,CO 121,
358714973,True,,primary_link,False,73.53200000000001,"LINESTRING (-105.0808201 39.7693682, -105.0811674 39.7694641, -105.081209 39.7694767, -105.081249 39.7694956, -105.0812741 39.7695126, -105.0813013 39.7695455, -105.0813183 39.7695755, -105.0813344 39.7696095, -105.0813482 39.7696465, -105.0813602 39.7696807, -105.0813852 39.7697785)",1,,,
"[427866956, 358714974]",False,West 38th Avenue,secondary,"[False, True]",92.60499999999999,"LINESTRING (-105.0808201 39.7693682, -105.0807352 39.7693686, -105.0806762 39.7693688, -105.0803342 39.7693704, -105.0801685 39.7693711, -105.0797366 39.7693733)",5,35 mph,,
628681660,False,West 38th Avenue,secondary,True,48.521,"LINESTRING (-105.0808201 39.7693682, -105.081297 39.7693668, -105.0813878 39.7693665)",6,35 mph,,
628681667,False,West 38th Avenue,secondary,True,12.171,"LINESTRING (-105.0813878 39.7693665, -105.0815302 39.7693661)",8,,,
628681660,False,West 38th Avenue,secondary,False,48.521,"LINESTRING (-105.0813878 39.7693665, -105.081297 39.7693668, -105.0808201 39.7693682)",6,35 mph,,
628681665,True,Wadsworth Boulevard,primary,False,45.813,"LINESTRING (-105.0813878 39.7693665, -105.081387 39.7694728, -105.0813852 39.7697785)",2,,CO 121,
358714971,False,West 36th Place,residential,True,93.693,"LINESTRING (-105.0808298 39.7674988, -105.0804788 39.7674975, -105.0797336 39.7674946)",,,,
628674083,False,West 32nd Avenue,tertiary,False,13.309,"LINESTRING (-105.0815561 39.7620895, -105.0814004 39.7620907)",4,,City of Wheat Ridge,
"[628674084, 628674085]",False,West 32nd Avenue,tertiary,"[False, True]",124.882,"LINESTRING (-105.0815561 39.7620895, -105.0816514 39.7620887, -105.0817591 39.7620902, -105.0820238 39.762094, -105.0822685 39.7620975, -105.0824853 39.7620979, -105.0827705 39.7621033, -105.0830169 39.7621058)","['4', '2']",30 mph,"['City of Wheat Ridge', 'CR 181']",
358717261,False,Teller Street,tertiary,False,18.338,"LINESTRING (-105.0770364 39.764896, -105.0770857 39.7650565)",2,,,
358717254,True,Teller Street,tertiary,False,42.55499999999999,"LINESTRING (-105.0770364 39.764896, -105.0770267 39.7647665, -105.0770174 39.7647037, -105.0769919 39.7646274, -105.0769764 39.7645982, -105.0769616 39.7645781, -105.0769194 39.764532)",1,,,
358717258,True,Wadsworth Boulevard,primary,False,117.47099999999999,"LINESTRING (-105.0814563 39.7631374, -105.0815216 39.7629532, -105.0815349 39.7629012, -105.0815451 39.7628509, -105.0815513 39.7627957, -105.0815532 39.7624865, -105.0815546 39.7623791, -105.0815546 39.7622582, -105.0815556 39.7621795, -105.0815561 39.7620895)",3,,CO 121,
"[427674466, 628674077]",False,Wadsworth Boulevard,primary,False,214.806,"LINESTRING (-105.0814563 39.7631374, -105.0814697 39.7637907, -105.0814701 39.7641249, -105.0814645 39.7647295, -105.0814664 39.7650691)","['7', '6']",,CO 121,
579474866,False,Yukon Court,residential,False,236.385,"LINESTRING (-105.0830169 39.7621058, -105.0830459 39.7629701, -105.0830327 39.7629994, -105.0830078 39.7630287, -105.0829756 39.7630512, -105.0829331 39.7630681, -105.0828892 39.7630794, -105.0828511 39.7630794, -105.08269 39.7630805, -105.0826475 39.7630918, -105.0826211 39.7631132, -105.0826035 39.7631334, -105.0825889 39.7631537, -105.0825728 39.7631807, -105.0825713 39.76321, -105.082564 39.7639757)",,,,
"[628674084, 628674085]",False,West 32nd Avenue,tertiary,"[False, True]",124.88199999999999,"LINESTRING (-105.0830169 39.7621058, -105.0827705 39.7621033, -105.0824853 39.7620979, -105.0822685 39.7620975, -105.0820238 39.762094, -105.0817591 39.7620902, -105.0816514 39.7620887, -105.0815561 39.7620895)","['4', '2']",30 mph,"['City of Wheat Ridge', 'CR 181']",
579474866,False,Yukon Court,residential,True,236.385,"LINESTRING (-105.082564 39.7639757, -105.0825713 39.76321, -105.0825728 39.7631807, -105.0825889 39.7631537, -105.0826035 39.7631334, -105.0826211 39.7631132, -105.0826475 39.7630918, -105.08269 39.7630805, -105.0828511 39.7630794, -105.0828892 39.7630794, -105.0829331 39.7630681, -105.0829756 39.7630512, -105.0830078 39.7630287, -105.0830327 39.7629994, -105.0830459 39.7629701, -105.0830169 39.7621058)",,,,
358714966,True,Wadsworth Boulevard,primary,False,15.447,"LINESTRING (-105.081461 39.7685206, -105.0813866 39.7686472)",3,,CO 121,
"[903771161, 903771162, 358717267, 427674463]",False,Wadsworth Boulevard,primary,True,310.959,"LINESTRING (-105.081461 39.7685206, -105.0814611 39.7684808, -105.0814614 39.7683395, -105.0814617 39.7682117, -105.0814624 39.7678746, -105.0814631 39.7675334, -105.0814649 39.7666936, -105.0814658 39.7662495, -105.0814662 39.7660949, -105.0814656 39.7657241)","['5', '6']",,CO 121,
