osmid,bridge,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,access
935171379,,True,2,Southwest Naito Parkway,secondary,20 mph,False,13.598,"LINESTRING (-122.6725229 45.5174544, -122.672462 45.517569)",,
30291530,,True,2,Southwest Yamhill Street,unclassified,20 mph,False,7.607,"LINESTRING (-122.6729788 45.5168042, -122.6728882 45.5167787)",,
118880266,,True,2,Southwest Naito Parkway,secondary,30 mph,False,78.473,"LINESTRING (-122.6729788 45.5168042, -122.6730175 45.5167333, -122.6732999 45.5162114, -122.6733354 45.5161442)",,
118952337,,False,2,Northwest Couch Street,tertiary,20 mph,False,80.713,"LINESTRING (-122.6754295 45.5237958, -122.6754523 45.5237955, -122.6755183 45.5237947, -122.6760322 45.5237853, -122.6760935 45.5237842, -122.6762366 45.5237816, -122.6763722 45.523779, -122.6764365 45.5237778, -122.6764652 45.5237772)",,
118952338,,True,2,Northwest 5th Avenue,tertiary,20 mph,False,73.99799999999999,"LINESTRING (-122.6754295 45.5237958, -122.6754279 45.5237422, -122.675406 45.5232065, -122.6753992 45.5231307)",,
1081218009,,False,2,Northwest Couch Street,tertiary,20 mph,True,77.988,"LINESTRING (-122.6754295 45.5237958, -122.6753538 45.5237967, -122.675126 45.5238011, -122.6747509 45.5238088, -122.6745743 45.523812, -122.674524 45.5238129, -122.6744288 45.5238147)",,
118499501,,True,2,Southwest Taylor Street,tertiary,20 mph,False,84.90499999999999,"LINESTRING (-122.6762678 45.5169252, -122.6764001 45.5169607, -122.6771722 45.517167, -122.6772852 45.5171987)",,
1106535825,,True,3,Southwest 3rd Avenue,secondary,20 mph,False,79.41199999999999,"LINESTRING (-122.6762678 45.5169252, -122.676301 45.5168643, -122.6765915 45.5163217, -122.6766279 45.5162571)",,
118499501,,True,2,Southwest Taylor Street,tertiary,20 mph,False,82.183,"LINESTRING (-122.6772852 45.5171987, -122.6774185 45.5172335, -122.6782006 45.5174398, -122.6782729 45.5174581)",,
696790081,,True,3,Southwest 4th Avenue,primary,20 mph,False,76.981,"LINESTRING (-122.6772852 45.5171987, -122.677252 45.5172602, -122.6771438 45.5174601, -122.6770982 45.5175444, -122.6769542 45.5178109, -122.6769355 45.5178462)",,
"[373533584, 1168904261]",,True,"['3', '2']",Southwest 6th Avenue,tertiary,20 mph,False,78.38300000000001,"LINESTRING (-122.6793607 45.5177481, -122.6793219 45.517815, -122.679095 45.5182331, -122.679024 45.5183645, -122.6789999 45.5184061)",,
373533588,,True,2,Southwest Taylor Street,tertiary,20 mph,False,81.36300000000001,"LINESTRING (-122.6793607 45.5177481, -122.6794572 45.5177741, -122.6802348 45.5179823, -122.6803359 45.5180098)",,
118765065,,True,1,Southwest Oak Street,tertiary,20 mph,False,85.569,"LINESTRING (-122.6741014 45.5209193, -122.6742279 45.520953, -122.6742324 45.5209544, -122.6744167 45.5210038, -122.6750069 45.521162, -122.6751268 45.521195)",,
595610431,,True,2,Southwest 3rd Avenue,secondary,20 mph,False,79.269,"LINESTRING (-122.6741014 45.5209193, -122.6741315 45.5208668, -122.674136 45.5208591, -122.6743499 45.5204613, -122.6744283 45.5203156, -122.6744624 45.5202528)",,
118765065,,True,1,Southwest Oak Street,tertiary,20 mph,False,83.996,"LINESTRING (-122.6751268 45.521195, -122.6752417 45.5212268, -122.67582 45.5213798, -122.6760369 45.5214376, -122.6761342 45.5214641)",,
220072692,,True,3,Southwest 4th Avenue,secondary,20 mph,False,79.741,"LINESTRING (-122.6751268 45.521195, -122.6750936 45.5212564, -122.6748827 45.5216459, -122.6748004 45.5217991, -122.6747645 45.5218657)",,
221226627,,True,3,Southwest 6th Avenue,tertiary,20 mph,False,77.417,"LINESTRING (-122.677185 45.5217457, -122.6771397 45.5218167, -122.6768599 45.5223204, -122.6768068 45.5223889)",,
885905299,,True,1,Southwest Oak Street,tertiary,20 mph,False,82.454,"LINESTRING (-122.677185 45.5217457, -122.6772864 45.5217733, -122.6780691 45.5219829, -122.6781741 45.5220095)",,
221226628,,True,1,Southwest Oak Street,tertiary,20 mph,False,83.182,"LINESTRING (-122.6781741 45.5220095, -122.6783018 45.522042, -122.6783172 45.5220464, -122.6791704 45.5222784)",,
373533586,,True,3,Southwest Broadway,secondary,20 mph,False,79.28,"LINESTRING (-122.6781741 45.5220095, -122.6782076 45.5219476, -122.6785044 45.5214041, -122.6785374 45.5213435)",,
384630153,,True,3,Southwest 3rd Avenue,secondary,20 mph,False,79.029,"LINESTRING (-122.6744624 45.5202528, -122.6744958 45.5201923, -122.6746385 45.519926, -122.6747869 45.519649, -122.6748203 45.5195878)",,
1050983125,,True,1,Southwest Harvey Milk Street,tertiary,20 mph,False,82.109,"LINESTRING (-122.6744624 45.5202528, -122.6743414 45.5202214, -122.6741277 45.5201647, -122.6737851 45.5200737, -122.6735935 45.5200228, -122.673577 45.5200185, -122.6734771 45.5199908)",,
384630153,,True,3,Southwest 3rd Avenue,secondary,20 mph,False,79.073,"LINESTRING (-122.6748203 45.5195878, -122.6748533 45.5195269, -122.6751511 45.5189812, -122.6751843 45.518924)",,
585840447,,True,2,Southwest Washington Street,secondary,20 mph,False,85.592,"LINESTRING (-122.6748203 45.5195878, -122.674952 45.5196231, -122.6757267 45.5198305, -122.6758465 45.5198626)",,
1106535825,,True,3,Southwest 3rd Avenue,secondary,20 mph,False,78.638,"LINESTRING (-122.6751843 45.518924, -122.6752227 45.5188573, -122.6753603 45.5185988, -122.6755163 45.5183125, -122.6755403 45.5182623)",,
"[1106535824, 1168888650]",,True,"['3', '2']",Southwest Alder Street,primary,20 mph,False,81.741,"LINESTRING (-122.6751843 45.518924, -122.6750793 45.5188961, -122.6747664 45.518813, -122.6743741 45.5187086, -122.6743082 45.5186914, -122.6742034 45.5186632)",,
118768505,,True,1,Southwest Morrison Street,unclassified,20 mph,False,85.298,"LINESTRING (-122.6755403 45.5182623, -122.675665 45.518295, -122.6764586 45.5185129, -122.6765614 45.5185389)",,
1106535825,,True,3,Southwest 3rd Avenue,secondary,20 mph,False,82.353,"LINESTRING (-122.6755403 45.5182623, -122.6755533 45.5182386, -122.6755675 45.5182127, -122.6758768 45.5176434, -122.675897 45.5176054, -122.6759162 45.5175701)",,
1106535825,,True,3,Southwest 3rd Avenue,secondary,20 mph,False,76.763,"LINESTRING (-122.6759162 45.5175701, -122.6759363 45.5175331, -122.6760934 45.5172444, -122.6761224 45.5171912, -122.6762345 45.5169864, -122.6762678 45.5169252)",,
118514928,,True,2,Southwest Salmon Street,tertiary,20 mph,False,82.742,"LINESTRING (-122.6766279 45.5162571, -122.6765301 45.5162308, -122.6757616 45.5160262, -122.6756353 45.5159926)",,
220072692,,True,3,Southwest 4th Avenue,secondary,20 mph,False,79.286,"LINESTRING (-122.6762066 45.5191957, -122.6761741 45.519256, -122.6761704 45.5192628, -122.675881 45.5197982, -122.6758465 45.5198626)",,
231142345,,True,3,Southwest Alder Street,primary,20 mph,False,85.187,"LINESTRING (-122.6762066 45.5191957, -122.6760934 45.5191657, -122.6753102 45.5189587, -122.6751843 45.518924)",,
118768264,,True,2,Southwest Alder Street,secondary,20 mph,False,89.03699999999999,"LINESTRING (-122.678279 45.5197467, -122.6782705 45.5197444, -122.6781405 45.5197098, -122.6773435 45.5194975, -122.6772177 45.5194641, -122.6772107 45.5194623)",,
118768266,,True,3,Southwest 6th Avenue,tertiary,20 mph,False,79.717,"LINESTRING (-122.678279 45.5197467, -122.6782478 45.5198049, -122.6779392 45.5203702, -122.6779146 45.5204166)",,
118768264,,True,2,Southwest Alder Street,secondary,20 mph,False,82.196,"LINESTRING (-122.6792654 45.5200089, -122.6791612 45.5199812, -122.6783932 45.5197774, -122.678279 45.5197467)",,
373533586,,True,3,Southwest Broadway,secondary,20 mph,False,77.384,"LINESTRING (-122.6792654 45.5200089, -122.6792964 45.5199521, -122.6795502 45.5194726, -122.6795916 45.5193984, -122.6796145 45.5193574)",,
"[595610429, 1168544911]",,True,2,Southwest 2nd Avenue,secondary,20 mph,False,79.126,"LINESTRING (-122.6734771 45.5199908, -122.673443 45.5200516, -122.673315 45.5202919, -122.6732162 45.5204755, -122.673151 45.5205967, -122.6731198 45.5206569)",,
"[1050983125, 595610422]",,True,1,Southwest Harvey Milk Street,tertiary,20 mph,False,74.574,"LINESTRING (-122.6734771 45.5199908, -122.673373 45.5199621, -122.6728767 45.5198289, -122.6728265 45.5198149, -122.6727917 45.5198071, -122.6726124 45.5197585, -122.6725835 45.5197506)",,
"[118118186, 1050983126]",,True,"['1', '2']",Southwest Harvey Milk Street,tertiary,20 mph,False,85.497,"LINESTRING (-122.6754879 45.5205265, -122.6753665 45.5204938, -122.67498 45.5203904, -122.6749307 45.5203772, -122.6745756 45.5202822, -122.6744624 45.5202528)",,
220072692,,True,3,Southwest 4th Avenue,secondary,20 mph,False,79.479,"LINESTRING (-122.6754879 45.5205265, -122.6754532 45.5205907, -122.6754484 45.5205996, -122.675377 45.5207318, -122.675161 45.5211315, -122.6751268 45.521195)",,
"[118767064, 1146980342]",,True,"['3', '2']",Southwest 6th Avenue,tertiary,20 mph,False,79.42299999999999,"LINESTRING (-122.677553 45.5210796, -122.6775175 45.5211455, -122.6772691 45.5215918, -122.6772169 45.5216854, -122.677185 45.5217457)",,
"[778474122, 118118186]",,True,1,Southwest Harvey Milk Street,tertiary,20 mph,False,89.048,"LINESTRING (-122.677553 45.5210796, -122.6775481 45.5210782, -122.6774295 45.5210462, -122.6766177 45.5208299, -122.6764931 45.5207967, -122.6764849 45.5207945)",,
373533586,,True,3,Southwest Broadway,secondary,20 mph,False,78.975,"LINESTRING (-122.6785374 45.5213435, -122.6785717 45.5212813, -122.6786418 45.5211522, -122.6788647 45.5207433, -122.6788994 45.5206801)",,
778474122,,True,1,Southwest Harvey Milk Street,tertiary,20 mph,False,82.11500000000001,"LINESTRING (-122.6785374 45.5213435, -122.6784387 45.5213175, -122.6776601 45.5211085, -122.677553 45.5210796)",,
220548943,,True,3,Southwest 2nd Avenue,secondary,20 mph,False,79.28200000000001,"LINESTRING (-122.6756353 45.5159926, -122.675603 45.5160635, -122.6755235 45.5162112, -122.6753172 45.5165935, -122.6752803 45.5166607)",,
118514928,,True,2,Southwest Salmon Street,tertiary,20 mph,False,84.96200000000002,"LINESTRING (-122.6776456 45.5165315, -122.6775274 45.5164995, -122.6767468 45.51629, -122.6766279 45.5162571)",,
696790081,,True,3,Southwest 4th Avenue,primary,20 mph,False,79.327,"LINESTRING (-122.6776456 45.5165315, -122.6776111 45.5165936, -122.6773207 45.5171318, -122.6772852 45.5171987)",,
118514928,,True,2,Southwest Salmon Street,tertiary,20 mph,False,90.468,"LINESTRING (-122.6797268 45.5170858, -122.6797181 45.5170836, -122.6795815 45.5170482, -122.6787816 45.5168295, -122.6786568 45.5167987, -122.6786433 45.5167937)",,
118827893,,True,3,Southwest 6th Avenue,tertiary,20 mph,False,78.976,"LINESTRING (-122.6797268 45.5170858, -122.6796908 45.517152, -122.6793946 45.5176895, -122.6793607 45.5177481)",,
5530262,,False,2,Northwest 9th Avenue,unclassified,20 mph,True,75.738,"LINESTRING (-122.680123 45.5237105, -122.6801124 45.5234274, -122.680107 45.5232835, -122.6801023 45.5231584, -122.6800999 45.523094, -122.6800992 45.5230753, -122.6800975 45.5230296)",,
469788255,,False,2,Northwest Couch Street,tertiary,20 mph,True,79.09200000000001,"LINESTRING (-122.680123 45.5237105, -122.6800104 45.5237126, -122.6792338 45.5237267, -122.6792053 45.5237272, -122.6791081 45.523729)",,
610838863,,False,2,Northwest 9th Avenue,unclassified,20 mph,False,79.45400000000001,"LINESTRING (-122.680123 45.5237105, -122.6801288 45.5238648, -122.6801444 45.5242821, -122.6801497 45.5244248)",,
"[832871568, 5531013]",,True,1,Southwest Ankeny Street,unclassified,20 mph,False,75.45100000000001,"LINESTRING (-122.6722463 45.5225367, -122.6717414 45.5225308, -122.6715297 45.522528, -122.6714318 45.5225265, -122.6713675 45.5225255, -122.6713101 45.5225244, -122.671278 45.522524)","15'0""",
421953709,,True,2,Southwest 2nd Avenue,secondary,20 mph,False,62.35,"LINESTRING (-122.6722463 45.5225367, -122.672258 45.5225755, -122.6722809 45.5226471, -122.6723052 45.5227074, -122.6723244 45.5227687, -122.6723344 45.52286, -122.6723392 45.5229984, -122.6723445 45.5230906)",,
48101503,,True,1,Southwest Ankeny Street,tertiary,20 mph,False,90.19000000000001,"LINESTRING (-122.674406 45.5225294, -122.6745246 45.5225487, -122.674668 45.522572, -122.6754402 45.5225805, -122.6755566 45.5225818)",,
52142813,,True,1,Southwest Ankeny Street,unclassified,20 mph,False,24.319000000000003,"LINESTRING (-122.674406 45.5225294, -122.674263 45.5225472, -122.6742167 45.5225529, -122.6740968 45.5225541)",,
"[418975284, 331780189]",,True,3,Southwest 4th Avenue,secondary,20 mph,False,57.878,"LINESTRING (-122.674406 45.5225294, -122.6743843 45.522571, -122.674377 45.5226178, -122.6743775 45.5226496, -122.6743774 45.5227193, -122.674387 45.522882, -122.674393 45.5229846, -122.6743985 45.5230466)",,
5531015,,False,2,Southwest Pine Street,tertiary,20 mph,True,26.044,"LINESTRING (-122.6774828 45.5226302, -122.6774081 45.5225811, -122.6772816 45.5225378, -122.6771961 45.5225158)",,
"[124679520, 1036892510]",,True,1,Southwest Broadway,tertiary,20 mph,False,42.855,"LINESTRING (-122.6774828 45.5226302, -122.6774285 45.5226789, -122.6773931 45.522748, -122.6773714 45.522826, -122.6773705 45.5228846, -122.6773911 45.5229274, -122.6774308 45.5229883)",,
931282858,,True,1,Southwest Pine Street,unclassified,20 mph,False,23.365000000000002,"LINESTRING (-122.6774828 45.5226302, -122.6774591 45.5226686, -122.6774638 45.5227011, -122.6774876 45.5227288, -122.6775281 45.5227472, -122.6775644 45.5227499, -122.6775783 45.5227509, -122.6776237 45.5227386)",,
885905300,,True,2,Southwest Broadway,secondary,20 mph,False,66.11,"LINESTRING (-122.6778596 45.5225609, -122.677897 45.5225175, -122.6779257 45.5224649, -122.678138 45.5220742, -122.6781741 45.5220095)",,
"[967656417, 5534227]",,True,2,"['Southwest Ankeny Street', 'Southwest 8th Avenue']",unclassified,20 mph,False,86.97000000000001,"LINESTRING (-122.6778596 45.5225609, -122.6779941 45.5226131, -122.6784347 45.5226186, -122.6784499 45.5229063, -122.6784544 45.522984)",,
220072692,,True,3,Southwest 4th Avenue,secondary,20 mph,False,78.932,"LINESTRING (-122.6758465 45.5198626, -122.6758117 45.5199267, -122.6755229 45.5204615, -122.6754879 45.5205265)",,
231142346,,True,2,Southwest Washington Street,secondary,20 mph,False,83.102,"LINESTRING (-122.6758465 45.5198626, -122.6759627 45.5198938, -122.6767516 45.5201051, -122.6768428 45.5201295)",,
373533585,,True,3,Southwest 6th Avenue,tertiary,20 mph,False,78.92200000000001,"LINESTRING (-122.6779146 45.5204166, -122.6778825 45.5204769, -122.6775875 45.5210154, -122.677553 45.5210796)",,
"[1051041541, 373533589]",,True,"['3', '2']",Southwest Washington Street,secondary,20 mph,False,82.12899999999999,"LINESTRING (-122.6779146 45.5204166, -122.6780283 45.5204469, -122.6785338 45.5205825, -122.6787983 45.5206533, -122.6788994 45.5206801)",,
189781353,,True,2,Southwest Washington Street,secondary,20 mph,False,82.723,"LINESTRING (-122.6788994 45.5206801, -122.6790338 45.520715, -122.6798178 45.5209259, -122.6798912 45.5209457)",,
373533586,,True,3,Southwest Broadway,secondary,20 mph,False,79.896,"LINESTRING (-122.6788994 45.5206801, -122.6789343 45.520616, -122.679052 45.5204002, -122.6791033 45.5203056, -122.6792269 45.5200795, -122.6792654 45.5200089)",,
69333878,,False,2,Northwest Couch Street,tertiary,20 mph,False,78.905,"LINESTRING (-122.6734163 45.5238332, -122.6735256 45.5238312, -122.6735656 45.5238305, -122.6743087 45.5238169, -122.674356 45.523816, -122.6744288 45.5238147)",,
"[778475688, 117751338]",,True,"['3', '2']",Northwest 3rd Avenue,secondary,20 mph,False,72.93,"LINESTRING (-122.6734163 45.5238332, -122.6734127 45.5237648, -122.6734033 45.5235338, -122.6733922 45.5232611, -122.6733895 45.5231776)",,
1081218008,,False,2,Northwest Couch Street,tertiary,20 mph,True,81.074,"LINESTRING (-122.6734163 45.5238332, -122.673314 45.5238351, -122.6732816 45.5238357, -122.6725368 45.5238464, -122.6723759 45.52385)",,
45301901,,True,2,Northwest 4th Avenue,secondary,20 mph,False,79.223,"LINESTRING (-122.6744288 45.5238147, -122.674431 45.5238915, -122.674448 45.5244576, -122.6744509 45.524527)",,
69333878,,False,2,Northwest Couch Street,tertiary,20 mph,True,78.905,"LINESTRING (-122.6744288 45.5238147, -122.674356 45.523816, -122.6743087 45.5238169, -122.6735656 45.5238305, -122.6735256 45.5238312, -122.6734163 45.5238332)",,
1081218009,,False,2,Northwest Couch Street,tertiary,20 mph,False,77.988,"LINESTRING (-122.6744288 45.5238147, -122.674524 45.5238129, -122.6745743 45.523812, -122.6747509 45.5238088, -122.675126 45.5238011, -122.6753538 45.5237967, -122.6754295 45.5237958)",,
5534907,,False,3,Northwest Broadway,secondary,20 mph,False,79.398,"LINESTRING (-122.6774494 45.5237594, -122.677452 45.5238302, -122.6774552 45.5239177, -122.67746 45.5240474, -122.6774734 45.5244116, -122.6774757 45.5244732)",,
5534907,,False,3,Northwest Broadway,secondary,20 mph,True,74.16199999999999,"LINESTRING (-122.6774494 45.5237594, -122.6774476 45.5236855, -122.6774301 45.5231706, -122.6774247 45.5230927)",,
118952336,,False,2,Northwest Couch Street,tertiary,20 mph,False,81.14999999999999,"LINESTRING (-122.6774494 45.5237594, -122.6776078 45.5237565, -122.6783682 45.5237426, -122.6783871 45.5237423, -122.6784907 45.5237404)",,
118952336,,False,2,Northwest Couch Street,tertiary,20 mph,True,76.7,"LINESTRING (-122.6774494 45.5237594, -122.677357 45.5237608, -122.6765442 45.5237757, -122.6764652 45.5237772)",,
118879724,,False,2,Southwest Ash Street,tertiary,20 mph,False,75.59100000000001,"LINESTRING (-122.671487 45.521747, -122.6715437 45.5217618, -122.6717325 45.5218137, -122.6722704 45.5219577, -122.6723926 45.521991)",,
118879724,,False,2,Southwest Ash Street,tertiary,20 mph,True,6.224,"LINESTRING (-122.671487 45.521747, -122.6714443 45.5217353, -122.6714125 45.5217268)",,
766609580,,True,,Southwest 1st Avenue,unclassified,,False,79.277,"LINESTRING (-122.671487 45.521747, -122.6715238 45.5216813, -122.6718509 45.5210812)",,
595610410,,True,1,Southwest 1st Avenue,unclassified,,False,79.64,"LINESTRING (-122.6736198 45.5177409, -122.6736406 45.5176849, -122.6737656 45.5174712, -122.6739149 45.5172216, -122.6739394 45.5171585, -122.6739735 45.5170703)",,
766609579,,False,,Southwest 1st Avenue,unclassified,,True,238.45,"LINESTRING (-122.6736198 45.5177409, -122.6735499 45.5177892, -122.6734447 45.5179285, -122.6731963 45.5183859, -122.673034 45.5186927, -122.6727476 45.5192137, -122.6726803 45.5193485, -122.6725413 45.5196672, -122.6725092 45.5197304)",,
900259544,,True,1,Southwest Morrison Street,unclassified,20 mph,False,78.404,"LINESTRING (-122.6736198 45.5177409, -122.6736924 45.5177617, -122.6737874 45.5177877, -122.6741306 45.5178847, -122.6744657 45.5179795, -122.6745536 45.5180037)",,
30291308,,False,2,Southwest 1st Avenue,unclassified,20 mph,False,79.20200000000001,"LINESTRING (-122.6739735 45.5170703, -122.6739933 45.5170192, -122.6740137 45.5169813, -122.6740402 45.5169355, -122.6742964 45.5164732, -122.6743347 45.5164048)",,
30291530,,True,2,Southwest Yamhill Street,unclassified,20 mph,False,82.961,"LINESTRING (-122.6739735 45.5170703, -122.6738852 45.5170474, -122.6735718 45.5169626, -122.6730966 45.5168376, -122.6729788 45.5168042)",,
189781349,,True,1,Southwest Pine Street,unclassified,20 mph,False,23.195,"LINESTRING (-122.6776612 45.5227065, -122.6776668 45.5226607, -122.6776472 45.5226321, -122.6776153 45.522613, -122.6775689 45.5226037, -122.6775203 45.5226102, -122.6774828 45.5226302)",,
"[122441472, 1036892509]",,True,2,Southwest Broadway,secondary,20 mph,False,22.398000000000003,"LINESTRING (-122.6776612 45.5227065, -122.6777248 45.522655, -122.6777977 45.5226041, -122.6778596 45.5225609)",,
"[150843657, 150843666, 150843668, 150843671]",,True,3,Southwest Broadway,secondary,20 mph,False,81.97099999999999,"LINESTRING (-122.6796145 45.5193574, -122.6796299 45.5193298, -122.6796526 45.519289, -122.6796867 45.5192279, -122.6798305 45.5189671, -122.6799197 45.5187991, -122.6799553 45.518735, -122.6799775 45.5186952, -122.6799919 45.5186693)",,
150843689,,True,1,Southwest Morrison Street,unclassified,20 mph,False,81.794,"LINESTRING (-122.6796145 45.5193574, -122.6797338 45.5193893, -122.680524 45.5196037, -122.6805935 45.519623)",,
"[118770306, 516434567, 516434570, 150843693, 150843697]",,True,1,Southwest Yamhill Street,unclassified,20 mph,False,82.64399999999999,"LINESTRING (-122.6799919 45.5186693, -122.6799028 45.5186447, -122.6794456 45.5185245, -122.6791853 45.518455, -122.6790984 45.5184317, -122.6789999 45.5184061)",,
"[150843661, 150843671]",,True,3,Southwest Broadway,secondary,20 mph,False,78.10000000000001,"LINESTRING (-122.6799919 45.5186693, -122.6800158 45.5186264, -122.68006 45.518547, -122.6801012 45.5184729, -122.6802938 45.5180874, -122.6802957 45.5180807, -122.6803359 45.5180098)",,
"[150843689, 150843685, 117739101]",,True,1,Southwest Morrison Street,unclassified,20 mph,False,82.535,"LINESTRING (-122.6786217 45.5190987, -122.6787127 45.5191243, -122.679162 45.5192361, -122.67941 45.5193026, -122.6795212 45.5193324, -122.6796145 45.5193574)",,
535439128,,True,3,Southwest 6th Avenue,tertiary,20 mph,False,76.84299999999999,"LINESTRING (-122.6786217 45.5190987, -122.6785997 45.519138, -122.6783058 45.5196967, -122.678279 45.5197467)",,
118770317,,True,3,Southwest 6th Avenue,tertiary,20 mph,False,82.462,"LINESTRING (-122.6789999 45.5184061, -122.6789854 45.5184311, -122.6789618 45.5184717, -122.6786652 45.5190212, -122.6786394 45.5190671, -122.6786217 45.5190987)",,
"[516434561, 516434559, 516434567]",,True,1,Southwest Yamhill Street,unclassified,20 mph,False,87.85300000000002,"LINESTRING (-122.6789999 45.5184061, -122.6789653 45.5183972, -122.6788736 45.5183733, -122.6780645 45.518152, -122.6779837 45.5181294, -122.6779488 45.5181201)",,
118768505,,True,1,Southwest Morrison Street,unclassified,20 mph,False,84.38499999999999,"LINESTRING (-122.6765614 45.5185389, -122.6766907 45.5185723, -122.6774824 45.51878, -122.6775752 45.5188059)",,
1061193724,,True,3,Southwest 4th Avenue,primary,20 mph,False,78.089,"LINESTRING (-122.6765614 45.5185389, -122.676537 45.518584, -122.6763551 45.5189209, -122.6762413 45.5191316, -122.6762066 45.5191957)",,
"[516434557, 118770318]",,True,1,Southwest Yamhill Street,unclassified,20 mph,False,85.14800000000001,"LINESTRING (-122.6769355 45.5178462, -122.6768286 45.5178194, -122.6760396 45.5176035, -122.6759162 45.5175701)",,
696790080,,True,3,Southwest 4th Avenue,primary,20 mph,False,82.35600000000001,"LINESTRING (-122.6769355 45.5178462, -122.6769179 45.5178788, -122.6768948 45.5179212, -122.6765966 45.5184737, -122.6765757 45.5185125, -122.6765614 45.5185389)",,
118879724,,False,2,Southwest Ash Street,tertiary,20 mph,False,83.06299999999999,"LINESTRING (-122.6723926 45.521991, -122.6725402 45.5220304, -122.6730746 45.5221729, -122.6732412 45.5222174, -122.673274 45.5222261, -122.673389 45.5222568)",,
118879724,,False,2,Southwest Ash Street,tertiary,20 mph,True,75.591,"LINESTRING (-122.6723926 45.521991, -122.6722704 45.5219577, -122.6717325 45.5218137, -122.6715437 45.5217618, -122.671487 45.521747)",,
305040013,,True,2,Southwest 2nd Avenue,secondary,20 mph,False,63.59,"LINESTRING (-122.6723926 45.521991, -122.6722267 45.5222941, -122.6722084 45.5223444, -122.6722048 45.5223897, -122.6722152 45.5224408, -122.6722341 45.5224964, -122.6722463 45.5225367)",,
"[219864082, 1051010739]",,True,"['3', '2']",West Burnside Street,primary,25 mph,False,77.258,"LINESTRING (-122.6753897 45.5230252, -122.675282 45.5230271, -122.6750821 45.5230319, -122.6748324 45.5230372, -122.674502 45.5230442, -122.6743985 45.5230466)",,
1047895763,,True,3,Southwest 5th Avenue,tertiary,20 mph,False,51.771,"LINESTRING (-122.6753897 45.5230252, -122.675384 45.5229612, -122.675384 45.5229237, -122.6753921 45.5228867, -122.6754048 45.5228462, -122.6755441 45.522609, -122.6755566 45.5225818)",,
"[1128409146, 44706999]",,True,"['3', '2']",West Burnside Street,primary,25 mph,False,48.81,"LINESTRING (-122.6784665 45.5230831, -122.6788571 45.5230753, -122.6790172 45.5230721, -122.6790928 45.5230715)",,
118766727,,True,2,Southwest 4th Avenue,secondary,20 mph,False,12.216,"LINESTRING (-122.6743985 45.5230466, -122.6744037 45.5231564)",,
53106788,,True,3,West Burnside Street,primary,25 mph,False,78.93400000000001,"LINESTRING (-122.6743985 45.5230466, -122.67427 45.5230517, -122.6740715 45.5230563, -122.6735377 45.5230687, -122.673386 45.5230722)",,
"[5534730, 595610434]",,False,3,Southwest Broadway,secondary,20 mph,False,11.619,"LINESTRING (-122.6774308 45.5229883, -122.677428 45.5230471, -122.6774247 45.5230927)",,
53106783,,True,2,Southwest Broadway,secondary,20 mph,False,31.583,"LINESTRING (-122.6774308 45.5229883, -122.6774794 45.5229268, -122.6775482 45.5228352, -122.6775897 45.5227777, -122.6776237 45.5227386)",,
118766436,,True,3,West Burnside Street,primary,25 mph,False,75.06599999999999,"LINESTRING (-122.6774308 45.5229883, -122.6772462 45.5229911, -122.6767209 45.5229991, -122.6765669 45.5230014, -122.6764675 45.5230033)",,
5517943,,True,2,Northwest 6th Avenue,tertiary,20 mph,False,74.079,"LINESTRING (-122.676446 45.5231112, -122.6764438 45.5231869, -122.6764629 45.5237203, -122.6764652 45.5237772)",,
44706997,,True,2,West Burnside Street,primary,25 mph,False,76.274,"LINESTRING (-122.676446 45.5231112, -122.6765391 45.5231093, -122.6772829 45.5230954, -122.6774247 45.5230927)",,
5528556,,True,1,Southwest Oak Street,tertiary,20 mph,False,7.685,"LINESTRING (-122.6710837 45.5201137, -122.6711762 45.5201377)",,
"[418785124, 418785127]",,True,"['1', '2']",Southwest Naito Parkway,secondary,20 mph,False,79.433,"LINESTRING (-122.6710837 45.5201137, -122.6710431 45.5201868, -122.6708836 45.5204852, -122.6707636 45.5207084, -122.6707239 45.5207821)",,
436484534,,True,2,Southwest Naito Parkway,secondary,30 mph,False,79.97,"LINESTRING (-122.6726198 45.5174778, -122.6726579 45.5173927, -122.6729411 45.5168732, -122.6729788 45.5168042)",,
"[948085496, 595610415]",,True,2,Southwest Morrison Street,unclassified,20 mph,False,83.228,"LINESTRING (-122.6726198 45.5174778, -122.6727522 45.5175103, -122.6731925 45.5176273, -122.6735009 45.5177093, -122.6735457 45.5177219, -122.6736198 45.5177409)",,
"[118880265, 1092208838, 418966782, 1092208839]",,True,3,Southwest Naito Parkway,secondary,30 mph,False,167.634,"LINESTRING (-122.6718118 45.5190096, -122.671918 45.518808, -122.6720928 45.5184832, -122.6722199 45.5182472, -122.6723362 45.5180334, -122.672399 45.517918, -122.6724351 45.5178517, -122.67245 45.5178243, -122.6725181 45.5176992, -122.6725304 45.5176765, -122.6725659 45.5175978)",,
"[418785125, 436484533]",,True,"['1', '2']",Southwest Naito Parkway,secondary,20 mph,False,80.172,"LINESTRING (-122.6714476 45.5194393, -122.6714125 45.5195049, -122.6712377 45.5198331, -122.6711207 45.5200462, -122.6710837 45.5201137)",,
