osmid,highway,maxspeed,oneway,reversed,length,name,geometry,lanes,bridge
448349589,secondary,,True,False,95.34400000000001,,"LINESTRING (113.0471918 23.6849201, 113.0472214 23.6850117, 113.0471838 23.6851302, 113.0471186 23.685287, 113.047058 23.6854176, 113.0469811 23.6855531, 113.0469092 23.6856701, 113.0468841 23.6857051)",,
448349596,secondary_link,,False,True,9.241,,"LINESTRING (113.0458637 23.6865927, 113.0458077 23.6865273)",,
448349592,unclassified,,False,False,8.694,,"LINESTRING (113.0468139 23.6856606, 113.0468841 23.6857051)",,
201370944,primary,40,True,False,58.344,连江路,"LINESTRING (113.0468139 23.6856606, 113.0467449 23.6857534, 113.046656 23.6858533, 113.0465639 23.6859468, 113.0464405 23.6860567)",3,
448349589,secondary,,True,False,16.335,,"LINESTRING (113.0465442 23.686075, 113.0464224 23.6861706)",,
448349591,unclassified,,True,False,10.754,,"LINESTRING (113.0465442 23.686075, 113.0464405 23.6860567)",,
448349590,secondary_link,,True,False,73.753,,"LINESTRING (113.0464224 23.6861706, 113.0458637 23.6865927)",,
462897939,residential,,False,True,120.87299999999999,,"LINESTRING (113.0522511 23.6827932, 113.05214 23.6827941, 113.0512588 23.6828013, 113.0512128 23.6828017, 113.0511568 23.6828142, 113.0511057 23.6828357, 113.0510773 23.6828541)",,
466007533,residential,,False,True,10.652,,"LINESTRING (113.0471382 23.6845608, 113.047038 23.6845333)",,
708433362,primary,40,True,False,194.618,连江路,"LINESTRING (113.0471382 23.6845608, 113.0471417 23.6844576, 113.0472049 23.6830529, 113.0472234 23.6828124)",3,
466007533,residential,,False,False,106.16300000000001,,"LINESTRING (113.0460247 23.684624, 113.0464299 23.6844943, 113.0469208 23.6845011, 113.047038 23.6845333)",,
513809383,primary,56,True,False,175.982,凤翔中路,"LINESTRING (113.0549809 23.678929, 113.054945 23.6805113)",,
507975755,primary,40,True,False,40.678,人民二路,"LINESTRING (113.0485209 23.6817175, 113.0489175 23.6817612)",,
456197615,tertiary,20,False,False,45.012,,"LINESTRING (113.055235 23.6831083, 113.054793 23.6831036)",2,
468229421,residential,20,False,False,31.357,,"LINESTRING (113.055235 23.6831083, 113.0552347 23.6833903)",2,
468229421,residential,20,False,True,36.116,,"LINESTRING (113.055235 23.6831083, 113.0552353 23.6827835)",2,
468229421,residential,20,False,False,29.233,,"LINESTRING (113.0552347 23.6833903, 113.0552344 23.6836532)",2,
468229421,residential,20,False,True,31.357,,"LINESTRING (113.0552347 23.6833903, 113.055235 23.6831083)",2,
468229421,residential,20,False,True,29.233,,"LINESTRING (113.0552344 23.6836532, 113.0552347 23.6833903)",2,
468229421,residential,20,False,False,36.116,,"LINESTRING (113.0552353 23.6827835, 113.055235 23.6831083)",2,
468229421,residential,20,False,True,32.424,,"LINESTRING (113.0552353 23.6827835, 113.0552353 23.6824919)",2,
468229428,residential,20,False,False,39.466,,"LINESTRING (113.0548479 23.6824817, 113.0552353 23.6824919)",2,
201370702,primary,40,True,False,69.382,凤翔中路,"LINESTRING (113.0548479 23.6824817, 113.0548048 23.6829328, 113.054793 23.6831036)",,
468229421,residential,20,False,False,32.424,,"LINESTRING (113.0552353 23.6824919, 113.0552353 23.6827835)",2,
468229428,residential,20,False,True,39.466,,"LINESTRING (113.0552353 23.6824919, 113.0548479 23.6824817)",2,
201370707,residential,20,True,False,101.667,,"LINESTRING (113.048926 23.6850615, 113.0498612 23.6850633, 113.0499244 23.6850634)",,
555878196,secondary_link,,True,False,47.30499999999999,,"LINESTRING (113.0539095 23.6856333, 113.0539025 23.6856627, 113.0539011 23.6856971, 113.0539054 23.6857322, 113.0539117 23.6857597, 113.0539201 23.6857864, 113.0539328 23.6858116, 113.0539447 23.6858364, 113.0539666 23.6858654, 113.0539888 23.6858909, 113.0540209 23.6859189, 113.0540543 23.6859381, 113.0540835 23.6859495, 113.054128 23.6859557)",,
919638455,secondary_link,,True,False,67.72200000000001,,"LINESTRING (113.0539095 23.6856333, 113.0536887 23.6859314, 113.053614 23.6860084, 113.0534985 23.6861088)",,
477218498,secondary,40,True,False,47.685,连江路,"LINESTRING (113.0472648 23.6816035, 113.0472767 23.6811748)",,
477218499,primary,40,True,False,12.382,人民二路,"LINESTRING (113.0472648 23.6816035, 113.0473858 23.6816145)",,
513809385,primary,40,True,False,15.463,人民二路,"LINESTRING (113.0548009 23.6810885, 113.0549452 23.6810452)",,
201370544,primary,56,True,False,71.31,凤翔中路,"LINESTRING (113.0548009 23.6810885, 113.0548006 23.6808673, 113.0547983 23.6804472)",,
201370544,primary,56,True,False,78.104,凤翔中路,"LINESTRING (113.0547451 23.6819082, 113.0547941 23.6813569, 113.0547993 23.6812077)",,
448157685,secondary_link,,True,False,94.175,,"LINESTRING (113.0547451 23.6819082, 113.0547303 23.6817796, 113.0547023 23.6817015, 113.0546567 23.6816006, 113.0546272 23.6815466, 113.0545816 23.6815024, 113.0545199 23.6814655, 113.0544367 23.6814385, 113.0541628 23.6813839)",,
201370544,primary,56,True,False,13.255,凤翔中路,"LINESTRING (113.0547993 23.6812077, 113.0548009 23.6810885)",,
201370525,primary,40,True,False,67.713,人民一路,"LINESTRING (113.0547993 23.6812077, 113.0546248 23.6812556, 113.0541628 23.6813839)",,
482775189,residential,,False,True,106.473,,"LINESTRING (113.0491184 23.6828007, 113.0493525 23.6827996, 113.049591 23.6827985, 113.0499196 23.682797, 113.0499216 23.6829106, 113.0499612 23.682924, 113.0500345 23.6829487)",,
448096436,residential,,True,False,14.665,,"LINESTRING (113.0512688 23.6863292, 113.0513243 23.6864509)",,
201370880,tertiary,8,True,False,117.094,北江二路,"LINESTRING (113.0512688 23.6863292, 113.0514493 23.6862979, 113.0517409 23.6862586, 113.0524052 23.686169)",,
460264244,residential,,True,False,26.796,,"LINESTRING (113.0512688 23.6863292, 113.0513332 23.6863678, 113.0514124 23.6863937, 113.0515127 23.6864111)",,
201370880,tertiary,8,True,False,7.592,北江二路,"LINESTRING (113.051197 23.6863476, 113.0512688 23.6863292)",,
507975751,residential,,True,False,75.289,,"LINESTRING (113.051197 23.6863476, 113.0511873 23.6862961, 113.0511831 23.6862275, 113.0511939 23.6857985, 113.0511955 23.6856715)",,
"[201370728, 445160562]",primary,60,True,False,111.394,"['凤城大桥', '风翔中路']","LINESTRING (113.0553406 23.6858554, 113.0552197 23.6856205, 113.0550109 23.6852112, 113.0548916 23.6849422)",2,yes
501684090,residential,,False,True,7.953,,"LINESTRING (113.0511955 23.6856715, 113.0512736 23.6856709)",,
501684090,residential,,False,False,42.057,,"LINESTRING (113.0511955 23.6856715, 113.051137 23.6856718, 113.0510261 23.6856717, 113.0509508 23.6856724, 113.0507825 23.685674)",,
507975751,residential,,True,False,59.806000000000004,,"LINESTRING (113.0511955 23.6856715, 113.0512219 23.6854912, 113.0512387 23.6851356)",,
201370944,primary,40,True,False,41.254,连江路,"LINESTRING (113.0472422 23.6844582, 113.0472361 23.6845633, 113.0472238 23.6847094, 113.0472076 23.6848277)",3,
445160582,secondary_link,,True,False,216.98399999999998,,"LINESTRING (113.0537196 23.6857374, 113.0538579 23.6855358, 113.0543114 23.684875, 113.0543825 23.6847679, 113.0544179 23.6847077, 113.0544477 23.6846599, 113.0544782 23.6846013, 113.0545085 23.6845461, 113.0545321 23.6844968, 113.0545577 23.6844396, 113.0545841 23.684352, 113.0546005 23.6842761, 113.0546026 23.6841623, 113.054616 23.6840031)",,
448096425,residential,,False,False,167.42300000000003,,"LINESTRING (113.0537196 23.6857374, 113.0536233 23.6856972, 113.0535269 23.6856741, 113.0534557 23.685666, 113.0533212 23.6856538, 113.0531361 23.6856602, 113.052983 23.6856732, 113.0528381 23.6857002, 113.0527228 23.6857322, 113.0526075 23.6857837, 113.0524975 23.6858599, 113.0524549 23.6859132, 113.0524251 23.6859901, 113.0524063 23.6860883, 113.0524059 23.6861192, 113.0524052 23.686169)",,
525273412,secondary,,True,False,8.328,,"LINESTRING (113.0471214 23.6828442, 113.0471273 23.6827695)",,
708433360,secondary,40,True,False,10.879,滨江路,"LINESTRING (113.0471273 23.6827695, 113.0472278 23.6827363)",,
525273412,secondary,,True,False,28.618,,"LINESTRING (113.0471273 23.6827695, 113.0471339 23.6826452, 113.0471423 23.6825125)",,
448246194,primary_link,,True,False,84.187,,"LINESTRING (113.0471423 23.6825125, 113.0471541 23.6821417, 113.0471408 23.6820747, 113.0471191 23.6820116, 113.0470691 23.6819453, 113.0470064 23.681882, 113.0469329 23.6818287)",,
525273428,unclassified,,False,False,6.423,,"LINESTRING (113.0462585 23.6859855, 113.0462975 23.6860309)",,
525273428,unclassified,,False,True,22.901,,"LINESTRING (113.0462585 23.6859855, 113.0461177 23.6858249)",,
525273412,secondary,,True,False,184.76199999999997,,"LINESTRING (113.0462585 23.6859855, 113.0463143 23.685944, 113.0464461 23.6858232, 113.0466054 23.6856523, 113.0467065 23.6855158, 113.0468229 23.6853057, 113.0469034 23.6851049, 113.0469719 23.68489, 113.0470182 23.6846767, 113.047038 23.6845333)",,
525273428,unclassified,,False,True,6.423,,"LINESTRING (113.0462975 23.6860309, 113.0462585 23.6859855)",,
708433362,primary,40,True,False,189.803,连江路,"LINESTRING (113.0462975 23.6860309, 113.0463492 23.6859919, 113.0464616 23.6858906, 113.0465682 23.6857853, 113.0466638 23.6856888, 113.0467532 23.6855768, 113.0468285 23.6854712, 113.0469039 23.685351, 113.0469776 23.6852003, 113.0470318 23.6850689, 113.0470718 23.6849386, 113.0471197 23.6847067, 113.0471382 23.6845608)",3,
525273428,unclassified,,False,False,22.901,,"LINESTRING (113.0461177 23.6858249, 113.0462585 23.6859855)",,
501684090,residential,,False,False,7.953,,"LINESTRING (113.0512736 23.6856709, 113.0511955 23.6856715)",,
448096436,residential,,True,False,73.309,,"LINESTRING (113.0512736 23.6856709, 113.0512734 23.685714, 113.051273 23.6858002, 113.051258 23.6862262, 113.0512601 23.6862857, 113.0512688 23.6863292)",,
201370551,residential,20,True,False,121.948,,"LINESTRING (113.0499776 23.6840193, 113.0499348 23.6838953, 113.049939 23.6835801, 113.0499441 23.6832011, 113.0499518 23.6830984, 113.0499784 23.6830239, 113.0500345 23.6829487)",,
201370592,residential,20,True,False,116.64999999999999,,"LINESTRING (113.0499776 23.6840193, 113.0500003 23.6840937, 113.049997 23.6844575, 113.0499763 23.6850652)",,
201370633,residential,20,False,True,107.34,,"LINESTRING (113.0499776 23.6840193, 113.0498859 23.6840206, 113.0489235 23.6840234)",,
201370764,residential,20,True,False,138.408,,"LINESTRING (113.0499776 23.6840193, 113.0500986 23.6839653, 113.0512712 23.6839666, 113.0513131 23.6839948)",,
201370707,residential,20,True,False,5.289,,"LINESTRING (113.0499244 23.6850634, 113.0499763 23.6850652)",,
201370551,residential,20,True,False,116.731,,"LINESTRING (113.0499244 23.6850634, 113.0499377 23.684457, 113.0499455 23.6840952, 113.0499776 23.6840193)",,
501684090,residential,,False,True,42.056999999999995,,"LINESTRING (113.0507825 23.685674, 113.0509508 23.6856724, 113.0510261 23.6856717, 113.051137 23.6856718, 113.0511955 23.6856715)",,
666810851,residential,20,False,False,335.27000000000004,,"LINESTRING (113.0507825 23.685674, 113.0508818 23.6858453, 113.0507825 23.6859873, 113.0509071 23.6861394, 113.0509299 23.6861741, 113.0509435 23.6862005, 113.0509511 23.6862272, 113.0509526 23.6862542, 113.0509492 23.6862781, 113.0509377 23.6862997, 113.050924 23.6863165, 113.0500424 23.6870016, 113.0493394 23.686164, 113.0492995 23.6861928, 113.0492709 23.6862141, 113.0492072 23.6862588)",2,
666810851,residential,20,False,True,183.392,,"LINESTRING (113.0507825 23.685674, 113.0507233 23.6855768, 113.0503685 23.6855142, 113.050302 23.6854132, 113.0502667 23.6853725, 113.0502218 23.6853422, 113.0501748 23.6853167, 113.0501363 23.685304, 113.0500936 23.6852952, 113.0498616 23.6852893, 113.0498124 23.6852962, 113.0497814 23.685307, 113.049744 23.6853275, 113.0493094 23.6856777)",2,
666810851,residential,20,False,False,183.392,,"LINESTRING (113.0493094 23.6856777, 113.049744 23.6853275, 113.0497814 23.685307, 113.0498124 23.6852962, 113.0498616 23.6852893, 113.0500936 23.6852952, 113.0501363 23.685304, 113.0501748 23.6853167, 113.0502218 23.6853422, 113.0502667 23.6853725, 113.050302 23.6854132, 113.0503685 23.6855142, 113.0507233 23.6855768, 113.0507825 23.685674)",2,
201370882,tertiary,20,True,False,82.28,升平街,"LINESTRING (113.0492072 23.6862588, 113.0497087 23.686839)",1,
666810851,residential,20,False,True,335.2699999999999,,"LINESTRING (113.0492072 23.6862588, 113.0492709 23.6862141, 113.0492995 23.6861928, 113.0493394 23.686164, 113.0500424 23.6870016, 113.050924 23.6863165, 113.0509377 23.6862997, 113.0509492 23.6862781, 113.0509526 23.6862542, 113.0509511 23.6862272, 113.0509435 23.6862005, 113.0509299 23.6861741, 113.0509071 23.6861394, 113.0507825 23.6859873, 113.0508818 23.6858453, 113.0507825 23.685674)",2,
466007533,residential,,False,False,10.652,,"LINESTRING (113.047038 23.6845333, 113.0471382 23.6845608)",,
466007533,residential,,False,True,106.16300000000001,,"LINESTRING (113.047038 23.6845333, 113.0469208 23.6845011, 113.0464299 23.6844943, 113.0460247 23.684624)",,
525273412,secondary,,True,False,188.043,,"LINESTRING (113.047038 23.6845333, 113.047049 23.684454, 113.0471214 23.6828442)",,
201370949,unclassified,8,True,False,82.765,连江路,"LINESTRING (113.0472329 23.6797545, 113.0472476 23.6791163, 113.0473501 23.6790671)",,
967521690,residential,,False,False,210.047,,"LINESTRING (113.0472329 23.6797545, 113.0460171 23.679721, 113.0460265 23.678946)",,
448256928,residential,,False,False,135.04,,"LINESTRING (113.0460265 23.678946, 113.0473521 23.6789787)",,
967521690,residential,,False,True,210.047,,"LINESTRING (113.0460265 23.678946, 113.0460171 23.679721, 113.0472329 23.6797545)",,
201370526,primary,40,True,False,98.253,人民二路,"LINESTRING (113.0529875 23.6816818, 113.052443 23.6818227, 113.0520587 23.6819211)",,
"[507975754, 477222911]",primary,40,True,False,115.88000000000001,人民二路,"LINESTRING (113.0485116 23.6818331, 113.0484198 23.6818254, 113.0478854 23.6817768, 113.0473799 23.6817242)",,
1078550413,primary_link,,True,False,27.900000000000006,,"LINESTRING (113.0485116 23.6818331, 113.048448 23.6818178, 113.0484154 23.6817917, 113.0484078 23.6817681, 113.0484138 23.6817494, 113.0484275 23.6817341, 113.0484666 23.6817261, 113.0485209 23.6817175)",,
1078550414,living_street,,False,False,122.358,,"LINESTRING (113.0523046 23.6816435, 113.0523691 23.6805447)",,
201370540,secondary,8,True,False,235.64000000000001,人民二路,"LINESTRING (113.0523046 23.6816435, 113.0529451 23.6814703, 113.0545239 23.6810434)",,
1078550414,living_street,,False,True,122.358,,"LINESTRING (113.0523691 23.6805447, 113.0523046 23.6816435)",,
1078852188,tertiary_link,,False,True,32.366,,"LINESTRING (113.0534592 23.686016, 113.0531455 23.6860629)",,
445160582,secondary_link,,True,False,40.972,,"LINESTRING (113.0534592 23.686016, 113.0534789 23.6860009, 113.0535534 23.685938, 113.0536279 23.6858584, 113.0536866 23.6857836, 113.0537196 23.6857374)",,
