osmid,highway,oneway,reversed,length,geometry,name,lanes,maxspeed,junction
912364501,residential,False,True,93.798,"LINESTRING (74.4486659 31.1152147, 74.4486423 31.1152017, 74.448591 31.1151807, 74.4485489 31.1151667, 74.4485069 31.1151492, 74.4484783 31.1151362, 74.4484491 31.1151272, 74.4484373 31.1151487, 74.4484242 31.1151652, 74.4484081 31.1151877, 74.4483996 31.1152048, 74.4483896 31.1152219, 74.4483834 31.1152371, 74.4483401 31.1152947, 74.448332 31.1153034, 74.4483177 31.1153025, 74.4482994 31.115306, 74.4482812 31.1153182, 74.448269 31.1153312, 74.4482456 31.1153504, 74.4482273 31.1153643, 74.4481948 31.1154017, 74.4481633 31.1154565, 74.4481368 31.1155061, 74.4481155 31.1155418, 74.4480891 31.1155827, 74.4480465 31.1156446)",Paradise Street,0,10,
513942280,residential,False,True,3.476,"LINESTRING (74.4462287 31.1158683, 74.4462137 31.1158398)",Kot Usman Khan Bazar,2,20,
513942280,residential,False,False,250.22799999999998,"LINESTRING (74.4462287 31.1158683, 74.4462411 31.1158919, 74.4462604 31.1159459, 74.4463072 31.1159876, 74.4463821 31.1160324, 74.4464307 31.1160693, 74.4465442 31.1161543, 74.4465952 31.1161883, 74.4466832 31.1162344, 74.4467569 31.116266, 74.4468278 31.1163121, 74.4468703 31.1163388, 74.4469611 31.116402, 74.447032 31.1164214, 74.4471001 31.1164651, 74.4471852 31.1165088, 74.4473355 31.1166083, 74.4475198 31.1167516, 74.4476191 31.1168196, 74.4477184 31.1168827, 74.4478148 31.116958, 74.4478999 31.1170236, 74.4479793 31.1170673, 74.4480559 31.1171183, 74.4481211 31.1172008, 74.4481713 31.1172143, 74.4482078 31.1172279, 74.4482502 31.1172578)",Kot Usman Khan Bazar,2,20,
941536887,residential,False,True,141.04000000000002,"LINESTRING (74.4462287 31.1158683, 74.4461749 31.1159099, 74.4461271 31.1159569, 74.4460824 31.1160074, 74.4460336 31.1160665, 74.4460143 31.1160874, 74.4460031 31.1160892, 74.4459909 31.1160822, 74.4459421 31.1160456, 74.4459299 31.1160378, 74.4459177 31.1160448, 74.4458106 31.1161324, 74.4457017 31.1162334, 74.4455641 31.1163213, 74.4453388 31.1164292, 74.4450823 31.1165398)",,,,
513942280,residential,False,False,3.476,"LINESTRING (74.4462137 31.1158398, 74.4462287 31.1158683)",Kot Usman Khan Bazar,2,20,
513942280,residential,False,True,38.791999999999994,"LINESTRING (74.4462137 31.1158398, 74.4462024 31.1158183, 74.446181 31.115741, 74.446138 31.1156453, 74.4460383 31.1155302)",Kot Usman Khan Bazar,2,20,
732438328,residential,False,False,65.345,"LINESTRING (74.4462137 31.1158398, 74.4462333 31.1158056, 74.4462541 31.1157769, 74.4462802 31.1157659, 74.446297 31.1157648, 74.4463124 31.1157619, 74.4463734 31.1156902, 74.4464693 31.1155834, 74.4464898 31.1155488, 74.446504 31.1155244, 74.4465274 31.1155027, 74.4465691 31.11546, 74.4465925 31.1154331, 74.4466199 31.1154, 74.4466291 31.1153882)",,,,
512243999,secondary,False,False,11.613,"LINESTRING (74.4469073 31.1150888, 74.4468595 31.1150904, 74.4467899 31.1151123)",سرکلر روڈ,,,
512243999,secondary,False,True,38.721000000000004,"LINESTRING (74.4469073 31.1150888, 74.4469825 31.1150999, 74.4472661 31.1152451)",سرکلر روڈ,,,
732438328,residential,False,True,42.567,"LINESTRING (74.4469073 31.1150888, 74.4468415 31.1151529, 74.4467927 31.1152051, 74.4467388 31.1152634, 74.4467063 31.1152982, 74.4466738 31.1153339, 74.4466443 31.1153687, 74.4466291 31.1153882)",,,,
912369937,residential,False,False,18.91,"LINESTRING (74.4466291 31.1153882, 74.4464649 31.1152925)",,,,
732438328,residential,False,False,42.56700000000001,"LINESTRING (74.4466291 31.1153882, 74.4466443 31.1153687, 74.4466738 31.1153339, 74.4467063 31.1152982, 74.4467388 31.1152634, 74.4467927 31.1152051, 74.4468415 31.1151529, 74.4469073 31.1150888)",,,,
732438328,residential,False,True,65.345,"LINESTRING (74.4466291 31.1153882, 74.4466199 31.1154, 74.4465925 31.1154331, 74.4465691 31.11546, 74.4465274 31.1155027, 74.446504 31.1155244, 74.4464898 31.1155488, 74.4464693 31.1155834, 74.4463734 31.1156902, 74.4463124 31.1157619, 74.446297 31.1157648, 74.4462802 31.1157659, 74.4462541 31.1157769, 74.4462333 31.1158056, 74.4462137 31.1158398)",,,,
512243999,secondary,False,False,48.455,"LINESTRING (74.4464649 31.1152925, 74.4460383 31.1155302)",سرکلر روڈ,,,
912369937,residential,False,True,18.91,"LINESTRING (74.4464649 31.1152925, 74.4466291 31.1153882)",,,,
512243999,secondary,False,True,36.893,"LINESTRING (74.4464649 31.1152925, 74.4467242 31.1151422, 74.4467899 31.1151123)",سرکلر روڈ,,,
