osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,junction,bridge,tunnel
139164444,Triq il-Genista,residential,False,False,82.578,"LINESTRING (14.5283873 35.8872062, 14.5286485 35.887266, 14.5286889 35.8872826, 14.5287069 35.8873048, 14.5287074 35.8873475, 14.5286616 35.8874748, 14.5286425 35.8875147, 14.5286233 35.8875324, 14.5285931 35.8875481, 14.5285558 35.887556, 14.5284877 35.887563, 14.5283621 35.8875684)",,30,,,,
139164459,Triq il-Progress,residential,False,True,47.863,"LINESTRING (14.5284796 35.8867823, 14.5283873 35.8872062)",,30,,,,
805916261,Triq Santa Liberata,secondary,False,False,91.869,"LINESTRING (14.5284796 35.8867823, 14.5279996 35.8866689, 14.5274953 35.8865669)",,40,23,,,
139164444,Triq il-Genista,residential,False,True,82.578,"LINESTRING (14.5283621 35.8875684, 14.5284877 35.887563, 14.5285558 35.887556, 14.5285931 35.8875481, 14.5286233 35.8875324, 14.5286425 35.8875147, 14.5286616 35.8874748, 14.5287074 35.8873475, 14.5287069 35.8873048, 14.5286889 35.8872826, 14.5286485 35.887266, 14.5283873 35.8872062)",,30,,,,
22900720,Triq is-Salvatur,residential,False,False,37.672,"LINESTRING (14.5264837 35.8910444, 14.5261309 35.8912263)",,,,,,
22900720,Triq is-Salvatur,residential,False,True,30.069,"LINESTRING (14.5264837 35.8910444, 14.5267567 35.8908888)",,,,,,
139164483,Patist Borda,residential,False,False,133.904,"LINESTRING (14.5264837 35.8910444, 14.5262216 35.8907597, 14.5261977 35.8907192, 14.5261953 35.8906656, 14.52623 35.8906079, 14.5263822 35.8905106, 14.5268922 35.8901798)",,,,,,
344654722,Triq il-Ġublew tal-Fidda,secondary,False,True,46.114,"LINESTRING (14.5249134 35.8837989, 14.5244404 35.8839574)",,,23,,,
154157767,Triq ir-Regatta 1969,unclassified,False,False,252.867,"LINESTRING (14.5240746 35.8910575, 14.5248297 35.8903104, 14.5250129 35.8902479, 14.5254166 35.8901102, 14.5259107 35.8896911, 14.5260475 35.8896173, 14.526145 35.8896292)",,,,,,
516261826,Dawret Fra Giovanni Bichi,tertiary,False,True,20.297,"LINESTRING (14.5245704 35.8914155, 14.5246847 35.8912582)",,30,,,,
516261826,Dawret Fra Giovanni Bichi,tertiary,False,False,150.833,"LINESTRING (14.5245704 35.8914155, 14.5244695 35.891641, 14.5244276 35.8917345, 14.52438 35.8919028, 14.5243725 35.8920511, 14.5244133 35.8921718, 14.5244812 35.8922656, 14.52458 35.8923464, 14.5247367 35.8924134, 14.524846 35.8924391, 14.5249821 35.8924625)",,30,,,,
542765781,,residential,False,True,34.992999999999995,"LINESTRING (14.5245704 35.8914155, 14.5247983 35.8914891, 14.5249314 35.8915317)",,,,,,
954080042,Triq Malta Rebbieħa,tertiary,False,False,12.528,"LINESTRING (14.526145 35.8896292, 14.5260533 35.8897139)",2,30,,,,
154157767,Triq ir-Regatta 1969,unclassified,False,True,252.86700000000002,"LINESTRING (14.526145 35.8896292, 14.5260475 35.8896173, 14.5259107 35.8896911, 14.5254166 35.8901102, 14.5250129 35.8902479, 14.5248297 35.8903104, 14.5240746 35.8910575)",,,,,,
954080042,Triq Malta Rebbieħa,tertiary,False,True,39.653,"LINESTRING (14.526145 35.8896292, 14.526232 35.8895612, 14.5263944 35.8894244, 14.5264535 35.8893749)",2,30,,,,
516261825,Triq ix-Xatt,tertiary,False,False,29.641,"LINESTRING (14.5259998 35.8869811, 14.5259551 35.886717)",2,30,,,,
516261825,Triq ix-Xatt,tertiary,False,True,35.71,"LINESTRING (14.5259998 35.8869811, 14.5260901 35.8872938)",2,30,,,,
"[367788410, 154470590]","['Triq il-Mandraġġ', 'Triq ix-Xewkija']",unclassified,False,True,687.5169999999998,"LINESTRING (14.5259998 35.8869811, 14.5259293 35.8870377, 14.5258928 35.8870558, 14.5255008 35.8873222, 14.5254333 35.8873791, 14.5253941 35.8874526, 14.5253873 35.8875108, 14.525401 35.8876242, 14.5254059 35.8877668, 14.5254157 35.8878292, 14.5254356 35.8878733, 14.5254609 35.8879087, 14.5255132 35.8879589, 14.525782 35.8881233, 14.5257917 35.8881575, 14.5257808 35.8881883, 14.5254209 35.8884028, 14.5251977 35.8887012, 14.5251106 35.8888008, 14.5250184 35.8888367, 14.524441 35.8889078, 14.5228351 35.8891511, 14.5225708 35.8892739, 14.5222602 35.8894288, 14.5219299 35.8897319, 14.5218522 35.889767, 14.5217357 35.8898121, 14.5216434 35.8898143, 14.521533 35.8898334, 14.5214543 35.8898652, 14.521116 35.8899922, 14.5209982 35.8900957, 14.5209692 35.8901997)",1,30,,,,
154470591,Triq Bettina,living_street,False,True,40.466,"LINESTRING (14.5226018 35.8865684, 14.5221546 35.8865342)",1,20,,,,
"[542577306, 187631860, 456224527]","['Triq Pawlu Boffa', 'Pjazza tal-Belt Vittoriosa', 'Triq il-Mina il-Kbira']",residential,True,False,147.722,"LINESTRING (14.5226018 35.8865684, 14.522553 35.8867243, 14.5224782 35.8869831, 14.52246 35.8870479, 14.5224419 35.8871123, 14.5223393 35.8873765, 14.522198 35.8878189, 14.5221952 35.8878297, 14.5221928 35.887854)",1,30,,,,
516481368,Triq ix-Xatt,residential,False,False,53.306000000000004,"LINESTRING (14.5273655 35.8883132, 14.527006 35.8881935, 14.5268081 35.8881567)",2,30,,,,
1254309653,Misraħ l-Arċisqof Gonzi,residential,True,False,4.486,"LINESTRING (14.5281597 35.8885691, 14.5281227 35.8885421)",2,30,,,,
516261827,Misraħ l-Arċisqof Gonzi,residential,False,True,11.113,"LINESTRING (14.5281597 35.8885691, 14.5282249 35.8886131, 14.5282489 35.8886375)",,,,,,
984095616,,tertiary_link,True,False,27.717,"LINESTRING (14.5268022 35.8915715, 14.5268209 35.8913227)",,,23,,,
154470595,,tertiary,True,False,88.10300000000001,"LINESTRING (14.5268022 35.8915715, 14.5268717 35.8915211, 14.526919 35.8914614, 14.5269712 35.8914176, 14.5270491 35.8913746, 14.5271453 35.8913454, 14.5276336 35.8911891)",,,,,,
246692742,Sqaq ic-Cimiterju,residential,False,False,80.628,"LINESTRING (14.5268022 35.8915715, 14.5268712 35.8916107, 14.5269534 35.8916193, 14.5270447 35.8916174, 14.5271192 35.8916068, 14.5272308 35.891586, 14.5273373 35.8915477, 14.5276421 35.8914455)",,,,,,
154470602,Triq L-Isptar Navali,residential,False,False,92.50300000000001,"LINESTRING (14.5247278 35.8921587, 14.5251209 35.8917496, 14.5251816 35.8916864, 14.5252349 35.8916389, 14.5253693 35.8915094)",,,,,,
542765776,Triq is-Salvatur,residential,True,False,33.835,"LINESTRING (14.5253693 35.8915094, 14.5250268 35.8913845)",,,,,,
22900720,Triq is-Salvatur,residential,False,True,30.895000000000003,"LINESTRING (14.5253693 35.8915094, 14.5255075 35.8915184, 14.5256796 35.8916076)",,,,,,
154470602,Triq L-Isptar Navali,residential,False,True,92.50300000000001,"LINESTRING (14.5253693 35.8915094, 14.5252349 35.8916389, 14.5251816 35.8916864, 14.5251209 35.8917496, 14.5247278 35.8921587)",,,,,,
15255848,Misraħ l-Arċisqof Gonzi,residential,True,False,72.815,"LINESTRING (14.5281227 35.8885421, 14.5280593 35.8885222, 14.5280282 35.8885118, 14.527685 35.8884051, 14.5273655 35.8883132)",2,30,,,,
15245616,Triq San Lawrenz,residential,False,False,35.906,"LINESTRING (14.5211338 35.8877249, 14.5210008 35.8880293)",1,30,,,,
884730757,Triq San Lawrenz,residential,False,True,39.226,"LINESTRING (14.5211338 35.8877249, 14.5211921 35.887567, 14.5211715 35.887494, 14.5211188 35.8873893)",2,30,,,,
154470614,Missjoni Taljana,tertiary,True,False,74.702,"LINESTRING (14.5276336 35.8911891, 14.5268209 35.8913227)",,,23,,,
364583669,Missjoni Taljana,tertiary,False,False,99.137,"LINESTRING (14.5276336 35.8911891, 14.52869 35.8909392)",2,50,23,,,
541399002,Triq La Vallette,residential,True,False,83.5,"LINESTRING (14.5217405 35.8889762, 14.5216747 35.8890754, 14.5215692 35.8892256, 14.5214392 35.8893572, 14.5213535 35.8894032, 14.5212461 35.8894254, 14.5210962 35.889401)",1,30,,,,
"[730157076, 730157077]",Pjazzetta San Filippu,residential,False,True,24.657,"LINESTRING (14.5217405 35.8889762, 14.5215384 35.8889059, 14.5214896 35.8888876)",1,30,,,,
456224524,Pjazza tal-Belt Vittoriosa,residential,False,False,5.458,"LINESTRING (14.521834 35.888078, 14.5218761 35.8880427)",,30,,,,
562526696,Pjazza tal-Belt Vittoriosa,residential,False,False,25.951,"LINESTRING (14.521834 35.888078, 14.5217631 35.8878518)",,30,,,,
543101963,Triq Sant' Anton,residential,False,True,29.969,"LINESTRING (14.521834 35.888078, 14.5216949 35.8881184, 14.5215233 35.8881742)",,,,,,
22904749,Triq Emanuel Attard Bezzina,residential,True,False,93.13300000000001,"LINESTRING (14.5203976 35.890125, 14.5207023 35.8902075, 14.5207576 35.8901555, 14.5207904 35.8901116, 14.5208894 35.8899518, 14.5211215 35.8897463)",1,30,,,,
345212967,Triq il-Ħabs l-Antik,residential,False,False,76.101,"LINESTRING (14.5203976 35.890125, 14.5201971 35.8904522, 14.5199232 35.8906815)",1,30,,,,
345212967,Triq il-Ħabs l-Antik,residential,False,True,67.301,"LINESTRING (14.5203976 35.890125, 14.5204608 35.8899736, 14.520555 35.8897535, 14.5206053 35.8896444, 14.5206388 35.8895523)",1,30,,,,
132741672,Triq il-Genista,residential,False,False,145.99200000000002,"LINESTRING (14.5276178 35.8874392, 14.5272866 35.8873764, 14.5271908 35.8873442, 14.5271216 35.8873103, 14.5270122 35.8872309, 14.5263522 35.8866785)",,30,,,,
543634606,Misraħ Santa Margerita,residential,False,False,7.949,"LINESTRING (14.5235056 35.8841801, 14.5235518 35.884241)",,,,,,
543634606,Misraħ Santa Margerita,residential,False,True,29.112,"LINESTRING (14.5235056 35.8841801, 14.5231827 35.8841701)",,,,,,
516261825,Triq ix-Xatt,tertiary,False,False,116.51500000000001,"LINESTRING (14.5268081 35.8881567, 14.5266929 35.8880502, 14.5266181 35.8879833, 14.5262761 35.8875928, 14.5261568 35.8874449, 14.5260901 35.8872938)",2,30,,,,
"[954080042, 516261829]",Triq Malta Rebbieħa,tertiary,False,False,200.358,"LINESTRING (14.5268081 35.8881567, 14.5272937 35.8886012, 14.5273839 35.8887229, 14.5274134 35.8887624, 14.5274199 35.8888111, 14.5273888 35.8888598, 14.5273537 35.8888773, 14.5272798 35.8889208, 14.5269667 35.8890924, 14.5264535 35.8893749)",2,30,,,,
516481368,Triq ix-Xatt,residential,False,True,53.306000000000004,"LINESTRING (14.5268081 35.8881567, 14.527006 35.8881935, 14.5273655 35.8883132)",2,30,,,,
246692742,Sqaq ic-Cimiterju,residential,False,False,120.917,"LINESTRING (14.5276421 35.8914455, 14.5280593 35.8913454, 14.5287262 35.8910592, 14.52869 35.8909392)",,,,,,
246692742,Sqaq ic-Cimiterju,residential,False,True,80.628,"LINESTRING (14.5276421 35.8914455, 14.5273373 35.8915477, 14.5272308 35.891586, 14.5271192 35.8916068, 14.5270447 35.8916174, 14.5269534 35.8916193, 14.5268712 35.8916107, 14.5268022 35.8915715)",,,,,,
366645385,,residential,False,False,85.731,"LINESTRING (14.5276421 35.8914455, 14.5276916 35.8915055, 14.5278394 35.8917687, 14.5278488 35.8917987, 14.5278445 35.8918374, 14.5278296 35.8918642, 14.5278059 35.8918866, 14.5277641 35.8919065, 14.5274979 35.8920156)",,,,,,
312558772,Triq il-Luzzu,residential,False,False,42.064,"LINESTRING (14.5263264 35.8870263, 14.5266808 35.8872726)",,30,,,,
838979858,Triq il-Frejgatina,residential,False,False,36.577,"LINESTRING (14.5263264 35.8870263, 14.5260901 35.8872938)",,30,,,,
838979858,Triq il-Frejgatina,residential,False,True,25.7,"LINESTRING (14.5263264 35.8870263, 14.5263457 35.8867957)",,30,,,,
312558772,Triq il-Luzzu,residential,False,True,42.064,"LINESTRING (14.5266808 35.8872726, 14.5263264 35.8870263)",,30,,,,
329377597,Triq it-8 ta' Diċembru,residential,False,False,62.8,"LINESTRING (14.5235518 35.884241, 14.5232836 35.8847623)",,,,,,
329377597,Triq it-8 ta' Diċembru,residential,False,True,13.231,"LINESTRING (14.5235518 35.884241, 14.5236898 35.8842003)",,,,,,
543634606,Misraħ Santa Margerita,residential,False,True,7.949,"LINESTRING (14.5235518 35.884241, 14.5235056 35.8841801)",,,,,,
22900720,Triq is-Salvatur,residential,False,False,30.895000000000003,"LINESTRING (14.5256796 35.8916076, 14.5255075 35.8915184, 14.5253693 35.8915094)",,,,,,
22900720,Triq is-Salvatur,residential,False,True,60.943,"LINESTRING (14.5256796 35.8916076, 14.5260109 35.8914315, 14.5261309 35.8912263)",,,,,,
329631158,Triq L-Isptar Navali,residential,False,False,99.811,"LINESTRING (14.5256796 35.8916076, 14.5256653 35.8917829, 14.5253751 35.8919698, 14.5250445 35.8922954)",,,,,,
139164498,Triq iz-Zebbug,residential,False,True,58.296,"LINESTRING (14.5271562 35.8864586, 14.5265744 35.8862291)",,,,,,
666580702,Triq ir-Rinella,residential,False,True,14.928,"LINESTRING (14.5268922 35.8901798, 14.5268821 35.8903138)",,,,,,
139164483,Patist Borda,residential,False,True,133.904,"LINESTRING (14.5268922 35.8901798, 14.5263822 35.8905106, 14.52623 35.8906079, 14.5261953 35.8906656, 14.5261977 35.8907192, 14.5262216 35.8907597, 14.5264837 35.8910444)",,,,,,
542765765,Triq ir-Rinella,residential,False,True,62.065999999999995,"LINESTRING (14.5268922 35.8901798, 14.5269282 35.8900539, 14.5269566 35.8899301, 14.5269682 35.8898876, 14.5269923 35.8898331, 14.5270122 35.8898005, 14.5270471 35.8897566, 14.5271229 35.8896654, 14.5271262 35.8896639)",,,,,,
344718978,,living_street,False,False,38.214,"LINESTRING (14.5255012 35.8902252, 14.5258705 35.8900561)",,,,,,
516261826,Dawret Fra Giovanni Bichi,tertiary,False,True,75.538,"LINESTRING (14.5255012 35.8902252, 14.5260533 35.8897139)",,30,,,,
516261826,Dawret Fra Giovanni Bichi,tertiary,False,False,136.396,"LINESTRING (14.5255012 35.8902252, 14.5254886 35.8902411, 14.5247409 35.8911872, 14.5246847 35.8912582)",,30,,,,
344718978,,living_street,False,True,38.214,"LINESTRING (14.5258705 35.8900561, 14.5255012 35.8902252)",,,,,,
542765765,Triq ir-Rinella,residential,False,False,20.761,"LINESTRING (14.5272482 35.8895055, 14.5272033 35.8895638, 14.5271262 35.8896639)",,,,,,
542765765,Triq ir-Rinella,residential,False,True,121.80699999999999,"LINESTRING (14.5272482 35.8895055, 14.5273307 35.8893955, 14.5273688 35.8893531, 14.5274109 35.8893163, 14.5274488 35.8892895, 14.5275776 35.8891972, 14.527696 35.8891244, 14.5283086 35.8888573)",,,,,,
1254309656,Sqaq il-Kan. Ġużepp Azzopardi,living_street,False,False,34.730999999999995,"LINESTRING (14.5272482 35.8895055, 14.5271791 35.8894853, 14.5269538 35.8895418, 14.5268948 35.8895809)",,,,,,
137851672,Ghassieli,residential,False,True,34.902,"LINESTRING (14.5259031 35.8909724, 14.5261309 35.8912263)",,,,,,
516261826,Dawret Fra Giovanni Bichi,tertiary,False,False,75.538,"LINESTRING (14.5260533 35.8897139, 14.5255012 35.8902252)",,30,,,,
954080042,Triq Malta Rebbieħa,tertiary,False,True,12.528,"LINESTRING (14.5260533 35.8897139, 14.526145 35.8896292)",2,30,,,,
344718971,Triq Malta Rebbieħa,living_street,False,False,39.734,"LINESTRING (14.5260533 35.8897139, 14.5260314 35.8898671, 14.5258944 35.8900372)",,,,,,
1254309656,Sqaq il-Kan. Ġużepp Azzopardi,living_street,False,True,34.731,"LINESTRING (14.5268948 35.8895809, 14.5269538 35.8895418, 14.5271791 35.8894853, 14.5272482 35.8895055)",,,,,,
22900720,Triq is-Salvatur,residential,False,True,37.672,"LINESTRING (14.5261309 35.8912263, 14.5264837 35.8910444)",,,,,,
137851672,Ghassieli,residential,False,False,34.902,"LINESTRING (14.5261309 35.8912263, 14.5259031 35.8909724)",,,,,,
22900720,Triq is-Salvatur,residential,False,False,60.943,"LINESTRING (14.5261309 35.8912263, 14.5260109 35.8914315, 14.5256796 35.8916076)",,,,,,
344718971,Triq Malta Rebbieħa,living_street,False,True,39.734,"LINESTRING (14.5258944 35.8900372, 14.5260314 35.8898671, 14.5260533 35.8897139)",,,,,,
345212964,Tal-Karmnu,living_street,False,True,38.243,"LINESTRING (14.520312 35.8885862, 14.5203402 35.888535, 14.5206649 35.8886519)",,,,,,
15245616,Triq San Lawrenz,residential,False,False,243.841,"LINESTRING (14.5206649 35.8886519, 14.5206135 35.8887735, 14.5204612 35.8890366, 14.5203084 35.8893085, 14.520226 35.8896943, 14.5201795 35.889866, 14.5201252 35.8899854, 14.5200099 35.8901152, 14.519903 35.890242, 14.5197031 35.8904436, 14.519586 35.8905582, 14.5196113 35.8906142)",1,30,,,,
15245616,Triq San Lawrenz,residential,False,True,75.576,"LINESTRING (14.5206649 35.8886519, 14.5207285 35.8885172, 14.5210008 35.8880293)",1,30,,,,
345212964,Tal-Karmnu,living_street,False,False,38.243,"LINESTRING (14.5206649 35.8886519, 14.5203402 35.888535, 14.520312 35.8885862)",,,,,,
981005101,,living_street,False,True,19.402,"LINESTRING (14.5276635 35.8906302, 14.5277218 35.8905078, 14.527741 35.8904674)",,,,,,
353141677,,living_street,False,True,18.867,"LINESTRING (14.5279076 35.8908366, 14.5277044 35.8907955)",,,,,,
22900457,Triq il-Barklor,residential,False,False,49.497,"LINESTRING (14.5286566 35.8908682, 14.5284547 35.8904542)",,30,,,,
22900457,Triq il-Barklor,residential,False,True,8.449,"LINESTRING (14.5286566 35.8908682, 14.52869 35.8909392)",,30,,,,
353141679,,living_street,False,False,40.87,"LINESTRING (14.5282815 35.8906199, 14.5284521 35.8906541, 14.5284145 35.8905781, 14.5284055 35.8905277, 14.5284128 35.8904924, 14.5284209 35.8904668, 14.5284547 35.8904542)",,,,,,
353141677,,living_street,False,False,18.867,"LINESTRING (14.5277044 35.8907955, 14.5279076 35.8908366)",,,,,,
353141677,,living_street,False,True,12.907,"LINESTRING (14.5277044 35.8907955, 14.5276286 35.8907801, 14.5276422 35.8907285)",,,,,,
"[353141681, 542789916]",Triq is-Sibi,"['living_street', 'residential']",False,"[False, True]",110.85100000000003,"LINESTRING (14.5277044 35.8907955, 14.5276715 35.8908931, 14.5272746 35.8907975, 14.5273251 35.8906373, 14.5273391 35.8905927, 14.5274084 35.8905689, 14.527741 35.8904674)",,30,,,,
"[353141681, 542789916]",Triq is-Sibi,"['residential', 'living_street']",False,"[False, True]",110.851,"LINESTRING (14.527741 35.8904674, 14.5274084 35.8905689, 14.5273391 35.8905927, 14.5273251 35.8906373, 14.5272746 35.8907975, 14.5276715 35.8908931, 14.5277044 35.8907955)",,30,,,,
542789916,Triq is-Sibi,residential,False,True,59.643,"LINESTRING (14.527741 35.8904674, 14.5278361 35.8904413, 14.5281743 35.8903484, 14.5283674 35.8902937)",,30,,,,
981005101,,living_street,False,False,19.402,"LINESTRING (14.527741 35.8904674, 14.5277218 35.8905078, 14.5276635 35.8906302)",,,,,,
27458612,Triq San Dwardu,secondary,True,False,22.673000000000002,"LINESTRING (14.5235065 35.8852806, 14.5236178 35.8852859, 14.5236809 35.8852758, 14.5237127 35.8852592, 14.5237367 35.8852353)",,,23,roundabout,,
517029927,Triq San Dwardu,secondary,True,False,39.150000000000006,"LINESTRING (14.5235065 35.8852806, 14.5235815 35.8853448, 14.5236737 35.885408, 14.5237663 35.8854599, 14.5238492 35.8854924)",,,23,,,
380527796,Triq it-8 ta' Diċembru,secondary,False,True,76.547,"LINESTRING (14.5216917 35.8848883, 14.5217384 35.8849114, 14.5218001 35.8849348, 14.521882 35.8849568, 14.5219561 35.8849687, 14.522189 35.8849677, 14.5225211 35.8849696)",,,,,,
517029924,Triq San Lawrenz,residential,False,False,101.11,"LINESTRING (14.5216917 35.8848883, 14.5215981 35.8850376, 14.5215574 35.885106, 14.521535 35.8851994, 14.5215378 35.8854619, 14.5214889 35.8857676)",2,30,,,,
27458612,Triq San Dwardu,secondary,True,False,7.506,"LINESTRING (14.5231443 35.8851243, 14.5231986 35.8851755)",,,23,roundabout,,
363984245,Triq Pawlu Boffa,residential,True,False,20.4,"LINESTRING (14.5231443 35.8851243, 14.5230958 35.8853035)",1,30,,,,
186597200,Triq San Dwardu,secondary,False,True,92.574,"LINESTRING (14.5238492 35.8854924, 14.5240616 35.8856189, 14.5241327 35.8856565, 14.5242189 35.8856999, 14.5243141 35.8857383, 14.5245038 35.8858074, 14.524747 35.885889)",,50,23,,,
380527798,Triq San Dwardu,secondary,True,False,31.007,"LINESTRING (14.5238492 35.8854924, 14.5238189 35.8854459, 14.5237853 35.8854064, 14.5237638 35.8853743, 14.523749 35.8853421, 14.5237422 35.8853109, 14.5237367 35.8852353)",,,23,,,
27458612,Triq San Dwardu,secondary,True,False,4.07,"LINESTRING (14.5237367 35.8852353, 14.5237422 35.8852299, 14.523758 35.8852032)",,,23,roundabout,,
364581059,Triq Santa Liberata,secondary,True,False,121.90599999999999,"LINESTRING (14.5274953 35.8865669, 14.5274022 35.8864964, 14.5273488 35.8864463, 14.5273195 35.8864024, 14.5272853 35.8863483, 14.5272706 35.8863115, 14.5272063 35.8860811, 14.5271156 35.8857655, 14.5270985 35.8857031, 14.5270797 35.8856462, 14.527064 35.8856058, 14.5270465 35.8855557)",,,23,,,
805916261,Triq Santa Liberata,secondary,False,True,91.869,"LINESTRING (14.5274953 35.8865669, 14.5279996 35.8866689, 14.5284796 35.8867823)",,40,23,,,
983672197,Triq San Dwardu,secondary,False,True,12.496,"LINESTRING (14.5270465 35.8855557, 14.5269194 35.8856007)",,30,23,,,
138424260,Triq Luigi Pisani,residential,True,False,160.77500000000003,"LINESTRING (14.5264106 35.891688, 14.5261804 35.8917213, 14.525881 35.8917652, 14.5258563 35.8917816, 14.5255548 35.8919817, 14.5250761 35.8923754, 14.5249821 35.8924625)",,,,,,
186597204,Triq ir-Rinella,tertiary_link,True,False,36.645,"LINESTRING (14.5264106 35.891688, 14.5263946 35.8917858, 14.5263914 35.8918133, 14.5264052 35.8918475, 14.5264406 35.8918892, 14.5265074 35.8919249, 14.5265703 35.8919345)",,,,,,
364583670,Dawret Fra Giovanni Bichi,tertiary,True,False,115.728,"LINESTRING (14.5264106 35.891688, 14.526331 35.8918029, 14.5262546 35.891868, 14.5254939 35.8924077)",,,,,,
366645385,,residential,False,True,85.731,"LINESTRING (14.5274979 35.8920156, 14.5277641 35.8919065, 14.5278059 35.8918866, 14.5278296 35.8918642, 14.5278445 35.8918374, 14.5278488 35.8917987, 14.5278394 35.8917687, 14.5276916 35.8915055, 14.5276421 35.8914455)",,,,,,
345212967,Triq il-Ħabs l-Antik,residential,False,True,76.101,"LINESTRING (14.5199232 35.8906815, 14.5201971 35.8904522, 14.5203976 35.890125)",1,30,,,,
22900445,Triq is-Sienja,residential,True,False,65.853,"LINESTRING (14.527563 35.8900983, 14.5268821 35.8903138)",,30,,,,
542765763,Triq San Mikiel,living_street,False,True,17.934,"LINESTRING (14.527475 35.8897535, 14.5273455 35.889876)",,,,,,
"[490832304, 490832303]",,living_street,False,False,104.718,"LINESTRING (14.527475 35.8897535, 14.5276715 35.889688, 14.5279658 35.8896165, 14.5279867 35.8896048, 14.5279926 35.8895858, 14.5279973 35.8895505, 14.5280158 35.8895317, 14.5280377 35.8895206, 14.5280693 35.8895123, 14.5282663 35.8894545, 14.5285035 35.8893879)",,,,,,
542765763,Triq San Mikiel,living_street,False,False,42.18600000000001,"LINESTRING (14.527475 35.8897535, 14.527309 35.8896343, 14.5272181 35.8897151, 14.5271262 35.8896639)",,,,,,
542765763,Triq San Mikiel,living_street,False,False,17.934,"LINESTRING (14.5273455 35.889876, 14.527475 35.8897535)",,,,,,
541398996,Triq il-Mandragg,residential,False,True,81.086,"LINESTRING (14.5241185 35.8886905, 14.5239243 35.8887959, 14.5237758 35.8888533, 14.5236222 35.8888955, 14.5234429 35.8889253, 14.5232868 35.8889353)",,30,,,,
542765763,Triq San Mikiel,living_street,False,True,42.18600000000001,"LINESTRING (14.5271262 35.8896639, 14.5272181 35.8897151, 14.527309 35.8896343, 14.527475 35.8897535)",,,,,,
542765765,Triq ir-Rinella,residential,False,False,62.066,"LINESTRING (14.5271262 35.8896639, 14.5271229 35.8896654, 14.5270471 35.8897566, 14.5270122 35.8898005, 14.5269923 35.8898331, 14.5269682 35.8898876, 14.5269566 35.8899301, 14.5269282 35.8900539, 14.5268922 35.8901798)",,,,,,
542765765,Triq ir-Rinella,residential,False,True,20.761,"LINESTRING (14.5271262 35.8896639, 14.5272033 35.8895638, 14.5272482 35.8895055)",,,,,,
329377597,Triq it-8 ta' Diċembru,residential,False,True,62.8,"LINESTRING (14.5232836 35.8847623, 14.5235518 35.884241)",,,,,,
517029922,8 ta' Dicembru,residential,True,False,27.497,"LINESTRING (14.5232836 35.8847623, 14.5231551 35.8849866)",,,,,,
22900457,Triq il-Barklor,residential,False,False,19.503,"LINESTRING (14.5284547 35.8904542, 14.5283674 35.8902937)",,30,,,,
22900457,Triq il-Barklor,residential,False,True,49.497,"LINESTRING (14.5284547 35.8904542, 14.5286566 35.8908682)",,30,,,,
353141679,,living_street,False,True,40.870000000000005,"LINESTRING (14.5284547 35.8904542, 14.5284209 35.8904668, 14.5284128 35.8904924, 14.5284055 35.8905277, 14.5284145 35.8905781, 14.5284521 35.8906541, 14.5282815 35.8906199)",,,,,,
22904797,Triq Lino Bugeja,residential,False,False,30.454,"LINESTRING (14.5216767 35.8867466, 14.5219933 35.8868426)",,,,,,
"[465143888, 187631871]","['Kardinal Fabrizio Sciberras', 'Triq Desain']",residential,True,False,109.5,"LINESTRING (14.5216767 35.8867466, 14.5216467 35.8866902, 14.521637 35.8866549, 14.52162 35.8866187, 14.5216104 35.8865738, 14.521611 35.8865363, 14.5216924 35.8860851, 14.5216666 35.885919, 14.521617 35.8858383, 14.5215885 35.8857919)",1,30,,,,
456224524,Pjazza tal-Belt Vittoriosa,residential,False,True,21.869,"LINESTRING (14.5219725 35.8878622, 14.5218761 35.8880427)",,30,,,,
456224525,Pjazza tal-Belt Vittoriosa,residential,False,False,18.9,"LINESTRING (14.5219725 35.8878622, 14.5217631 35.8878518)",,30,,,,
456224529,Pjazza tal-Belt Vittoriosa,residential,False,False,17.659,"LINESTRING (14.5219725 35.8878622, 14.5220199 35.8880163)",,30,,,,
"[885042616, 187631871, 22904719]","['Pjazza tal-Belt Vittoriosa', 'Triq Desain']",residential,True,False,128.953,"LINESTRING (14.5219725 35.8878622, 14.521988 35.8878017, 14.5220032 35.8875578, 14.5219169 35.8873212, 14.5218528 35.8871389, 14.5216767 35.8867466)",1,30,,,,
"[490832304, 490832303]",,living_street,False,True,104.71799999999999,"LINESTRING (14.5285035 35.8893879, 14.5282663 35.8894545, 14.5280693 35.8895123, 14.5280377 35.8895206, 14.5280158 35.8895317, 14.5279973 35.8895505, 14.5279926 35.8895858, 14.5279867 35.8896048, 14.5279658 35.8896165, 14.5276715 35.889688, 14.527475 35.8897535)",,,,,,
186597198,Triq il-Gublew tal-Fidda,secondary,True,False,17.596,"LINESTRING (14.5238798 35.8849808, 14.5237135 35.8850638)",,,23,,,
517029920,Triq il-Gublew tal-Fidda,secondary,False,False,124.501,"LINESTRING (14.5238798 35.8849808, 14.5244404 35.8839574)",,,23,,,
1270840003,Triq il-Gublew tal-Fidda,secondary,True,False,10.37,"LINESTRING (14.5231551 35.8849866, 14.52304 35.8849857)",,,23,roundabout,,
1270840003,Triq il-Gublew tal-Fidda,secondary,True,False,14.471,"LINESTRING (14.5232783 35.8849031, 14.5231551 35.8849866)",,,23,roundabout,,
