osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,width,junction
203116292,A109,Lugard Road,trunk,False,True,102.515,"LINESTRING (30.2764595 0.6550985, 30.2762561 0.6549832, 30.2761605 0.6549228, 30.2760787 0.6548605, 30.2760223 0.6548075, 30.2759727 0.6547599, 30.2759345 0.6547076, 30.2758778 0.6546006, 30.2758502 0.6545439, 30.2758162 0.6544746)",,50,,,
375001423,,,residential,False,False,145.44299999999998,"LINESTRING (30.2764595 0.6550985, 30.276391 0.655122, 30.2763208 0.655144, 30.276063 0.6552367, 30.2758429 0.6553328, 30.2756585 0.6554896, 30.2755425 0.655606, 30.2754789 0.6556639, 30.2754394 0.6556986, 30.2753897 0.6557888)",,,,,
374898493,,,residential,False,False,38.025999999999996,"LINESTRING (30.2753897 0.6557888, 30.275458 0.6557488, 30.2754845 0.6557523, 30.275504 0.6557771, 30.2756067 0.655954)",,,,,
374898493,,,residential,False,True,157.037,"LINESTRING (30.2753897 0.6557888, 30.2752633 0.6558562, 30.2752575 0.6558623, 30.2752527 0.6558691, 30.2752526 0.6558776, 30.2752539 0.6558864, 30.2752941 0.6559581, 30.2752939 0.6559728, 30.2752874 0.6559829, 30.275276 0.6559896, 30.274821 0.6562834, 30.2747573 0.6563074, 30.2746483 0.6563248, 30.2742613 0.6563917)",,,,,
375001423,,,residential,False,True,145.443,"LINESTRING (30.2753897 0.6557888, 30.2754394 0.6556986, 30.2754789 0.6556639, 30.2755425 0.655606, 30.2756585 0.6554896, 30.2758429 0.6553328, 30.276063 0.6552367, 30.2763208 0.655144, 30.276391 0.655122, 30.2764595 0.6550985)",,,,,
170049554,,,residential,False,False,282.138,"LINESTRING (30.2780628 0.6588882, 30.2780317 0.6591581, 30.2780101 0.6595004, 30.2780136 0.6595533, 30.2780494 0.6596935, 30.2780957 0.6598444, 30.2781495 0.6599709, 30.2781962 0.6600636, 30.2782392 0.6601316, 30.2783465 0.6602883, 30.2783964 0.6603362, 30.2784175 0.6603585, 30.2784921 0.6604165, 30.2786298 0.6605018, 30.2786985 0.660533, 30.2787702 0.6605464, 30.2788903 0.6605585, 30.2790277 0.6605524, 30.2793122 0.6604842)",,,,,
374898494,A109,Fort Portal - Kampala Road,trunk,False,True,191.149,"LINESTRING (30.2801792 0.6575299, 30.2788833 0.6581039, 30.2786046 0.6582197)",2,90,,,
375110367,,,residential,False,False,264.489,"LINESTRING (30.2801792 0.6575299, 30.280114 0.6576895, 30.2800067 0.6577807, 30.2798753 0.6578585, 30.2796419 0.6579845, 30.2793469 0.6581133, 30.2791242 0.6582098, 30.2789445 0.6582849, 30.2788963 0.6583413, 30.2788158 0.6586309, 30.278791 0.658724, 30.2787997 0.658765, 30.2788286 0.6587736, 30.2788828 0.6587798, 30.2789874 0.6587382, 30.2790465 0.6586738, 30.2790652 0.6585853)",,,,,
375110367,,,residential,False,True,264.489,"LINESTRING (30.2790652 0.6585853, 30.2790465 0.6586738, 30.2789874 0.6587382, 30.2788828 0.6587798, 30.2788286 0.6587736, 30.2787997 0.658765, 30.278791 0.658724, 30.2788158 0.6586309, 30.2788963 0.6583413, 30.2789445 0.6582849, 30.2791242 0.6582098, 30.2793469 0.6581133, 30.2796419 0.6579845, 30.2798753 0.6578585, 30.2800067 0.6577807, 30.280114 0.6576895, 30.2801792 0.6575299)",,,,,
170048253,,Mugurusi Road,residential,True,False,399.275,"LINESTRING (30.2797005 0.6544232, 30.279648 0.6542966, 30.2795884 0.6541904, 30.2795582 0.6541497, 30.2795152 0.6540954, 30.2794574 0.6540434, 30.2793758 0.6539841, 30.2792825 0.6539295, 30.2792336 0.653911, 30.2791806 0.6539003, 30.2790926 0.6538873, 30.2786663 0.6538836, 30.2784531 0.6538921, 30.2776686 0.6540045, 30.2772037 0.6540707, 30.2768394 0.6541318, 30.2763901 0.6542255)",,,,,
374898501,,,residential,False,False,233.60799999999995,"LINESTRING (30.2797005 0.6544232, 30.2798445 0.654549, 30.2799819 0.6546647, 30.2801318 0.6547452, 30.2802123 0.6547567, 30.2803134 0.6547492, 30.2804479 0.6547173, 30.2807027 0.6546748, 30.280908 0.6546182, 30.2810602 0.6545156, 30.2811345 0.654466, 30.2811535 0.6544368, 30.2812194 0.6543351, 30.2812796 0.6542572, 30.2813752 0.6542325, 30.2815167 0.6542254)",,,,,
374898500,,,residential,False,True,76.11599999999999,"LINESTRING (30.2790298 0.6547388, 30.2790696 0.654735, 30.2791077 0.6547341, 30.2791496 0.6547336, 30.27918 0.6547331, 30.2792081 0.6547324, 30.2792329 0.6547311, 30.2792799 0.6547284, 30.2793061 0.6547261, 30.2793613 0.6547197, 30.2796796 0.6546969, 30.2797127 0.6546946)",,,,,
"[203112464, 203116292, 203112462]",A109,Lugard Road,trunk,False,False,59.601,"LINESTRING (30.2780052 0.656636, 30.2780865 0.656775, 30.2781617 0.6569202, 30.2782533 0.6571108)",2,50,yes,,
203116292,A109,Lugard Road,trunk,False,True,248.679,"LINESTRING (30.2780052 0.656636, 30.277892 0.6564379, 30.2776337 0.6560044, 30.277456 0.6557791, 30.2773256 0.655642, 30.2771877 0.6555169, 30.277039 0.6554097, 30.2767492 0.6552433, 30.2764595 0.6550985)",,50,,,
374877696,,Rukidi III Street,residential,True,False,12.853,"LINESTRING (30.2736787 0.6531929, 30.2737556 0.6532792)",,,,,
203160285,,Bwamba Road,primary,True,False,81.396,"LINESTRING (30.2744544 0.6529915, 30.274363 0.6530193, 30.2742708 0.6530451, 30.2737458 0.6531748)",,,,,
374883320,A109,,trunk,True,False,11.878999999999998,"LINESTRING (30.2744544 0.6529915, 30.2744655 0.6530158, 30.2744812 0.6530374, 30.2745008 0.6530555, 30.2745237 0.6530693)",,,,,roundabout
