osmid,highway,oneway,reversed,length,name,lanes,ref,maxspeed,width,geometry,bridge
349497227,secondary,False,False,32.546,Lopez - Catanauan,,,40,,"LINESTRING (122.2606716 13.8846556, 122.26053 13.884914)",
349497227,secondary,False,True,39.539,Lopez - Catanauan,,,40,,"LINESTRING (122.2606716 13.8846556, 122.2608532 13.8843468)",
313334854,residential,False,False,31.678,,,,,,"LINESTRING (122.2602283 13.8847609, 122.2603577 13.8845052)",
313334854,residential,False,True,58.061,,,,,,"LINESTRING (122.2602283 13.8847609, 122.2599972 13.8852324)",
328124964,primary,False,False,36.75,General Vera Avenue,2,1,40,6.7,"LINESTRING (122.2602283 13.8847609, 122.2604676 13.8848813, 122.26053 13.884914)",
328124964,primary,False,True,30.445,General Vera Avenue,2,1,40,6.7,"LINESTRING (122.2602283 13.8847609, 122.260114 13.8847063, 122.2599752 13.8846401)",
313334918,residential,False,False,34.125,,,,,,"LINESTRING (122.2591168 13.8848068, 122.2594035 13.8849361)",
313334918,residential,False,True,33.226,,,,,,"LINESTRING (122.2591168 13.8848068, 122.2588331 13.8846909)",
680849291,residential,False,False,46.312,San Roque,,,,,"LINESTRING (122.2591168 13.8848068, 122.2589389 13.8851858)",
680849291,residential,False,True,57.241,San Roque,,,,,"LINESTRING (122.2591168 13.8848068, 122.2593239 13.8843329)",
4705392,residential,False,False,43.267,Yumul,,,,,"LINESTRING (122.2583779 13.884914, 122.2585295 13.8845538)",
313334861,residential,False,True,40.524,Acacia Street,,,,,"LINESTRING (122.2583779 13.884914, 122.2580407 13.8847538)",
313334861,residential,False,False,37.153999999999996,Acacia Street,,,,,"LINESTRING (122.2583779 13.884914, 122.2586305 13.8850318, 122.2586858 13.885063)",
313334909,residential,False,True,57.046,Kalye Anda,,,,,"LINESTRING (122.26053 13.884914, 122.2602751 13.8853634)",
328124964,primary,False,False,31.281,General Vera Avenue,2,1,40,6.7,"LINESTRING (122.26053 13.884914, 122.2607893 13.8850396)",
349497227,secondary,False,True,32.546,Lopez - Catanauan,,,40,,"LINESTRING (122.26053 13.884914, 122.2606716 13.8846556)",
328124964,primary,False,True,36.75,General Vera Avenue,2,1,40,6.7,"LINESTRING (122.26053 13.884914, 122.2604676 13.8848813, 122.2602283 13.8847609)",
4705391,residential,False,False,56.86,Rosario Street,,,,,"LINESTRING (122.2594035 13.8849361, 122.2596098 13.8844656)",
4705391,residential,False,True,48.121,Rosario Street,,,,,"LINESTRING (122.2594035 13.8849361, 122.2592164 13.8853289)",
313334918,residential,False,False,40.933,,,,,,"LINESTRING (122.2594035 13.8849361, 122.2597417 13.8851026)",
313334918,residential,False,True,34.125,,,,,,"LINESTRING (122.2594035 13.8849361, 122.2591168 13.8848068)",
313334902,residential,False,False,40.842,,,,,,"LINESTRING (122.2613464 13.8849414, 122.2614844 13.8845994)",
326173244,residential,False,False,37.239,,,,,,"LINESTRING (122.2613464 13.8849414, 122.2612076 13.885248)",
326173247,residential,False,False,20.264,,,,,,"LINESTRING (122.2613464 13.8849414, 122.2615142 13.8850231)",
313334902,residential,False,True,49.513999999999996,,,,,,"LINESTRING (122.2613464 13.8849414, 122.2611786 13.8848623, 122.2609278 13.8847597)",
313334870,residential,False,True,57.681,,1,,,,"LINESTRING (122.2607893 13.8850396, 122.2605262 13.8854911)",
326173245,residential,False,False,34.528,,1,,,,"LINESTRING (122.2607893 13.8850396, 122.2609278 13.8847597)",
328124964,primary,False,False,50.753,General Vera Avenue,2,1,40,6.7,"LINESTRING (122.2607893 13.8850396, 122.2612076 13.885248)",
328124964,primary,False,True,31.281,General Vera Avenue,2,1,40,6.7,"LINESTRING (122.2607893 13.8850396, 122.26053 13.884914)",
313334861,residential,False,False,33.919,Acacia Street,,,,,"LINESTRING (122.2589389 13.8851858, 122.2592164 13.8853289)",
680849291,residential,False,True,46.312,San Roque,,,,,"LINESTRING (122.2589389 13.8851858, 122.2591168 13.8848068)",
313334861,residential,False,True,30.543,Acacia Street,,,,,"LINESTRING (122.2589389 13.8851858, 122.2588899 13.885162, 122.2586858 13.885063)",
313334854,residential,False,False,58.061,,,,,,"LINESTRING (122.2599972 13.8852324, 122.2602283 13.8847609)",
313334854,residential,False,True,48.997,,,,,,"LINESTRING (122.2599972 13.8852324, 122.2597836 13.8856212)",
313334918,residential,False,False,33.348,,,,,,"LINESTRING (122.2599972 13.8852324, 122.2602751 13.8853634)",
313334918,residential,False,True,31.128,,,,,,"LINESTRING (122.2599972 13.8852324, 122.2597417 13.8851026)",
4705391,residential,False,False,48.121,Rosario Street,,,,,"LINESTRING (122.2592164 13.8853289, 122.2594035 13.8849361)",
313334861,residential,False,False,40.018,Acacia Street,,,,,"LINESTRING (122.2592164 13.8853289, 122.2595465 13.8854927)",
313334861,residential,False,True,33.919,Acacia Street,,,,,"LINESTRING (122.2592164 13.8853289, 122.2589389 13.8851858)",
313334909,residential,False,False,57.046,Kalye Anda,,,,,"LINESTRING (122.2602751 13.8853634, 122.26053 13.884914)",
313334909,residential,False,True,51.879,Kalye Anda,,,,,"LINESTRING (122.2602751 13.8853634, 122.2600523 13.8857768)",
313334918,residential,False,False,30.599,,,,,,"LINESTRING (122.2602751 13.8853634, 122.2605262 13.8854911)",
313334918,residential,False,True,33.348,,,,,,"LINESTRING (122.2602751 13.8853634, 122.2599972 13.8852324)",
313334870,residential,False,False,57.681,,1,,,,"LINESTRING (122.2605262 13.8854911, 122.2607893 13.8850396)",
313334870,residential,False,True,51.929,,1,,,,"LINESTRING (122.2605262 13.8854911, 122.2602901 13.885898)",
313334918,residential,False,False,83.571,,,,,,"LINESTRING (122.2605262 13.8854911, 122.2612053 13.885852)",
313334918,residential,False,True,30.599,,,,,,"LINESTRING (122.2605262 13.8854911, 122.2602751 13.8853634)",
313334854,residential,False,False,48.997,,,,,,"LINESTRING (122.2597836 13.8856212, 122.2599972 13.8852324)",
313334861,residential,False,True,29.312,Acacia Street,,,,,"LINESTRING (122.2597836 13.8856212, 122.2595465 13.8854927)",
313334864,residential,False,True,102.07,,,,,,"LINESTRING (122.2597836 13.8856212, 122.2593619 13.8864428)",
313334861,residential,False,False,33.774,Acacia Street,,,,,"LINESTRING (122.2597836 13.8856212, 122.2598016 13.8856312, 122.2600523 13.8857768)",
313334918,residential,False,True,83.571,,,,,,"LINESTRING (122.2612053 13.885852, 122.2605262 13.8854911)",
313334916,residential,False,True,50.515,San Vicente,,,,,"LINESTRING (122.2619514 13.8855724, 122.2617492 13.8859821)",
313335467,residential,False,False,122.14,,,,,,"LINESTRING (122.2619514 13.8855724, 122.262286 13.8845231)",
845251025,primary,False,False,49.251000000000005,Maharlika Highway,2,1,40,6.7,"LINESTRING (122.2619514 13.8855724, 122.2620448 13.8856027, 122.2623841 13.8857129)",
"[845251025, 326173593, 328124964]",primary,False,True,88.13499999999999,"['General Vera Avenue', 'Maharlika Highway']",2,1,40,6.7,"LINESTRING (122.2619514 13.8855724, 122.2617234 13.8854923, 122.2616045 13.8854404, 122.2612076 13.885248)",yes
313334913,residential,False,False,47.273,Salumbides Street,,,,,"LINESTRING (122.2623841 13.8857129, 122.2622777 13.8861253)",
845251025,primary,False,False,63.202,Maharlika Highway,2,1,40,6.7,"LINESTRING (122.2623841 13.8857129, 122.2629564 13.8858329)",
845251025,primary,False,True,49.251000000000005,Maharlika Highway,2,1,40,6.7,"LINESTRING (122.2623841 13.8857129, 122.2620448 13.8856027, 122.2619514 13.8855724)",
1150609702,residential,False,True,124.746,Salumbides Street,,,,,"LINESTRING (122.2623841 13.8857129, 122.2624874 13.8852839, 122.2625316 13.8851006, 122.2626472 13.8846205)",
313334861,residential,False,False,28.992,Acacia Street,,,,,"LINESTRING (122.2600523 13.8857768, 122.2602901 13.885898)",
313334909,residential,False,False,51.879,Kalye Anda,,,,,"LINESTRING (122.2600523 13.8857768, 122.2602751 13.8853634)",
313334909,residential,False,True,92.268,Kalye Anda,,,,,"LINESTRING (122.2600523 13.8857768, 122.2596761 13.8865219)",
313334861,residential,False,True,33.774,Acacia Street,,,,,"LINESTRING (122.2600523 13.8857768, 122.2598016 13.8856312, 122.2597836 13.8856212)",
313334861,residential,False,True,28.992,Acacia Street,,,,,"LINESTRING (122.2602901 13.885898, 122.2600523 13.8857768)",
313334870,residential,False,False,51.929,,1,,,,"LINESTRING (122.2602901 13.885898, 122.2605262 13.8854911)",
"[1130785242, 1150609700, 313334861]",residential,False,False,136.835,Acacia Street,,,,,"LINESTRING (122.2602901 13.885898, 122.2607538 13.8861459, 122.2608409 13.8862018, 122.260956 13.8862867, 122.2611464 13.8864345, 122.2611972 13.8864797, 122.2613301 13.8865926)",yes
313334864,residential,False,False,102.07,,,,,,"LINESTRING (122.2593619 13.8864428, 122.2597836 13.8856212)",
313334909,residential,False,False,92.268,Kalye Anda,,,,,"LINESTRING (122.2596761 13.8865219, 122.2600523 13.8857768)",
313334885,residential,False,False,83.541,,,,,,"LINESTRING (122.2596761 13.8865219, 122.2600597 13.8867003, 122.2602069 13.8869092, 122.2602791 13.8869578)",
313334916,residential,False,False,42.98,San Vicente,,,,,"LINESTRING (122.2613301 13.8865926, 122.2616013 13.8863096)",
1130785241,residential,False,False,85.987,Acacia Street,,,,,"LINESTRING (122.2613301 13.8865926, 122.2620979 13.8867986)",
"[1130785242, 1150609700, 313334861]",residential,False,True,136.83499999999998,Acacia Street,,,,,"LINESTRING (122.2613301 13.8865926, 122.2611972 13.8864797, 122.2611464 13.8864345, 122.260956 13.8862867, 122.2608409 13.8862018, 122.2607538 13.8861459, 122.2602901 13.885898)",yes
313334913,residential,False,True,40.339,Salumbides Street,,,,,"LINESTRING (122.2620979 13.8867986, 122.2621943 13.8864481)",
1130785241,residential,False,True,85.987,Acacia Street,,,,,"LINESTRING (122.2620979 13.8867986, 122.2613301 13.8865926)",
"[328124965, 870128302]","['unclassified', 'residential']",False,False,169.60699999999997,"['Mañago Ext', 'San Jose']",,,,,"LINESTRING (122.2632845 13.8825547, 122.2636088 13.8826852, 122.2640035 13.8818954, 122.2641414 13.8816195)",
"[326173618, 328124965, 870128301]",unclassified,False,True,141.71300000000002,San Jose,,,,,"LINESTRING (122.2632845 13.8825547, 122.2629578 13.8823968, 122.2628788 13.8823586, 122.2626909 13.8822655, 122.2620986 13.8820088)",yes
1150609702,residential,False,False,240.156,Salumbides Street,,,,,"LINESTRING (122.2632845 13.8825547, 122.2631919 13.8827687, 122.2631169 13.8829419, 122.2631094 13.8829591, 122.2630551 13.8831257, 122.2630063 13.8833044, 122.2626472 13.8846205)",
313335467,residential,False,True,122.14,,,,,,"LINESTRING (122.262286 13.8845231, 122.2619514 13.8855724)",
328124966,residential,False,False,40.466,Villanueva Street,,,,,"LINESTRING (122.262286 13.8845231, 122.2626472 13.8846205)",
"[326173544, 313334856, 328124966]",residential,False,True,80.451,Villanueva Street,,,,,"LINESTRING (122.262286 13.8845231, 122.2620992 13.8844631, 122.2619021 13.8843554, 122.261593 13.8842666)",yes
328124966,residential,False,True,40.466,Villanueva Street,,,,,"LINESTRING (122.2626472 13.8846205, 122.262286 13.8845231)",
1150609702,residential,False,False,124.74600000000001,Salumbides Street,,,,,"LINESTRING (122.2626472 13.8846205, 122.2625316 13.8851006, 122.2624874 13.8852839, 122.2623841 13.8857129)",
1150609702,residential,False,True,240.15599999999998,Salumbides Street,,,,,"LINESTRING (122.2626472 13.8846205, 122.2630063 13.8833044, 122.2630551 13.8831257, 122.2631094 13.8829591, 122.2631169 13.8829419, 122.2631919 13.8827687, 122.2632845 13.8825547)",
313335469,residential,False,False,70.03,,,,,,"LINESTRING (122.2645197 13.8858848, 122.2647945 13.8853143)",
769916317,primary,False,True,33.663,Maharlika Highway,2,1,60,6.7,"LINESTRING (122.2645197 13.8858848, 122.2648225 13.8859572)",
751228588,primary,False,True,174.966,Maharlika Highway,2,1,40,6.7,"LINESTRING (122.2645197 13.8858848, 122.2638944 13.8857354, 122.2637276 13.8857043, 122.2636728 13.8856941, 122.2635332 13.8856737, 122.2634051 13.8856844, 122.2631543 13.8858039, 122.2630497 13.8858331, 122.2629564 13.8858329)",
313334916,residential,False,False,50.515,San Vicente,,,,,"LINESTRING (122.2617492 13.8859821, 122.2619514 13.8855724)",
313334916,residential,False,True,39.762,San Vicente,,,,,"LINESTRING (122.2617492 13.8859821, 122.2616013 13.8863096)",
680849288,residential,False,False,59.23,Narra Street,,,,,"LINESTRING (122.2617492 13.8859821, 122.2622777 13.8861253)",
313335466,residential,False,True,43.696,J.P. Rizal Street,2,,,,"LINESTRING (122.2638727 13.8860807, 122.2634795 13.8859873)",
313334913,residential,False,False,37.006,Salumbides Street,,,,,"LINESTRING (122.2622777 13.8861253, 122.2621943 13.8864481)",
313334913,residential,False,True,47.273,Salumbides Street,,,,,"LINESTRING (122.2622777 13.8861253, 122.2623841 13.8857129)",
680849288,residential,False,False,121.598,Narra Street,,,,,"LINESTRING (122.2622777 13.8861253, 122.2633725 13.8863828)",
680849288,residential,False,True,59.23,Narra Street,,,,,"LINESTRING (122.2622777 13.8861253, 122.2617492 13.8859821)",
326174497,residential,False,False,45.469,,,,,,"LINESTRING (122.2633725 13.8863828, 122.2634795 13.8859873)",
326174497,residential,False,True,38.133,,,,,,"LINESTRING (122.2633725 13.8863828, 122.2632836 13.8867147)",
680849288,residential,False,True,121.598,Narra Street,,,,,"LINESTRING (122.2633725 13.8863828, 122.2622777 13.8861253)",
313334913,residential,False,False,40.339,Salumbides Street,,,,,"LINESTRING (122.2621943 13.8864481, 122.2620979 13.8867986)",
313334913,residential,False,True,37.006,Salumbides Street,,,,,"LINESTRING (122.2621943 13.8864481, 122.2622777 13.8861253)",
313335468,residential,False,False,65.838,Yakal Street,,,,,"LINESTRING (122.2621943 13.8864481, 122.2616013 13.8863096)",
313335468,residential,False,True,121.264,Yakal Street,,,,,"LINESTRING (122.2621943 13.8864481, 122.2632836 13.8867147)",
313335468,residential,False,False,121.264,Yakal Street,,,,,"LINESTRING (122.2632836 13.8867147, 122.2621943 13.8864481)",
326174497,residential,False,False,38.133,,,,,,"LINESTRING (122.2632836 13.8867147, 122.2633725 13.8863828)",
313334856,residential,False,False,35.776,Villanueva Street,,,,,"LINESTRING (122.258761 13.8831712, 122.2590708 13.8832855)",
313334911,residential,False,True,30.214,,,,,,"LINESTRING (122.258761 13.8831712, 122.2586464 13.8834191)",
"[313334856, 893607452]",residential,False,True,368.062,Villanueva Street,,,,,"LINESTRING (122.258761 13.8831712, 122.2580967 13.8828722, 122.2576948 13.8826067, 122.2573453 13.8824514, 122.2572809 13.8823798, 122.2572635 13.8823082, 122.2575867 13.8817288, 122.257584 13.8816702, 122.2575653 13.8816116, 122.2572099 13.8808825)",
"[680849292, 313334911]",residential,False,False,76.197,,,,,,"LINESTRING (122.258761 13.8831712, 122.2589191 13.8828243, 122.2592045 13.882954)",
313334888,residential,False,False,36.468,,,,,,"LINESTRING (122.2586464 13.8834191, 122.2589574 13.8835472)",
313334888,residential,False,True,55.979,,,,,,"LINESTRING (122.2586464 13.8834191, 122.2581697 13.8832209)",
313334911,residential,False,False,30.214,,,,,,"LINESTRING (122.2586464 13.8834191, 122.258761 13.8831712)",
313334911,residential,False,True,36.485,,,,,,"LINESTRING (122.2586464 13.8834191, 122.2585187 13.8837229)",
313334891,residential,False,False,35.971,,,,,,"LINESTRING (122.2585187 13.8837229, 122.2588277 13.883844)",
313334891,residential,False,True,60.172,,,,,,"LINESTRING (122.2585187 13.8837229, 122.2580151 13.8834909)",
313334911,residential,False,False,36.485,,,,,,"LINESTRING (122.2585187 13.8837229, 122.2586464 13.8834191)",
313334911,residential,False,True,22.462,,,,,,"LINESTRING (122.2585187 13.8837229, 122.2584368 13.8839086)",
313334911,residential,False,False,22.462,,,,,,"LINESTRING (122.2584368 13.8839086, 122.2585187 13.8837229)",
313334911,residential,False,True,61.49,,,,,,"LINESTRING (122.2584368 13.8839086, 122.2582063 13.8844143)",
328124964,primary,False,False,36.915,General Vera Avenue,2,1,40,6.7,"LINESTRING (122.2584368 13.8839086, 122.2587424 13.8840576)",
4705394,residential,False,False,59.083,Escobar Street,,,,,"LINESTRING (122.2588331 13.8846909, 122.2590433 13.8842003)",
4705394,residential,False,True,44.326,Escobar Street,,,,,"LINESTRING (122.2588331 13.8846909, 122.2586858 13.885063)",
313334918,residential,False,False,33.226,,,,,,"LINESTRING (122.2588331 13.8846909, 122.2591168 13.8848068)",
313334918,residential,False,True,36.145,,,,,,"LINESTRING (122.2588331 13.8846909, 122.2585295 13.8845538)",
313334861,residential,False,False,40.524,Acacia Street,,,,,"LINESTRING (122.2580407 13.8847538, 122.2583779 13.884914)",
313334911,residential,False,False,41.769,,,,,,"LINESTRING (122.2580407 13.8847538, 122.2582063 13.8844143)",
313334911,residential,False,True,101.71,,,,,,"LINESTRING (122.2580407 13.8847538, 122.2576787 13.8855983)",
4705394,residential,False,False,44.326,Escobar Street,,,,,"LINESTRING (122.2586858 13.885063, 122.2588331 13.8846909)",
313334861,residential,False,False,30.543,Acacia Street,,,,,"LINESTRING (122.2586858 13.885063, 122.2588899 13.885162, 122.2589389 13.8851858)",
313334861,residential,False,True,37.153999999999996,Acacia Street,,,,,"LINESTRING (122.2586858 13.885063, 122.2586305 13.8850318, 122.2583779 13.884914)",
313334911,residential,False,False,101.71,,,,,,"LINESTRING (122.2576787 13.8855983, 122.2580407 13.8847538)",
313363971,unclassified,False,True,156.05100000000002,Barros Ext.,,,,,"LINESTRING (122.2641414 13.8816195, 122.2643363 13.8812828, 122.2652062 13.881732, 122.2652537 13.8817714)",
"[870128304, 870128303]",residential,False,False,190.175,Barros,,,,,"LINESTRING (122.2641414 13.8816195, 122.2648167 13.8819879, 122.2652908 13.882215, 122.2652537 13.8817714)",
"[328124965, 870128302]","['residential', 'unclassified']",False,True,169.60699999999997,"['Mañago Ext', 'San Jose']",,,,,"LINESTRING (122.2641414 13.8816195, 122.2640035 13.8818954, 122.2636088 13.8826852, 122.2632845 13.8825547)",
313334916,residential,False,False,39.762,San Vicente,,,,,"LINESTRING (122.2616013 13.8863096, 122.2617492 13.8859821)",
313334916,residential,False,True,42.98,San Vicente,,,,,"LINESTRING (122.2616013 13.8863096, 122.2613301 13.8865926)",
313335468,residential,False,True,65.838,Yakal Street,,,,,"LINESTRING (122.2616013 13.8863096, 122.2621943 13.8864481)",
326173244,residential,False,True,37.239,,,,,,"LINESTRING (122.2612076 13.885248, 122.2613464 13.8849414)",
328124964,primary,False,True,50.753,General Vera Avenue,2,1,40,6.7,"LINESTRING (122.2612076 13.885248, 122.2607893 13.8850396)",
"[326173593, 328124964, 845251025]",primary,False,False,88.13499999999999,"['General Vera Avenue', 'Maharlika Highway']",2,1,40,6.7,"LINESTRING (122.2612076 13.885248, 122.2616045 13.8854404, 122.2617234 13.8854923, 122.2619514 13.8855724)",yes
313334902,residential,False,True,29.981,,,,,,"LINESTRING (122.2609278 13.8847597, 122.2606716 13.8846556)",
326173245,residential,False,True,34.528,,1,,,,"LINESTRING (122.2609278 13.8847597, 122.2607893 13.8850396)",
313334902,residential,False,False,49.513999999999996,,,,,,"LINESTRING (122.2609278 13.8847597, 122.2611786 13.8848623, 122.2613464 13.8849414)",
326173247,residential,False,True,20.264,,,,,,"LINESTRING (122.2615142 13.8850231, 122.2613464 13.8849414)",
313334918,residential,False,False,31.128,,,,,,"LINESTRING (122.2597417 13.8851026, 122.2599972 13.8852324)",
313334918,residential,False,True,40.933,,,,,,"LINESTRING (122.2597417 13.8851026, 122.2594035 13.8849361)",
344931242,residential,False,False,48.224,San Francisco Street,,,,,"LINESTRING (122.2597417 13.8851026, 122.2595465 13.8854927)",
344931242,residential,False,True,57.287000000000006,San Francisco Street,,,,,"LINESTRING (122.2597417 13.8851026, 122.2598335 13.8849073, 122.2599752 13.8846401)",
313335466,residential,False,False,43.696,J.P. Rizal Street,2,,,,"LINESTRING (122.2634795 13.8859873, 122.2638727 13.8860807)",
313335466,residential,False,True,59.019,J.P. Rizal Street,2,,,,"LINESTRING (122.2634795 13.8859873, 122.2629564 13.8858329)",
326174497,residential,False,True,45.469,,,,,,"LINESTRING (122.2634795 13.8859873, 122.2633725 13.8863828)",
349497227,secondary,False,False,60.903,Lopez - Catanauan,,,40,,"LINESTRING (122.2639546 13.8782119, 122.2637193 13.8787097)",
344052610,residential,False,True,38.438,,,,,,"LINESTRING (122.2626582 13.8793165, 122.2626672 13.8794125, 122.2626431 13.8795204, 122.262628 13.8796585)",
893610280,residential,False,True,101.789,,,,,,"LINESTRING (122.2595217 13.879561, 122.2604406 13.8797664)",
313334893,residential,False,False,2.532,,,,,,"LINESTRING (122.262628 13.8796585, 122.262638 13.8796791)",
313334893,residential,False,True,81.524,,,,,,"LINESTRING (122.262628 13.8796585, 122.2626025 13.8796433, 122.262338 13.8795818, 122.2618848 13.8795914)",
344052610,residential,False,False,38.438,,,,,,"LINESTRING (122.262628 13.8796585, 122.2626431 13.8795204, 122.2626672 13.8794125, 122.2626582 13.8793165)",
313334861,residential,False,False,29.312,Acacia Street,,,,,"LINESTRING (122.2595465 13.8854927, 122.2597836 13.8856212)",
313334861,residential,False,True,40.018,Acacia Street,,,,,"LINESTRING (122.2595465 13.8854927, 122.2592164 13.8853289)",
344931242,residential,False,True,48.224,San Francisco Street,,,,,"LINESTRING (122.2595465 13.8854927, 122.2597417 13.8851026)",
313363971,unclassified,False,False,156.051,Barros Ext.,,,,,"LINESTRING (122.2652537 13.8817714, 122.2652062 13.881732, 122.2643363 13.8812828, 122.2641414 13.8816195)",
"[870128304, 870128303]",residential,False,True,190.175,Barros,,,,,"LINESTRING (122.2652537 13.8817714, 122.2652908 13.882215, 122.2648167 13.8819879, 122.2641414 13.8816195)",
313334854,residential,False,False,102.533,,,,,,"LINESTRING (122.261191 13.882976, 122.2615789 13.8821343)",
313334854,residential,False,True,41.954,,,,,,"LINESTRING (122.261191 13.882976, 122.2610136 13.8833117)",
680849287,residential,False,False,41.979,,,,,,"LINESTRING (122.261191 13.882976, 122.2615351 13.8831519)",
680849287,residential,False,True,28.476,,,,,,"LINESTRING (122.261191 13.882976, 122.2609489 13.8828743)",
349497227,secondary,False,False,42.146,Lopez - Catanauan,,,40,,"LINESTRING (122.2615351 13.8831519, 122.261349 13.8834851)",
349497227,secondary,False,True,140.912,Lopez - Catanauan,,,40,,"LINESTRING (122.2615351 13.8831519, 122.2620986 13.8820088)",
680849287,residential,False,True,41.979,,,,,,"LINESTRING (122.2615351 13.8831519, 122.261191 13.882976)",
4705394,residential,False,True,73.658,Escobar Street,,,,,"LINESTRING (122.2604165 13.880522, 122.2601849 13.8811451)",
751228584,residential,False,True,98.449,,1,,,,"LINESTRING (122.2655073 13.8852062, 122.2652648 13.8860597)",
751228584,residential,False,False,98.449,,1,,,,"LINESTRING (122.2652648 13.8860597, 122.2655073 13.8852062)",
769916317,primary,False,False,49.086,Maharlika Highway,2,1,60,6.7,"LINESTRING (122.2652648 13.8860597, 122.2648225 13.8859572)",
751228585,residential,False,True,47.927,,1,,,,"LINESTRING (122.2649601 13.8855474, 122.2648225 13.8859572)",
751228585,residential,False,False,47.927,,1,,,,"LINESTRING (122.2648225 13.8859572, 122.2649601 13.8855474)",
769916317,primary,False,False,33.663,Maharlika Highway,2,1,60,6.7,"LINESTRING (122.2648225 13.8859572, 122.2645197 13.8858848)",
769916317,primary,False,True,49.086,Maharlika Highway,2,1,60,6.7,"LINESTRING (122.2648225 13.8859572, 122.2652648 13.8860597)",
"[313334883, 893607453]",residential,False,"[False, True]",188.538,,,,,,"LINESTRING (122.2651707 13.8787877, 122.2647418 13.8791988, 122.264718 13.8792011, 122.264702 13.8791941, 122.2642489 13.8789829, 122.2639543 13.8788341, 122.2637193 13.8787097)",
"[313334856, 893607452]",residential,False,False,368.062,Villanueva Street,,,,,"LINESTRING (122.2572099 13.8808825, 122.2575653 13.8816116, 122.257584 13.8816702, 122.2575867 13.8817288, 122.2572635 13.8823082, 122.2572809 13.8823798, 122.2573453 13.8824514, 122.2576948 13.8826067, 122.2580967 13.8828722, 122.258761 13.8831712)",
313334885,residential,False,True,83.541,,,,,,"LINESTRING (122.2602791 13.8869578, 122.2602069 13.8869092, 122.2600597 13.8867003, 122.2596761 13.8865219)",
893614889,residential,False,False,136.562,,,,,,"LINESTRING (122.2654536 13.8844824, 122.2649199 13.884705, 122.2648501 13.884761, 122.2647764 13.8848625, 122.2647945 13.8853143)",
313335469,residential,False,True,70.03,,,,,,"LINESTRING (122.2647945 13.8853143, 122.2645197 13.8858848)",
893614889,residential,False,True,136.562,,,,,,"LINESTRING (122.2647945 13.8853143, 122.2647764 13.8848625, 122.2648501 13.884761, 122.2649199 13.884705, 122.2654536 13.8844824)",
