osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,junction,bridge
567698090,False,,,Santol Avenue,residential,False,157.458,"LINESTRING (125.9806269 8.5042938, 125.9806243 8.5042175, 125.9806401 8.504051, 125.9807126 8.5033347, 125.9807112 8.5028821)",,
238668703,False,,,Rufila Street,residential,False,96.987,"LINESTRING (125.97769 8.5040918, 125.9777944 8.5041257, 125.977915 8.5041522, 125.9780547 8.5041718, 125.9785609 8.5042063)",,
"[113782443, 858089373]",True,"['4', '3']",1,Davao-Agusan National Highway,trunk,False,95.96300000000001,"LINESTRING (125.97769 8.5040918, 125.9775654 8.5043146, 125.9775062 8.5044635, 125.9774794 8.504559, 125.9774646 8.5046744, 125.9774556 8.5049072)",,
238668703,False,,,Rufila Street,residential,False,71.448,"LINESTRING (125.9792076 8.504221, 125.9798565 8.5042526)",,
230622694,False,,,Yakal Avenue,residential,False,98.932,"LINESTRING (125.9792076 8.504221, 125.9792074 8.5042261, 125.9791626 8.5051096)",,
230622694,False,,,Yakal Avenue,residential,True,142.88500000000002,"LINESTRING (125.9792076 8.504221, 125.9792429 8.5034343, 125.9792406 8.5033313, 125.9792137 8.5032561, 125.9791542 8.503209, 125.9790786 8.5031798, 125.9789237 8.5031369)",,
238668703,False,,,Rufila Street,residential,True,71.138,"LINESTRING (125.9792076 8.504221, 125.9787787 8.5042106, 125.9785609 8.5042063)",,
233959512,False,,,,residential,False,9.947,"LINESTRING (125.97429 8.5085108, 125.9742366 8.5084386)",,
794461791,True,2,1,Davao-Agusan National Highway,trunk,False,110.536,"LINESTRING (125.97429 8.5085108, 125.9739964 8.5087562, 125.973522 8.5091521)",,
892168932,True,2,905,San Francisco-Bahi-Barobo Road,primary,False,40.211,"LINESTRING (125.9777867 8.5050409, 125.9776088 8.5050843, 125.9774446 8.5051629)",,
1057082030,False,4,905,San Francisco-Bahi-Barobo Road,primary,True,151.503,"LINESTRING (125.9777867 8.5050409, 125.9780903 8.5050561, 125.9791626 8.5051096)",,
914024254,False,,,,residential,True,73.401,"LINESTRING (125.9801602 8.5014461, 125.9801649 8.5013293, 125.980155 8.5012677, 125.9801353 8.5012344, 125.980108 8.5012086, 125.9800436 8.5011768, 125.9799833 8.501159, 125.9799107 8.5011468, 125.9798545 8.5011438, 125.9797109 8.5011605)",,
1003186595,False,,,,residential,False,28.488,"LINESTRING (125.9797109 8.5011605, 125.9795203 8.500987)",,
404173128,False,,,Petran Street,residential,True,93.02,"LINESTRING (125.9797109 8.5011605, 125.9796155 8.5011864, 125.9795455 8.5012253, 125.9794887 8.5012858, 125.9794493 8.5013796, 125.9793345 8.501841)",,
914024254,False,,,,residential,False,73.401,"LINESTRING (125.9797109 8.5011605, 125.9798545 8.5011438, 125.9799107 8.5011468, 125.9799833 8.501159, 125.9800436 8.5011768, 125.980108 8.5012086, 125.9801353 8.5012344, 125.980155 8.5012677, 125.9801649 8.5013293, 125.9801602 8.5014461)",,
