osmid,lanes,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,width
93292890,,General G. Bautista Street,residential,30,False,True,124.73,,"LINESTRING (120.9379661 14.4303955, 120.9389624 14.4309676)",
104080371,,Sol P. Bella Street,unclassified,30,False,True,68.358,,"LINESTRING (120.9379661 14.4303955, 120.9376536 14.4309306)",
104080371,,Sol P. Bella Street,unclassified,30,False,False,59.327000000000005,,"LINESTRING (120.9379661 14.4303955, 120.9381884 14.4300244, 120.9382422 14.4299338)",
"[1061538899, 1061538900]",2,F. Tirona Street,secondary,30,True,False,93.71300000000001,,"LINESTRING (120.9365818 14.4288245, 120.9369647 14.4290104, 120.9369907 14.4290253, 120.9370095 14.4290383, 120.9370291 14.429055, 120.9370407 14.4290747, 120.937045 14.4290997, 120.9370411 14.4291248, 120.9370332 14.429145, 120.9369546 14.429317, 120.9369482 14.4293317, 120.9369473 14.4293837)",
634224094,2,Maestro G. Tirona Street,secondary,30,True,False,42.788000000000004,,"LINESTRING (120.9360884 14.4290173, 120.9362126 14.4287543, 120.9362526 14.4286669)",
"[1197665008, 1085656459]",2,General J. Castañeda Street,tertiary,30,False,False,82.152,,"LINESTRING (120.9360884 14.4290173, 120.9360643 14.4290066, 120.9359235 14.4289438, 120.9358163 14.4288961, 120.9357691 14.428875, 120.9356333 14.4288176, 120.9353914 14.4287171)",
1061538898,2,F. Tirona Street,secondary,30,True,False,39.546,,"LINESTRING (120.9362526 14.4286669, 120.9365818 14.4288245)",
"[634224094, 1197665007]",2,Maestro G. Tirona Street,secondary,30,True,False,65.775,,"LINESTRING (120.9362526 14.4286669, 120.9362504 14.4286191, 120.9364835 14.4281245)",
158333852,4,Nueno Avenue,secondary,40,False,True,9.054,,"LINESTRING (120.9395126 14.4253405, 120.9394552 14.4254)",9.75
158333852,4,Nueno Avenue,secondary,40,False,False,68.122,,"LINESTRING (120.9395126 14.4253405, 120.9396604 14.4251874, 120.939758 14.4250863, 120.9398632 14.4249773, 120.9399009 14.4249383, 120.9399444 14.4248928)",9.75
993639473,,,residential,,False,False,8.633,,"LINESTRING (120.9395126 14.4253405, 120.9394666 14.4252978, 120.9394548 14.4252867)",
996016015,4,Nueno Avenue,secondary,40,False,False,8.979,,"LINESTRING (120.9399444 14.4248928, 120.9400011 14.4248336)",9.75
158333852,4,Nueno Avenue,secondary,40,False,True,68.122,,"LINESTRING (120.9399444 14.4248928, 120.9399009 14.4249383, 120.9398632 14.4249773, 120.939758 14.4250863, 120.9396604 14.4251874, 120.9395126 14.4253405)",9.75
92001784,,,residential,,False,False,38.27,,"LINESTRING (120.9409818 14.4330466, 120.9406362 14.4329664)",
92001784,,,residential,,False,True,17.667,,"LINESTRING (120.9409818 14.4330466, 120.9411403 14.4330876)",
97934277,,,residential,,False,False,110.329,,"LINESTRING (120.9409818 14.4330466, 120.9412231 14.4320823)",
29547627,,Real,residential,,False,False,4.619,,"LINESTRING (120.9412231 14.4320823, 120.9411821 14.4320701)",
97934277,,,residential,,False,True,110.329,,"LINESTRING (120.9412231 14.4320823, 120.9409818 14.4330466)",
92001784,,,residential,,False,False,125.715,,"LINESTRING (120.9406362 14.4329664, 120.9395033 14.4326935)",
92001784,,,residential,,False,True,38.27,,"LINESTRING (120.9406362 14.4329664, 120.9409818 14.4330466)",
101311883,,Yakal,residential,,False,True,37.087,,"LINESTRING (120.9337983 14.4256328, 120.9338137 14.4252996)",
101311849,,Apitong,residential,,False,False,36.254999999999995,,"LINESTRING (120.9337983 14.4256328, 120.9337357 14.4255966, 120.9334728 14.4255761)",
101311849,,Apitong,residential,,False,True,71.316,,"LINESTRING (120.9337983 14.4256328, 120.9338547 14.4256622, 120.9344228 14.4258436)",
24269382,2,Colonel M. Topacio Street,residential,30,False,True,157.257,,"LINESTRING (120.9350668 14.425926, 120.9348234 14.4267446, 120.934663 14.4272851)",
158333849,2,General E. Topacio Street,secondary,40,False,False,221.59699999999998,,"LINESTRING (120.9350668 14.425926, 120.9355399 14.4263059, 120.9366507 14.4271982)",
"[158333849, 995270980]",2,General E. Topacio Street,secondary,40,False,True,65.177,,"LINESTRING (120.9350668 14.425926, 120.934922 14.4258097, 120.9347283 14.425655, 120.9345947 14.4255595)",
101311822,,,residential,,False,False,51.899,,"LINESTRING (120.9329467 14.4246527, 120.9334286 14.4246581)",
"[101311849, 1007555763]",,"['Apitong', 'Molave Drive']",residential,,False,True,141.875,,"LINESTRING (120.9329467 14.4246527, 120.9330469 14.4253188, 120.9330825 14.425525, 120.9331334 14.4255672, 120.9334728 14.4255761)",
101311822,,,residential,,False,True,37.368,,"LINESTRING (120.9341893 14.4246746, 120.9341278 14.4246747, 120.9338423 14.4246749)",
101311822,,,residential,,False,True,44.59,,"LINESTRING (120.9338423 14.4246749, 120.9334286 14.4246581)",
101311883,,Yakal,residential,,False,False,69.532,,"LINESTRING (120.9338423 14.4246749, 120.9338137 14.4252996)",
101311822,,,residential,,False,False,37.368,,"LINESTRING (120.9338423 14.4246749, 120.9341278 14.4246747, 120.9341893 14.4246746)",
101311849,,Apitong,residential,,False,False,71.316,,"LINESTRING (120.9344228 14.4258436, 120.9338547 14.4256622, 120.9337983 14.4256328)",
784669708,2,General Flaviano Yengco Street,secondary,40,False,False,36.621,,"LINESTRING (120.9344228 14.4258436, 120.9345066 14.4257056, 120.9345246 14.4256759, 120.9345555 14.4256284, 120.9345947 14.4255595)",
784669708,2,General Flaviano Yengco Street,secondary,40,False,True,134.84799999999998,,"LINESTRING (120.9344228 14.4258436, 120.9343857 14.4259055, 120.9343402 14.4259341, 120.9339081 14.4266154, 120.9338799 14.4266596, 120.9338041 14.4267793, 120.9337879 14.426805, 120.9337536 14.4268627)",
158333849,2,General E. Topacio Street,secondary,40,False,True,32.893,,"LINESTRING (120.9368849 14.4273881, 120.9366507 14.4271982)",
177665455,2,General E. Topacio Street,secondary,40,True,False,50.815999999999995,,"LINESTRING (120.9368849 14.4273881, 120.9370447 14.4275342, 120.9371748 14.4276358, 120.9372411 14.4276873)",
104118242,2,Sol P. Bella Street,residential,30,False,True,26.161,,"LINESTRING (120.9388336 14.4289628, 120.9387011 14.42916)",
177665456,2,General E. Topacio Street,secondary,40,False,False,63.157000000000004,,"LINESTRING (120.9388336 14.4289628, 120.9390003 14.4291046, 120.9392855 14.4293246)",
177665456,2,General E. Topacio Street,secondary,40,False,True,76.805,,"LINESTRING (120.9388336 14.4289628, 120.9385277 14.4287179, 120.9382839 14.4285227)",
"[101311849, 1007555763]",,"['Apitong', 'Molave Drive']",residential,,False,False,141.875,,"LINESTRING (120.9334728 14.4255761, 120.9331334 14.4255672, 120.9330825 14.425525, 120.9330469 14.4253188, 120.9329467 14.4246527)",
101311849,,Apitong,residential,,False,True,36.254999999999995,,"LINESTRING (120.9334728 14.4255761, 120.9337357 14.4255966, 120.9337983 14.4256328)",
104118248,,Narra,residential,,False,True,102.215,,"LINESTRING (120.9334728 14.4255761, 120.9334703 14.4253218, 120.9334286 14.4246581)",
29992534,1,General Mascardo Street,unclassified,20,False,False,61.719,,"LINESTRING (120.9358435 14.4305784, 120.9352921 14.430427)",
"[634224106, 29992534]",1,"['Dr. Lorenzo B. Paredes Street', 'General Mascardo Street']",unclassified,"['20', '30']",False,True,48.177,,"LINESTRING (120.9358435 14.4305784, 120.9359127 14.4305974, 120.9359266 14.4305958, 120.9359449 14.4305858, 120.9360829 14.4302844)",
104118240,1,,residential,20,False,False,141.97899999999998,,"LINESTRING (120.9358435 14.4305784, 120.9357805 14.4307959, 120.9356157 14.4314784, 120.9355722 14.431632, 120.9355125 14.4318138)",
1061538894,2,Captain l. Bella Street,residential,30,True,False,217.132,,"LINESTRING (120.9364835 14.4281245, 120.9355123 14.4276788, 120.9353248 14.4275924, 120.9352315 14.4275491, 120.934663 14.4272851)",
"[634224090, 1197665006]",2,Maestro G. Tirona Street,secondary,30,True,False,92.59299999999999,,"LINESTRING (120.9364835 14.4281245, 120.9366661 14.4277895, 120.9368849 14.4273881)",
101311822,,,residential,,False,False,44.59,,"LINESTRING (120.9334286 14.4246581, 120.9338423 14.4246749)",
101311822,,,residential,,False,True,51.899,,"LINESTRING (120.9334286 14.4246581, 120.9329467 14.4246527)",
104118248,,Narra,residential,,False,False,102.215,,"LINESTRING (120.9334286 14.4246581, 120.9334703 14.4253218, 120.9334728 14.4255761)",
160587804,,,residential,,False,False,66.35,,"LINESTRING (120.9355716 14.4294454, 120.9353422 14.4299992)",
29547047,2,Libertino Street,unclassified,,False,False,45.373,,"LINESTRING (120.9353422 14.4299992, 120.9349516 14.4298462)",
160587804,,,residential,,False,True,66.35,,"LINESTRING (120.9353422 14.4299992, 120.9355716 14.4294454)",
29547047,2,Libertino Street,unclassified,,False,True,85.83699999999999,,"LINESTRING (120.9353422 14.4299992, 120.9360537 14.4302729, 120.9360829 14.4302844)",
29992523,2,,residential,,False,True,90.036,,"LINESTRING (120.9331608 14.430398, 120.9329288 14.4303348, 120.9328932 14.4303127, 120.932865 14.4302807, 120.9328173 14.4301322, 120.9328023 14.4300964, 120.932773 14.4300797, 120.9327335 14.4300795, 120.9324989 14.430098)",
29992523,2,,residential,,False,False,90.036,,"LINESTRING (120.9324989 14.430098, 120.9327335 14.4300795, 120.932773 14.4300797, 120.9328023 14.4300964, 120.9328173 14.4301322, 120.932865 14.4302807, 120.9328932 14.4303127, 120.9329288 14.4303348, 120.9331608 14.430398)",
178477171,,,residential,,False,False,152.635,,"LINESTRING (120.9324989 14.430098, 120.9325013 14.4303512, 120.9324974 14.4303761, 120.9324812 14.430395, 120.9322601 14.4305449, 120.9322366 14.4305721, 120.9322331 14.4306134, 120.9322315 14.430871, 120.9322193 14.4311556, 120.9321993 14.4313436)",
186132564,,,residential,,False,False,58.308,,"LINESTRING (120.9407083 14.4284767, 120.9407867 14.4282411, 120.9408142 14.4281603, 120.9408427 14.4280756, 120.9408663 14.4280116, 120.9408792 14.4279792)",
158333852,4,Nueno Avenue,secondary,40,False,False,9.054,,"LINESTRING (120.9394552 14.4254, 120.9395126 14.4253405)",9.75
158333852,4,Nueno Avenue,secondary,40,False,True,41.074,,"LINESTRING (120.9394552 14.4254, 120.9393477 14.4255114, 120.9391947 14.4256698)",9.75
996016015,4,Nueno Avenue,secondary,40,False,False,43.237,,"LINESTRING (120.9400011 14.4248336, 120.9402739 14.4245483)",9.75
996016015,4,Nueno Avenue,secondary,40,False,True,8.979,,"LINESTRING (120.9400011 14.4248336, 120.9399444 14.4248928)",9.75
1061545653,,Juan Munti Villanueva,tertiary,30,False,True,46.059,,"LINESTRING (120.9333293 14.4315909, 120.9337428 14.4316968)",
"[24267811, 24267812, 1061545653]",2,Juan Munti Villanueva,tertiary,30,False,"[False, True]",124.834,yes,"LINESTRING (120.9333293 14.4315909, 120.9331002 14.4315358, 120.9328584 14.4314761, 120.9327231 14.4314477, 120.9325626 14.4314093, 120.9324256 14.4313783, 120.9323063 14.431357, 120.9321993 14.4313436)",
228838679,,,residential,,False,False,70.458,,"LINESTRING (120.9330764 14.4310171, 120.9331753 14.4310525, 120.9332889 14.4310801, 120.9334324 14.4311009, 120.9335642 14.4310999, 120.9337181 14.4310835)",
549168660,,,residential,,False,False,54.496,,"LINESTRING (120.9354666 14.4334355, 120.9350295 14.4331885)",
29992547,,Colonel J. Elises Street,residential,30,False,True,119.68700000000001,,"LINESTRING (120.9354666 14.4334355, 120.9355363 14.4333305, 120.9356351 14.4331753, 120.9356636 14.4331339, 120.9357646 14.4329817, 120.9358867 14.4327976, 120.936001 14.4326113, 120.9360507 14.4325202)",
549168660,,,residential,,False,True,54.496,,"LINESTRING (120.9350295 14.4331885, 120.9354666 14.4334355)",
101311883,,Yakal,residential,,False,False,37.087,,"LINESTRING (120.9338137 14.4252996, 120.9337983 14.4256328)",
101311883,,Yakal,residential,,False,True,69.532,,"LINESTRING (120.9338137 14.4252996, 120.9338423 14.4246749)",
549690352,,,residential,,False,False,50.754000000000005,,"LINESTRING (120.9338137 14.4252996, 120.9340503 14.4252979, 120.9342844 14.4252818)",
549862908,,,residential,,False,False,115.353,,"LINESTRING (120.9381617 14.4254975, 120.9383208 14.4254731, 120.9384448 14.4254802, 120.9385441 14.4254918, 120.9386239 14.4255042, 120.9387224 14.4255192, 120.9389664 14.4255572, 120.9390295 14.425575, 120.9390899 14.4256036, 120.9391263 14.4256239, 120.9391947 14.4256698)",
158333852,4,Nueno Avenue,secondary,40,False,False,41.074,,"LINESTRING (120.9391947 14.4256698, 120.9393477 14.4255114, 120.9394552 14.4254)",9.75
158333852,4,Nueno Avenue,secondary,40,False,True,307.615,,"LINESTRING (120.9391947 14.4256698, 120.9388437 14.4260334, 120.9387681 14.4261118, 120.9384237 14.4264685, 120.9383659 14.4265284, 120.9382871 14.4266109, 120.9381325 14.4267726, 120.9380829 14.4268246, 120.938062 14.4268464, 120.9376535 14.42725, 120.9372622 14.4276573, 120.9372411 14.4276873)",9.75
549862908,,,residential,,False,True,115.35300000000001,,"LINESTRING (120.9391947 14.4256698, 120.9391263 14.4256239, 120.9390899 14.4256036, 120.9390295 14.425575, 120.9389664 14.4255572, 120.9387224 14.4255192, 120.9386239 14.4255042, 120.9385441 14.4254918, 120.9384448 14.4254802, 120.9383208 14.4254731, 120.9381617 14.4254975)",
29546882,,Balimbing Drive,residential,,False,False,75.997,,"LINESTRING (120.9319872 14.4284435, 120.9322971 14.4284517, 120.9323317 14.4284535, 120.9323646 14.4284581, 120.9323991 14.4284649, 120.9324298 14.4284735, 120.9326754 14.428558)",
549927680,,,residential,,False,False,70.788,,"LINESTRING (120.9319872 14.4284435, 120.9319945 14.4281634, 120.9320179 14.4278077)",
169819520,1,Tahimik Street,unclassified,30,False,False,108.182,,"LINESTRING (120.933833 14.4327639, 120.9339289 14.4324852, 120.9339441 14.4324406, 120.9339998 14.432268, 120.9341388 14.4318372)",4
549929296,,,residential,,False,False,23.893,,"LINESTRING (120.933833 14.4327639, 120.9336362 14.4327264, 120.9336153 14.4327224)",
549929296,,,residential,,False,False,12.183,,"LINESTRING (120.9336153 14.4327224, 120.9335043 14.4327012)",
998066706,,,residential,,False,False,22.416,,"LINESTRING (120.9336153 14.4327224, 120.9336565 14.4325248)",
549929296,,,residential,,False,True,23.893,,"LINESTRING (120.9336153 14.4327224, 120.9336362 14.4327264, 120.933833 14.4327639)",
998066706,,,residential,,False,True,22.416,,"LINESTRING (120.9336565 14.4325248, 120.9336153 14.4327224)",
549929296,,,residential,,False,True,12.183,,"LINESTRING (120.9335043 14.4327012, 120.9336153 14.4327224)",
"[551061537, 551061538]",,,residential,,False,True,80.745,,"LINESTRING (120.9392051 14.431841, 120.9391133 14.4317901, 120.9390047 14.4317269, 120.9388246 14.4316335, 120.9387253 14.4315809, 120.9386282 14.43153, 120.9385468 14.4314941)",
1061545654,,Juan Munti Villanueva,tertiary,30,False,True,29.065,,"LINESTRING (120.9357973 14.4324302, 120.9360507 14.4325202)",
553520980,,,residential,,False,False,43.955,,"LINESTRING (120.9357973 14.4324302, 120.9356515 14.4326361, 120.9356352 14.4326463, 120.9356178 14.432645, 120.9355145 14.4325994)",
1061545654,,Juan Munti Villanueva,tertiary,30,False,False,101.00800000000001,,"LINESTRING (120.9357973 14.4324302, 120.9357457 14.4324119, 120.9354104 14.4322928, 120.9351345 14.4322003, 120.9349172 14.4321164)",
553520980,,,residential,,False,True,13.006,,"LINESTRING (120.9354021 14.4325566, 120.9355145 14.4325994)",
553520980,,,residential,,False,False,13.006,,"LINESTRING (120.9355145 14.4325994, 120.9354021 14.4325566)",
553520981,,,residential,,False,False,15.203,,"LINESTRING (120.9355145 14.4325994, 120.9354518 14.4327219)",
553520980,,,residential,,False,True,43.955,,"LINESTRING (120.9355145 14.4325994, 120.9356178 14.432645, 120.9356352 14.4326463, 120.9356515 14.4326361, 120.9357973 14.4324302)",
553520981,,,residential,,False,True,15.203,,"LINESTRING (120.9354518 14.4327219, 120.9355145 14.4325994)",
556272293,,,residential,,False,True,74.277,,"LINESTRING (120.9405819 14.4270537, 120.9408984 14.4271849, 120.9412181 14.4273117)",
29991737,1,Captain B. Paredes Street,residential,,False,True,28.71,,"LINESTRING (120.9412181 14.4273117, 120.9411752 14.4274079, 120.9411128 14.4275489)",4
556272293,,,residential,,False,False,74.277,,"LINESTRING (120.9412181 14.4273117, 120.9408984 14.4271849, 120.9405819 14.4270537)",
556272295,,,residential,,False,True,70.979,,"LINESTRING (120.9405322 14.4272784, 120.9406476 14.4273914, 120.9408266 14.4274752, 120.9409339 14.4275057, 120.9411128 14.4275489)",
29991737,1,Captain B. Paredes Street,residential,,False,False,28.71,,"LINESTRING (120.9411128 14.4275489, 120.9411752 14.4274079, 120.9412181 14.4273117)",4
29991737,1,Captain B. Paredes Street,residential,,False,True,54.075,,"LINESTRING (120.9411128 14.4275489, 120.9409748 14.42779, 120.9408792 14.4279792)",4
556272295,,,residential,,False,False,70.979,,"LINESTRING (120.9411128 14.4275489, 120.9409339 14.4275057, 120.9408266 14.4274752, 120.9406476 14.4273914, 120.9405322 14.4272784)",
549927680,,,residential,,False,True,70.788,,"LINESTRING (120.9320179 14.4278077, 120.9319945 14.4281634, 120.9319872 14.4284435)",
892609925,,,residential,,False,True,44.373999999999995,,"LINESTRING (120.9335262 14.4299481, 120.9337391 14.4299663, 120.9339368 14.4299816)",
24269382,2,Colonel M. Topacio Street,residential,30,False,True,50.383,,"LINESTRING (120.9339368 14.4299816, 120.9338307 14.4304229)",
24269382,2,Colonel M. Topacio Street,residential,30,False,False,193.50599999999997,,"LINESTRING (120.9339368 14.4299816, 120.9339973 14.4297433, 120.934031 14.4296177, 120.9341498 14.4291753, 120.9342026 14.4289466, 120.9342617 14.4287303, 120.9342906 14.4286246, 120.9343719 14.4282933)",
892609925,,,residential,,False,False,44.373999999999995,,"LINESTRING (120.9339368 14.4299816, 120.9337391 14.4299663, 120.9335262 14.4299481)",
549690352,,,residential,,False,True,50.754000000000005,,"LINESTRING (120.9342844 14.4252818, 120.9340503 14.4252979, 120.9338137 14.4252996)",
29547627,,Real,residential,,False,True,4.619,,"LINESTRING (120.9411821 14.4320701, 120.9412231 14.4320823)",
29547627,,Real,residential,,False,False,45.311,,"LINESTRING (120.9411821 14.4320701, 120.9409748 14.4320158, 120.9407778 14.4319574)",
894179350,,,residential,,False,True,49.106,,"LINESTRING (120.9409071 14.4315339, 120.9407778 14.4319574)",
894179350,,,residential,,False,False,49.106,,"LINESTRING (120.9407778 14.4319574, 120.9409071 14.4315339)",
29547627,,Real,residential,,False,False,86.61699999999999,,"LINESTRING (120.9407778 14.4319574, 120.9405215 14.4318826, 120.9402943 14.4318141, 120.9402516 14.4318012, 120.9401132 14.431753, 120.9400126 14.431718)",
29547627,,Real,residential,,False,True,45.311,,"LINESTRING (120.9407778 14.4319574, 120.9409748 14.4320158, 120.9411821 14.4320701)",
894217034,,,residential,,False,True,67.272,,"LINESTRING (120.9388771 14.4329805, 120.9388494 14.4330594, 120.9388297 14.4331093, 120.9387868 14.4332051, 120.938764 14.4332815, 120.9387467 14.4333267, 120.9387352 14.4333464, 120.9387238 14.4333581, 120.9387067 14.4333568, 120.9386882 14.4333555, 120.938653 14.4333425, 120.9385793 14.4333227, 120.9385518 14.4333172, 120.9385394 14.4333116, 120.9385343 14.4333071, 120.9385316 14.4333027)",
894217034,,,residential,,False,False,67.272,,"LINESTRING (120.9385316 14.4333027, 120.9385343 14.4333071, 120.9385394 14.4333116, 120.9385518 14.4333172, 120.9385793 14.4333227, 120.938653 14.4333425, 120.9386882 14.4333555, 120.9387067 14.4333568, 120.9387238 14.4333581, 120.9387352 14.4333464, 120.9387467 14.4333267, 120.938764 14.4332815, 120.9387868 14.4332051, 120.9388297 14.4331093, 120.9388494 14.4330594, 120.9388771 14.4329805)",
894217034,,,residential,,False,True,51.093,,"LINESTRING (120.9385316 14.4333027, 120.9385311 14.433297, 120.9385404 14.4332772, 120.9385826 14.4332103, 120.9386581 14.4330875, 120.9387051 14.4330162, 120.9387292 14.4329834, 120.9387396 14.4329665, 120.9387399 14.4329525, 120.9387372 14.4329399, 120.9387284 14.4329291, 120.9387157 14.432923, 120.9387045 14.4329183)",
1079980026,,,residential,,False,False,21.925999999999995,,"LINESTRING (120.9385316 14.4333027, 120.9384904 14.4332977, 120.9384542 14.4332892, 120.9384133 14.4332775, 120.9383871 14.4332697, 120.9383356 14.4332516)",
894217034,,,residential,,False,False,51.092999999999996,,"LINESTRING (120.9387045 14.4329183, 120.9387157 14.432923, 120.9387284 14.4329291, 120.9387372 14.4329399, 120.9387399 14.4329525, 120.9387396 14.4329665, 120.9387292 14.4329834, 120.9387051 14.4330162, 120.9386581 14.4330875, 120.9385826 14.4332103, 120.9385404 14.4332772, 120.9385311 14.433297, 120.9385316 14.4333027)",
894220637,,,residential,,False,True,50.78,,"LINESTRING (120.9348168 14.4325626, 120.9348513 14.4324074, 120.9349172 14.4321164)",
1061545654,,Juan Munti Villanueva,tertiary,30,False,False,19.438,,"LINESTRING (120.9349172 14.4321164, 120.9347477 14.4320563)",
894220637,,,residential,,False,False,50.78,,"LINESTRING (120.9349172 14.4321164, 120.9348513 14.4324074, 120.9348168 14.4325626)",
1061545654,,Juan Munti Villanueva,tertiary,30,False,True,101.00800000000001,,"LINESTRING (120.9349172 14.4321164, 120.9351345 14.4322003, 120.9354104 14.4322928, 120.9357457 14.4324119, 120.9357973 14.4324302)",
894958954,,,residential,,False,True,58.117,,"LINESTRING (120.9381022 14.4277054, 120.9380227 14.4278431, 120.937838 14.4281207, 120.9378153 14.4281475)",
894958954,,,residential,,False,False,58.117,,"LINESTRING (120.9378153 14.4281475, 120.937838 14.4281207, 120.9380227 14.4278431, 120.9381022 14.4277054)",
1197665015,2,General E. Topacio Street,secondary,40,False,False,65.476,,"LINESTRING (120.9378153 14.4281475, 120.9381844 14.4284431, 120.9382839 14.4285227)",
1197665015,2,General E. Topacio Street,secondary,40,False,True,80.263,,"LINESTRING (120.9378153 14.4281475, 120.9376004 14.4279755, 120.9372945 14.4277306, 120.9372532 14.4276976, 120.9372411 14.4276873)",
984865296,,,residential,,False,True,49.861,,"LINESTRING (120.932705 14.4294055, 120.9325701 14.4293839, 120.9325248 14.4293742, 120.9324795 14.4293612, 120.9324307 14.4293413, 120.9322743 14.4292556)",
24269382,2,Colonel M. Topacio Street,residential,30,False,False,50.383,,"LINESTRING (120.9338307 14.4304229, 120.9339368 14.4299816)",
985114970,2,Colonel M. Topacio Street,residential,30,False,True,44.744,,"LINESTRING (120.933767 14.4306845, 120.9337416 14.4308401, 120.9337211 14.4309784, 120.9337181 14.4310835)",
104118240,1,,residential,20,False,True,141.979,,"LINESTRING (120.9355125 14.4318138, 120.9355722 14.431632, 120.9356157 14.4314784, 120.9357805 14.4307959, 120.9358435 14.4305784)",
993639473,,,residential,,False,True,8.633,,"LINESTRING (120.9394548 14.4252867, 120.9394666 14.4252978, 120.9395126 14.4253405)",
1060564288,,,residential,,False,False,11.73,,"LINESTRING (120.9367103 14.4271099, 120.9366507 14.4271982)",
1060564285,,,residential,,False,False,7.321,,"LINESTRING (120.9395281 14.4323236, 120.9395325 14.4322579)",
27053893,2,,secondary,40,False,True,177.33,,"LINESTRING (120.9383356 14.4332516, 120.9384887 14.4329262, 120.9385453 14.4328462, 120.9386568 14.432698, 120.9389116 14.4325545, 120.9393504 14.4323628, 120.9395325 14.4322579)",
1079980026,,,residential,,False,True,21.926,,"LINESTRING (120.9383356 14.4332516, 120.9383871 14.4332697, 120.9384133 14.4332775, 120.9384542 14.4332892, 120.9384904 14.4332977, 120.9385316 14.4333027)",
1188034357,,,residential,,False,True,3.6,,"LINESTRING (120.9411849 14.4305983, 120.9411657 14.4305718)",
1188034357,,,residential,,False,False,3.6,,"LINESTRING (120.9411657 14.4305718, 120.9411849 14.4305983)",
24269510,2,Palico Street,tertiary,20,False,True,102.01700000000001,,"LINESTRING (120.9411657 14.4305718, 120.941071 14.4306277, 120.9409323 14.4306919, 120.9408397 14.4307271, 120.9407189 14.4307691, 120.9405819 14.430814, 120.9404764 14.4308489, 120.9404179 14.4308622, 120.9403512 14.4308709, 120.9402799 14.4308745)",4
158333849,2,General E. Topacio Street,secondary,40,False,False,32.893,,"LINESTRING (120.9366507 14.4271982, 120.9368849 14.4273881)",
1060564288,,,residential,,False,True,11.73,,"LINESTRING (120.9366507 14.4271982, 120.9367103 14.4271099)",
158333849,2,General E. Topacio Street,secondary,40,False,True,221.59699999999998,,"LINESTRING (120.9366507 14.4271982, 120.9355399 14.4263059, 120.9350668 14.425926)",
