osmid,oneway,name,highway,reversed,length,lanes,bridge,geometry,ref,maxspeed
184717468,False,Licenciado Street,residential,False,48.306,2,,"LINESTRING (124.5970342 12.067487, 124.5968094 12.0671123)",,
184717468,False,Licenciado Street,residential,True,44.389,2,,"LINESTRING (124.5970342 12.067487, 124.5972408 12.0678313)",,
337410404,False,Navarro,residential,False,64.644,,,"LINESTRING (124.5970342 12.067487, 124.5975566 12.0672095)",,
337410404,False,Navarro,residential,True,67.259,,,"LINESTRING (124.5970342 12.067487, 124.5964864 12.0677679)",,
109378817,False,Bugallon,residential,False,66.168,,,"LINESTRING (124.5944979 12.0673035, 124.5939588 12.0675795)",,
109378817,False,Bugallon,residential,True,66.787,,,"LINESTRING (124.5944979 12.0673035, 124.5950391 12.0670195)",,
149558224,False,Pajarito Street,residential,False,43.206,,,"LINESTRING (124.5944979 12.0673035, 124.5946592 12.0676586)",,
149558224,False,Pajarito Street,residential,True,51.884,,,"LINESTRING (124.5944979 12.0673035, 124.594279 12.0668889)",,
109378817,False,Bugallon,residential,False,66.787,,,"LINESTRING (124.5950391 12.0670195, 124.5944979 12.0673035)",,
109378817,False,Bugallon,residential,True,100.536,,,"LINESTRING (124.5950391 12.0670195, 124.5958633 12.0666098)",,
184717492,False,Rueda Street,tertiary,False,52.486,,,"LINESTRING (124.5950391 12.0670195, 124.5948407 12.0665892)",,
184717492,False,Rueda Street,tertiary,True,45.255,,,"LINESTRING (124.5950391 12.0670195, 124.5952102 12.0673905)",,
109378817,False,Bugallon,residential,False,60.47,,,"LINESTRING (124.5963514 12.0663492, 124.5958633 12.0666098)",,
109378817,False,Bugallon,residential,True,70.8,,,"LINESTRING (124.5963514 12.0663492, 124.596918 12.0660355)",,
184717484,False,Licenciado Street,residential,True,47.443,,,"LINESTRING (124.5963514 12.0663492, 124.5965722 12.0667172)",,
109378817,False,Bugallon,residential,False,73.313,,,"LINESTRING (124.5981464 12.0654138, 124.5975476 12.0657168)",,
109378817,False,Bugallon,residential,True,70.499,,,"LINESTRING (124.5981464 12.0654138, 124.598726 12.0651297)",,
149559760,False,,residential,False,49.315,,,"LINESTRING (124.5981464 12.0654138, 124.5983514 12.0658094)",,
149559760,False,,residential,True,38.457,,,"LINESTRING (124.5981464 12.0654138, 124.5980064 12.0650962)",,
109378817,False,Bugallon,residential,False,70.499,,,"LINESTRING (124.598726 12.0651297, 124.5981464 12.0654138)",,
149399606,False,Pido Street,tertiary,False,34.408,,,"LINESTRING (124.598726 12.0651297, 124.5985776 12.0648564)",,
149399606,False,Pido Street,tertiary,True,49.236,,,"LINESTRING (124.598726 12.0651297, 124.598935 12.0655225)",,
109378817,False,Bugallon,residential,False,100.536,,,"LINESTRING (124.5958633 12.0666098, 124.5950391 12.0670195)",,
109378817,False,Bugallon,residential,True,60.47,,,"LINESTRING (124.5958633 12.0666098, 124.5963514 12.0663492)",,
149402408,False,Asis Street,unclassified,False,46.109,,,"LINESTRING (124.5958633 12.0666098, 124.5960607 12.0669768)",,
149402408,False,Asis Street,unclassified,True,55.298,,,"LINESTRING (124.5958633 12.0666098, 124.5956265 12.0661697)",,
109378817,False,Bugallon,residential,False,70.8,,,"LINESTRING (124.596918 12.0660355, 124.5963514 12.0663492)",,
109378817,False,Bugallon,residential,True,77.09,,,"LINESTRING (124.596918 12.0660355, 124.5975476 12.0657168)",,
149403496,False,Rama Street,unclassified,False,49.613,,,"LINESTRING (124.596918 12.0660355, 124.5971323 12.0664294)",,
149403496,False,Rama Street,unclassified,True,51.4,,,"LINESTRING (124.596918 12.0660355, 124.596696 12.0656274)",,
109378817,False,Bugallon,residential,False,77.09,,,"LINESTRING (124.5975476 12.0657168, 124.596918 12.0660355)",,
109378817,False,Bugallon,residential,True,73.313,,,"LINESTRING (124.5975476 12.0657168, 124.5981464 12.0654138)",,
149399604,False,Burgos Street,unclassified,False,49.452,,,"LINESTRING (124.5975476 12.0657168, 124.5977493 12.0661154)",,
149399604,False,Burgos Street,unclassified,True,44.771,,,"LINESTRING (124.5975476 12.0657168, 124.5973574 12.0653597)",,
149575121,False,,residential,False,54.564,,,"LINESTRING (124.5958529 12.0654869, 124.5960926 12.065918)",,
202520182,False,,residential,False,35.437,,,"LINESTRING (124.590464 12.0705817, 124.5905343 12.0706489, 124.5905581 12.0706689, 124.5906057 12.0706779, 124.590743 12.0706246)",,
327081329,False,,residential,False,7.155,,,"LINESTRING (124.590464 12.0705817, 124.5904537 12.0705488, 124.5904552 12.0705189)",,
149140525,False,Orquin Street,residential,True,73.669,,,"LINESTRING (124.5931202 12.0699135, 124.5934443 12.0704953)",,
895413679,True,,tertiary,False,12.559,,,"LINESTRING (124.5931202 12.0699135, 124.5930098 12.0699467)",,
149140525,False,Orquin Street,residential,False,8.533000000000001,,,"LINESTRING (124.5931202 12.0699135, 124.5931034 12.0698758, 124.5930833 12.0698461)",,
153545262,False,Senator Tomas Gomez Street,secondary,False,42.581,,,"LINESTRING (124.5938161 12.069484, 124.5936529 12.0691359)",,
153545262,False,Senator Tomas Gomez Street,secondary,True,9.375,,,"LINESTRING (124.5938161 12.069484, 124.5938576 12.0695579)",,
264030344,True,Magsaysay Boulevard,tertiary,False,116.267,2,,"LINESTRING (124.5938161 12.069484, 124.5947788 12.069029)",,
153370079,True,Magsaysay Boulevard,tertiary,False,89.402,2,,"LINESTRING (124.5938576 12.0695579, 124.5931202 12.0699135)",,
153545262,False,Senator Tomas Gomez Street,secondary,False,9.375,,,"LINESTRING (124.5938576 12.0695579, 124.5938161 12.069484)",,
153545262,False,Senator Tomas Gomez Street,secondary,True,61.695,,,"LINESTRING (124.5938576 12.0695579, 124.5941226 12.0700485)",,
149140524,True,Navarro Street,tertiary,False,112.954,,,"LINESTRING (124.5945818 12.0686812, 124.5936529 12.0691359)",,
184717495,True,Umbria Street,unclassified,False,44.21,,,"LINESTRING (124.5945818 12.0686812, 124.5947788 12.069029)",,
"[155021770, 155021771, 254486309]",False,"['Cajuao Street', 'Cajurao Street']",tertiary,False,91.897,,yes,"LINESTRING (124.592746 12.0709606, 124.5930076 12.0707793, 124.5934137 12.0705171, 124.5934443 12.0704953)",,
318478450,False,,residential,True,249.714,,,"LINESTRING (124.5991009 12.0695029, 124.5990385 12.0694281, 124.5989519 12.0692906, 124.5987831 12.0690352, 124.5987177 12.0689571, 124.5987131 12.0689297, 124.5985978 12.0687529, 124.5985552 12.0686719, 124.5984982 12.0684755, 124.5983712 12.0682478, 124.5982714 12.0681144, 124.5980499 12.0677972, 124.5979221 12.0675909)",,
318666950,False,,residential,True,117.02599999999998,,,"LINESTRING (124.5911845 12.0667608, 124.590753 12.0667574, 124.5906025 12.0667668, 124.5905547 12.066798, 124.5904218 12.0669324, 124.5902511 12.0671046)",,
148694421,False,Capoocan Old Road,tertiary,True,35.231,,,"LINESTRING (124.5907959 12.0681296, 124.5907905 12.0684464)",,
148694421,False,Capoocan Old Road,tertiary,False,37.358,,,"LINESTRING (124.5907959 12.0681296, 124.5907911 12.0679236, 124.5907702 12.0677953)",,
318666946,True,,primary_link,False,62.07899999999999,,,"LINESTRING (124.5907959 12.0681296, 124.5908486 12.0682276, 124.5908711 12.0682545, 124.590896 12.0682874, 124.5909348 12.0683294, 124.5909746 12.0683527, 124.5910285 12.0683685, 124.5912421 12.068419)",,
318666949,True,,primary_link,False,50.32,,,"LINESTRING (124.590454 12.0684092, 124.5905842 12.06836, 124.5906385 12.0683297, 124.5906871 12.0682901, 124.5907348 12.0682317, 124.5907571 12.0681944, 124.5907959 12.0681296)",,
1039223364,False,Jose D. Avelino Street,primary,False,36.928,,,"LINESTRING (124.590454 12.0684092, 124.5906608 12.0684443, 124.5907905 12.0684464)",1,20
"[155012672, 264024337, 264024338, 1039223363]",False,Jose D. Avelino Street,primary,False,196.308,2,cantilever,"LINESTRING (124.5912421 12.068419, 124.5913561 12.0683781, 124.5915323 12.0682963, 124.5917623 12.0681789, 124.5919065 12.0681042, 124.5920433 12.0680369, 124.5922323 12.0679308, 124.592363 12.0678608, 124.5927196 12.0676839, 124.5928474 12.0676143)",1,"['20', '40', '15']"
264024337,False,Jose D. Avelino Street,primary,True,49.22,,,"LINESTRING (124.5912421 12.068419, 124.5911325 12.0684274, 124.5910946 12.0684301, 124.5910557 12.0684343, 124.5910081 12.068439, 124.5909244 12.0684419, 124.5907905 12.0684464)",1,20
894159123,True,,primary_link,False,76.937,,,"LINESTRING (124.5912421 12.068419, 124.5909996 12.0685309, 124.590951 12.0685598, 124.5909087 12.0685892, 124.5908811 12.0686212, 124.590859 12.0686721, 124.5908342 12.0687542, 124.5907935 12.068889)",,
149140524,True,Navarro Street,tertiary,False,59.256,,,"LINESTRING (124.5950715 12.0684474, 124.5945818 12.0686812)",,
184717482,False,Pajarito Street,unclassified,False,42.703,,,"LINESTRING (124.5950715 12.0684474, 124.5952404 12.0687941)",,
184717482,False,Pajarito Street,unclassified,True,40.46,,,"LINESTRING (124.5950715 12.0684474, 124.5949056 12.0681217)",,
155021772,False,Navarro Street,tertiary,True,44.302,2,,"LINESTRING (124.5907935 12.068889, 124.5907894 12.0692874)",,
155021772,False,Navarro Street,tertiary,False,49.215999999999994,2,,"LINESTRING (124.5907935 12.068889, 124.5907926 12.0687534, 124.5907905 12.0684464)",,
318666951,True,,primary_link,False,68.181,,,"LINESTRING (124.5907935 12.068889, 124.5907618 12.0687566, 124.5907252 12.068655, 124.5906918 12.0685999, 124.5906508 12.0685417, 124.5905702 12.0684738, 124.590454 12.0684092)",,
149144494,True,Rosales Boulevard,unclassified,False,68.8,,,"LINESTRING (124.5965722 12.0667172, 124.5971323 12.0664294)",,
184717484,False,Licenciado Street,residential,False,47.443,,,"LINESTRING (124.5965722 12.0667172, 124.5963514 12.0663492)",,
184717484,False,Licenciado Street,residential,True,8.92,,,"LINESTRING (124.5965722 12.0667172, 124.5966137 12.0667864)",,
184717459,False,Asis Street,unclassified,True,47.585,,,"LINESTRING (124.5964864 12.0677679, 124.5962826 12.0673892)",,
337410404,False,Navarro,residential,False,67.259,,,"LINESTRING (124.5964864 12.0677679, 124.5970342 12.067487)",,
184717459,False,Asis Street,unclassified,False,43.599000000000004,,,"LINESTRING (124.5964864 12.0677679, 124.5965969 12.0679733, 124.5966731 12.0681149)",,
337410404,False,Navarro,residential,True,109.16,,,"LINESTRING (124.5964864 12.0677679, 124.5959648 12.0680197, 124.5955861 12.0682022)",,
149402407,False,Rueda Street,tertiary,False,210.57600000000002,,,"LINESTRING (124.5967264 12.0706156, 124.5965776 12.0702688, 124.5959198 12.0688942)",,
149402407,False,Rueda Street,tertiary,True,63.355000000000004,,,"LINESTRING (124.5967264 12.0706156, 124.5969008 12.070952, 124.5969182 12.0709769, 124.5969357 12.0709946, 124.5969718 12.0710038, 124.5970041 12.0709979, 124.5970657 12.0709638)",,
324629706,False,,residential,False,149.476,,,"LINESTRING (124.5967264 12.0706156, 124.596838 12.0705425, 124.5975903 12.0701854, 124.5978135 12.0705148)",,
324629706,False,,residential,True,31.517,,,"LINESTRING (124.5979603 12.0707592, 124.5978135 12.0705148)",,
897548348,False,,residential,True,27.546,,,"LINESTRING (124.5979603 12.0707592, 124.5980856 12.0709745)",,
897548350,False,,residential,False,47.682,,,"LINESTRING (124.5979603 12.0707592, 124.5983666 12.0705979)",,
897548350,False,,residential,True,87.36,,,"LINESTRING (124.5979603 12.0707592, 124.5975184 12.0710038, 124.5972642 12.0711514)",,
326731431,False,,unclassified,True,48.891,,,"LINESTRING (124.5928728 12.063628, 124.5924234 12.0636416)",,
326731431,False,,unclassified,False,48.891,,,"LINESTRING (124.5924234 12.0636416, 124.5928728 12.063628)",,
326731431,False,,unclassified,True,54.624,,,"LINESTRING (124.5924234 12.0636416, 124.5919218 12.0636683)",,
326731432,False,,residential,False,73.425,,,"LINESTRING (124.5924234 12.0636416, 124.592488 12.0642989)",,
326731431,False,,unclassified,False,54.624,,,"LINESTRING (124.5919218 12.0636683, 124.5924234 12.0636416)",,
326731431,False,,unclassified,True,35.061,,,"LINESTRING (124.5919218 12.0636683, 124.5915994 12.0636726)",,
326731433,False,,residential,True,98.506,,,"LINESTRING (124.5919218 12.0636683, 124.5919322 12.0640796, 124.5919773 12.064552)",,
326731431,False,,unclassified,False,35.061,,,"LINESTRING (124.5915994 12.0636726, 124.5919218 12.0636683)",,
"[318666944, 377571986]",False,Senator Tomas Gomez Street,secondary,True,108.96900000000001,,,"LINESTRING (124.5915994 12.0636726, 124.5916117 12.0644021, 124.5916436 12.0645933, 124.5916547 12.0646489)",,
326731430,False,,residential,True,32.469,,,"LINESTRING (124.5927777 12.0642296, 124.5925393 12.064281, 124.592488 12.0642989)",,
326731432,False,,residential,True,73.425,,,"LINESTRING (124.592488 12.0642989, 124.5924234 12.0636416)",,
326731428,False,,residential,False,32.519999999999996,,,"LINESTRING (124.592488 12.0642989, 124.5925015 12.064374, 124.592565 12.0645811)",,
326731430,False,,residential,False,32.469,,,"LINESTRING (124.592488 12.0642989, 124.5925393 12.064281, 124.5927777 12.0642296)",,
326731432,False,,residential,False,62.271,,,"LINESTRING (124.592488 12.0642989, 124.592466 12.0643072, 124.5919773 12.064552)",,
326731432,False,,residential,False,36.697,,,"LINESTRING (124.5919773 12.064552, 124.5916547 12.0646489)",,
326731432,False,,residential,True,62.271,,,"LINESTRING (124.5919773 12.064552, 124.592466 12.0643072, 124.592488 12.0642989)",,
326731433,False,,residential,False,98.506,,,"LINESTRING (124.5919773 12.064552, 124.5919322 12.0640796, 124.5919218 12.0636683)",,
"[326731433, 1039223346]",False,,residential,True,93.485,,,"LINESTRING (124.5919773 12.064552, 124.592127 12.0650802, 124.591847 12.0651834)",,
326731428,False,,residential,True,32.519999999999996,,,"LINESTRING (124.592565 12.0645811, 124.5925015 12.064374, 124.592488 12.0642989)",,
326731432,False,,residential,True,36.697,,,"LINESTRING (124.5916547 12.0646489, 124.5919773 12.064552)",,
377571986,False,Senator Tomas Gomez Street,secondary,True,63.005,,,"LINESTRING (124.5916547 12.0646489, 124.591847 12.0651834)",,
"[318666944, 377571986]",False,Senator Tomas Gomez Street,secondary,False,108.969,,,"LINESTRING (124.5916547 12.0646489, 124.5916436 12.0645933, 124.5916117 12.0644021, 124.5915994 12.0636726)",,
377571986,False,Senator Tomas Gomez Street,secondary,False,63.005,,,"LINESTRING (124.591847 12.0651834, 124.5916547 12.0646489)",,
377571986,False,Senator Tomas Gomez Street,secondary,True,291.586,,,"LINESTRING (124.591847 12.0651834, 124.5920991 12.0658284, 124.5921437 12.0659549, 124.592212 12.0661281, 124.5926267 12.0671803, 124.5928474 12.0676143)",,
"[326731433, 1039223346]",False,,residential,False,93.485,,,"LINESTRING (124.591847 12.0651834, 124.592127 12.0650802, 124.5919773 12.064552)",,
155021772,False,Navarro Street,tertiary,False,44.302,2,,"LINESTRING (124.5907894 12.0692874, 124.5907935 12.068889)",,
155021772,False,Navarro Street,tertiary,True,47.339999999999996,2,,"LINESTRING (124.5907894 12.0692874, 124.5908011 12.0693546, 124.5908099 12.0694056, 124.5908237 12.0694807, 124.5908478 12.0695603, 124.5908946 12.0696995)",,
326995619,False,,residential,False,45.56400000000001,,,"LINESTRING (124.5907894 12.0692874, 124.5909314 12.0692856, 124.5910915 12.0693187, 124.5911947 12.0693646)",,
326995619,False,,residential,True,45.564,,,"LINESTRING (124.5911947 12.0693646, 124.5910915 12.0693187, 124.5909314 12.0692856, 124.5907894 12.0692874)",,
155021772,False,Navarro Street,tertiary,False,47.339999999999996,2,,"LINESTRING (124.5908946 12.0696995, 124.5908478 12.0695603, 124.5908237 12.0694807, 124.5908099 12.0694056, 124.5908011 12.0693546, 124.5907894 12.0692874)",,
155021772,False,Navarro Street,tertiary,True,51.928000000000004,2,,"LINESTRING (124.5908946 12.0696995, 124.5910009 12.0699296, 124.5910624 12.0700381, 124.5911216 12.0701076)",,
327081326,False,,residential,False,66.895,,,"LINESTRING (124.5908946 12.0696995, 124.5905952 12.0697897, 124.5904288 12.0698648, 124.5903308 12.0699302)",,
327081326,False,,residential,True,66.89500000000001,,,"LINESTRING (124.5903308 12.0699302, 124.5904288 12.0698648, 124.5905952 12.0697897, 124.5908946 12.0696995)",,
327081323,False,,residential,True,24.930999999999997,,,"LINESTRING (124.5901894 12.0700709, 124.5901178 12.0701696, 124.5900754 12.0702641)",,
327081323,False,,residential,False,24.930999999999997,,,"LINESTRING (124.5900754 12.0702641, 124.5901178 12.0701696, 124.5901894 12.0700709)",,
327081324,False,,residential,True,52.168,,,"LINESTRING (124.5900754 12.0702641, 124.5904189 12.0704289, 124.590496 12.0704867)",,
327081329,False,,residential,True,5.701,,,"LINESTRING (124.590496 12.0704867, 124.5904552 12.0705189)",,
327081324,False,,residential,False,52.168,,,"LINESTRING (124.590496 12.0704867, 124.5904189 12.0704289, 124.5900754 12.0702641)",,
327081329,False,,residential,False,80.148,,,"LINESTRING (124.590496 12.0704867, 124.5908897 12.0702656, 124.5909957 12.0702028, 124.5911216 12.0701076)",,
327081329,False,,residential,False,5.701,,,"LINESTRING (124.5904552 12.0705189, 124.590496 12.0704867)",,
327081329,False,,residential,True,7.155,,,"LINESTRING (124.5904552 12.0705189, 124.5904537 12.0705488, 124.590464 12.0705817)",,
202520182,False,,residential,True,35.437,,,"LINESTRING (124.590743 12.0706246, 124.5906057 12.0706779, 124.5905581 12.0706689, 124.5905343 12.0706489, 124.590464 12.0705817)",,
337410417,False,Senator Tomas Gomez Street,secondary,False,7.648,,,"LINESTRING (124.5933529 12.0685029, 124.5933212 12.0684415)",,
337410417,False,Senator Tomas Gomez Street,secondary,True,39.48,,,"LINESTRING (124.5933529 12.0685029, 124.5935061 12.0688248)",,
"[149140525, 425085189]",False,"['Orquin Street', 'Gelera']",residential,True,128.585,,,"LINESTRING (124.5933529 12.0685029, 124.5926113 12.0688916, 124.5927815 12.0691807)",,
184717480,False,,unclassified,True,8.619,,,"LINESTRING (124.59671 12.0681835, 124.5966731 12.0681149)",,
153370079,True,Magsaysay Boulevard,tertiary,False,111.794,2,,"LINESTRING (124.59671 12.0681835, 124.5964525 12.068304, 124.5957837 12.0686197)",,
149557784,False,,tertiary,False,59.044,,,"LINESTRING (124.5959198 12.0688942, 124.5954583 12.069174)",,
149402407,False,Rueda Street,tertiary,True,210.57600000000002,,,"LINESTRING (124.5959198 12.0688942, 124.5965776 12.0702688, 124.5967264 12.0706156)",,
184717483,False,Rama Street,unclassified,True,47.019,,,"LINESTRING (124.5977597 12.0675828, 124.5975566 12.0672095)",,
264030344,True,Magsaysay Boulevard,tertiary,False,7.65,2,,"LINESTRING (124.5977597 12.0675828, 124.5978224 12.0675516)",,
153370079,True,Magsaysay Boulevard,tertiary,False,7.752,2,,"LINESTRING (124.5979221 12.0675909, 124.5978585 12.0676224)",,
318478450,False,,residential,False,249.714,,,"LINESTRING (124.5979221 12.0675909, 124.5980499 12.0677972, 124.5982714 12.0681144, 124.5983712 12.0682478, 124.5984982 12.0684755, 124.5985552 12.0686719, 124.5985978 12.0687529, 124.5987131 12.0689297, 124.5987177 12.0689571, 124.5987831 12.0690352, 124.5989519 12.0692906, 124.5990385 12.0694281, 124.5991009 12.0695029)",,
749997330,False,,tertiary,True,30.032,,,"LINESTRING (124.5972642 12.0711514, 124.597165 12.0710517, 124.5970657 12.0709638)",,
897548350,False,,residential,False,87.36,,,"LINESTRING (124.5972642 12.0711514, 124.5975184 12.0710038, 124.5979603 12.0707592)",,
149402407,False,Rueda Street,tertiary,False,63.355000000000004,,,"LINESTRING (124.5970657 12.0709638, 124.5970041 12.0709979, 124.5969718 12.0710038, 124.5969357 12.0709946, 124.5969182 12.0709769, 124.5969008 12.070952, 124.5967264 12.0706156)",,
749997330,False,,tertiary,False,30.032,,,"LINESTRING (124.5970657 12.0709638, 124.597165 12.0710517, 124.5972642 12.0711514)",,
897548351,False,,residential,False,95.419,,,"LINESTRING (124.5970657 12.0709638, 124.5975418 12.0706805, 124.5978135 12.0705148)",,
149140524,True,Navarro Street,tertiary,False,62.245,,,"LINESTRING (124.5955861 12.0682022, 124.5950715 12.0684474)",,
337410413,False,Rueda Street,tertiary,False,44.053,,,"LINESTRING (124.5955861 12.0682022, 124.5954183 12.0678416)",,
1263703269,True,Rueda Street,tertiary,False,43.867,,,"LINESTRING (124.5955861 12.0682022, 124.5957547 12.0685606)",,
337410404,False,Navarro,residential,False,109.16,,,"LINESTRING (124.5955861 12.0682022, 124.5959648 12.0680197, 124.5964864 12.0677679)",,
109378821,False,Magsaysay Boulevard,tertiary,True,53.787,,,"LINESTRING (124.5930098 12.0699467, 124.5925578 12.0701432)",,
895413680,True,,tertiary,False,13.748,,,"LINESTRING (124.5930098 12.0699467, 124.5930833 12.0698461)",,
"[202384210, 897500131, 325791303]",False,Burgos Street,residential,"[False, True]",139.365,,,"LINESTRING (124.5985862 12.0685012, 124.5985894 12.0684594, 124.5986791 12.0682784, 124.59877 12.0681102, 124.5984048 12.067372)",,
897548347,False,,residential,False,20.658,,,"LINESTRING (124.5984647 12.070757, 124.5983666 12.0705979)",,
897548349,False,,residential,True,47.793,,,"LINESTRING (124.5984647 12.070757, 124.5980856 12.0709745)",,
897548349,False,,residential,False,26.270999999999997,,,"LINESTRING (124.5984647 12.070757, 124.5985088 12.0707317, 124.598677 12.0706443)",,
897548348,False,,residential,False,27.546,,,"LINESTRING (124.5980856 12.0709745, 124.5979603 12.0707592)",,
897548349,False,,residential,False,47.793,,,"LINESTRING (124.5980856 12.0709745, 124.5984647 12.070757)",,
897548349,False,,residential,True,59.599,,,"LINESTRING (124.5980856 12.0709745, 124.5976129 12.0712458)",,
897548349,False,,residential,True,26.270999999999997,,,"LINESTRING (124.598677 12.0706443, 124.5985088 12.0707317, 124.5984647 12.070757)",,
897548350,False,,residential,True,43.669,,,"LINESTRING (124.598677 12.0706443, 124.5986295 12.0705271, 124.5983666 12.0705979)",,
897548349,False,,residential,False,59.599,,,"LINESTRING (124.5976129 12.0712458, 124.5980856 12.0709745)",,
897548347,False,,residential,True,20.658,,,"LINESTRING (124.5983666 12.0705979, 124.5984647 12.070757)",,
897548350,False,,residential,True,47.682,,,"LINESTRING (124.5983666 12.0705979, 124.5979603 12.0707592)",,
897548350,False,,residential,False,43.669,,,"LINESTRING (124.5983666 12.0705979, 124.5986295 12.0705271, 124.598677 12.0706443)",,
897548351,False,,residential,True,83.624,,,"LINESTRING (124.5983666 12.0705979, 124.598203 12.0703173, 124.5978135 12.0705148)",,
324629706,False,,residential,False,31.517,,,"LINESTRING (124.5978135 12.0705148, 124.5979603 12.0707592)",,
324629706,False,,residential,True,149.476,,,"LINESTRING (124.5978135 12.0705148, 124.5975903 12.0701854, 124.596838 12.0705425, 124.5967264 12.0706156)",,
897548351,False,,residential,False,83.624,,,"LINESTRING (124.5978135 12.0705148, 124.598203 12.0703173, 124.5983666 12.0705979)",,
897548351,False,,residential,True,95.419,,,"LINESTRING (124.5978135 12.0705148, 124.5975418 12.0706805, 124.5970657 12.0709638)",,
897570077,False,,tertiary_link,True,8.375,,,"LINESTRING (124.5991259 12.0669853, 124.5991563 12.0670545)",,
153370079,True,Magsaysay Boulevard,tertiary,False,89.017,2,,"LINESTRING (124.5991563 12.0670545, 124.5984048 12.067372)",,
897570077,False,,tertiary_link,False,8.375,,,"LINESTRING (124.5991563 12.0670545, 124.5991259 12.0669853)",,
1117758701,False,Umbria Street,residential,True,75.693,,,"LINESTRING (124.595425 12.0700113, 124.5950257 12.0694537)",,
