osmid,oneway,name,highway,maxspeed,reversed,length,lanes,ref,geometry,access,bridge
153734205,False,Rose Street,residential,,True,51.749,,,"LINESTRING (120.5917257 15.4822998, 120.5920622 15.481966)",,
153734199,False,Gardenia Avenue,residential,,True,33.216,2,,"LINESTRING (120.5917257 15.4822998, 120.5916381 15.4822041, 120.5915245 15.4820726)",,
153734199,False,Gardenia Avenue,residential,,True,67.86,2,,"LINESTRING (120.592128 15.4827711, 120.5917257 15.4822998)",,
320758661,False,P. Zamora Avenue,trunk,40,True,49.537,2,55,"LINESTRING (120.592128 15.4827711, 120.5924687 15.48247)",,
320758661,False,P. Zamora Avenue,trunk,40,False,87.97300000000001,2,55,"LINESTRING (120.592128 15.4827711, 120.5919102 15.4829657, 120.5917968 15.4830671, 120.5915255 15.4833085)",,
160456961,False,Macabulos Avenue,tertiary,,False,170.46400000000003,2,,"LINESTRING (120.5898351 15.4828142, 120.589861 15.4828658, 120.5900508 15.4832438, 120.5903158 15.4837713, 120.5905281 15.4841941)",,
880936186,False,,residential,,False,112.901,,,"LINESTRING (120.5898351 15.4828142, 120.5901599 15.4826403, 120.5902043 15.4826151, 120.5904463 15.4824778, 120.5905268 15.4824532, 120.590563 15.4824687, 120.5906734 15.4826583)",,
320758661,False,P. Zamora Avenue,trunk,40,False,101.4,2,55,"LINESTRING (120.5912243 15.4835765, 120.5911692 15.4836254, 120.5909456 15.4838237, 120.590909 15.4838562, 120.5906373 15.4840973, 120.5905916 15.4841378, 120.5905281 15.4841941)",,
320758661,False,P. Zamora Avenue,trunk,40,True,43.929,2,55,"LINESTRING (120.5912243 15.4835765, 120.5914501 15.4833757, 120.5915255 15.4833085)",,
880936186,False,,residential,,True,117.944,,,"LINESTRING (120.5912243 15.4835765, 120.5908632 15.482969, 120.590739 15.4827711, 120.5906734 15.4826583)",,
153734241,False,Catanjal Street,residential,,True,130.541,1,,"LINESTRING (120.5924768 15.4848273, 120.5922639 15.4844274, 120.5920904 15.4840566, 120.592056 15.4840094, 120.5920099 15.4839565, 120.5919064 15.4837936)",,
160436094,False,Hilario Street,residential,30,False,77.707,2,,"LINESTRING (120.5924768 15.4848273, 120.5923173 15.4849375, 120.5919163 15.4851816, 120.5918721 15.4852125)",,
160436094,False,Hilario Street,residential,30,True,163.428,2,,"LINESTRING (120.5924768 15.4848273, 120.59263 15.4847099, 120.5928709 15.4845628, 120.592981 15.4844992, 120.5931922 15.4843771, 120.5935754 15.4842282, 120.5938256 15.4841744)",,
153578978,False,Romulo Boulevard,trunk,40,False,25.005000000000003,2,55,"LINESTRING (120.587391 15.4830272, 120.5873975 15.4829851, 120.5874057 15.4829427, 120.58744 15.4828075)",,
"[1165442824, 1165442837]",True,Romulo Boulevard,trunk,40,False,66.031,2,55,"LINESTRING (120.587391 15.4830272, 120.5874141 15.4830981, 120.5873763 15.4832509, 120.5872893 15.4836035)",,
"[1165442832, 160426869]",False,P. Zamora Avenue,trunk,40,False,206.93200000000002,,55,"LINESTRING (120.5890583 15.4851527, 120.5886785 15.4853228, 120.5885879 15.4853634, 120.587972 15.4856061, 120.5877885 15.4856904, 120.5872854 15.485889)",,
160426869,False,P. Zamora Avenue,trunk,40,True,58.262,,55,"LINESTRING (120.5890583 15.4851527, 120.5893003 15.4850471, 120.5895478 15.484925)",,
890598407,False,,residential,,False,132.436,1,,"LINESTRING (120.5890583 15.4851527, 120.5892118 15.4855104, 120.5892862 15.4856403, 120.5895263 15.4855667, 120.5899166 15.4853967)",,
153733555,True,Ninoy Aquino Boulevard,secondary,40,False,22.036,,,"LINESTRING (120.5870219 15.4881345, 120.5869769 15.4880438, 120.5869301 15.4879572)",,
1165447049,True,,secondary,30,False,12.687999999999999,,,"LINESTRING (120.5870219 15.4881345, 120.5870404 15.4881122, 120.5870662 15.4880983, 120.5870955 15.4880947, 120.5871242 15.488102)",,
1165447050,True,,secondary,30,False,4.675,,,"LINESTRING (120.5870134 15.4881753, 120.5870146 15.4881543, 120.5870219 15.4881345)",,
709115030,True,Ninoy Aquino Highway,secondary,40,False,15.620000000000001,,,"LINESTRING (120.5870504 15.4882326, 120.5869809 15.4882924, 120.5869289 15.4883)",,
709115033,True,,secondary,30,False,7.720000000000001,,,"LINESTRING (120.5870504 15.4882326, 120.5870247 15.4882082, 120.5870134 15.4881753)",,
709115033,True,,secondary,30,False,3.7939999999999996,,,"LINESTRING (120.5870838 15.4882432, 120.5870665 15.4882398, 120.5870504 15.4882326)",,
709115033,True,,secondary,30,False,5.729,,,"LINESTRING (120.5871609 15.4881385, 120.5871675 15.4881635, 120.5871648 15.4881891)",,
1165447051,True,,secondary,30,False,5.74,,,"LINESTRING (120.5871242 15.488102, 120.5871459 15.4881171, 120.5871609 15.4881385)",,
709115032,True,P. Burgos Street,secondary,30,False,20.998,,,"LINESTRING (120.5873032 15.4880088, 120.5872652 15.4880405, 120.5872377 15.4880648, 120.5871609 15.4881385)",,
1165447048,True,P. Burgos Street,secondary,30,False,24.983,,,"LINESTRING (120.5873032 15.4880088, 120.5872162 15.4880281, 120.5871438 15.4880203, 120.5870748 15.4880041)",,
709115035,True,,secondary,40,False,3.389,,,"LINESTRING (120.586077 15.4862448, 120.5861082 15.4862498)",,
153580518,True,Ninoy Aquino Boulevard,secondary,40,False,58.322,,,"LINESTRING (120.5859698 15.4863937, 120.5857681 15.4861584, 120.5856211 15.485991)",,
709115038,True,,secondary,40,False,23.754,,,"LINESTRING (120.5859698 15.4863937, 120.5859623 15.486364, 120.5859637 15.4863335, 120.5859738 15.4863046, 120.5859918 15.4862796, 120.5860164 15.4862603, 120.5860455 15.4862484, 120.586077 15.4862448)",,
1165442830,True,,secondary,40,False,3.554,,,"LINESTRING (120.5861846 15.4863762, 120.5861867 15.4863443)",,
709115037,True,P. Zamora Avenue,secondary,40,False,27.779,,,"LINESTRING (120.5861082 15.4862498, 120.5863569 15.4861793)",,
709115034,False,,secondary,40,False,14.227,,,"LINESTRING (120.5861082 15.4862498, 120.5861381 15.4862638, 120.5861624 15.4862855, 120.5861791 15.4863132, 120.5861867 15.4863443)",no,
820238966,False,C. Santos Street,residential,20,True,36.854,,,"LINESTRING (120.5936244 15.4882046, 120.5933737 15.4884315)",,
153580526,False,Don Marciano Street,residential,20,False,54.097,2,,"LINESTRING (120.5933672 15.4834044, 120.5934995 15.4835341, 120.5935627 15.4835211, 120.5937238 15.483335)",,
153580526,False,Don Marciano Street,residential,20,True,141.654,2,,"LINESTRING (120.5933672 15.4834044, 120.5929101 15.4829291, 120.5924687 15.48247)",,
880967546,False,,residential,,True,91.743,,,"LINESTRING (120.5933672 15.4834044, 120.5931137 15.4835944, 120.5928925 15.4837237, 120.592639 15.4838296)",,
880967546,False,,residential,,False,91.743,,,"LINESTRING (120.592639 15.4838296, 120.5928925 15.4837237, 120.5931137 15.4835944, 120.5933672 15.4834044)",,
153734241,False,Catanjal Street,residential,,False,130.541,1,,"LINESTRING (120.5919064 15.4837936, 120.5920099 15.4839565, 120.592056 15.4840094, 120.5920904 15.4840566, 120.5922639 15.4844274, 120.5924768 15.4848273)",,
153734241,False,Catanjal Street,residential,,True,67.742,1,,"LINESTRING (120.5919064 15.4837936, 120.5917094 15.4835536, 120.5916187 15.4834148, 120.5915701 15.4833581, 120.5915255 15.4833085)",,
880967547,False,,residential,,False,80.35,,,"LINESTRING (120.5919064 15.4837936, 120.592148 15.4836314, 120.5921864 15.4836119, 120.5922179 15.4836125, 120.5922447 15.4836138, 120.592295 15.4836086, 120.5923681 15.4835802, 120.5925498 15.4834536)",,
153733552,True,M.H. del Pilar Street,residential,30,False,101.94,2,,"LINESTRING (120.5899166 15.4853967, 120.5902378 15.4858794, 120.5904434 15.4861598)",,
890598407,False,,residential,,True,132.436,1,,"LINESTRING (120.5899166 15.4853967, 120.5895263 15.4855667, 120.5892862 15.4856403, 120.5892118 15.4855104, 120.5890583 15.4851527)",,
153580528,False,,residential,,False,1.842,,,"LINESTRING (120.5855079 15.483161, 120.5855055 15.4831774)",,
"[153580528, 890561632]",False,,residential,,"[False, True]",279.327,,,"LINESTRING (120.5855079 15.483161, 120.5855754 15.4829456, 120.585665 15.4825665, 120.5856854 15.4825437, 120.5858892 15.4824183, 120.585908 15.4823963, 120.5859308 15.4821223, 120.5859263 15.4819348, 120.5859173 15.4815666, 120.5859362 15.481555, 120.586199 15.4815446, 120.5862191 15.4815601, 120.5862392 15.4818044, 120.5862368 15.4820353)",,
153580539,False,,residential,,True,113.509,,,"LINESTRING (120.5855079 15.483161, 120.585444 15.4829056, 120.5853756 15.4826135, 120.5852226 15.4821792)",,
160426600,True,M.H. del Pilar Street,tertiary,30,False,143.449,2,,"LINESTRING (120.5909807 15.4868485, 120.5917599 15.4878975)",,
160435605,True,Espinosa Street,residential,30,False,116.795,1,,"LINESTRING (120.5909807 15.4868485, 120.5907522 15.4870237, 120.5906732 15.4870843, 120.5905669 15.4871659, 120.5901279 15.4875026)",,
896385882,False,,residential,,True,75.619,,,"LINESTRING (120.5917579 15.4861017, 120.591605 15.4859156, 120.5913178 15.4855701)",,
160436093,False,Hilario Street,residential,30,False,35.903999999999996,2,,"LINESTRING (120.5913178 15.4855701, 120.5911463 15.4856755, 120.591039 15.485749)",,
160436093,False,Hilario Street,residential,30,True,71.53,2,,"LINESTRING (120.5913178 15.4855701, 120.5916211 15.4853599, 120.5918721 15.4852125)",,
896385882,False,,residential,,False,75.619,,,"LINESTRING (120.5913178 15.4855701, 120.591605 15.4859156, 120.5917579 15.4861017)",,
896386589,False,,residential,,True,63.6,,,"LINESTRING (120.5907467 15.4852513, 120.5908594 15.4854529, 120.591039 15.485749)",,
160436093,False,Hilario Street,residential,30,False,78.48599999999999,2,,"LINESTRING (120.591039 15.485749, 120.590757 15.485942, 120.5904434 15.4861598)",,
160436093,False,Hilario Street,residential,30,True,35.903999999999996,2,,"LINESTRING (120.591039 15.485749, 120.5911463 15.4856755, 120.5913178 15.4855701)",,
896386589,False,,residential,,False,63.6,,,"LINESTRING (120.591039 15.485749, 120.5908594 15.4854529, 120.5907467 15.4852513)",,
160425242,False,Salazar Street,residential,20,True,33.347,,,"LINESTRING (120.5928767 15.4863565, 120.5928343 15.4860594)",,
160425242,False,Salazar Street,residential,20,False,86.19200000000001,,,"LINESTRING (120.5928767 15.4863565, 120.5929032 15.4866601, 120.5929166 15.4869237, 120.5929272 15.48713)",,
896387809,False,,residential,,True,59.75,,,"LINESTRING (120.5928767 15.4863565, 120.5927181 15.4863731, 120.5925599 15.4864145, 120.5923863 15.4865659)",,
153733587,False,,residential,20,False,85.405,,,"LINESTRING (120.5923863 15.4865659, 120.5929272 15.48713)",,
153733587,False,,residential,20,True,53.007,,,"LINESTRING (120.5923863 15.4865659, 120.5920818 15.4862589, 120.5920445 15.4862213)",,
896387809,False,,residential,,False,59.75,,,"LINESTRING (120.5923863 15.4865659, 120.5925599 15.4864145, 120.5927181 15.4863731, 120.5928767 15.4863565)",,
153578978,False,Romulo Boulevard,trunk,40,True,11.867,2,55,"LINESTRING (120.5874837 15.481822, 120.5875127 15.481925)",,
896387815,False,,trunk_link,,False,25.400000000000002,,,"LINESTRING (120.5874837 15.481822, 120.5875415 15.4818703, 120.5876166 15.4818807, 120.5876997 15.4818651)",,
160434195,False,,tertiary,,True,36.124,,,"LINESTRING (120.5876997 15.4818651, 120.5876139 15.4820719, 120.5875857 15.4821288, 120.587563 15.4821612)",,
896387815,False,,trunk_link,,True,25.4,,,"LINESTRING (120.5876997 15.4818651, 120.5876166 15.4818807, 120.5875415 15.4818703, 120.5874837 15.481822)",,
153578978,False,Romulo Boulevard,trunk,40,False,26.833999999999996,2,55,"LINESTRING (120.587563 15.4821612, 120.587551 15.4820825, 120.5875279 15.481984, 120.5875127 15.481925)",,
153578978,False,Romulo Boulevard,trunk,40,True,55.141000000000005,2,55,"LINESTRING (120.587563 15.4821612, 120.5875584 15.4823078, 120.5874881 15.4826143, 120.5874807 15.4826489)",,
160434195,False,,tertiary,,False,36.124,,,"LINESTRING (120.587563 15.4821612, 120.5875857 15.4821288, 120.5876139 15.4820719, 120.5876997 15.4818651)",,
901427651,False,,residential,,True,24.931,,,"LINESTRING (120.5854399 15.4820991, 120.5852226 15.4821792)",,
153580539,False,,residential,,True,12.681,,,"LINESTRING (120.5852226 15.4821792, 120.5851846 15.4820712)",,
901427651,False,,residential,,False,24.931,,,"LINESTRING (120.5852226 15.4821792, 120.5854399 15.4820991)",,
153580539,False,,residential,,False,113.50899999999999,,,"LINESTRING (120.5852226 15.4821792, 120.5853756 15.4826135, 120.585444 15.4829056, 120.5855079 15.483161)",,
901427652,False,,residential,,True,26.297,,,"LINESTRING (120.5849545 15.4821534, 120.5851846 15.4820712)",,
901424226,False,,residential,,True,146.778,,,"LINESTRING (120.5860086 15.484936, 120.5858309 15.4849773, 120.5858275 15.4849935, 120.5858986 15.4851919, 120.5858932 15.4852064, 120.5858825 15.4852132, 120.5855063 15.485272, 120.5854661 15.4853243, 120.5853058 15.48544, 120.585127 15.4856404)",,
320758659,False,Ninoy Aquino Boulevard,secondary,40,True,65.83,2,,"LINESTRING (120.585127 15.4856404, 120.5853981 15.4858148, 120.5856211 15.485991)",,
901424226,False,,residential,,False,146.77800000000002,,,"LINESTRING (120.585127 15.4856404, 120.5853058 15.48544, 120.5854661 15.4853243, 120.5855063 15.485272, 120.5858825 15.4852132, 120.5858932 15.4852064, 120.5858986 15.4851919, 120.5858275 15.4849935, 120.5858309 15.4849773, 120.5860086 15.484936)",,
902862808,False,,residential,,True,34.36,,,"LINESTRING (120.590394 15.4828099, 120.5906734 15.4826583)",,
902862808,False,,residential,,False,34.36,,,"LINESTRING (120.5906734 15.4826583, 120.590394 15.4828099)",,
880936186,False,,residential,,False,117.944,,,"LINESTRING (120.5906734 15.4826583, 120.590739 15.4827711, 120.5908632 15.482969, 120.5912243 15.4835765)",,
880936186,False,,residential,,True,112.90100000000001,,,"LINESTRING (120.5906734 15.4826583, 120.590563 15.4824687, 120.5905268 15.4824532, 120.5904463 15.4824778, 120.5902043 15.4826151, 120.5901599 15.4826403, 120.5898351 15.4828142)",,
"[890555851, 890579493, 108929167]",False,Ninoy Aquino Highway,secondary,40,"[False, True]",303.336,,,"LINESTRING (120.5847631 15.4900565, 120.5848084 15.4900232, 120.5868997 15.4883242, 120.5869289 15.4883)",,yes
153734241,False,Catanjal Street,residential,,False,67.742,1,,"LINESTRING (120.5915255 15.4833085, 120.5915701 15.4833581, 120.5916187 15.4834148, 120.5917094 15.4835536, 120.5919064 15.4837936)",,
320758661,False,P. Zamora Avenue,trunk,40,False,43.929,2,55,"LINESTRING (120.5915255 15.4833085, 120.5914501 15.4833757, 120.5912243 15.4835765)",,
320758661,False,P. Zamora Avenue,trunk,40,True,87.973,2,55,"LINESTRING (120.5915255 15.4833085, 120.5917968 15.4830671, 120.5919102 15.4829657, 120.592128 15.4827711)",,
880967547,False,,residential,,True,80.35,,,"LINESTRING (120.5925498 15.4834536, 120.5923681 15.4835802, 120.592295 15.4836086, 120.5922447 15.4836138, 120.5922179 15.4836125, 120.5921864 15.4836119, 120.592148 15.4836314, 120.5919064 15.4837936)",,
"[1165442832, 160426869]",False,P. Zamora Avenue,trunk,40,True,206.932,,55,"LINESTRING (120.5872854 15.485889, 120.5877885 15.4856904, 120.587972 15.4856061, 120.5885879 15.4853634, 120.5886785 15.4853228, 120.5890583 15.4851527)",,
1165442833,False,P. Zamora Avenue,trunk,40,False,25.213,,55,"LINESTRING (120.5872854 15.485889, 120.5871068 15.4859626, 120.5870701 15.4859803)",,
1165442827,True,Romulo Boulevard,trunk,40,False,21.957,2,55,"LINESTRING (120.5870785 15.4857896, 120.5870988 15.4859089, 120.5870701 15.4859803)",,
1165442836,True,,trunk_link,,False,25.076999999999998,1,,"LINESTRING (120.5870785 15.4857896, 120.5871311 15.4858316, 120.5871968 15.4858613, 120.5872854 15.485889)",,
153580522,False,Ramos Street,residential,,True,7.236,2,,"LINESTRING (120.5872893 15.4836035, 120.5872242 15.4835862)",,
1165442837,True,Romulo Boulevard,trunk,40,False,247.599,2,55,"LINESTRING (120.5872893 15.4836035, 120.5871834 15.4840416, 120.587052 15.4845482, 120.5870104 15.4847511, 120.5869755 15.485029, 120.5869809 15.485135, 120.5869823 15.4851947, 120.5870157 15.4854064, 120.5870785 15.4857896)",,
153733555,True,Ninoy Aquino Boulevard,secondary,40,False,192.719,,,"LINESTRING (120.5869301 15.4879572, 120.5865839 15.4873166, 120.5862728 15.4867867, 120.58614 15.4865976, 120.5860363 15.4864555)",,
