osmid,highway,oneway,reversed,length,geometry,lanes,name,maxspeed,width,bridge
902932208,residential,False,False,60.225,"LINESTRING (121.3205195 14.3548826, 121.3207005 14.3548644, 121.3209647 14.354828, 121.3210736 14.3548114)",,G. Seña Street,,,
902961937,residential,False,True,60.712,"LINESTRING (121.3216715 14.3508536, 121.321474 14.3508711, 121.3213871 14.3508643, 121.3213496 14.3508549, 121.3211445 14.3507354)",,,,,
"[151231169, 962504662, 962504663]",residential,False,True,172.444,"LINESTRING (121.3211445 14.3507354, 121.3211149 14.3507899, 121.320781 14.3514161, 121.3207367 14.3515136, 121.3207226 14.3516162, 121.3207273 14.3517962, 121.3207522 14.3518631, 121.3208761 14.3521632)",,"['G. Borja Street', 'Dalig Street']",,,yes
902961937,residential,False,False,60.71199999999999,"LINESTRING (121.3211445 14.3507354, 121.3213496 14.3508549, 121.3213871 14.3508643, 121.321474 14.3508711, 121.3216715 14.3508536)",,,,,
902981435,residential,False,True,93.298,"LINESTRING (121.3271807 14.3571536, 121.3271378 14.3570587, 121.3270909 14.3569977, 121.3270506 14.3569171, 121.3270144 14.3568028, 121.3270024 14.3566911, 121.3270064 14.3566001, 121.3269997 14.3565326, 121.3269702 14.3564338, 121.3269393 14.3563637)",,,,,
877468872,residential,False,False,156.92800000000003,"LINESTRING (121.3269393 14.3563637, 121.3273966 14.3562052, 121.3279357 14.3560311, 121.3281477 14.3559765, 121.3283247 14.3559297)",,,,,
877468872,residential,False,True,172.796,"LINESTRING (121.3269393 14.3563637, 121.32682 14.3564078, 121.3262271 14.3566066, 121.3258637 14.3567482, 121.3254581 14.3569528)",,,,,
902981435,residential,False,False,93.29799999999999,"LINESTRING (121.3269393 14.3563637, 121.3269702 14.3564338, 121.3269997 14.3565326, 121.3270064 14.3566001, 121.3270024 14.3566911, 121.3270144 14.3568028, 121.3270506 14.3569171, 121.3270909 14.3569977, 121.3271378 14.3570587, 121.3271807 14.3571536)",,,,,
961847666,residential,False,True,68.685,"LINESTRING (121.3250202 14.3506249, 121.3252629 14.3511961)",,,,,
961847666,residential,False,False,68.685,"LINESTRING (121.3252629 14.3511961, 121.3250202 14.3506249)",,,,,
52011278,unclassified,False,False,257.53599999999994,"LINESTRING (121.3252629 14.3511961, 121.325269 14.3511946, 121.3255674 14.3510836, 121.3256451 14.3510433, 121.3257618 14.3509692, 121.32591 14.3508757, 121.3260154 14.3508176, 121.3260361 14.3508062, 121.3262265 14.3507269, 121.3264847 14.3506301, 121.3265751 14.350589, 121.3267449 14.3505119, 121.3269058 14.3504196, 121.3271955 14.3501975, 121.3273108 14.3500546)",,Manggahan Road,,,
52011278,unclassified,False,True,81.87700000000001,"LINESTRING (121.3252629 14.3511961, 121.3250457 14.3512765, 121.3248552 14.3513856, 121.3246765 14.3514922, 121.324645 14.3515032, 121.3246135 14.3515058, 121.3245824 14.3515091)",,Manggahan Road,,,
868967258,residential,False,False,60.632,"LINESTRING (121.3207876 14.3578417, 121.3213489 14.3578012)",,,,,
868967258,residential,False,True,29.912,"LINESTRING (121.3207876 14.3578417, 121.3205101 14.3578513)",,,,,
