osmid,oneway,lanes,highway,width,reversed,length,name,geometry,maxspeed,bridge
822486278,False,,residential,,True,34.038,,"LINESTRING (120.6210946 14.9987438, 120.621118 14.998758, 120.621173 14.9988098, 120.6213292 14.9989489)",,
822486033,False,,residential,,True,81.58000000000001,,"LINESTRING (120.6192666 14.9959994, 120.6194034 14.996151, 120.6194189 14.9961737, 120.6194108 14.9961872, 120.6192351 14.9963355, 120.6190681 14.9964755, 120.6190473 14.9964942, 120.6190299 14.9965104)",,
823401801,False,,residential,,False,31.352,,"LINESTRING (120.6190299 14.9965104, 120.6188342 14.9963012)",,
822486033,False,,residential,,False,81.58,,"LINESTRING (120.6190299 14.9965104, 120.6190473 14.9964942, 120.6190681 14.9964755, 120.6192351 14.9963355, 120.6194108 14.9961872, 120.6194189 14.9961737, 120.6194034 14.996151, 120.6192666 14.9959994)",,
822486033,False,,residential,,True,35.120999999999995,,"LINESTRING (120.6190299 14.9965104, 120.6190923 14.9965759, 120.6192619 14.9967328)",,
105697316,False,2,residential,4,True,53.278,,"LINESTRING (120.6217 15.0006772, 120.6215163 15.0008138, 120.6214861 15.0008364, 120.621466 15.0008462, 120.6214332 15.0008605, 120.6213976 15.0008656, 120.6213534 15.0008533, 120.6212907 15.0007971)",,
822510689,False,,residential,,True,23.26,,"LINESTRING (120.6216323 14.994853, 120.6214911 14.9946944)",,
823282183,False,,residential,,True,239.264,,"LINESTRING (120.616988 15.0026928, 120.6171343 15.0026034, 120.6171718 15.0025542, 120.6171638 15.0024998, 120.6170109 15.0023184, 120.6169975 15.0022614, 120.6170471 15.0022161, 120.6177679 15.0017899, 120.618006 15.0016422, 120.6180972 15.0015697, 120.6183437 15.0013768)",,
179564734,True,2,tertiary,6,False,120.334,Gosioco Street,"LINESTRING (120.6183437 15.0013768, 120.6175771 15.0005876)",,
823282183,False,,residential,,False,239.26399999999998,,"LINESTRING (120.6183437 15.0013768, 120.6180972 15.0015697, 120.618006 15.0016422, 120.6177679 15.0017899, 120.6170471 15.0022161, 120.6169975 15.0022614, 120.6170109 15.0023184, 120.6171638 15.0024998, 120.6171718 15.0025542, 120.6171343 15.0026034, 120.616988 15.0026928)",,
48487793,False,2,tertiary,6,False,153.398,Gosioco Street,"LINESTRING (120.613645 14.9965646, 120.6138248 14.9967864, 120.6145256 14.9976507)",,
823282189,False,,residential,,True,76.368,,"LINESTRING (120.6166649 14.9967689, 120.6165415 14.9966316, 120.616169 14.9962773)",,
147411787,False,2,secondary,7,False,110.792,Guagua-Santa Rita-Porac Road,"LINESTRING (120.616169 14.9962773, 120.6163905 14.9960203, 120.6167124 14.9954359)",,
147411787,False,2,secondary,7,True,153.595,Guagua-Santa Rita-Porac Road,"LINESTRING (120.616169 14.9962773, 120.6160307 14.9964286, 120.6158628 14.996591, 120.6157382 14.9966943, 120.6151167 14.9972099)",,
823282189,False,,residential,,False,76.368,,"LINESTRING (120.616169 14.9962773, 120.6165415 14.9966316, 120.6166649 14.9967689)",,
823282191,False,,residential,,True,58.487,,"LINESTRING (120.6185934 14.9980733, 120.618227 14.9976842)",,
48487796,False,2,tertiary,5,True,92.946,Dalan Betis,"LINESTRING (120.618227 14.9976842, 120.6188541 14.9971082)",,
823282191,False,,residential,,False,58.487,,"LINESTRING (120.618227 14.9976842, 120.6185934 14.9980733)",,
48487796,False,2,tertiary,5,False,68.309,Dalan Betis,"LINESTRING (120.618227 14.9976842, 120.6180723 14.9978412, 120.6177878 14.9981285)",,
823280936,False,,residential,,True,99.816,,"LINESTRING (120.6178531 14.9975067, 120.6175527 14.997699, 120.6175071 14.9977767, 120.6175044 14.9978286, 120.6175467 14.9978558, 120.6175554 14.9978726, 120.6177878 14.9981285)",,
48487796,False,2,tertiary,5,False,124.598,Dalan Betis,"LINESTRING (120.6177878 14.9981285, 120.6169859 14.9989382)",,
48487796,False,2,tertiary,5,True,68.309,Dalan Betis,"LINESTRING (120.6177878 14.9981285, 120.6180723 14.9978412, 120.618227 14.9976842)",,
823280936,False,,residential,,False,99.816,,"LINESTRING (120.6177878 14.9981285, 120.6175554 14.9978726, 120.6175467 14.9978558, 120.6175044 14.9978286, 120.6175071 14.9977767, 120.6175527 14.997699, 120.6178531 14.9975067)",,
154900776,False,1,residential,2,False,49.499,,"LINESTRING (120.6179792 15.0024972, 120.6183037 15.0021811)",,
154900776,False,1,residential,2,True,49.499,,"LINESTRING (120.6183037 15.0021811, 120.6179792 15.0024972)",,
923849367,False,,residential,,False,11.825,,"LINESTRING (120.6183037 15.0021811, 120.61823 15.0021021)",,
154900776,False,1,residential,2,False,114.319,,"LINESTRING (120.6183037 15.0021811, 120.6188562 15.0027615, 120.6190283 15.0029341)",,
823281701,False,,residential,,True,72.808,,"LINESTRING (120.6146707 15.001023, 120.6147056 15.0008702, 120.6146733 15.0007277, 120.6146399 15.0005878, 120.6146063 15.0004958, 120.6145553 15.000396)",,
209344660,False,1,residential,2,True,222.57000000000002,,"LINESTRING (120.6145553 15.000396, 120.6146961 14.9999556, 120.6148678 14.9994582, 120.6150046 14.999225, 120.6152098 14.9990256, 120.615368 14.9988869, 120.6155797 14.998725)",,
823281701,False,,residential,,False,72.808,,"LINESTRING (120.6145553 15.000396, 120.6146063 15.0004958, 120.6146399 15.0005878, 120.6146733 15.0007277, 120.6147056 15.0008702, 120.6146707 15.001023)",,
"[254161015, 179564734, 179564735]",True,2,tertiary,6,False,25.025999999999996,Gosioco Street,"LINESTRING (120.6155797 14.998725, 120.6155464 14.998694, 120.6154333 14.9985805, 120.615416 14.9985649)",,yes
209344660,False,1,residential,2,False,222.57000000000002,,"LINESTRING (120.6155797 14.998725, 120.615368 14.9988869, 120.6152098 14.9990256, 120.6150046 14.999225, 120.6148678 14.9994582, 120.6146961 14.9999556, 120.6145553 15.000396)",,
48487791,False,2,residential,4,True,40.465,,"LINESTRING (120.6133725 14.9947675, 120.613457 14.9948397, 120.6136595 14.9950032)",,
823308089,False,,residential,,True,45.173,,"LINESTRING (120.6149536 14.9954165, 120.6148946 14.9954825, 120.6148101 14.9955667, 120.6147525 14.9955939, 120.6146988 14.9955888, 120.6146356 14.9955258)",,
254182556,False,1,residential,1.5,False,49.569,,"LINESTRING (120.6146356 14.9955258, 120.6145768 14.9955914, 120.614497 14.9956853, 120.6143944 14.9958083, 120.6143414 14.9958692)",,
254182556,False,1,residential,1.5,True,13.012999999999998,,"LINESTRING (120.6146356 14.9955258, 120.6146608 14.9954952, 120.6147094 14.995433)",,
823308089,False,,residential,,False,45.173,,"LINESTRING (120.6146356 14.9955258, 120.6146988 14.9955888, 120.6147525 14.9955939, 120.6148101 14.9955667, 120.6148946 14.9954825, 120.6149536 14.9954165)",,
"[822397888, 824017563]",False,,residential,,"[False, True]",72.944,,"LINESTRING (120.6194195 14.9981576, 120.6193599 14.9980941, 120.6193089 14.9980099, 120.6191238 14.9977689, 120.6190608 14.9976731, 120.6190396 14.9976176)",,
823399181,False,,residential,,True,44.459,,"LINESTRING (120.6194947 15.0030562, 120.6191957 15.0027797)",,
823399181,False,,residential,,False,44.459,,"LINESTRING (120.6191957 15.0027797, 120.6194947 15.0030562)",,
918096021,False,2,tertiary,5,False,24.86,San Juan Cacutud,"LINESTRING (120.6191957 15.0027797, 120.6190283 15.0029341)",,
918096021,False,2,tertiary,5,True,34.315,San Juan Cacutud,"LINESTRING (120.6191957 15.0027797, 120.6194259 15.0025657)",,
823399182,False,,residential,,True,29.533,,"LINESTRING (120.6188562 15.0034584, 120.6186586 15.0032737)",,
823399182,False,,residential,,False,29.533,,"LINESTRING (120.6186586 15.0032737, 120.6188562 15.0034584)",,
918096021,False,2,tertiary,5,True,54.796,San Juan Cacutud,"LINESTRING (120.6186586 15.0032737, 120.6190283 15.0029341)",,
823401801,False,,residential,,True,31.352,,"LINESTRING (120.6188342 14.9963012, 120.6190299 14.9965104)",,
48487796,False,2,tertiary,5,False,22.844,Dalan Betis,"LINESTRING (120.6192619 14.9967328, 120.619105 14.9968715)",,
48487796,False,2,tertiary,5,True,154.116,Dalan Betis,"LINESTRING (120.6192619 14.9967328, 120.6202816 14.9957577)",,
822486033,False,,residential,,False,35.120999999999995,,"LINESTRING (120.6192619 14.9967328, 120.6190923 14.9965759, 120.6190299 14.9965104)",,
254161015,True,2,tertiary,6,False,139.644,Gosioco Street,"LINESTRING (120.615416 14.9985649, 120.615341 14.9984971, 120.6149272 14.9980912, 120.6145256 14.9976507)",,
923849367,False,,residential,,True,11.825,,"LINESTRING (120.61823 15.0021021, 120.6183037 15.0021811)",,
