osmid,oneway,lanes,name,highway,maxspeed,width,reversed,length,geometry,ref
347455445,False,2,M.H. del Pilar Street,secondary,30,5,True,27.777,"LINESTRING (121.0610995 13.7548526, 121.060843 13.7548345)",
347455446,False,2,M.H. del Pilar Street,secondary,30,5,False,58.969,"LINESTRING (121.0610995 13.7548526, 121.0613014 13.7548551, 121.0615053 13.75486, 121.0616454 13.7548604)",
"[898486012, 823671397]",False,1,P. Ocampo Street,residential,,,True,183.461,"LINESTRING (121.0610995 13.7548526, 121.0611022 13.7541231, 121.0611475 13.7538198, 121.0611542 13.7537974, 121.0611693 13.7537831, 121.0611853 13.7537796, 121.0612061 13.7537834, 121.0617107 13.7539944)",
347449349,False,2,,residential,,6.1,False,50.155,"LINESTRING (121.0570876 13.7523279, 121.0575482 13.7523852)",
103381511,False,,,residential,,,True,117.78399999999999,"LINESTRING (121.0570876 13.7523279, 121.0571734 13.7517263, 121.0572009 13.7516995, 121.0572434 13.7516914, 121.057623 13.7517407)",
347449349,False,2,,residential,,6.1,True,57.563,"LINESTRING (121.0570876 13.7523279, 121.0567597 13.7522805, 121.0566924 13.7522653, 121.0566203 13.7522414, 121.0565802 13.7522032)",
103381505,False,,,residential,,,True,72.119,"LINESTRING (121.057623 13.7517407, 121.0575482 13.7523852)",
103381511,False,,,residential,,,False,117.784,"LINESTRING (121.057623 13.7517407, 121.0572434 13.7516914, 121.0572009 13.7516995, 121.0571734 13.7517263, 121.0570876 13.7523279)",
103381505,False,,,residential,,,False,72.119,"LINESTRING (121.0575482 13.7523852, 121.057623 13.7517407)",
347449349,False,2,,residential,,6.1,True,50.155,"LINESTRING (121.0575482 13.7523852, 121.0570876 13.7523279)",
"[944905890, 347449349]",False,"['1', '2']",,residential,,"['6.1', '4']",False,120.868,"LINESTRING (121.0575482 13.7523852, 121.0579064 13.75244, 121.0579264 13.7524348, 121.0579429 13.7524078, 121.0580707 13.7517359)",
103381510,False,2,D. Silang Extension,residential,,,True,77.68900000000001,"LINESTRING (121.0569181 13.7515886, 121.0566196 13.7520903, 121.0565802 13.7522032)",
352604938,True,1,Apacible Street,unclassified,,,False,138.471,"LINESTRING (121.0589421 13.7598576, 121.058585 13.7598322, 121.0576702 13.7597056)",
823671376,True,1,P. Canlapan Street,tertiary,30,3,False,53.19,"LINESTRING (121.0589421 13.7598576, 121.0589859 13.760238, 121.0590013 13.7603324)",
123059485,False,1,Pastor Street,residential,,3.5,True,57.138,"LINESTRING (121.0554997 13.7588371, 121.0560152 13.7589526)",
938217173,False,1,Maselang Street,residential,,2,False,11.795,"LINESTRING (121.0554997 13.7588371, 121.0555172 13.7587324)",
"[938217173, 938217175]",False,1,Maselang Street,residential,,2,True,171.57799999999997,"LINESTRING (121.0554997 13.7588371, 121.055445 13.7591622, 121.0554208 13.7594156, 121.0552168 13.7594111, 121.055194 13.7594137, 121.0551846 13.7594293, 121.0551806 13.7594437, 121.0551855 13.75948, 121.0551707 13.759858, 121.0551642 13.7601487)",
1008845301,False,,,residential,,,False,11.794,"LINESTRING (121.0539851 13.7595873, 121.0540943 13.759587)",
156321027,False,1,,residential,,4.5,False,66.095,"LINESTRING (121.0539851 13.7595873, 121.0539816 13.7596352, 121.0539249 13.7601788)",
938217147,False,2,Vergara Street,residential,,2.25,False,22.116,"LINESTRING (121.0551642 13.7601487, 121.0549606 13.7601275)",
"[938217173, 938217175]",False,1,Maselang Street,residential,,2,False,171.578,"LINESTRING (121.0551642 13.7601487, 121.0551707 13.759858, 121.0551855 13.75948, 121.0551806 13.7594437, 121.0551846 13.7594293, 121.055194 13.7594137, 121.0552168 13.7594111, 121.0554208 13.7594156, 121.055445 13.7591622, 121.0554997 13.7588371)",
938217173,False,1,Maselang Street,residential,,2,True,23.954,"LINESTRING (121.0555671 13.7585225, 121.0555172 13.7587324)",
123059490,False,1,Maselang Street,residential,,2,False,121.31700000000001,"LINESTRING (121.0555671 13.7585225, 121.0556333 13.7582138, 121.0557073 13.757951, 121.0557491 13.7577791, 121.0558218 13.7574602)",
237324522,False,1,De Jesus Street,residential,,3,False,41.288000000000004,"LINESTRING (121.0555671 13.7585225, 121.0558217 13.7585144, 121.0559489 13.7585054)",
123059490,False,1,Maselang Street,residential,,2,True,121.31700000000001,"LINESTRING (121.0558218 13.7574602, 121.0557491 13.7577791, 121.0557073 13.757951, 121.0556333 13.7582138, 121.0555671 13.7585225)",
938217172,True,2,Evangelista Street,tertiary,30,10,False,33.611000000000004,"LINESTRING (121.0558218 13.7574602, 121.055989 13.7574862, 121.0561296 13.7574678)",
156321023,False,2,,residential,,2.25,False,15.576,"LINESTRING (121.0539249 13.7601788, 121.0539891 13.7601997, 121.0540581 13.7602318)",
156321027,False,1,,residential,,4.5,True,66.095,"LINESTRING (121.0539249 13.7601788, 121.0539816 13.7596352, 121.0539851 13.7595873)",
130218028,True,1,P. Zamora Street,unclassified,,5,False,77.902,"LINESTRING (121.057009 13.7582322, 121.0570852 13.7576773, 121.0570924 13.7576233, 121.0571038 13.7575377)",
347449189,True,2,C. Tirona Street,secondary,30,5,False,40.66199999999999,"LINESTRING (121.057009 13.7582322, 121.0568542 13.7582146, 121.0567879 13.7582211, 121.0567122 13.7582401, 121.0566434 13.758271)",
938217168,True,1,Buenafe Street,residential,,3.5,False,52.55,"LINESTRING (121.0546891 13.7537602, 121.0551724 13.7538147)",
347449229,False,2,Cuta Road,tertiary,30,,False,24.502,"LINESTRING (121.0551393 13.7523258, 121.0550053 13.752148)",
938217167,False,2,Cuta Road,tertiary,30,,True,28.149,"LINESTRING (121.0551393 13.7523258, 121.0552946 13.7525291)",
"[938217169, 132930821]",True,1,Sampaguita Street,residential,,,False,174.471,"LINESTRING (121.0551393 13.7523258, 121.0548963 13.7525144, 121.0548624 13.7525687, 121.0548574 13.7525918, 121.0548302 13.7528065, 121.0547504 13.7533394, 121.0546891 13.7537602)",
347449304,True,2,D. Silang Street,tertiary,30,5,False,242.56199999999998,"LINESTRING (121.0558975 13.7538933, 121.0559253 13.7543417, 121.0559794 13.7547344, 121.0560148 13.7551635, 121.0560088 13.7553963, 121.0560067 13.7557139, 121.0560023 13.7559542, 121.056004 13.7560689)",
"[944905890, 347449349]",False,"['1', '2']",,residential,,"['6.1', '4']",True,120.868,"LINESTRING (121.0580707 13.7517359, 121.0579429 13.7524078, 121.0579264 13.7524348, 121.0579064 13.75244, 121.0575482 13.7523852)",
156321023,False,2,,residential,,2.25,True,15.576,"LINESTRING (121.0540581 13.7602318, 121.0539891 13.7601997, 121.0539249 13.7601788)",
938217149,False,2,,residential,,2.25,False,44.685,"LINESTRING (121.0540581 13.7602318, 121.0541634 13.7602409, 121.0542563 13.7602248, 121.054367 13.7601712, 121.0544482 13.7601336)",
138316782,True,1,Lieutenant Colonel D. Atienza Street,tertiary,30,,False,48.649,"LINESTRING (121.0607904 13.7571784, 121.0608005 13.756741)",
237323035,False,1,Salvador Street,residential,,3,False,86.673,"LINESTRING (121.0607904 13.7571784, 121.0609634 13.7571888, 121.0611511 13.7571979, 121.0613173 13.7572038, 121.0615921 13.7572115)",
60679171,True,1,P. Prieto Street,unclassified,,3.05,False,100.926,"LINESTRING (121.0615921 13.7572115, 121.0615836 13.7580257, 121.0615834 13.7581191)",
237323035,False,1,Salvador Street,residential,,3,True,86.673,"LINESTRING (121.0615921 13.7572115, 121.0613173 13.7572038, 121.0611511 13.7571979, 121.0609634 13.7571888, 121.0607904 13.7571784)",
"[100598628, 351870212]",False,1,Railroad Station Road,residential,,2.5,"[False, True]",307.21799999999996,"LINESTRING (121.0544825 13.7573901, 121.0544876 13.7575564, 121.0545142 13.7579379, 121.0545433 13.7583142, 121.0545853 13.758784, 121.054569 13.7588301, 121.0545235 13.7589245, 121.0544504 13.7591236, 121.0544389 13.7591597, 121.0544376 13.7591779, 121.0544296 13.7592379, 121.0544376 13.759557, 121.0544658 13.7598019, 121.0545188 13.7601164)",
156321020,False,1,Railroad Station Road,residential,,2.5,True,18.332,"LINESTRING (121.0544825 13.7573901, 121.0545381 13.757345, 121.0546262 13.7573049)",
28413956,False,2,M. H. del Pilar Street,secondary,30,5,True,29.337,"LINESTRING (121.0590278 13.7545887, 121.0587611 13.7545387)",
"[347449224, 946586405]",True,2,M.H. del Pilar Street,secondary,30,5,False,67.502,"LINESTRING (121.0590278 13.7545887, 121.0590865 13.7545974, 121.059229 13.7546199, 121.0593256 13.7546357, 121.0593794 13.7546444, 121.0595821 13.7546763, 121.0596449 13.7546847)",
347304283,False,2,,secondary_link,30,,True,11.847,"LINESTRING (121.0587421 13.7547298, 121.0588515 13.7547375)",
347304284,True,2,P. Burgos Street,secondary,30,7.5,False,21.348,"LINESTRING (121.0587421 13.7547298, 121.0587611 13.7545387)",
347304283,False,2,,secondary_link,30,,False,11.847,"LINESTRING (121.0588515 13.7547375, 121.0587421 13.7547298)",
347304285,True,2,P. Burgos Street,secondary,30,,False,26.172000000000004,"LINESTRING (121.0588515 13.7547375, 121.0588693 13.7546969, 121.0588974 13.7546643, 121.0589182 13.754648, 121.0589504 13.7546226, 121.0590278 13.7545887)",
347304286,True,2,P. Burgos Street,secondary,30,,False,102.271,"LINESTRING (121.0586427 13.7556342, 121.0586582 13.7555716, 121.0587022 13.7553957, 121.0587329 13.755273, 121.0587564 13.7551668, 121.0588328 13.7548104, 121.0588416 13.7547634, 121.0588515 13.7547375)",
347449253,True,2,P. Panganiban Street,tertiary,30,6.6,False,25.133,"LINESTRING (121.0588085 13.7557843, 121.0587392 13.7557494, 121.0587124 13.7557285, 121.0586714 13.7556843, 121.0586427 13.7556342)",
347449257,True,2,P. Panganiban Street,tertiary,30,7,False,31.917,"LINESTRING (121.0588085 13.7557843, 121.0586969 13.7557787, 121.0586158 13.7557728, 121.0585246 13.7557275)",
347457895,True,2,P. Genato Street,tertiary,30,6,False,64.192,"LINESTRING (121.0548371 13.755852, 121.0547489 13.7564229)",
347449205,True,1,Evangelista Street,tertiary,30,5,False,47.868,"LINESTRING (121.0594726 13.757861, 121.0599128 13.757911)",
938217197,True,1,P. Dandan Street,tertiary,30,4,False,133.389,"LINESTRING (121.0594726 13.757861, 121.0595506 13.7566638)",
938217149,False,2,,residential,,2.25,True,7.861,"LINESTRING (121.0545188 13.7601164, 121.0544482 13.7601336)",
"[100598628, 351870212]",False,1,Railroad Station Road,residential,,2.5,"[False, True]",307.21799999999996,"LINESTRING (121.0545188 13.7601164, 121.0544658 13.7598019, 121.0544376 13.759557, 121.0544296 13.7592379, 121.0544376 13.7591779, 121.0544389 13.7591597, 121.0544504 13.7591236, 121.0545235 13.7589245, 121.054569 13.7588301, 121.0545853 13.758784, 121.0545433 13.7583142, 121.0545142 13.7579379, 121.0544876 13.7575564, 121.0544825 13.7573901)",
"[938217147, 938217180]",False,2,Vergara Street,residential,,2.25,True,48.006,"LINESTRING (121.0545188 13.7601164, 121.0545424 13.7601113, 121.0547299 13.7600999, 121.0549606 13.7601275)",
347457895,True,2,P. Genato Street,tertiary,30,6,False,97.906,"LINESTRING (121.0547489 13.7564229, 121.0546271 13.7572954)",
52054843,True,2,D. Silang Street,secondary,30,6,False,100.61900000000001,"LINESTRING (121.0559956 13.7565805, 121.0559972 13.7566701, 121.0560005 13.7567811, 121.0560037 13.7568707, 121.0560081 13.7569405, 121.056011 13.7569877, 121.0560326 13.7571498, 121.0560667 13.7573113, 121.0560907 13.7573967, 121.0561296 13.7574678)",
352497969,True,1,B. Luna Street,unclassified,,6,False,135.787,"LINESTRING (121.0559956 13.7565805, 121.0554298 13.7565069, 121.0547489 13.7564229)",
347449174,True,3,P. Burgos Street,secondary,40,7.5,False,51.186,"LINESTRING (121.0576702 13.7597056, 121.0577386 13.7594061, 121.0577429 13.7593875, 121.0577733 13.7592563)",437
359823484,False,,,residential,,,False,77.441,"LINESTRING (121.056718 13.7529663, 121.0574282 13.753062)",
359823484,False,,,residential,,,False,50.33,"LINESTRING (121.0574282 13.753062, 121.0578905 13.7531188)",
359823484,False,,,residential,,,True,77.441,"LINESTRING (121.0574282 13.753062, 121.056718 13.7529663)",
359823496,False,1,,residential,,3.5,True,100.678,"LINESTRING (121.0574282 13.753062, 121.0573822 13.7533454, 121.057274 13.7536169, 121.0571706 13.7539285)",
359823484,False,,,residential,,,True,50.33,"LINESTRING (121.0578905 13.7531188, 121.0574282 13.753062)",
52054865,True,2,M. H. del Pilar Street,tertiary,30,5,False,29.915,"LINESTRING (121.0571706 13.7539285, 121.0570619 13.753877, 121.0569208 13.7538123)",
359823496,False,1,,residential,,3.5,False,100.67800000000001,"LINESTRING (121.0571706 13.7539285, 121.057274 13.7536169, 121.0573822 13.7533454, 121.0574282 13.753062)",
360903984,False,1,P. Hilario Street,residential,,3,True,70.406,"LINESTRING (121.0567801 13.7548611, 121.0574281 13.75493)",
237324524,True,1,P. Gomez Street,unclassified,,3,False,117.60799999999999,"LINESTRING (121.0567801 13.7548611, 121.0568971 13.7539941, 121.0569208 13.7538123)",
360903984,False,1,P. Hilario Street,residential,,3,False,70.406,"LINESTRING (121.0574281 13.75493, 121.0567801 13.7548611)",
938217216,True,2,P. Zamora Street,unclassified,,5,False,91.071,"LINESTRING (121.0574281 13.75493, 121.0575196 13.7542832, 121.0575413 13.7541184)",
347449229,False,2,Cuta Road,tertiary,30,,False,6.655,"LINESTRING (121.0547839 13.751859, 121.0547471 13.751811)",
347449229,False,2,Cuta Road,tertiary,30,,True,40.063,"LINESTRING (121.0547839 13.751859, 121.0549481 13.7520781, 121.0550053 13.752148)",
377852521,False,1,,residential,,,True,173.65800000000002,"LINESTRING (121.0547839 13.751859, 121.0552947 13.7514848, 121.0554909 13.7517259, 121.0550053 13.752148)",
347449229,False,2,Cuta Road,tertiary,30,,True,24.502,"LINESTRING (121.0550053 13.752148, 121.0551393 13.7523258)",
347449229,False,2,Cuta Road,tertiary,30,,False,40.063,"LINESTRING (121.0550053 13.752148, 121.0549481 13.7520781, 121.0547839 13.751859)",
377852521,False,1,,residential,,,False,173.65800000000002,"LINESTRING (121.0550053 13.752148, 121.0554909 13.7517259, 121.0552947 13.7514848, 121.0547839 13.751859)",
100598621,False,,,residential,,,True,89.926,"LINESTRING (121.0623974 13.756854, 121.0623517 13.7576615)",
100598626,False,1,Natividad Street,residential,,,True,73.29,"LINESTRING (121.0623974 13.756854, 121.0630741 13.756903)",
347449249,False,1,Natividad Street,residential,,,False,84.873,"LINESTRING (121.0623974 13.756854, 121.0621127 13.7568384, 121.0616138 13.7567975)",
123059485,False,1,Pastor Street,residential,,3.5,False,57.138,"LINESTRING (121.0560152 13.7589526, 121.0554997 13.7588371)",
123059485,False,1,Pastor Street,residential,,3.5,True,128.75300000000001,"LINESTRING (121.0560152 13.7589526, 121.0567358 13.7591541, 121.0567711 13.7591585, 121.0568025 13.7591431, 121.0570518 13.7588756)",
432767827,False,,,residential,,,False,50.24,"LINESTRING (121.0560152 13.7589526, 121.0559826 13.7587429, 121.0559489 13.7585054)",
237324522,False,1,De Jesus Street,residential,,3,False,81.01599999999999,"LINESTRING (121.0559489 13.7585054, 121.0561398 13.7584898, 121.0561897 13.7584833, 121.0562181 13.7584809, 121.056294 13.7584588, 121.0563488 13.7584403, 121.0563876 13.7584215, 121.0566434 13.758271)",
237324522,False,1,De Jesus Street,residential,,3,True,41.288000000000004,"LINESTRING (121.0559489 13.7585054, 121.0558217 13.7585144, 121.0555671 13.7585225)",
432767827,False,,,residential,,,True,50.24,"LINESTRING (121.0559489 13.7585054, 121.0559826 13.7587429, 121.0560152 13.7589526)",
100598625,True,1,Lopez Jaena Street,unclassified,,4,False,76.95400000000001,"LINESTRING (121.0601113 13.7554009, 121.0605697 13.7554418, 121.060821 13.7554621)",
450602394,False,1,P. Mendoza Street,unclassified,,3,True,57.123000000000005,"LINESTRING (121.0601113 13.7554009, 121.0600997 13.7556192, 121.0600784 13.7559136)",
347457896,True,2,P. Herrera Street,tertiary,30,5,False,14.098,"LINESTRING (121.0630382 13.7590602, 121.0630453 13.7591868)",
100598629,False,1,P. Mendoza Street,unclassified,,3,True,28.616,"LINESTRING (121.0600202 13.7566835, 121.0600417 13.756427)",
347449245,False,1,Natividad Street,residential,,3,False,50.767,"LINESTRING (121.0600202 13.7566835, 121.0595506 13.7566638)",
100598629,False,1,P. Mendoza Street,unclassified,,3,False,136.985,"LINESTRING (121.0600202 13.7566835, 121.0599724 13.7572548, 121.0599128 13.757911)",
347449245,False,1,Natividad Street,residential,,3,True,84.519,"LINESTRING (121.0600202 13.7566835, 121.0604156 13.7567133, 121.0608005 13.756741)",
347449245,False,1,Natividad Street,residential,,3,True,50.767,"LINESTRING (121.0595506 13.7566638, 121.0600202 13.7566835)",
352457425,True,1,P. Dandan Street,tertiary,30,4,False,27.858000000000004,"LINESTRING (121.0595506 13.7566638, 121.0595553 13.7565742, 121.0595686 13.7564139)",
938217149,False,2,,residential,,2.25,False,7.861,"LINESTRING (121.0544482 13.7601336, 121.0545188 13.7601164)",
938217149,False,2,,residential,,2.25,True,44.684999999999995,"LINESTRING (121.0544482 13.7601336, 121.054367 13.7601712, 121.0542563 13.7602248, 121.0541634 13.7602409, 121.0540581 13.7602318)",
1008843669,False,,,residential,,,False,19.117,"LINESTRING (121.0544482 13.7601336, 121.0543773 13.7600559, 121.0543571 13.7600364, 121.0543169 13.7600259)",
823671396,False,1,,residential,,,True,46.18,"LINESTRING (121.0607877 13.7538085, 121.0603673 13.7537328)",
77303537,False,1,J. Caedo Street,residential,,3,False,19.228,"LINESTRING (121.0603673 13.7537328, 121.060405 13.7535638)",
823671396,False,1,,residential,,,False,46.18,"LINESTRING (121.0603673 13.7537328, 121.0607877 13.7538085)",
77303537,False,1,J. Caedo Street,residential,,3,True,118.00500000000001,"LINESTRING (121.0603673 13.7537328, 121.0602284 13.75442, 121.0602177 13.7544585, 121.0602036 13.7544816, 121.0601516 13.7545458, 121.0601369 13.7545665, 121.0601288 13.7545913, 121.0601 13.7547502)",
129490607,False,1,Railroad Station Road,residential,,2.5,False,111.539,"LINESTRING (121.054232 13.7564548, 121.0543141 13.7570312, 121.0543875 13.757151, 121.0544164 13.7571895, 121.0545163 13.7572631, 121.0546271 13.7572954)",
859885170,False,1,,residential,,2,True,44.441,"LINESTRING (121.0621047 13.754962, 121.061811 13.7549568, 121.0617902 13.7549515, 121.0617788 13.7549372, 121.0617621 13.7548636)",
347455447,False,2,M.H. del Pilar Street,secondary,30,5,True,12.609,"LINESTRING (121.0617621 13.7548636, 121.0616454 13.7548604)",
859885170,False,1,,residential,,2,False,44.441,"LINESTRING (121.0617621 13.7548636, 121.0617788 13.7549372, 121.0617902 13.7549515, 121.061811 13.7549568, 121.0621047 13.754962)",
347449229,False,2,Cuta Road,tertiary,30,,True,6.655,"LINESTRING (121.0547471 13.751811, 121.0547839 13.751859)",
897843903,False,1,Ilang-ilang Street,residential,,,False,81.84100000000001,"LINESTRING (121.0547471 13.751811, 121.0544821 13.7520267, 121.0541705 13.7522885)",
897843903,False,1,Ilang-ilang Street,residential,,,True,18.602,"LINESTRING (121.0540474 13.7524055, 121.0541705 13.7522885)",
"[898486012, 823671397]",False,1,P. Ocampo Street,residential,,,False,183.461,"LINESTRING (121.0617107 13.7539944, 121.0612061 13.7537834, 121.0611853 13.7537796, 121.0611693 13.7537831, 121.0611542 13.7537974, 121.0611475 13.7538198, 121.0611022 13.7541231, 121.0610995 13.7548526)",
"[938217176, 52867141]",False,1,"['J. Pastor Road 2', 'Barangay Trese']",residential,,,True,165.516,"LINESTRING (121.0555474 13.7596417, 121.0555668 13.7596527, 121.055974 13.7597002, 121.0567175 13.7597546, 121.0567777 13.7597612, 121.0567246 13.7600418)",
347449205,True,1,Evangelista Street,tertiary,30,5,False,54.906,"LINESTRING (121.0625522 13.7582365, 121.0630573 13.7582924)",
1008275836,False,,,residential,,,False,62.00200000000001,"LINESTRING (121.0625522 13.7582365, 121.0625157 13.7585566, 121.0625104 13.7585729, 121.0624976 13.7585885, 121.0624628 13.7586198, 121.062452 13.7586367, 121.0624453 13.7586582, 121.0624239 13.7587663)",
347457895,True,2,P. Genato Street,tertiary,30,6,False,1.061,"LINESTRING (121.0546271 13.7572954, 121.0546262 13.7573049)",
129490607,False,1,Railroad Station Road,residential,,2.5,True,111.53900000000002,"LINESTRING (121.0546271 13.7572954, 121.0545163 13.7572631, 121.0544164 13.7571895, 121.0543875 13.757151, 121.0543141 13.7570312, 121.054232 13.7564548)",
1008275836,False,,,residential,,,True,62.001999999999995,"LINESTRING (121.0624239 13.7587663, 121.0624453 13.7586582, 121.062452 13.7586367, 121.0624628 13.7586198, 121.0624976 13.7585885, 121.0625104 13.7585729, 121.0625157 13.7585566, 121.0625522 13.7582365)",
1008297978,False,,,residential,,,True,39.082,"LINESTRING (121.0545241 13.7523631, 121.0541705 13.7522885)",
897843903,False,1,Ilang-ilang Street,residential,,,False,18.602,"LINESTRING (121.0541705 13.7522885, 121.0540474 13.7524055)",
1008297978,False,,,residential,,,False,39.082,"LINESTRING (121.0541705 13.7522885, 121.0545241 13.7523631)",
897843903,False,1,Ilang-ilang Street,residential,,,True,81.84100000000001,"LINESTRING (121.0541705 13.7522885, 121.0544821 13.7520267, 121.0547471 13.751811)",
100598859,False,,Topaz Lane,residential,20,,True,41.511,"LINESTRING (121.0614543 13.7527781, 121.0610706 13.7527996)",
1008843669,False,,,residential,,,True,19.117,"LINESTRING (121.0543169 13.7600259, 121.0543571 13.7600364, 121.0543773 13.7600559, 121.0544482 13.7601336)",
1008845299,False,,,residential,,,True,34.568,"LINESTRING (121.0552034 13.7586712, 121.0555172 13.7587324)",
938217173,False,1,Maselang Street,residential,,2,False,23.954,"LINESTRING (121.0555172 13.7587324, 121.0555671 13.7585225)",
938217173,False,1,Maselang Street,residential,,2,True,11.795,"LINESTRING (121.0555172 13.7587324, 121.0554997 13.7588371)",
1008845299,False,,,residential,,,False,34.568,"LINESTRING (121.0555172 13.7587324, 121.0552034 13.7586712)",
1008845300,False,,,residential,,,True,50.126,"LINESTRING (121.05497 13.7596768, 121.0549606 13.7601275)",
938217147,False,2,Vergara Street,residential,,2.25,True,22.116,"LINESTRING (121.0549606 13.7601275, 121.0551642 13.7601487)",
1008845300,False,,,residential,,,False,50.126,"LINESTRING (121.0549606 13.7601275, 121.05497 13.7596768)",
"[938217147, 938217180]",False,2,Vergara Street,residential,,2.25,False,48.00599999999999,"LINESTRING (121.0549606 13.7601275, 121.0547299 13.7600999, 121.0545424 13.7601113, 121.0545188 13.7601164)",
1008845301,False,,,residential,,,True,11.794,"LINESTRING (121.0540943 13.759587, 121.0539851 13.7595873)",
1050193735,False,1,Diamond Avenue,residential,20,,True,27.113999999999997,"LINESTRING (121.0611827 13.7537527, 121.0611921 13.7536886, 121.0611942 13.753671, 121.061202 13.7535098)",
