osmid,oneway,lanes,name,highway,reversed,length,ref,maxspeed,geometry,width,bridge
970534599,False,,F. Tiamson Street,residential,False,166.649,,,"LINESTRING (121.1502612 14.5291954, 121.1517371 14.5296481)",,
970534600,False,2,Mauricia Diaz Street,residential,False,56.637,,,"LINESTRING (121.1502612 14.5291954, 121.1504316 14.5287135)",,
970534596,False,,Chief Medina,tertiary,False,53.399,,,"LINESTRING (121.1530476 14.5300449, 121.1532726 14.5296169)",,
970534599,False,,F. Tiamson Street,residential,True,147.8,,,"LINESTRING (121.1530476 14.5300449, 121.1517371 14.5296481)",,
28935261,False,,Santo Niño Street,residential,False,54.135,,,"LINESTRING (121.1532726 14.5296169, 121.1534896 14.5291777)",,
893348852,False,,Lieutenant C. Aguinaldo Street,tertiary,True,154.437,,,"LINESTRING (121.1532726 14.5296169, 121.1519106 14.5291802)",,
970534596,False,,Chief Medina,tertiary,True,53.399,,,"LINESTRING (121.1532726 14.5296169, 121.1530476 14.5300449)",,
893348852,False,,Lieutenant C. Aguinaldo Street,tertiary,False,167.443,,,"LINESTRING (121.1504316 14.5287135, 121.1519106 14.5291802)",,
970534592,False,2,Mauricia Diaz Street,tertiary,False,56.744,,,"LINESTRING (121.1504316 14.5287135, 121.1505996 14.5282298)",,
970534600,False,2,Mauricia Diaz Street,residential,True,56.637,,,"LINESTRING (121.1504316 14.5287135, 121.1502612 14.5291954)",,
28935488,False,,Doña Nieves Street,residential,False,132.27,,,"LINESTRING (121.1521092 14.5257845, 121.1509586 14.5253669)",,
278584759,False,2,Mauricia Diaz Street,tertiary,True,58.081,,,"LINESTRING (121.1521092 14.5257845, 121.1518002 14.5262127)",,
278584759,False,2,Mauricia Diaz Street,tertiary,False,53.987,,,"LINESTRING (121.1521092 14.5257845, 121.1521187 14.5257706, 121.1523855 14.5253793)",,
28935434,False,2,G. Garcia Street,residential,False,62.162,,,"LINESTRING (121.1497989 14.5249819, 121.1499826 14.5244519)",,
28935488,False,,Doña Nieves Street,residential,False,82.586,,,"LINESTRING (121.1497989 14.5249819, 121.1490824 14.5247163)",,
28935488,False,,Doña Nieves Street,residential,True,131.968,,,"LINESTRING (121.1497989 14.5249819, 121.1509586 14.5253669)",,
28935487,False,,Don V Reyes Street,residential,False,49.522,,,"LINESTRING (121.1530582 14.5290279, 121.1532319 14.5286155)",,
263171602,False,,Colonel F. Villaluz Street,residential,False,49.333,,,"LINESTRING (121.1530582 14.5290279, 121.1534896 14.5291777)",,
263171602,False,,Colonel F. Villaluz Street,residential,True,110.571,,,"LINESTRING (121.1530582 14.5290279, 121.1520826 14.5287166)",,
278584759,False,2,Mauricia Diaz Street,tertiary,False,58.081,,,"LINESTRING (121.1518002 14.5262127, 121.1521092 14.5257845)",,
278584759,False,2,Mauricia Diaz Street,tertiary,True,50.575,,,"LINESTRING (121.1518002 14.5262127, 121.1515369 14.5265894)",,
970815993,False,2,A. Ibañez Street,tertiary,False,113.773,,,"LINESTRING (121.1518002 14.5262127, 121.1511986 14.5260269, 121.1507966 14.5258919)",,
970815993,False,2,A. Ibañez Street,tertiary,True,110.295,,,"LINESTRING (121.1518002 14.5262127, 121.1518688 14.5262428, 121.1526536 14.5267599)",,
28935397,False,,Ipil,residential,True,49.507,,,"LINESTRING (121.1494439 14.525445, 121.1492976 14.5258671)",,
164906843,False,2,A. Ibañez,tertiary,False,69.28899999999999,,,"LINESTRING (121.1494439 14.525445, 121.1491143 14.5253231, 121.1490466 14.5252981, 121.1488484 14.5252093)",,
"[970815993, 970815991]",False,2,"['A. Ibañez Street', 'A. Ibañez']",tertiary,True,153.852,,,"LINESTRING (121.1494439 14.525445, 121.1495964 14.5254954, 121.1507966 14.5258919)",,
28935438,False,2,Macy's Street,residential,False,45.661,,,"LINESTRING (121.1529573 14.5229907, 121.1531065 14.5226063)",7,
1191288517,False,2,Don Justo Guido Street,tertiary,True,73.984,,,"LINESTRING (121.1529573 14.5229907, 121.1536033 14.5232179)",7,
28935449,False,2,Don Justo Guido Street,tertiary,False,49.567,,,"LINESTRING (121.1529573 14.5229907, 121.1529389 14.5229844, 121.1525248 14.5228377)",6,
28935449,False,2,Don Justo Guido Street,tertiary,False,127.513,,,"LINESTRING (121.1525248 14.5228377, 121.1514125 14.5224432)",6,
28935449,False,2,Don Justo Guido Street,tertiary,True,49.567,,,"LINESTRING (121.1525248 14.5228377, 121.1529389 14.5229844, 121.1529573 14.5229907)",6,
"[859039199, 1191288519]",False,2,"['Sumulong Street', 'Joaquin Guido Street']",residential,True,166.656,,,"LINESTRING (121.1525248 14.5228377, 121.1523917 14.5231761, 121.1512741 14.5228275)",,
1191288517,False,2,Don Justo Guido Street,tertiary,False,73.984,,,"LINESTRING (121.1536033 14.5232179, 121.1529573 14.5229907)",7,
"[1191288509, 1191297166]",False,4,M. L. Quezon Avenue,secondary,True,68.498,601,50,"LINESTRING (121.1536033 14.5232179, 121.1533791 14.5234451, 121.1531637 14.5236633)",,
"[1191277932, 1191288510]",False,4,M. L. Quezon Avenue,secondary,False,61.042,601,50,"LINESTRING (121.1536033 14.5232179, 121.1537976 14.523011, 121.153988 14.5228146)",,
1191297165,False,4,M. L. Quezon Avenue,secondary,False,21.363,601,50,"LINESTRING (121.1528623 14.5240423, 121.1529584 14.5238742)",,
"[80676152, 970534591, 971042327]",False,4,M. L. Quezon Avenue,secondary,True,169.55499999999998,601,"['40', '50']","LINESTRING (121.1528623 14.5240423, 121.1527929 14.5242467, 121.1527265 14.5244626, 121.1526643 14.5246544, 121.1525763 14.5249798, 121.1525609 14.5250737, 121.1525648 14.5252166, 121.1526066 14.5253695, 121.1526707 14.525507)",,yes
1191676909,True,2,Doña Aurora Street,tertiary,False,304.613,,,"LINESTRING (121.1528623 14.5240423, 121.1520326 14.5239971, 121.1511942 14.5239434, 121.1507598 14.5239046, 121.1503588 14.5238676, 121.1500402 14.5238435)",,
28935448,False,4,M. L. Quezon Avenue,secondary,True,75.636,601,40,"LINESTRING (121.1526707 14.525507, 121.1527757 14.5255996, 121.152812 14.5256265, 121.1530915 14.5258338, 121.1531465 14.5258737, 121.1532218 14.5259283)",,
57884585,False,2,E. Rodriguez Street,tertiary,True,34.197,,,"LINESTRING (121.1526707 14.525507, 121.152565 14.5254833, 121.1523855 14.5253793)",,
"[80676152, 971042327, 970534591]",False,4,M. L. Quezon Avenue,secondary,False,169.555,601,"['40', '50']","LINESTRING (121.1526707 14.525507, 121.1526066 14.5253695, 121.1525648 14.5252166, 121.1525609 14.5250737, 121.1525763 14.5249798, 121.1526643 14.5246544, 121.1527265 14.5244626, 121.1527929 14.5242467, 121.1528623 14.5240423)",,yes
28935434,False,2,G. Garcia Street,residential,True,62.162,,,"LINESTRING (121.1499826 14.5244519, 121.1497989 14.5249819)",,
"[245587965, 164906846, 1130407735]",False,2,G. Garcia Street,residential,False,67.936,,,"LINESTRING (121.1499826 14.5244519, 121.1500086 14.5241775, 121.1500206 14.5240357, 121.1500402 14.5238435)",,yes
1085316008,False,2,E. Rodriguez Street,residential,True,133.177,,,"LINESTRING (121.1499826 14.5244519, 121.1505276 14.5246059, 121.1511512 14.5248417)",,
859039199,False,2,Sumulong Street,residential,False,113.094,,,"LINESTRING (121.1502776 14.5225052, 121.1512741 14.5228275)",,
164906858,False,2,Capitan Aliano Street,tertiary,True,67.571,,,"LINESTRING (121.1502776 14.5225052, 121.1502069 14.5228036, 121.1501253 14.5230946)",5,
1062554362,False,2,Victoria Guido Street,tertiary,False,50.853,,,"LINESTRING (121.1502776 14.5225052, 121.150348 14.5221805, 121.1503735 14.5220574)",,
"[1191288520, 28935407]",False,"['1', '2']",Sumulong Street Extension,residential,True,153.543,,,"LINESTRING (121.1502776 14.5225052, 121.1499043 14.522244, 121.1496574 14.5220685, 121.1495163 14.5219739, 121.1494187 14.5219189, 121.149336 14.5218901, 121.1492584 14.5218514, 121.1490914 14.5217453)","['2.5', '6']",
"[164906802, 971042325]",False,2,"['Capitan Allano', 'Capitan Aliano Street']",tertiary,False,83.779,,,"LINESTRING (121.1500402 14.5238435, 121.1500801 14.5235182, 121.1501253 14.5230946)",,
"[245587965, 164906846, 1130407735]",False,2,G. Garcia Street,residential,True,67.936,,,"LINESTRING (121.1500402 14.5238435, 121.1500206 14.5240357, 121.1500086 14.5241775, 121.1499826 14.5244519)",,yes
278584754,True,2,Doña Aurora Street,unclassified,False,157.894,,,"LINESTRING (121.1500402 14.5238435, 121.1498176 14.5238124, 121.149595 14.5237686, 121.1489155 14.5235077, 121.1487404 14.5234126, 121.1486739 14.5233645)",4,
57884585,False,2,E. Rodriguez Street,tertiary,False,34.197,,,"LINESTRING (121.1523855 14.5253793, 121.152565 14.5254833, 121.1526707 14.525507)",,
278584759,False,2,Mauricia Diaz Street,tertiary,True,53.987,,,"LINESTRING (121.1523855 14.5253793, 121.1521187 14.5257706, 121.1521092 14.5257845)",,
1079692346,False,,E. Rodriguez Street,residential,False,146.288,,,"LINESTRING (121.1523855 14.5253793, 121.1520836 14.5251929, 121.1517936 14.5250689, 121.1511512 14.5248417)",,
1191656090,False,1,Jorge Alley,residential,False,19.062,,,"LINESTRING (121.1538598 14.5217292, 121.1537504 14.5215944)",4,
1150128512,False,2,Inang Teresita Road,residential,False,14.532,,,"LINESTRING (121.1538598 14.5217292, 121.1539355 14.5217171, 121.1539912 14.5217005)",,
1150128512,False,2,Inang Teresita Road,residential,True,17.408,,,"LINESTRING (121.1538598 14.5217292, 121.15379 14.5217631, 121.1537259 14.5218151)",,
28935449,False,2,Don Justo Guido Street,tertiary,True,119.85,,,"LINESTRING (121.1503735 14.5220574, 121.1504855 14.5221104, 121.1505991 14.5221546, 121.1514125 14.5224432)",6,
80676154,False,2,Don Justo Guido Street,tertiary,False,105.717,,,"LINESTRING (121.1503735 14.5220574, 121.1499406 14.5217794, 121.149551 14.5215379)",7,
1062554360,False,2,Victoria Guido Street,residential,False,46.959999999999994,,,"LINESTRING (121.1503735 14.5220574, 121.1504097 14.5219871, 121.15046 14.5219073, 121.1505804 14.5216858)",,
1062554362,False,2,Victoria Guido Street,tertiary,True,50.853,,,"LINESTRING (121.1503735 14.5220574, 121.150348 14.5221805, 121.1502776 14.5225052)",,
80676154,False,2,Don Justo Guido Street,tertiary,True,105.717,,,"LINESTRING (121.149551 14.5215379, 121.1499406 14.5217794, 121.1503735 14.5220574)",7,
28935260,False,1,St. Clement Street,residential,False,99.892,,,"LINESTRING (121.1486739 14.5233645, 121.1491011 14.522567)",2.5,
859828199,False,2,Doña Aurora Street,tertiary,False,12.234,,,"LINESTRING (121.1572307 14.5274308, 121.1573149 14.5275047)",,
1190690862,False,2,Doña Aurora Street,tertiary,True,75.744,,,"LINESTRING (121.1572307 14.5274308, 121.1567313 14.5269509)",,
"[1190681619, 1190681620, 859305470]",True,4,Angono Diversion Road,primary,False,76.92999999999999,,60,"LINESTRING (121.1572307 14.5274308, 121.157292 14.5272992, 121.1574269 14.5270044, 121.1575167 14.5267968)",9,
28935415,False,2,Doña Aurora Street,tertiary,False,135.142,,,"LINESTRING (121.1558298 14.5261109, 121.1559816 14.5262992, 121.1560438 14.5263679, 121.1561656 14.5264839, 121.1565211 14.5267718, 121.1567313 14.5269509)",,
"[57884586, 57884587, 28935419]",False,2,Paso Street,tertiary,True,89.793,,,"LINESTRING (121.1558298 14.5261109, 121.1552291 14.5263927, 121.1551239 14.5264627, 121.1550912 14.5264833)",,yes
"[164906816, 1191297164]",True,2,Doña Aurora Street,tertiary,False,422.28499999999997,,,"LINESTRING (121.1558298 14.5261109, 121.1557521 14.5260055, 121.1553162 14.5253432, 121.154905 14.5247183, 121.1547208 14.5245365, 121.154438 14.5243713, 121.1544197 14.5243606, 121.1543765 14.5243369, 121.1540862 14.5242378, 121.1533655 14.5241234, 121.1530765 14.5240734, 121.1528623 14.5240423)",,
28935376,False,,,residential,False,41.571,,,"LINESTRING (121.1573237 14.5252012, 121.1570572 14.5249698, 121.157038 14.5249498)",,
28935376,False,,,residential,True,54.211,,,"LINESTRING (121.1566948 14.524593, 121.157038 14.5249498)",,
28935376,False,,,residential,False,72.434,,,"LINESTRING (121.1566948 14.524593, 121.1566688 14.524566, 121.1563636 14.5242529, 121.1562342 14.5241181)",,
28935387,False,,,residential,True,71.781,,,"LINESTRING (121.1566948 14.524593, 121.1566494 14.524638, 121.1562108 14.525037)",,
859828202,False,2,Don Francisco Street,residential,False,74.736,,,"LINESTRING (121.1570368 14.5278453, 121.1565422 14.5273736)",5,
1190676760,True,4,Angono Diversion Road,primary,False,50.596000000000004,,60,"LINESTRING (121.1570368 14.5278453, 121.157156 14.5275917, 121.1572307 14.5274308)",9,
164906845,False,1,,residential,True,160.537,,,"LINESTRING (121.1571383 14.5224022, 121.1558536 14.5231355)",4,
"[28935381, 1191273458, 28935365]",False,1,,residential,True,211.51700000000002,,,"LINESTRING (121.1571383 14.5224022, 121.1570874 14.5223548, 121.1569595 14.5222409, 121.1568304 14.522307, 121.1562502 14.5226369, 121.1556835 14.5229846, 121.1558536 14.5231355)",4,
28935365,False,1,,residential,False,36.309,,,"LINESTRING (121.1571383 14.5224022, 121.1572688 14.5225291, 121.157301 14.5225493, 121.1574146 14.5225404)",4,
28935378,False,1,,residential,True,25.327,,,"LINESTRING (121.1560239 14.5233253, 121.1558406 14.5234681)",4,
28935381,False,1,,residential,False,27.955,,,"LINESTRING (121.1560239 14.5233253, 121.1558536 14.5231355)",4,
859788449,False,1,,residential,True,59.542,,,"LINESTRING (121.1560239 14.5233253, 121.1562321 14.523573, 121.1561986 14.5236343, 121.1561168 14.5237579)",2.5,
28935381,False,1,,residential,True,27.955,,,"LINESTRING (121.1558536 14.5231355, 121.1560239 14.5233253)",4,
164906845,False,1,,residential,False,160.537,,,"LINESTRING (121.1558536 14.5231355, 121.1571383 14.5224022)",4,
"[28935365, 1191273458, 28935381]",False,1,,residential,False,211.51700000000002,,,"LINESTRING (121.1558536 14.5231355, 121.1556835 14.5229846, 121.1562502 14.5226369, 121.1568304 14.522307, 121.1569595 14.5222409, 121.1570874 14.5223548, 121.1571383 14.5224022)",4,
28935376,False,,,residential,True,72.434,,,"LINESTRING (121.1562342 14.5241181, 121.1563636 14.5242529, 121.1566688 14.524566, 121.1566948 14.524593)",,
28935378,False,1,,residential,False,32.747,,,"LINESTRING (121.1556029 14.5236519, 121.1558406 14.5234681)",4,
28935384,False,1,,residential,False,40.026,,,"LINESTRING (121.1556029 14.5236519, 121.1558581 14.5239137)",4,
"[28935384, 859039198]",False,1,,residential,True,83.513,,,"LINESTRING (121.1556029 14.5236519, 121.1554436 14.5234886, 121.1550471 14.5238489)","['4', '3']",
28935316,False,1,,residential,False,27.811,,,"LINESTRING (121.1558406 14.5234681, 121.1560063 14.52366)",3,
28935378,False,1,,residential,False,25.327,,,"LINESTRING (121.1558406 14.5234681, 121.1560239 14.5233253)",4,
28935378,False,1,,residential,True,32.747,,,"LINESTRING (121.1558406 14.5234681, 121.1556029 14.5236519)",4,
263171602,False,,Colonel F. Villaluz Street,residential,False,168.557,,,"LINESTRING (121.1505996 14.5282298, 121.1520826 14.5287166)",,
970534592,False,2,Mauricia Diaz Street,tertiary,True,56.744,,,"LINESTRING (121.1505996 14.5282298, 121.1504316 14.5287135)",,
"[970534592, 278584759]",False,2,Mauricia Diaz Street,tertiary,False,50.583,,,"LINESTRING (121.1505996 14.5282298, 121.1506841 14.5280107, 121.1507639 14.5278036)",,
28935316,False,1,,residential,True,27.811,,,"LINESTRING (121.1560063 14.52366, 121.1558406 14.5234681)",3,
28935296,False,2,Don Justo,residential,True,45.607,,,"LINESTRING (121.1569638 14.5283969, 121.1572759 14.5286743)",4.5,
"[28935290, 29045982]",False,2,"['Don Justo Street', 'Doña Justa Street']",residential,False,114.173,,,"LINESTRING (121.1567788 14.5282004, 121.1566983 14.528122, 121.1564045 14.5278474, 121.1563709 14.5277994, 121.1563676 14.5277408, 121.1565422 14.5273736)",5,
28935278,False,2,Mauricia Diaz Street,residential,False,40.474,,,"LINESTRING (121.1501389 14.5295396, 121.1502612 14.5291954)",,
152172958,False,,Capitan R. Piñon Street,residential,True,102.683,,,"LINESTRING (121.1544078 14.5258637, 121.1544263 14.5259351, 121.1544694 14.5259997, 121.1545805 14.5260805, 121.1548139 14.5262557, 121.1549722 14.5263726, 121.1550912 14.5264833)",,
859870452,False,2,U-Turn Slot,primary_link,True,12.656,,,"LINESTRING (121.1559252 14.5300799, 121.1560215 14.5301452)",,
"[859305472, 859870450, 55784747, 1190676759]",True,4,Angono Diversion Road,primary,False,276.101,,60,"LINESTRING (121.1559252 14.5300799, 121.1560176 14.5299367, 121.1560743 14.5298541, 121.1561049 14.5298002, 121.1561718 14.5296852, 121.1563914 14.5292289, 121.1566398 14.5286849, 121.1568012 14.5283419, 121.1568474 14.5282438, 121.1570368 14.5278453)",9,yes
"[57884586, 28935419, 57884587]",False,2,Paso Street,tertiary,False,89.793,,,"LINESTRING (121.1550912 14.5264833, 121.1551239 14.5264627, 121.1552291 14.5263927, 121.1558298 14.5261109)",,yes
28935419,False,2,Paso Street,tertiary,True,86.073,,,"LINESTRING (121.1550912 14.5264833, 121.1548997 14.5266257, 121.1548018 14.526701, 121.1546952 14.5268315, 121.1546322 14.526925, 121.1545812 14.5269795, 121.1545192 14.5270109)",,
152172958,False,,Capitan R. Piñon Street,residential,False,102.683,,,"LINESTRING (121.1550912 14.5264833, 121.1549722 14.5263726, 121.1548139 14.5262557, 121.1545805 14.5260805, 121.1544694 14.5259997, 121.1544263 14.5259351, 121.1544078 14.5258637)",,
902965967,False,,Capitan R. Piñon Street,residential,True,114.24199999999999,,,"LINESTRING (121.1550912 14.5264833, 121.1551442 14.5266137, 121.15518 14.5267634, 121.1552551 14.5269802, 121.1552954 14.5271113, 121.1553476 14.5272385, 121.1554174 14.5273086, 121.155526 14.5273916)",,
1190695313,False,2,,residential,False,12.284,,,"LINESTRING (121.1574146 14.5225404, 121.157528 14.522528)",,
28935365,False,1,,residential,True,36.309,,,"LINESTRING (121.1574146 14.5225404, 121.157301 14.5225493, 121.1572688 14.5225291, 121.1571383 14.5224022)",4,
28935384,False,1,,residential,True,40.026,,,"LINESTRING (121.1558581 14.5239137, 121.1556029 14.5236519)",4,
263171602,False,,Colonel F. Villaluz Street,residential,False,110.571,,,"LINESTRING (121.1520826 14.5287166, 121.1530582 14.5290279)",,
263171602,False,,Colonel F. Villaluz Street,residential,True,168.557,,,"LINESTRING (121.1520826 14.5287166, 121.1505996 14.5282298)",,
365608390,False,1,,residential,False,54.774,,,"LINESTRING (121.1520826 14.5287166, 121.1519106 14.5291802)",,
365608390,False,1,,residential,True,55.278,,,"LINESTRING (121.1517371 14.5296481, 121.1519106 14.5291802)",,
970534599,False,,F. Tiamson Street,residential,False,147.8,,,"LINESTRING (121.1517371 14.5296481, 121.1530476 14.5300449)",,
970534599,False,,F. Tiamson Street,residential,True,166.649,,,"LINESTRING (121.1517371 14.5296481, 121.1502612 14.5291954)",,
365608390,False,1,,residential,False,55.278,,,"LINESTRING (121.1519106 14.5291802, 121.1517371 14.5296481)",,
365608390,False,1,,residential,True,54.774,,,"LINESTRING (121.1519106 14.5291802, 121.1520826 14.5287166)",,
893348852,False,,Lieutenant C. Aguinaldo Street,tertiary,False,154.437,,,"LINESTRING (121.1519106 14.5291802, 121.1532726 14.5296169)",,
893348852,False,,Lieutenant C. Aguinaldo Street,tertiary,True,167.443,,,"LINESTRING (121.1519106 14.5291802, 121.1504316 14.5287135)",,
1190888567,False,1,,primary_link,False,12.2,,,"LINESTRING (121.1576039 14.523151, 121.1574913 14.5231635)",5,
1190888567,False,1,,primary_link,True,12.2,,,"LINESTRING (121.1574913 14.5231635, 121.1576039 14.523151)",5,
"[1190888564, 1190888565]",True,4,Angono Diversion Road,primary,False,69.777,,60,"LINESTRING (121.1574913 14.5231635, 121.1574829 14.523088, 121.1574315 14.5226751, 121.1574146 14.5225404)",9,
859788449,False,1,,residential,False,59.542,,,"LINESTRING (121.1561168 14.5237579, 121.1561986 14.5236343, 121.1562321 14.523573, 121.1560239 14.5233253)",2.5,
1190695313,False,2,,residential,True,12.284,,,"LINESTRING (121.157528 14.522528, 121.1574146 14.5225404)",,
"[859800356, 1190888566]",True,4,Angono Diversion Road,primary,False,61.573,,60,"LINESTRING (121.157528 14.522528, 121.1575608 14.5227964, 121.1575952 14.5230779)",9,
28935338,False,2,,residential,False,79.691,,,"LINESTRING (121.1569637 14.5292871, 121.1569543 14.5291599, 121.1569785 14.5290495, 121.157016 14.528969, 121.1570714 14.5288932, 121.1572759 14.5286743)",4.5,
859828207,False,2,Don Benito Street,residential,True,12.961,,,"LINESTRING (121.157607 14.5268739, 121.1575167 14.5267968)",4.5,
"[859828224, 1190681621]",True,4,Angono Diversion Road,primary,False,76.877,,60,"LINESTRING (121.157607 14.5268739, 121.1575311 14.5270493, 121.1573916 14.5273456, 121.1573149 14.5275047)",9,
28935398,False,2,Don Francisco Street,residential,True,68.881,,,"LINESTRING (121.1571208 14.527922, 121.157183 14.5279811, 121.1575875 14.5283458)",4.5,
"[859828201, 859870451, 859828225, 859870470]",True,4,Angono Diversion Road,primary,False,274.339,,60,"LINESTRING (121.1571208 14.527922, 121.1569299 14.5283371, 121.1569051 14.5283898, 121.1567531 14.5287122, 121.1564933 14.5292748, 121.1562737 14.5297311, 121.1561614 14.5299283, 121.1560215 14.5301452)",9,yes
859828199,False,2,Doña Aurora Street,tertiary,True,12.234,,,"LINESTRING (121.1573149 14.5275047, 121.1572307 14.5274308)",,
859828201,True,4,Angono Diversion Road,primary,False,50.889,,60,"LINESTRING (121.1573149 14.5275047, 121.1572546 14.5276339, 121.1571208 14.527922)",9,
1190690122,True,4,Angono Diversion Road,primary,False,8.182,,60,"LINESTRING (121.1575952 14.5230779, 121.1576039 14.523151)",9,
859870452,False,2,U-Turn Slot,primary_link,False,12.656,,,"LINESTRING (121.1560215 14.5301452, 121.1559252 14.5300799)",,
1191304972,False,1,Doctora Minda Alley,residential,True,32.884,,,"LINESTRING (121.153957 14.5214211, 121.1541608 14.5216414)",4,
860131849,False,1,Sixto Alley,residential,False,25.887,,,"LINESTRING (121.1543187 14.521817, 121.1541608 14.5216414)",4,
860131850,False,1,Junvic Alley,residential,True,32.966,,,"LINESTRING (121.1539912 14.5217005, 121.154193 14.5219235)",4,
1150128512,False,2,Inang Teresita Road,residential,False,19.403,,,"LINESTRING (121.1539912 14.5217005, 121.1541608 14.5216414)",,
1150128512,False,2,Inang Teresita Road,residential,True,14.532,,,"LINESTRING (121.1539912 14.5217005, 121.1539355 14.5217171, 121.1538598 14.5217292)",,
860131850,False,1,Junvic Alley,residential,False,32.966,,,"LINESTRING (121.154193 14.5219235, 121.1539912 14.5217005)",4,
893245354,False,,Perdiguerra Street,residential,False,51.806,,,"LINESTRING (121.1534819 14.5279636, 121.1539462 14.5280863)",,
28935487,False,,Don V Reyes Street,residential,False,54.572,,,"LINESTRING (121.1534819 14.5279636, 121.1534968 14.5278955, 121.1535318 14.527563, 121.1535129 14.527478)",,
28935487,False,,Don V Reyes Street,residential,True,77.351,,,"LINESTRING (121.1534819 14.5279636, 121.1534343 14.5281104, 121.1532319 14.5286155)",,
164906806,False,2,Colonel Guido Street,tertiary,False,34.247,,,"LINESTRING (121.1559919 14.5248135, 121.1562108 14.525037)",,
164906806,False,2,Colonel Guido Street,tertiary,True,147.808,,,"LINESTRING (121.1559919 14.5248135, 121.1550471 14.5238489)",,
894497754,False,,,residential,True,36.219,,,"LINESTRING (121.1559919 14.5248135, 121.1557513 14.5250412)",,
894497754,False,,,residential,False,36.219,,,"LINESTRING (121.1557513 14.5250412, 121.1559919 14.5248135)",,
164906806,False,2,Colonel Guido Street,tertiary,False,64.666,,,"LINESTRING (121.1567556 14.5255576, 121.1567686 14.5255664, 121.1569223 14.5256537, 121.1572753 14.5258492)",,
164906806,False,2,Colonel Guido Street,tertiary,True,27.567999999999998,,,"LINESTRING (121.1567556 14.5255576, 121.1566908 14.5255138, 121.156558 14.5254004)",,
894920709,False,,,residential,True,43.797,,,"LINESTRING (121.1567556 14.5255576, 121.1568752 14.5255287, 121.1569369 14.5255092, 121.1569946 14.5254729, 121.1570495 14.5254236, 121.1571032 14.5253729)",,
894920709,False,,,residential,False,43.797,,,"LINESTRING (121.1571032 14.5253729, 121.1570495 14.5254236, 121.1569946 14.5254729, 121.1569369 14.5255092, 121.1568752 14.5255287, 121.1567556 14.5255576)",,
28935376,False,,,residential,False,54.211,,,"LINESTRING (121.157038 14.5249498, 121.1566948 14.524593)",,
894919745,False,,,residential,False,71.972,,,"LINESTRING (121.157038 14.5249498, 121.156558 14.5254004)",,
28935376,False,,,residential,True,41.571,,,"LINESTRING (121.157038 14.5249498, 121.1570572 14.5249698, 121.1573237 14.5252012)",,
902965967,False,,Capitan R. Piñon Street,residential,False,114.24199999999999,,,"LINESTRING (121.155526 14.5273916, 121.1554174 14.5273086, 121.1553476 14.5272385, 121.1552954 14.5271113, 121.1552551 14.5269802, 121.15518 14.5267634, 121.1551442 14.5266137, 121.1550912 14.5264833)",,
932354420,False,1,Maria Teresa Alley,residential,True,43.794,,,"LINESTRING (121.1540032 14.5221033, 121.1537259 14.5218151)",4,
932354420,False,1,Maria Teresa Alley,residential,False,43.794,,,"LINESTRING (121.1537259 14.5218151, 121.1540032 14.5221033)",4,
1150128512,False,2,Inang Teresita Road,residential,False,17.408,,,"LINESTRING (121.1537259 14.5218151, 121.15379 14.5217631, 121.1538598 14.5217292)",,
"[1150128512, 28935438]",False,2,"['Inang Teresita Road', ""Macy's Street""]",residential,True,35.819,,,"LINESTRING (121.1537259 14.5218151, 121.1536201 14.5219141, 121.1534846 14.5220369)",7,
28935405,False,,Acle Street,residential,True,141.3,,,"LINESTRING (121.1484127 14.5270115, 121.1486552 14.5263154, 121.1486707 14.526247, 121.148668 14.5261833, 121.1486318 14.5261161, 121.1485624 14.5260659, 121.1483401 14.5259537)",,
28935482,False,2,J. Senson Street,residential,True,57.02,,,"LINESTRING (121.1484127 14.5270115, 121.1484128 14.5270115, 121.1489157 14.5271723)",,
28935449,False,2,Don Justo Guido Street,tertiary,True,127.513,,,"LINESTRING (121.1514125 14.5224432, 121.1525248 14.5228377)",6,
1079716017,False,1,,residential,True,45.255,,,"LINESTRING (121.1514125 14.5224432, 121.1512741 14.5228275)",3,
28935449,False,2,Don Justo Guido Street,tertiary,False,119.85,,,"LINESTRING (121.1514125 14.5224432, 121.1505991 14.5221546, 121.1504855 14.5221104, 121.1503735 14.5220574)",6,
859039199,False,2,Sumulong Street,residential,True,113.094,,,"LINESTRING (121.1512741 14.5228275, 121.1502776 14.5225052)",,
1079716017,False,1,,residential,False,45.255,,,"LINESTRING (121.1512741 14.5228275, 121.1514125 14.5224432)",3,
"[1191288519, 859039199]",False,2,"['Sumulong Street', 'Joaquin Guido Street']",residential,False,166.656,,,"LINESTRING (121.1512741 14.5228275, 121.1523917 14.5231761, 121.1525248 14.5228377)",,
28935261,False,,Santo Niño Street,residential,False,3.824,,,"LINESTRING (121.1535851 14.5289974, 121.1536007 14.5289665)",,
28935261,False,,Santo Niño Street,residential,True,22.53,,,"LINESTRING (121.1535851 14.5289974, 121.1534896 14.5291777)",,
970534594,False,4,M. L. Quezon Avenue,secondary,False,2.96,601,40,"LINESTRING (121.1542228 14.5291931, 121.1542307 14.5291676)",,
970534594,False,4,M. L. Quezon Avenue,secondary,True,136.572,601,40,"LINESTRING (121.1542228 14.5291931, 121.1541072 14.5295632, 121.1540392 14.5297742, 121.1538836 14.5301521, 121.1538444 14.5302276, 121.1537845 14.5303431)",,
